AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
79,24,69,196,10,80,1,6,0,0,4,2,0,1,10,52,30,2,13,96,4,8,25,1
64,14,56,133,6,100,0,5,0,2,4,0,0,4,4,29,-92,0,69,88,3,1,17,0
74,26,77,180,11,44,1,8,0,0,7,0,13,1,-7,48,71,0,24,100,2,2,27,1
75,21,84,223,1,29,0,8,0,0,7,0,0,2,-7,17,2,0,1,100,2,2,23,1
68,23,67,193,6,50,1,6,0,0,4,2,0,1,6,21,72,2,39,88,4,3,24,0
54,14,66,95,0,69,2,6,0,0,6,3,0,3,19,19,-8,3,53,94,8,1,16,0
65,23,73,116,23,62,1,8,0,0,7,1,1,0,-7,39,70,1,25,100,3,4,23,1
65,21,61,181,20,54,3,6,0,0,6,2,-7,0,16,29,85,2,86,95,4,2,21,1
73,22,73,186,6,100,1,6,0,0,6,0,0,2,33,45,93,0,101,91,2,2,22,0
63,22,78,141,6,63,1,8,0,0,7,0,0,1,-7,45,38,0,46,100,2,3,22,1
79,16,78,292,11,71,1,8,0,0,7,2,0,1,-7,44,85,2,33,100,2,3,16,1
84,14,58,150,4,50,1,4,2,6,6,0,-7,3,45,10,-8,0,24,55,4,1,20,0
85,19,85,209,5,67,0,8,0,0,7,1,4,1,-7,37,-8,1,4,100,3,1,19,1
67,22,63,105,10,86,0,2,2,3,4,2,0,1,6,48,75,2,11,76,3,3,25,0
74,18,84,200,3,13,0,4,1,1,6,0,20,2,66,16,-8,0,0,90,0,1,19,1
74,17,74,140,6,100,1,6,0,0,6,0,0,1,19,47,69,0,46,94,3,3,17,1
64,28,70,178,10,65,4,8,0,0,7,0,0,1,-7,50,81,0,69,100,7,3,28,1
63,18,64,144,2,78,1,3,2,2,5,6,0,3,72,50,80,6,60,85,2,5,21,0
62,32,60,156,1,89,3,8,0,0,7,1,-7,4,-7,15,-8,1,76,100,13,1,17,0
71,28,65,192,10,80,1,6,0,0,4,0,9,1,3,57,77,0,37,97,4,6,30,1
65,28,65,235,3,80,1,6,0,0,6,2,0,5,40,31,71,2,31,90,12,4,29,0
63,27,68,126,2,60,2,6,0,0,6,4,1,2,18,18,-8,4,34,86,7,1,28,1
85,18,76,182,5,75,2,8,0,0,7,1,0,1,-7,28,-8,1,49,100,5,1,18,1
51,31,62,164,1,52,2,6,0,0,4,1,0,2,3,28,62,1,17,91,8,3,32,0
71,19,86,152,2,29,0,8,0,0,7,4,0,1,-7,50,-8,4,2,100,1,1,20,1
83,20,78,239,3,55,0,6,0,0,6,2,1,2,10,15,55,2,2,90,3,3,13,0
84,15,89,294,5,45,0,8,0,0,7,0,0,2,-7,20,82,0,3,100,3,2,15,1
57,17,63,285,12,82,2,6,1,1,6,4,0,0,21,35,87,4,67,82,5,4,23,0
71,24,68,320,4,85,2,6,0,0,6,3,5,6,39,38,92,3,47,92,7,2,26,0
74,28,75,208,2,67,1,6,0,0,6,1,5,6,32,21,95,1,31,96,10,2,29,1
78,17,75,174,9,44,0,8,1,1,6,0,8,1,-7,53,64,0,15,100,2,2,17,1
64,16,63,126,5,100,3,8,1,1,6,1,-7,1,-7,44,75,0,96,100,4,3,16,0
70,27,60,125,4,73,2,5,0,2,4,1,0,3,7,62,96,1,52,30,4,3,31,1
74,26,77,180,11,44,1,8,0,0,7,0,13,1,-7,48,71,0,24,100,2,2,27,1
55,7,72,119,10,100,1,8,0,0,7,3,0,1,-7,63,-8,3,101,100,2,1,8,0
84,21,72,298,1,57,2,6,0,0,6,1,1,2,34,16,-8,1,33,96,4,-8,24,0
77,25,86,152,6,25,0,8,0,0,7,2,1,3,-7,16,-8,2,2,100,2,1,25,1
58,24,78,129,5,67,0,8,0,0,7,0,-7,2,-7,54,76,0,29,100,3,4,24,0
89,11,85,216,17,100,0,8,0,0,7,0,17,0,-7,45,53,0,42,100,2,2,11,1
63,21,76,168,12,69,0,4,1,1,6,0,19,0,66,54,67,0,48,88,3,6,24,0
90,23,88,-8,8,33,0,8,0,0,7,0,-8,2,-7,9,92,0,0,100,1,1,0,1
66,23,70,238,5,50,1,6,0,0,4,0,-7,5,11,33,-8,0,25,88,3,2,24,0
75,18,86,142,2,57,0,8,0,0,7,0,10,1,-7,37,-8,0,2,100,3,1,19,1
59,19,81,131,16,25,0,5,0,1,6,0,0,0,15,30,-8,0,3,90,1,1,20,0
92,23,66,185,11,71,4,6,0,0,6,1,0,1,18,22,19,1,53,91,7,3,23,0
67,19,70,134,6,63,2,6,0,0,6,0,0,3,57,45,78,0,52,95,2,3,20,0
66,19,74,219,1,100,2,8,0,0,7,0,9,2,-7,45,76,0,78,100,6,3,22,1
72,14,66,153,3,71,1,6,0,0,4,2,0,2,10,64,89,2,39,93,2,3,14,0
92,13,87,253,0,20,0,6,0,0,6,0,0,2,58,33,-8,0,0,93,0,1,15,1
65,29,71,162,5,27,0,8,1,1,7,5,-7,2,-7,34,-8,5,14,100,3,-8,24,0
78,24,85,169,5,50,0,8,0,0,7,0,0,1,-7,32,-8,0,12,100,2,1,25,1
64,28,72,171,6,67,1,5,0,1,6,1,1,7,67,53,93,1,61,97,4,2,30,1
76,22,84,213,6,55,0,8,0,0,7,2,1,2,-7,33,82,2,8,100,2,3,24,0
69,15,60,159,6,88,2,6,0,0,4,0,13,1,2,33,42,0,62,73,4,3,22,0
68,43,74,148,6,69,0,8,0,0,7,3,-7,3,-7,11,90,3,24,100,16,2,26,0
91,34,74,306,4,67,0,6,0,0,6,2,-7,2,60,26,78,2,12,97,7,4,37,1
83,9,88,182,17,67,0,8,0,0,7,0,-7,0,-7,44,15,0,10,100,2,2,9,1
60,27,81,365,8,64,0,6,0,0,6,1,3,2,43,19,87,1,10,96,4,3,54,1
66,32,68,179,6,50,1,6,0,0,6,0,-7,3,20,19,73,0,47,97,4,3,32,1
89,29,65,209,19,94,1,6,0,0,4,3,0,0,10,50,74,3,27,83,8,4,30,1
87,16,78,217,18,60,1,8,0,0,7,1,2,0,-7,25,8,1,48,100,2,2,16,1
62,42,73,422,2,44,0,6,0,0,4,4,0,8,11,23,-8,4,12,98,4,2,43,1
69,23,55,254,1,89,4,6,0,0,4,0,21,1,0,58,66,0,97,92,5,3,24,0
81,28,66,159,18,83,3,6,0,0,6,3,0,0,15,33,19,3,32,97,10,3,30,0
82,14,73,288,2,63,0,6,0,0,4,2,0,1,5,20,69,2,4,93,2,3,17,1
67,20,75,132,6,67,1,6,0,0,6,2,0,2,63,29,90,2,67,90,2,2,21,0
54,10,72,140,15,60,1,6,0,0,6,1,-7,0,37,20,-8,1,47,80,3,-8,10,0
68,28,68,210,3,61,3,8,0,0,7,1,3,5,-7,24,71,1,47,100,7,3,21,1
73,13,87,154,21,67,0,8,0,0,7,0,-7,0,-7,23,-8,0,5,100,2,1,13,1
69,17,84,175,14,50,0,8,0,0,7,1,0,0,-7,35,57,1,16,100,2,2,17,1
58,15,68,126,8,55,1,6,0,0,6,0,7,1,16,44,68,0,47,63,1,5,16,0
90,13,59,213,24,100,2,6,0,0,4,10,1,0,5,54,-8,10,104,85,2,1,14,1
67,16,64,170,8,73,2,6,0,0,6,2,0,2,23,38,87,2,60,94,6,2,16,0
73,19,73,186,7,80,1,6,0,0,6,1,0,1,21,47,79,1,47,95,2,2,19,0
70,27,72,-8,2,67,4,8,0,0,7,1,-7,1,-7,13,-8,1,36,100,6,1,31,0
72,8,71,179,8,100,2,8,0,0,7,0,0,2,-7,75,74,0,97,100,2,3,8,0
81,21,74,197,2,80,1,6,1,1,6,2,-7,2,67,46,-8,2,11,96,4,3,24,0
59,29,79,135,3,60,1,8,0,0,7,1,0,3,-7,45,51,1,2,100,2,4,31,1
72,24,55,118,8,54,2,3,1,6,4,0,0,1,2,10,28,0,36,63,4,3,30,0
64,16,84,144,12,67,0,8,0,0,7,4,1,0,-7,25,-8,4,5,100,1,1,16,1
78,26,78,235,1,33,0,8,0,0,7,3,1,3,-7,33,-8,3,0,100,1,1,30,1
64,21,72,290,7,50,0,8,0,0,7,0,7,9,-7,38,100,0,25,100,3,4,21,0
76,12,63,250,27,75,0,6,0,0,4,2,0,0,1,17,11,2,36,75,5,1,14,0
52,11,62,178,2,43,1,6,0,0,4,2,0,2,3,25,62,2,17,83,2,1,12,1
51,21,63,102,2,58,1,5,0,1,3,1,0,3,4,26,75,1,30,96,4,3,23,0
79,40,79,171,7,46,0,8,0,0,7,1,3,3,-7,17,79,1,16,100,4,2,41,1
94,20,61,436,4,80,-8,3,1,2,4,1,4,1,0,67,74,1,0,75,0,4,24,0
55,24,65,338,7,31,0,6,0,0,4,2,0,2,9,33,78,2,13,83,2,2,24,1
85,26,85,429,5,25,0,8,0,0,7,3,2,4,-7,32,-8,3,6,100,2,-8,28,1
66,21,74,121,5,86,1,6,0,0,6,0,9,1,32,48,90,0,58,95,2,4,21,1
52,17,77,146,2,67,0,8,0,0,7,4,0,3,-7,50,57,4,29,100,2,2,20,0
74,18,77,232,9,63,1,8,0,0,7,5,-7,2,-7,28,77,5,13,100,2,3,18,1
63,19,81,136,24,60,0,8,0,0,7,0,-7,0,-7,21,39,0,42,100,1,2,19,1
70,32,81,199,5,25,0,6,0,0,6,1,-7,2,21,27,-8,1,2,94,2,1,33,1
67,28,65,141,9,89,2,5,0,1,6,0,0,3,35,43,79,0,68,97,6,3,30,1
58,29,79,149,4,27,0,8,0,0,7,3,0,4,-7,6,92,3,6,100,2,2,32,0
81,19,76,157,4,56,1,8,1,1,7,1,-7,1,-7,26,-8,1,33,100,3,1,19,0
83,18,61,251,4,91,1,6,0,0,4,4,0,1,5,50,56,4,76,83,7,3,18,0
72,23,66,175,6,100,3,4,1,1,6,3,0,1,51,48,88,3,75,92,6,2,25,0
72,16,63,130,5,71,-8,2,4,4,6,0,0,1,23,44,100,0,61,84,3,2,21,0
64,15,84,145,4,75,0,8,0,0,7,0,-7,2,-7,44,-8,0,17,100,3,1,16,1
70,10,69,165,3,100,2,2,1,2,6,2,0,1,62,54,-8,2,90,85,5,1,13,0
85,7,54,189,6,100,1,5,0,1,3,0,0,1,3,40,-8,0,81,50,4,1,10,1
62,33,58,100,14,73,2,6,1,1,4,3,1,0,2,35,99,3,44,94,5,3,34,0
69,20,68,207,6,80,2,2,1,1,4,0,0,2,8,33,85,0,75,90,5,3,21,0
54,25,79,168,4,88,2,8,0,0,7,0,0,3,-7,34,47,0,40,100,5,2,29,1
92,10,83,181,9,60,0,6,0,0,6,0,0,1,9,30,-8,0,5,90,2,1,10,1
68,23,70,254,6,50,0,6,0,0,4,1,4,3,1,33,79,1,3,88,3,3,24,0
72,24,55,312,3,55,1,3,1,3,3,1,-7,6,1,22,71,1,18,78,10,2,27,1
51,20,62,102,3,75,2,5,0,1,4,1,0,4,11,39,85,1,56,78,3,3,23,0
67,11,65,140,13,83,1,2,2,2,6,1,0,0,21,42,68,1,31,83,3,2,12,1
91,55,77,324,5,70,2,8,0,0,7,0,0,2,-7,39,88,0,43,100,6,4,57,0
65,20,70,206,4,101,1,6,0,0,6,3,0,2,17,60,85,3,74,90,2,5,20,0
54,23,79,158,3,50,0,8,0,0,7,2,3,2,-7,38,130,2,14,100,1,2,25,1
65,13,77,166,2,43,1,8,0,0,7,3,-7,3,-7,43,-8,3,48,100,2,1,14,0
81,12,86,438,4,57,0,6,0,0,6,0,0,1,-8,42,-8,0,5,92,3,1,12,0
58,16,70,310,2,88,2,8,0,0,7,4,0,5,-7,12,-8,4,62,100,6,1,17,0
59,38,75,141,3,64,1,8,0,0,7,1,0,2,-7,31,96,1,27,100,5,4,23,1
79,25,73,241,4,82,2,8,0,0,7,3,0,1,-7,32,73,3,61,100,6,3,25,0
74,31,64,200,8,45,1,4,1,1,2,0,0,1,3,18,42,0,30,97,4,2,33,0
89,26,71,385,4,54,1,6,0,0,4,0,0,2,4,27,17,0,31,96,4,3,27,0
59,20,57,166,2,57,1,5,0,2,4,0,0,2,8,67,62,0,33,75,4,4,24,0
52,22,74,150,2,40,0,6,0,0,6,2,0,3,19,23,92,2,6,96,2,2,23,1
60,25,81,134,2,100,0,8,0,0,7,1,-7,2,-7,15,48,1,32,100,6,3,27,1
63,25,56,167,3,71,2,6,0,0,4,1,2,4,5,32,86,1,66,84,7,3,11,0
72,35,63,248,6,33,2,6,0,0,6,2,0,4,63,26,90,2,24,94,3,2,36,0
62,15,63,174,2,73,2,6,0,0,6,2,0,2,16,38,88,2,62,88,5,3,16,0
65,12,70,191,6,67,0,4,1,2,6,0,0,2,26,40,-8,0,7,73,2,-8,16,1
74,15,86,158,3,67,0,8,0,0,7,0,0,2,-7,47,89,0,1,100,2,2,15,1
70,37,81,187,6,50,0,8,0,0,7,1,2,2,-7,50,78,1,13,100,1,5,38,1
60,7,73,97,9,75,0,5,0,1,4,0,0,1,11,50,78,0,0,75,0,2,8,0
79,17,76,200,9,85,1,8,0,0,7,0,-7,1,-7,29,6,0,34,100,7,2,17,1
71,9,77,138,22,100,0,8,0,0,7,0,0,0,-7,56,12,0,26,100,2,2,9,1
73,25,78,273,3,61,0,6,0,0,6,0,9,4,72,52,81,0,27,96,6,4,26,1
51,27,66,125,5,75,0,6,1,1,6,0,0,4,14,63,98,0,33,97,4,2,30,0
93,17,75,278,3,100,1,8,0,0,7,2,2,4,-7,47,-8,2,43,100,3,-8,17,0
94,16,90,170,12,57,0,8,0,0,7,0,-8,0,-7,38,-8,0,8,100,3,1,16,1
85,19,84,161,14,57,0,8,0,0,7,1,0,0,-7,33,-8,1,11,100,2,1,21,1
91,23,68,216,4,80,1,2,1,1,6,2,-7,6,52,54,90,2,42,88,6,2,26,0
62,22,75,170,8,69,1,8,0,0,7,2,0,4,-7,54,79,2,27,100,3,6,24,0
85,11,75,153,8,100,0,8,0,0,7,2,-7,1,-7,55,-8,1,56,100,2,1,11,0
81,27,85,320,9,36,0,8,0,0,7,0,8,2,-7,47,-8,0,4,100,1,3,32,1
87,8,90,121,25,43,0,8,0,0,7,1,0,0,-7,13,-8,1,8,100,2,1,8,0
89,19,88,251,15,57,0,8,0,0,7,0,-7,0,-7,52,64,0,2,100,2,2,21,1
52,10,72,85,6,50,1,8,0,0,7,4,0,1,-7,18,-8,4,49,100,2,1,11,0
73,21,67,180,6,81,0,5,0,1,4,1,1,2,2,45,70,1,5,82,6,7,22,1
59,10,58,138,2,63,1,2,1,1,6,3,1,1,13,17,36,3,60,67,4,1,26,0
77,28,75,192,9,60,0,8,0,0,7,1,0,3,-7,11,-8,1,31,100,3,2,28,1
70,7,63,135,36,80,1,5,0,3,4,0,8,0,1,55,33,0,23,55,1,3,11,1
90,31,69,323,7,75,3,8,0,0,7,0,0,3,-7,41,80,0,73,100,7,8,32,0
91,26,72,259,5,70,1,2,1,1,0,0,0,1,15,30,95,0,51,96,5,2,28,0
63,10,57,158,1,100,2,5,0,1,4,1,-7,3,9,43,71,1,77,86,5,3,14,0
59,32,81,276,1,67,0,8,0,0,7,0,7,3,-7,24,1,0,10,100,2,4,34,1
62,39,61,290,8,60,1,6,0,0,6,3,1,5,2,38,-8,3,30,97,8,4,41,1
69,15,68,184,3,86,1,8,1,1,6,2,0,2,-7,41,89,2,42,100,3,3,17,0
92,30,83,306,2,43,1,8,0,0,7,0,-8,3,-7,22,-8,0,18,100,5,1,32,1
73,39,67,199,7,55,4,6,0,0,6,3,0,3,28,27,23,3,64,98,8,2,41,0
90,15,78,154,7,90,1,6,0,0,6,0,12,1,50,20,70,0,39,93,7,2,15,0
74,26,83,165,3,54,0,8,0,0,7,0,0,1,-7,29,87,0,9,100,4,3,28,1
81,16,63,377,3,73,1,6,0,0,4,0,0,2,1,35,53,0,41,76,5,2,17,1
58,18,63,77,13,71,0,2,5,6,0,2,0,0,58,29,71,2,37,71,3,2,21,1
74,24,83,210,3,40,0,8,0,0,7,3,0,3,-7,29,87,3,11,100,2,2,24,0
91,55,65,324,5,62,2,6,1,1,6,0,10,2,36,8,83,0,37,93,10,2,59,1
63,24,61,162,5,43,0,2,2,7,4,4,0,1,11,44,85,4,46,75,1,2,32,0
68,26,62,157,3,54,2,2,1,1,0,2,-7,1,10,23,33,2,59,96,3,2,31,0
64,15,72,126,12,75,2,8,0,0,5,2,0,0,-7,47,69,2,77,100,4,2,15,0
94,12,75,40,8,50,0,6,0,0,4,2,-7,1,6,8,-8,2,3,83,2,-8,9,0
75,30,79,187,2,70,0,8,0,0,7,1,2,1,-7,12,-8,1,18,100,7,-8,34,1
79,26,72,335,8,50,1,8,1,1,0,1,-7,1,-7,35,68,1,26,100,4,2,19,0
69,14,89,150,19,33,0,8,0,0,7,0,-8,0,-7,47,-8,0,0,100,0,3,15,1
68,22,56,216,7,50,3,4,2,3,0,2,0,2,3,32,62,2,76,84,4,3,26,0
74,31,63,253,3,80,0,6,1,1,4,1,0,1,1,42,92,1,11,97,4,6,31,0
93,22,89,231,19,27,0,8,0,0,7,0,0,0,-7,23,73,0,2,100,1,3,22,1
65,15,74,111,3,56,3,8,0,0,7,4,0,2,-7,40,100,4,55,100,3,2,15,1
64,21,65,203,2,38,0,5,0,1,3,1,-7,3,1,26,-8,1,14,83,3,2,23,0
85,7,84,146,6,50,0,8,0,0,7,0,6,1,-7,14,72,0,28,100,2,1,7,1
77,34,73,255,4,87,0,2,1,2,4,2,0,5,8,86,96,2,11,92,2,11,36,1
85,34,61,185,5,95,3,6,0,0,4,0,15,2,7,26,83,0,57,94,16,2,15,1
58,27,79,134,9,64,0,8,0,0,7,0,0,3,-7,33,67,0,6,100,4,3,28,1
90,24,67,165,20,27,1,6,0,0,4,0,22,0,2,17,-8,0,19,96,3,1,24,1
63,14,77,133,11,22,0,2,2,2,6,0,0,1,37,22,-8,0,0,94,1,1,16,1
74,15,86,221,3,60,0,8,0,0,7,2,2,2,-7,47,99,2,6,100,1,2,24,1
77,22,73,214,6,80,1,6,0,0,6,0,9,3,64,27,90,0,41,95,6,2,22,1
66,20,76,121,14,100,0,6,0,0,6,1,-7,0,44,55,73,1,21,95,5,3,21,1
81,20,76,232,3,75,3,8,0,0,7,1,0,3,-7,35,94,1,46,100,4,5,20,1
80,11,57,184,25,60,0,5,0,4,3,1,0,0,2,25,-8,1,39,63,2,1,16,0
54,24,76,132,5,75,1,6,0,0,6,1,-7,3,80,17,91,1,15,96,4,2,24,0
65,12,62,191,6,75,2,6,0,0,4,1,0,1,5,42,36,1,69,92,3,2,12,0
54,24,68,134,4,83,1,8,0,0,7,2,-7,5,-7,50,91,2,50,100,3,7,24,0
54,26,72,214,8,76,1,6,0,0,6,2,0,3,65,30,-8,2,56,96,10,3,27,0
63,25,67,156,4,73,2,6,0,0,6,3,0,4,34,42,45,3,52,88,6,2,26,0
54,26,61,187,6,75,2,6,0,0,6,1,0,1,47,42,76,1,66,88,3,3,26,0
67,23,67,256,4,92,3,6,0,0,4,0,0,4,5,39,79,0,9,96,7,4,23,1
64,27,79,206,4,80,1,8,0,0,7,0,0,3,-7,34,86,0,25,100,4,3,28,1
60,28,68,215,3,35,3,6,0,0,6,4,-7,5,62,14,64,4,59,96,4,3,28,0
72,24,68,180,7,86,1,6,0,0,6,1,3,1,35,56,43,1,48,92,3,3,35,0
72,22,85,141,3,50,0,8,0,0,7,1,4,1,-7,32,99,1,12,100,2,2,22,1
87,18,87,216,6,80,0,8,0,0,7,0,0,2,-7,47,89,0,9,100,2,2,19,1
84,14,84,285,20,25,0,8,0,0,7,0,20,0,-7,14,-8,0,32,100,1,1,14,1
64,22,78,130,4,43,1,8,0,0,7,5,-7,1,-7,18,-8,5,10,100,3,-8,22,1
58,21,81,172,8,57,0,8,0,0,7,0,0,1,-7,55,52,0,17,100,5,3,22,0
76,31,68,168,13,60,3,6,0,0,4,1,2,0,1,16,-8,1,42,97,8,1,31,0
60,7,69,125,2,75,1,3,2,2,6,5,0,3,38,30,93,3,52,80,2,1,10,0
75,13,72,192,11,40,0,5,0,1,3,2,3,1,6,56,-8,2,0,88,0,2,18,1
55,18,81,153,6,63,0,8,0,0,7,0,0,2,-7,39,67,0,16,100,2,3,18,1
54,7,65,86,4,50,-8,2,1,1,6,0,7,1,35,35,94,0,0,75,0,1,8,1
69,34,74,265,3,78,2,6,0,0,6,2,0,3,42,44,95,2,68,92,4,3,37,0
68,33,69,145,1,100,2,8,0,0,7,7,0,6,-7,59,78,7,78,100,7,4,37,0
74,15,89,221,3,60,0,8,0,0,7,2,2,2,-7,47,99,2,4,100,2,1,24,1
69,10,75,160,5,100,1,8,0,0,7,2,2,1,-7,45,50,2,87,100,2,2,11,0
80,19,70,306,3,100,3,8,0,0,7,4,0,2,-7,38,70,4,81,100,5,3,21,1
61,21,66,106,3,100,2,6,0,0,6,3,0,4,43,70,87,3,87,95,3,3,22,0
66,21,75,152,1,62,2,8,0,0,7,1,0,3,-7,36,96,1,32,100,5,3,22,0
80,22,84,146,12,0,0,6,0,0,6,2,1,0,46,0,-8,2,0,95,0,-8,22,0
54,25,79,168,4,88,2,8,0,0,7,0,0,3,-7,34,47,0,40,100,5,2,29,1
75,15,74,177,24,50,1,6,0,0,6,1,-7,0,16,27,-8,1,49,93,3,1,15,0
63,5,65,120,8,100,-8,5,0,1,6,5,0,1,18,80,-8,5,-8,80,-8,1,10,0
48,8,68,111,4,80,1,5,0,1,4,1,0,2,8,60,92,1,29,60,2,2,10,0
67,16,75,168,7,60,0,8,0,0,7,1,0,2,-7,38,82,1,46,100,2,2,16,1
66,19,69,280,2,77,0,6,0,0,4,3,0,4,4,52,76,3,32,96,6,4,23,0
