AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
87,16,86,243,5,57,0,8,0,0,7,1,0,4,-7,44,100,1,9,100,2,2,16,1
84,31,66,107,30,38,0,6,0,0,4,2,0,0,2,32,-8,2,15,97,4,2,4,0
81,23,81,335,10,71,0,6,0,0,4,1,-8,1,11,29,33,0,19,95,3,3,24,1
57,29,69,127,11,80,3,8,0,0,7,2,4,1,-7,34,91,2,48,100,5,3,29,0
80,26,72,226,8,75,1,6,0,0,6,0,9,3,36,26,78,0,44,96,4,3,27,1
58,29,79,149,4,27,0,8,0,0,7,3,0,4,-7,6,92,3,6,100,2,2,32,0
86,25,82,205,2,62,0,8,0,0,7,1,2,2,-7,32,56,1,8,100,6,3,28,1
64,20,66,242,2,38,0,5,0,1,4,1,-7,2,0,14,-8,1,19,71,4,1,22,0
90,30,74,219,13,79,1,8,0,0,7,2,0,0,-7,33,-8,2,28,100,9,2,30,1
65,27,59,154,3,79,5,8,0,0,7,2,0,6,-7,37,74,2,85,100,8,3,27,0
87,14,82,170,11,100,0,8,0,0,7,0,-7,1,-7,50,-8,0,65,100,2,-8,15,1
82,14,71,259,7,41,1,6,0,0,4,0,0,1,5,19,-8,0,9,50,4,2,16,0
74,23,84,138,5,57,0,6,0,0,6,1,0,2,30,52,74,1,0,96,0,4,23,1
61,24,66,176,7,58,1,6,0,0,4,0,0,1,0,33,92,0,18,92,4,2,24,1
62,42,66,203,7,93,3,8,0,0,7,0,7,1,-7,48,69,0,55,100,7,7,29,0
80,17,82,171,25,50,0,8,0,0,7,0,0,0,-7,35,-8,0,0,100,1,1,17,1
83,12,67,206,1,67,2,5,2,3,6,1,2,3,46,29,-8,1,60,93,5,1,14,0
75,26,82,173,4,38,0,6,0,0,6,0,19,1,39,30,94,0,11,96,2,2,26,1
62,15,58,109,9,80,2,6,0,0,4,1,0,1,4,27,47,1,73,93,5,3,15,0
60,16,64,166,5,91,4,8,0,0,7,2,0,4,-7,13,-8,2,84,100,9,1,16,0
80,20,43,165,15,100,7,3,4,6,3,2,2,0,1,11,-8,2,93,61,15,-8,28,0
83,20,80,329,16,40,1,6,0,0,6,2,-7,0,36,14,-8,2,9,95,3,1,31,1
77,30,72,159,4,91,1,2,1,1,6,4,0,1,49,42,49,4,73,97,6,3,33,0
87,18,88,275,13,50,0,8,0,0,7,0,0,0,-7,33,-8,0,8,100,4,-8,18,1
66,46,70,221,3,18,2,6,0,0,6,1,0,5,68,6,-8,1,48,98,3,-8,47,1
67,14,86,170,12,40,0,8,0,0,7,0,0,0,-7,27,34,0,25,100,1,3,15,1
90,36,64,177,10,60,2,6,0,0,4,0,-7,1,4,38,-8,0,42,97,5,1,29,0
55,25,72,113,18,73,1,7,0,0,5,2,0,0,-7,48,27,2,52,96,4,4,25,0
52,24,55,107,2,64,3,2,1,1,0,2,0,3,2,23,75,2,50,96,5,2,26,0
79,19,69,234,22,83,4,8,0,0,7,0,-7,0,-7,37,8,0,73,100,8,2,46,0
81,20,76,232,3,75,3,8,0,0,7,1,0,3,-7,35,94,1,46,100,4,5,20,1
76,13,66,182,14,33,-8,2,2,2,6,1,0,0,16,29,-8,1,0,71,0,1,15,1
83,23,83,215,6,75,1,8,0,0,7,2,1,2,-7,61,-8,2,13,100,3,3,23,0
92,23,84,273,16,40,0,8,0,0,7,1,0,0,-7,17,-8,1,19,100,2,2,23,1
79,24,84,220,4,80,0,8,0,0,7,0,0,1,-7,50,84,0,36,100,4,4,24,0
51,27,66,125,5,75,0,6,1,1,6,0,0,4,14,63,98,0,33,97,4,2,30,0
76,16,86,203,9,40,0,8,0,0,7,0,8,1,-7,39,-8,0,4,100,1,2,16,1
71,21,61,158,20,100,4,6,0,0,6,1,0,0,47,29,-8,1,95,95,7,2,21,1
75,40,68,79,8,61,0,2,1,1,0,0,8,3,1,44,87,0,5,95,4,6,9,0
58,21,82,418,9,29,0,8,0,0,7,2,1,1,-7,24,-8,2,5,100,1,1,37,1
62,28,71,208,3,50,0,2,1,1,6,1,0,6,40,34,97,1,27,97,4,3,29,0
75,11,57,321,2,100,5,6,0,0,4,1,1,1,8,17,-8,1,102,75,6,1,12,0
65,31,75,201,2,36,1,6,0,0,6,0,12,6,44,30,76,0,30,97,4,3,46,1
85,27,81,328,1,41,0,8,0,0,7,0,-7,4,-7,18,101,0,12,100,5,2,25,1
54,24,65,134,6,83,1,8,1,1,6,1,0,5,-7,50,91,1,43,100,4,7,26,0
58,15,71,128,4,33,0,8,1,1,6,1,3,2,-7,50,-8,1,0,100,1,1,16,1
74,33,76,293,4,88,0,8,0,0,7,2,0,1,-7,38,-8,2,37,100,13,1,34,0
87,15,85,139,9,75,0,8,0,0,7,1,0,1,-7,20,-8,1,14,100,2,1,15,1
74,24,61,142,7,88,1,2,2,2,6,1,-7,1,14,70,84,1,51,81,4,3,27,0
70,8,62,137,17,100,1,5,0,2,4,0,-7,0,9,60,20,0,99,60,1,2,10,0
75,19,77,188,13,44,0,6,0,0,6,0,11,0,38,42,-8,0,12,96,3,1,24,1
76,35,65,192,8,53,4,6,0,0,6,1,0,2,17,26,84,1,39,94,7,3,35,0
64,16,63,126,5,100,3,8,1,1,6,1,-7,1,-7,44,75,0,96,100,4,3,16,0
68,21,65,120,16,80,1,6,0,0,6,1,0,0,20,10,-8,1,35,81,8,-8,21,1
58,15,67,120,2,100,0,6,0,0,4,2,0,2,3,82,77,2,6,88,1,5,17,1
58,16,70,310,2,88,2,8,0,0,7,4,0,5,-7,12,-8,4,62,100,6,1,17,0
57,16,70,92,11,67,0,6,0,0,6,0,0,1,16,44,61,0,37,88,1,3,16,1
65,15,75,206,4,33,0,2,2,2,5,1,-7,1,78,53,-8,1,0,88,0,1,17,0
66,21,68,178,1,75,2,6,0,0,4,0,5,6,7,74,80,0,38,96,3,3,44,1
52,18,80,126,8,67,0,8,0,0,7,1,0,4,-7,16,74,1,2,100,2,2,19,1
68,26,63,153,3,50,2,6,0,0,6,2,0,4,41,22,69,2,41,93,4,2,27,1
62,21,55,206,4,80,0,5,0,2,4,1,4,4,1,28,63,1,39,76,7,3,25,0
83,20,76,157,3,100,0,2,1,1,6,2,1,2,40,38,73,2,22,95,6,2,7,1
75,25,73,161,4,78,1,6,0,0,6,2,-7,1,30,20,61,2,21,92,5,2,25,1
69,32,76,185,4,41,0,6,0,0,6,1,-7,3,25,13,54,1,16,97,4,3,34,1
72,24,70,149,4,67,0,4,1,2,4,0,0,6,6,55,106,0,24,93,2,8,29,0
64,27,79,221,0,38,2,8,0,0,7,2,0,4,-7,26,-8,2,22,100,4,1,35,1
55,22,81,144,13,56,0,8,0,0,7,0,0,0,-7,41,56,0,20,100,2,4,22,0
90,19,89,192,8,75,0,8,0,0,7,0,13,1,-7,42,-8,0,2,100,2,1,19,1
67,21,81,170,1,63,0,8,0,0,7,1,3,4,-7,25,98,1,12,100,3,2,24,1
73,16,71,136,14,60,0,5,0,1,4,0,10,0,3,18,-8,0,3,82,3,1,17,0
75,11,89,219,2,57,0,8,0,0,7,0,0,1,-7,17,-8,0,4,100,3,1,12,1
67,22,68,195,4,75,2,5,0,1,6,3,2,3,34,52,88,3,74,87,3,3,23,0
52,28,69,218,9,70,1,6,0,0,6,5,0,1,54,41,-8,5,35,97,5,2,29,0
77,9,66,161,7,83,1,2,4,4,6,1,0,2,79,40,-8,1,73,90,4,1,11,0
81,18,79,-8,4,50,0,6,0,0,6,3,0,1,43,17,65,3,0,94,1,3,0,1
89,25,82,163,18,63,0,6,0,0,6,1,2,0,40,44,72,1,5,96,2,3,25,1
82,13,86,160,14,50,0,8,0,0,7,0,0,0,-7,24,83,0,1,100,1,2,13,1
54,33,80,168,1,53,0,6,0,0,6,1,1,5,67,17,97,1,4,97,5,3,37,1
55,20,57,143,5,86,3,6,0,0,4,1,0,2,6,14,-8,1,88,86,8,1,21,0
79,21,87,297,2,58,0,8,0,0,7,1,-7,1,-7,0,-8,1,5,100,7,-8,34,1
57,26,60,383,1,91,3,6,0,0,6,2,1,6,62,25,99,2,48,96,8,2,29,0
90,9,59,172,33,100,2,6,0,0,4,2,-7,0,5,56,28,2,103,56,2,2,9,0
72,13,68,153,13,83,2,3,1,1,6,1,-7,0,21,37,14,1,69,89,4,2,19,0
60,19,68,114,32,100,5,8,0,0,7,2,1,0,-7,21,19,2,99,100,9,2,19,0
52,20,68,114,3,71,1,6,0,0,6,2,2,6,32,5,-8,2,22,85,9,1,22,1
74,24,74,186,6,50,1,6,0,0,6,1,0,1,13,33,-8,1,13,88,3,1,24,0
83,22,88,230,1,64,0,8,0,0,7,1,3,2,-7,38,70,1,2,100,3,5,26,1
48,8,65,106,3,80,1,2,1,1,6,2,0,1,51,33,38,2,104,89,2,1,9,0
77,23,67,273,1,82,2,5,0,1,6,1,0,3,22,32,85,1,40,82,6,3,25,0
91,55,72,324,5,62,2,8,0,0,7,3,-7,2,-7,48,83,3,32,100,6,5,58,0
52,21,62,181,6,62,2,8,0,0,7,2,0,2,-7,38,74,2,81,100,4,4,21,0
89,11,54,191,5,75,0,2,4,6,0,1,4,3,22,40,73,1,15,73,2,1,14,0
92,24,85,192,5,67,0,8,0,0,7,1,5,2,-7,46,91,1,2,100,4,2,26,1
86,14,63,304,18,50,1,6,2,2,6,0,0,0,12,35,62,0,41,75,2,1,17,0
77,15,84,338,13,58,0,8,0,0,7,0,19,0,-7,20,31,0,15,100,5,2,57,1
59,15,70,128,6,33,0,6,0,0,4,1,0,2,1,47,-8,1,3,87,1,1,15,0
91,15,82,-8,24,50,0,5,0,1,6,0,-7,0,57,31,-8,0,0,94,2,1,0,0
64,15,63,175,3,75,0,5,0,1,4,4,0,3,3,24,-8,4,11,65,5,1,17,0
52,22,77,107,3,55,1,8,0,0,7,1,0,3,-7,33,100,1,17,100,4,2,24,0
83,20,86,199,9,50,0,8,0,0,7,0,-7,1,-7,40,70,0,16,100,2,2,20,1
60,16,71,37,7,56,0,6,0,0,4,2,-7,2,7,13,79,2,23,94,3,2,5,0
72,21,73,135,14,86,0,6,1,1,6,0,10,0,14,52,44,0,11,95,2,4,23,0
92,21,68,188,4,83,3,6,0,0,6,3,0,1,65,27,97,3,64,91,6,3,22,0
77,26,85,243,5,88,0,8,0,0,7,0,7,2,-7,50,83,0,12,100,3,3,30,1
51,31,66,122,0,82,2,8,0,0,7,17,0,6,-7,62,68,14,40,100,5,4,37,0
82,32,81,229,7,65,0,8,0,0,7,0,11,2,-7,25,54,0,9,100,10,3,32,1
83,29,67,190,17,67,3,5,0,1,6,0,17,0,74,27,-8,0,72,93,7,1,28,0
62,32,60,156,1,89,3,8,0,0,7,1,-7,4,-7,15,-8,1,76,100,13,1,17,0
63,19,68,206,3,88,1,6,0,0,6,1,0,4,21,26,60,1,49,89,5,2,19,1
80,17,78,171,25,70,1,8,0,0,7,0,0,0,-7,18,-8,0,51,100,6,1,17,1
59,32,75,196,4,44,0,8,0,0,7,0,0,5,-7,50,84,0,11,100,4,3,32,0
69,27,74,123,6,80,1,3,1,1,6,3,0,1,39,38,88,3,18,86,6,2,29,1
63,29,71,139,5,67,1,6,0,0,6,0,0,3,50,66,50,0,52,93,3,5,29,0
54,20,64,159,1,86,2,5,0,1,5,2,0,2,20,52,94,2,42,89,4,2,27,1
78,18,77,170,9,83,0,8,0,0,7,1,0,2,-7,28,86,0,31,100,3,2,18,1
92,18,61,249,9,77,3,6,0,0,6,2,2,1,19,17,-8,2,81,89,8,1,18,0
63,14,71,172,1,63,1,6,0,0,6,1,-7,2,67,38,98,1,58,93,3,2,15,0
79,25,58,265,3,91,0,5,1,2,0,1,0,2,13,48,50,1,63,93,8,2,28,0
60,16,69,164,7,71,0,2,3,4,6,0,0,2,23,24,-8,0,17,83,3,1,25,0
55,24,64,114,8,73,2,6,0,0,6,2,-7,3,14,35,85,2,41,92,6,2,26,0
79,19,69,301,3,100,0,6,0,0,6,2,3,2,13,47,45,2,33,79,3,3,20,0
78,18,84,76,4,88,0,8,0,0,7,0,21,2,-7,44,64,0,13,100,4,2,3,1
76,16,68,171,6,40,0,6,0,0,4,1,1,2,2,25,-8,1,2,63,2,2,16,1
60,24,62,98,4,56,1,6,0,0,4,0,7,1,3,32,96,0,75,84,3,2,25,0
80,22,67,150,3,78,2,4,1,1,5,0,0,2,21,24,99,0,67,88,4,2,25,0
79,29,79,180,3,73,0,5,0,1,6,0,-8,2,56,30,73,0,8,97,5,3,34,1
73,16,71,136,14,60,0,5,0,1,4,0,10,0,3,18,-8,0,3,94,3,1,24,0
90,11,88,227,4,50,1,8,0,0,7,1,-7,1,-7,18,-8,1,3,100,3,1,11,0
87,25,80,264,2,33,1,8,0,0,7,2,0,3,-7,19,-8,2,13,100,4,1,27,1
79,16,80,306,3,50,2,8,0,0,7,0,9,3,-7,13,-8,0,19,100,4,1,19,0
73,35,77,186,2,33,0,8,0,0,7,4,0,3,-7,65,101,4,11,100,1,2,38,1
83,18,67,246,3,89,3,8,0,0,7,1,0,2,-7,22,96,1,95,100,4,3,18,0
70,33,86,177,5,36,0,8,0,0,7,3,0,3,-7,38,-8,3,2,100,2,2,34,1
81,18,79,-8,4,50,0,6,0,0,6,3,0,1,43,17,65,3,0,94,1,3,0,1
69,34,68,199,5,58,1,8,0,0,7,3,-7,3,-7,29,88,3,24,100,6,3,34,0
51,28,67,158,0,67,3,6,0,0,6,2,0,1,-8,45,42,2,44,97,5,1,29,0
68,24,64,144,12,100,2,8,0,0,7,0,0,0,-7,56,81,0,90,100,6,4,25,0
64,13,68,190,3,91,0,5,0,1,6,2,-7,2,34,29,44,2,37,71,8,2,14,0
69,30,62,184,5,80,4,8,0,0,7,3,0,1,-7,13,-8,3,78,100,7,1,30,0
62,11,58,80,27,100,2,5,1,2,6,1,0,0,33,50,42,1,82,83,3,3,13,0
65,22,83,282,3,57,0,6,0,0,6,1,0,3,17,55,71,1,0,95,0,4,22,0
90,31,72,312,8,43,0,8,1,1,0,0,0,1,-7,22,-8,0,2,100,5,1,31,0
59,19,81,131,16,25,0,5,0,1,6,0,0,0,15,30,-8,0,3,90,1,1,20,0
75,30,58,285,2,59,5,2,2,2,6,0,0,2,14,12,57,0,80,91,12,4,34,0
80,17,75,171,25,56,1,6,0,0,6,0,0,0,-8,53,-8,0,24,94,2,2,17,1
73,11,90,230,13,71,0,8,0,0,7,0,0,0,-7,62,71,0,1,100,1,4,13,1
93,19,71,-8,3,64,1,6,0,0,6,2,-7,3,33,43,78,2,34,90,4,3,21,1
70,22,64,228,2,100,1,6,0,0,4,0,0,2,3,46,100,0,64,96,5,2,24,0
69,19,66,182,5,91,3,8,0,0,7,1,3,2,-7,30,98,1,55,100,8,2,20,1
90,15,74,219,18,75,0,5,0,2,4,3,0,0,8,41,51,3,25,71,3,3,17,0
58,29,69,153,3,64,2,8,0,0,7,1,6,4,-7,55,88,0,65,100,5,4,29,1
94,24,79,222,6,88,1,8,0,0,7,0,9,2,-7,42,48,0,82,100,2,4,24,0
63,12,87,136,16,60,0,8,0,0,7,0,-7,0,-7,25,-8,0,10,100,1,1,12,0
64,31,77,221,0,45,0,6,0,0,6,1,-7,4,14,51,88,0,9,94,3,6,36,0
94,8,90,162,26,50,0,8,0,0,7,0,7,0,-7,50,-8,0,0,100,0,1,8,0
69,30,75,198,4,67,2,8,0,0,7,0,0,3,-7,13,97,0,46,100,4,2,30,0
80,22,84,146,12,0,0,6,0,0,6,2,1,0,46,0,-8,2,0,95,0,-8,22,0
78,27,60,313,2,73,1,3,1,4,4,5,0,4,9,36,30,5,42,76,6,2,33,0
59,29,79,135,3,60,1,8,0,0,7,1,0,3,-7,45,51,1,2,100,2,4,31,1
90,9,74,183,5,50,1,4,1,1,6,2,0,2,72,10,-8,2,51,90,3,-8,10,0
86,12,82,144,9,67,-8,8,0,0,7,0,8,1,-7,42,48,0,17,100,2,2,12,1
69,19,60,179,7,25,0,4,2,4,3,6,0,1,6,38,-8,6,0,78,1,-8,24,0
68,25,68,210,3,67,5,8,0,0,7,2,3,3,-7,31,97,2,65,100,8,2,26,0
62,20,81,261,8,50,0,8,0,0,7,1,-7,2,-7,5,-8,1,17,100,4,1,21,1
72,17,73,182,15,83,0,2,2,2,6,4,-7,0,14,37,28,4,8,89,3,2,20,1
63,22,78,141,6,63,1,8,0,0,7,0,0,1,-7,45,38,0,46,100,2,3,22,1
68,18,64,208,4,80,2,6,0,0,6,4,0,1,19,33,-8,4,57,89,5,1,1,0
80,16,75,266,18,73,1,8,0,0,7,0,19,0,-7,29,32,0,63,100,6,2,17,1
75,22,72,174,6,67,1,6,0,0,6,0,0,2,22,45,39,0,32,86,2,3,22,1
77,7,85,181,6,50,0,8,0,0,7,0,5,1,-7,50,95,0,0,100,0,2,10,1
78,26,71,257,4,55,1,6,0,0,4,1,3,3,1,14,-8,1,16,93,4,1,29,1
68,32,76,170,2,67,0,6,0,0,4,3,1,5,10,34,0,3,13,97,2,4,35,1
57,30,72,179,2,73,3,8,0,0,7,1,2,2,-7,42,91,1,50,100,7,4,31,1
68,18,78,168,4,70,0,8,0,0,7,0,0,2,-7,33,47,0,22,100,5,2,18,0
75,19,80,206,3,70,1,8,0,0,7,1,0,4,-7,25,88,1,36,100,4,3,20,0
83,22,87,230,1,42,0,8,0,0,7,0,-7,2,-7,22,50,0,1,100,1,2,23,1
69,32,78,179,4,63,0,8,0,0,7,2,3,4,-7,44,2,2,7,100,2,6,32,1
80,25,86,191,7,50,0,8,0,0,7,2,1,3,-7,50,98,2,16,100,1,1,26,1
87,13,66,217,8,100,0,6,0,0,4,0,7,1,1,31,-8,0,43,92,3,1,13,0
70,9,59,219,1,100,3,2,2,2,5,1,-7,2,20,8,-8,1,45,62,5,1,8,0
89,13,88,233,2,57,0,8,0,0,7,1,2,1,-7,33,-8,1,5,100,3,1,15,1
91,55,65,231,3,60,3,5,0,1,6,1,2,3,69,18,77,1,30,98,11,3,59,1
64,27,59,207,4,100,2,6,0,0,6,0,-7,2,19,47,82,0,101,90,3,3,32,0
68,13,68,164,1,54,1,5,0,1,4,4,0,2,6,29,93,4,21,94,4,3,17,0
82,15,84,205,1,63,0,8,0,0,7,2,1,1,-7,38,16,2,22,100,3,2,16,1
90,13,86,318,18,50,-8,8,0,0,7,0,0,0,-7,62,44,0,0,100,0,2,13,1
57,16,71,92,11,67,0,6,0,0,6,0,0,1,16,44,61,0,37,88,1,3,16,1
60,9,73,255,13,100,0,8,1,1,6,2,0,0,-7,33,43,2,3,100,1,3,11,0
68,35,63,163,6,64,1,5,0,1,3,1,2,2,0,27,80,1,18,86,6,2,37,0
55,24,80,121,7,25,0,6,0,0,6,2,0,1,39,25,87,2,0,96,0,1,24,1
59,19,77,187,4,56,0,6,0,0,6,3,0,1,72,58,70,3,14,95,2,3,19,1
65,14,82,151,3,43,1,8,0,0,7,0,-7,1,-7,7,-8,0,27,100,2,1,14,1
62,13,63,175,7,100,0,6,1,1,6,6,0,2,16,64,100,6,50,71,5,3,14,0
83,25,75,310,1,62,1,8,0,0,7,1,-7,4,-7,32,83,1,28,100,3,4,13,1
55,20,64,114,8,100,3,8,0,0,7,0,0,2,-7,25,82,0,90,100,6,3,20,0
79,18,82,219,16,56,0,8,0,0,7,0,-7,0,-7,17,-8,0,38,100,4,1,18,0
79,22,72,216,2,63,1,2,1,1,6,0,0,3,40,16,1,0,27,96,7,1,25,1
84,14,83,-8,7,57,0,8,0,0,7,1,0,1,-7,14,-8,1,27,100,3,1,0,1
92,24,66,208,15,67,1,6,0,0,4,0,-8,0,3,40,53,0,31,80,4,3,25,1
82,22,81,190,8,44,0,6,0,0,6,0,0,3,-8,27,49,0,17,95,2,2,22,0
60,19,64,192,1,84,2,6,0,0,6,3,2,5,13,43,93,3,59,96,7,4,14,0
85,33,64,212,2,73,1,6,0,0,4,2,0,1,1,56,45,2,45,97,4,4,34,0
79,22,67,176,5,90,2,5,0,2,6,0,0,4,61,21,95,0,61,83,7,2,24,0
48,14,72,118,8,100,0,8,0,0,7,2,0,1,-7,43,74,2,72,100,2,4,14,0
69,20,64,132,14,86,-8,2,2,2,6,0,0,0,31,52,66,0,5,86,2,4,24,0
78,17,54,173,5,89,3,5,1,2,4,0,0,3,5,41,95,0,79,77,4,4,22,0
68,20,66,145,20,80,1,6,0,0,4,0,0,0,10,30,39,0,33,95,6,2,21,0
84,22,84,247,5,86,0,7,0,0,6,2,-7,2,-7,50,90,2,25,100,4,2,22,1
58,36,76,203,1,35,0,6,0,0,6,0,8,7,62,35,88,0,16,95,3,5,39,1
51,13,80,132,3,100,0,6,0,0,6,4,1,1,-8,46,77,4,2,92,1,3,13,0
63,42,68,158,2,57,0,4,1,1,4,2,0,5,4,40,62,2,5,91,4,4,47,1
60,25,73,127,7,75,0,6,0,0,6,0,0,2,22,40,37,0,31,92,4,3,25,1
65,12,70,191,6,67,0,4,1,2,6,0,0,2,26,40,-8,0,7,73,2,-8,16,1
77,26,77,141,3,55,2,8,0,0,7,0,0,3,-7,26,98,0,43,100,3,3,29,0
92,28,78,227,5,63,2,8,0,0,7,2,5,4,-7,57,79,2,49,100,3,2,43,1
77,26,86,148,2,55,0,8,0,0,7,0,0,3,-7,32,90,0,15,100,3,2,28,1
60,31,68,117,8,100,1,8,0,0,7,2,0,1,-7,42,76,2,68,100,6,7,31,0
65,25,72,132,2,73,2,8,0,0,7,3,2,3,-7,42,70,3,40,100,5,3,26,0
74,21,75,273,0,67,1,2,1,1,0,4,0,3,11,62,75,4,3,92,3,1,26,0
69,10,89,250,10,60,0,8,0,0,7,0,-7,1,-7,20,-8,0,6,100,2,1,20,1
76,15,74,206,9,17,0,5,0,1,4,2,0,1,7,38,-8,2,0,88,1,-8,17,0
57,19,67,125,6,55,0,5,0,2,6,1,23,4,12,19,48,0,16,81,3,3,22,1
62,27,56,131,2,69,2,5,0,4,4,2,-7,4,10,45,84,2,31,70,5,6,33,0
86,18,76,261,8,40,0,6,0,0,4,0,-7,2,6,37,-8,0,24,89,3,1,19,1
70,20,76,138,15,60,1,8,0,0,7,2,0,0,-7,25,72,2,45,100,3,3,20,1
65,18,83,166,2,63,0,6,0,0,6,1,-7,3,57,32,64,1,12,95,2,3,19,1
81,25,71,167,4,100,1,6,0,0,6,3,0,1,44,54,58,3,66,92,4,3,26,0
68,20,84,137,3,75,0,8,0,0,7,0,0,1,-7,45,94,0,16,100,2,2,20,1
72,16,68,130,5,43,0,5,0,1,3,1,-7,1,5,47,-8,1,35,89,3,-8,21,0
48,15,82,118,2,33,0,8,0,0,7,2,2,2,-7,24,-8,2,0,100,0,1,18,1
68,22,75,118,7,80,1,6,0,0,6,1,-7,1,17,39,79,1,27,95,2,3,23,0
71,18,64,165,2,91,0,3,2,2,6,4,0,3,18,55,85,4,35,85,4,5,16,0
48,8,62,132,15,80,1,5,2,3,5,1,0,0,53,22,-8,1,56,67,4,-8,12,0
63,31,62,156,2,42,0,2,1,1,0,0,0,3,5,18,-8,0,3,97,3,2,33,0
65,24,74,158,3,81,1,6,0,0,6,0,0,2,-8,40,81,0,48,96,7,6,25,0
57,21,58,113,6,90,1,6,0,0,4,0,0,4,6,52,67,0,84,71,7,2,21,0
57,5,57,123,13,100,1,2,6,6,6,2,0,0,29,29,-8,2,100,71,1,1,8,0
67,25,72,135,10,33,0,2,1,1,6,1,-7,2,29,31,-8,1,5,92,2,1,32,1
57,5,61,97,18,75,1,2,2,3,6,0,-7,0,16,33,-8,0,73,44,2,1,9,0
71,21,61,158,20,100,4,6,0,0,6,1,0,0,47,29,-8,1,95,95,7,2,21,1
86,40,61,282,2,55,2,2,1,1,0,3,0,4,1,14,100,3,40,95,8,2,42,1
52,13,79,187,8,57,0,6,0,0,6,0,8,3,53,54,93,0,2,92,1,3,20,1
89,12,82,270,30,71,0,8,0,0,7,0,0,0,-7,42,6,0,44,100,3,2,12,1
59,19,81,131,16,25,0,5,0,1,6,0,0,0,15,30,-8,0,3,90,1,1,20,0
77,30,79,310,12,71,0,8,0,0,7,1,0,0,-7,35,-8,1,59,100,3,2,34,1
91,55,75,422,1,57,1,8,0,0,7,4,0,4,-7,33,11,4,2,100,12,2,57,1
89,19,65,306,2,60,1,6,1,1,6,4,0,3,16,40,100,4,34,90,3,2,20,0
