target,Dcl,Ao,Iy,Aa,Sh
0,0.404,0.368,1.21,0.235,2.12
1,1.049,2.762,-0.25,1.105,-0.149
0,0.739,2.584,0.408,0.266,-0.143
1,1.049,2.762,-0.25,1.105,-0.149
0,0.37,0.327,-0.084,2.221,0.063
0,0.327,0.591,0.236,1.126,-0.176
0,0.778,2.239,1.064,0.936,0.411
0,-0.477,2.759,-0.173,1.104,-0.125
0,-0.421,2.757,0.321,0.985,0.599
0,0.945,2.995,-0.321,0.772,0.204
0,1.064,0.472,1.996,0.099,-0.781
0,-0.387,2.243,0.28,0.389,-0.114
1,1.435,0.884,-0.564,0.567,-0.192
0,0.513,0.269,1.841,2.196,-0.528
0,1.943,1.072,-0.603,0.218,-0.226
0,0.945,2.04,-0.511,0.557,1.753
0,1.504,0.513,1.904,0.545,-0.728
0,1.834,1.095,-0.514,0.179,0
0,1.173,1.196,0.469,0.165,-0.198
1,1.516,0.609,0.618,0.223,0
0,0.159,0.918,0.126,2.078,0.083
1,0.518,0.635,0.514,0.139,1.456
0,0.179,0.482,0.133,2.637,-0.05
0,-0.424,2.844,0.422,1.007,0.617
0,0.951,0.692,1.574,0.244,0
0,0.339,1.165,-0.1,0.767,-0.065
0,-0.321,1.842,0.229,0.441,-0.096
0,-0.356,2.389,-0.158,1.302,-0.113
0,0.467,0.268,-0.611,0.121,-1.052
0,1.443,0.661,2.143,0.134,0
1,0.89,0.971,1.085,0.147,0
0,1.784,0.715,0.792,0.145,0
0,-0.421,2.567,0.322,0.329,-0.118
0,0.845,2.169,-0.253,0.502,-0.158
0,-0.414,2.567,-0.173,0.998,-0.117
0,1.768,1.028,-0.545,0.211,0
0,-0.111,-0.276,-0.07,3.348,-0.053
0,0.459,1.275,0.427,2.18,-0.234
0,-0.379,1.535,0.186,1.892,-0.126
0,0.945,2.04,-0.511,0.557,1.753
0,-0.381,2.326,0.222,1.607,0.163
1,0.436,0.747,1.08,0.442,0.996
0,1.064,0.472,1.996,0.099,-0.781
0,0.828,1.727,0.386,0.366,-0.202
0,0.845,1.983,-0.238,0.641,-0.123
0,0.45,1.288,0.442,2.236,-0.23
0,0.485,1.697,0.284,1.466,-0.18
1,0.792,0.796,1.752,0.216,0
0,0.845,2.169,-0.253,0.502,-0.158
0,0.978,1.344,0.492,0.267,-0.16
1,0.581,0.582,1.101,0.152,-0.482
0,0.643,0.395,0.544,0.191,0
0,0.657,2.185,0.504,1.254,1.002
0,-0.424,2.637,0.304,0.832,0.399
0,-0.414,1.861,0.189,0.609,-0.118
0,-0.379,1.535,-0.134,1.508,-0.089
0,-0.111,0.657,0.107,2.064,0.074
0,0.179,0.482,0.133,2.637,-0.05
0,0.459,1.275,0.427,2.18,-0.234
0,0.45,1.288,0.442,2.236,-0.23
0,-0.107,0.365,0.091,2.751,0.084
0,-0.128,-0.306,-0.087,3.773,-0.065
1,0.63,0.82,1.777,0.151,-0.828
0,-0.112,0.651,0.131,2.328,-0.051
0,1.237,1.704,1.884,0.301,-0.639
0,1.354,1.607,-0.462,0.365,0
0,0.828,1.727,0.386,0.366,-0.202
0,0.16,0.788,0.133,1.871,-0.159
0,1.554,1.275,-0.418,0.456,-0.364
0,0.443,1.067,0.472,0.251,0.444
1,1.73,0.494,0.887,1.021,-0.244
0,1.494,0.411,1.456,0.324,-0.777
0,-0.43,2.716,-0.169,1.845,-0.099
1,0.8,1.214,1.077,0.313,0.748
1,1.496,1.666,0.633,0.776,0.488
0,-0.387,2.511,0.247,0.653,-0.266
1,1.049,0.815,1.082,0.287,0
0,0.386,0.305,-0.664,0.108,-1.016
0,1.834,1.095,-0.514,0.179,0
1,1.464,1.309,1.936,0.572,-0.501
0,0.845,1.983,-0.238,0.641,-0.123
1,1.298,0.65,1.893,0.302,-0.499
0,1.497,0.571,1.274,0.227,0.71
0,-0.356,1.97,-0.161,1.236,-0.106
1,1.637,0.596,1.056,0.271,0
0,0.513,0.337,1.485,0.096,0
0,1.173,2.077,-0.609,0.354,1.314
1,0.643,0.617,1.657,0.208,-1.007
0,0.485,1.697,0.284,1.466,-0.18
0,-0.143,0.529,-0.076,2.705,0.119
0,0.795,2.467,0.688,0.389,1.2
0,0.158,0.282,0.155,2.365,-0.059
0,0.181,-0.271,-0.078,3.53,0.071
0,1.504,0.573,1.693,0.142,0
1,1.464,1.309,1.936,0.572,-0.501
0,1.964,1.047,-0.541,0.212,0
0,-0.379,1.535,0.191,1.892,-0.132
0,0.845,0.35,1.463,2.515,-0.372
0,-0.321,1.842,0.229,0.441,-0.096
0,0.739,2.584,0.408,0.266,-0.143
0,0.485,1.697,0.283,1.466,-0.18
0,1.02,0.597,2.424,0.43,-0.746
0,0.16,-0.272,-0.076,3.553,0.061
0,-0.606,3.345,0.751,0.564,-0.27
0,0.755,2.741,0.602,0.389,1.173
0,-0.387,2.496,0.244,0.638,-0.301
0,1.497,1.762,-0.448,0.649,-0.482
0,0.643,0.395,0.544,0.191,0
0,1.554,1.275,-0.418,0.456,-0.364
1,0.749,0.666,1.34,0.125,0
0,0.951,0.671,2.188,0.121,0
0,-0.387,2.132,0.233,0.778,-0.129
0,-0.143,0.529,-0.084,2.865,-0.046
0,1.768,1.028,-0.488,0.251,-0.233
0,1.943,1.072,-0.603,0.218,0
0,1.02,1.135,0.486,2.603,-0.139
0,0.443,0.356,1.604,0.085,-0.792
0,1.628,0.681,1.01,0.134,0.56
0,0.485,0.41,-0.646,0.169,1.926
0,0.643,1.519,0.27,0.238,0.169
0,0.828,2.82,-0.34,0.879,-0.158
1,0.905,0.567,0.905,0.114,-0.36
1,1.079,0.695,1.107,0.219,-0.635
1,1.781,0.768,1.657,1.309,-0.414
0,0.179,0.54,0.149,1.528,0.07
0,0.778,2.239,1.064,0.936,0.411
0,-0.467,2.247,-0.179,0.5,-0.119
1,1.781,0.768,1.657,1.309,-0.414
0,-0.143,0.529,-0.076,2.705,0.119
0,0.778,1.174,0.324,0.996,0.223
0,0.176,0.295,0.215,2.51,-0.068
0,-0.452,2.759,-0.209,0.771,-0.142
1,0.643,0.427,1.374,0.103,0.984
0,1.947,0.867,-0.814,0.28,-0.630
0,1.313,0.543,1.501,0.143,-0.864
0,0.176,0.295,0.215,2.51,-0.068
0,0.153,0.29,0.162,2.41,-0.062
0,-0.477,2.32,-0.175,1.126,-0.109
0,0.179,0.482,0.133,2.637,-0.052
0,-0.43,1.933,0.487,0.59,0.774
0,0.978,1.426,0.327,0.303,0.157
1,1.079,0.695,1.107,0.219,-0.635
0,-0.321,1.692,-0.129,0.835,-0.072
0,0.356,1.439,0.391,2.56,0.324
0,1.044,2.481,0.572,1.351,-0.183
1,0.8,0.497,1.743,-0.118,-0.776
0,0.467,0.402,-0.607,0.167,1.807
1,1.666,2.194,-0.357,1.109,-0.145
1,1.079,0.695,1.107,0.219,-0.635
0,-0.433,2.574,0.489,1.151,-0.213
0,0.795,1.573,0.349,1.482,-0.18
0,-0.433,2.844,-0.175,1.432,-0.124
0,-0.45,2.735,0.243,0.512,-0.168
1,0.905,0.567,1.194,0.417,0
0,0.16,0.788,0.133,1.871,-0.159
0,1.363,1.397,0.508,0.205,-0.177
0,-0.424,2.844,-0.232,0.832,0.971
0,0.509,1.457,0.27,1.766,0.797
0,0.795,2.658,0.688,0.465,1.14
0,0.502,0.996,-0.137,1.645,-0.052
0,-0.452,2.63,-0.19,1.064,-0.12
1,0.866,0.614,2.237,0.119,-0.765
0,0.755,2.741,0.602,0.389,1.173
0,0.37,1.73,0.171,1.379,-0.074
1,0.622,0.513,1.332,0.149,0.851
0,1.943,0.867,-0.656,0.29,-0.315
0,-0.424,2.844,0.422,1.007,0.617
0,0.37,0.327,-0.084,2.221,0.063
1,0.518,0.634,0.514,0.139,1.456
0,0.739,2.501,0.526,0.642,-0.199
0,0.739,2.501,0.526,0.642,-0.199
1,1.637,0.596,1.056,0.271,0
0,0.502,0.996,-0.137,1.645,-0.052
0,-0.606,3.345,-0.343,0.564,-0.159
0,-0.481,2.528,0.28,1.363,0.607
0,-0.414,1.861,-0.225,0.601,0
0,-0.111,0.457,-0.073,3.461,-0.045
0,-0.107,0.365,0.091,2.751,0.084
0,0.739,1.554,0.305,1.487,0.337
0,0.355,0.629,-0.085,3.065,-0.062
0,1.264,1.354,-0.39,0.228,0.246
0,-0.433,2.821,-0.225,1.346,0.161
1,0.581,0.582,1.101,0.152,-0.482
0,0.828,2.082,-0.271,0.764,-0.193
0,1.943,1.071,-0.603,0.218,0
0,0.188,0.34,0.085,2.819,0.108
0,0.153,0.29,0.162,2.41,-0.062
0,1.313,0.542,1.501,0.143,-0.864
0,0.327,0.591,0.236,1.126,-0.176
0,-0.452,2.597,0.33,1.051,0
0,0.945,2.04,-0.511,0.557,1.753
0,0.978,1.344,0.492,0.267,-0.16
0,-0.452,2.334,-0.342,0.874,1.057
0,-0.264,1.625,-0.111,1.719,0
0,1.835,1.514,0.689,0.418,-0.41
0,0.845,1.983,-0.238,0.641,-0.123
0,0.684,0.46,-0.74,0.17,0
0,-0.321,1.71,0.249,1.284,-0.181
0,0.643,0.395,0.544,0.191,0
0,0.979,1.431,0.473,0.741,0.233
1,1.488,0.893,-0.818,0.666,1.38
1,1.007,0.652,1.213,0.194,-0.438
0,-0.232,1.396,-0.1,0.85,-0.056
0,0.643,0.395,0.544,0.191,0
0,0.179,0.482,0.133,2.638,-0.05
1,1.581,0.671,1.095,0.596,0.583
1,0.9,0.876,1.509,0.365,0
0,1.494,2.116,0.734,0.313,0.318
0,0.37,0.327,-0.084,2.221,0.063
0,1.964,1.107,0.776,0.328,-0.247
0,0.327,0.591,0.236,1.126,-0.176
1,0.508,0.698,0.776,0.178,0
0,1.313,0.542,1.501,0.143,-0.864
1,0.643,0.617,1.657,0.208,-0.786
0,1.064,0.472,1.996,0.099,-0.781
0,0.43,0.463,0.257,1.894,0.292
0,0.979,1.431,0.473,0.741,0.233
0,-0.424,2.844,-0.232,0.832,0.971
0,-0.134,0.531,0.127,2.975,-0.056
0,-0.111,0.707,-0.067,2.088,0.063
1,0.845,1.08,2.245,0.305,-0.67
0,-0.321,2.31,-0.148,1.634,0.181
0,1.504,2.187,0.585,0.496,-0.229
1,0.772,0.472,0.685,0.109,0.638
1,0.746,0.434,0,0.097,0
0,0.795,1.573,0.349,1.482,-0.18
0,1.064,2.479,-0.317,0.648,0
0,-0.424,2.897,0.422,1.004,0.617
0,0.513,0.337,1.485,0.096,0
0,1.718,1.174,0.622,0.674,-0.205
0,0.43,0.463,0.257,1.894,0.292
1,0.947,2.68,0.763,0.564,0.722
1,1.457,0.707,-0.562,0.105,0
0,0.468,0.406,1.568,0.253,1.673
1,0.779,0.943,1.16,0.143,0
0,-0.112,0.651,0.131,2.328,-0.051
0,1.443,2.804,-0.436,0.716,-0.201
0,0.327,0.591,0.236,1.126,-0.176
0,0.502,1.654,0.283,0.839,-0.167
1,0.73,0.742,1.221,0.316,-0.88
0,-0.477,2.759,-0.173,1.163,-0.125
0,0.657,1.605,0.801,1.508,0.942
1,0.768,0.454,0.713,0.195,0.72
0,0.739,2.501,0.526,0.642,-0.199
0,0.158,0.283,0.156,2.367,-0.06
0,1.964,1.047,-0.541,0.212,0
0,0.778,2.239,1.064,0.936,0.411
0,1.784,0.709,0.792,0.141,0
0,0.404,0.368,1.219,0.235,2.13
0,1.064,0.472,2.315,0.097,-0.857
0,0.845,2.169,-0.253,0.502,-0.158
0,1.688,1.259,0.784,0.181,-0.507
0,1.044,0.701,1.862,0.157,-0.782
0,0.37,0.327,-0.084,2.221,0.063
0,0.845,1.983,-0.238,0.641,-0.123
0,0.45,1.288,0.442,2.236,-0.23
0,0.845,1.983,-0.238,0.641,-0.123
0,0.159,0.918,0.126,2.078,0.083
0,-0.356,1.611,-0.145,1.094,-0.085
1,0.758,0.342,1.911,-0.164,-1.145
1,1.981,0.414,-0.633,0.951,0.34
0,0.459,0.329,-0.732,0.148,1.514
