target,Dcl,Ao,Iy,Aa,Sh
0,-0.424,2.845,-0.182,0.71,-0.125
0,-0.45,2.735,0.243,0.279,0.165
0,1.173,2.077,-0.609,0.354,1.314
0,-0.281,1.809,-0.125,1.274,-0.085
1,0.758,0.342,1.911,-0.164,-1.145
0,1.237,1.704,1.884,0.301,-0.639
0,-0.414,2.844,0.287,0.629,-0.146
0,0.978,1.344,0.492,0.267,-0.16
0,0.827,0.608,2.548,0.106,-1.1
0,0.355,0.892,0.315,1.925,1.147
1,0.8,0.497,1.743,-0.118,-0.776
1,1.321,0.697,1.713,-0.115,0
0,1.688,0.282,-0.397,2.317,0.269
0,1.415,1.364,0.658,0.184,-0.626
1,0.665,0.515,1.668,0.132,-0.674
0,-0.521,2.749,0.347,0.422,-0.154
0,1.314,0.556,0.928,0.129,-0.413
1,0.73,0.742,1.221,0.316,-0.88
0,-0.601,3.296,0.483,0.532,-0.171
0,0.45,0.336,-0.608,0.152,1.78
0,0.158,0.282,0.155,2.365,-0.059
1,0.89,0.733,-0.343,0.202,1.266
0,1.964,1.107,0.776,0.328,-0.247
0,0.828,1.727,0.386,0.366,-0.202
0,0.153,0.29,0.162,2.41,-0.062
1,1.525,2.441,0.436,0.833,-0.162
0,-0.423,2.844,-0.182,0.555,-0.125
0,1.354,1.607,-0.462,0.365,0
1,1.195,0.594,0.942,0.115,-0.477
0,0.327,0.591,0.236,1.126,-0.176
1,1.049,2.762,-0.25,1.105,-0.149
1,0.65,0.596,2.123,0.672,-0.553
0,1.377,0.447,1.595,0.185,-0.632
0,1.314,1.566,0.477,0.231,-0.40
0,0.739,2.584,0.408,0.266,-0.143
0,1.835,1.514,0.693,0.437,1.02
0,-0.321,2.32,0.229,1.141,0.162
0,-0.481,2.585,0.331,0.311,-0.164
0,1.947,1.066,-0.443,0.493,-0.263
0,1.554,1.275,-0.418,0.456,-0.364
1,1.336,1.65,1.805,0.535,-0.458
1,0.755,0.443,0.65,0.195,0.758
0,0.43,1.412,0.15,2.437,0.309
1,1.702,0.671,1.233,0.567,1.604
0,-0.43,2.519,0.286,0.231,0.162
0,0.181,0.562,0.148,1.453,-0.072
1,0.581,0.582,1.101,0.152,-0.482
0,0.386,0.327,-0.664,0.121,0
0,-0.427,2.302,0.309,1.094,1.003
1,1.702,0.671,1.233,0.567,1.604
0,-0.111,0.707,-0.067,2.05,0.063
0,0.327,1.372,0.217,1.639,-0.1
0,-0.111,-0.275,0.09,3.177,-0.074
0,0.468,0.406,1.567,0.253,1.672
1,1.901,0.483,1.404,0.306,1.526
0,0.45,1.288,0.442,2.236,-0.23
1,0.755,0.443,0.65,0.195,0.758
0,0.45,1.288,0.442,2.236,-0.23
0,0.829,2.767,-0.272,0.901,-0.148
0,0.327,0.591,0.236,1.126,-0.176
0,0.43,0.463,0.257,1.894,0.292
0,1.964,1.134,-0.518,0.27,-0.235
1,0.746,0.434,0,0.097,0
0,0.179,0.482,0.133,2.638,-0.052
0,0.404,0.368,1.21,0.235,2.12
0,0.179,0.482,0.133,2.638,-0.052
0,0.951,0.692,1.574,0.244,0
0,-0.107,0.639,0.13,2.391,-0.053
0,0.828,2.986,-0.35,0.991,0.487
1,1.781,1.067,1.328,0.397,1.095
0,0.339,1.165,-0.1,0.767,-0.064
0,-0.606,2.626,-0.245,0.629,-0.158
0,-0.128,0.882,0.112,2.158,0.11
0,1.883,0.88,1.361,0.274,-0.453
0,0.587,1.413,1.699,1.362,-0.434
0,0.845,1.983,-0.238,0.641,-0.123
0,1.354,0.555,0.92,0.148,-0.38
0,-0.134,0.531,0.18,3.132,-0.066
0,0.502,1.654,0.306,0.783,-0.309
0,0.37,0.327,-0.084,2.221,0.063
0,-0.264,1.52,-0.111,1.619,0.102
0,0.355,0.892,0.315,1.925,1.147
0,0.643,1.519,0.27,0.238,0.169
0,1.835,1.424,-0.651,0.199,-0.303
0,0.513,0.337,1.485,0.096,0
0,0.468,0.406,1.568,0.253,1.673
0,0.978,1.344,0.492,0.267,-0.16
0,0.845,1.983,-0.238,0.641,-0.123
0,1.02,2.437,-0.387,0.591,-0.174
0,0.739,2.501,0.526,0.642,-0.199
0,-0.111,0.377,-0.077,3.459,-0.055
0,0.845,2.169,-0.253,0.502,-0.158
1,0.581,0.582,1.101,0.152,0.892
0,0.327,0.591,0.236,1.126,-0.176
0,-0.385,1.903,-0.161,0.635,-0.109
0,0.468,0.406,1.568,0.253,1.673
0,1.313,0.542,1.501,0.143,-0.864
0,0.509,0.434,2.041,0.128,0
0,1.504,0.513,1.904,0.545,-0.728
0,-0.415,1.906,-0.155,0.907,-0.101
0,-0.363,2.328,-0.176,1.274,-0.115
0,0.845,2.169,-0.253,0.502,-0.158
0,1.436,1.234,-0.554,0.243,-0.275
0,-0.467,2.204,0.227,1.051,-0.127
0,1.497,1.762,-0.448,0.649,-0.482
0,1.166,1.489,-0.487,0.218,0
0,1.064,2.479,-0.317,0.648,0
0,1.06,2.703,0.579,0.576,0.831
0,0.643,0.395,0.544,0.191,0
0,0.43,0.463,0.257,1.894,0.292
0,-0.521,3.041,0.324,0.255,1.002
0,1.834,1.095,-0.514,0.179,0
0,0.945,2.995,-0.321,0.772,0.204
1,1.496,0.993,-0.496,0.564,0.496
1,1.666,2.194,-0.357,1.119,-0.145
0,1.313,0.542,1.501,0.143,-0.864
0,-0.415,2.591,-0.184,1.094,-0.124
0,-0.321,1.842,0.229,0.441,-0.096
0,0.176,0.295,0.215,2.51,-0.068
0,0.327,0.591,0.236,1.126,-0.176
0,0.684,2.497,0.532,0.385,-0.406
0,1.792,0.497,0.866,0.314,1.159
0,-0.43,1.778,-0.158,0.782,0.108
0,0.513,1.325,0.373,2.035,-0.135
0,0.778,2.239,1.064,0.936,0.411
0,0.755,2.741,0.602,0.389,1.173
0,0.845,0.35,1.463,2.515,-0.372
0,1.943,1.072,-0.603,0.212,0
0,0.945,2.04,-0.511,0.557,1.753
0,1.834,1.095,-0.514,0.179,0
0,0.795,2.467,0.688,0.389,1.2
1,0.508,0.698,0.776,0.178,0
0,0.978,1.344,0.492,0.267,-0.16
0,0.643,0.395,0.544,0.191,0
0,-0.344,1.792,-0.124,1.402,0.108
0,0.739,2.584,0.408,0.266,-0.143
0,1.835,1.514,0.686,0.656,0.842
0,0.845,2.169,-0.253,0.502,-0.158
1,1.488,0.892,1.384,1.402,-0.652
0,1.834,1.095,-0.514,0.179,0
0,1.688,0.282,-0.397,2.317,0.269
0,0.327,0.591,0.236,1.126,-0.176
1,1.928,0.639,0.926,0.679,0.535
0,-0.606,3.345,-0.343,0.558,-0.159
0,0.176,-0.334,0.112,3.388,-0.06
0,0.188,0.34,0.085,2.819,0.108
0,-0.606,3.344,-0.343,0.556,-0.159
0,-0.379,1.535,0.186,1.892,-0.126
0,1.964,1.107,0.776,0.328,-0.247
0,1.166,2.071,0.546,0.314,0
0,0.978,1.426,0.327,0.303,0.157
1,1.896,1.133,-0.601,0.597,-0.231
0,1.688,1.259,-0.397,0.199,-0.231
0,1.064,1.232,0.469,2.558,-0.134
0,1.628,0.681,1.01,0.134,0.56
0,0.485,0.41,-0.646,0.169,1.926
0,-0.107,0.651,0.128,2.331,-0.051
0,-0.387,2.243,0.303,0.389,-0.148
0,-0.112,-0.264,-0.066,3.055,-0.045
0,-0.232,1.396,0.133,1.52,-0.081
1,0.866,0.614,2.237,0.119,-0.765
0,0.176,0.295,0.215,2.51,-0.068
0,0.845,0.35,1.463,2.515,-0.372
0,1.877,1.63,-0.571,0.468,0
0,1.314,0.561,1.811,0.437,-0.512
0,1.877,1.63,-0.571,0.468,0
1,0.792,0.796,1.752,0.216,-1.009
0,1.964,1.107,0.776,0.328,-0.247
0,1.125,0.495,-0.238,3.177,-0.102
0,0.176,-0.334,0.112,3.388,-0.06
0,0.829,1.896,1.479,0.997,-0.4
0,-0.478,2.369,-0.215,0.71,0.156
1,0.513,1.09,1.114,0.96,0.729
1,1.336,1.65,1.805,0.535,-0.458
0,1.235,1.786,0.459,0.346,0
0,0.158,0.266,0.194,2.756,-0.063
0,0.513,0.337,1.485,0.096,0
1,1.122,0.727,1.739,0.245,-0.781
0,-0.436,2.083,0.243,0.79,-0.18
0,1.792,1.31,-0.597,0.214,-0.244
0,0.992,3.048,0.453,0.52,0
1,1.436,0.584,0.621,0.199,1.315
0,0.992,2.028,0.406,0.274,0
0,0.739,2.584,0.408,0.266,-0.143
0,0.188,0.34,0.085,2.819,0.108
0,-0.477,2.32,0.617,1.662,0.95
0,-0.477,2.369,-0.174,1.304,-0.115
0,-0.413,2.572,0.373,1.914,-0.166
0,1.264,0.799,1.762,0.215,0
0,0.339,0.925,0.195,1.836,-0.137
0,-0.415,2.572,0.264,1.132,-0.166
0,-0.414,1.861,-0.153,0.601,-0.105
0,0.945,2.995,-0.321,0.772,0.204
0,0.45,1.288,0.442,2.236,-0.23
0,0.739,2.501,0.526,0.642,-0.199
0,-0.344,1.405,-0.117,1.515,0.077
0,0.828,1.951,-0.28,-0.504,-0.175
0,0.509,1.226,0.42,2.199,-0.134
1,0.742,0.557,-1.242,0.117,0
0,0.845,0.35,1.463,2.515,-0.372
0,-0.107,0.639,0.13,2.389,-0.053
0,1.688,0.282,-0.397,2.317,0.269
0,-0.134,0.557,0.18,3.132,-0.066
1,1.581,0.671,1.095,0.596,0.583
0,-0.606,3.345,-0.343,0.556,-0.159
0,0.502,1.654,0.283,0.638,-0.137
0,0.739,2.501,0.526,0.642,-0.199
0,0.992,3.048,0.453,0.52,0
0,-0.452,2.226,0.337,0.832,-0.215
0,0.643,0.395,0.544,0.191,0
0,-0.337,2.254,-0.147,1.168,0.19
0,0.356,1.439,0.391,2.56,0.324
0,-0.521,2.811,-0.269,0.299,-0.146
0,-0.346,2.261,-0.127,1.7,0.118
0,0.179,0.482,0.133,2.638,-0.052
1,1.536,0.659,1.769,0.402,-0.693
1,0.755,0.443,0.65,0.195,0.758
0,1.354,0.556,1.941,0.126,-0.632
1,0.755,0.443,0.65,0.195,0.758
0,-0.347,2.322,0.237,1.301,0.342
0,-0.111,0.457,-0.067,3.461,-0.044
0,-0.363,2.496,-0.158,1.118,-0.112
0,0.356,0.356,0.496,0.096,0.916
0,-0.427,2.259,0.264,1.065,0.514
1,1.504,1.367,-0.44,0.75,-0.162
0,0.43,0.463,0.257,1.894,0.292
0,0.795,1.573,0.349,1.482,-0.167
0,-0.423,2.816,-0.432,0.305,1.228
0,1.964,1.047,-0.541,0.212,0
0,1.497,0.651,1.69,0.134,0
0,0.513,1.325,0.373,2.035,-0.135
0,0.502,0.996,-0.137,1.645,-0.052
0,0.978,2.52,-0.317,0.476,-0.173
0,1.504,1.367,-0.434,0.253,-0.216
1,1.488,1.414,-0.299,0.762,-0.313
0,1.628,0.681,1.01,0.134,0.56
0,0.159,0.504,0.099,2.216,-0.089
0,0.829,1.896,1.479,0.997,-0.4
0,-0.111,0.457,-0.07,2.745,0.119
0,1.493,0.657,-0.331,2.941,-0.123
0,-0.111,0.457,-0.067,3.461,-0.044
0,-0.606,3.344,-0.303,0.558,0.76
1,0.866,0.614,2.237,0.119,-0.765
0,-0.379,1.634,-0.154,0.807,0
0,0.945,2.995,-0.321,0.772,0.204
0,-0.413,2.572,0.373,1.914,-0.166
0,-0.452,2.334,-0.198,0.864,-0.123
0,0.327,1.108,-0.082,0.983,0.062
0,1.08,2.531,0.483,0.577,-0.201
0,0.845,0.35,1.463,2.515,-0.372
0,0.739,2.501,0.526,0.642,-0.199
0,1.354,0.551,1.773,-0.104,-0.828
0,0.829,1.896,1.479,0.997,-0.4
1,1.372,1.054,-0.724,0.655,1.77
1,1.436,0.584,0.621,0.199,1.315
1,1.981,0.414,-0.633,0.951,0.34
0,-0.424,2.844,0.422,1.007,0.617
0,0.945,2.04,-0.511,0.557,1.753
0,-0.387,2.247,0.264,1.094,0.132
0,-0.606,3.345,-0.343,0.564,-0.159
0,0.188,0.496,0.15,1.91,-0.149
0,0.16,-0.213,-0.075,3.226,0.073
0,0.485,1.697,0.284,1.466,-0.18
0,1.943,1.072,-0.603,0.218,-0.226
0,-0.344,1.405,-0.113,0.643,0
0,0.327,0.591,0.236,1.126,-0.176
0,-0.379,1.788,-0.269,1.798,0.929
0,0.179,0.482,0.133,2.637,-0.05
0,0.845,2.169,-0.253,0.502,-0.158
0,1.173,0.358,-0.222,3.052,-0.102
0,0.739,2.501,0.526,0.642,-0.199
0,0.159,0.504,0.099,2.216,-0.089
0,1.377,0.447,1.336,0.228,0.704
1,0.643,0.617,1.657,0.219,0
0,1.173,2.077,-0.609,0.354,1.314
0,0.845,1.983,-0.238,0.641,-0.123
0,-0.321,2.31,-0.156,1.247,0.245
0,1.044,2.481,0.572,1.351,-0.183
0,0.513,1.325,0.373,2.035,-0.135
0,0.739,2.501,0.526,0.642,-0.199
0,0.386,0.327,-0.738,0.079,1.774
0,0.355,0.892,0.315,1.925,1.147
1,0.65,1,1.428,0.125,0
0,1.385,0.579,1.848,-0.082,-0.912
0,0.829,2.761,-0.275,1.141,0.173
0,-0.346,2.246,-0.148,0.729,0.125
0,0.509,1.457,0.27,1.766,0.797
0,0.979,1.431,0.473,0.741,0.233
0,1.264,0.799,2.152,0.207,-0.641
0,0.739,2.584,0.408,0.266,-0.143
0,0.327,0.591,0.236,1.126,-0.176
0,0.992,3.048,0.453,0.52,0
0,0.327,0.591,0.236,1.126,-0.176
0,1.314,0.556,0.928,0.129,-0.413
1,1.833,0.48,1.151,0.369,0.58
0,-0.387,1.871,-0.151,0.55,0.107
0,1.834,1.095,-0.514,0.179,0
0,0.153,0.29,0.162,2.41,-0.062
1,0.866,0.614,2.237,0.119,-0.765
0,0.587,0.589,2.079,0.166,-0.769
0,0.158,0.282,0.155,2.365,-0.059
0,0.404,0.368,1.22,0.236,2.13
0,0.467,0.268,-0.611,0.121,-1.052
1,1.059,0.715,0.849,0.288,0
0,0.643,0.395,0.544,0.191,0
1,1.059,0.378,-0.398,0.158,0.495
0,0.179,0.482,0.133,2.637,-0.05
1,1.516,0.609,0.618,0.223,0
0,1.493,1.671,-0.462,0.239,-0.209
1,1.457,0.707,0.966,0.281,-0.526
1,1.671,0.854,-0.779,-0.195,-0.477
0,1.835,1.422,-0.517,0.35,-0.235
0,0.158,0.282,0.155,2.365,-0.059
1,1.122,0.481,-1.007,0.253,2.337
1,1.688,1.401,1.137,0.393,-0.451
0,0.502,1.654,0.281,0.42,-0.136
0,-0.45,2.735,0.254,1.166,0.202
0,-0.264,1.625,-0.114,1.719,0.107
0,1.964,1.107,0.776,0.328,-0.247
0,-0.414,2.844,0.299,0.739,-0.19
0,0.657,0.569,1.209,0.26,0
0,0.327,1.372,0.217,1.631,-0.1
0,0.45,1.288,0.442,2.236,-0.23
0,0.188,0.502,0.151,1.901,-0.152
0,1.504,1.67,-0.353,0.336,-0.169
0,0.327,0.591,-0.081,2.645,-0.051
0,0.467,0.268,-0.611,0.121,-1.052
0,-0.107,0.652,0.128,2.331,-0.051
0,0.158,0.266,0.194,2.756,-0.063
1,0.947,2.68,0.763,0.564,0.722
0,0.845,0.35,1.463,2.515,-0.372
0,0.179,0.482,0.133,2.637,-0.05
0,0.45,1.288,0.442,2.236,-0.23
0,-0.232,1.396,-0.121,1.446,0.093
0,0.37,0.327,-0.084,2.221,0.063
0,0.845,2.169,-0.253,0.502,-0.158
1,1.833,0.655,1.735,0.678,0.846
1,1.608,1.445,0.716,0.954,0.689
1,0.513,0.938,1.097,0.174,0.886
0,0.158,0.266,0.194,2.756,-0.063
0,0.778,1.174,0.324,0.996,0.223
0,-0.45,2.51,0.659,1.15,0.548
0,0.404,0.368,1.21,0.236,2.13
0,0.828,1.727,0.386,0.366,-0.202
0,-0.321,1.968,0.196,1.041,-0.412
0,-0.347,2.528,-0.163,1.147,-0.12
0,0.339,0.925,0.195,1.836,-0.137
1,1.516,0.609,0.618,0.223,0
0,0.158,-0.22,0.09,2.696,0.078
0,0.509,1.457,0.27,1.766,0.797
0,0.778,1.174,0.324,0.996,0.223
1,1.195,0.594,0.942,0.115,-0.477
0,0.739,1.554,0.305,1.487,0.337
0,0.978,2.404,-0.317,0.476,0.216
0,-0.321,1.842,0.235,0.87,-0.099
0,0.828,2.92,-0.34,0.879,-0.173
1,1.702,0.671,1.233,0.567,1.604
0,0.386,0.305,-0.664,0.108,-1.016
0,0.43,0.464,0.257,1.893,0.292
0,0.502,0.996,-0.137,1.645,-0.052
1,1.687,0.563,1.186,0.408,1.732
0,1.436,1.234,-0.554,0.243,-0.275
0,1.314,0.556,0.928,0.129,-0.413
0,0.158,0.282,0.155,2.365,-0.059
0,0.643,1.519,0.27,0.238,0.169
1,0.746,0.434,0,0.097,0
0,-0.128,0.719,0.112,1.282,0.121
1,0.8,1.016,1.009,0.426,-0.356
0,1.436,1.764,-0.238,1.674,-0.118
0,0.778,1.174,0.324,0.996,0.223
0,0.153,-0.393,0.101,3.516,-0.056
1,0.518,0.635,0.514,0.139,1.456
1,0.513,1.09,1.114,0.96,0.729
0,1.354,1.607,-0.462,0.365,0
0,0.459,1.275,0.427,2.18,-0.234
0,1.173,1.315,0.549,0.198,-0.198
0,1.835,1.395,0.741,0.267,-0.342
0,0.179,0.482,0.133,2.638,-0.052
0,0.778,1.174,0.324,0.996,0.223
0,-0.424,2.962,-0.208,0.729,-0.146
