target,Dcl,Ao,Iy,Aa,Sh
1,1.435,0.584,1.558,0.334,0
0,0.485,1.697,0.283,1.466,-0.18
1,1.871,0.363,2.417,0.475,-0.68
0,0.37,1.73,0.171,1.379,-0.074
1,0.731,0.394,2.066,0.143,-0.893
0,0.845,2.169,-0.253,0.502,-0.158
0,1.354,0.551,2.093,0.135,0
0,0.153,-0.393,-0.082,3.802,-0.055
0,0.978,1.433,0.327,0.301,0.157
0,0.176,0.295,0.215,2.51,-0.068
0,0.468,0.331,-0.738,0.145,0
0,1.834,1.095,-0.514,0.179,0
0,0.339,0.925,0.195,1.836,-0.137
0,1.964,1.107,0.776,0.328,-0.247
0,0.829,1.896,1.479,0.997,-0.4
0,1.264,1.354,-0.39,0.228,0.246
0,0.43,0.463,0.257,1.894,0.292
0,0.509,1.457,0.27,1.766,0.797
0,-0.232,1.396,0.133,1.52,-0.081
0,0.509,0.434,2.041,0.128,0
0,-0.344,1.537,-0.115,1.195,-0.084
0,0.153,0.29,0.162,2.41,-0.062
0,0.828,1.727,0.386,0.366,-0.202
0,-0.423,2.866,-0.432,0.321,1.228
0,-0.107,0.365,0.091,2.751,0.084
0,-0.346,2.261,-0.139,1.065,0.114
0,-0.387,2.511,0.247,0.509,-0.159
1,0.947,2.68,0.763,0.564,0.722
1,1.321,0.697,1.713,-0.115,0
0,0.845,2.169,-0.253,0.502,-0.158
0,0.502,1.654,0.283,0.42,-0.137
0,-0.424,2.844,-0.232,0.766,-0.152
1,0.513,1.09,1.114,0.96,0.729
1,1.435,1.384,1.12,0.997,-0.407
0,-0.363,2.205,-0.176,1.044,-0.115
0,0.159,-0.294,-0.072,3.644,-0.045
1,1.464,0.697,1.24,0.137,0
0,0.179,0.482,0.133,2.637,-0.05
0,-0.449,2.766,-0.219,0.764,-0.132
0,0.845,2.169,-0.253,0.502,-0.158
0,-0.356,2.311,-0.167,1.302,0.337
0,1.354,1.607,-0.462,0.365,0
0,-0.107,0.652,0.128,2.331,-0.052
0,0.978,1.344,0.492,0.267,0.66
0,0.37,0.718,0.096,2.554,-0.089
0,-0.321,1.842,0.229,0.441,-0.096
0,1.964,1.107,0.776,0.328,-0.247
0,-0.43,2.519,-0.189,0.724,-0.12
1,0.63,0.309,1.796,0.207,1.316
0,1.02,2.437,-0.387,0.591,-0.174
0,1.784,0.713,0.792,0.325,0.525
0,-0.363,1.809,-0.18,0.648,0
0,1.313,0.542,1.501,0.143,-0.864
0,0.992,2.028,0.406,0.274,0
0,1.354,0.555,0.92,0.127,0
0,1.834,1.095,-0.514,0.179,0
0,-0.107,0.652,0.128,2.331,-0.052
0,0.502,1.654,0.306,0.851,-0.318
0,1.784,0.714,0.792,0.144,0
0,1.834,1.095,-0.514,0.179,0
0,-0.363,1.616,-0.138,1.415,-0.108
1,1.576,0.714,1.345,0.201,1.486
0,0.684,0.46,-0.74,0.17,0
0,1.236,1.363,0.468,0.36,0.284
0,0.443,0.356,1.604,0.085,-0.792
1,0.742,0.557,1.911,0.24,1.369
0,0.845,2.169,-0.253,0.502,-0.158
0,0.179,0.482,0.133,2.638,-0.05
1,1.504,1.633,0.733,0.776,0.619
0,0.386,0.305,-0.664,0.108,-1.016
0,-0.414,1.861,0.184,0.807,-0.124
0,-0.385,1.985,0.22,0.838,-0.146
1,0.792,0.796,1.752,0.216,0
0,0.179,0.482,0.133,2.638,-0.05
0,-0.232,1.396,-0.113,1.152,-0.067
0,0.179,0.482,0.133,2.637,-0.05
1,1.464,1.302,-0.517,0.597,-0.256
0,-0.467,2.334,-0.176,0.796,-0.103
0,1.168,1.077,0.769,0.325,-0.206
1,1.896,1.133,-0.601,0.597,-0.231
0,1.768,0.88,1.108,0.227,0
0,0.188,0.499,0.151,1.952,-0.149
0,0.513,1.325,0.373,2.035,-0.135
1,0.89,0.733,-0.343,0.202,1.266
1,1.516,0.609,0.618,0.223,0
0,-0.346,2.528,-0.157,1.147,-0.113
1,0.768,0.454,0.713,0.195,0.72
1,1.896,1.133,-0.601,0.597,-0.231
0,1.173,1.886,0.71,0.299,0.638
0,0.386,0.327,0.659,0.079,0
0,0.176,0.294,0.214,2.509,-0.068
1,1.536,0.659,1.769,0.402,-0.693
0,0.43,0.463,0.257,1.894,0.292
0,1.313,0.542,1.501,0.143,-0.864
0,0.459,0.295,0.62,0.125,0
1,1.465,0.731,1.308,0.182,-0.537
0,0.827,0.608,2.548,0.106,-1.1
0,0.643,0.395,0.544,0.191,0
0,0.467,0.268,-0.611,0.121,-1.052
1,0.73,0.742,1.221,0.316,-0.88
0,1.363,1.397,0.508,0.205,-0.177
0,-0.385,2.132,-0.17,0.698,0.128
0,0.176,-0.334,0.112,3.388,-0.06
0,1.02,0.597,2.424,0.43,-0.746
0,0.845,0.349,1.461,2.513,-0.371
0,-0.321,1.842,0.229,0.441,-0.096
0,1.436,1.064,0.436,0.165,0
0,0.43,0.463,0.257,1.894,0.292
0,0.657,1.605,0.801,1.508,0.942
0,0.16,0.788,0.133,1.871,-0.159
1,1.465,0.908,-0.616,0.567,-0.492
0,0.443,0.329,1.537,0.134,1.551
0,0.951,0.671,2.188,0.121,0
0,0.643,0.395,0.544,0.191,0
0,1.08,2.531,0.524,0.539,-0.193
0,1.943,1.072,-0.603,0.218,0
1,0.664,0.87,2.123,0.207,-0.786
0,1.493,0.657,-0.331,2.941,-0.123
0,0.978,1.344,0.492,0.267,-0.16
1,0.634,0.376,0.692,0.976,0.462
1,0.792,0.796,1.752,0.216,0
1,0.808,0.352,1.879,0.074,-0.616
0,1.125,1.314,0.554,0.278,-0.275
0,0.827,0.608,2.548,0.106,-1.1
0,-0.478,1.713,-0.221,0.693,0.137
0,0.327,0.591,0.236,1.126,-0.176
0,-0.381,2.311,0.222,1.607,0.163
0,-0.13,0.728,0.112,1.472,0.121
0,-0.347,2.528,-0.148,1.302,0.173
0,0.327,0.591,0.236,1.126,-0.176
0,1.768,1.028,-0.504,0.226,0
0,-0.485,2.258,0.285,1.065,-0.141
0,1.943,1.072,-0.603,0.218,-0.226
0,0.513,1.325,0.373,2.035,-0.135
0,0.513,0.337,1.485,0.096,0
1,1.608,0.527,1.904,1.004,0.718
0,0.978,1.344,0.492,0.267,-0.16
0,0.502,1.654,1.395,1.644,-0.389
0,1.385,1.364,-0.372,0.228,-0.242
0,0.643,1.519,0.27,0.238,0.169
1,1.465,1.334,0.716,0.96,0.683
0,0.327,0.591,0.236,1.126,-0.176
0,0.513,0.337,1.485,0.096,0
1,1.928,0.639,0.926,0.679,0.535
0,0.179,0.482,0.133,2.638,-0.052
0,0.513,0.337,1.485,0.096,0
0,0.179,0.482,0.133,2.637,-0.05
0,0.845,2.169,-0.253,0.502,-0.158
0,0.684,2.497,0.532,0.385,-0.406
0,0.509,0.434,2.041,0.128,0
0,-0.13,0.726,0.102,1.464,0.091
0,0.43,0.463,0.257,1.894,0.292
0,1.314,0.561,1.811,0.437,-0.512
0,-0.111,0.457,-0.066,3.461,-0.044
1,0.622,0.513,1.332,0.149,0.851
0,-0.107,0.652,0.128,2.331,-0.052
0,1.784,1.3,-0.571,0.714,-0.206
0,-0.481,2.082,0.222,0.648,0.151
0,0.443,1.067,0.472,0.251,0.444
0,0.951,0.671,2.188,0.121,0
0,0.355,0.356,0.497,0.076,1.253
0,1.385,0.579,1.848,-0.082,-0.912
0,0.502,1.654,0.34,0.378,-0.166
0,1.168,0.301,-0.223,3.273,-0.083
0,0.795,2.56,0.349,0.389,0.219
0,0.339,0.925,0.195,1.836,-0.137
0,0.188,0.329,0.226,2.666,-0.079
0,0.179,0.482,0.133,2.638,-0.052
0,0.845,0.35,1.463,2.515,-0.372
0,-0.424,2.901,-0.222,0.715,0.222
0,0.188,0.34,0.085,2.819,0.108
0,0.176,0.295,0.215,2.51,-0.068
0,-0.478,2.061,-0.173,0.821,0.159
0,0.45,0.336,-0.608,0.152,1.78
1,1.195,0.882,1.149,0.365,0.78
0,0.828,1.727,0.386,0.366,-0.202
0,0.845,2.169,-0.253,0.502,-0.158
1,1.981,0.414,-0.633,0.951,0.34
0,1.363,1.397,0.508,0.205,-0.177
0,1.02,0.597,2.424,0.43,-0.746
0,1.354,1.607,-0.462,0.365,0
0,1.784,0.713,1.079,0.137,0
0,0.327,1.372,-0.1,0.9,-0.067
0,0.502,1.654,0.301,0.502,-0.152
0,0.845,1.983,-0.238,0.641,-0.123
0,0.513,1.325,0.373,2.035,-0.135
0,0.339,0.925,0.195,1.836,-0.137
0,-0.436,2.192,0.264,0.79,-0.166
0,-0.414,2.844,-0.173,0.898,-0.119
0,0.45,0.336,-0.608,0.152,1.78
1,1.525,0.815,0.899,0.679,0.635
0,1.504,1.29,-0.474,0.226,-0.239
0,0.188,0.502,0.151,1.901,-0.152
0,-0.111,0.707,-0.067,2.06,0.063
0,0.443,1.314,0.529,2.209,0.745
0,-0.521,2.873,-0.174,1.446,-0.115
0,0.404,0.368,1.22,0.236,2.13
0,0.37,1.73,0.171,1.379,-0.074
0,1.504,2.187,0.607,0.483,-0.2
1,1.457,0.707,1.153,0.272,0
0,-0.478,2.763,-0.173,1.318,-0.125
0,0.468,0.406,1.568,0.253,1.673
0,0.845,1.983,-0.238,0.641,-0.123
0,0.45,1.288,0.442,2.236,-0.23
1,0.768,0.454,0.713,0.195,0.72
0,0.845,1.983,-0.238,0.641,-0.123
0,-0.481,2.498,0.225,0.629,0.151
0,-0.45,2.735,0.243,0.279,0.165
0,0.16,0.788,0.133,1.871,-0.159
0,0.739,2.584,0.408,0.266,-0.143
0,-0.363,2.41,-0.161,1.198,0.225
0,0.509,1.457,0.27,1.766,0.797
0,0.443,0.356,1.604,0.085,-0.792
0,0.951,0.671,2.188,0.121,0
0,-0.485,2.259,0.252,1.065,0.343
0,0.845,2.169,-0.253,0.502,-0.158
0,0.327,0.591,0.236,1.126,-0.176
1,1.464,1.309,1.936,0.572,-0.501
0,0.188,0.329,0.226,2.666,-0.079
0,0.16,-0.214,0.1,2.938,-0.062
0,-0.264,1.547,-0.085,2.026,0.088
0,0.979,1.431,0.473,0.741,0.233
0,1.173,1.315,0.469,0.333,-0.277
0,-0.356,1.826,0.991,2.318,-0.285
0,-0.134,0.481,0.109,3.459,0.077
0,0.153,0.29,0.162,2.41,-0.062
0,1.436,0.36,-0.266,2.957,-0.128
0,-0.356,2.32,-0.179,1.303,0.145
1,0.9,0.876,1.509,0.365,0
0,-0.363,2.204,0.215,1.369,0.596
0,0.485,1.697,0.283,1.466,-0.18
0,0.795,2.467,0.688,0.389,1.2
0,0.795,2.185,0.309,0.389,-0.147
0,1.314,0.561,1.811,0.437,-0.512
0,-0.381,2.311,0.222,1.607,0.163
0,0.643,0.395,0.544,0.191,0
0,0.467,0.268,-0.611,0.121,-1.052
0,1.764,0.813,1.109,0.184,0
0,-0.385,2.319,0.22,1.612,0.164
0,-0.477,2.63,-0.198,0.864,-0.127
0,-0.606,3.345,-0.343,0.556,-0.159
0,1.436,1.234,-0.554,0.243,-0.275
0,-0.485,2.441,0.312,0.271,-0.14
0,0.829,2.767,-0.272,0.901,-0.148
0,-0.423,2.844,-0.182,0.629,-0.131
0,1.628,1.242,-0.457,0.26,-0.224
0,0.443,0.356,1.604,0.085,-0.792
0,-0.436,2.302,-0.243,0.927,-0.163
0,0.179,0.482,0.133,2.637,-0.05
0,0.829,2.808,-0.272,0.901,-0.148
0,1.497,0.658,1.591,0.138,0
1,1.173,2.419,0.713,0.62,-0.207
0,-0.521,3.424,-0.189,0.422,-0.122
0,0.979,1.431,-0.331,0.259,0.216
0,0.828,1.242,-0.34,0.385,0.466
1,0.942,0.60,2.138,0.149,-0.775
1,1.457,1.334,-0.574,0.258,0
0,-0.337,2.342,-0.149,1.631,0.20
0,-0.264,1.625,-0.088,1.719,0
0,0.158,0.282,0.155,2.365,-0.059
0,0.513,1.325,0.373,2.035,-0.135
0,1.314,1.566,0.477,0.231,-0.38
1,0.508,0.698,0.776,0.178,0
0,0.945,2.04,-0.511,0.557,1.753
0,0.45,0.336,-0.608,0.152,1.78
0,0.845,2.169,-0.253,0.502,-0.158
0,0.684,2.497,0.532,0.385,-0.406
0,0.459,1.275,0.427,2.18,-0.234
0,0.339,1.165,-0.1,0.767,-0.065
0,-0.43,2.519,0.301,0.797,-0.315
0,0.951,0.671,2.188,0.121,0
1,1.298,0.85,-0.545,0.916,0.971
1,0.508,0.698,0.776,0.178,0
0,-0.43,2.716,-0.169,1.188,-0.11
0,-0.387,2.511,0.247,0.638,0.216
0,0.43,1.197,0.466,2.952,-0.161
0,0.509,1.457,0.27,1.766,0.797
0,1.415,1.364,-0.472,0.243,-0.233
1,0.63,1.035,1.289,0.145,0
1,0.77,0.392,0.966,0.257,0.786
0,0.513,1.325,0.373,2.035,-0.135
1,0.8,1.016,1.009,0.426,-0.356
0,1.964,1.107,0.776,0.328,-0.247
1,0.622,0.513,1.332,0.149,0.851
0,-0.281,1.769,-0.127,1.432,-0.084
1,1.73,0.494,0.887,1.021,-0.244
0,-0.43,2.519,0.286,0.791,-0.18
0,0.153,0.29,0.162,2.41,-0.062
0,0.327,0.591,0.236,1.126,-0.176
0,0.513,0.269,1.841,2.196,-0.528
0,1.834,1.095,-0.514,0.179,0
1,1.928,0.472,-0.583,0.176,0
1,0.881,0.522,1.744,0.127,-0.769
1,0.622,0.513,1.332,0.149,0.851
0,-0.601,3.136,0.541,0.532,0
0,-0.321,1.968,0.195,1.041,-0.412
0,0.845,0.35,1.463,2.515,-0.372
0,-0.128,0.882,0.112,2.158,0.11
0,0.945,2.04,-0.511,0.557,1.753
0,-0.387,2.243,-0.179,0.801,-0.127
0,1.313,0.542,1.501,0.143,-0.864
0,0.16,-0.212,0.1,2.749,-0.06
0,-0.13,0.584,-0.087,3.909,0.057
0,-0.433,2.254,0.24,1.111,0.214
0,0.992,2.028,0.406,0.274,0
0,0.404,0.368,1.21,0.236,2.13
1,0.947,2.68,0.763,0.564,0.722
0,-0.363,2.41,-0.163,1.118,-0.12
0,0.778,2.239,1.064,0.936,0.411
0,1.236,1.791,0.448,0.383,0.192
0,-0.387,2.496,0.247,0.704,-0.166
0,0.45,0.336,-0.608,0.152,1.78
0,-0.467,2.334,-0.179,0.998,-0.115
0,0.459,1.275,0.427,2.18,-0.234
0,-0.128,0.818,0.094,2.986,0.065
0,0.643,1.519,0.27,0.238,0.169
1,1.536,0.659,1.769,0.402,-0.693
0,0.945,0.531,2.158,0.132,0
0,0.43,1.197,0.466,2.952,-0.161
0,-0.452,2.215,-0.222,0.799,0.185
0,0.739,2.501,0.526,0.642,-0.199
1,1.516,0.609,0.618,0.223,0
0,1.784,0.729,0.746,0.186,0.544
0,0.43,1.412,0.15,2.437,0.309
0,-0.347,2.246,-0.148,1.198,0.189
0,-0.45,2.735,0.243,0.636,0.219
0,1.436,1.764,-0.238,1.674,-0.116
0,0.327,0.591,0.236,1.126,-0.176
1,0.766,0.378,0.692,0.099,0
0,-0.433,2.911,-0.224,0.524,0.187
1,0.513,0.938,1.097,0.174,0.886
1,0.664,0.87,2.123,0.207,-0.786
0,-0.107,0.607,-0.047,4.107,-0.033
0,-0.111,0.457,-0.067,3.461,-0.042
0,0.643,0.395,0.544,0.191,0
0,-0.381,2.311,-0.176,0.514,-0.093
1,0.779,0.947,1.17,0.143,0
0,0.845,2.169,-0.253,0.502,-0.158
0,0.587,0.589,2.079,0.166,-0.769
0,-0.128,0.882,0.112,2.158,0.11
0,0.443,0.356,1.604,0.085,-0.792
0,0.513,0.337,1.485,0.096,0
0,1.064,2.479,-0.317,0.648,0
0,0.43,0.463,0.257,1.894,0.292
0,0.386,0.327,0.659,0.079,0
0,1.493,1.571,0.608,0.334,-0.355
0,0.828,2.82,-0.32,0.879,-0.159
1,1.007,0.359,1.857,0.075,-0.832
0,1.504,1.373,-0.44,0.253,-0.239
0,0.978,1.426,0.327,0.303,0.157
1,1.671,0.854,-0.779,-0.195,-0.477
0,0.513,0.337,1.485,0.096,0
0,-0.379,2.496,-0.146,1.7,-0.103
0,-0.436,2.055,0.322,0.252,0.183
0,-0.51,2.579,-0.213,0.309,-0.319
0,-0.385,2.319,0.22,1.612,0.164
0,0.587,1.413,1.699,1.362,-0.434
0,0.513,0.337,1.485,0.096,0
1,0.8,1.214,1.077,0.313,0.748
0,-0.421,2.819,-0.184,0.903,-0.124
0,0.951,0.692,1.574,0.244,0
0,-0.379,1.634,0.222,1.582,0.163
0,-0.423,2.748,-0.184,0.834,-0.124
0,0.643,0.395,0.544,0.191,0
0,-0.481,2.389,0.321,0.347,-0.135
0,0.404,0.368,1.219,0.235,2.13
0,-0.107,0.365,0.091,2.751,0.084
0,-0.232,1.505,-0.106,1.022,0.095
1,1.173,0.68,1.552,0.135,0
0,-0.478,2.328,-0.223,0.98,0.152
0,0.502,0.996,0.498,0.231,0
0,-0.424,2.637,0.302,0.629,0.366
0,0.468,0.406,1.567,0.253,1.672
1,1.928,0.639,0.926,0.679,0.535
1,1.687,1.018,1.141,0.287,0
0,0.513,1.325,0.373,2.035,-0.135
0,1.504,0.513,1.904,0.545,-0.728
0,0.339,1.165,-0.1,0.767,-0.065
0,-0.347,2.521,-0.149,1.098,0.189
0,0.845,2.169,-0.253,0.502,-0.158
0,0.643,0.395,0.544,0.191,0
0,1.385,1.364,-0.472,0.247,-0.233
0,0.828,1.951,-0.28,-0.504,-0.175
0,0.755,1.829,-0.252,0.621,-0.156
0,0.159,0.504,0.099,2.216,-0.089
0,-0.143,0.529,-0.084,2.705,0.138
1,1.122,0.378,1.364,0.258,-0.784
0,0.643,0.395,0.544,0.191,0
0,-0.43,2.519,0.286,1.064,1.019
0,0.513,0.269,1.841,2.196,-0.528
0,-0.413,2.572,0.373,1.914,-0.166
0,-0.143,0.529,-0.084,2.865,-0.054
1,1.687,0.563,1.186,0.408,-0.912
1,0.518,0.635,0.514,0.139,1.456
0,1.313,0.542,1.501,0.143,-0.864
0,1.064,0.472,1.996,0.099,-0.781
0,0.468,0.331,-0.738,0.145,0
0,0.176,0.294,0.214,2.509,-0.068
0,0.443,0.356,1.604,0.085,-0.792
0,1.883,1.128,-0.506,0.651,0.417
1,1.581,1.103,-0.509,0.538,-0.267
0,0.188,0.329,0.226,2.666,-0.079
0,1.08,2.703,0.599,0.576,-0.229
0,0.513,1.325,0.373,2.035,-0.135
0,0.404,0.299,0.694,0.111,0
0,1.964,1.107,0.776,0.328,-0.247
1,0.866,0.614,2.237,0.119,-0.765
1,1.049,2.762,-0.25,1.105,-0.149
0,-0.281,1.811,-0.135,0.695,-0.079
0,0.845,1.983,-0.238,0.641,-0.123
0,1.237,1.704,1.884,0.301,-0.639
0,0.828,1.727,0.386,0.366,-0.202
1,1.435,0.884,-0.516,0.567,-0.247
0,0.978,1.426,0.327,0.303,0.157
0,1.964,1.047,-0.541,0.212,0
1,0.947,2.68,0.763,0.564,0.722
0,-0.387,2.511,-0.202,0.389,-0.193
0,0.188,0.496,0.15,1.91,-0.149
0,1.436,1.064,-0.652,-0.115,0
0,0.158,0.266,0.194,2.756,-0.063
1,1.059,0.715,0.849,0.288,0
0,0.513,1.325,0.373,2.035,-0.135
0,0.513,0.337,1.485,0.096,0
0,-0.421,2.758,-0.184,0.832,-0.124
1,0.883,0.568,0.887,0.125,0
0,0.509,0.434,2.041,0.128,0
0,0.158,0.266,0.194,2.756,-0.063
0,1.943,1.072,-0.603,0.212,0
0,-0.111,0.457,-0.078,3.459,0.057
0,-0.363,2.359,0.233,1.116,-0.152
0,1.354,1.607,-0.462,0.365,0
0,-0.111,0.377,-0.077,3.459,-0.055
0,-0.107,0.557,0.14,1.936,-0.206
0,0.327,0.591,0.236,1.126,-0.176
0,-0.485,2.259,0.252,1.065,0.343
0,0.386,0.305,-0.664,0.108,-1.016
