target,Dcl,Ao,Iy,Aa,Sh
0,0.502,1.654,0.306,0.939,0.115
1,0.436,0.747,1.08,0.442,0.996
0,0.978,1.426,0.327,0.303,0.157
1,0.517,0.523,1.435,0.215,-0.934
0,-0.111,0.707,-0.067,2.07,0.063
0,-0.415,1.906,-0.155,0.907,-0.101
0,1.314,0.556,1.811,0.438,-0.512
0,1.628,0.681,1.01,0.134,0
0,0.158,0.266,0.194,2.756,-0.063
1,1.516,0.609,0.618,0.223,0
0,1.436,0.36,-0.266,2.957,-0.128
0,0.778,2.239,1.064,0.936,0.411
0,-0.346,2.261,-0.179,0.641,0.181
1,1.173,2.484,0.83,0.572,-0.371
0,-0.387,2.458,0.244,1.061,-0.166
0,0.643,0.395,0.544,0.191,0
1,1.464,1.302,1.936,0.572,-0.501
1,1.671,0.854,-0.779,-0.195,-0.477
0,0.355,1.397,0.159,1.197,-0.084
0,-0.321,1.842,0.229,0.441,-0.096
1,0.665,0.515,1.668,0.132,-0.674
0,0.459,0.295,0.62,0.125,0
0,-0.363,1.612,0.791,2.314,-0.227
1,0.788,0.486,1.553,0.543,-0.668
1,1.536,0.659,1.769,0.402,-0.693
0,1.504,1.29,-0.474,0.289,0.535
0,1.166,1.489,0.601,0.179,0
0,1.044,1.292,0.475,0.25,-0.199
0,-0.107,0.607,0.078,2.328,-0.052
0,0.443,0.329,1.537,0.134,1.551
0,0.356,0.92,0.279,2.141,0.596
0,-0.477,2.759,-0.173,1.446,-0.125
0,0.459,0.329,-0.732,0.148,1.514
0,-0.356,2.31,-0.184,1.283,0.148
1,1.457,0.707,-0.562,0.105,0
1,0.622,0.513,1.332,0.149,0.851
0,-0.45,2.735,0.243,0.279,0.161
0,-0.485,2.259,0.285,1.061,0.531
0,0.828,2.823,-0.40,0.641,-0.237
0,0.513,0.337,1.485,0.096,0
0,1.313,0.724,-0.259,2.935,-0.104
0,0.587,1.413,1.699,1.362,-0.434
0,0.43,0.464,0.257,1.893,0.292
1,0.508,0.698,0.776,0.178,0
0,0.327,1.372,0.217,1.631,-0.1
0,-0.45,2.51,0.659,1.15,0.548
0,0.37,0.718,-0.085,2.556,-0.061
1,1.73,0.494,0.887,1.021,-0.244
0,0.684,2.497,0.532,0.385,-0.406
0,0.979,1.431,0.473,0.741,0.233
0,1.436,1.234,-0.554,0.243,-0.275
0,-0.281,1.769,-0.135,1.172,-0.085
0,-0.449,2.766,-0.219,0.764,-0.132
0,0.179,0.482,0.133,2.638,-0.05
0,-0.107,0.365,-0.06,3.065,-0.042
0,-0.337,2.209,-0.138,1.167,-0.101
1,0.905,0.746,-0.393,0.212,1.21
0,-0.51,2.579,-0.212,0.309,-0.127
0,1.964,1.107,0.776,0.328,-0.247
1,0.742,0.557,1.967,0.204,-0.783
1,0.947,2.68,0.763,0.564,0.722
0,0.978,1.344,0.492,0.267,0.65
0,-0.387,2.243,0.303,0.389,-0.114
1,1.195,0.882,1.149,0.365,0.78
1,0.788,0.486,1.553,0.543,-0.668
1,0.518,0.635,0.514,0.139,1.456
0,0.327,0.591,0.236,1.126,-0.176
0,0.327,0.591,-0.081,2.721,0.069
1,1.871,0.363,2.417,0.475,-0.68
1,1.464,1.309,1.936,0.572,-0.501
0,0.513,0.337,1.485,0.096,0
1,1.531,1.325,0.701,0.337,-0.457
0,1.834,1.095,-0.514,0.179,0
0,0.485,0.41,-0.646,0.169,1.926
0,0.509,0.434,2.041,0.128,0
1,0.643,0.617,1.657,0.208,0
0,-0.436,2.259,0.297,0.797,-0.355
0,0.739,1.554,0.305,1.487,0.337
0,0.153,0.29,0.162,2.41,-0.062
0,-0.381,1.838,-0.162,0.635,-0.105
0,0.468,0.406,1.568,0.253,1.673
1,0.7,1.953,0.559,1.443,0
0,1.044,0.474,-0.234,2.898,-0.099
0,-0.107,0.557,0.14,1.936,-0.206
1,1.896,0.861,1.715,0.795,0
0,0.739,2.501,0.526,0.642,-0.199
0,0.845,0.35,1.463,2.515,-0.372
0,0.643,0.395,0.544,0.191,0
0,1.363,0.579,1.903,0.121,-0.667
1,1.372,1.054,-0.724,0.655,1.77
0,0.327,0.591,0.236,1.126,-0.176
0,-0.449,2.766,-0.219,0.764,-0.133
0,1.436,1.234,-0.554,0.243,-0.275
0,0.845,2.169,-0.253,0.502,-0.158
0,-0.43,2.519,0.47,1.117,0.939
0,0.845,2.169,-0.253,0.502,-0.158
1,0.7,1.953,0.559,1.443,0
0,0.16,0.788,0.133,1.871,-0.159
0,0.45,0.336,-0.608,0.152,1.78
0,0.485,1.697,0.283,1.466,-0.18
0,0.951,0.692,1.574,0.244,0
0,0.158,0.266,0.194,2.756,-0.063
0,-0.111,0.377,-0.065,3.459,-0.048
0,-0.379,1.794,-0.114,1.158,-0.085
1,1.488,0.893,1.385,1.402,-0.652
0,0.327,1.372,-0.1,0.9,-0.067
0,0.795,2.64,-0.223,0.805,0.13
0,1.314,0.561,1.811,0.437,-0.512
0,0.502,0.996,-0.137,1.645,-0.052
0,1.314,0.556,1.811,0.438,-0.512
0,1.877,1.63,-0.571,0.468,0
0,1.166,0.315,-0.304,2.766,0.269
1,1.496,0.671,1.196,0.205,1.58
1,1.871,0.363,2.417,0.475,-0.68
0,0.37,0.327,-0.084,2.221,0.063
0,1.354,0.813,1.773,0.327,-0.615
0,0.404,0.368,1.22,0.236,2.13
1,1.527,0.837,2.826,0.295,-0.816
1,0.947,2.68,0.763,0.564,0.722
1,0.866,0.614,2.237,0.119,-0.765
0,1.385,0.579,1.848,-0.082,-0.912
0,0.684,0.46,-0.74,0.17,0
0,0.443,0.356,1.604,0.085,-0.792
0,-0.346,2.061,0.259,0.736,-0.257
0,-0.112,0.65,0.131,2.324,-0.052
0,0.339,1.165,0.197,1.116,-0.143
0,0.513,1.325,0.373,2.035,-0.135
0,0.587,1.413,1.699,1.362,-0.434
0,0.739,2.584,0.408,0.266,-0.143
0,0.945,2.04,-0.511,0.557,1.753
1,1.195,0.882,1.149,0.365,0.78
0,-0.433,2.821,-0.225,1.067,0.164
1,0.892,0.4,0.689,0.079,0.65
0,-0.107,0.639,0.14,2.389,-0.052
0,0.327,0.591,0.236,1.126,-0.176
0,1.436,0.36,-0.266,2.956,-0.128
0,1.834,1.095,-0.514,0.179,0
1,0.643,0.427,1.374,0.103,0.984
1,0.866,0.614,2.237,0.119,-0.765
0,-0.467,2.401,0.255,0.77,-0.166
0,0.643,0.395,0.544,0.191,0
1,0.758,0.342,1.911,-0.164,-1.145
0,1.02,1.135,0.486,2.603,-0.139
0,1.236,2.962,0.588,0.539,-0.241
0,0.795,2.467,0.688,0.389,1.2
0,1.02,1.135,0.486,2.603,-0.139
0,0.468,0.406,1.568,0.253,1.673
0,-0.111,0.336,-0.075,2.889,0.07
0,-0.111,0.707,-0.067,2.16,0.063
0,-0.433,2.811,-0.224,0.832,-0.132
0,0.778,1.174,0.324,0.996,0.223
0,0.179,0.54,0.149,1.528,0.07
0,1.314,0.561,1.811,0.437,-0.512
0,1.877,1.63,-0.571,0.468,0
0,-0.13,0.584,0.089,2.986,-0.06
0,1.354,2.197,-0.512,0.6,0
0,0.181,0.562,0.148,1.453,-0.072
0,0.795,2.156,0.688,0.389,1.2
0,-0.43,2.559,0.301,1.062,0.619
0,0.643,0.395,0.544,0.191,0
0,0.327,0.591,0.236,1.126,-0.176
1,0.792,0.796,1.752,0.216,0
0,1.504,1.67,-0.741,0.204,0
0,-0.606,3.345,-0.343,0.564,-0.159
0,1.792,0.497,0.866,0.314,1.159
0,-0.413,2.572,0.373,1.914,-0.166
0,0.509,1.457,0.27,1.766,0.797
0,1.834,1.095,-0.514,0.179,0
1,0.8,1.214,1.077,0.313,0.748
0,1.06,1.607,0.436,0.277,0.32
0,1.415,1.364,-0.478,0.264,-0.233
0,0.43,0.463,0.257,1.894,0.292
0,0.829,1.896,1.479,0.997,-0.4
1,1.504,1.633,0.733,0.776,0.619
0,-0.381,2.32,-0.169,1.271,0.108
1,1.496,0.961,1.258,0.235,0
0,0.513,1.325,0.373,2.035,-0.135
1,1.436,0.584,0.621,0.199,1.315
0,-0.363,2.493,-0.169,1.062,-0.11
1,0.665,0.515,1.668,0.132,-0.674
0,-0.107,0.557,0.14,1.936,-0.206
0,-0.485,2.259,0.312,0.271,-0.12
0,1.314,0.561,1.811,0.437,-0.512
1,1.435,0.884,-0.516,0.567,-0.256
0,1.064,2.479,-0.317,0.648,0
1,0.766,0.745,1.225,0.424,1.068
1,0.788,0.486,1.553,0.543,-0.668
0,-0.385,2.319,0.22,1.612,0.164
0,0.188,0.34,0.085,2.819,0.108
0,-0.478,2.311,0.33,0.34,-0.148
0,1.237,1.704,1.884,0.301,-0.639
0,-0.601,3.136,-0.296,0.474,-0.271
0,0.755,0.536,1.559,0.26,0
0,0.845,0.35,1.463,2.515,-0.372
0,0.979,1.431,0.473,0.741,0.233
0,1.497,1.762,-0.448,0.649,-0.482
0,1.943,1.072,-0.603,0.218,-0.226
0,0.176,0.294,0.214,2.509,-0.068
0,-0.337,2.12,-0.202,0.302,-0.202
0,0.443,0.356,1.604,0.085,-0.792
1,0.89,0.971,1.085,0.147,0
0,-0.606,3.345,-0.303,0.405,0.397
0,0.327,1.372,0.217,1.788,-0.1
0,1.792,0.497,0.866,0.314,1.159
0,0.404,0.299,0.694,0.111,0
0,0.979,1.431,0.473,0.741,0.233
0,0.845,2.169,-0.253,0.502,-0.158
0,1.877,1.63,-0.571,0.468,0
1,1.702,0.671,1.233,0.567,1.604
0,0.355,0.629,-0.085,3.065,-0.062
0,0.158,0.266,0.194,2.756,-0.063
0,0.43,1.412,0.15,2.437,0.309
0,0.755,2.741,0.602,0.389,1.173
0,0.16,0.788,0.133,1.871,-0.159
1,1.73,0.494,0.887,1.021,-0.244
0,0.158,-0.22,0.09,2.696,0.078
1,1.833,0.48,1.151,0.369,0.58
0,0.643,1.519,0.27,0.238,0.169
0,0.845,2.169,-0.253,0.502,-0.158
0,-0.413,2.572,0.373,1.914,-0.166
0,0.179,0.54,0.149,1.528,0.07
0,1.504,1.27,-0.472,0.196,-0.211
0,0.327,1.108,0.217,1.283,-0.1
0,-0.363,1.612,-0.138,0.612,0
1,1.321,0.697,1.713,-0.115,0
0,0.467,0.268,-0.611,0.121,-1.052
0,1.493,1.57,0.758,0.225,0
0,1.504,1.37,-0.459,0.303,0
0,0.828,1.727,0.386,0.366,-0.202
0,-0.134,0.481,0.108,3.092,0.074
0,0.978,1.344,0.492,0.267,-0.16
0,1.504,1.37,-0.459,0.312,0
0,-0.521,3.092,0.324,0.438,0.76
0,0.43,1.412,0.15,2.437,0.309
0,0.468,0.406,1.568,0.253,1.673
0,1.166,0.315,-0.304,2.767,0.269
0,0.502,1.654,1.395,1.644,-0.389
0,0.657,1.606,0.801,1.508,0.942
0,1.173,0.358,-0.222,3.052,-0.102
1,0.883,0.568,0.887,0.125,0
1,1.465,1.329,-0.517,0.597,1.557
0,1.688,1.259,0.749,0.208,0
0,-0.43,1.778,-0.158,0.782,0.108
0,0.153,0.29,0.162,2.41,-0.062
0,0.179,0.482,0.133,2.637,-0.05
1,0.65,0.596,2.122,0.672,-0.553
0,0.979,1.431,-0.331,0.259,0.216
0,-0.107,0.652,0.128,2.331,-0.052
0,0.179,0.482,0.133,2.637,-0.052
0,0.179,0.482,0.133,2.638,-0.052
0,-0.436,2.111,-0.183,0.729,-0.125
0,0.513,0.337,1.485,0.096,0
1,0.665,0.515,1.668,0.132,-0.674
0,1.964,1.107,0.776,0.328,-0.247
1,1.928,0.639,0.926,0.679,0.535
0,0.485,1.697,0.283,1.466,-0.18
0,-0.387,2.243,0.247,0.389,-0.106
0,0.509,1.457,0.27,1.766,0.797
0,-0.477,2.759,-0.176,1.302,-0.113
0,0.643,1.519,0.27,0.238,0.169
0,0.153,0.29,0.162,2.41,-0.062
0,0.45,0.336,-0.608,0.152,1.78
0,-0.477,2.759,-0.184,0.832,-0.12
1,1.435,0.884,-0.564,0.567,-0.204
0,-0.112,0.651,0.131,2.328,-0.051
0,0.37,1.111,0.258,2.944,0.308
0,-0.413,2.572,0.373,1.914,-0.166
0,1.835,1.214,-0.571,0.213,-0.196
1,0.947,2.68,0.763,0.564,0.723
0,1.314,0.561,1.811,0.437,-0.512
0,0.513,0.337,1.485,0.096,0
1,1.671,0.854,-0.779,-0.195,-0.477
0,0.845,2.169,-0.253,0.502,-0.158
1,0.892,0.402,0.635,0.123,0
0,0.587,0.589,2.079,0.166,-0.769
0,-0.112,0.65,0.131,2.324,-0.052
0,-0.478,2.251,-0.183,1.061,-0.11
0,0.327,1.108,0.218,1.292,-0.1
0,1.792,1.31,-0.597,0.214,-0.244
0,0.509,1.457,0.27,1.766,0.797
0,0.188,0.496,0.15,1.91,-0.149
0,1.764,1.592,0.688,0.487,-0.41
1,0.749,0.666,1.134,0.199,1.426
0,-0.381,1.838,0.22,0.829,-0.145
1,0.7,0.758,1.06,0.234,0
1,1.576,0.714,1.345,0.201,1.486
0,-0.43,2.519,0.301,1.051,1.019
0,-0.379,1.828,-0.162,0.706,0
0,-0.477,2.759,-0.173,1.071,-0.125
0,0.467,0.402,-0.607,0.167,1.807
0,-0.387,2.496,0.247,0.864,-0.166
0,0.356,0.892,0.312,1.125,1.048
0,0.43,1.197,0.466,2.952,-0.161
1,0.758,0.342,1.911,-0.164,-1.145
1,0.8,1.016,1.009,0.426,-0.356
0,-0.452,2.64,0.503,1.62,0.355
0,0.159,-0.294,-0.072,3.644,-0.045
0,0.829,1.896,1.479,0.997,-0.4
0,1.877,1.63,-0.571,0.468,0
0,0.502,1.654,1.395,1.644,-0.389
0,0.179,0.54,0.149,1.528,0.07
0,0.978,1.344,0.492,0.267,-0.16
1,1.298,0.85,-0.743,0.299,0.637
0,0.16,0.788,0.133,1.871,-0.159
0,1.688,0.282,-0.397,2.317,0.269
1,1.702,0.671,1.233,0.567,1.604
0,0.657,1.605,0.801,1.508,0.942
1,0.65,0.596,2.122,0.672,-0.553
0,1.443,0.573,2.024,0.122,0
0,0.45,1.288,0.442,2.236,-0.23
0,0.16,0.788,0.133,1.871,-0.159
1,1.781,1.067,1.328,0.397,1.095
0,0.459,1.275,0.427,2.18,-0.234
0,-0.415,2.303,-0.167,1.065,-0.116
0,0.657,1.605,0.801,1.508,0.942
0,1.964,1.107,0.776,0.328,-0.247
0,1.314,0.561,1.811,0.437,-0.512
0,1.947,0.867,-0.56,0.281,-0.359
0,0.355,0.892,0.315,1.925,1.147
0,0.845,0.35,1.463,2.515,-0.372
1,1.928,0.472,-0.583,0.176,0
0,-0.477,2.759,-0.215,0.764,-0.146
0,-0.385,1.889,0.312,0.838,-0.319
0,0.739,2.584,0.408,0.266,-0.143
0,1.415,2.712,-0.43,0.711,-0.19
0,0.513,0.269,1.841,2.196,-0.528
0,-0.111,-0.275,0.09,3.177,-0.074
0,0.386,0.305,-0.664,0.108,-1.016
0,1.354,0.807,1.762,0.327,-0.584
0,1.13,2.175,0.416,1.301,-0.168
0,0.43,0.464,0.257,1.893,0.292
1,0.7,0.758,1.06,0.234,0
0,-0.385,1.849,0.312,0.778,-0.319
0,1.13,2.248,-0.346,0.56,0
0,-0.107,0.639,0.13,2.391,-0.053
0,1.504,0.513,1.904,0.545,-0.728
0,-0.107,0.557,0.14,1.936,-0.206
1,1.687,1.018,1.141,0.287,0
0,1.264,0.799,2.152,0.207,-0.641
0,-0.112,0.65,0.131,2.324,-0.051
0,0.795,1.573,0.349,1.482,0.318
0,1.784,0.713,1.08,0.134,0
0,0.513,0.269,1.841,2.196,-0.528
0,0.657,1.605,0.801,1.508,0.942
0,1.436,1.234,-0.554,0.243,-0.275
0,-0.413,2.572,0.373,1.914,-0.166
0,0.509,1.456,0.27,1.766,0.797
0,0.327,1.108,0.218,1.109,-0.1
0,0.827,2.64,-0.275,0.634,-0.149
0,0.513,0.269,1.841,2.196,-0.528
0,-0.337,2.24,-0.147,1.798,0.128
0,0.513,0.337,1.485,0.096,0
0,0.778,2.239,1.064,0.936,0.411
1,1.516,0.609,0.618,0.223,0
0,0.443,0.288,1.758,0.107,1.26
0,0.158,-0.22,0.09,2.696,0.078
1,0.513,1.09,1.114,0.96,0.729
1,1.781,1.067,1.328,0.397,1.095
0,-0.521,2.723,-0.174,1.413,-0.115
0,0.978,1.344,0.492,0.267,-0.16
0,-0.449,2.766,-0.219,0.764,-0.132
0,0.327,0.591,0.236,1.126,-0.176
0,0.339,0.925,0.195,1.836,-0.137
0,1.964,1.107,0.776,0.328,-0.247
1,1.637,0.596,1.325,0.257,0
0,0.468,0.406,-0.72,0.167,1.464
0,0.643,1.519,0.27,0.238,0.169
0,0.643,0.395,0.544,0.191,0
0,-0.414,2.844,-0.179,0.635,-0.119
0,1.044,0.701,1.862,0.155,0
0,0.513,1.325,0.373,2.035,-0.135
0,0.502,1.654,1.395,1.644,-0.389
0,-0.381,2.132,-0.18,0.607,0.115
0,-0.436,2.192,0.264,0.79,-0.166
1,1.981,0.414,-0.633,0.951,0.34
0,1.13,2.354,-0.346,0.89,0.17
0,0.828,1.727,0.386,0.366,-0.202
0,1.792,1.31,-0.597,0.214,-0.244
0,0.327,0.591,0.236,1.126,-0.176
0,0.159,-0.294,-0.072,3.644,-0.045
0,-0.387,2.511,0.247,0.74,-0.168
0,-0.111,0.657,0.107,2.064,0.074
0,0.443,1.067,0.472,0.251,0.444
0,-0.387,2.151,0.264,0.71,-0.126
1,0.942,0.75,0.397,0.274,0.78
0,0.513,1.325,0.373,2.035,-0.135
0,-0.452,2.334,0.347,0.947,0.343
0,1.166,0.315,-0.304,2.766,0.269
1,1.637,0.596,1.056,0.271,0
0,1.385,0.579,1.848,-0.082,-0.912
0,0.755,2.741,0.602,0.389,1.173
1,0.517,0.523,1.435,0.215,0
0,1.834,1.095,-0.514,0.179,0
0,0.386,0.305,-0.664,0.108,-1.016
0,1.883,0.88,1.361,0.274,-0.453
0,0.502,0.996,0.498,0.231,1.444
1,1.531,1.325,0.701,0.337,-0.457
0,1.264,0.799,1.762,0.411,-0.517
0,0.153,0.29,0.162,2.41,-0.062
0,0.356,0.892,0.315,1.925,1.147
0,0.443,1.067,0.472,0.251,0.444
1,1.173,0.68,1.552,0.135,0
0,0.657,1.605,0.801,1.508,0.942
1,1.896,1.133,-0.601,0.597,-0.231
0,-0.415,2.572,0.309,1.885,0.343
0,0.153,0.29,0.162,2.41,-0.062
0,0.159,-0.221,0.091,2.696,0.078
0,0.179,0.482,0.133,2.637,-0.05
