,i,j,X,Y,L,real_identifier
113,70.0,350.0,555000.0,490000.0,-11.0,0
114,260.0,420.0,840000.0,645000.0,15.0,0
115,210.0,660.0,735000.0,1235000.0,-19.0,0
116,25.0,140.0,320000.0,185000.0,-26.0,0
117,110.0,240.0,565000.0,280000.0,-16.0,0
118,200.0,460.0,690000.0,720000.0,0.0,0
119,105.0,600.0,615000.0,1110000.0,-22.0,0
120,120.0,310.0,480000.0,450000.0,-15.0,0
121,350.0,400.0,1020000.0,670000.0,27.0,0
122,60.0,40.0,200000.0,170000.0,-30.0,0
123,300.0,430.0,930000.0,690000.0,22.0,0
124,100.0,190.0,470000.0,180000.0,-23.0,0
125,190.0,250.0,720000.0,220000.0,-19.0,0
126,215.0,440.0,730000.0,680000.0,1.0,0
127,80.0,110.0,290000.0,125000.0,-31.0,0
128,175.0,480.0,640000.0,770000.0,-6.0,0
129,95.0,530.0,530000.0,930000.0,-17.0,0
130,142.0,150.0,400000.5,60000.0,-30.0,0
131,90.0,640.0,630000.0,1250000.0,-23.5,0
132,180.0,340.0,730000.0,520000.0,-5.0,0
133,120.0,320.0,635000.0,470000.0,-6.5,0
134,230.0,360.0,790000.0,570000.0,7.0,0
135,90.0,190.0,480000.0,215000.0,-19.5,0
136,105.0,570.0,585000.0,1050000.0,-14.5,0
137,165.0,310.0,710000.0,480000.0,-7.0,0
138,205.0,670.0,725000.0,1260000.0,-20.8,0
139,330.0,440.0,995000.0,710000.0,27.0,0
140,90.0,230.0,520000.0,290000.0,-19.5,0
141,180.0,620.0,685000.0,1155000.0,-17.0,0
142,225.0,305.0,815000.0,495000.0,4.0,0
143,170.0,320.0,730000.0,500000.0,-5.8,0
144,30.0,360.0,510000.0,540000.0,-11.8,0
145,105.0,550.0,565000.0,1015000.0,-12.8,0
146,155.0,580.0,625000.0,1075000.0,-17.9,0
147,40.0,550.0,515000.0,1030000.0,-16.5,0
148,120.0,655.0,655000.0,1240000.0,-20.8,0
149,110.0,210.0,535000.0,205000.0,-20.5,0
150,150.0,600.0,650000.0,1100000.0,-18.0,0
151,210.0,450.0,720000.0,690000.0,-0.5,0
152,340.0,460.0,1070000.0,730000.0,27.5,0
153,290.0,370.0,920000.0,630000.0,15.0,0
154,100.0,570.0,590000.0,1080000.0,-22.0,0
155,175.0,400.0,710000.0,610000.0,3.0,0
156,90.0,130.0,330000.0,120000.0,-28.5,0
157,40.0,130.0,325000.0,165000.0,-28.0,0
158,190.0,220.0,680000.0,110000.0,-20.0,0
159,110.0,190.0,490000.0,175000.0,-23.0,0
160,85.0,200.0,470000.0,160000.0,-23.0,0
161,45.0,620.0,590000.0,1180000.0,-22.5,0
162,150.0,500.0,600000.0,920000.0,-12.0,0
163,130.0,420.0,650000.0,630000.0,2.0,0
164,70.0,640.0,620000.0,1220000.0,-21.5,0
165,160.0,290.0,690000.0,390000.0,-10.5,0
166,35.0,370.0,540000.0,580000.0,-15.5,0
167,175.0,60.0,60000.0,80000.0,-48.0,0
168,185.0,30.0,30000.0,120000.0,-46.5,0
169,125.0,190.0,490000.0,140000.0,-24.0,0
170,75.0,510.0,510000.0,900000.0,-17.5,0
171,110.0,540.0,550000.0,950000.0,-14.0,0
172,85.0,600.0,600000.0,1100000.0,-21.0,0
173,50.0,90.0,280000.0,150000.0,-30.0,0
174,130.0,500.0,570000.0,900000.0,-12.5,0
175,65.0,480.0,490000.0,810000.0,-18.0,0
176,95.0,510.0,530000.0,860000.0,-15.0,0
177,105.0,520.0,540000.0,930000.0,-16.5,0
178,45.0,520.0,480000.0,970000.0,-20.0,0
179,135.0,570.0,610000.0,1080000.0,-19.5,0
180,110.0,172.0,450000.0,160000.0,-24.0,0
181,160.0,360.0,700000.0,540000.0,-2.5,0
182,60.0,480.0,480000.0,850000.0,-19.0,0
183,70.0,340.0,540000.0,500000.0,-11.5,0
184,90.0,380.0,610000.0,560000.0,-3.5,0
185,190.0,350.0,750000.0,530000.0,-3.0,0
186,360.0,440.0,1060000.0,710000.0,31.5,0
187,200.0,320.0,770000.0,520000.0,-1.5,0
188,160.0,280.0,690000.0,380000.0,-11.0,0
189,320.0,400.0,970000.0,670000.0,23.0,0
190,145.0,512.0,612345.6,890123.4,-10.3,0
191,172.0,78.0,98321.7,142567.8,-45.5,0
192,153.0,312.0,645123.9,390456.7,-8.5,0
193,89.0,245.0,495678.3,287654.2,-20.1,0
194,340.0,410.0,967890.4,670123.5,24.3,0
195,108.0,590.0,625432.7,1182345.6,-18.7,0
196,139.0,498.0,567890.8,812345.9,-12.5,0
197,180.0,478.0,660123.5,735678.2,-1.3,0
198,158.0,690.0,685432.1,1298765.3,-20.0,0
199,132.0,570.0,598765.4,1045678.9,-13.7,0
200,78.0,210.0,475000.0,220000.0,-21.0,0
201,50.0,400.0,530000.0,550000.0,-13.0,0
202,70.0,320.0,550000.0,480000.0,-11.5,0
203,140.0,570.0,600000.0,1050000.0,-15.0,0
204,60.0,370.0,560000.0,540000.0,-9.0,0
205,20.0,150.0,340000.0,210000.0,-26.0,0
206,160.0,340.0,710000.0,520000.0,-4.5,0
207,110.0,240.0,570000.0,300000.0,-19.0,0
208,250.0,270.0,890000.0,470000.0,9.5,0
209,45.0,650.0,610000.0,1260000.0,-23.5,0
210,305.0,370.0,995000.0,620000.0,20.0,0
211,200.0,290.0,780000.0,440000.0,-4.0,0
212,280.0,380.0,880000.0,650000.0,13.0,0
213,420.0,440.0,1160000.0,680000.0,45.0,0
214,130.0,450.0,610000.0,730000.0,-2.0,0
215,150.0,420.0,660000.0,650000.0,1.0,0
216,260.0,410.0,870000.0,650000.0,16.0,0
217,50.0,70.0,250000.0,150000.0,-35.0,0
218,60.0,250.0,500000.0,350000.0,-17.0,0
219,250.0,430.0,810000.0,660000.0,12.0,0
220,104.0,320.0,542000.5,450000.3,-10.5,0
221,120.0,500.0,570000.0,960000.0,-11.2,0
222,210.0,290.0,800000.0,440000.0,0.5,0
223,150.0,460.0,650000.0,700000.0,0.8,0
224,140.0,400.0,660000.0,630000.0,2.0,0
225,200.0,550.0,640000.0,1030000.0,-7.5,0
226,85.0,680.0,630000.0,1290000.0,-23.5,0
227,90.0,600.0,600000.0,1100000.0,-24.0,0
228,160.0,70.0,180000.0,35000.0,-39.0,0
229,250.0,430.0,815000.0,655000.0,13.0,0
230,120.0,350.0,530000.0,500000.0,-10.0,0
231,180.0,600.0,680000.0,1150000.0,-15.0,0
232,210.0,580.0,650000.0,1060000.0,-8.5,0
233,140.0,520.0,570000.0,900000.0,-11.0,0
234,230.0,270.0,860000.0,440000.0,9.0,0
235,390.0,420.0,1110000.0,670000.0,35.0,0
236,135.0,440.0,640000.0,680000.0,-1.5,0
237,100.0,220.0,520000.0,240000.0,-18.0,0
238,85.0,560.0,560000.0,1040000.0,-12.0,0
239,135.0,530.0,570000.0,930000.0,-11.5,0
240,150.0,620.0,712345.1,1134567.8,-18.7,0
241,75.0,470.0,563210.5,725432.1,-8.5,0
242,165.0,430.0,682345.6,655432.3,2.0,0
243,60.0,690.0,620789.0,1323456.7,-23.1,0
244,100.0,330.0,606789.2,475678.9,-8.2,0
245,135.0,580.0,612345.5,1067890.3,-15.0,0
246,180.0,320.0,738901.2,485678.4,-9.8,0
247,125.0,440.0,638901.0,665432.1,-3.5,0
248,280.0,400.0,880123.4,650789.5,15.3,0
249,195.0,620.0,685432.7,1123456.1,-14.8,0
250,180.0,360.0,730000.0,560000.0,-1.5,0
251,220.0,370.0,770000.0,580000.0,5.0,0
252,255.0,410.0,820000.0,640000.0,12.5,0
253,100.0,580.0,600000.0,1080000.0,-23.0,0
254,110.0,100.0,290000.0,75000.0,-31.5,0
255,75.0,250.0,520000.0,350000.0,-17.0,0
256,240.0,430.0,800000.0,660000.0,9.5,0
257,115.0,295.0,610000.0,410000.0,-13.0,0
258,150.0,290.0,680000.0,420000.0,-8.5,0
259,230.0,380.0,780000.0,600000.0,6.0,0
260,192.0,365.0,715000.3,578000.4,5.3,0
261,245.0,410.0,890123.5,612345.7,18.7,0
262,150.0,250.0,625000.6,275000.2,-15.8,0
263,320.0,400.0,970000.1,680000.9,24.1,0
264,200.0,490.0,660000.0,820000.3,-6.7,0
265,140.0,80.0,180000.8,60000.0,-40.2,0
266,50.0,160.0,380000.5,210000.1,-24.5,0
267,60.0,130.0,330000.7,170000.8,-27.9,0
268,170.0,470.0,655000.2,740000.6,-3.0,0
269,90.0,440.0,595000.9,670000.4,-12.3,0
270,172.0,520.0,590000.3,860000.7,-11.2,0
271,150.0,75.0,130500.8,55000.9,-45.3,0
272,142.0,490.0,580000.0,850000.5,-9.8,0
273,160.0,420.0,680000.6,640000.3,3.0,0
274,105.0,310.0,600000.5,460000.0,-8.5,0
275,385.0,410.0,1110000.0,675000.0,34.5,0
276,290.0,445.0,895000.0,695000.0,18.5,0
277,40.0,590.0,570000.0,1090000.0,-23.5,0
278,130.0,410.0,640000.0,625000.0,0.5,0
279,110.0,160.0,405000.0,130000.0,-29.0,0
280,198.0,512.0,725000.2,1200000.3,-19.7,0
281,160.0,78.0,95000.8,70000.5,-45.8,0
282,390.0,400.0,1100000.5,680000.7,36.1,0
283,65.0,480.0,520000.0,860000.0,-18.4,0
284,180.0,260.0,710000.0,250000.0,-15.3,0
285,50.0,670.0,610000.0,1260000.0,-24.1,0
286,150.0,160.0,420000.0,65000.0,-32.0,0
287,70.0,310.0,530000.0,450000.0,-13.2,0
288,115.0,350.0,630000.0,500000.0,-6.5,0
289,245.0,340.0,830000.0,560000.0,9.3,0
290,42.0,600.0,560000.0,1100000.0,-23.5,0
291,110.0,470.0,580000.0,730000.0,-5.0,0
292,108.0,540.0,575000.0,1000000.0,-14.0,0
293,120.0,300.0,620000.0,420000.0,-11.5,0
294,30.0,640.0,590000.0,1250000.0,-23.0,0
295,180.0,530.0,605000.0,940000.0,-13.0,0
296,165.0,50.0,88000.0,78000.0,-49.0,0
297,160.0,40.0,75000.0,85000.0,-51.0,0
298,140.0,510.0,580000.0,870000.0,-10.0,0
299,170.0,350.0,720000.0,530000.0,-3.0,0
300,150.0,500.0,600000.0,900000.0,-10.0,0
301,75.0,550.0,570000.0,1000000.0,-15.0,0
302,25.0,650.0,580000.0,1200000.0,-20.0,0
303,310.0,370.0,980000.0,600000.0,25.0,0
304,180.0,670.0,710000.0,1300000.0,-25.0,0
305,160.0,450.0,650000.0,700000.0,5.0,0
306,70.0,340.0,540000.0,500000.0,-13.0,0
307,65.0,410.0,570000.0,610000.0,-16.0,0
308,290.0,380.0,930000.0,640000.0,20.0,0
309,100.0,560.0,560000.0,1010000.0,-12.0,0
310,12.0,142.0,340000.0,230000.0,-25.0,0
311,150.0,500.0,590000.0,940000.0,-14.0,0
312,80.0,600.0,610000.0,1140000.0,-21.0,0
313,20.0,360.0,510000.0,550000.0,-16.0,0
314,200.0,620.0,720000.0,1200000.0,-15.0,0
315,90.0,130.0,330000.0,110000.0,-28.0,0
316,70.0,250.0,510000.0,370000.0,-17.0,0
317,60.0,320.0,540000.0,460000.0,-13.0,0
318,5.0,160.0,360000.0,240000.0,-27.0,0
319,170.0,530.0,600000.0,960000.0,-15.0,0
320,320.0,390.0,1023456.7,670123.4,30.5,0
321,210.0,440.0,720000.0,690000.0,0.5,0
322,225.0,430.0,745000.0,675000.0,2.0,0
323,290.0,380.0,905000.0,635000.0,16.0,0
324,155.0,330.0,690000.0,505000.0,-2.5,0
325,90.0,400.0,605000.0,610000.0,-4.8,0
326,70.0,360.0,570000.0,540000.0,-7.5,0
327,200.0,510.0,640000.0,900000.0,-14.0,0
328,180.0,380.0,720000.0,590000.0,2.0,0
329,165.0,260.0,690000.0,320000.0,-14.5,0
330,145.0,512.0,698452.3,982345.6,-14.5,0
331,58.0,312.0,475231.7,470125.3,-15.8,0
332,198.0,678.0,710456.9,1280456.1,-18.1,0
333,92.0,264.0,550123.4,350789.2,-16.7,0
334,112.0,280.0,580123.5,340789.3,-17.0,0
335,48.0,672.0,610789.6,1256789.4,-22.5,0
336,136.0,452.0,640123.7,700123.8,-3.2,0
337,52.0,530.0,480123.9,930456.5,-21.5,0
338,188.0,378.0,730123.0,580123.2,0.3,0
339,388.0,426.0,1120456.1,690123.4,35.0,0
340,64.0,312.0,521345.2,730456.3,-12.3,0
341,200.0,420.0,762345.9,903456.1,5.7,0
342,88.0,104.0,385467.5,123456.7,-32.1,0
343,176.0,8.0,50987.3,178945.6,-40.9,0
344,48.0,480.0,475123.4,890123.8,-20.5,0
345,24.0,580.0,550987.6,1089345.7,-18.1,0
346,136.0,76.0,201234.7,91234.5,-42.0,0
347,180.0,260.0,695678.9,290123.4,-15.0,0
348,220.0,340.0,825678.3,580123.2,12.0,0
349,160.0,620.0,689012.4,1156789.0,-17.5,0
350,142.0,265.0,715234.5,432345.0,-12.3,0
351,95.0,510.0,550123.4,1002345.6,-17.5,0
352,176.0,80.0,135678.9,98765.4,-46.2,0
353,360.0,390.0,1080000.0,652345.7,32.8,0
354,200.0,300.0,700000.0,500000.0,-5.0,0
355,60.0,550.0,520000.0,1010000.0,-16.0,0
356,150.0,600.0,630000.0,1150000.0,-19.0,0
357,175.0,25.0,30000.0,130000.0,-48.0,0
358,130.0,350.0,670000.0,480000.0,-4.5,0
359,165.0,505.0,610000.0,880000.0,-9.0,0
360,110.0,160.0,420000.0,130000.0,-28.0,0
361,140.0,600.0,640000.0,1120000.0,-19.0,0
362,130.0,640.0,650000.0,1200000.0,-19.0,0
363,135.0,50.0,105000.0,101000.0,-51.0,0
364,90.0,645.0,635000.0,1235000.0,-22.0,0
365,75.0,230.0,501000.0,302000.0,-20.0,0
366,30.0,295.0,458000.0,446000.0,-16.0,0
367,40.0,290.0,476000.0,429000.0,-16.0,0
368,55.0,370.0,552000.0,550000.0,-9.0,0
369,95.0,100.0,283000.0,99000.0,-32.0,0
370,112.0,390.0,650000.0,700000.0,-5.0,0
371,210.0,380.0,800000.0,600000.0,10.0,0
372,50.0,600.0,600000.0,1200000.0,-20.0,0
373,300.0,350.0,900000.0,620000.0,15.0,0
374,180.0,80.0,100000.0,0.0,-40.0,0
375,140.0,640.0,670000.0,1240000.0,-22.0,0
376,90.0,650.0,630000.0,1250000.0,-25.0,0
377,220.0,420.0,760000.0,650000.0,6.0,0
378,160.0,430.0,640000.0,680000.0,-2.0,0
379,70.0,660.0,620000.0,1260000.0,-24.0,0
380,132.0,412.0,645000.0,630000.0,-1.0,0
381,110.0,510.0,550000.0,900000.0,-15.0,0
382,145.0,420.0,660000.0,650000.0,0.0,0
383,125.0,620.0,640000.0,1150000.0,-18.0,0
384,115.0,590.0,630000.0,1100000.0,-20.0,0
385,400.0,440.0,1150000.0,680000.0,35.0,0
386,50.0,460.0,510000.0,740000.0,-21.0,0
387,290.0,435.0,920000.0,700000.0,21.0,0
388,108.0,400.0,620000.0,610000.0,-6.0,0
389,95.0,660.0,640000.0,1260000.0,-23.0,0
390,164.0,234.0,682148.6,178037.5,-17.5,0
391,120.0,614.0,661984.5,1159105.9,-18.6,0
392,150.0,222.0,591806.3,198125.1,-22.1,0
393,118.0,312.0,622772.2,444862.3,-11.5,0
394,238.0,382.0,793390.4,606074.2,8.3,0
395,186.0,428.0,702193.7,659344.3,1.2,0
396,182.0,268.0,714035.2,321864.2,-15.3,0
397,122.0,418.0,633942.3,635386.8,-4.8,0
398,84.0,240.0,529824.3,357725.9,-16.8,0
399,192.0,662.0,716005.5,1244134.9,-19.5,0
400,112.0,478.0,580000.0,760000.0,-15.0,0
401,250.0,390.0,890000.0,670000.0,18.5,0
402,36.0,340.0,490000.0,510000.0,-12.5,0
403,160.0,580.0,650000.0,1080000.0,-14.5,0
404,60.0,360.0,540000.0,530000.0,-10.0,0
405,80.0,450.0,560000.0,740000.0,-13.5,0
406,190.0,410.0,720000.0,640000.0,3.5,0
407,210.0,430.0,710000.0,680000.0,1.0,0
408,180.0,220.0,630000.0,120000.0,-21.0,0
409,130.0,490.0,590000.0,780000.0,-16.0,0
410,92.0,89.0,260000.0,104000.0,-33.0,0
411,30.0,430.0,552000.0,643000.0,-19.0,0
412,180.0,670.0,707000.0,1271000.0,-22.0,0
413,200.0,630.0,714000.0,1175000.0,-15.0,0
414,60.0,630.0,603000.0,1196000.0,-23.0,0
415,135.0,445.0,622000.0,703000.0,0.0,0
416,420.0,425.0,1154000.0,665000.0,44.0,0
417,40.0,445.0,546000.0,673000.0,-16.0,0
418,170.0,415.0,681000.0,645000.0,2.0,0
419,360.0,390.0,1068000.0,656000.0,33.0,0
420,162.0,620.0,689000.3,1200000.5,-15.8,0
421,148.0,530.0,590000.7,1010000.9,-13.0,0
422,160.0,260.0,670000.0,280000.0,-17.2,0
423,200.0,460.0,710000.5,700000.8,0.5,0
424,230.0,350.0,790000.1,560000.7,6.2,0
425,130.0,270.0,620000.4,320000.0,-16.8,0
426,250.0,420.0,810000.6,640000.2,11.5,0
427,220.0,410.0,760000.2,630000.3,6.3,0
428,160.0,630.0,670000.8,1150000.1,-17.7,0
429,110.0,140.0,350000.9,95000.0,-32.0,0
430,190.0,580.0,645000.0,1080000.0,-15.0,0
431,420.0,380.0,1150000.0,670000.0,40.0,0
432,30.0,660.0,590000.0,1250000.0,-22.0,0
433,150.0,100.0,260000.0,50000.0,-32.0,0
434,130.0,460.0,600000.0,770000.0,-14.0,0
435,175.0,510.0,620000.0,880000.0,-10.0,0
436,70.0,600.0,590000.0,1110000.0,-25.0,0
437,300.0,400.0,920000.0,660000.0,20.0,0
438,165.0,410.0,690000.0,620000.0,3.0,0
439,60.0,680.0,620000.0,1300000.0,-23.0,0
440,290.0,380.0,920000.0,640000.0,20.0,0
441,340.0,410.0,1010000.0,680000.0,26.0,0
442,50.0,140.0,350000.0,170000.0,-29.0,0
443,220.0,670.0,750000.0,1250000.0,-22.0,0
444,210.0,360.0,760000.0,570000.0,2.5,0
445,215.0,370.0,770000.0,590000.0,4.0,0
446,160.0,160.0,460000.0,70000.0,-33.0,0
447,230.0,280.0,860000.0,440000.0,8.0,0
448,190.0,440.0,700000.0,680000.0,0.0,0
449,170.0,400.0,690000.0,620000.0,3.0,0
450,95.0,320.0,510000.0,450000.0,-15.0,0
451,115.0,620.0,640000.0,1250000.0,-20.0,0
452,135.0,500.0,590000.0,800000.0,-12.0,0
453,190.0,400.0,730000.0,620000.0,5.0,0
454,90.0,60.0,190000.0,120000.0,-40.0,0
455,80.0,90.0,260000.0,110000.0,-35.0,0
456,130.0,300.0,650000.0,420000.0,-9.0,0
457,100.0,550.0,580000.0,1000000.0,-14.0,0
458,125.0,160.0,450000.0,120000.0,-29.0,0
459,160.0,610.0,655000.0,1100000.0,-18.0,0
460,64.0,462.0,540200.3,695300.1,-13.5,0
461,118.0,455.0,602300.4,715000.2,-2.5,0
462,190.0,515.0,630150.7,905100.3,-14.8,0
463,198.0,660.0,718200.8,1240000.5,-18.7,0
464,70.0,240.0,512000.0,335000.0,-18.0,0
465,160.0,195.0,550000.0,115000.0,-24.0,0
466,180.0,650.0,702000.0,1235000.0,-20.5,0
467,125.0,315.0,635000.0,455000.0,-8.0,0
468,190.0,645.0,709000.0,1215000.0,-17.0,0
469,85.0,90.0,260000.0,110000.0,-33.5,0
470,45.0,320.0,480000.0,500000.0,-14.5,0
471,130.0,600.0,640000.0,1200000.0,-20.0,0
472,70.0,450.0,520000.0,800000.0,-17.5,0
473,95.0,500.0,550000.0,900000.0,-18.0,0
474,140.0,350.0,670000.0,600000.0,-5.0,0
475,115.0,250.0,600000.0,400000.0,-12.0,0
476,200.0,480.0,750000.0,950000.0,0.0,0
477,50.0,280.0,490000.0,450000.0,-16.0,0
478,170.0,390.0,700000.0,650000.0,5.0,0
479,85.0,520.0,530000.0,930000.0,-19.0,0
480,82.0,523.0,570000.3,1000000.5,-12.1,0
481,110.0,75.0,210000.2,95000.3,-40.0,0
482,220.0,350.0,790000.8,540000.6,1.2,0
483,140.0,460.0,600000.0,770000.4,-13.2,0
484,30.0,400.0,540000.5,580000.7,-16.1,0
485,125.0,550.0,610000.9,1050000.0,-15.0,0
486,105.0,630.0,630000.4,1160000.2,-20.0,0
487,95.0,250.0,550000.6,320000.1,-18.2,0
488,70.0,275.0,520000.7,390000.0,-15.0,0
489,130.0,320.0,670000.1,470000.3,-6.0,0
490,145.0,375.0,639000.0,580000.0,1.9,0
491,170.0,260.0,680000.0,280000.0,-15.5,0
492,250.0,410.0,830000.0,650000.0,14.0,0
493,190.0,300.0,780000.0,460000.0,0.0,0
494,220.0,430.0,740000.0,670000.0,2.8,0
495,230.0,260.0,870000.0,390000.0,7.5,0
496,60.0,190.0,440000.0,240000.0,-22.0,0
497,100.0,550.0,550000.0,990000.0,-12.5,0
498,45.0,80.0,260000.0,150000.0,-32.0,0
499,190.0,400.0,720000.0,620000.0,3.0,0
0,164.0,514.0,599141.3,910318.2,-10.8,1
1,38.0,232.0,460825.0,345785.7,-18.1,1
2,52.0,150.0,373468.7,181479.4,-26.3,1
3,222.0,334.0,797910.9,539875.1,5.0,1
4,148.0,474.0,610784.6,780626.5,-10.6,1
5,412.0,426.0,1147017.9,670151.7,41.9,1
6,140.0,632.0,664051.2,1188324.1,-18.2,1
7,158.0,200.0,580768.3,127364.9,-23.4,1
8,108.0,524.0,546259.6,941203.1,-15.0,1
9,20.0,164.0,379138.0,232708.3,-26.0,1
10,40.0,358.0,529657.5,534660.7,-10.5,1
11,70.0,252.0,514137.7,354718.1,-16.8,1
12,36.0,392.0,550454.1,584403.3,-15.1,1
13,210.0,318.0,781001.2,517890.5,1.0,1
14,54.0,552.0,532006.7,1029257.5,-15.3,1
15,48.0,652.0,603103.5,1246003.9,-23.3,1
