Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,9.807,1,1,0.15,97.75,5,2,0,2,2,5,2,1,0,0.2,20
0,0,0,0,0,0.025,210.5,8,2,0,1,2,5,2,7,0,0,0
0,0,0,1,0,0.028,385.542,25,3,0,11,2,7,2,3,1,0.006,16.5
0,0,0,1,0,0.063,2517.833,42,1,0.4,3,1,6,2,1,0,0.047,0
0,0,0,0,0,0.075,469.667,28,2,0,1,2,7,2,1,0,0.025,0
36.5,3,0,0,0,0.015,619.25,16,2,0,2,2,7,0,9,0,0,0
0,0,0,0,0,0.1,44,2,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,5,2,3,0,0,0
0,0,0,0,0,0.024,493.333,13,2,0,2,2,1,2,2,0,0,0
0,0,0,0,0,0.053,526.65,31,2,0,13,2,3,2,1,0,0.013,0
0,0,0,0,0,0.05,246,2,2,0,1,2,5,2,9,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,5,2,9,0,0.2,0
0,0,48.859,0,0,0.015,1680.427,32,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.01,735.333,24,2,0,2,2,1,2,9,0,0,0
0,0,54.359,0,1,0.005,332.918,12,2,0,2,2,1,0,1,0,0,0
0,0,0,0,0,0.04,735.333,20,2,0,2,2,1,0,1,0,0,0
0,0,0,0,0,0.017,935.467,24,2,0,1,2,7,2,2,0,0,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,0,0,0,0,0.04,735.333,21,2,0,2,2,1,0,1,0,0,0
0,0,20.888,0,0,0.021,1851.333,32,2,0,3,2,1,2,3,0,0,0
0,1,3.979,0,1,0.029,1265.346,33,3,0,13,2,3,2,1,0,0.015,0
0,0,0,0,0,0.05,50,2,2,0.4,4,2,2,2,2,0,0,0
0,0,0,0,0,0.067,75,3,3,0,1,2,5,2,1,0,0.067,0
36,2,0,0,0,0.044,247,13,2,0,1,2,5,2,8,0,0.014,0
37,2,0,0,0,0.022,263,14,2,0,3,6,6,2,1,0,0,0
0,0,0,0,0,0.1,37.4,3,1,0,4,1,8,2,1,0,0.067,0
0,1,3.564,0,1,0.067,296.25,11,1,0,5,1,6,2,1,0,0.05,0
0,0,0,0,0,0.04,400.5,14,2,0,3,2,6,2,9,0,0.029,0
0,0,54.359,0,1,0.005,323.83,11,2,0,2,2,9,0,5,0,0,0
0,0,9.812,0,1,0.033,477.133,26,1,0,2,2,3,2,3,0,0.013,0
248,2,0,0,0,0.012,2180.246,103,1,0,3,1,6,2,1,0,0.002,0
0,0,0,0,0,0.067,135,3,2,0,1,2,5,2,1,0,0,0
109.5,6,0,0,0,0.018,499,13,2,0,8,2,7,0,1,1,0,0
87.75,3,0,3,0,0.014,498.542,19,1,0,2,1,1,0,1,0,0,201
0,1,3.182,0,1,0.033,226.6,11,2,0,2,2,3,2,1,0,0.018,0
0,1,3.979,0,1,0.019,1265.346,33,1,0,2,1,7,2,3,1,0.006,0
0,0,0,0,0,0.2,0,1,1,0.4,4,8,6,2,1,0,0.2,0
105,3,28.44,0,1,0.014,489.667,13,2,0,1,2,5,2,3,0,0,0
0,0,0,0,0,0.067,649,3,1,0,3,1,7,2,1,0,0,0
0,0,0,0,0,0.033,203.5,7,2,0,3,2,7,2,1,0,0,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.075,0
87.7,2,0,0,0,0.022,96.37,5,3,0,2,2,9,0,7,0,0.022,0
0,0,0,0,0,0.1,49.25,3,2,0,13,2,7,2,2,0,0.02,0
0,0,0,0,0,0.033,304.667,17,3,0,13,2,3,2,2,0,0.024,0
36.2,2,0,0,0,0.014,886.317,32,2,0,3,2,7,0,6,0,0,0
0,0,0,0,0,0.017,423.183,26,2,0,3,2,6,2,1,0,0,0
