Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.027,306.25,7,3,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.042,841.416,33,3,0,13,2,7,2,6,1,0.019,0
0,0,0,0,0,0.031,600.5,30,2,0.8,3,2,6,2,1,0,0.007,0
0,0,0,0,0,0.068,516.5,7,3,0,10,2,1,2,4,0,0.057,0
0,0,0,0,0,0.04,820.5,5,2,0,1,2,5,2,1,0,0,0
0,1,0,0,0,0.05,110.75,10,2,0.8,2,2,6,2,1,0,0,0
0,0,0,0,0,0.073,575.5,37,2,0.6,13,2,6,2,6,0,0.024,0
0,0,0,0,0,0.1,25.667,2,3,0,3,2,5,2,3,0,0,0
0,0,0,0,0,0.067,110,3,1,0,10,1,7,2,1,0,0,0
0,0,0,0,0,0.067,110,3,3,0,3,2,6,2,3,0,0,0
0,0,0,0,0,0.017,745.75,24,2,0,1,2,5,2,1,0,0.008,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,1,1,0.2,0
0,0,0,0,0,0.01,423.833,18,3,0,6,2,6,2,3,0,0,0
0,0,0,0,0,0.02,47,6,2,0.6,1,2,2,0,2,0,0,0
36,3,0,0,0,0.017,183,9,2,0,3,2,5,2,4,0,0,0
103,2,39.992,3,1,0.015,2580.5,16,1,0,4,1,6,2,1,1,0,64.5
0,0,67.751,0,1,0.017,806.5,11,2,0.6,5,4,6,2,9,0,0,0
0,0,0,0,0,0.017,935.467,29,2,0,2,2,7,2,7,0,0.01,0
0,0,0,0,0,0.008,153.333,19,2,0,2,2,1,0,5,0,0,0
0,0,0,0,0,0.017,427.3,13,3,0,13,2,6,2,1,0,0,0
0,0,0,0,0,0.034,39.133,7,4,0,1,2,5,2,7,0,0,0
0,0,0,0,0,0.022,352,9,2,0,11,2,7,2,3,0,0,0
0,0,0,0,0,0.011,539.5,6,2,0,7,2,7,0,4,0,0,0
0,0,0,1,0,0.048,2539.4,28,2,0,2,2,9,2,7,0,0.014,137
0,0,0,0,0,0.067,389.833,19,1,0.6,3,1,6,2,1,0,0.011,0
0,0,54.359,0,1,0.005,323.807,13,2,0,2,2,1,0,1,0,0,0
0,0,19.564,0,1,0.012,1408.659,24,2,0,2,2,0,2,5,0,0,0
0,0,0,0,0,0.017,423.183,26,2,0.4,3,2,6,2,1,0,0,0
0,0,0,0,0,0.017,735.417,20,2,0,2,2,1,0,4,0,0,0
0,0,0,0,0,0.017,294.102,19,2,0.4,2,2,6,2,9,0,0.019,0
0,0,9.809,1,1,0.015,410.25,21,3,0,2,2,1,2,3,1,0.009,34
0,0,0,0,0,0.04,279,5,2,0,3,2,6,2,4,0,0,0
0,0,0,0,0,0.2,0,1,3,0,1,2,1,2,1,0,0.2,0
36.2,2,0,0,0,0.013,66.433,4,2,0,2,2,9,0,1,0,0,0
274.9,7,0,0,0,0.022,803.392,38,3,0,1,2,9,2,3,0,0.007,0
0,0,0,0,0,0.031,1350.5,14,2,0,1,2,5,2,7,0,0,0
0,0,0,0,0,0.04,489.5,25,2,0,3,2,5,2,7,0,0.02,0
0,0,0,0,0,0.04,934.667,24,2,0,3,2,1,2,3,0,0.008,0
0,0,30.546,0,1,0.008,777.333,23,2,0,2,2,6,2,1,0,0,0
0,0,0,0,0,0.04,735.333,21,2,0,2,2,1,0,1,0,0,0
0,0,0,0,0,0.04,398.5,10,3,0,1,2,5,2,1,0,0.02,0
0,0,0,0,0,0.026,317,13,3,0,3,2,6,2,8,0,0,0
0,0,0,2,0,0.012,2502.767,57,2,0,2,2,7,2,3,0,0.004,16.5
0,0,0,0,0,0.018,2641,35,2,0.2,1,4,2,2,1,0,0,0
0,0,67.752,0,1,0.017,596.5,13,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.04,417.667,11,2,0,3,2,6,2,1,0,0,0
0,0,0,0,0,0.04,735.333,24,2,0,3,2,1,2,9,0,0.008,0
0,0,54.359,0,1,0.005,322.817,14,2,0,2,2,9,0,5,0,0,0
0,0,9.808,0,1,0.029,827.833,20,2,0,1,2,6,2,2,0,0.01,0
0,0,0,0,0,0.04,659.25,8,3,0,13,2,1,2,1,0,0.005,0
0,0,0,0,0,0.022,219.25,8,5,0,2,5,5,0,7,0,0,0
0,0,0,0,0,0.2,0,1,3,0,1,2,6,2,4,0,0.2,0
36.5,1,0,0,0,0.007,1584.125,67,2,0,2,2,1,2,3,0,0,0
11,1,0,0,0,0.027,1200.565,34,1,0,2,1,7,2,1,0,0.005,0
0,0,0,0,0,0.033,243,6,3,0.4,1,2,6,2,1,0,0,0
0,0,0,0,0,0.1,44,2,2,0,1,2,6,2,1,0,0,0
0,0,0,0,0,0.02,237,19,3,0,13,2,6,2,7,0,0,0
0,0,0,0,0,0.017,589,37,2,0,3,2,6,2,3,0,0,0
0,0,0,0,0,0.1,69,2,2,0,1,2,6,2,2,0,0,0
102.215,11,7.752,3,0,0.025,3906.025,84,2,0,13,2,6,2,1,0,0.008,231.6
0,0,0,0,0,0.01,473.5,17,2,0,2,10,1,2,3,0,0,0
106.462,7,5.702,2,0,0.007,1886.529,63,2,0,2,2,1,0,3,0,0.004,188.25
0,0,0,0,0,0.2,0,1,2,0,2,2,7,2,1,0,0.2,0
0,0,7.282,0,1,0.015,1558.5,29,2,0,2,2,6,2,9,0,0,0
0,1,3.979,0,1,0.029,1265.464,33,1,0,2,1,7,2,1,1,0.006,0
0,0,0,0,0,0.044,829.5,16,2,0,2,5,6,2,1,0,0.021,0
36.5,2,0,0,0,0,172.5,2,2,0,2,2,5,0,2,0,0,0
0,0,30.538,0,1,0.012,828.333,23,2,0,2,4,1,2,1,0,0,0
135.5,7,0,0,0,0.006,2040.633,70,2,0,2,2,7,2,2,1,0,0
0,0,0,0,0,0.016,735.375,48,4,0,2,1,1,2,1,0,0.012,0
