duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
12,52,6,2,1,1,4,0,1,3,1,2,1,0,3,3,1,1,2,4,6758
24,24,0,1,1,1,2,0,1,1,2,3,1,0,3,3,1,1,2,1,2334
18,37,6,0,1,2,4,1,1,1,1,3,1,0,3,3,1,4,2,4,1431
9,47,6,3,1,2,4,1,1,3,1,0,0,1,3,1,1,4,2,4,7409
24,27,4,3,1,1,2,1,0,1,1,0,1,1,0,1,1,1,2,4,1475
18,26,7,0,1,2,4,0,1,3,2,0,3,0,3,1,1,4,2,4,6234
6,63,4,3,1,2,4,1,11,2,1,1,1,1,3,3,1,1,2,4,1476
9,26,4,2,1,2,3,0,1,2,1,2,1,1,0,3,1,1,2,4,2046
12,28,6,2,1,1,2,0,1,2,0,0,1,0,3,3,1,1,2,4,7583
18,25,6,0,1,1,2,0,1,3,1,3,1,1,3,3,1,1,2,4,5283
24,33,9,0,1,1,4,0,1,3,1,3,1,1,3,1,1,1,2,4,9579
10,46,9,3,1,1,4,0,1,3,1,3,1,0,0,1,1,1,2,4,1453
60,33,4,3,1,1,4,0,1,3,1,2,1,0,3,3,1,1,2,4,2427
12,23,3,0,1,2,2,0,1,3,2,1,3,0,3,3,1,1,2,1,1362
18,46,6,0,1,1,4,1,1,3,1,2,1,1,3,3,1,1,2,4,1207
21,26,6,1,1,1,4,0,0,3,0,1,1,1,3,3,1,1,2,3,3195
12,32,4,1,1,1,4,0,1,2,1,2,1,1,3,3,1,1,2,4,1342
12,26,6,0,1,1,2,0,1,2,1,2,1,1,0,3,1,1,2,3,1375
12,30,4,2,1,1,2,1,0,3,1,3,3,1,0,2,1,1,2,1,3533
18,35,4,31,1,1,4,1,1,3,1,1,1,1,2,3,2,1,2,4,2766
24,26,6,1,1,1,4,0,1,3,1,2,1,1,3,3,1,3,2,4,1130
18,37,4,2,1,2,4,0,1,3,2,1,0,1,3,3,2,1,2,4,1466
15,39,6,0,1,1,4,0,0,3,1,2,3,1,0,3,1,1,2,2,1279
15,22,6,2,1,1,2,0,1,2,1,0,1,1,0,3,2,1,2,4,609
9,39,9,0,1,2,1,0,0,3,1,1,1,1,3,3,1,1,2,4,3959
24,26,3,1,1,1,2,0,1,2,1,2,1,1,3,1,1,1,2,4,3121
18,29,4,0,1,1,4,1,1,1,1,0,1,1,3,3,1,1,2,1,3315
12,37,4,3,1,2,2,1,1,1,0,3,1,1,3,3,1,0,2,1,1253
12,30,4,3,1,3,4,0,1,3,1,0,1,1,3,1,1,1,2,4,5771
18,23,6,0,1,1,1,0,1,3,1,2,1,1,3,3,1,1,2,3,2697
36,35,9,0,1,1,4,0,1,3,1,3,1,1,3,4,1,1,2,2,609
12,44,3,3,1,2,4,1,1,1,1,0,1,0,3,3,1,1,2,4,609
24,27,6,0,1,1,3,0,1,3,1,3,1,1,0,1,1,1,2,4,1407
12,61,6,2,1,1,2,0,1,3,1,3,1,0,0,3,1,3,2,2,1513
12,45,4,3,1,2,2,1,1,3,1,3,1,1,0,3,2,4,2,4,1576
24,37,6,1,1,1,4,0,1,3,1,4,1,0,3,3,1,1,2,1,1701
15,31,6,1,1,1,3,0,1,3,1,0,1,1,3,3,1,1,2,2,7758
12,46,4,0,1,2,2,1,1,1,1,1,1,1,3,3,1,1,2,2,708
12,30,6,3,1,1,4,1,1,3,0,0,1,1,3,3,1,4,2,4,1542
12,43,6,3,1,1,2,0,1,1,1,0,3,1,3,3,1,4,2,4,1243
18,31,6,3,1,1,1,1,1,3,1,2,0,1,3,1,1,1,2,2,4605
24,50,6,0,1,2,2,1,1,3,1,0,0,1,3,1,1,1,2,4,7844
18,26,9,1,1,1,4,0,1,1,0,0,0,0,3,3,2,1,2,4,2624
18,31,4,2,1,1,4,0,1,2,1,0,1,0,3,1,1,1,2,4,604
36,24,6,3,1,2,3,0,1,3,1,2,1,1,0,1,1,1,2,2,1853
12,36,0,0,1,1,1,1,1,3,1,0,1,0,3,3,1,1,2,4,8308
24,34,4,3,1,1,4,0,1,3,1,1,1,1,0,1,1,1,2,4,1530
12,42,4,0,1,2,4,0,1,3,2,1,3,1,1,3,1,1,2,4,1032
45,35,4,0,1,2,2,0,1,3,2,2,1,1,3,2,1,1,2,2,1424
24,34,6,0,1,1,2,0,1,2,1,0,1,1,3,2,1,1,2,1,7824
9,27,4,0,1,1,4,0,0,3,1,1,1,0,3,1,1,1,2,3,3644
48,20,3,1,1,1,2,0,1,3,1,2,1,0,0,2,2,1,2,4,1864
12,26,3,0,1,1,1,0,1,3,1,0,1,1,3,3,1,10,2,4,1552
18,25,4,3,1,2,2,1,1,3,1,2,0,0,3,3,2,2,2,4,3288
18,50,6,3,1,1,4,0,1,3,1,0,1,1,3,3,1,1,2,4,4590
12,28,0,1,1,2,2,1,1,1,1,3,1,1,2,1,1,1,2,3,3229
24,26,4,3,1,1,4,0,1,3,1,0,1,1,3,3,1,1,2,4,707
15,33,6,0,1,1,4,0,1,3,1,2,1,0,2,3,1,4,2,4,1242
24,35,6,2,1,2,3,0,1,3,1,2,1,0,3,3,1,1,2,4,1366
36,47,3,0,1,2,3,0,1,3,2,4,1,1,3,3,1,1,2,2,1206
24,35,9,0,1,1,2,0,1,3,2,2,1,1,3,3,2,4,2,4,3932
30,57,6,0,1,1,2,0,1,3,1,3,1,0,3,3,1,1,2,41,4711
18,36,9,0,1,1,4,1,1,3,1,3,1,1,0,3,1,1,2,4,7758
12,41,6,3,1,1,2,1,1,3,1,0,1,1,3,3,1,1,2,4,4811
24,26,9,3,1,1,4,1,1,1,1,0,3,1,3,3,1,1,2,4,11930
15,26,9,3,0,1,2,1,0,3,2,2,3,0,3,3,1,1,2,4,1284
6,68,3,3,1,1,4,1,1,2,1,1,1,1,0,3,1,4,2,4,2792
21,30,0,2,1,2,2,1,1,3,1,2,1,1,3,3,1,1,2,4,1204
18,24,6,3,1,2,2,1,1,1,1,3,1,0,3,3,1,1,2,4,929
12,28,4,1,1,2,2,0,0,1,1,2,1,1,3,3,1,4,2,4,1184
12,28,2,1,1,3,4,0,1,3,1,4,3,1,0,3,1,1,2,4,2031
11,30,6,0,1,1,2,0,1,3,1,1,1,1,3,3,1,0,2,4,4366
24,41,6,3,1,1,1,0,0,1,1,20,1,1,0,1,1,1,2,2,1236
24,37,3,0,1,1,2,0,1,2,1,2,1,0,3,3,1,1,2,4,1831
30,39,4,1,1,1,3,0,1,1,0,2,3,1,0,3,1,1,2,1,959
12,28,9,3,1,2,2,0,1,3,0,0,1,1,0,3,1,4,2,1,895
15,23,4,3,1,1,4,0,1,3,1,3,1,0,3,3,1,4,2,4,1454
