,Col 1,Col 2,Col 3,Col 4,target,real_identifier
104,160.0,480.0,680000.0,740000.0,5.0,0
105,130.0,360.0,630000.0,560000.0,-10.0,0
106,190.0,510.0,770000.0,780000.0,15.0,0
107,120.0,330.0,610000.0,480000.0,-20.0,0
108,145.0,400.0,665000.0,600000.0,2.5,0
109,185.0,520.0,755000.0,810000.0,12.0,0
110,142.0,490.0,590000.0,850000.0,-11.0,0
111,160.0,210.0,585000.0,130000.0,-22.0,0
112,170.0,320.0,710000.0,480000.0,-7.0,0
113,110.0,530.0,550000.0,940000.0,-14.5,0
114,190.0,660.0,720000.0,1240000.0,-18.5,0
115,30.0,640.0,580000.0,1240000.0,-24.0,0
116,140.0,640.0,670000.0,1240000.0,-19.5,0
117,175.0,250.0,700000.0,245000.0,-15.5,0
118,330.0,360.0,1030000.0,610000.0,24.5,0
119,155.0,280.0,680000.0,370000.0,-13.5,0
120,85.0,512.0,700000.5,1020000.3,-15.0,0
121,150.0,300.0,600000.0,500000.0,-5.0,0
122,210.0,400.0,750000.0,800000.0,4.0,0
123,60.0,240.0,550000.0,300000.0,-25.0,0
124,180.0,600.0,720000.0,1100000.0,-10.0,0
125,140.0,530.0,580000.0,950000.0,-13.0,0
126,110.0,360.0,640000.0,550000.0,-2.0,0
127,100.0,480.0,570000.0,760000.0,-14.5,0
128,135.0,620.0,660000.0,1180000.0,-17.0,0
129,30.0,440.0,560000.0,650000.0,-19.0,0
130,145.0,512.0,590123.5,1012345.7,-15.2,0
131,260.0,410.0,800456.3,640987.2,11.8,0
132,175.0,50.0,80000.0,90000.0,-48.5,0
133,100.0,160.0,420000.0,150000.0,-25.0,0
134,120.0,300.0,620000.0,420000.0,-11.5,0
135,130.0,390.0,650000.0,600000.0,2.0,0
136,125.0,170.0,450000.0,120000.0,-27.0,0
137,110.0,570.0,580000.0,1050000.0,-14.0,0
138,200.0,400.0,740000.0,620000.0,3.5,0
139,340.0,430.0,1060000.0,700000.0,31.0,0
140,332.0,390.0,995000.0,660000.0,24.5,0
141,220.0,380.0,770000.0,590000.0,6.5,0
142,50.0,600.0,590000.0,1110000.0,-22.0,0
143,260.0,370.0,850000.0,620000.0,11.0,0
144,80.0,270.0,540000.0,390000.0,-13.5,0
145,150.0,480.0,620000.0,790000.0,-9.5,0
146,10.0,170.0,370000.0,250000.0,-25.0,0
147,35.0,290.0,470000.0,440000.0,-15.0,0
148,135.0,570.0,610000.0,1040000.0,-15.0,0
149,420.0,430.0,1160000.0,680000.0,43.0,0
150,102.0,610.0,672000.0,1130000.0,-17.0,0
151,130.0,620.0,640000.0,1160000.0,-18.5,0
152,90.0,200.0,490000.0,220000.0,-21.0,0
153,190.0,300.0,780000.0,450000.0,-1.0,0
154,60.0,40.0,200000.0,170000.0,-30.0,0
155,50.0,630.0,600000.0,1180000.0,-23.0,0
156,110.0,590.0,610000.0,1090000.0,-22.0,0
157,210.0,610.0,690000.0,1110000.0,-13.0,0
158,150.0,420.0,660000.0,650000.0,-0.8,0
159,55.0,560.0,540000.0,1030000.0,-16.0,0
160,150.0,450.0,650000.0,700000.0,-5.0,0
161,220.0,580.0,680000.0,1050000.0,-9.0,0
162,25.0,620.0,590000.0,1150000.0,-22.0,0
163,110.0,510.0,550000.0,950000.0,-17.0,0
164,180.0,640.0,700000.0,1180000.0,-15.0,0
165,35.0,280.0,460000.0,430000.0,-14.0,0
166,310.0,400.0,920000.0,660000.0,20.0,0
167,15.0,630.0,570000.0,1210000.0,-24.0,0
168,190.0,380.0,720000.0,620000.0,3.0,0
169,28.0,310.0,470000.0,450000.0,-16.0,0
170,98.0,360.0,502000.5,450000.0,-20.0,0
171,130.0,200.0,480000.3,150000.0,-25.0,0
172,75.0,420.0,600000.0,600000.0,-15.0,0
173,110.0,450.0,620000.0,950000.0,-18.0,0
174,85.0,250.0,400000.0,200000.0,-30.0,0
175,150.0,300.0,700000.0,500000.0,-5.0,0
176,165.0,500.0,590000.0,920000.0,-17.0,0
177,135.0,160.0,440000.0,80000.0,-31.0,0
178,70.0,350.0,550000.0,480000.0,-13.0,0
179,145.0,490.0,600000.0,800000.0,-12.0,0
180,180.0,620.0,710000.0,1200000.0,-16.5,0
181,65.0,640.0,605000.0,1240000.0,-23.5,0
182,110.0,370.0,630000.0,550000.0,-4.0,0
183,100.0,75.0,200000.0,100000.0,-40.0,0
184,35.0,310.0,480000.0,470000.0,-15.0,0
185,45.0,520.0,460000.0,920000.0,-21.5,0
186,215.0,410.0,750000.0,620000.0,5.5,0
187,60.0,680.0,615000.0,1290000.0,-25.0,0
188,380.0,390.0,1100000.0,650000.0,34.0,0
189,160.0,330.0,705000.0,490000.0,-5.0,0
190,82.0,615.0,612345.6,1152345.7,-21.8,0
191,68.0,298.0,545678.9,435678.3,-12.9,0
192,50.0,410.0,565432.1,612345.8,-15.0,0
193,142.0,510.0,584321.4,876543.2,-11.0,0
194,158.0,590.0,645678.3,1109876.5,-18.0,0
195,292.0,380.0,935678.2,648765.4,18.0,0
196,180.0,425.0,698765.1,655432.2,1.7,0
197,40.0,430.0,561234.7,635678.9,-19.0,0
198,24.0,428.0,543210.5,631234.7,-20.0,0
199,148.0,675.0,680123.4,1287654.3,-21.2,0
200,110.0,500.0,570000.0,1000000.0,-12.5,0
201,180.0,230.0,680000.0,120000.0,-22.5,0
202,160.0,600.0,660000.0,1150000.0,-18.0,0
203,155.0,150.0,430000.0,40000.0,-32.0,0
204,180.0,50.0,60000.0,80000.0,-50.0,0
205,75.0,260.0,520000.0,360000.0,-17.5,0
206,50.0,370.0,550000.0,550000.0,-10.5,0
207,150.0,250.0,660000.0,270000.0,-17.0,0
208,100.0,340.0,610000.0,500000.0,-8.0,0
209,90.0,560.0,570000.0,1030000.0,-14.0,0
210,120.0,500.0,600000.0,1000000.0,-21.0,0
211,90.0,250.0,520000.0,300000.0,-19.0,0
212,160.0,450.0,670000.0,650000.0,1.0,0
213,140.0,100.0,260000.0,50000.0,-32.0,0
214,55.0,160.0,380000.0,190000.0,-25.0,0
215,210.0,460.0,710000.0,700000.0,0.5,0
216,85.0,640.0,620000.0,1150000.0,-21.5,0
217,155.0,590.0,630000.0,1070000.0,-17.0,0
218,190.0,620.0,680000.0,1120000.0,-14.0,0
219,310.0,420.0,950000.0,680000.0,23.0,0
220,340.0,450.0,970000.0,720000.0,23.5,0
221,260.0,410.0,850000.0,650000.0,14.0,0
222,130.0,430.0,630000.0,660000.0,-5.0,0
223,160.0,670.0,690000.0,1280000.0,-21.0,0
224,60.0,340.0,540000.0,490000.0,-12.5,0
225,10.0,160.0,350000.0,240000.0,-27.0,0
226,95.0,510.0,530000.0,860000.0,-15.0,0
227,175.0,320.0,730000.0,480000.0,-9.5,0
228,25.0,140.0,320000.0,185000.0,-28.0,0
229,185.0,30.0,30000.0,125000.0,-48.0,0
230,145.0,470.0,600000.0,700000.0,-1.2,0
231,35.0,290.0,470000.0,430000.0,-17.0,0
232,380.0,410.0,1100000.0,680000.0,34.8,0
233,80.0,60.0,180000.0,130000.0,-36.5,0
234,110.0,160.0,420000.0,130000.0,-29.0,0
235,170.0,510.0,610000.0,870000.0,-10.3,0
236,360.0,390.0,1090000.0,660000.0,33.9,0
237,105.0,570.0,580000.0,1050000.0,-15.5,0
238,185.0,480.0,640000.0,830000.0,-9.3,0
239,165.0,250.0,670000.0,280000.0,-16.8,0
240,152.0,350.0,690000.0,530000.0,-2.0,0
241,210.0,440.0,730000.0,680000.0,0.5,0
242,176.0,60.0,90000.0,61000.0,-50.0,0
243,255.0,415.0,820000.0,650000.0,13.5,0
244,200.0,410.0,735000.0,635000.0,4.5,0
245,110.0,305.0,615000.0,440000.0,-11.5,0
246,50.0,550.0,510000.0,1010000.0,-17.5,0
247,210.0,575.0,650000.0,1060000.0,-9.0,0
248,120.0,320.0,635000.0,470000.0,-7.5,0
249,305.0,400.0,945000.0,660000.0,21.0,0
250,150.0,300.0,500000.0,600000.0,-10.5,0
251,200.0,500.0,700000.0,800000.0,5.0,0
252,100.0,200.0,400000.0,300000.0,-20.0,0
253,250.0,350.0,800000.0,700000.0,15.0,0
254,180.0,400.0,600000.0,750000.0,-5.0,0
255,90.0,250.0,450000.0,400000.0,-25.0,0
256,220.0,480.0,720000.0,850000.0,8.0,0
257,130.0,280.0,520000.0,620000.0,-12.0,0
258,170.0,320.0,580000.0,680000.0,-8.0,0
259,60.0,260.0,470000.0,350000.0,-22.0,0
260,150.0,500.0,600000.0,1100000.0,-20.0,0
261,300.0,350.0,1000000.0,600000.0,25.0,0
262,320.0,360.0,950000.0,610000.0,23.0,0
263,160.0,5.0,30000.0,170000.0,-50.0,0
264,140.0,620.0,650000.0,1150000.0,-18.0,0
265,145.0,210.0,590000.0,190000.0,-22.0,0
266,220.0,660.0,750000.0,1240000.0,-20.0,0
267,50.0,70.0,250000.0,150000.0,-35.0,0
268,145.0,580.0,620000.0,1060000.0,-18.0,0
269,185.0,650.0,710000.0,1230000.0,-20.0,0
270,95.0,400.0,620000.0,600000.0,1.0,0
271,85.0,130.0,340000.0,120000.0,-28.0,0
272,110.0,140.0,350000.0,95000.0,-30.0,0
273,30.0,550.0,530000.0,1060000.0,-20.0,0
274,210.0,670.0,730000.0,1260000.0,-22.0,0
275,260.0,380.0,860000.0,650000.0,15.0,0
276,390.0,430.0,1140000.0,670000.0,36.0,0
277,240.0,260.0,900000.0,400000.0,8.0,0
278,130.0,70.0,180000.0,72000.0,-45.0,0
279,115.0,230.0,560000.0,260000.0,-17.0,0
280,134.0,422.0,678901.5,650123.4,-1.5,0
281,390.0,450.0,1100560.3,690234.7,34.7,0
282,320.0,380.0,940250.1,670345.8,21.0,0
283,115.0,460.0,610500.2,730789.0,-4.2,0
284,60.0,370.0,570123.4,550890.6,-9.0,0
285,240.0,270.0,880654.8,450789.5,9.1,0
286,230.0,385.0,790345.7,610234.9,7.0,0
287,55.0,610.0,600200.9,1134560.7,-24.5,0
288,180.0,595.0,650789.6,1095000.8,-17.2,0
289,260.0,410.0,870000.3,655678.4,16.5,0
290,130.0,450.0,640000.0,700000.0,-5.0,0
291,85.0,520.0,530000.0,920000.0,-17.0,0
292,50.0,530.0,480000.0,950000.0,-21.0,0
293,30.0,390.0,540000.0,570000.0,-15.0,0
294,48.0,440.0,550000.0,670000.0,-14.0,0
295,220.0,400.0,780000.0,620000.0,9.0,0
296,140.0,480.0,600000.0,790000.0,-11.0,0
297,95.0,320.0,610000.0,460000.0,-8.0,0
298,160.0,510.0,610000.0,870000.0,-10.0,0
299,120.0,600.0,630000.0,1130000.0,-20.0,0
300,85.0,400.0,520000.0,600000.0,-20.0,0
301,200.0,150.0,340000.0,120000.0,-30.0,0
302,220.0,310.0,780000.0,510000.0,2.0,0
303,60.0,300.0,510000.0,430000.0,-15.0,0
304,170.0,210.0,620000.0,110000.0,-21.0,0
305,210.0,430.0,740000.0,660000.0,3.0,0
306,150.0,80.0,180000.0,35000.0,-41.0,0
307,35.0,640.0,590000.0,1200000.0,-24.0,0
308,270.0,400.0,860000.0,640000.0,14.0,0
309,100.0,540.0,550000.0,990000.0,-14.0,0
310,65.0,590.0,570000.0,1100000.0,-16.5,0
311,120.0,430.0,640000.0,650000.0,-8.0,0
312,110.0,220.0,540000.0,210000.0,-20.5,0
313,340.0,460.0,1080000.0,730000.0,27.5,0
314,40.0,240.0,470000.0,350000.0,-17.5,0
315,370.0,420.0,1110000.0,680000.0,35.0,0
316,230.0,290.0,860000.0,470000.0,7.5,0
317,140.0,630.0,660000.0,1170000.0,-17.0,0
318,320.0,440.0,1000000.0,710000.0,25.5,0
319,95.0,220.0,520000.0,250000.0,-19.0,0
320,312.0,378.0,1023456.7,612345.8,28.3,0
321,80.0,420.0,523456.8,756789.2,-19.0,0
322,234.0,298.0,823456.9,356789.1,8.5,0
323,60.0,450.0,503123.4,712345.6,-21.5,0
324,180.0,360.0,743210.5,589012.3,3.2,0
325,140.0,60.0,92345.6,81234.5,-48.7,0
326,290.0,400.0,893456.1,643210.2,16.5,0
327,52.0,480.0,513456.7,742345.8,-23.4,0
328,130.0,270.0,597890.1,327890.4,-15.9,0
329,200.0,340.0,793456.2,523456.9,5.6,0
330,88.0,450.0,590000.0,650000.0,-15.0,0
331,82.0,680.0,630000.0,1290000.0,-23.0,0
332,60.0,640.0,605000.0,1200000.0,-22.0,0
333,230.0,340.0,800000.0,540000.0,5.5,0
334,155.0,450.0,650000.0,690000.0,-0.5,0
335,185.0,240.0,715000.0,215000.0,-18.0,0
336,170.0,670.0,695000.0,1270000.0,-21.0,0
337,145.0,150.0,410000.0,63000.0,-34.0,0
338,365.0,395.0,1080000.0,660000.0,34.0,0
339,90.0,370.0,600000.0,555000.0,-5.0,0
340,240.0,360.0,810000.0,580000.0,10.0,0
341,300.0,390.0,900000.0,640000.0,16.0,0
342,390.0,410.0,1120000.0,680000.0,36.0,0
343,40.0,660.0,600000.0,1250000.0,-23.0,0
344,70.0,600.0,590000.0,1110000.0,-23.5,0
345,55.0,500.0,480000.0,840000.0,-21.0,0
346,230.0,270.0,850000.0,430000.0,8.0,0
347,130.0,180.0,480000.0,140000.0,-24.5,0
348,65.0,420.0,580000.0,620000.0,-15.0,0
349,150.0,300.0,680000.0,420000.0,-8.5,0
350,85.0,300.0,500000.0,400000.0,-15.0,0
351,95.0,450.0,600000.0,650000.0,-10.0,0
352,120.0,520.0,560000.0,900000.0,-14.0,0
353,40.0,160.0,370000.0,210000.0,-25.0,0
354,330.0,420.0,1030000.0,680000.0,28.0,0
355,80.0,560.0,560000.0,1040000.0,-13.0,0
356,150.0,640.0,670000.0,1190000.0,-18.0,0
357,160.0,150.0,420000.0,30000.0,-32.0,0
358,110.0,500.0,560000.0,850000.0,-13.0,0
359,50.0,470.0,510000.0,720000.0,-20.0,0
360,150.0,300.0,500000.0,600000.0,-10.0,0
361,250.0,350.0,850000.0,700000.0,15.0,0
362,100.0,100.0,300000.0,100000.0,-30.0,0
363,300.0,400.0,1000000.0,650000.0,25.0,0
364,200.0,250.0,750000.0,450000.0,0.0,0
365,180.0,60.0,100000.0,50000.0,-50.0,0
366,220.0,420.0,780000.0,650000.0,10.0,0
367,140.0,140.0,400000.0,60000.0,-35.0,0
368,190.0,320.0,760000.0,520000.0,-5.0,0
369,120.0,200.0,600000.0,300000.0,-15.0,0
370,140.0,480.0,610000.0,770000.0,-12.0,0
371,115.0,360.0,630000.0,540000.0,-5.0,0
372,320.0,420.0,990000.0,680000.0,26.0,0
373,160.0,520.0,600000.0,920000.0,-11.0,0
374,40.0,380.0,550000.0,570000.0,-13.0,0
375,55.0,370.0,560000.0,560000.0,-10.0,0
376,250.0,410.0,810000.0,640000.0,12.0,0
377,50.0,550.0,520000.0,1020000.0,-17.0,0
378,180.0,620.0,670000.0,1140000.0,-17.0,0
379,200.0,680.0,710000.0,1290000.0,-23.0,0
380,110.0,250.0,570000.0,320000.0,-18.5,0
381,50.0,520.0,490000.0,980000.0,-21.0,0
382,90.0,100.0,290000.0,100000.0,-31.5,0
383,240.0,440.0,800000.0,660000.0,9.8,0
384,140.0,90.0,260000.0,45000.0,-32.0,0
385,160.0,200.0,550000.0,115000.0,-24.5,0
386,55.0,270.0,490000.0,400000.0,-19.0,0
387,50.0,130.0,350000.0,170000.0,-27.5,0
388,125.0,180.0,480000.0,145000.0,-26.0,0
389,60.0,640.0,600000.0,1200000.0,-23.0,0
390,150.0,460.0,600000.0,700000.0,1.2,0
391,70.0,520.0,550000.0,1000000.0,-13.5,0
392,140.0,180.0,480000.0,90000.0,-30.0,0
393,290.0,350.0,920000.0,620000.0,15.0,0
394,110.0,240.0,570000.0,300000.0,-19.0,0
395,105.0,160.0,410000.0,130000.0,-27.0,0
396,85.0,600.0,590000.0,1100000.0,-22.0,0
397,120.0,640.0,650000.0,1220000.0,-20.0,0
398,170.0,320.0,720000.0,500000.0,-7.0,0
399,105.0,260.0,570000.0,330000.0,-17.5,0
400,120.0,350.0,600000.0,500000.0,-10.5,0
401,180.0,450.0,700000.0,800000.0,-5.0,0
402,90.0,200.0,500000.0,300000.0,-20.0,0
403,150.0,300.0,650000.0,600000.0,-8.0,0
404,200.0,500.0,750000.0,900000.0,-2.0,0
405,110.0,250.0,580000.0,450000.0,-15.0,0
406,140.0,320.0,620000.0,550000.0,-11.0,0
407,170.0,400.0,680000.0,750000.0,-6.0,0
408,130.0,270.0,610000.0,500000.0,-12.0,0
409,190.0,480.0,720000.0,850000.0,0.0,0
410,98.0,320.0,640000.2,800000.1,-18.5,0
411,120.0,400.0,570000.5,700000.3,-12.0,0
412,50.0,460.0,550000.0,690000.0,-15.0,0
413,90.0,60.0,190000.0,120000.0,-38.0,0
414,115.0,600.0,630000.0,1120000.0,-21.0,0
415,130.0,250.0,620000.0,320000.0,-17.0,0
416,105.0,190.0,500000.0,180000.0,-24.5,0
417,45.0,125.0,320000.0,160000.0,-28.0,0
418,100.0,590.0,610000.0,1110000.0,-22.0,0
419,170.0,25.0,31000.0,130000.0,-46.0,0
420,130.0,320.0,540000.0,700000.0,-10.0,0
421,150.0,100.0,40000.0,120000.0,-45.0,0
422,210.0,420.0,720000.0,680000.0,0.5,0
423,110.0,280.0,610000.0,400000.0,-13.0,0
424,90.0,640.0,620000.0,1250000.0,-22.0,0
425,160.0,150.0,450000.0,65000.0,-31.0,0
426,180.0,260.0,730000.0,360000.0,-15.0,0
427,50.0,70.0,250000.0,150000.0,-34.0,0
428,105.0,400.0,620000.0,630000.0,-6.0,0
429,125.0,300.0,640000.0,450000.0,-9.0,0
430,150.0,420.0,690000.0,640000.0,2.3,0
431,210.0,360.0,760000.0,570000.0,2.0,0
432,120.0,440.0,620000.0,680000.0,-4.8,0
433,95.0,660.0,640000.0,1260000.0,-22.5,0
434,20.0,320.0,450000.0,490000.0,-15.8,0
435,180.0,650.0,705000.0,1230000.0,-20.0,0
436,290.0,390.0,920000.0,650000.0,18.9,0
437,165.0,470.0,635000.0,760000.0,-5.7,0
438,30.0,580.0,560000.0,1080000.0,-23.0,0
439,155.0,250.0,660000.0,280000.0,-17.1,0
440,120.0,350.0,600000.0,500000.0,-10.0,0
441,210.0,390.0,750000.0,590000.0,5.0,0
442,135.0,410.0,670000.0,630000.0,2.0,0
443,190.0,420.0,720000.0,670000.0,-1.0,0
444,90.0,320.0,590000.0,470000.0,-8.0,0
445,65.0,340.0,550000.0,500000.0,-11.0,0
446,50.0,430.0,570000.0,650000.0,-18.0,0
447,85.0,410.0,600000.0,640000.0,-17.0,0
448,75.0,100.0,290000.0,130000.0,-31.0,0
449,180.0,340.0,740000.0,530000.0,-2.0,0
450,134.0,480.0,600000.5,800000.3,-12.5,0
451,150.0,390.0,680000.8,610000.1,3.0,0
452,110.0,340.0,620000.0,490000.0,-6.5,0
453,200.0,460.0,710000.0,710000.0,0.2,0
454,80.0,260.0,520000.0,350000.0,-16.5,0
455,130.0,310.0,645000.0,425000.0,-9.5,0
456,40.0,560.0,515000.0,1030000.0,-17.2,0
457,50.0,660.0,605000.0,1250000.0,-22.9,0
458,180.0,640.0,705000.0,1220000.0,-19.5,0
459,100.0,530.0,540000.0,930000.0,-15.8,0
460,34.0,290.0,470000.5,450000.0,-15.2,0
461,182.0,370.0,730000.0,580000.0,0.0,0
462,175.0,420.0,690000.0,670000.0,-0.3,0
463,420.0,400.0,1150000.0,670000.0,40.0,0
464,40.0,640.0,600000.0,1240000.0,-22.5,0
465,160.0,460.0,660000.0,720000.0,-1.0,0
466,50.0,690.0,620000.0,1320000.0,-23.5,0
467,70.0,250.0,520000.0,340000.0,-18.0,0
468,210.0,660.0,740000.0,1240000.0,-19.8,0
469,45.0,350.0,530000.0,530000.0,-12.0,0
470,150.0,80.0,180000.0,53000.0,-40.5,0
471,360.0,390.0,1090000.0,660000.0,35.0,0
472,85.0,250.0,540000.0,340000.0,-18.0,0
473,370.0,400.0,1080000.0,670000.0,32.5,0
474,160.0,290.0,690000.0,400000.0,-10.5,0
475,45.0,520.0,470000.0,920000.0,-21.5,0
476,135.0,480.0,595000.0,780000.0,-14.0,0
477,140.0,510.0,575000.0,910000.0,-12.0,0
478,110.0,620.0,630000.0,1160000.0,-20.0,0
479,320.0,420.0,970000.0,690000.0,25.0,0
480,45.0,512.0,482345.7,789012.3,-18.3,0
481,190.0,600.0,710234.1,1156789.0,-16.2,0
482,130.0,300.0,640123.5,505678.9,-12.5,0
483,80.0,450.0,590456.3,900123.4,-20.4,0
484,50.0,350.0,500789.6,678901.2,-14.3,0
485,210.0,520.0,720345.2,1123456.7,-13.8,0
486,95.0,480.0,610123.8,980123.9,-19.1,0
487,165.0,380.0,680234.9,745678.3,-10.7,0
488,75.0,560.0,570456.7,1023456.1,-22.0,0
489,25.0,260.0,460789.4,430123.5,-16.7,0
490,150.0,310.0,680000.0,450000.0,-10.5,0
491,30.0,180.0,400000.0,250000.0,-22.0,0
492,60.0,550.0,520000.0,950000.0,-15.0,0
493,120.0,630.0,640000.0,1100000.0,-18.0,0
494,230.0,370.0,780000.0,580000.0,5.0,0
495,290.0,380.0,900000.0,630000.0,16.0,0
496,140.0,310.0,660000.0,430000.0,-8.5,0
497,110.0,240.0,570000.0,280000.0,-16.5,0
498,170.0,600.0,650000.0,1080000.0,-16.0,0
499,95.0,630.0,630000.0,1150000.0,-19.0,0
0,226.0,284.0,834918.6,468610.6,6.0,1
1,114.0,102.0,286715.4,74406.3,-32.1,1
2,72.0,496.0,501386.3,843018.3,-17.0,1
3,210.0,366.0,762813.5,579301.9,3.4,1
4,112.0,450.0,599179.1,710192.0,-1.9,1
5,48.0,652.0,603103.5,1246003.9,-23.3,1
6,66.0,260.0,511079.0,373142.5,-16.2,1
7,136.0,314.0,662533.6,465560.7,-5.5,1
8,108.0,184.0,485759.5,171743.6,-24.1,1
9,292.0,364.0,919162.7,628615.0,16.5,1
10,68.0,454.0,552062.4,702852.5,-9.3,1
11,188.0,362.0,735227.5,566113.1,-0.9,1
12,174.0,224.0,672148.6,168037.5,-18.3,1
13,238.0,328.0,815770.1,547046.5,8.0,1
14,102.0,528.0,542941.2,954267.5,-15.2,1
15,160.0,258.0,681373.1,315199.9,-15.4,1
