input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
17,81,0,54,100,90,62,0,49,1,32,87,3,100,84,42,45
53,0,89,100,56,71,0,36,39,98,33,100,8,75,36,22,46
8,28,23,0,0,100,33,89,67,3,33,98,2,100,66,0,79
0,60,3,30,0,60,56,100,60,8,14,72,1,100,94,18,60
11,100,0,41,81,81,61,0,70,7,26,87,3,100,85,37,63
32,100,0,52,86,31,100,0,72,1,89,60,9,45,74,68,52
50,87,25,56,70,71,100,48,100,0,0,56,1,75,96,75,39
0,0,23,60,37,26,38,18,4,29,100,100,6,85,64,10,57
0,42,2,49,0,67,49,100,58,5,25,67,1,100,94,8,54
0,0,19,66,34,32,45,30,8,30,100,100,6,94,70,17,60
0,0,22,51,30,34,43,11,10,24,100,100,6,94,70,15,64
0,0,25,48,38,34,39,2,9,19,100,100,6,90,66,7,66
1,14,28,75,63,19,32,29,0,40,100,100,6,92,66,0,53
64,100,32,76,88,61,100,73,96,0,0,25,1,48,74,96,31
0,0,1,50,2,56,34,100,37,0,1,71,2,100,72,7,33
1,0,0,66,33,26,31,100,17,2,7,82,2,100,65,5,22
64,0,100,100,49,71,0,0,18,99,56,93,8,72,32,28,45
0,0,27,60,44,42,47,12,13,23,100,99,6,100,77,13,81
19,100,0,50,92,71,55,3,51,5,0,81,3,100,84,54,39
64,100,32,81,89,0,43,71,64,0,15,100,4,83,52,62,4
18,93,0,54,100,81,60,0,45,8,38,82,3,100,81,44,53
14,100,0,36,76,76,59,0,68,3,32,80,3,100,79,41,65
0,8,20,81,52,27,40,36,0,33,100,100,6,91,67,9,66
2,0,0,50,0,56,52,100,30,3,0,88,2,100,79,27,35
0,29,2,50,0,67,46,100,60,0,9,72,2,100,86,15,26
0,0,25,48,38,43,38,9,15,18,100,100,6,90,66,7,73
8,0,0,68,33,50,37,100,29,23,28,81,2,100,67,17,46
0,0,17,66,30,33,49,29,11,31,100,100,6,96,74,21,62
19,70,0,46,88,100,53,0,69,12,27,81,3,100,83,49,60
0,0,1,60,21,53,39,100,30,0,14,89,2,100,67,16,47
2,17,0,50,0,62,52,100,46,0,0,75,2,100,86,26,29
0,0,18,52,21,43,53,11,17,30,100,98,6,100,79,24,77
13,100,0,46,89,69,54,0,59,1,14,91,3,100,77,40,59
51,0,86,100,49,77,0,32,55,100,33,91,8,71,35,17,34
0,0,22,75,49,49,40,29,13,27,100,100,6,91,66,8,96
20,100,0,51,95,71,53,0,53,5,17,81,3,100,78,51,45
0,0,19,60,36,33,39,18,11,22,100,100,6,84,62,14,61
7,37,24,67,100,0,20,7,0,12,50,100,6,77,48,0,17
0,0,23,51,30,33,43,11,11,24,100,100,6,91,69,15,64
64,100,32,77,88,0,44,60,64,0,21,100,4,83,52,65,0
23,66,0,60,100,90,66,0,64,1,22,70,3,100,99,49,34
0,32,7,50,0,67,46,100,57,7,27,77,2,100,76,20,54
51,67,26,33,43,61,100,47,100,0,0,97,7,96,97,76,15
0,0,1,64,25,49,39,100,29,4,14,76,2,100,72,12,40
0,0,2,58,17,36,39,100,23,3,2,80,2,100,70,10,28
17,84,0,45,86,100,53,0,67,12,45,82,3,100,79,48,77
17,41,49,45,0,28,29,94,67,81,100,84,8,100,65,0,39
21,71,0,56,100,84,64,0,51,4,25,84,3,100,88,43,49
11,0,0,66,26,57,26,100,34,1,28,69,2,100,66,3,45
