duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
18,33,3,0,1,2,4,1,0,2,1,2,1,1,0,4,1,1,2,1,3244
24,29,3,2,1,1,1,0,1,1,0,4,0,0,3,3,1,1,2,4,2169
12,33,4,3,1,1,1,0,1,1,1,1,3,0,3,3,2,1,2,4,2579
24,27,4,1,1,2,4,1,1,3,1,3,1,1,0,1,1,1,2,4,2463
12,36,0,3,1,1,4,0,0,3,1,0,3,1,0,3,1,0,2,4,1217
12,31,3,1,1,1,3,0,1,1,1,2,1,1,3,3,1,1,1,2,1622
36,26,6,0,1,1,2,0,1,0,1,2,1,0,3,3,1,1,2,4,4210
6,23,4,1,1,1,2,1,1,2,1,4,2,0,3,3,1,4,2,1,14555
12,49,4,3,1,2,3,0,0,2,1,1,3,1,3,2,2,1,2,1,3124
12,26,0,3,1,1,1,0,1,0,1,1,2,0,0,0,1,1,2,4,609
15,23,9,0,1,1,4,1,1,3,1,1,1,1,0,3,1,2,2,1,3812
18,33,0,3,1,2,2,1,0,3,1,2,0,1,0,1,1,1,2,1,2328
12,34,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,4,1169
18,32,6,1,1,2,3,1,0,3,1,0,0,1,3,1,1,3,2,4,629
6,35,4,2,0,1,1,0,0,3,2,2,1,1,3,4,1,2,2,4,1204
6,43,4,1,1,1,2,1,1,1,1,0,1,1,3,3,1,2,2,3,1203
12,26,4,1,1,1,1,0,1,2,1,1,1,1,0,3,1,1,2,4,1321
36,37,6,3,1,1,4,0,1,2,1,0,1,1,3,3,1,1,2,4,2337
36,31,6,0,1,1,2,0,1,0,1,0,1,1,3,3,1,1,2,4,4473
