duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
12,23,6,3,1,1,4,0,1,0,2,2,1,1,2,3,1,1,2,3,1297
24,22,3,3,1,1,4,1,2,1,1,2,1,1,3,0,1,3,2,4,2828
12,46,4,3,1,2,1,0,1,2,2,0,1,0,1,3,1,1,2,1,2775
24,22,3,2,1,1,1,0,0,1,0,1,1,1,3,3,1,1,2,4,3149
12,26,0,3,1,1,1,0,1,0,1,1,2,0,0,0,1,1,2,4,609
24,26,0,3,1,2,1,1,1,3,1,3,1,1,3,2,1,2,2,4,1382
18,34,3,3,1,1,3,0,1,3,1,2,1,1,3,3,1,1,2,4,1925
18,32,6,0,1,1,2,1,1,3,1,1,1,1,3,3,1,1,2,4,2255
12,31,3,3,1,2,2,0,1,3,1,3,1,1,3,1,1,0,2,3,3017
18,25,6,3,1,1,1,0,1,1,1,3,1,1,0,3,1,1,1,4,3509
6,29,6,3,1,1,1,0,1,3,1,2,1,1,0,3,1,1,2,3,518
12,46,4,0,1,2,4,0,1,3,1,0,3,0,3,2,2,1,2,4,1082
24,28,6,0,1,1,2,0,1,1,1,3,1,1,3,3,1,1,2,4,1376
6,36,6,2,1,1,4,0,1,3,0,0,1,1,3,2,1,4,2,3,846
24,27,0,1,1,2,3,1,1,3,1,2,3,1,3,1,1,2,2,2,4817
12,27,6,3,1,1,1,0,1,2,1,3,1,1,0,3,1,1,2,4,1165
24,32,2,2,1,1,4,0,1,1,0,4,2,0,0,0,1,1,2,4,1285
18,22,3,0,1,1,4,0,1,1,2,1,1,1,0,3,1,1,2,1,3650
12,23,6,0,1,1,1,0,0,1,1,2,1,1,0,3,1,1,2,4,1498
36,37,4,2,1,1,4,1,1,2,0,2,1,0,3,3,1,4,2,1,12389
18,31,0,1,1,2,2,0,1,3,1,2,1,1,3,3,1,2,2,2,3195
6,46,4,3,1,2,3,0,1,1,1,0,3,1,3,1,2,1,2,1,1343
15,46,9,1,1,2,2,0,1,3,1,1,3,1,0,1,1,1,2,1,3594
12,25,3,3,1,1,2,0,1,1,1,2,1,1,0,3,1,4,2,1,3573
12,36,4,0,1,2,2,1,2,0,1,2,1,1,0,2,1,1,2,2,2247
12,40,4,0,1,1,4,0,1,1,1,2,3,0,3,3,2,1,2,4,804
15,45,6,0,1,1,2,0,1,3,1,0,1,1,3,3,1,4,2,3,3568
24,25,4,3,1,1,4,0,1,1,2,2,1,0,0,3,1,4,2,4,1371
15,31,6,0,1,1,2,0,1,3,1,0,1,1,3,3,1,3,2,4,1823
12,23,7,3,1,2,4,0,1,3,1,3,1,1,0,1,1,4,2,4,996
24,23,6,2,1,2,4,1,1,1,2,2,1,0,3,1,1,1,0,4,3112
24,34,4,0,1,1,3,1,1,3,1,3,1,1,0,3,1,0,2,4,1525
24,29,4,2,1,1,4,1,1,3,0,2,1,1,3,3,1,4,2,4,2235
6,39,4,2,1,2,4,1,1,1,1,0,1,1,0,1,1,1,2,1,860
24,32,6,2,1,2,2,0,1,3,0,2,1,1,3,1,1,1,2,4,3062
12,31,3,1,1,1,3,0,1,1,1,2,1,1,3,3,1,1,1,2,1921
24,35,4,3,1,1,4,0,1,3,1,2,1,1,0,3,1,4,2,4,1344
12,25,4,0,1,1,1,0,1,2,2,1,1,0,0,3,1,1,2,3,1295
18,23,3,3,1,2,4,0,1,1,2,3,1,0,0,1,1,1,2,4,2124
6,32,4,2,0,1,2,0,1,3,1,2,1,1,3,3,2,1,2,1,1374
12,37,4,0,1,1,4,0,1,3,1,2,1,1,0,1,1,1,2,4,754
24,31,3,2,1,1,4,1,1,1,0,4,0,1,3,3,2,1,2,2,12749
15,25,4,1,1,1,3,0,1,1,2,2,1,1,2,0,1,2,2,4,1439
24,48,9,2,1,1,4,1,1,3,0,2,1,1,1,3,1,4,2,2,9277
24,20,3,0,1,1,4,0,1,1,1,2,1,0,2,3,1,4,2,2,2996
18,43,3,1,1,1,1,0,1,3,1,1,3,0,2,3,2,1,0,4,2892
24,31,3,2,1,1,4,1,1,1,0,4,0,1,3,3,2,1,2,2,6467
36,37,4,0,1,2,4,1,1,3,1,3,1,1,3,1,1,1,2,4,3535
24,20,3,0,1,1,4,0,1,1,1,2,1,0,2,3,1,4,2,2,2996
12,25,6,0,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,3,1262
12,33,6,0,1,1,2,0,0,2,1,1,1,1,3,2,1,1,2,4,1493
36,26,6,3,1,1,2,0,1,0,1,0,0,1,3,3,2,1,2,4,4454
12,23,6,0,1,1,1,0,0,1,1,2,1,1,0,3,1,1,2,4,1498
12,26,6,3,1,1,1,0,1,2,1,3,1,1,0,3,1,1,2,4,625
24,23,4,0,1,2,4,0,1,1,2,3,1,0,0,3,1,1,2,4,1443
24,26,9,1,1,1,4,1,1,3,2,4,0,1,0,3,1,4,2,2,5433
18,22,3,0,1,1,4,0,1,1,2,1,1,1,0,3,1,1,2,1,3650
12,28,6,3,1,1,2,0,1,3,1,2,1,1,2,3,1,1,2,4,776
12,35,6,3,1,2,2,0,1,0,1,2,3,1,3,1,1,1,2,4,3447
12,22,3,1,1,1,1,0,1,2,1,1,3,1,2,3,1,1,2,2,1331
36,27,2,2,1,2,2,1,1,1,1,2,0,0,3,2,1,1,2,2,9055
18,33,0,0,1,1,1,1,0,2,1,1,1,1,0,3,1,1,2,2,2063
24,32,4,2,1,1,4,0,1,1,2,3,1,0,0,3,1,4,2,4,1285
