,state_code,lat,lon,bird,lat_zone,real_identifier
163,32.0,36.95,-106.1,14.0,2.0,0
164,8.0,39.2,-75.7,11.0,2.0,0
165,49.0,38.45,-81.15,19.0,2.0,0
166,8.0,39.75,-75.65,11.0,2.0,0
167,17.0,37.8,-82.75,19.0,2.0,0
168,11.0,20.2,-155.75,15.0,1.0,0
169,49.0,38.4,-81.2,19.0,2.0,0
170,32.0,43.9,-75.1,13.0,2.0,0
171,8.0,35.67,-102.45,15.0,2.0,0
172,49.0,37.85,-81.23,18.0,2.0,0
173,32.0,41.98,-73.85,11.0,2.0,0
174,17.0,39.05,-86.34,20.0,2.0,0
175,16.0,37.95,-101.22,25.0,2.0,0
176,11.0,20.12,-154.87,16.0,1.0,0
177,32.0,44.5,-74.7,13.0,2.0,0
178,8.0,36.25,-103.0,12.0,2.0,0
179,49.0,38.4,-79.8,17.0,2.0,0
180,1.0,63.12,-157.45,28.0,0.0,0
181,15.0,39.5,-100.75,25.0,2.0,0
182,6.0,41.2,-103.45,18.0,2.0,0
183,12.0,20.1,-156.0,16.0,1.0,0
184,45.0,39.9,-113.0,7.0,2.0,0
185,44.0,39.1,-115.0,5.0,2.0,0
186,0.0,60.9,-149.0,27.0,0.0,0
187,5.0,39.0,-105.5,16.0,2.0,0
188,50.0,38.8,-80.0,20.0,2.0,0
189,18.0,36.9,-87.0,18.0,2.0,0
190,8.0,39.45,-75.65,11.0,2.0,0
191,32.0,36.5,-107.9,14.0,2.0,0
192,16.0,39.6,-99.9,26.0,2.0,0
193,11.0,21.0,-156.7,15.0,1.0,0
194,32.0,34.1,-106.6,14.0,2.0,0
195,8.0,38.5,-75.3,11.0,2.0,0
196,16.0,38.8,-99.8,26.0,2.0,0
197,32.0,36.3,-108.0,14.0,2.0,0
198,8.0,39.6,-75.8,11.0,2.0,0
199,11.0,20.9,-156.5,15.0,1.0,0
200,15.0,37.8,-96.5,25.0,2.0,0
201,18.0,38.5,-86.0,20.0,2.0,0
202,50.0,37.2,-82.0,18.0,2.0,0
203,33.0,42.7,-74.0,13.0,2.0,0
204,4.0,39.9,-108.0,16.0,2.0,0
205,1.0,66.0,-168.0,27.0,0.0,0
206,9.0,38.9,-76.0,10.0,2.0,0
207,12.0,22.0,-159.0,14.0,1.0,0
208,6.0,40.5,-105.0,18.0,2.0,0
209,1.0,70.0,-155.0,29.0,0.0,0
210,44.0,41.72,-112.45,6.0,2.0,0
211,32.0,35.85,-103.25,14.0,2.0,0
212,44.0,39.05,-110.15,6.0,2.0,0
213,32.0,35.33,-107.12,14.0,2.0,0
214,49.0,37.88,-81.65,19.0,2.0,0
215,5.0,37.9,-102.3,17.0,2.0,0
216,16.0,37.8,-95.1,26.0,2.0,0
217,0.0,66.15,-157.2,28.0,0.0,0
218,49.0,37.95,-81.1,19.0,2.0,0
219,44.0,38.25,-112.05,6.0,2.0,0
220,12.0,20.15,-156.72,16.0,1.0,0
221,33.0,36.59,-109.65,13.0,2.0,0
222,9.0,39.12,-76.45,10.0,2.0,0
223,18.0,38.57,-85.23,20.0,2.0,0
224,1.0,69.34,-155.67,27.0,0.0,0
225,45.0,38.93,-112.12,7.0,2.0,0
226,33.0,32.84,-108.33,13.0,2.0,0
227,12.0,22.74,-161.23,16.0,1.0,0
228,33.0,44.52,-76.25,11.0,2.0,0
229,50.0,41.11,-81.69,18.0,2.0,0
230,12.0,20.45,-156.34,16.0,1.0,0
231,50.0,36.82,-82.55,18.0,2.0,0
232,18.0,36.95,-88.12,20.0,2.0,0
233,33.0,45.01,-73.88,13.0,2.0,0
234,12.0,22.13,-158.45,14.0,1.0,0
235,1.0,69.25,-165.37,29.0,0.0,0
236,17.0,40.12,-100.15,25.0,2.0,0
237,33.0,42.98,-76.23,11.0,2.0,0
238,15.0,38.05,-96.87,27.0,2.0,0
239,6.0,38.47,-106.52,16.0,2.0,0
240,49.0,37.65,-80.85,19.0,2.0,0
241,0.0,69.32,-161.1,28.0,0.0,0
242,49.0,37.95,-81.15,19.0,2.0,0
243,49.0,38.5,-81.35,19.0,2.0,0
244,11.0,20.05,-155.3,15.0,1.0,0
245,11.0,21.6,-158.0,15.0,1.0,0
246,16.0,37.7,-96.35,26.0,2.0,0
247,44.0,39.55,-111.7,6.0,2.0,0
248,49.0,38.9,-79.2,19.0,2.0,0
249,11.0,19.75,-155.45,15.0,1.0,0
250,17.0,40.1,-95.5,25.0,2.0,0
251,48.0,39.6,-81.0,18.0,2.0,0
252,33.0,36.1,-108.5,13.0,2.0,0
253,12.0,22.5,-159.8,16.0,1.0,0
254,6.0,39.0,-107.5,16.0,2.0,0
255,33.0,34.2,-103.5,13.0,2.0,0
256,6.0,40.5,-106.0,16.0,2.0,0
257,6.0,37.6,-106.2,16.0,2.0,0
258,33.0,35.2,-106.3,13.0,2.0,0
259,12.0,22.6,-159.9,16.0,1.0,0
260,16.0,39.15,-98.12,26.0,2.0,0
261,44.0,40.02,-112.3,6.0,2.0,0
262,44.0,40.12,-111.2,6.0,2.0,0
263,16.0,38.01,-98.5,26.0,2.0,0
264,16.0,37.7,-98.8,26.0,2.0,0
265,16.0,37.9,-100.3,26.0,2.0,0
266,49.0,39.4,-80.95,19.0,2.0,0
267,0.0,70.5,-153.4,28.0,0.0,0
268,17.0,37.5,-84.1,19.0,2.0,0
269,11.0,22.0,-159.6,15.0,1.0,0
270,1.0,60.12,-158.65,27.0,0.0,0
271,12.0,23.45,-158.9,16.0,1.0,0
272,2.0,68.92,-143.45,29.0,0.0,0
273,33.0,34.89,-106.23,13.0,2.0,0
274,15.0,39.02,-101.12,25.0,2.0,0
275,6.0,40.23,-103.45,18.0,2.0,0
276,45.0,42.15,-113.34,5.0,2.0,0
277,31.0,31.89,-103.78,15.0,2.0,0
278,17.0,36.89,-97.12,27.0,2.0,0
279,18.0,37.45,-86.45,20.0,2.0,0
280,12.0,38.67,-84.3,21.0,2.0,0
281,6.0,41.25,-107.5,18.0,2.0,0
282,15.0,36.85,-94.75,25.0,2.0,0
283,45.0,41.12,-110.42,7.0,2.0,0
284,1.0,69.15,-155.33,29.0,0.0,0
285,43.0,38.75,-112.25,5.0,2.0,0
286,1.0,61.45,-159.12,27.0,0.0,0
287,31.0,34.85,-108.45,13.0,2.0,0
288,1.0,66.22,-147.89,29.0,0.0,0
289,9.0,40.12,-74.85,12.0,2.0,0
290,5.0,38.45,-103.1,17.0,2.0,0
291,16.0,38.6,-98.3,26.0,2.0,0
292,49.0,38.25,-81.6,19.0,2.0,0
293,17.0,37.85,-84.15,19.0,2.0,0
294,16.0,39.9,-99.7,26.0,2.0,0
295,5.0,38.1,-103.7,17.0,2.0,0
296,5.0,39.5,-102.8,17.0,2.0,0
297,49.0,38.8,-81.4,19.0,2.0,0
298,0.0,57.1,-156.8,28.0,2.0,0
299,32.0,43.6,-75.7,12.0,2.0,0
300,17.0,36.92,-85.72,19.0,2.0,0
301,32.0,41.87,-77.34,12.0,2.0,0
302,17.0,38.15,-83.65,19.0,2.0,0
303,44.0,39.95,-109.87,6.0,2.0,0
304,32.0,35.21,-107.92,14.0,2.0,0
305,5.0,39.98,-103.78,17.0,2.0,0
306,17.0,37.29,-83.89,19.0,2.0,0
307,17.0,36.88,-83.56,19.0,2.0,0
308,11.0,22.05,-159.37,15.0,1.0,0
309,49.0,37.42,-80.75,19.0,2.0,0
310,0.0,69.12,-157.45,28.0,0.0,0
311,44.0,39.87,-111.23,6.0,2.0,0
312,5.0,36.89,-106.45,17.0,2.0,0
313,44.0,39.22,-111.98,6.0,2.0,0
314,44.0,41.15,-113.56,6.0,2.0,0
315,11.0,22.35,-157.85,15.0,1.0,0
316,5.0,36.78,-107.34,17.0,2.0,0
317,32.0,43.56,-74.12,12.0,2.0,0
318,32.0,45.32,-73.98,12.0,2.0,0
319,0.0,71.22,-155.89,28.0,0.0,0
320,44.0,36.98,-113.12,7.0,2.0,0
321,1.0,66.25,-158.45,29.0,0.0,0
322,5.0,38.47,-103.01,16.0,2.0,0
323,8.0,39.45,-75.85,12.0,2.0,0
324,32.0,34.12,-106.25,13.0,2.0,0
325,0.0,67.58,-157.22,27.0,0.0,0
326,16.0,38.15,-96.75,25.0,2.0,0
327,8.0,39.05,-75.48,10.0,2.0,0
328,11.0,19.25,-155.85,16.0,1.0,0
329,16.0,39.5,-101.02,27.0,2.0,0
330,23.0,39.12,-82.34,18.0,2.0,0
331,32.0,33.15,-109.23,15.0,2.0,0
332,1.0,61.45,-160.78,27.0,0.0,0
333,32.0,40.78,-73.55,13.0,2.0,0
334,18.0,36.89,-85.67,20.0,2.0,0
335,9.0,39.02,-74.89,10.0,2.0,0
336,32.0,30.99,-109.45,13.0,2.0,0
337,15.0,37.78,-99.34,25.0,2.0,0
338,45.0,41.12,-113.21,5.0,2.0,0
339,32.0,35.56,-106.98,14.0,2.0,0
340,45.0,41.15,-114.25,7.0,2.0,0
341,6.0,40.22,-106.45,18.0,2.0,0
342,15.0,39.5,-97.3,27.0,2.0,0
343,12.0,23.15,-160.45,16.0,1.0,0
344,17.0,37.9,-102.8,27.0,2.0,0
345,33.0,35.1,-106.9,15.0,2.0,0
346,18.0,37.8,-83.9,20.0,2.0,0
347,9.0,37.5,-76.2,12.0,2.0,0
348,9.0,40.0,-76.8,12.0,2.0,0
349,45.0,39.1,-110.2,7.0,2.0,0
350,5.0,40.75,-108.35,17.0,2.0,0
351,11.0,19.45,-155.7,15.0,1.0,0
352,44.0,39.5,-113.0,6.0,2.0,0
353,11.0,19.6,-155.1,15.0,1.0,0
354,44.0,40.2,-109.1,6.0,2.0,0
355,44.0,40.0,-110.0,6.0,2.0,0
356,16.0,37.5,-98.1,26.0,2.0,0
357,8.0,39.0,-75.7,11.0,2.0,0
358,17.0,38.1,-84.1,19.0,2.0,0
359,11.0,22.25,-159.5,15.0,1.0,0
360,7.0,39.12,-76.45,10.0,2.0,0
361,6.0,41.78,-105.34,16.0,2.0,0
362,18.0,36.95,-88.23,20.0,2.0,0
363,43.0,36.87,-111.56,7.0,2.0,0
364,31.0,43.12,-75.89,13.0,2.0,0
365,12.0,21.34,-157.23,16.0,1.0,0
366,33.0,35.45,-105.67,15.0,2.0,0
367,1.0,60.12,-165.34,29.0,0.0,0
368,4.0,38.45,-103.78,18.0,2.0,0
369,31.0,33.56,-104.89,13.0,2.0,0
370,18.0,36.9,-86.5,20.0,2.0,0
371,6.0,39.25,-102.7,18.0,2.0,0
372,45.0,37.75,-111.2,7.0,2.0,0
373,33.0,42.15,-76.5,13.0,2.0,0
374,33.0,33.4,-105.5,15.0,2.0,0
375,12.0,20.1,-155.6,16.0,1.0,0
376,45.0,40.9,-109.7,7.0,2.0,0
377,18.0,39.2,-84.9,20.0,2.0,0
378,18.0,37.3,-87.5,20.0,2.0,0
379,33.0,42.9,-76.0,13.0,2.0,0
380,11.0,21.01,-157.5,15.0,1.0,0
381,49.0,38.12,-80.55,19.0,2.0,0
382,11.0,19.88,-156.0,15.0,1.0,0
383,16.0,39.22,-96.45,26.0,2.0,0
384,17.0,37.5,-87.45,19.0,2.0,0
385,44.0,39.05,-111.5,6.0,2.0,0
386,44.0,37.9,-113.6,6.0,2.0,0
387,17.0,37.65,-83.5,19.0,2.0,0
388,11.0,19.8,-155.75,15.0,1.0,0
389,16.0,38.7,-95.3,26.0,2.0,0
390,12.0,40.12,-101.5,25.0,2.0,0
391,33.0,34.85,-107.2,13.0,2.0,0
392,33.0,32.95,-107.1,13.0,2.0,0
393,1.0,63.5,-146.0,27.0,0.0,0
394,10.0,20.1,-156.5,16.0,1.0,0
395,48.0,39.0,-83.0,18.0,2.0,0
396,31.0,42.0,-75.5,11.0,2.0,0
397,1.0,71.0,-152.0,29.0,0.0,0
398,45.0,38.5,-112.0,5.0,2.0,0
399,15.0,36.8,-95.0,27.0,2.0,0
400,5.0,38.12,-105.45,17.0,2.0,0
401,0.0,66.91,-146.0,28.0,0.0,0
402,44.0,40.23,-113.12,6.0,2.0,0
403,44.0,42.15,-113.45,6.0,2.0,0
404,44.0,38.75,-110.12,6.0,2.0,0
405,17.0,36.87,-88.23,19.0,2.0,0
406,32.0,42.89,-77.34,12.0,2.0,0
407,32.0,33.67,-105.32,14.0,2.0,0
408,44.0,39.57,-113.01,6.0,2.0,0
409,44.0,40.89,-110.98,6.0,2.0,0
410,11.0,20.5,-156.88,15.0,1.0,0
411,32.0,43.0,-73.0,12.0,2.0,0
412,32.0,44.0,-74.0,12.0,2.0,0
413,11.0,20.0,-155.0,15.0,1.0,0
414,17.0,37.0,-84.0,19.0,2.0,0
415,17.0,37.5,-83.0,19.0,2.0,0
416,8.0,40.0,-75.0,11.0,2.0,0
417,8.0,39.0,-76.0,11.0,2.0,0
418,32.0,42.0,-75.0,12.0,2.0,0
419,0.0,63.0,-153.0,28.0,0.0,0
420,17.0,36.95,-84.1,20.0,2.0,0
421,8.0,39.05,-75.8,12.0,2.0,0
422,0.0,60.0,-140.0,29.0,2.0,0
423,16.0,37.9,-101.5,27.0,2.0,0
424,32.0,34.1,-106.4,13.0,2.0,0
425,16.0,39.3,-97.3,25.0,2.0,0
426,11.0,20.9,-156.5,16.0,1.0,0
427,32.0,32.8,-106.5,15.0,2.0,0
428,49.0,38.4,-81.7,18.0,2.0,0
429,16.0,38.5,-101.6,26.0,2.0,0
430,11.0,19.81,-156.02,15.0,1.0,0
431,17.0,37.45,-83.6,19.0,2.0,0
432,0.0,64.0,-151.5,28.0,0.0,0
433,32.0,44.5,-74.3,12.0,2.0,0
434,0.0,62.4,-143.95,28.0,0.0,0
435,8.0,38.9,-75.7,11.0,2.0,0
436,17.0,37.95,-85.75,19.0,2.0,0
437,8.0,39.15,-75.65,11.0,2.0,0
438,5.0,39.5,-108.15,17.0,2.0,0
439,8.0,39.7,-75.55,11.0,2.0,0
440,33.0,41.23,-73.12,13.0,2.0,0
441,9.0,39.01,-76.45,12.0,2.0,0
442,6.0,41.34,-105.87,18.0,2.0,0
443,6.0,40.45,-107.56,18.0,2.0,0
444,45.0,38.12,-112.34,7.0,2.0,0
445,12.0,20.16,-156.78,16.0,1.0,0
446,45.0,38.02,-112.22,7.0,2.0,0
447,33.0,35.12,-105.67,15.0,2.0,0
448,1.0,69.45,-149.23,29.0,0.0,0
449,6.0,39.45,-107.89,18.0,2.0,0
450,12.0,21.05,-157.23,16.0,1.0,0
451,50.0,39.24,-81.45,18.0,2.0,0
452,45.0,40.12,-111.37,7.0,2.0,0
453,18.0,36.85,-84.67,20.0,2.0,0
454,33.0,44.05,-75.88,13.0,2.0,0
455,18.0,36.92,-86.15,20.0,2.0,0
456,33.0,41.35,-73.82,13.0,2.0,0
457,33.0,43.12,-77.65,13.0,2.0,0
458,33.0,42.98,-78.45,13.0,2.0,0
459,9.0,38.92,-76.32,10.0,2.0,0
460,8.0,38.75,-75.65,11.0,2.0,0
461,8.0,38.4,-75.7,11.0,2.0,0
462,0.0,60.8,-141.2,28.0,0.0,0
463,17.0,37.3,-87.95,19.0,2.0,0
464,32.0,42.6,-79.1,12.0,2.0,0
465,8.0,39.9,-75.6,11.0,2.0,0
466,11.0,20.7,-156.5,15.0,1.0,0
467,5.0,40.2,-108.5,17.0,2.0,0
468,49.0,37.6,-80.9,19.0,2.0,0
469,32.0,42.1,-76.6,12.0,2.0,0
470,21.0,37.12,-85.34,19.0,2.0,0
471,44.0,38.45,-110.15,6.0,2.0,0
472,0.0,62.75,-144.55,28.0,0.0,0
473,17.0,37.85,-84.5,19.0,2.0,0
474,17.0,37.1,-82.98,19.0,2.0,0
475,17.0,38.6,-83.75,19.0,2.0,0
476,17.0,39.0,-85.0,19.0,2.0,0
477,5.0,38.8,-108.25,17.0,2.0,0
478,5.0,38.7,-105.5,17.0,2.0,0
479,32.0,35.65,-107.5,14.0,2.0,0
480,11.0,20.15,-155.5,15.0,1.0,0
481,32.0,33.1,-105.8,14.0,2.0,0
482,16.0,38.5,-97.3,26.0,2.0,0
483,0.0,69.5,-143.2,28.0,0.0,0
484,11.0,19.6,-155.0,15.0,1.0,0
485,16.0,39.6,-96.5,26.0,2.0,0
486,32.0,43.0,-73.9,12.0,2.0,0
487,49.0,38.3,-81.3,19.0,2.0,0
488,32.0,32.85,-107.2,14.0,2.0,0
489,32.0,42.75,-77.3,12.0,2.0,0
490,32.0,36.45,-107.12,14.0,2.0,0
491,32.0,41.89,-78.77,12.0,2.0,0
492,32.0,42.45,-80.12,12.0,2.0,0
493,5.0,39.87,-104.55,17.0,2.0,0
494,5.0,36.98,-107.89,17.0,2.0,0
495,0.0,64.12,-158.45,28.0,0.0,0
496,32.0,35.78,-106.45,14.0,2.0,0
497,49.0,39.23,-81.02,19.0,2.0,0
498,0.0,65.89,-155.32,28.0,0.0,0
499,8.0,38.75,-75.12,11.0,2.0,0
0,0.0,57.87,-136.18,28.0,2.0,1
1,44.0,41.04,-113.39,6.0,2.0,1
2,5.0,39.98,-104.95,17.0,2.0,1
3,0.0,58.46,-154.87,28.0,2.0,1
4,5.0,37.5,-102.87,17.0,2.0,1
5,49.0,37.46,-81.28,19.0,2.0,1
6,32.0,34.53,-104.54,14.0,2.0,1
7,44.0,40.86,-109.35,6.0,2.0,1
8,8.0,39.74,-75.56,11.0,2.0,1
9,32.0,44.86,-73.39,12.0,2.0,1
10,5.0,37.34,-106.44,17.0,2.0,1
11,8.0,38.47,-75.43,11.0,2.0,1
12,49.0,38.08,-82.49,19.0,2.0,1
13,17.0,37.52,-84.58,19.0,2.0,1
14,0.0,68.3,-159.68,28.0,0.0,1
15,32.0,34.21,-107.09,14.0,2.0,1
16,49.0,39.48,-78.84,19.0,2.0,1
17,17.0,37.65,-83.58,19.0,2.0,1
18,17.0,38.63,-83.04,19.0,2.0,1
19,32.0,32.76,-106.1,14.0,2.0,1
20,0.0,66.02,-151.4,28.0,0.0,1
21,8.0,38.64,-75.12,11.0,2.0,1
22,32.0,34.52,-103.27,14.0,2.0,1
23,17.0,38.63,-85.09,19.0,2.0,1
24,16.0,38.54,-95.11,26.0,2.0,1
25,11.0,21.62,-158.04,15.0,1.0,1
26,0.0,54.51,-164.73,28.0,2.0,1
27,8.0,38.98,-75.35,11.0,2.0,1
28,5.0,39.27,-103.21,17.0,2.0,1
29,32.0,44.44,-75.04,12.0,2.0,1
30,49.0,38.22,-81.36,19.0,2.0,1
31,8.0,39.13,-75.55,11.0,2.0,1
32,11.0,20.73,-156.43,15.0,1.0,1
33,17.0,36.96,-88.45,19.0,2.0,1
34,32.0,42.58,-77.46,12.0,2.0,1
35,32.0,43.05,-74.05,12.0,2.0,1
36,49.0,38.56,-80.73,19.0,2.0,1
37,32.0,33.38,-103.24,14.0,2.0,1
38,32.0,44.67,-73.55,12.0,2.0,1
39,49.0,38.57,-80.92,19.0,2.0,1
40,44.0,38.9,-112.11,6.0,2.0,1
41,11.0,21.08,-156.95,15.0,1.0,1
42,32.0,42.36,-74.4,12.0,2.0,1
43,16.0,37.08,-101.73,26.0,2.0,1
44,49.0,39.55,-78.07,19.0,2.0,1
45,16.0,39.4,-100.25,26.0,2.0,1
46,5.0,37.89,-105.47,17.0,2.0,1
47,16.0,37.88,-100.72,26.0,2.0,1
48,49.0,38.84,-82.05,19.0,2.0,1
49,44.0,39.0,-113.01,6.0,2.0,1
50,11.0,19.14,-155.55,15.0,1.0,1
51,8.0,38.6,-75.46,11.0,2.0,1
52,8.0,39.36,-75.53,11.0,2.0,1
53,49.0,38.88,-81.8,19.0,2.0,1
54,8.0,38.93,-75.64,11.0,2.0,1
55,8.0,38.47,-75.33,11.0,2.0,1
56,0.0,67.35,-154.76,28.0,0.0,1
