,Unnamed: 0,Colunm 1,Colunm 2,Colunm 3,target,Colunm 4,real_identifier
71,71,28.0,22.85,-163.16,24.0,0.0,0
72,72,24.0,36.71,-91.98,21.0,2.0,0
73,73,38.0,29.67,-116.47,7.0,1.0,0
74,74,13.0,49.81,-76.55,19.0,2.0,0
75,75,36.0,26.55,-123.02,10.0,1.0,0
76,76,22.0,45.19,-79.19,23.0,2.0,0
77,77,40.0,33.47,-119.04,11.0,1.0,0
78,78,26.0,38.51,-94.51,25.0,2.0,0
79,79,35.0,27.09,-112.01,13.0,1.0,0
80,80,18.0,42.64,-89.95,22.0,2.0,0
81,81,42.0,35.71,-116.92,5.0,1.0,0
82,82,30.0,32.93,-126.69,17.0,1.0,0
83,83,29.0,24.43,-160.83,27.0,0.0,0
84,84,21.0,44.67,-79.35,20.0,2.0,0
85,85,39.0,30.02,-115.14,8.0,1.0,0
86,86,14.0,43.15,-92.38,21.0,2.0,0
87,87,32.0,30.55,-127.06,18.0,1.0,0
88,88,41.0,36.85,-121.31,10.0,1.0,0
89,89,25.0,25.96,-162.11,29.0,0.0,0
90,90,37.0,28.19,-113.71,9.0,1.0,0
91,91,19.0,48.36,-85.45,24.0,2.0,0
92,92,43.0,34.26,-118.67,6.0,1.0,0
93,93,33.0,31.34,-128.33,19.0,1.0,0
94,94,27.0,23.09,-164.35,26.0,0.0,0
95,95,20.0,41.58,-90.67,23.0,2.0,0
96,96,38.0,29.83,-116.22,7.0,1.0,0
97,97,15.0,46.99,-78.42,22.0,2.0,0
98,98,34.0,27.45,-111.85,14.0,1.0,0
99,99,27.0,34.85,-93.53,13.0,2.0,0
100,100,21.0,42.7,-128.19,20.0,1.0,0
101,101,38.0,37.59,-83.33,16.0,2.0,0
102,102,4.0,40.4,-108.1,18.0,1.0,0
103,103,41.0,38.55,-112.27,8.0,2.0,0
104,104,14.0,36.54,-95.49,24.0,2.0,0
105,105,19.0,39.18,-118.81,22.0,2.0,0
106,106,29.0,59.92,-151.89,25.0,0.0,0
107,107,35.0,38.19,-91.55,21.0,2.0,0
108,108,46.0,37.46,-114.29,9.0,2.0,0
109,109,30.0,35.53,-107.11,23.0,1.0,0
110,110,13.0,39.35,-97.13,25.0,2.0,0
111,111,47.0,40.58,-83.61,10.0,2.0,0
112,112,42.0,36.81,-111.47,11.0,2.0,0
113,113,33.0,41.17,-76.93,18.0,2.0,0
114,114,25.0,38.83,-96.31,27.0,2.0,0
115,115,23.0,44.24,-123.67,29.0,1.0,0
116,116,24.0,38.14,-92.45,28.0,2.0,0
117,117,22.0,39.38,-101.85,30.0,2.0,0
118,118,36.0,44.81,-75.67,20.0,2.0,0
119,119,45.0,37.23,-115.59,7.0,2.0,0
120,120,18.0,38.92,-90.57,26.0,2.0,0
121,121,31.0,36.28,-109.43,22.0,1.0,0
122,122,48.0,39.32,-82.23,14.0,2.0,0
123,123,26.0,40.51,-94.49,31.0,2.0,0
124,124,20.0,44.14,-124.11,32.0,1.0,0
125,125,28.0,38.66,-97.35,33.0,2.0,0
126,126,15.0,40.69,-103.21,34.0,2.0,0
127,127,40.0,37.08,-112.81,12.0,2.0,0
128,128,12.0,37.52,-105.19,35.0,2.0,0
129,129,39.0,37.41,-114.01,13.0,2.0,0
130,130,9.0,41.07,-102.67,36.0,2.0,0
131,131,34.0,35.93,-108.35,24.0,2.0,0
132,132,14.0,45.63,-148.14,15.0,1.0,0
133,133,7.0,36.92,-94.55,25.0,1.0,0
134,134,4.0,48.44,-158.36,10.0,1.0,0
135,135,13.0,49.58,-135.28,20.0,1.0,0
136,136,1.0,35.01,-142.84,20.0,1.0,0
137,137,30.0,46.42,-90.53,8.0,1.0,0
138,138,10.0,33.19,-120.14,24.0,1.0,0
139,139,6.0,43.45,-151.15,22.0,1.0,0
140,140,23.0,39.28,-113.21,5.0,1.0,0
141,141,20.0,41.72,-124.98,9.0,1.0,0
142,142,29.0,42.17,-93.55,8.0,1.0,0
143,143,28.0,41.67,-97.44,9.0,1.0,0
144,144,18.0,38.33,-118.17,18.0,1.0,0
145,145,25.0,34.74,-105.12,16.0,1.0,0
146,146,26.0,35.83,-106.54,16.0,1.0,0
147,147,22.0,31.97,-121.49,23.0,1.0,0
148,148,3.0,39.71,-153.85,21.0,1.0,0
149,149,15.0,32.93,-115.33,27.0,1.0,0
150,150,12.0,40.22,-129.15,21.0,1.0,0
151,151,24.0,36.26,-108.19,13.0,1.0,0
152,152,11.0,33.75,-125.09,29.0,1.0,0
153,153,27.0,38.45,-103.49,13.0,1.0,0
154,154,19.0,44.85,-140.67,7.0,1.0,0
155,155,36.0,48.17,-91.49,3.0,1.0,0
156,156,35.0,40.51,-96.11,4.0,1.0,0
157,157,21.0,42.31,-126.55,7.0,1.0,0
158,158,9.0,41.17,-130.79,4.0,1.0,0
159,159,34.0,35.83,-109.55,5.0,1.0,0
160,160,38.0,46.21,-83.59,2.0,1.0,0
161,161,16.0,40.34,-128.19,27.0,1.0,0
162,162,33.0,34.51,-110.17,5.0,1.0,0
163,163,31.0,39.71,-112.19,2.0,1.0,0
164,164,8.0,38.51,-76.15,11.0,2.0,0
165,165,46.0,42.91,-85.35,1.0,2.0,0
166,166,41.0,45.59,-88.11,1.0,2.0,0
167,167,31.0,44.99,-93.41,13.0,1.0,0
168,168,34.0,35.25,-119.45,20.0,2.0,0
169,169,41.0,24.54,-91.15,9.0,1.0,0
170,170,39.0,28.19,-110.39,5.0,2.0,0
171,171,29.0,40.51,-104.85,16.0,2.0,0
172,172,37.0,31.47,-114.29,8.0,2.0,0
173,173,25.0,23.11,-98.15,22.0,1.0,0
174,174,45.0,20.37,-92.63,10.0,2.0,0
175,175,35.0,26.93,-118.01,7.0,2.0,0
176,176,27.0,38.13,-105.59,18.0,1.0,0
177,177,33.0,42.91,-109.85,15.0,2.0,0
178,178,29.0,29.15,-116.39,21.0,2.0,0
179,179,23.0,36.99,-94.03,12.0,1.0,0
180,180,31.0,33.85,-108.33,14.0,1.0,0
181,181,25.0,35.41,-96.11,23.0,2.0,0
182,182,39.0,25.67,-111.77,4.0,1.0,0
183,183,43.0,22.31,-90.59,11.0,2.0,0
184,184,21.0,30.39,-99.51,24.0,1.0,0
185,185,47.0,18.99,-95.19,13.0,2.0,0
186,186,19.0,41.83,-108.75,25.0,2.0,0
187,187,15.0,27.55,-102.21,28.0,1.0,0
188,188,13.0,36.25,-100.03,29.0,2.0,0
189,189,9.0,22.59,-96.51,30.0,2.0,0
190,190,7.0,20.19,-90.73,31.0,1.0,0
191,191,11.0,39.45,-115.79,27.0,1.0,0
192,192,5.0,25.17,-103.17,32.0,2.0,0
193,193,3.0,29.55,-97.59,33.0,1.0,0
194,194,1.0,21.83,-89.17,34.0,2.0,0
195,195,17.0,44.11,-114.67,26.0,2.0,0
196,196,41.0,14.59,-93.91,3.0,1.0,0
197,197,37.0,19.79,-108.55,2.0,2.0,0
198,198,35.0,16.47,-112.33,1.0,2.0,0
199,199,29.0,34.83,-107.71,20.0,1.0,0
200,200,23.0,28.67,-101.15,18.0,2.0,0
201,201,23.0,41.19,-92.19,13.0,1.0,0
202,202,14.0,35.67,-123.45,20.0,2.0,0
203,203,20.0,48.91,-59.38,14.0,2.0,0
204,204,29.0,42.51,-71.19,10.0,1.0,0
205,205,41.0,31.19,-93.51,7.0,2.0,0
206,206,13.0,46.67,-118.19,18.0,2.0,0
207,207,38.0,25.19,-85.51,9.0,1.0,0
208,208,25.0,49.67,-63.19,16.0,2.0,0
209,209,30.0,41.19,-75.38,11.0,2.0,0
210,210,48.0,33.67,-91.51,8.0,1.0,0
211,211,22.0,45.19,-119.19,21.0,2.0,0
212,212,39.0,27.67,-87.51,8.0,1.0,0
213,213,26.0,50.91,-65.19,15.0,2.0,0
214,214,31.0,42.67,-77.38,12.0,2.0,0
215,215,47.0,35.19,-93.51,9.0,1.0,0
216,216,21.0,44.67,-121.19,22.0,2.0,0
217,217,40.0,29.67,-89.51,7.0,1.0,0
218,218,27.0,51.19,-67.19,14.0,2.0,0
219,219,33.0,43.67,-79.38,13.0,2.0,0
220,220,46.0,37.19,-95.51,10.0,1.0,0
221,221,20.0,47.67,-61.19,16.0,2.0,0
222,222,28.0,42.19,-73.38,11.0,2.0,0
223,223,45.0,35.67,-91.51,9.0,1.0,0
224,224,24.0,46.19,-119.19,23.0,2.0,0
225,225,41.0,31.67,-87.51,8.0,1.0,0
226,226,29.0,52.91,-69.19,14.0,2.0,0
227,227,34.0,44.67,-81.38,13.0,2.0,0
228,228,48.0,39.19,-97.51,10.0,1.0,0
229,229,23.0,48.67,-63.19,16.0,2.0,0
230,230,30.0,43.19,-75.38,11.0,2.0,0
231,231,47.0,37.67,-95.51,9.0,1.0,0
232,232,25.0,45.19,-119.19,22.0,2.0,0
233,233,42.0,33.67,-89.51,8.0,1.0,0
234,234,28.0,52.19,-67.19,14.0,2.0,0
235,235,35.0,45.67,-81.38,13.0,2.0,0
236,236,49.0,41.19,-99.51,10.0,1.0,0
237,237,22.0,49.67,-61.19,16.0,2.0,0
238,238,21.0,33.51,-122.67,20.0,1.0,0
239,239,29.0,30.95,-90.45,18.0,2.0,0
240,240,46.0,36.22,-88.33,22.0,1.0,0
241,241,13.0,22.81,-153.16,21.0,1.0,0
242,242,20.0,41.19,-98.67,25.0,2.0,0
243,243,9.0,39.42,-72.89,13.0,2.0,0
244,244,12.0,20.57,-155.67,21.0,1.0,0
245,245,6.0,38.19,-106.28,19.0,2.0,0
246,246,18.0,38.19,-83.67,23.0,2.0,0
247,247,48.0,38.58,-80.89,24.0,2.0,0
248,248,31.0,41.17,-74.08,14.0,2.0,0
249,249,31.0,34.81,-106.62,20.0,2.0,0
250,250,48.0,38.03,-81.17,24.0,2.0,0
251,251,31.0,43.82,-76.32,14.0,2.0,0
252,252,8.0,39.05,-75.13,13.0,2.0,0
253,253,8.0,39.38,-75.23,13.0,2.0,0
254,254,31.0,42.89,-75.47,14.0,2.0,0
255,255,12.0,20.42,-155.09,21.0,1.0,0
256,256,6.0,40.15,-107.52,19.0,2.0,0
257,257,48.0,39.28,-81.35,24.0,2.0,0
258,258,31.0,37.02,-107.47,20.0,2.0,0
259,259,44.0,40.01,-114.2,8.0,2.0,0
260,260,6.0,40.62,-104.14,19.0,2.0,0
261,261,8.0,39.03,-75.39,13.0,2.0,0
262,262,31.0,41.45,-74.67,14.0,2.0,0
263,263,44.0,40.06,-112.85,8.0,2.0,0
264,264,16.0,37.83,-101.59,26.0,2.0,0
265,265,6.0,40.01,-104.42,19.0,2.0,0
266,266,48.0,39.43,-79.87,24.0,2.0,0
267,267,44.0,40.11,-111.17,8.0,2.0,0
268,268,17.0,37.59,-88.51,23.0,2.0,0
269,269,17.0,37.81,-85.29,23.0,2.0,0
270,270,8.0,39.17,-75.67,13.0,2.0,0
271,271,6.0,40.85,-107.13,19.0,2.0,0
272,272,8.0,39.0,-75.43,13.0,2.0,0
273,273,31.0,43.79,-75.69,14.0,2.0,0
274,274,31.0,43.13,-77.03,14.0,2.0,0
275,275,0.0,65.19,-158.45,28.0,0.0,0
276,276,8.0,39.88,-75.51,13.0,2.0,0
277,277,23.0,42.35,-149.5,20.0,1.0,0
278,278,25.0,44.19,-143.19,22.0,1.0,0
279,279,21.0,41.45,-151.89,21.0,1.0,0
280,280,27.0,40.89,-129.89,23.0,1.0,0
281,281,29.0,39.49,-114.49,24.0,1.0,0
282,282,31.0,38.09,-99.09,25.0,1.0,0
283,283,33.0,36.69,-84.69,26.0,1.0,0
284,284,35.0,35.29,-69.29,27.0,1.0,0
285,285,37.0,33.89,-54.89,28.0,1.0,0
286,286,39.0,32.49,-40.49,29.0,1.0,0
287,287,41.0,31.09,-26.09,30.0,1.0,0
288,288,43.0,29.69,-11.69,31.0,1.0,0
289,289,45.0,28.29,3.29,32.0,1.0,0
290,290,47.0,26.89,17.89,33.0,1.0,0
291,291,49.0,25.49,32.49,34.0,1.0,0
292,292,17.0,45.15,-147.15,20.0,2.0,0
293,293,19.0,43.85,-141.85,21.0,2.0,0
294,294,21.0,42.55,-136.55,22.0,2.0,0
295,295,23.0,41.25,-131.25,23.0,2.0,0
296,296,25.0,39.95,-126.95,24.0,2.0,0
297,297,27.0,38.65,-122.65,25.0,2.0,0
298,298,29.0,37.35,-118.35,26.0,2.0,0
299,299,31.0,35.99,-114.99,27.0,2.0,0
300,300,33.0,34.63,-111.63,28.0,2.0,0
301,301,35.0,33.29,-108.29,29.0,2.0,0
302,302,37.0,31.89,-105.89,30.0,2.0,0
303,303,39.0,30.49,-103.49,31.0,2.0,0
304,304,41.0,29.09,-101.09,32.0,2.0,0
305,305,43.0,27.69,-98.69,33.0,2.0,0
306,306,45.0,26.29,-96.29,34.0,2.0,0
307,307,47.0,24.89,-94.89,35.0,2.0,0
308,308,36.0,31.31,-124.56,5.0,1.0,0
309,309,22.0,46.15,-139.03,24.0,3.0,0
310,310,46.0,27.59,-94.67,7.0,2.0,0
311,311,13.0,43.09,-127.34,20.0,1.0,0
312,312,29.0,32.89,-98.23,13.0,2.0,0
313,313,41.0,29.75,-118.81,4.0,2.0,0
314,314,19.0,45.25,-134.51,23.0,2.0,0
315,315,31.0,33.57,-103.12,16.0,1.0,0
316,316,45.0,30.11,-115.29,4.0,2.0,0
317,317,14.0,42.31,-130.01,21.0,2.0,0
318,318,20.0,41.49,-136.17,22.0,2.0,0
319,319,38.0,28.35,-104.03,9.0,2.0,0
320,320,25.0,48.73,-140.85,25.0,1.0,0
321,321,9.0,44.95,-132.59,18.0,1.0,0
322,322,35.0,30.89,-123.17,8.0,2.0,0
323,323,42.0,25.67,-116.45,3.0,2.0,0
324,324,26.0,35.22,-101.51,10.0,1.0,0
325,325,10.0,47.39,-138.79,27.0,1.0,0
326,326,24.0,29.17,-96.39,12.0,2.0,0
327,327,48.0,31.49,-111.19,5.0,2.0,0
328,328,15.0,39.71,-129.85,22.0,1.0,0
329,329,33.0,26.59,-108.69,6.0,2.0,0
330,330,40.0,24.83,-114.99,2.0,2.0,0
331,331,27.0,36.23,-100.19,11.0,2.0,0
332,332,18.0,43.49,-135.35,24.0,2.0,0
333,333,46.0,28.29,-95.35,7.0,2.0,0
334,334,23.0,49.83,-141.59,26.0,1.0,0
335,335,39.0,26.47,-105.09,8.0,2.0,0
336,336,11.0,46.19,-133.19,18.0,1.0,0
337,337,28.0,33.85,-102.31,15.0,2.0,0
338,338,43.0,22.59,-119.15,3.0,2.0,0
339,339,21.0,44.09,-131.51,23.0,2.0,0
340,340,36.0,32.15,-124.41,5.0,1.0,0
341,341,49.0,30.71,-109.01,5.0,2.0,0
342,342,16.0,40.95,-128.83,22.0,1.0,0
343,343,28.0,35.21,-90.99,13.0,1.0,0
344,344,41.0,39.89,-85.69,18.0,1.0,0
345,345,26.0,32.14,-118.52,16.0,2.0,0
346,346,13.0,43.54,-94.29,14.0,1.0,0
347,347,42.0,31.19,-91.33,7.0,1.0,0
348,348,37.0,22.17,-141.29,20.0,2.0,0
349,349,31.0,45.82,-87.17,11.0,2.0,0
350,350,29.0,29.57,-149.15,23.0,1.0,0
351,351,46.0,30.25,-93.59,8.0,2.0,0
352,352,35.0,23.58,-140.45,22.0,1.0,0
353,353,25.0,48.95,-86.21,10.0,1.0,0
354,354,18.0,24.65,-159.17,21.0,2.0,0
355,355,33.0,32.63,-119.31,5.0,2.0,0
356,356,40.0,25.15,-92.39,9.0,1.0,0
357,357,27.0,41.44,-89.55,12.0,2.0,0
358,358,22.0,38.82,-95.48,24.0,1.0,0
359,359,38.0,34.95,-104.81,15.0,2.0,0
360,360,20.0,28.48,-148.39,25.0,1.0,0
361,361,43.0,29.26,-94.94,3.0,2.0,0
362,362,36.0,44.19,-84.21,13.0,2.0,0
363,363,48.0,36.58,-82.19,4.0,1.0,0
364,364,23.0,33.88,-110.21,18.0,2.0,0
365,365,39.0,26.38,-98.16,20.0,1.0,0
366,366,30.0,36.91,-113.58,16.0,2.0,0
367,367,24.0,39.45,-93.29,8.0,2.0,0
368,368,19.0,26.96,-156.43,22.0,1.0,0
369,369,45.0,27.42,-91.48,5.0,2.0,0
370,370,21.0,35.42,-143.85,19.0,1.0,0
371,371,34.0,40.21,-81.41,14.0,2.0,0
372,372,17.0,27.29,-159.35,21.0,2.0,0
373,373,41.0,29.49,-88.36,9.0,1.0,0
374,374,26.0,38.19,-101.85,12.0,2.0,0
375,375,15.0,24.83,-145.19,23.0,1.0,0
376,376,14.0,33.75,-108.17,13.0,2.0,0
377,377,31.0,30.19,-147.59,25.0,1.0,0
378,378,22.0,36.39,-83.36,19.0,2.0,0
379,379,49.0,31.81,-83.67,4.0,1.0,0
380,380,35.0,40.58,-103.33,15.0,2.0,0
381,381,29.0,27.91,-149.65,23.0,1.0,0
382,382,15.0,40.21,-108.01,18.0,1.0,0
383,383,18.0,36.27,-93.24,25.0,2.0,0
384,384,46.0,43.19,-115.04,7.0,2.0,0
385,385,21.0,18.46,-159.35,16.0,1.0,0
386,386,26.0,34.49,-102.59,13.0,2.0,0
387,387,20.0,41.69,-80.49,20.0,2.0,0
388,388,29.0,38.85,-96.39,23.0,2.0,0
389,389,14.0,35.11,-91.97,24.0,2.0,0
390,390,49.0,39.55,-83.21,22.0,2.0,0
391,391,13.0,68.44,-153.91,29.0,0.0,0
392,392,25.0,42.19,-79.58,11.0,2.0,0
393,393,19.0,36.98,-89.17,21.0,2.0,0
394,394,47.0,38.39,-112.65,8.0,2.0,0
395,395,36.0,31.35,-108.39,10.0,2.0,0
396,396,22.0,19.19,-155.52,17.0,1.0,0
397,397,41.0,40.49,-114.59,9.0,2.0,0
398,398,23.0,37.49,-94.11,26.0,2.0,0
399,399,28.0,39.81,-100.81,27.0,2.0,0
400,400,12.0,67.11,-149.64,30.0,0.0,0
401,401,38.0,36.13,-105.12,12.0,2.0,0
402,402,27.0,38.67,-98.14,28.0,2.0,0
403,403,45.0,38.14,-113.14,8.0,2.0,0
404,404,24.0,41.35,-81.33,21.0,2.0,0
405,405,48.0,40.29,-84.62,24.0,2.0,0
406,406,35.0,32.99,-108.51,9.0,2.0,0
407,407,39.0,36.53,-106.37,13.0,2.0,0
408,408,30.0,38.19,-101.01,29.0,2.0,0
409,409,42.0,36.18,-114.97,9.0,2.0,0
410,410,21.0,44.21,-122.35,20.0,1.0,0
411,411,31.0,29.48,-90.21,16.0,3.0,0
412,412,35.0,48.63,-118.11,20.0,2.0,0
413,413,14.0,41.81,-126.35,25.0,1.0,0
414,414,40.0,35.19,-95.47,18.0,3.0,0
415,415,6.0,58.22,-143.72,29.0,0.0,0
416,416,28.0,24.58,-92.33,13.0,2.0,0
417,417,50.0,42.11,-119.33,21.0,1.0,0
418,418,25.0,52.41,-130.14,22.0,2.0,0
419,419,11.0,47.25,-123.42,23.0,3.0,0
420,420,19.0,34.33,-98.59,24.0,1.0,0
421,421,38.0,30.17,-96.35,17.0,1.0,0
422,422,41.0,38.85,-109.23,7.0,3.0,0
423,423,29.0,49.48,-128.19,24.0,2.0,0
424,424,46.0,31.39,-92.69,16.0,2.0,0
425,425,26.0,27.58,-108.13,14.0,1.0,0
426,426,15.0,43.75,-122.42,27.0,2.0,0
427,427,18.0,53.93,-141.35,30.0,0.0,0
428,428,22.0,25.81,-89.31,15.0,3.0,0
429,429,20.0,36.33,-107.19,27.0,1.0,0
430,430,13.0,40.25,-129.35,25.0,2.0,0
431,431,36.0,26.43,-94.93,18.0,3.0,0
432,432,10.0,56.17,-146.81,29.0,0.0,0
433,433,48.0,41.28,-116.17,21.0,2.0,0
434,434,42.0,36.58,-102.35,19.0,2.0,0
435,435,24.0,51.45,-132.23,23.0,1.0,0
436,436,12.0,45.95,-124.71,20.0,3.0,0
437,437,33.0,28.23,-100.81,13.0,2.0,0
438,438,9.0,59.16,-144.42,29.0,0.0,0
439,439,45.0,33.17,-97.89,19.0,3.0,0
440,440,23.0,48.59,-129.19,24.0,1.0,0
441,441,16.0,44.29,-126.59,28.0,2.0,0
442,442,39.0,32.59,-103.13,17.0,3.0,0
443,443,27.0,38.31,-109.59,22.0,2.0,0
444,444,13.0,38.95,-100.39,25.0,2.0,0
445,445,28.0,33.61,-99.58,16.0,2.0,0
446,446,46.0,40.33,-81.95,18.0,2.0,0
447,447,25.0,41.72,-92.21,13.0,2.0,0
448,448,38.0,36.91,-89.51,20.0,2.0,0
449,449,30.0,24.19,-148.19,10.0,1.0,0
450,450,14.0,36.44,-92.38,23.0,2.0,0
451,451,40.0,38.43,-84.19,21.0,2.0,0
452,452,29.0,35.19,-95.69,16.0,2.0,0
453,453,45.0,36.91,-101.22,9.0,2.0,0
454,454,31.0,39.15,-95.22,18.0,2.0,0
455,455,10.0,20.89,-156.21,14.0,1.0,0
456,456,23.0,39.29,-91.02,20.0,2.0,0
457,457,41.0,37.13,-82.95,22.0,2.0,0
458,458,21.0,36.49,-93.81,12.0,2.0,0
459,459,33.0,42.36,-80.39,11.0,2.0,0
460,460,46.0,35.18,-103.51,8.0,2.0,0
461,461,27.0,38.85,-96.38,15.0,2.0,0
462,462,35.0,34.58,-94.29,19.0,2.0,0
463,463,31.0,38.93,-90.19,17.0,2.0,0
464,464,34.0,35.67,-102.19,13.0,2.0,0
465,465,23.0,38.81,-90.82,21.0,2.0,0
466,466,14.0,38.14,-97.08,25.0,2.0,0
467,467,48.0,38.56,-81.98,18.0,2.0,0
468,468,28.0,40.53,-78.21,10.0,2.0,0
469,469,42.0,39.73,-85.29,16.0,2.0,0
470,470,39.0,38.41,-88.69,20.0,2.0,0
471,471,11.0,21.89,-157.21,14.0,1.0,0
472,472,18.0,38.88,-84.15,22.0,2.0,0
473,473,38.0,36.14,-91.69,12.0,2.0,0
474,474,43.0,38.56,-83.19,15.0,2.0,0
475,475,36.0,35.31,-96.91,19.0,2.0,0
476,476,26.0,38.62,-89.51,16.0,2.0,0
477,477,33.0,43.19,-79.39,11.0,2.0,0
478,478,29.0,39.85,-93.19,17.0,2.0,0
479,479,18.0,38.39,-86.59,22.0,2.0,0
480,480,25.0,37.24,-92.58,13.0,2.0,0
481,481,30.0,38.17,-96.19,10.0,2.0,0
482,482,22.0,36.91,-94.59,14.0,2.0,0
483,483,15.0,39.39,-98.19,24.0,2.0,0
484,484,43.0,41.21,-109.31,20.0,2.0,0
485,485,35.0,26.13,-139.63,21.0,0.0,0
486,486,23.0,18.56,-121.11,25.0,2.0,0
487,487,14.0,29.98,-93.58,18.0,1.0,0
488,488,41.0,35.19,-105.45,7.0,2.0,0
489,489,19.0,48.05,-148.46,29.0,0.0,0
490,490,30.0,22.49,-111.19,27.0,2.0,0
491,491,6.0,31.81,-112.69,16.0,2.0,0
492,492,13.0,14.35,-161.19,16.0,1.0,0
493,493,40.0,36.33,-110.49,7.0,2.0,0
494,494,33.0,44.91,-78.29,13.0,2.0,0
495,495,20.0,62.38,-143.09,30.0,0.0,0
496,496,10.0,20.16,-157.29,17.0,1.0,0
497,497,10.0,21.45,-157.55,17.0,1.0,0
498,498,18.0,39.19,-84.19,20.0,2.0,0
499,499,18.0,37.01,-83.15,20.0,2.0,0
500,500,0.0,53.67,-165.05,30.0,2.0,0
501,501,49.0,40.21,-81.87,20.0,2.0,0
502,502,10.0,20.07,-155.51,17.0,1.0,0
503,503,5.0,39.55,-106.31,16.0,2.0,0
504,504,0.0,68.42,-152.23,30.0,0.0,0
505,505,10.0,20.25,-155.89,17.0,1.0,0
506,506,18.0,38.07,-82.59,20.0,2.0,0
507,507,10.0,21.69,-157.15,17.0,1.0,0
508,508,10.0,22.15,-158.31,17.0,1.0,0
509,509,33.0,35.59,-104.85,14.0,2.0,0
510,510,16.0,39.01,-101.29,27.0,2.0,0
511,511,33.0,43.19,-74.01,13.0,2.0,0
512,512,33.0,34.49,-108.59,14.0,2.0,0
513,513,16.0,39.67,-97.11,27.0,2.0,0
514,514,10.0,20.43,-155.41,17.0,1.0,0
