fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
1.6,225,2,1019128,126,1.6,148,1,87,3917,115810,1.8,76308
1.2,133,3,1703250,44,3.4,74,0,94,1131,8905,1.8,77364
1,286,13,1115763,84,2.4,116,1,87,2022,28782,4.4,15760
0.2,93,5,7,113,126,148,4,0,1188,28275,0.2,286813
0.2,5274,1,1858256,26,1,15,1,98,198,11084,0.2,6998
1.4,316,44,1020319,127,2,179,48,87,2446,81635,2.4,90591
0.4,137,1,1719968,59,3,108,0,88,660,166176,1,175527
0.6,1172,3,974162,52,2.5,64,1,96,856,23700,0.6,11415
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
0.2,1080,1,1728701,76,4.2,126,0,94,448,271500,0.2,456419
1.2,153,5,1066347,33,1,40,0,92,1492,19663,1.2,32114
0.4,137,1,1719968,59,3,108,0,88,660,166176,1,175527
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,132,6,1055062,95,1.5,78,1,89,1390,17666,0.2,30162
0.4,176,1,1125060,163,1,266,0,86,3974,57867,0.6,39665
0.6,159,2,1032980,80,1,95,2,90,891,123445,2.2,260246
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
0.2,1334,0,1761776,36,1.2,39,0,98,233,12532,0.2,796
0.2,7260,13,1875328,12,1,7,18,98,140,9648,0.2,422
0.4,155,1,1095359,112,2,218,1,88,1996,60009,0.4,195971
0.6,90,48,10,69,616,101,65,0,1199,24924,0.6,86306
0.4,139,4,1008875,107,1.5,150,3,92,1357,61464,0.6,44343
0.2,8312,1,1839178,59,1,35,1,95,1243,61181,0.2,6509
0.2,7309,1,1869372,30,1.2,17,1,97,214,29992,0.2,7359
1,1343,6,1113069,117,1,152,1,89,2745,32916,3.8,12744
0.2,136,1,1539870,128,2.6,113,0,93,1930,244514,0.2,134171
0.2,5274,1,1858256,26,1,15,1,98,198,11084,0.2,6998
1.4,1022,29,1343950,138,4.2,298,19,92,2621,411901,1.8,437944
0.2,133,1,1715848,65,2.6,104,1,84,630,176457,0.2,224349
0.4,177,2,1753610,201,3.4,166,0,77,842,522561,0.8,847117
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.4,158,2,1093189,289,2,269,1,91,2066,110966,0.4,111975
0.2,131,596,1352968,61,5.8,95,0,76,2779,5895,0.2,593425
0.2,148,1,1029790,146,3,274,0,84,3894,109891,0.2,260849
0.2,134,1,1089550,68,1.4,68,0,97,1086,21133,0.2,3146
0.4,137,1,1719968,59,3,108,0,88,660,166176,1,175527
1.4,143,31,1524043,143,5,295,12,86,4007,21742,3.2,548063
0.4,1527,2,1023142,325,1.3,296,0,88,2065,26175,0.6,109498
1.4,647,6,1069704,56,2.5,108,0,87,1981,15708,2.4,48258
0.2,7292,1,1863744,14,1.2,14,1,98,191,4533,0.2,7018
0.2,148,22,1716640,24,2,28,32,98,243,4066,0.2,673
0.6,91,9,9,169,403,82,5,0,2164,23390,2,60189
0.2,178,3,1052728,175,1.5,275,1,90,2573,121425,0.2,271616
0.2,1081,1,1708304,57,2.2,62,1,96,491,9102,0.2,35989
0.4,154,1,1126918,67,1,93,0,94,1607,48502,0.6,9713
0.2,133,6,1060421,84,1,76,5,93,1765,29070,0.2,43538
0.2,7360,0,1865208,16,1,15,0,99,159,2755,0.2,452
0.2,8312,1,1835272,26,1.2,44,1,97,246,9714,0.2,23591
1.2,3294,6,1543616,143,3.6,177,2,92,3078,47053,0.6,36264
0.2,7306,0,1873272,19,1,9,0,98,150,12320,0.2,2074
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
1.2,498,6,1733140,38,1.2,196,1,92,988,17286,1,59739
0.2,8359,2,1869392,16,1.6,49,2,98,378,12519,0.2,21735
1.8,507,5,1019634,163,2,140,1,85,3459,264271,1.8,81599
0.6,238,37,1064165,126,2,126,7,88,1889,96695,0.6,27811
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.2,7546,2,1878304,16,1,9,1,98,209,12841,0.2,7026
0.2,93,5,7,113,126,148,4,0,1188,28275,0.2,286813
0.4,1432,53,1044718,108,4.4,98,75,91,1345,65359,0.4,16472
0.2,132,6,1055062,95,1.5,78,1,89,1390,17666,0.2,30162
1.2,131,80,1597446,118,4.8,100,48,89,2115,109468,1.6,59217
0.4,138,49,1128235,147,1.3,235,67,89,2959,130533,1.2,140615
0.4,1549,5,1023907,86,1.3,102,3,95,1065,27168,0.6,8540
0.2,95,39,5,40,372,41,56,0,1053,14290,0.2,4447
0.2,2972,30,1707112,23,2,26,39,97,246,10920,0.2,661
0.6,132,4,1051859,173,3.6,238,2,90,1450,123565,1.8,137709
0.6,151,2,1100256,129,1,161,1,91,1614,25774,0.8,14766
0.6,189,12,1128397,97,1,128,11,90,1377,23905,0.6,51717
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.2,130,6,1054803,134,1,103,2,87,2003,16856,0.2,53400
0.2,219,44,990363,130,1.4,148,43,92,985,34174,0.2,29097
0.2,7739,1,1880280,9,1,8,1,99,161,4352,0.2,6994
