fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,7733,0,1881032,25,1,11,0,97,184,10058,0.2,2065
0.4,88,7,12,202,391,235,4,0,2241,35747,0.4,127621
0.2,136,26,1749590,21,1.4,69,38,95,370,6853,0.2,339921
0.6,302,10,1000642,236,1,197,2,90,2826,166871,0.6,57037
1.2,1894,5,1001723,217,3,460,2,84,4617,148030,1.2,122675
0.4,142,44,1071472,205,1.5,262,59,84,5763,57054,0.4,152480
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
1.8,1190,8,1544694,86,2.2,91,0,91,1139,109592,4.6,140884
0.6,139,6,1024010,51,1,75,5,95,689,21332,0.4,110658
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
0.2,7385,2,1874944,24,1,13,1,98,198,11574,0.2,8636
0.6,169,7,1047085,572,1,588,0,80,2635,572968,2.2,647485
1.8,136,29,1520570,159,4.8,202,20,91,3382,31939,0.8,166820
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.6,1109,3,1060136,77,2,86,1,87,1013,30659,2.2,235054
0.4,1248,1,1729682,69,3.4,202,0,94,1430,101886,0.2,362703
0.4,93,18,7,148,349,414,12,0,1061,636561,1.8,733653
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
0.2,1613,39,1081952,106,1.5,135,53,94,1241,17154,0.2,5594
0.6,90,48,10,69,616,101,65,0,1199,24924,0.6,86306
0.4,286,10,1096404,137,2.8,222,3,89,2239,44047,0.6,110938
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
1.8,1518,7,1389834,221,3.4,363,3,81,7036,92387,2.4,228636
0.6,90,48,10,69,616,101,65,0,1199,24924,0.6,86306
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.4,681,10,1016560,85,1,79,9,94,734,18019,0.4,15256
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
1,2400,5,1738904,118,2,158,0,90,925,268476,3.6,509935
0.2,7734,2,1882150,21,1.2,34,1,99,214,14386,0.2,171366
0.2,132,1,993843,183,1.5,286,0,87,2361,94948,0.2,154222
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
1.2,498,1,1014899,138,3,298,0,86,3861,31839,2.61,297235
0.6,159,7,1519462,103,2.6,121,2,90,3426,53470,0.6,100253
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,178,1,1066061,259,1.2,414,0,90,5520,46486,0.2,84595
0.2,8359,2,1866029,15,1.2,22,1,98,209,9887,0.2,91604
0.4,124,43,1007525,141,4.3,290,2,73,5035,96693,0.4,498675
0.2,722,0,1769267,104,2.6,150,0,86,2061,87253,0.2,48089
0.6,189,12,1300462,108,8,209,5,89,1861,16932,0.8,467179
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.2,7240,0,1863624,15,1,13,0,98,158,6400,0.2,448
0.2,281,1,1751058,60,1,54,1,96,1603,30942,0.2,59769
0.4,130,1,1030576,214,2,433,1,83,3956,96722,0.4,218586
0.2,178,0,1760056,15,2,10,0,97,308,34486,0.2,13642
0.4,3361,3,1819552,25,2.2,30,2,97,277,6858,0.4,22035
0.2,1613,39,1081952,106,1.5,135,53,94,1241,17154,0.2,5594
0.2,7306,0,1863872,20,1,17,0,98,173,4817,0.2,456
0.2,5274,1,1858256,26,1,15,1,98,198,11084,0.2,6998
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.2,297,1,1015237,216,2.5,288,0,89,4489,44999,0.2,22982
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
0.2,128,1,1020136,89,1.5,115,1,93,2044,20569,0.2,6558
0.4,3771,2,1771147,62,2.6,97,1,87,1116,57307,0.6,298029
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.4,93,18,7,148,349,414,12,0,1061,636561,1.8,733653
