,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,real_identifier
254,24,4,302846,11,9,4,6,3,4,1,0,0,40,39,0,0
255,56,2,149692,11,9,2,4,0,4,1,0,0,60,39,0,0
256,36,4,269687,9,13,2,12,0,4,1,0,0,90,39,1,0
257,27,4,343421,11,9,2,5,0,4,1,0,0,50,39,0,0
258,40,6,49421,11,9,2,5,5,4,0,0,2000,12,39,0,0
259,32,4,181156,11,9,4,10,3,4,1,0,0,40,39,0,0
260,35,4,192135,10,12,3,9,1,4,1,0,0,45,39,0,0
261,28,4,241569,8,11,1,5,0,4,1,0,0,42,39,1,0
262,49,4,285123,14,16,5,12,1,4,1,0,0,50,39,0,0
263,31,4,136782,9,13,2,8,0,4,1,0,0,48,39,0,0
264,44,4,201943,12,14,4,11,1,4,1,0,0,40,39,1,0
265,38,4,258421,11,9,3,6,1,4,1,0,0,45,39,0,0
266,25,7,179631,7,10,1,4,0,4,1,0,0,38,39,0,0
267,42,4,310542,13,15,5,9,1,4,1,0,0,50,39,1,0
268,53,4,227842,6,5,6,7,4,4,0,0,0,40,39,0,0
269,34,4,148235,10,12,0,5,1,4,1,0,0,42,39,0,0
270,36,4,213456,12,11,3,9,2,3,1,1234,0,45,12,1,0
271,49,4,198765,10,8,1,5,1,2,0,5678,0,50,39,0,0
272,25,4,278901,14,12,5,11,4,1,1,9012,0,35,12,1,0
273,39,4,156789,13,10,2,7,3,4,0,3456,0,40,39,0,0
274,44,4,234567,16,11,0,2,2,3,1,7890,0,55,12,1,0
275,29,4,189012,12,9,4,10,1,2,0,4567,0,30,39,0,0
276,48,4,267890,11,8,3,6,4,1,1,1234,0,50,12,1,0
277,35,4,201234,15,10,1,9,3,4,0,8901,0,40,39,0,0
278,42,4,245678,14,12,5,11,2,3,1,4567,0,35,12,1,0
279,31,4,219876,13,10,2,7,1,2,0,2345,0,45,39,0,0
280,41,4,123456,10,8,2,11,2,4,1,0,0,35,39,0,0
281,29,4,98765,12,11,4,9,1,4,0,0,0,45,39,0,0
282,46,4,65432,9,7,2,6,0,4,1,0,0,30,39,1,0
283,58,4,321098,13,12,0,2,3,4,0,0,0,40,39,0,0
284,35,4,56789,14,13,2,5,1,4,1,0,0,50,39,0,0
285,27,4,76543,8,6,4,7,2,4,0,0,0,35,39,0,0
286,49,4,23456,16,14,2,10,0,4,1,0,0,40,39,0,0
287,31,4,54321,11,9,2,8,3,4,0,0,0,45,39,0,0
288,43,4,98765,10,8,0,1,1,4,1,0,0,35,39,1,0
289,25,4,123456,9,7,4,4,2,4,0,0,0,50,39,0,0
290,55,4,192145,12,8,3,5,2,2,1,0,0,45,39,1,0
291,38,1,285194,10,14,1,9,0,4,0,0,0,40,39,0,0
292,24,4,168492,13,11,2,10,3,2,1,0,0,35,39,0,0
293,61,5,305219,16,12,4,7,1,4,1,0,0,50,39,1,0
294,49,4,251831,9,13,0,2,0,2,0,0,0,40,39,0,0
295,35,1,201942,11,9,4,11,2,4,1,0,0,45,39,0,0
296,58,4,281441,14,10,3,8,1,4,0,0,0,40,39,1,0
297,26,4,144219,12,8,2,3,0,2,1,0,0,35,39,0,0
298,46,1,229191,10,14,1,5,3,4,0,0,0,50,39,0,0
299,52,4,206511,13,11,4,9,1,2,1,0,0,40,39,1,0
300,38,4,183419,12,10,5,6,1,4,0,0,0,42,39,0,0
301,29,4,129201,14,11,3,5,0,4,1,0,0,40,39,0,0
302,49,4,242134,11,9,6,9,1,4,0,0,0,41,39,0,0
303,25,4,156240,13,10,2,2,3,4,0,0,0,40,39,0,0
304,36,4,192011,12,10,4,7,1,4,1,0,0,42,39,0,0
305,44,4,229117,11,9,5,8,1,4,0,0,0,40,39,0,0
306,30,4,173419,15,10,0,4,4,4,0,4000,0,60,39,0,0
307,26,4,141240,12,10,3,1,0,4,1,0,0,40,39,0,0
308,40,4,205974,11,9,6,3,1,4,1,0,0,41,39,0,0
309,34,4,189201,14,11,4,6,1,4,0,0,0,42,39,0,0
310,38,4,189321,10,14,1,9,2,4,1,0,0,42,39,0,0
311,31,1,116351,12,9,3,6,1,4,0,0,0,38,39,0,0
312,49,4,264501,11,16,2,5,0,4,1,0,0,50,39,1,0
313,24,2,407822,8,12,4,11,3,4,0,0,0,35,39,0,0
314,41,4,147317,13,11,0,8,4,4,1,0,0,48,39,0,0
315,28,1,295107,9,15,2,10,0,4,1,0,0,40,39,0,0
316,35,4,221444,16,9,1,14,2,4,0,0,0,45,39,1,0
317,44,2,381261,10,13,3,7,1,4,1,0,0,42,39,0,0
318,26,4,142469,11,10,4,12,3,4,0,0,0,32,39,0,0
319,46,1,259501,9,14,2,9,0,4,1,0,0,52,39,1,0
320,49,4,276598,11,9,2,7,0,4,1,0,0,50,39,1,0
321,28,4,241193,15,10,4,4,3,3,0,0,0,45,39,0,0
322,45,4,183426,12,14,2,4,0,4,1,0,1951,55,39,1,0
323,38,7,123455,12,14,0,10,4,4,0,0,0,40,39,0,0
324,42,4,351127,15,10,2,12,0,4,1,0,0,65,39,0,0
325,34,4,201456,9,13,2,12,0,4,1,0,0,50,39,1,0
326,51,4,261188,11,9,2,3,0,4,1,0,0,60,39,1,0
327,29,4,299325,15,10,2,7,0,4,1,0,0,50,39,0,0
328,59,6,90112,11,9,2,5,0,1,1,0,0,75,39,0,0
329,67,0,162552,12,14,2,0,0,4,1,0,0,10,39,0,0
330,51,4,123456,10,11,2,5,0,4,1,2000,0,42,39,0,0
331,38,2,98765,12,8,1,9,1,2,1,0,1000,45,39,0,0
332,59,6,234567,9,14,2,7,0,4,0,5000,0,38,39,0,0
333,29,1,54321,13,10,3,10,1,2,1,0,0,48,39,0,0
334,48,4,345678,11,9,2,2,0,4,1,3000,0,40,39,0,0
335,62,4,90123,10,11,5,6,1,4,0,0,2000,35,39,0,0
336,41,6,456789,9,13,2,8,0,4,1,0,0,50,39,0,0
337,34,2,67890,12,8,1,11,1,2,1,1000,0,42,39,0,0
338,55,4,234567,10,11,2,3,0,4,1,2000,0,40,39,0,0
339,46,6,345678,9,14,2,5,0,4,0,0,1000,45,39,0,0
340,45,6,145678,12,10,3,9,5,1,1,0,0,50,10,0,0
341,32,2,235689,14,11,1,5,3,0,0,0,0,60,39,1,0
342,41,5,198765,13,12,4,11,2,2,1,0,0,45,0,0,0
343,29,3,278943,16,11,5,6,1,1,0,0,0,55,39,1,0
344,38,6,167823,10,9,2,8,4,0,1,0,0,48,10,0,0
345,25,4,293847,15,10,3,3,5,4,0,0,0,42,39,1,0
346,36,5,192837,14,11,1,10,2,2,1,0,0,52,0,0,0
347,49,3,264895,12,10,4,9,3,1,0,0,0,58,39,1,0
348,24,2,219876,16,11,5,6,1,0,1,0,0,50,10,0,0
349,46,6,187654,11,9,2,8,4,2,0,0,0,46,39,1,0
350,38,4,123456,12,8,1,10,0,4,1,0,0,50,39,0,0
351,29,6,98765,10,12,2,9,1,0,1,0,0,45,39,0,0
352,44,2,210987,11,9,0,14,1,2,0,0,0,40,39,0,0
353,31,4,143256,12,8,2,10,0,4,1,0,0,55,26,0,0
354,39,6,189321,9,13,2,8,0,4,1,0,0,60,39,0,0
355,36,4,167890,15,10,0,4,1,4,1,0,0,65,39,0,0
356,40,2,201234,11,9,4,12,4,2,0,0,0,40,39,0,0
357,28,5,345678,11,9,2,6,0,4,1,0,0,60,39,0,0
358,37,6,278901,12,8,1,10,0,4,1,0,0,50,39,0,0
359,45,4,245678,11,9,0,14,1,2,0,0,0,40,39,0,0
360,42,4,278191,10,8,3,9,0,2,1,0,0,32,25,0,0
361,29,4,243918,12,11,1,6,2,1,0,0,0,45,30,1,0
362,49,4,307043,8,7,5,10,3,4,1,0,0,38,20,0,0
363,35,4,191821,14,12,2,5,1,2,0,0,0,42,35,0,0
364,46,4,261094,9,6,4,11,4,1,1,0,0,30,15,0,0
365,25,4,224141,13,10,0,8,0,4,1,0,0,50,40,0,0
366,50,4,299351,11,9,3,3,2,2,0,0,0,36,10,1,0
367,44,4,268331,7,6,6,2,3,1,1,0,0,48,45,0,0
368,32,4,236191,15,11,1,9,1,4,0,0,0,40,25,0,0
369,59,4,289143,10,8,4,1,0,2,1,0,0,32,15,0,0
370,38,4,191247,12,8,2,6,0,4,1,0,0,45,39,0,0
371,29,1,134419,10,14,4,9,3,4,0,0,0,35,39,1,0
372,49,6,223145,13,11,2,11,0,4,1,0,0,55,39,0,0
373,24,4,162839,16,12,4,7,3,4,0,0,0,30,39,0,0
374,67,6,281191,14,9,2,10,5,4,0,0,0,10,39,1,0
375,31,1,119483,11,10,4,2,3,4,1,0,0,40,39,0,0
376,42,4,183419,15,11,2,8,0,4,0,0,0,50,39,0,0
377,59,6,214391,12,8,2,12,0,4,1,0,0,60,39,1,0
378,35,4,172813,10,14,4,5,3,4,0,0,0,45,39,0,0
379,51,6,201191,13,11,2,9,0,4,1,0,0,65,39,0,0
380,58,4,419811,10,8,2,5,0,4,0,0,0,45,39,1,0
381,42,4,74219,9,13,3,11,1,4,1,0,0,35,39,0,0
382,28,4,182011,12,10,2,2,0,4,0,0,0,40,39,0,0
383,49,4,63151,11,9,2,13,0,4,1,0,0,42,39,1,0
384,62,4,71491,8,6,2,6,0,4,0,0,0,38,39,0,0
385,38,4,192011,10,8,2,4,0,4,1,0,0,40,39,0,0
386,55,4,421811,9,13,3,9,1,4,0,0,0,50,39,1,0
387,31,4,182011,11,9,2,1,0,4,1,0,0,40,39,0,0
388,44,4,63151,12,14,2,10,0,4,0,0,0,45,39,1,0
389,67,4,193863,6,5,6,0,2,4,0,0,0,20,31,0,0
390,34,3,143149,10,8,3,5,2,4,1,0,0,38,39,0,0
391,50,1,213654,12,11,1,9,5,4,0,0,0,42,39,1,0
392,31,4,281763,8,12,4,6,1,4,1,0,0,46,39,0,0
393,41,2,173421,13,10,2,11,3,1,0,99999,0,36,30,1,0
