,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,real_identifier
42,29,5,143121,8,4,0,2,3,1,1,0,0,55,20,0,0
43,44,4,317011,14,11,2,8,0,4,1,0,0,60,39,1,0
44,63,4,206211,9,5,4,6,1,4,1,0,0,40,39,0,0
45,24,4,123456,13,10,4,5,3,2,1,0,0,48,39,0,0
46,51,4,278199,11,7,2,12,0,4,1,0,0,65,39,1,0
47,35,6,156789,7,3,0,1,4,1,1,0,0,52,20,0,0
48,46,4,234567,16,12,2,10,0,4,1,0,0,58,39,1,0
49,69,4,298765,5,2,4,4,1,4,1,0,0,42,39,0,0
50,41,4,238421,10,12,2,5,1,4,1,0,0,42,39,0,0
51,29,4,193427,14,8,4,9,0,4,0,0,0,38,39,0,0
52,52,2,341819,12,10,2,11,1,4,1,0,0,45,39,0,0
53,39,4,261340,9,13,0,4,1,4,0,0,0,48,39,1,0
54,44,4,219483,8,11,4,3,0,4,1,0,0,40,39,0,0
55,55,6,168491,11,9,2,6,1,4,0,0,0,42,39,0,0
56,31,4,143820,15,10,4,8,0,4,1,0,0,35,39,0,0
57,46,4,294382,1,7,0,12,1,4,0,0,0,40,39,0,0
58,58,4,209491,13,1,2,9,1,4,1,0,0,20,8,0,0
59,36,4,251819,11,9,4,5,0,4,0,0,0,45,39,0,0
60,38,4,201911,10,8,2,9,0,4,1,0,0,45,39,1,0
61,55,2,284191,6,9,0,5,4,4,0,0,1500,55,26,0,0
62,29,4,315682,14,11,4,6,3,4,1,0,0,35,39,0,0
63,41,4,241567,8,7,2,11,1,4,1,0,0,40,39,1,0
64,49,2,299116,12,14,0,10,5,4,0,0,0,60,26,0,0
65,24,4,392151,16,12,4,1,1,4,0,0,0,20,39,0,0
66,36,4,270819,4,3,6,3,0,4,1,0,0,42,26,0,0
67,52,4,223451,9,13,2,9,0,4,1,0,0,50,39,1,0
68,31,4,281351,1,6,4,12,2,4,0,0,0,38,26,0,0
69,46,2,176511,11,10,0,10,4,4,0,0,0,58,39,0,0
70,38,4,239812,10,12,2,9,0,4,1,0,0,55,39,1,0
71,42,4,192819,12,8,4,11,4,4,0,0,0,50,39,0,0
72,36,4,266219,10,12,2,6,0,4,1,0,0,40,39,1,0
73,51,4,227878,11,9,2,10,0,4,1,0,0,45,39,0,0
74,32,4,201412,9,13,2,8,0,4,1,0,0,35,39,1,0
75,44,4,244932,11,9,4,5,4,4,0,0,0,55,39,0,0
76,39,4,213421,10,12,2,13,0,4,1,0,0,40,39,1,0
77,49,4,251219,12,8,2,2,0,4,1,0,0,50,39,0,0
78,35,4,199821,9,13,2,11,0,4,1,0,0,45,39,1,0
79,46,4,243819,11,9,4,6,4,4,0,0,0,50,39,0,0
80,38,4,201987,10,11,2,9,0,4,1,0,0,45,39,1,0
81,29,5,163897,8,12,4,6,3,4,0,0,0,50,39,0,0
82,42,4,127368,12,13,0,11,4,4,1,0,0,40,39,1,0
83,31,4,220191,9,10,2,7,0,4,0,0,0,35,39,0,0
84,55,4,169419,11,9,2,3,0,4,1,0,0,48,39,1,0
85,26,5,142193,7,12,4,5,3,4,0,0,0,40,39,0,0
86,48,4,203978,10,11,0,10,4,4,1,0,0,50,39,1,0
87,36,4,181654,9,13,2,8,0,4,0,0,0,45,39,0,0
88,41,5,149283,12,14,2,9,0,4,1,0,0,40,39,1,0
89,59,4,117987,11,9,0,4,4,4,0,0,0,50,39,0,0
90,38,4,192145,10,12,2,6,0,4,1,0,0,45,39,0,0
91,29,6,134811,14,11,4,3,3,4,0,0,0,42,39,0,0
92,50,4,247399,9,13,0,10,1,4,1,0,0,38,39,0,0
93,44,7,103938,12,14,2,4,5,2,0,0,0,40,39,0,0
94,35,4,203395,15,10,4,6,3,4,1,0,0,50,39,0,0
95,26,6,149187,10,12,2,3,0,4,1,0,0,48,39,0,0
96,49,4,235761,11,9,0,10,4,4,0,0,0,40,39,1,0
97,33,7,120634,13,12,4,4,5,2,0,0,0,40,39,0,0
98,42,4,210981,9,13,2,6,0,4,1,0,0,45,39,0,0
99,27,6,162426,14,11,4,3,3,4,1,0,0,50,39,0,0
100,25,4,143817,11,9,4,10,3,4,1,0,0,45,39,0,0
101,42,4,291047,11,9,2,9,1,4,0,0,0,50,39,0,0
102,31,4,229942,11,9,4,7,2,4,1,0,0,35,39,0,0
103,28,4,176317,11,9,4,5,3,4,1,0,0,40,39,0,0
104,55,6,41995,11,9,2,2,5,4,0,0,0,30,39,0,0
105,24,4,209517,11,9,4,8,3,4,1,0,0,25,39,0,0
106,39,4,270597,11,9,2,12,1,4,1,0,0,55,39,0,0
107,34,4,245342,11,9,4,11,2,4,1,0,0,45,39,0,0
108,48,4,314531,11,9,4,13,3,4,1,0,0,40,39,0,0
109,29,4,189401,11,9,4,14,1,4,1,0,0,35,39,0,0
110,38,6,213940,11,9,2,9,0,4,1,0,0,42,39,0,0
111,55,4,229151,11,9,2,1,1,4,0,0,0,45,39,0,0
112,31,2,183940,8,11,4,1,1,4,0,0,0,38,39,0,0
113,42,2,141192,11,9,2,1,5,1,0,0,0,40,3,1,0
114,46,4,258467,11,9,2,3,0,3,1,0,0,40,26,0,0
115,50,4,208151,11,9,0,1,1,4,0,0,0,40,39,0,0
116,28,4,178940,11,9,2,8,0,4,1,0,0,40,39,0,0
117,52,4,239467,11,9,2,10,0,4,1,0,2011,40,39,1,0
118,19,4,49317,1,7,4,8,3,4,1,0,0,6,39,0,0
119,58,4,214467,2,8,6,7,2,4,0,0,0,47,39,0,0
120,38,6,123456,12,8,2,9,3,4,1,0,0,45,39,1,0
121,29,4,98765,10,7,4,6,2,4,0,0,0,35,39,0,0
122,41,7,234567,14,9,1,11,5,4,1,1234,0,50,39,1,0
123,55,4,145678,16,11,6,3,1,4,0,0,0,42,39,0,0
124,31,2,176543,13,8,2,10,4,4,1,0,0,48,39,0,0
125,49,6,201234,9,6,1,7,3,4,0,0,1234,40,39,0,0
126,36,4,156789,11,7,4,9,2,4,1,0,0,38,39,0,0
127,46,7,278901,15,10,2,1,5,4,1,0,0,50,39,1,0
128,52,4,167890,12,8,6,12,4,4,0,0,0,45,39,0,0
129,25,2,109876,8,6,4,5,1,4,1,0,0,40,39,0,0
130,38,4,184473,10,8,3,9,3,2,0,0,0,38,39,0,0
131,46,4,243563,12,10,1,11,2,4,1,0,0,42,39,1,0
132,53,4,108519,8,12,0,7,1,2,1,0,0,40,39,0,0
133,32,4,492813,9,13,4,5,0,4,0,0,0,35,39,0,0
134,49,4,189455,11,9,2,10,3,4,1,0,0,45,39,1,0
135,51,4,137611,10,8,0,13,1,2,1,0,0,56,39,1,0
136,40,4,291892,7,11,3,4,0,4,1,0,0,30,0,0,0
137,43,4,47829,8,12,4,3,1,4,1,0,0,42,39,0,0
138,36,4,405429,9,13,4,9,1,4,1,0,0,37,39,0,0
139,56,4,70211,11,9,5,6,4,4,1,0,0,40,39,0,0
140,38,4,256110,12,14,2,10,0,4,1,0,0,45,39,1,0
141,29,4,289911,11,9,4,4,3,4,0,0,0,42,39,0,0
142,35,4,348219,11,9,2,14,0,4,1,0,0,48,39,1,0
143,44,4,220909,11,9,2,8,0,4,1,0,0,32,39,0,0
144,55,7,71431,11,9,2,3,0,4,1,0,1691,42,39,1,0
145,52,6,299783,11,9,2,14,0,4,1,0,0,58,39,1,0
146,49,4,233909,11,9,5,9,1,2,0,0,0,49,27,0,0
147,64,4,59318,11,9,6,12,1,4,0,0,0,41,39,0,0
148,22,4,453011,11,9,4,6,3,4,1,0,0,42,39,0,0
149,33,5,154991,7,12,2,12,0,4,1,0,0,42,39,0,0
150,38,3,213456,10,11,3,9,2,3,1,0,0,45,30,0,0
151,29,5,189234,12,10,1,5,0,2,0,1234,0,42,25,1,0
152,42,2,278912,9,12,5,13,1,1,1,0,100,38,35,0,0
153,19,6,156789,6,5,3,10,3,4,1,0,0,32,40,0,0
154,46,1,198765,8,11,2,4,0,3,0,1567,0,48,20,1,0
155,32,3,249876,10,9,4,7,2,2,1,0,50,40,31,0,0
156,24,5,187654,7,10,1,3,0,1,1,1000,0,45,28,0,0
157,39,2,217834,9,12,5,12,1,4,0,0,150,38,36,0,0
158,21,6,143256,5,5,3,9,3,3,1,0,0,30,41,0,0
159,48,1,206543,8,11,2,5,0,2,0,1890,0,50,22,1,0
160,38,4,123456,10,11,2,9,1,4,1,0,0,45,39,1,0
161,25,4,98765,8,10,4,11,2,1,0,0,0,30,17,0,0
162,56,2,54321,14,12,3,7,0,4,1,0,0,50,39,0,0
163,46,4,234567,9,13,2,5,1,4,1,0,0,40,39,1,0
164,29,4,76543,6,8,4,10,2,1,0,0,0,35,13,0,0
165,67,4,345678,11,9,4,6,1,4,1,0,0,20,39,0,0
166,35,6,123456,12,14,2,9,5,4,0,0,0,60,39,1,0
167,22,4,98765,5,4,4,8,2,4,1,0,0,25,17,0,0
168,58,2,54321,13,10,3,3,0,4,1,0,0,55,39,0,0
169,44,4,234567,10,11,2,13,0,4,1,0,0,45,39,1,0
170,25,4,193823,10,12,2,5,3,4,0,0,0,32,39,0,0
171,56,3,169943,7,6,4,9,5,1,1,0,0,45,2,1,0
172,38,4,200135,14,11,2,8,0,4,1,0,0,40,39,0,0
173,47,4,225191,12,10,2,6,3,4,0,0,0,38,39,0,0
174,61,5,142569,8,7,4,13,0,4,1,0,0,42,39,0,0
175,29,4,211951,13,9,2,4,3,1,0,0,0,36,2,1,0
176,41,4,196289,16,11,2,11,0,4,1,0,0,40,39,0,0
177,52,3,184391,9,8,4,10,5,1,0,0,0,46,2,1,0
178,35,4,203823,11,9,2,7,0,4,1,0,0,40,39,0,0
179,44,4,193135,15,10,2,3,3,4,0,0,0,34,39,0,0
180,29,4,141821,12,11,4,5,1,4,0,0,0,38,39,0,0
181,58,6,224595,9,14,2,8,0,4,1,0,0,42,39,1,0
182,24,4,50923,13,10,4,3,1,4,0,0,0,40,39,0,0
183,49,2,198219,11,9,2,6,0,4,1,0,0,45,39,0,0
184,26,4,261756,14,15,4,1,3,2,0,0,0,35,39,0,0
185,53,6,172139,10,16,2,10,0,4,1,0,0,23,39,1,0
186,59,7,149419,10,16,2,10,0,4,1,0,0,40,39,1,0
187,25,4,47195,9,13,4,12,1,4,1,0,1402,12,39,0,0
188,46,2,216689,11,9,2,4,0,4,1,0,0,40,39,0,0
189,54,2,230897,14,15,2,10,0,4,1,0,1802,40,39,1,0
190,58,4,193847,12,11,2,10,1,4,1,0,0,50,39,1,0
191,29,2,84294,10,15,0,8,0,1,1,0,0,42,39,1,0
192,46,5,155138,11,10,4,4,5,4,0,0,0,45,39,0,0
193,55,6,119379,9,12,2,1,0,4,1,3987,0,55,39,1,0
194,36,4,148285,15,9,4,12,1,4,1,0,0,40,19,0,0
195,49,1,198453,10,16,2,8,0,1,1,0,0,48,39,1,0
196,31,4,123469,11,14,0,4,5,4,0,0,0,50,39,0,0
197,52,5,169387,9,13,2,1,1,4,1,8702,0,45,39,0,0
198,40,2,143756,12,10,4,10,0,4,1,0,0,42,39,1,0
199,34,4,127483,15,9,2,4,1,4,1,0,0,50,39,0,0
200,38,4,141021,12,11,2,9,0,4,1,0,0,40,39,0,0
201,29,4,165113,10,8,4,5,3,4,0,0,0,20,39,0,0
202,41,4,138281,13,14,2,11,5,2,1,0,0,40,39,1,0
203,22,4,120539,16,11,4,7,4,4,1,0,0,40,39,0,0
204,49,4,143701,11,9,2,2,0,4,1,0,0,40,39,0,0
205,31,4,162511,9,13,4,4,3,1,0,0,0,20,40,0,0
206,55,4,150017,14,15,2,10,0,4,1,0,0,40,39,1,0
207,26,4,121628,5,4,4,12,3,4,0,0,0,20,39,0,0
208,36,1,148335,13,14,2,10,0,4,1,0,0,40,39,1,0
209,50,4,159350,11,9,2,3,0,4,1,0,0,40,39,0,0
210,52,6,193142,10,16,2,5,0,4,1,0,0,45,39,0,0
211,28,4,48123,2,8,4,2,3,2,1,0,0,35,39,0,0
212,35,4,215421,9,13,4,6,3,4,1,0,0,50,39,0,0
213,46,6,145678,1,7,2,10,1,1,0,15024,0,55,39,1,0
214,29,4,538193,11,9,4,8,1,4,0,0,0,40,39,0,0
215,42,4,122066,9,13,2,4,0,4,1,0,0,30,18,0,0
216,55,4,182062,0,6,2,10,0,4,1,0,0,40,39,0,0
217,38,4,60548,11,9,6,7,4,4,0,0,0,20,39,0,0
218,40,6,202683,11,9,2,10,0,4,1,0,0,40,39,0,0
219,51,4,165922,9,13,2,10,0,4,1,15024,0,40,39,1,0
220,41,4,305432,10,14,4,7,1,4,0,0,0,45,39,0,0
221,28,7,235198,12,11,4,9,3,4,0,0,0,35,39,0,0
222,51,4,398421,9,13,2,5,1,4,1,0,0,50,39,0,0
223,19,4,192135,3,9,4,10,3,4,0,0,0,25,39,0,0
224,44,4,362178,11,9,4,6,1,4,0,0,0,40,39,0,0
225,38,7,283419,14,10,0,8,1,4,1,0,0,45,39,1,0
226,62,4,134482,13,8,2,3,0,4,1,0,0,30,39,0,0
227,25,4,249853,15,10,4,1,3,4,0,0,0,40,39,0,0
228,49,4,329187,10,14,4,4,1,4,1,0,0,50,39,1,0
229,59,2,198354,11,9,2,11,0,2,1,0,0,40,39,1,0
230,51,4,278911,12,10,2,5,0,4,1,0,0,45,39,1,0
231,38,4,193491,10,9,4,8,3,2,0,0,0,35,39,0,0
232,49,1,231919,13,12,2,2,0,4,1,0,0,48,39,1,0
233,29,4,151011,11,9,4,1,3,2,0,0,0,40,39,0,0
234,53,4,302313,10,16,2,10,0,4,1,0,0,40,39,1,0
235,41,4,254911,8,11,2,4,0,4,1,10000,0,50,39,1,0
236,26,4,201911,11,9,4,1,3,2,0,0,0,40,39,0,0
237,44,7,287111,14,15,2,10,0,4,1,0,0,50,39,1,0
238,39,2,239911,9,13,2,1,5,4,0,0,0,40,39,1,0
239,50,4,269111,12,10,2,5,0,4,1,0,0,45,39,1,0
240,28,4,143051,10,8,2,7,0,4,1,0,0,45,39,0,0
241,41,4,291847,12,10,4,3,3,1,0,0,0,35,39,1,0
242,22,4,107821,9,13,2,9,0,4,1,0,0,55,39,0,0
243,38,2,235897,11,9,4,1,5,2,1,0,0,65,39,0,0
244,49,4,167985,10,8,2,6,0,4,0,0,0,40,39,1,0
245,30,4,208493,12,10,4,11,3,4,1,0,0,50,39,0,0
246,24,4,124141,9,13,2,2,0,1,1,0,0,60,39,0,0
247,36,6,311847,11,9,2,8,5,4,0,0,0,30,39,0,0
248,42,4,179493,10,8,4,4,3,2,1,0,0,45,39,1,0
249,29,4,149185,12,10,2,10,0,4,1,0,0,55,39,0,0
250,38,4,191242,10,12,3,9,1,4,1,0,0,45,39,0,0
251,42,4,259201,14,10,5,11,0,4,1,0,0,50,39,1,0
252,25,7,143221,8,11,4,10,1,4,1,0,0,35,39,0,0
253,49,4,213421,12,14,2,8,3,4,1,0,0,48,39,0,0
254,31,4,302201,11,9,4,7,1,4,1,0,0,42,39,1,0
255,44,4,275921,15,10,6,9,4,4,0,0,0,45,39,0,0
256,28,7,168201,9,13,4,10,1,4,1,0,0,32,39,0,0
257,51,4,239421,6,5,6,7,4,4,0,0,0,40,39,0,0
258,33,4,282201,11,9,0,6,1,4,1,0,0,43,39,0,0
259,46,4,205921,10,12,3,9,1,4,1,0,0,47,39,1,0
260,45,4,201112,10,8,3,5,2,4,1,2000,0,45,39,1,0
261,39,4,168201,12,11,1,7,5,2,0,0,0,35,39,0,0
262,49,4,249832,9,14,2,2,1,4,1,5000,0,55,39,1,0
263,36,4,221144,15,10,3,9,4,4,0,0,0,40,12,0,0
264,42,4,183201,11,9,2,11,3,4,1,0,0,50,39,1,0
265,29,4,261201,15,10,4,10,2,2,0,0,0,30,39,0,0
266,24,4,291201,12,11,1,5,0,4,1,0,0,45,39,1,0
267,19,4,141201,11,9,4,4,3,4,0,0,0,25,39,0,0
268,40,4,163201,12,11,3,8,4,2,0,0,0,35,39,0,0
269,16,4,171201,1,7,4,9,3,4,0,0,0,20,39,0,0
270,42,7,219875,12,8,1,6,2,4,0,0,0,30,39,0,0
271,28,4,134482,10,11,3,9,4,4,1,0,0,40,39,1,0
272,36,4,185314,14,10,2,7,0,4,1,0,0,20,39,0,0
273,50,7,291421,13,9,1,2,1,4,0,0,0,40,39,0,0
274,25,4,167985,12,8,4,11,3,4,1,0,0,30,39,0,0
275,39,4,208443,11,9,2,5,0,4,1,0,0,40,39,0,0
276,44,7,262135,15,10,1,1,1,4,0,0,0,50,39,0,0
277,31,4,192219,13,9,3,10,4,4,1,0,0,30,39,1,0
278,48,4,245876,12,8,2,6,0,4,1,0,0,40,39,0,0
279,29,4,156239,14,10,4,8,3,4,1,0,0,20,39,0,0
280,58,4,184467,10,8,2,8,0,4,1,0,0,45,39,1,0
281,45,4,305219,14,11,2,5,0,2,1,0,0,40,39,0,0
282,25,4,151321,12,10,4,11,3,4,0,0,0,35,39,0,0
283,62,5,291421,16,11,2,9,0,4,1,0,0,40,39,0,0
284,35,1,268312,8,12,4,10,1,2,0,0,0,45,39,0,0
285,48,4,233194,7,6,0,7,1,4,1,0,0,50,39,0,0
286,39,4,128392,15,10,5,2,3,4,0,0,0,40,39,0,0
287,27,4,281431,15,10,4,4,1,4,0,0,0,40,39,0,0
288,23,4,143219,15,10,2,6,0,4,1,0,0,35,39,0,0
289,41,4,105219,11,9,4,1,3,4,0,0,0,50,39,0,0
290,38,4,183421,12,11,5,6,1,4,0,0,0,42,39,0,0
291,29,4,156239,15,10,3,2,0,4,1,0,0,40,39,0,0
292,49,0,301259,11,9,2,5,0,4,1,0,0,45,39,1,0
293,35,4,192456,12,11,4,9,1,4,0,0,0,40,39,0,0
294,25,7,24567,7,12,4,3,1,4,0,0,0,40,11,0,0
295,44,4,229145,11,9,5,7,1,4,0,0,0,40,39,0,0
296,51,0,349874,12,14,2,0,0,4,1,0,0,50,39,1,0
297,39,4,201478,15,10,3,10,0,4,1,0,0,40,39,1,0
298,32,4,185467,11,9,4,4,4,4,0,6543,0,60,39,0,0
299,46,4,239874,12,11,5,8,1,4,0,0,0,42,39,0,0
300,31,3,284764,11,14,1,9,2,4,1,0,0,42,39,0,0
301,49,1,233876,10,12,3,5,1,4,0,0,0,40,39,0,0
302,26,4,419562,13,9,0,6,3,4,1,0,0,45,39,1,0
303,38,2,193419,8,11,2,8,0,4,1,0,0,42,39,0,0
304,41,4,261776,12,15,1,11,2,4,0,0,0,40,39,0,0
305,24,3,305661,9,13,4,10,1,4,1,0,0,45,39,0,0
306,34,1,175439,14,10,0,12,3,4,0,0,0,42,39,1,0
307,46,4,292341,7,12,2,3,0,4,1,0,0,46,39,1,0
308,27,2,206817,15,10,4,14,1,4,0,0,0,40,39,0,0
309,44,3,249562,6,9,1,7,2,4,1,0,0,45,39,0,0
310,38,4,185697,11,9,2,12,0,4,1,0,0,42,39,1,0
311,29,4,294198,15,10,4,4,3,3,0,0,0,40,39,0,0
312,50,4,162351,12,14,2,4,0,4,1,0,0,48,39,1,0
313,45,7,129851,12,14,0,10,4,4,0,0,0,35,39,0,0
314,43,4,317418,15,10,2,12,0,4,1,0,0,60,39,0,0
315,40,4,181556,9,13,2,12,0,4,1,0,0,40,39,1,0
316,58,4,296688,11,9,2,3,0,4,1,0,0,52,39,1,0
317,34,4,335425,15,10,2,7,0,4,1,0,0,40,39,0,0
318,60,6,79511,11,9,2,5,0,1,1,0,0,70,39,0,0
319,75,0,169652,12,14,2,0,0,4,1,0,0,8,39,0,0
320,58,3,123456,12,11,3,10,1,3,1,5000,0,42,38,0,0
321,49,5,98765,10,14,1,6,0,4,1,0,1000,48,39,0,0
322,36,2,145678,13,8,4,9,1,2,0,2000,0,38,40,1,0
323,52,6,210987,8,15,2,7,0,4,1,0,2000,50,39,0,0
324,41,4,135792,11,10,3,5,1,3,1,1000,0,45,38,0,0
325,29,1,246801,14,9,1,11,0,2,1,0,1000,40,39,1,0
326,64,3,198765,9,13,6,2,1,4,0,2000,0,15,39,0,0
327,35,5,168942,12,11,2,8,0,4,1,0,2000,48,39,0,0
328,56,4,217834,10,14,3,6,1,3,1,1000,0,42,38,0,0
329,47,2,145632,13,8,1,9,0,2,0,2000,0,38,40,1,0
330,41,3,30519,12,8,1,9,5,3,1,0,0,50,20,0,0
331,29,5,48217,10,7,3,6,2,1,0,0,0,36,15,1,0
332,45,2,192119,14,11,4,11,1,2,1,0,0,48,30,0,0
333,38,6,41923,13,10,2,5,4,3,0,0,0,60,25,1,0
334,24,4,27548,12,9,5,8,3,1,1,0,0,40,20,0,0
335,35,3,48136,11,8,1,10,2,4,0,0,0,50,15,0,0
336,42,5,193021,15,11,3,6,5,2,1,0,0,48,30,1,0
337,26,2,41983,14,10,4,9,1,3,0,0,0,60,25,0,0
338,31,6,27549,13,9,2,5,4,1,1,0,0,40,20,1,0
339,36,4,48137,12,8,5,8,3,4,0,0,0,50,15,0,0
340,55,4,198421,11,9,0,10,1,4,1,0,0,50,39,0,0
341,28,6,315123,9,13,2,12,0,4,1,0,0,55,39,0,0
342,38,4,292112,15,10,2,14,0,4,1,0,0,60,39,0,0
343,49,4,245689,11,9,0,4,1,4,1,0,0,40,39,0,0
344,29,4,278945,11,9,2,8,0,4,1,0,0,50,26,0,0
345,44,6,189421,9,13,2,0,0,4,1,0,0,30,39,0,0
346,39,2,201234,11,9,0,13,1,2,0,0,0,40,39,0,0
347,46,4,310123,11,9,4,12,4,2,0,0,0,40,39,0,0
348,31,5,301456,11,9,2,6,0,4,1,0,0,55,39,0,0
349,48,4,261892,15,10,2,10,0,4,1,0,0,50,39,0,0
350,42,4,239183,10,8,3,5,1,4,0,0,0,45,39,0,0
351,29,4,291812,12,11,4,6,0,1,1,0,0,38,40,0,0
352,35,4,261947,8,6,2,9,4,2,0,0,0,42,19,0,0
353,48,4,315699,13,12,5,3,1,4,1,0,0,50,39,0,0
354,25,4,208759,14,10,4,7,3,1,1,0,0,40,40,0,0
355,50,4,278318,9,7,6,12,5,2,0,0,0,25,39,0,0
356,31,4,246993,11,9,4,4,1,4,0,0,0,50,39,0,0
357,59,4,194285,11,9,4,12,2,2,0,0,0,40,39,0,0
358,44,4,230191,6,5,2,12,4,2,0,0,0,25,39,0,0
359,38,4,185427,15,10,0,14,1,4,1,0,0,65,39,0,0
360,51,4,201123,12,8,2,11,0,4,1,0,0,35,39,0,0
361,29,1,118911,10,6,4,9,3,4,0,0,0,40,39,0,0
362,68,6,229191,14,11,2,7,5,4,0,0,0,20,39,1,0
363,24,4,143211,8,4,4,2,3,4,1,0,0,30,39,0,0
364,56,4,193021,13,9,2,6,0,4,1,0,0,45,39,0,0
365,31,1,127851,11,7,4,8,3,4,0,0,0,50,39,0,0
366,49,6,212301,15,10,0,10,1,4,0,0,0,25,39,0,0
367,65,4,204011,9,13,2,12,0,4,1,0,0,40,39,1,0
368,38,4,163501,14,11,4,1,3,4,0,0,0,35,39,0,0
369,44,6,186011,10,6,2,5,0,4,1,0,0,55,39,0,0
370,42,4,135342,10,8,2,5,0,4,1,0,0,45,39,0,0
371,58,4,91281,14,11,3,9,1,4,0,0,0,38,39,1,0
372,31,4,201420,12,10,2,2,0,4,1,0,0,42,39,0,0
373,49,4,73134,9,7,2,11,0,4,1,0,0,48,39,1,0
374,62,4,98321,8,6,2,6,0,4,1,0,0,40,39,0,0
375,38,4,142813,11,9,2,4,0,4,1,0,0,45,39,0,0
376,55,4,163826,13,12,3,10,1,4,0,0,0,38,39,1,0
377,44,4,201420,10,8,2,3,0,4,1,0,0,42,39,0,0
378,50,4,135342,9,7,2,5,0,4,1,0,0,48,39,1,0
379,35,4,91281,14,11,2,9,0,4,1,0,0,40,39,0,0
380,51,2,143091,10,14,3,9,2,4,1,0,0,38,39,0,0
381,35,4,213654,12,11,1,5,5,4,0,0,0,42,39,1,0
382,41,1,98513,8,12,4,11,3,4,1,0,0,45,39,0,0
383,56,5,175439,9,13,2,2,1,4,0,0,0,30,39,1,0
384,32,4,292175,1,7,4,6,4,4,1,0,0,48,39,0,0
385,24,4,137982,11,9,4,8,3,4,0,0,0,35,39,0,0
386,39,4,314813,9,13,0,10,1,4,1,0,0,50,39,0,0
387,68,4,198479,0,6,0,6,1,4,0,0,0,28,39,0,0
388,49,4,129813,11,9,5,3,4,2,0,0,0,40,0,0,0
389,62,6,90319,11,9,2,12,0,4,1,0,0,50,39,0,0
390,38,4,245189,14,11,2,11,0,4,1,0,0,42,39,1,0
391,29,2,154321,13,15,4,9,1,4,0,0,0,38,39,0,0
392,49,4,292112,8,12,2,5,0,4,1,12000,0,48,39,1,0
393,25,4,236456,16,9,4,7,3,4,0,0,0,20,39,0,0
