,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,real_identifier
59,60,4,186439,11,9,2,6,0,4,1,0,0,46,39,0,0
60,38,4,217829,10,12,2,5,0,4,1,0,0,45,39,1,0
61,55,2,275597,8,11,6,9,1,4,1,0,0,50,26,0,0
62,29,4,306191,6,10,4,6,3,4,1,0,0,40,39,0,0
63,41,4,192784,11,9,2,8,0,4,1,0,0,45,39,1,0
64,24,4,349162,4,6,4,2,2,4,0,0,0,40,26,0,0
65,58,4,270426,13,15,2,11,5,4,0,0,0,10,39,0,0
66,34,4,284037,3,5,4,12,2,4,0,0,0,40,26,0,0
67,49,2,201426,9,13,0,10,4,4,0,0,0,60,39,0,0
68,22,4,375061,16,11,4,1,1,4,0,0,0,25,39,0,0
69,46,4,251917,9,12,2,3,0,4,1,0,0,40,39,1,0
70,38,4,239817,10,12,2,9,0,4,1,0,0,55,39,0,0
71,42,4,292732,12,8,0,6,4,4,0,0,0,50,39,1,0
72,25,4,101763,16,7,4,10,1,2,1,0,0,40,39,0,0
73,46,4,185469,10,12,2,5,0,4,1,0,0,45,39,0,0
74,32,4,260471,14,6,4,11,4,4,0,0,0,60,39,1,0
75,50,4,308654,12,8,2,13,0,4,1,0,0,40,39,0,0
76,44,4,270982,10,12,2,8,0,4,1,0,0,50,39,1,0
77,28,4,149511,16,7,0,2,4,2,1,0,0,35,39,0,0
78,53,4,321419,10,12,2,9,0,4,1,0,0,45,39,0,0
79,35,4,208191,14,6,4,6,4,4,0,0,0,55,39,1,0
80,38,5,219853,10,12,2,9,0,4,1,0,0,45,39,1,0
81,29,4,134492,8,11,4,5,3,4,0,0,0,35,39,0,0
82,41,2,98314,13,15,0,11,4,4,0,0,0,40,39,0,0
83,55,4,185351,9,13,2,10,0,4,1,0,0,30,39,0,0
84,33,5,149619,7,12,2,3,0,4,1,0,0,80,39,1,0
85,26,4,109431,11,9,4,4,3,4,0,0,0,40,39,0,0
86,48,4,213114,15,10,2,3,0,4,1,0,0,48,39,1,0
87,36,2,93535,12,14,0,10,4,4,0,0,0,40,39,0,0
88,42,4,104196,9,13,2,10,0,4,1,0,1887,40,39,1,0
89,59,4,27432,9,13,2,10,0,4,1,0,0,30,39,0,0
90,38,4,191254,10,11,2,9,0,4,1,0,0,45,39,0,0
91,59,6,42891,11,9,2,5,0,4,1,0,0,50,39,0,0
92,24,4,172899,15,10,4,6,3,4,1,0,0,30,39,0,0
93,51,4,244126,9,13,2,4,0,4,1,0,0,40,39,0,0
94,44,7,118654,12,14,2,4,5,2,0,0,0,40,39,0,0
95,29,6,134851,15,10,2,3,0,4,1,0,0,50,39,0,0
96,49,4,210934,11,9,2,10,0,4,1,0,0,40,39,1,0
97,34,4,278102,15,10,0,3,1,4,0,0,0,35,39,0,0
98,26,4,199879,15,10,4,8,3,4,1,0,0,40,39,0,0
99,55,4,257938,9,13,2,4,0,4,1,0,0,40,39,0,0
100,32,4,185467,11,9,4,7,3,4,0,0,0,50,39,0,0
101,45,4,219567,11,9,2,9,0,4,1,0,0,55,39,0,0
102,28,4,149567,11,9,4,5,1,4,1,0,0,45,39,0,0
103,39,4,192467,11,9,0,10,4,4,1,0,0,58,39,0,0
104,25,4,176567,11,9,4,4,3,4,0,0,0,48,39,0,0
105,42,4,209567,11,9,2,2,0,4,1,0,0,52,39,0,0
106,31,4,165467,11,9,4,8,1,4,1,0,0,49,39,0,0
107,48,4,225567,11,9,4,6,2,4,1,0,0,56,39,0,0
108,29,4,158567,11,9,4,11,3,4,0,0,0,46,39,0,0
109,35,4,185467,11,9,0,3,4,4,1,0,0,51,39,0,0
110,38,6,217854,10,8,2,4,0,4,1,0,0,42,39,0,0
111,50,2,189456,11,9,4,2,1,4,0,0,0,40,39,0,0
112,41,4,231492,11,9,2,5,0,4,1,0,0,38,39,0,0
113,32,6,204823,10,8,2,3,0,4,1,0,0,45,39,0,0
114,55,4,193427,11,9,2,1,1,4,0,0,0,40,39,0,0
115,46,2,166754,11,9,4,8,3,4,1,0,0,35,39,0,0
116,29,6,223194,10,8,2,10,0,4,1,0,1612,40,39,1,0
117,52,4,208542,11,9,2,5,0,4,1,0,0,42,39,0,0
118,20,2,153292,8,11,4,1,1,4,0,0,0,30,39,0,0
119,48,4,239171,11,9,2,3,0,4,1,0,0,40,39,0,0
120,38,6,185194,10,12,2,9,0,4,1,0,0,45,39,0,0
121,29,4,105234,12,8,4,6,1,4,0,0,0,35,39,0,0
122,55,7,201848,14,11,2,3,5,4,1,0,0,40,39,1,0
123,41,6,249198,9,13,1,11,0,4,1,0,0,50,39,1,0
124,31,4,128857,1,7,4,8,1,4,1,0,0,30,39,0,0
125,48,2,191263,15,10,2,9,5,4,0,0,0,40,39,0,0
126,25,4,174429,10,12,4,5,1,4,1,0,0,40,39,0,0
127,50,6,214575,9,13,2,1,0,4,1,0,0,50,39,1,0
128,36,4,157419,12,8,4,6,1,4,0,0,0,35,39,0,0
129,46,7,206194,14,11,2,3,5,4,1,0,0,40,39,1,0
130,38,4,283957,10,8,3,10,3,4,1,0,0,38,39,0,0
131,49,4,159011,12,10,1,5,2,2,0,0,0,42,39,1,0
132,56,4,120283,9,13,0,9,1,4,1,0,0,48,39,1,0
133,32,4,475000,11,9,4,11,3,2,0,0,0,36,39,0,0
134,46,4,185823,10,8,2,7,0,4,1,0,0,45,39,1,0
135,53,4,201943,9,13,0,13,2,4,1,0,0,50,39,1,0
136,40,4,313947,0,6,3,2,1,4,1,0,0,32,0,0,0
137,44,4,109419,8,11,4,2,3,4,1,0,0,40,39,0,0
138,36,4,509933,9,13,4,7,2,4,1,0,0,39,39,0,0
139,51,4,74456,11,9,5,5,3,4,1,0,0,44,39,0,0
140,38,4,215411,11,9,2,10,0,4,1,0,0,42,39,1,0
141,29,4,291623,12,14,4,4,3,4,0,0,0,38,39,0,0
142,45,4,171956,11,9,2,14,0,4,1,0,0,48,39,1,0
143,36,4,228792,11,9,2,8,0,4,1,0,0,32,39,0,0
144,55,7,69523,11,9,2,3,0,4,1,0,1485,40,39,1,0
145,49,6,329813,11,9,2,14,0,4,1,0,0,58,39,1,0
146,43,4,205434,11,9,5,9,1,2,0,0,0,52,27,0,0
147,60,4,59368,11,9,6,12,1,4,0,0,0,41,39,0,0
148,22,4,484396,11,9,4,6,3,4,1,0,0,40,39,0,0
149,35,5,140502,7,12,2,12,0,4,1,0,0,40,39,0,0
150,38,6,213456,10,8,3,9,0,4,1,0,0,45,29,0,0
151,29,4,183421,12,10,2,5,3,4,1,0,0,42,39,0,0
152,42,0,251194,9,13,6,10,1,4,0,0,0,38,39,1,0
153,19,4,42117,6,5,4,13,3,4,1,0,0,10,39,0,0
154,32,4,302817,11,9,2,8,0,4,1,0,0,40,29,0,0
155,26,7,201942,11,9,4,11,3,4,1,1567,0,40,39,0,0
156,24,4,276511,8,11,4,12,1,4,1,0,0,50,39,0,0
157,39,6,243987,10,8,3,9,0,4,1,0,0,45,29,0,0
158,30,4,315762,12,10,2,5,3,4,1,0,0,42,39,0,0
159,44,0,289351,9,13,6,10,1,4,0,0,0,38,39,1,0
160,38,4,153221,10,11,4,9,1,4,1,0,0,45,39,0,0
161,29,4,201943,8,10,2,12,0,4,0,0,0,55,39,1,0
162,44,4,124189,14,12,4,6,5,1,1,0,0,35,17,0,0
163,25,6,105273,11,9,2,10,1,4,0,0,0,50,39,1,0
164,51,4,208182,9,13,4,8,2,4,1,0,0,40,39,0,0
165,36,2,175418,12,14,2,4,0,4,1,0,0,45,39,0,0
166,59,4,142356,10,11,3,3,1,4,1,0,0,50,39,0,0
167,47,1,196534,7,12,2,1,0,4,1,0,0,60,39,1,0
168,34,4,182562,5,4,4,10,1,1,1,0,0,35,17,0,0
169,55,4,129185,15,10,2,13,0,4,1,0,0,40,39,1,0
170,46,4,198234,10,12,2,8,0,4,1,0,0,38,39,1,0
171,25,4,242191,14,11,4,9,3,4,0,0,0,32,36,0,0
172,50,4,172341,12,10,2,5,0,1,0,0,0,42,2,1,0
173,36,4,118631,16,12,2,6,0,4,1,0,0,45,39,0,0
174,65,2,249911,7,6,2,13,0,4,1,0,0,38,39,0,0
175,21,0,148191,8,7,4,2,3,2,1,0,0,40,39,0,0
176,41,4,205201,13,11,2,11,0,4,1,0,0,40,39,1,0
177,29,4,261331,17,13,2,4,0,4,1,0,0,40,39,0,0
178,18,7,124631,18,14,4,1,3,4,0,0,0,12,39,0,0
179,56,6,30552,12,9,2,15,0,4,1,0,0,48,39,0,0
180,38,4,183419,12,11,2,5,1,4,0,0,0,45,39,0,0
181,42,2,202813,9,14,4,3,0,4,1,0,0,40,39,0,0
182,60,7,191398,15,10,2,1,4,2,0,0,0,35,39,0,0
183,28,4,151426,10,16,2,10,0,4,1,0,0,23,39,0,0
184,45,6,231984,14,15,2,10,0,4,1,0,1902,40,39,1,0
185,39,4,213654,11,9,2,4,0,4,1,0,0,40,39,0,0
186,32,0,64299,11,9,4,0,1,4,0,0,0,40,39,0,0
187,54,2,249814,15,10,2,1,4,2,0,0,0,35,39,1,0
188,29,4,236457,9,13,4,12,1,4,1,0,1602,12,39,0,0
189,49,4,163492,12,11,0,1,4,4,0,0,0,45,39,0,0
190,51,4,219478,10,14,2,11,0,4,0,0,0,50,39,1,0
191,38,7,145201,12,15,0,2,1,1,1,0,0,35,39,0,0
192,40,2,261357,9,12,2,9,0,4,0,0,1421,55,39,0,0
193,46,4,187695,11,10,4,8,1,4,0,0,0,40,39,1,0
194,44,4,249651,10,14,2,5,0,4,1,0,0,45,39,1,0
195,28,1,197212,14,16,4,6,1,4,1,0,0,60,39,0,0
196,50,5,173481,12,15,2,10,0,4,1,99999,0,40,39,1,0
197,39,4,227386,9,13,2,3,0,4,0,0,0,45,39,0,0
198,48,7,156249,11,9,0,1,4,1,0,0,0,40,39,0,0
199,30,4,121209,11,9,2,12,0,4,1,0,0,45,39,1,0
200,56,5,104337,10,15,2,9,0,1,1,0,0,42,39,1,0
201,29,4,124511,12,11,4,5,1,4,1,0,0,38,39,0,0
202,49,2,76127,8,13,0,10,1,1,1,0,0,50,39,1,0
203,35,6,135597,11,10,2,7,5,4,0,0,0,45,39,0,0
204,58,4,114914,9,14,2,8,0,4,1,9144,0,60,39,1,0
205,31,5,69271,10,16,2,12,0,1,1,0,0,40,19,1,0
206,27,4,102942,15,10,2,1,0,4,1,0,0,40,39,0,0
207,46,1,57119,9,13,2,1,0,4,1,5012,0,45,39,0,0
208,54,6,113597,11,9,2,4,5,4,0,0,0,40,39,0,0
209,39,4,117059,12,14,2,4,0,4,1,7687,0,60,39,1,0
210,51,4,123456,12,11,2,9,0,4,1,0,0,40,39,1,0
211,42,5,145678,10,8,4,11,3,4,0,0,0,40,39,0,0
212,29,4,167890,13,14,2,7,0,4,1,0,0,40,39,1,0
213,35,4,189012,11,10,4,5,4,4,1,0,0,40,39,0,0
214,48,4,156789,9,13,2,2,0,4,0,0,0,40,39,0,0
215,59,4,143256,14,15,2,8,0,4,1,0,0,40,39,1,0
216,31,4,127890,12,11,4,6,3,4,0,0,0,40,39,0,0
217,55,5,169012,10,9,2,4,0,4,1,0,0,40,39,1,0
218,38,4,149823,13,14,4,9,4,4,1,0,0,40,39,0,0
219,50,4,123456,11,10,2,3,0,4,0,0,0,40,39,0,0
220,38,4,143211,10,14,3,5,2,3,1,0,0,45,39,0,0
221,52,6,201123,12,10,1,9,0,4,0,10000,0,50,39,1,0
222,28,4,50342,8,12,5,6,3,2,1,0,0,35,39,0,0
223,44,4,172211,11,8,2,7,1,4,1,0,0,40,39,0,0
224,51,6,183123,9,13,0,10,0,4,0,0,0,45,39,0,0
225,35,4,54211,10,14,4,5,2,3,1,0,0,50,39,0,0
226,48,4,201542,12,9,2,8,0,4,1,0,0,40,39,0,0
227,29,4,50321,8,11,5,6,3,2,1,0,0,35,39,0,0
228,42,4,172212,11,7,2,7,1,4,1,0,0,40,39,0,0
229,55,6,183122,9,12,0,10,0,4,0,15024,0,45,39,1,0
230,42,4,214563,11,9,2,7,1,4,0,0,0,35,39,0,0
231,28,4,186421,15,10,4,5,3,4,0,0,0,45,39,0,0
232,51,4,304210,9,13,4,1,1,4,1,0,0,38,39,0,0
233,19,4,156194,2,8,4,10,3,4,0,0,0,22,39,0,0
234,60,4,246529,15,10,0,11,1,4,1,0,0,42,39,1,0
235,44,4,193011,11,9,2,8,5,4,0,0,0,36,39,0,0
236,25,4,201692,9,13,4,4,1,4,1,0,0,40,39,0,0
237,53,4,267409,15,10,0,11,1,4,1,0,0,39,39,1,0
238,31,4,225694,9,13,4,1,1,4,0,0,0,48,39,0,0
239,49,4,206808,11,9,2,7,1,4,0,0,0,33,39,0,0
240,42,4,201491,12,10,2,11,0,4,1,0,0,38,39,0,0
241,31,4,45789,13,8,4,6,3,2,0,0,0,35,39,0,0
242,51,1,191241,10,14,2,2,0,4,1,0,0,42,39,1,0
243,28,4,292135,11,9,0,8,4,2,0,0,0,32,39,0,0
244,49,4,134911,9,12,2,5,0,4,1,0,0,45,39,1,0
245,40,7,405211,14,16,2,10,0,4,1,0,0,48,39,1,0
246,26,4,142065,11,9,4,1,3,2,0,0,0,40,39,0,0
247,38,2,262151,9,13,2,1,5,4,0,0,0,40,39,1,0
248,44,4,317671,12,10,2,11,0,4,1,0,0,36,39,0,0
249,33,4,48251,13,8,4,6,3,2,0,0,0,34,39,0,0
250,42,4,135792,10,8,2,7,0,4,1,0,0,45,39,0,0
251,28,4,98765,12,10,4,3,3,4,0,0,0,35,39,0,0
252,38,2,173215,9,13,2,9,0,2,1,0,0,55,39,1,0
253,49,4,208463,11,9,4,1,3,4,1,0,0,40,39,0,0
254,22,4,149283,10,8,2,6,0,4,1,0,0,50,39,0,0
255,55,2,261894,9,13,2,4,0,4,1,0,0,60,39,1,0
256,36,4,198754,11,9,4,8,3,4,0,0,0,45,39,0,0
257,29,4,129837,12,10,2,5,0,4,1,0,0,40,39,0,0
258,44,4,167394,9,13,4,10,3,4,1,0,0,50,39,0,0
259,39,2,245671,11,9,2,12,0,2,1,0,0,55,39,1,0
260,32,4,191242,10,12,3,9,1,4,1,0,0,45,39,0,0
261,49,4,284642,13,11,5,6,0,4,1,0,0,42,39,0,0
262,25,7,143236,8,10,2,5,1,4,1,0,0,38,39,1,0
263,44,4,261734,12,14,4,8,3,4,1,0,0,48,39,0,0
264,38,4,229426,9,13,2,7,0,4,1,0,0,50,7,1,0
265,53,4,193474,15,10,6,4,4,4,0,0,0,40,39,0,0
266,31,7,206338,11,9,4,10,1,4,1,0,0,35,39,0,0
267,40,4,302514,10,12,3,9,1,4,1,0,0,45,39,0,0
268,28,4,156242,8,10,5,6,0,4,1,0,0,42,39,1,0
269,51,4,278634,14,12,4,8,3,4,1,0,0,48,39,0,0
270,42,4,234567,12,11,3,5,2,4,1,1234,0,50,39,1,0
271,35,4,187654,10,8,1,9,5,4,0,0,0,45,12,0,0
272,48,4,298765,14,12,2,7,1,4,1,5678,0,55,39,1,0
273,29,4,213456,13,10,3,2,4,4,1,0,0,35,39,0,0
274,39,4,275321,9,7,5,11,3,2,0,0,0,40,39,1,0
275,25,4,193847,16,11,1,10,2,4,1,9012,0,50,12,0,0
276,45,4,262144,8,6,4,6,5,4,0,0,0,30,39,0,0
277,31,4,209876,15,10,2,4,1,4,1,3456,0,55,39,1,0
278,36,4,249012,11,9,3,8,4,2,0,0,0,40,39,0,0
279,40,4,283901,12,11,5,9,3,4,1,1234,0,45,12,1,0
280,51,7,188654,10,8,1,5,0,4,1,0,0,45,39,0,0
281,42,4,135791,12,11,4,6,3,4,0,0,0,35,39,1,0
282,28,4,210987,9,13,2,11,5,4,1,0,0,40,39,0,0
283,35,4,164321,11,9,0,2,1,4,0,0,0,50,39,0,0
284,59,7,298765,15,10,4,12,3,4,1,0,0,40,39,0,0
285,39,4,123456,7,12,2,10,0,4,1,0,0,45,39,1,0
286,46,4,98765,11,9,4,4,1,4,0,0,0,40,39,0,0
287,25,4,147852,15,10,2,3,0,4,1,0,0,50,39,0,0
288,50,7,236789,10,8,1,5,0,4,1,0,0,35,39,0,0
289,31,4,159753,12,11,4,6,3,4,0,0,0,40,39,1,0
290,55,4,284191,10,8,2,5,0,4,1,0,0,45,39,0,0
291,38,4,193242,12,9,4,2,1,2,0,0,0,40,39,0,0
292,62,5,315819,14,11,2,11,0,4,1,0,0,40,39,1,0
293,49,4,258731,9,13,4,10,3,2,0,0,0,45,39,0,0
294,31,1,220513,7,5,0,8,1,4,1,0,0,50,39,0,0
295,58,4,299331,11,9,2,6,0,4,1,0,0,40,39,0,0
296,45,4,275982,15,10,5,1,3,4,0,0,0,40,39,0,0
297,26,4,243191,15,10,4,3,1,4,0,0,0,40,39,0,0
298,50,4,121532,11,9,4,1,3,4,0,0,0,50,39,0,0
299,35,4,261941,9,13,4,13,1,2,0,0,0,40,39,0,0
300,38,4,182341,12,11,5,6,1,4,0,0,0,40,39,0,0
301,29,4,143201,13,10,3,9,0,4,1,0,0,41,39,1,0
302,45,4,201938,11,9,6,7,1,4,0,0,0,40,39,0,0
303,36,4,175632,14,12,2,1,3,4,0,0,0,40,39,0,0
304,48,0,391817,12,14,5,0,0,4,1,0,0,50,39,1,0
305,34,4,209812,11,9,4,8,1,4,0,0,0,40,39,0,0
306,40,4,204013,15,10,2,10,0,4,1,0,0,40,39,1,0
307,35,4,220341,15,10,0,4,4,4,0,5455,0,60,39,0,0
308,30,7,22506,7,12,4,1,1,4,0,0,0,40,11,0,0
309,39,4,190341,12,11,5,6,1,4,0,0,0,40,39,0,0
310,38,4,285123,12,14,0,9,1,4,1,0,0,42,39,0,0
311,27,4,421111,10,12,4,11,3,4,0,0,0,38,39,0,0
312,41,1,123456,8,11,2,10,0,4,1,0,0,40,39,0,0
313,35,4,296782,14,15,0,12,1,4,1,1000,0,45,39,0,0
314,24,2,478921,9,13,4,9,1,4,0,0,0,40,39,0,0
315,49,4,201234,7,12,2,3,0,4,1,0,1000,46,39,1,0
316,30,4,392145,15,10,4,12,3,4,0,0,0,30,39,0,0
317,37,4,118764,9,13,0,10,4,4,0,2000,0,45,0,0,0
318,44,4,421111,15,10,2,14,0,4,1,0,0,60,39,1,0
319,26,2,297562,2,8,2,7,2,4,1,0,0,40,39,0,0
320,51,4,213456,13,11,2,8,0,4,1,0,0,45,39,1,0
321,29,4,283129,16,12,4,9,3,3,0,0,0,42,39,0,0
322,44,7,193456,11,9,0,11,4,4,0,0,0,38,39,0,0
323,35,4,239876,10,8,2,6,0,4,1,0,0,50,39,1,0
324,49,4,348219,14,12,2,10,0,4,1,0,0,55,39,0,0
325,62,6,90210,12,14,2,4,0,1,1,0,0,65,39,0,0
326,25,4,201234,15,10,4,7,3,3,0,0,0,40,39,0,0
327,46,4,278543,11,9,2,3,0,4,1,0,0,48,39,1,0
328,58,0,145678,12,14,2,0,0,4,1,0,0,10,39,0,0
329,31,4,312890,15,10,2,12,0,4,1,0,0,58,39,0,0
330,59,6,164814,10,11,2,7,0,4,1,0,0,45,39,0,0
331,67,2,105938,9,13,6,9,1,4,0,0,0,20,39,0,0
332,41,4,134729,12,8,2,5,0,4,1,0,0,50,39,0,0
333,28,1,292913,15,10,2,10,0,2,1,0,0,40,39,0,0
334,46,6,129013,8,14,2,4,0,4,1,0,0,60,39,0,0
335,36,4,302486,11,9,4,3,1,2,1,0,0,48,39,0,0
336,49,4,93784,9,13,2,12,0,4,1,0,0,50,39,0,0
337,48,4,191351,7,12,0,13,4,4,0,0,0,40,39,0,0
338,61,4,225783,11,9,6,1,1,4,0,0,0,15,39,0,0
339,35,4,194006,9,13,2,12,0,4,1,0,0,40,39,1,0
340,42,5,391213,11,9,3,9,5,1,1,0,0,60,39,0,0
341,25,2,148733,15,10,4,5,1,4,0,0,0,40,10,1,0
342,50,6,422190,11,9,2,11,4,1,1,0,0,80,0,0,0
343,31,4,332123,15,10,5,7,3,2,0,2176,0,25,39,0,0
344,46,5,569713,11,9,4,8,0,4,1,0,0,60,39,1,0
345,22,2,251853,15,10,3,1,5,4,0,0,0,40,39,0,0
346,35,6,190290,15,10,2,10,1,1,1,0,0,60,39,0,0
347,29,4,149531,11,9,4,12,4,2,1,0,0,40,39,1,0
348,38,5,391213,15,10,5,1,3,4,0,0,0,60,39,0,0
349,24,2,148733,11,9,3,9,0,1,1,0,0,40,10,1,0
350,38,4,213945,11,9,2,10,0,4,1,0,0,50,39,0,0
351,29,6,192115,12,8,0,9,1,4,1,0,0,45,39,0,0
352,44,2,251819,10,11,4,11,4,2,0,0,0,42,39,0,0
353,36,4,189219,15,10,2,7,0,4,1,0,0,58,26,0,0
354,40,0,204882,9,13,2,1,0,4,1,0,0,22,39,0,0
355,31,5,296115,11,9,2,5,0,4,1,0,0,59,39,0,0
356,45,4,261945,11,9,0,3,1,2,0,0,0,38,39,0,0
357,37,6,228882,12,8,2,12,0,0,1,0,0,55,39,0,0
358,39,4,193115,15,10,0,8,1,4,1,0,0,61,26,0,0
359,42,2,275945,10,11,4,13,4,2,0,0,0,40,39,0,0
360,49,4,201911,10,8,3,5,2,1,0,0,0,35,38,0,0
361,31,4,281139,14,11,1,9,3,4,1,0,0,42,40,0,0
362,42,4,243899,8,6,5,3,1,2,0,0,0,30,19,0,0
363,59,4,179456,12,10,2,10,4,1,1,0,0,45,39,0,0
364,25,4,309785,16,12,4,6,2,4,0,0,0,38,40,0,0
365,46,4,227157,9,7,3,11,1,2,1,0,0,32,19,0,0
366,38,4,265382,13,10,0,8,3,1,0,0,0,48,38,0,0
367,54,4,193654,6,5,6,2,4,4,1,0,0,40,39,0,0
368,29,4,297521,11,9,1,5,2,2,0,0,0,50,40,0,0
369,44,4,261421,7,6,5,9,1,1,1,0,0,35,19,0,0
370,51,6,219813,10,12,2,9,0,4,1,0,0,55,39,0,0
371,29,4,173215,14,11,4,2,3,4,0,0,0,35,39,0,0
372,68,1,281739,8,12,2,11,1,4,1,0,0,45,39,1,0
373,25,7,143492,12,9,4,6,3,4,0,0,0,20,39,0,0
374,49,6,233194,11,13,0,8,1,4,0,0,0,30,39,0,0
375,62,4,198439,9,14,2,4,0,4,1,0,0,50,39,1,0
376,38,1,162849,15,10,4,3,3,4,0,0,0,40,39,0,0
377,55,6,251911,7,6,2,12,0,4,1,0,0,60,39,0,0
378,44,4,189219,13,11,4,1,3,4,0,0,0,35,39,0,0
379,31,7,154391,10,12,4,9,3,4,1,0,0,25,39,0,0
380,42,4,123456,10,8,3,5,1,4,0,0,0,45,39,0,0
381,65,4,98765,7,6,2,9,0,4,1,0,0,50,39,1,0
382,38,4,56789,12,11,4,2,3,4,0,0,0,40,39,0,0
383,59,4,23456,8,7,1,11,2,4,1,0,0,48,39,1,0
384,49,4,76543,9,8,2,6,0,4,0,0,0,42,39,0,0
385,70,0,34567,4,3,6,1,2,4,0,0,0,20,31,0,0
386,44,4,90123,11,10,3,8,1,4,1,0,0,46,39,1,0
387,35,4,45678,6,5,4,4,3,4,0,0,0,38,39,0,0
388,62,4,11111,13,12,0,3,1,4,1,0,0,52,39,1,0
389,40,4,22222,10,9,2,13,0,4,0,0,0,44,39,0,0
390,38,3,148392,10,14,3,5,2,3,1,0,0,42,38,1,0
391,54,1,123823,8,12,4,2,5,4,0,0,0,48,39,0,0
392,31,5,269174,12,11,1,9,3,1,1,5000,0,38,30,1,0
393,49,2,98732,13,16,2,11,0,4,1,0,0,45,39,1,0
394,25,4,217947,9,13,4,7,3,4,1,0,0,50,39,0,0
