i,j,X,Y,L
168,578,633745.890609512,1102863.2677638954,-16.660209796178385
143,581,645085.7656868172,1088678.243579578,-18.752509123717715
66,592,589304.7652120981,1101881.0336541513,-19.354339802619613
371,313,886581.6250551143,553404.1869598549,3.4402445700404662
76,356,567460.9190135297,535316.2756258561,-8.148802164986295
136,174,534579.4111488143,181937.3537901808,-21.233038074800966
116,424,609061.7877148172,667739.4544168819,-1.219975561093321
100,413,593297.8126726851,1135385.1676477662,-14.933842255384073
67,654,594158.5998020578,1203724.1037012297,-25.065581682641763
103,609,613316.3988327276,1137880.3260717555,-20.411165698426338
152,456,592661.8072452528,718333.2346929573,-10.588083062923747
45,350,551194.9128211534,1053873.7486811525,-15.762373675109162
55,346,580084.6027408472,545363.2882108912,-12.444711616499982
49,152,333152.30833962356,182630.63451398045,-30.037752576872986
401,419,1101564.1505589404,698611.0465133416,37.60649820251675
58,208,622363.4066324197,546257.6303113622,-18.894370278137654
72,634,624876.7308477772,1198736.8831693097,-24.00724492013056
167,326,711261.302823466,505266.67834235675,-0.2622061447009081
137,287,598838.6510769764,699703.9466491881,-18.16247159522911
140,565,616274.7193191985,1030115.5384422499,-9.28387843240587
125,309,661451.3298192425,458261.6503637116,-8.141639345596346
53,626,612399.4756076763,1175675.2062838112,-24.310702852690845
305,392,969580.1076720406,635202.2497558403,35.73310024024849
43,526,559187.0417098863,1246662.5421662077,-19.704050779857198
29,393,504564.9013126034,573991.2742205602,-16.70485684311651
125,680,675670.7101532056,1272557.2301656534,-24.59358460074648
55,347,545652.776735136,507565.47739555093,-5.882459640460944
71,599,588912.582567497,1096797.3943649598,-31.86813767914432
83,78,299182.26577721036,161369.4175232952,-35.678212161541985
99,339,618617.0398840683,494779.7100472073,-14.624653484725094
94,220,582375.5588412879,212800.6802859106,-19.466139808230913
116,106,329240.30078790226,59367.214258771026,-31.66735214087549
103,318,614159.5410251676,441065.6714004695,-3.9824806892708295
53,86,298004.9372139702,124394.01944949965,-31.764892415446017
174,117,308753.3822164154,100349.21579768615,-19.698331071984576
112,121,344933.8815037197,112317.91656949112,-29.55590057248633
152,595,652332.8687350937,1062859.113563957,-16.967940493339395
45,587,591504.1135665665,1097596.0864683292,-20.92342979822233
105,121,545235.8876442875,475528.94255420374,-18.561409957465685
153,387,663946.7566304054,612802.7318389253,4.1486357771486695
33,178,425723.7986545643,194695.81993547094,-21.5106967805388
151,291,657024.9324023325,431155.96724573785,-8.776680835723791
83,82,262134.12838960043,166406.3491672636,-36.0555154776493
158,654,716807.4127441853,1285007.3727182485,-18.788622452159505
151,102,264567.34592843195,70082.78726466028,-36.06974085299989
147,602,647058.3529960121,1116007.3262332266,-18.826190110815677
413,378,1044395.117809188,583254.9399948708,46.67669179885876
117,373,634067.8772566206,579966.9238123058,-4.21819499840859
113,150,947038.5354980517,613631.8081181338,-17.67481416373505
140,636,604531.701993454,1149112.750494347,-18.669861552553712
53,562,549521.3022928196,1050268.173910578,-21.358335844725545
63,188,464956.7870053895,636135.7153416132,-24.395035159628176
406,349,1075395.7140510005,591132.9650201267,9.260081445551897
203,531,654045.3945671733,977578.0609955942,-12.793108484619905
181,378,693921.7502907873,617922.5119114986,6.345664187723017
322,411,957636.6116342975,649477.7101669502,36.91114914906878
166,231,684100.9252840942,371278.5693719331,-14.079929441763907
187,387,705240.6857333924,633843.0514048752,8.722488990274307
193,649,701084.9130238346,1210689.909554669,-19.243570878019447
216,373,1132012.4718957276,619906.0056793719,20.305930999602605
129,462,579504.9707283195,747990.4522710056,-6.3162232988816465
122,122,588008.581879245,484373.20456607715,-21.066814587033477
282,380,857786.8384554932,619848.6338002766,15.721383689106702
36,494,556221.7733243685,828861.1661323124,-11.097413262747263
120,647,664688.6670248504,1237598.3917836868,-22.325900303578383
280,369,871852.4379670197,653800.4513630284,28.38050884084306
217,618,692722.6721785339,1167744.2026189426,-15.691581728470794
86,396,581132.9705211225,626042.5993645177,2.804897276453625
95,326,613184.9366047952,484089.8351239797,-14.117553696418149
96,89,236928.28419246455,63470.27161475652,-37.54307585188465
383,413,1107197.5880960375,635350.2311652609,41.53830226884253
37,548,540993.6297495008,994794.8640408535,-15.551899939573142
97,586,601009.0616338884,1103860.3536947353,-19.93468351739561
197,307,780917.9898498633,494121.84460255684,-3.5355895400504895
93,200,597287.8709208915,1191227.4639278194,-20.563863916998997
143,343,655962.1159206599,464975.8405657875,5.611974512131162
161,656,681686.5909574464,1248533.4911447342,-19.192397996995197
140,72,270693.9981357286,121478.72832907496,-36.77860329822585
156,424,657423.542863421,672465.8668871482,4.625231972570862
39,493,477068.6716241007,745510.9788853338,-16.037752333903992
133,541,592268.874772884,999541.6739987846,-18.646501524653008
196,354,724338.3495869554,560856.0222022142,5.795486666798357
160,605,644025.7288696979,1088319.2217965657,-17.739110093477272
368,428,1121014.6661027246,667759.6185919615,36.28524647719936
173,398,646049.1656101076,653238.0703042169,-14.119211325655131
334,413,927889.8577480776,684420.526766486,26.918867190673808
162,635,654985.5271076091,1119314.5197836012,-19.08244175217046
215,384,738481.3333274743,619955.7698294079,1.8988948712485687
68,433,511759.7941311235,633633.6357367644,-19.109082959643338
138,655,653597.8811974591,1235291.675679835,-23.788843684421792
353,417,1028321.1890784606,698427.5931439138,31.755865478582706
163,452,628182.3049049254,1157760.5513268264,-17.806494232181862
99,360,941395.801824757,550314.0063553853,-5.373185588157839
126,205,517630.89001002256,145213.89159528166,-20.130296287997595
150,141,577284.6675911152,106148.05301432195,-34.33543217923115
46,493,544621.5489572695,751905.8291205366,-18.793048110533103
237,335,827751.0304810703,544566.7940625689,7.769294594161337
46,282,478089.0534083969,418177.63387192093,-17.888337255531344
173,553,651997.6275567365,1031631.309792871,-13.035966563096048
102,385,595343.4412854139,583552.1769236758,-2.5860858407704406
149,327,682053.7591457407,496761.1264618787,-1.0133075674268408
336,429,1029149.7736255554,699795.8949182435,26.76802511828925
137,287,680342.0614062799,436561.10178680153,-10.31274364388814
120,388,608591.8148574863,607960.2184063764,-1.9360198757608025
66,345,649002.0176556862,513531.72811814316,-7.840079034527431
130,438,617345.3900573881,695317.3799300675,-4.478717487860676
44,663,606716.1345820907,803544.582685921,-21.537555485696174
159,185,558632.6589482191,138727.37560485883,-21.731159145639882
87,425,579819.7443857562,611208.2847786992,-18.95451632624392
133,372,639027.5511721048,577204.3210342398,-9.100759310381573
141,367,606135.2781033429,560421.8369176607,-14.378792553224518
136,222,619857.2777340256,145906.65326400124,-20.40647265343349
54,643,487859.24358104775,203901.90771623608,-21.65096252167661
391,443,1051830.4476631419,712718.8045086344,42.903628848675396
94,626,595576.2893163712,1135726.3626534697,-22.30492578206818
189,381,727328.42035628,634244.2852513066,1.7478159306947667
179,433,672079.7521525758,679702.6268280068,3.2263746542466087
144,622,662628.6604015577,1137165.5953015145,-18.094473541880795
50,160,262386.61434719554,141491.0497751735,-21.100701899095817
155,418,681230.0089636854,673752.1270590253,-1.445935241193455
36,119,345139.9568421788,88026.75976453154,-29.478307707177148
66,335,532403.7795689268,485809.68968883285,-17.11233030036426
161,633,689348.2654471073,1182601.383227693,-19.19565142675054
62,102,286108.0121199216,79676.48615498107,-30.992228339612545
46,295,503700.09995376685,445528.98939588876,-15.294145176238555
128,412,616213.960547955,646322.5522624962,-0.46521853373472233
362,389,1003752.5405448236,644733.0539192309,11.803672404806928
151,450,655624.4914513506,730280.3884027255,-1.9932662833599846
201,406,708485.9403123327,671586.5463584971,8.0458472006916
160,287,629683.3565844384,245273.3966527001,-18.382917438250896
61,286,636806.5789966566,429021.343724258,-9.093139289753967
108,67,508687.5705147837,46359.140292739976,-30.728072303482243
45,94,305244.8613046812,112161.93475064271,-34.51284631212768
118,86,178143.12816380805,102058.8140580244,-39.325815772547585
36,294,511220.99869820464,405603.9596691482,-14.23017593363197
60,388,593990.2697798733,553184.3937584157,-15.850209695487438
125,110,288677.2750231597,102929.87306918419,-34.312894965590715
131,459,609526.9214059061,743898.1957208456,-5.07138464485858
137,416,632703.375020367,657982.4495715094,-3.5123204033760835
309,423,954108.7247974507,671223.1665037443,35.9345920856567
99,578,597817.0221044066,1074135.680170361,-19.071969206392232
184,407,722543.4588353607,644347.5525610484,0.41732423428023857
31,413,437426.64591427136,670777.7450465389,-18.597443213734532
124,506,549584.7220690033,803684.9009701969,-20.51227360166522
409,389,1111324.4258070542,666905.374024627,6.520144612677914
117,611,661653.904500828,1153927.8499653544,-20.97544853225935
163,471,636335.5533508436,778842.74806439,1.9601016843055206
54,331,548615.7830139874,1000965.2446667651,-0.5720231491735497
44,99,308973.4202681446,231050.81069628647,-25.047715895021966
196,585,687563.0492409877,1056146.884187748,-2.6925204841551125
377,399,1109056.1265773557,637641.579444971,35.77091733200421
150,59,168017.57960827035,5521.286116846983,-43.76139569031096
209,328,763286.1307213823,534224.2156639711,3.860319262457395
73,631,626831.9130639381,1198214.4716742714,-20.223913358106184
77,565,593243.7442838814,1020850.7310351392,-13.140744101568618
124,229,501219.22535557847,249239.02360288517,-19.22180994425833
378,377,953000.8907865838,570499.1234633578,-11.608826936631857
40,606,592146.9962022124,1117188.1050502493,-17.860036998955295
56,371,565618.94816694,1069924.1524110856,-16.723560869510802
354,406,998708.5246598354,611907.5126337691,27.63413828917806
115,71,137703.10036645227,78981.99430266116,-46.059034441661325
154,394,693215.3973855053,612490.6856899611,0.7090667503510577
362,452,633222.6168638534,731296.3249106128,1.5936789555469897
185,2,16260.02673584473,132933.45595450042,-55.217388844105386
44,101,271539.26453776774,189458.9886455991,-29.11616923475306
42,276,493508.0672825895,386984.61522270547,-15.709384785228416
191,310,610789.6433590382,416464.25141637673,-12.926415558406589
113,617,623436.8658715168,1141181.6812295618,-17.880844492570102
36,479,547640.9412743887,1184550.7765863698,-22.379089523670604
170,343,736557.6943710123,517817.79710569757,-2.8929089792438685
130,581,619840.9254294737,1104859.597862828,-18.01100827300517
20,268,444976.81066370604,383069.66307649575,-16.289073812612266
62,507,498893.13338630216,913970.6894794673,-16.86709991853061
181,385,706132.6121748451,615445.8452608195,2.784581900406712
57,401,554142.4327581612,638627.7774876885,-18.991022893080853
46,220,551351.7757803034,185655.84515974723,-19.257472271566805
61,196,569369.6901729397,184558.61270349988,-21.051111652557985
429,365,1146955.4176195539,600536.7274943716,36.943121713348724
142,218,587995.0963404517,919469.1564006374,-13.360584823436145
183,347,733714.2464886958,553006.6092550588,2.048171075343367
182,423,710791.9964797064,655825.769175366,2.222751763727576
153,563,623152.3592517702,1036838.2834850738,-8.94744349271985
140,652,648637.8134330465,1210990.4752520882,-22.13905598116962
313,417,1007997.1097155337,686149.5678488319,25.18592165159608
138,122,945867.1992385387,538232.0254983047,-16.1741783122691
86,574,562219.4916337898,1033353.9832801328,-18.570582055979017
52,582,544800.1846930839,1026642.462383022,-18.442215697163228
46,412,557290.8964382429,622304.2684038718,-17.203413425639397
131,290,611839.2760002954,987630.526600119,-17.26043982517737
103,341,615747.4818375284,509221.7834177885,-10.333121183261227
51,442,545873.9077604696,593810.2670593832,-20.454801026165004
149,48,162499.25386810015,90360.15073042779,-45.022803878661904
47,365,524443.0071141191,522536.924990736,-17.206018234703585
106,89,273120.7941072362,99345.11720221835,-34.17821912207212
354,360,1041270.0957389566,592305.6262862443,-5.100433968232741
157,622,647260.2864107525,1160704.1376600256,-10.827143162697602
37,490,530909.6126716454,726636.517000339,-19.01369066956152
94,336,577769.4602767185,454060.5405057734,-5.047952078794399
194,468,680330.2711851501,774223.7855344055,-2.0873384459106568
223,317,797314.8902188328,529367.530066245,4.741583671748646
88,588,614149.207540139,1123302.6142272782,-19.08267912798161
134,400,630419.4248864433,602661.684398952,-13.173317897217864
40,367,552269.1408230629,550548.1933063433,-18.07249522337908
378,453,1164293.0,679463.8143039193,33.514537945723944
108,189,556964.9460551228,188637.02071045936,-20.635139134456804
228,543,653677.2518552482,1020062.3774786103,4.2427470424367755
45,370,559928.1896532003,552252.5392754594,-9.805039716888041
