state_code,bird,lon,lat,lat_zone
44,6,-111.81,40.02,2
30,22,-71.36,43.24,2
31,13,-75.15,39.73,2
38,19,-79.34,41.85,2
16,26,-98.81,39.66,2
5,17,-105.08,40.49,2
16,26,-98.07,38.5,2
41,24,-100.98,44.93,2
35,19,-80.87,40.96,2
24,12,-93.5,39.65,2
40,8,-79.75,33.87,2
35,19,-82.36,41.13,2
3,5,-111.57,34.53,2
35,19,-82.8,40.78,2
13,18,-116.64,46.26,2
24,12,-93.35,37.1,2
43,20,-97.77,27.15,1
1,29,-87.11,31.95,2
23,10,-93.54,45.81,2
11,15,-155.68,19.86,1
22,0,-84.23,43.85,2
48,0,-91.53,46.24,2
13,18,-116.2,44.06,2
39,23,-71.62,41.88,2
26,26,-109.06,46.16,2
32,14,-104.52,34.15,2
48,0,-90.49,43.47,2
32,14,-105.27,34.13,2
38,19,-79.25,39.86,2
20,1,-76.75,38.99,2
31,13,-74.47,40.55,2
21,9,-67.94,46.7,2
8,11,-75.49,39.18,2
6,0,-73.2,41.45,2
44,6,-112.81,37.43,2
14,19,-87.95,42.27,2
25,20,-89.63,33.22,2
24,12,-93.67,36.62,2
7,21,-76.94,38.89,2
12,13,-94.55,42.91,2
8,11,-75.05,38.47,2
49,19,-81.49,38.19,2
10,4,-83.24,34.27,2
30,22,-71.4,42.76,2
29,26,-100.31,42.76,2
36,25,-97.63,36.35,2
14,19,-89.79,40.25,2
44,6,-111.73,37.51,2
25,20,-90.43,33.34,2
11,15,-157.99,21.49,1
45,19,-79.21,36.96,2
29,26,-101.47,41.71,2
5,17,-108.72,40.95,2
19,2,-71.75,42.41,2
19,2,-72.58,42.37,2
27,19,-79.98,35.51,2
0,28,-148.24,67.95,0
28,26,-100,46.7,2
26,26,-104.5,46.29,2
46,16,-72.83,43.13,2
46,16,-72.49,43.28,2
21,9,-70.81,43.69,2
47,27,-122.6,46.02,2
46,16,-72.33,44.48,2
50,26,-110.61,43.99,2
18,3,-91.79,31.59,2
33,18,-117.29,37.54,2
22,0,-82.62,43.31,2
33,18,-117.95,41.51,2
37,26,-123.83,44.02,2
45,19,-77.76,37.41,2
11,15,-155.88,19.51,1
17,19,-84.46,38.49,2
50,26,-104.56,43.6,2
31,13,-74.4,40,2
12,13,-91.9,40.69,2
37,26,-117.43,42.98,2
8,11,-75.56,38.75,2
17,19,-85.28,38.59,2
33,18,-115.47,35.93,2
34,12,-76.12,43.6,2
25,20,-88.92,34.1,2
9,20,-84.55,30.06,2
12,13,-91.29,42.88,2
36,25,-98.88,34.27,2
8,11,-75.31,38.67,2
5,17,-105.87,37.02,2
5,17,-105.45,37.83,2
9,20,-81.62,27.66,1
49,19,-80.25,37.88,2
26,26,-109.34,47.57,2
29,26,-101.02,41.02,2
14,19,-89.86,41.03,2
20,1,-76.97,39.05,2
50,26,-110.83,42.87,2
7,21,-76.99,38.91,2
9,20,-85.53,30.04,2
21,9,-68.95,45.98,2
6,0,-73.14,41.22,2
41,24,-99.45,44.84,2
27,19,-76.03,36.27,2
45,19,-77.75,37.47,2
13,18,-113.74,43.98,2
40,8,-81.38,35.07,2
19,2,-71.35,42.58,2
31,13,-75.06,39.9,2
48,0,-90.12,43.71,2
39,23,-71.64,41.59,2
14,19,-90.67,40.29,2
19,2,-71.92,42.51,2
34,12,-75.14,43.41,2
39,23,-71.52,41.47,2
25,20,-89.46,31.91,2
49,19,-79.82,38.93,2
27,19,-78.14,34.88,2
43,20,-99.68,29.94,1
20,1,-76.71,39.17,2
16,26,-95.96,37.28,2
4,7,-120.27,41.4,2
4,7,-120.12,36.66,2
2,20,-93.32,36.28,2
16,26,-100.56,39.41,2
16,26,-98.74,37.11,2
5,17,-103.45,39.69,2
50,26,-106.37,44.61,2
45,19,-79.26,37.51,2
30,22,-71.27,43.84,2
41,24,-99.82,45.84,2
25,20,-90.24,31.11,2
29,26,-100.36,42.39,2
12,13,-92.92,41.69,2
29,26,-103.69,42.73,2
15,19,-86.39,38.36,2
28,26,-100.73,48.15,2
14,19,-88.91,39.13,2
8,11,-75.51,38.91,2
11,15,-155.97,19.66,1
4,7,-119.15,38.13,2
35,19,-83.14,39.62,2
31,13,-74.39,41.18,2
10,4,-84.31,31.56,2
9,20,-86.15,30.94,2
31,13,-74.54,41.22,2
16,26,-99.93,37.02,2
42,20,-88.98,35.04,2
25,20,-89.17,34.37,2
19,2,-72.11,42.43,2
40,8,-79.46,33.05,2
5,17,-104.3,37.82,2
41,24,-97.28,44.2,2
48,0,-90.64,43.47,2
17,19,-86.99,36.77,2
27,19,-77.03,34.81,2
3,5,-112.99,34.38,2
22,0,-88.79,46.31,2
15,19,-86.02,38.62,2
37,26,-123.18,45.15,2
24,12,-94.35,38.15,2
19,2,-72.71,42.05,2
32,14,-107.7,36.43,2
25,20,-90.66,33.76,2
4,7,-120.45,36.46,2
0,28,-148.68,62.32,0
39,23,-71.68,41.38,2
0,28,-152.42,63.63,0
33,18,-116.77,39.06,2
47,27,-121.08,47.34,2
42,20,-83.05,36.3,2
40,8,-78.96,34.16,2
1,29,-86.41,33.1,2
1,29,-88,33.58,2
19,2,-71.02,41.78,2
1,29,-86.48,33.24,2
12,13,-94.62,40.97,2
41,24,-101.19,45.82,2
11,15,-159.57,22.01,1
35,19,-83.16,41.06,2
29,26,-99.89,40.97,2
1,29,-87.47,34.25,2
40,8,-79.01,34.23,2
21,9,-70.97,44.75,2
47,27,-120.1,48.9,2
20,1,-75.25,38.28,2
38,19,-75.94,40.12,2
35,19,-84.62,40.35,2
9,20,-82.94,29.62,1
46,16,-71.88,44.84,2
29,26,-99.79,42.17,2
22,0,-84.51,45.41,2
35,19,-83.54,41.72,2
48,0,-91.46,44.93,2
43,20,-103.83,30.41,2
5,17,-105.83,39.31,2
5,17,-107.73,37.61,2
39,23,-71.76,41.65,2
15,19,-87.83,38.05,2
38,19,-74.86,41.37,2
17,19,-84.76,37.25,2
0,28,-151.41,63.1,0
48,0,-91.64,45.92,2
28,26,-97.34,46.66,2
33,18,-118.34,40.72,2
17,19,-84.94,38.3,2
19,2,-71.4,42.02,2
15,19,-85.39,40.48,2
43,20,-99.98,33.69,2
41,24,-101.97,44.77,2
45,19,-77.82,38.2,2
49,19,-80.94,37.35,2
33,18,-117.96,38.74,2
28,26,-102.43,47.06,2
46,16,-72.22,44.62,2
3,5,-111.21,36.88,2
30,22,-71.15,44.57,2
50,26,-109.32,44.19,2
17,19,-87.41,37.33,2
22,0,-84.43,44.46,2
0,28,-143.09,69.31,0
5,17,-107.02,40.77,2
43,20,-94.29,32.03,2
43,20,-101.84,32.69,2
31,13,-75,40.82,2
37,26,-121.02,42.09,2
26,26,-114.43,48.56,2
32,14,-107.88,35.11,2
33,18,-118.25,38.82,2
40,8,-78.99,34.13,2
4,7,-122.47,38.14,2
40,8,-79.77,34.15,2
47,27,-121.29,46.09,2
37,26,-118.54,45.96,2
38,19,-79.21,40.45,2
3,5,-110.2,35.34,2
35,19,-81.02,41.1,2
