state_code,bird,lon,lat,lat_zone
31,13,-75.15,39.73,2
38,19,-79.34,41.85,2
22,0,-88.79,46.31,2
15,19,-86.02,38.62,2
37,26,-123.18,45.15,2
24,12,-94.35,38.15,2
19,2,-72.71,42.05,2
32,14,-107.7,36.43,2
25,20,-90.66,33.76,2
4,7,-120.45,36.46,2
0,28,-148.68,62.32,0
39,23,-71.68,41.38,2
29,26,-97.06,40.73,2
30,22,-70.78,43.04,2
30,22,-72.17,43.86,2
5,17,-105.58,40.35,2
15,19,-85.29,40.9,2
11,15,-159.46,22.11,1
50,26,-109.95,44.6,2
6,0,-72.42,41.7,2
22,0,-84.75,46.26,2
49,19,-82.13,37.94,2
29,26,-97.58,42.3,2
35,19,-83.99,41.66,2
7,21,-76.98,38.88,2
11,15,-157.99,21.69,1
8,11,-75.68,38.59,2
49,19,-81,39.54,2
22,0,-84.01,42.79,2
23,10,-94.88,44.06,2
49,19,-81.64,39.2,2
42,20,-86.75,36.31,2
31,13,-74.75,41.27,2
12,13,-94.21,40.95,2
13,18,-113.12,43.45,2
48,0,-90.7,45.85,2
36,25,-99.26,34.51,2
34,12,-74.13,44.22,2
30,22,-72.15,43.42,2
6,0,-72.28,41.69,2
25,20,-89.07,30.63,2
43,20,-101.97,32.59,2
23,10,-94.98,48.29,2
12,13,-94.58,41.12,2
19,2,-70.84,42.24,2
49,19,-82.09,38.68,2
50,26,-108.26,43.22,2
46,16,-72.54,42.94,2
47,27,-117.42,46.61,2
48,0,-89.7,44.16,2
36,25,-97.5,34.56,2
44,6,-110.41,40.7,2
38,19,-76.94,40.02,2
9,20,-81.82,28.9,1
46,16,-72.53,44.54,2
8,11,-75.75,39.15,2
33,18,-118.09,41.2,2
9,20,-84.01,30.32,2
50,26,-108.02,42.24,2
47,27,-117.54,48.6,2
5,17,-106.24,37.64,2
13,18,-115.05,43.08,2
47,27,-119.15,46.7,2
33,18,-117.56,39.88,2
44,6,-110.82,37.92,2
46,16,-73.25,44.91,2
23,10,-92.97,48.01,2
5,17,-103.51,38.59,2
29,26,-98.65,41.87,2
27,19,-77.74,36.4,2
2,20,-94.43,34.53,2
3,5,-109.35,32.39,2
6,0,-72.42,41.28,2
7,21,-77.06,38.97,2
18,3,-93.26,32.68,2
21,9,-70.54,45.39,2
20,1,-76.75,39.29,2
27,19,-75.99,36.42,2
36,25,-100.28,36.57,2
14,19,-88.43,39.28,2
39,23,-71.33,41.74,2
31,13,-75.3,39.8,2
22,0,-87.53,45.35,2
4,7,-122.38,39.07,2
2,20,-91.9,33.63,2
43,20,-99.5,30.42,2
47,27,-119.01,46.46,2
35,19,-83.33,41.34,2
48,0,-90.23,45.36,2
23,10,-96.17,45.75,2
22,0,-86.87,46.26,2
40,8,-80.19,34.73,2
7,21,-77.03,38.82,2
42,20,-85.64,36.14,2
12,13,-95.1,41.66,2
17,19,-83.46,38.46,2
31,13,-74.96,39.89,2
13,18,-113,44.42,2
13,18,-115.05,45.7,2
43,20,-98.06,27.32,1
46,16,-73.21,43.41,2
45,19,-77.82,37.8,2
31,13,-74.54,40.56,2
8,11,-75.68,38.96,2
42,20,-82.57,36.34,2
14,19,-88.69,42.36,2
38,19,-79.92,40.21,2
7,21,-77.01,38.84,2
25,20,-89.84,33.68,2
49,19,-80.38,39.57,2
48,0,-90.16,45.89,2
34,12,-74.79,41.81,2
39,23,-71.62,41.49,2
29,26,-102.36,41.1,2
15,19,-87.62,38.41,2
10,4,-84.17,34.49,2
30,22,-72.17,43.42,2
27,19,-79.16,35.46,2
22,0,-85.22,43.74,2
12,13,-96.33,43.27,2
11,15,-155.84,19.43,1
43,20,-99.42,28.49,1
20,1,-76.97,38.76,2
49,19,-79.66,38.86,2
0,28,-158.07,68.29,0
22,0,-83.92,41.97,2
10,4,-82.6,31.65,2
28,26,-97.42,46.14,2
12,13,-94.99,42.74,2
4,7,-117.93,37.25,2
38,19,-76.49,40.57,2
16,26,-97.43,38.52,2
1,29,-86.85,33.38,2
9,20,-80.83,27.72,1
29,26,-97.88,42.17,2
19,2,-71.17,42.68,2
15,19,-86.01,40.16,2
35,19,-83.45,40.16,2
40,8,-80.37,34.09,2
43,20,-102.36,35.14,2
23,10,-94.27,44.07,2
12,13,-92.4,42.92,2
21,9,-69.44,45.82,2
29,26,-100.98,41.54,2
39,23,-71.41,41.75,2
35,19,-84.29,39.34,2
30,22,-70.97,43.25,2
50,26,-106.49,44.72,2
36,25,-96.33,34.22,2
45,19,-78.51,37.76,2
32,14,-108.98,31.67,2
31,13,-74.71,39.91,2
9,20,-82.64,28.81,1
3,5,-112.11,33.43,2
28,26,-99.56,48.39,2
24,12,-94.45,36.99,2
30,22,-71.48,44.01,2
3,5,-111.56,35.26,2
35,19,-82.62,40.63,2
27,19,-77.79,35.64,2
14,19,-88.97,41.64,2
30,22,-71.74,43.37,2
21,9,-70.69,44.65,2
18,3,-92.66,30.31,2
12,13,-95.47,41.12,2
34,12,-77.71,42.21,2
43,20,-94.15,30.04,2
3,5,-111.69,32.86,2
44,6,-111.36,40.4,2
41,24,-101.63,44.6,2
2,20,-90.7,34.77,2
31,13,-75.29,39.43,2
40,8,-82.49,34.64,2
2,20,-94.32,33.86,2
31,13,-75.26,39.4,2
8,11,-75.44,38.79,2
5,17,-104.18,37.61,2
50,26,-108.95,44.09,2
18,3,-93.22,29.97,1
3,5,-111.16,31.97,2
29,26,-99.77,41.06,2
42,20,-87.07,36.29,2
50,26,-110.44,44.62,2
38,19,-77.74,41.1,2
9,20,-80.93,26.55,1
17,19,-84.22,38.33,2
14,19,-88.75,40.95,2
3,5,-113.93,36.36,2
9,20,-84.59,29.94,1
35,19,-84.22,40.15,2
1,29,-87.65,30.37,2
0,28,-148.77,64.77,0
47,27,-119.15,46.7,2
33,18,-117.56,39.88,2
44,6,-110.82,37.92,2
46,16,-73.25,44.91,2
23,10,-92.97,48.01,2
5,17,-103.51,38.59,2
29,26,-98.65,41.87,2
27,19,-77.74,36.4,2
2,20,-94.43,34.53,2
3,5,-109.35,32.39,2
2,20,-93.86,36.36,2
6,0,-73.4,41.36,2
9,20,-82.42,27.53,1
43,20,-102.63,30.53,2
28,26,-96.7,46.06,2
1,29,-87.59,31.85,2
44,6,-109.97,40.9,2
13,18,-116.54,48.24,2
44,6,-109.67,40.91,2
38,19,-77.33,40.67,2
19,2,-71.41,42.08,2
28,26,-99.6,47.98,2
12,13,-90.58,41.96,2
31,13,-74.67,39.91,2
4,7,-116.37,34.68,2
15,19,-86.3,39.76,2
39,23,-71.39,41.83,2
11,15,-155.6,19.53,1
49,19,-82.01,38.92,2
42,20,-88.73,36.3,2
