state_code,bird,lon,lat,lat_zone
41,24,-101.97,44.77,2
45,19,-77.82,38.2,2
49,19,-80.94,37.35,2
33,18,-117.96,38.74,2
28,26,-102.43,47.06,2
46,16,-72.22,44.62,2
3,5,-111.21,36.88,2
30,22,-71.15,44.57,2
12,13,-94.07,41.53,2
21,9,-69.59,44.81,2
15,19,-87.2,38.85,2
6,0,-72.7,41.58,2
43,20,-97.86,27.48,1
37,26,-117.12,44.79,2
31,13,-75.48,39.52,2
35,19,-83.35,39.28,2
13,18,-115.34,43.06,2
9,20,-81.09,28.55,1
41,24,-98.69,44.61,2
8,11,-75.43,38.75,2
18,3,-90.95,29.98,1
32,14,-105.84,34.54,2
30,22,-71.53,44.64,2
45,19,-80.63,37.09,2
10,4,-81.99,32.09,2
15,19,-87.13,41.18,2
5,17,-107.73,37.58,2
20,1,-76.09,39.27,2
44,6,-109.97,39.77,2
41,24,-100.86,45.36,2
33,18,-119.45,40.79,2
43,20,-103.99,29.54,1
45,19,-79.83,37.98,2
36,25,-98.3,36.73,2
10,4,-82.15,30.55,2
35,19,-81.11,40.35,2
4,7,-116.36,35.38,2
49,19,-80.1,38.7,2
50,26,-109.32,44.19,2
17,19,-87.41,37.33,2
22,0,-84.43,44.46,2
0,28,-143.09,69.31,0
5,17,-107.02,40.77,2
43,20,-94.29,32.03,2
43,20,-101.84,32.69,2
31,13,-75,40.82,2
37,26,-121.02,42.09,2
26,26,-114.43,48.56,2
32,14,-107.18,35.44,2
45,19,-78.28,37.89,2
15,19,-85.64,40.23,2
16,26,-96.2,38.16,2
41,24,-100.76,44.79,2
46,16,-72.95,44.24,2
50,26,-106.75,42.61,2
46,16,-72.84,43.18,2
33,18,-116.71,37.11,2
47,27,-117.96,46.99,2
1,29,-86.61,32.99,2
41,24,-98.06,44.64,2
41,24,-97.72,45.04,2
24,12,-92.65,38.31,2
44,6,-110.26,38.79,2
27,19,-78.38,35.06,2
36,25,-97.56,35.44,2
28,26,-102.77,47.81,2
28,26,-99.34,46.38,2
20,1,-75.57,38.06,2
26,26,-112.88,48.17,2
18,3,-92.61,31.88,2
30,22,-71.29,44.21,2
24,12,-92.98,37.89,2
31,13,-74.44,40.57,2
21,9,-68.99,45.09,2
16,26,-101.52,38.38,2
34,12,-76.82,43.28,2
16,26,-97.39,39.06,2
41,24,-99.76,44.31,2
2,20,-91.31,35.47,2
22,0,-86.27,44.29,2
18,3,-92.45,30.18,2
45,19,-79.89,37.89,2
22,0,-83.27,42.58,2
44,6,-109.24,37.8,2
10,4,-84.7,32.12,2
2,20,-90.79,35.53,2
44,6,-112.32,37.14,2
23,10,-93.59,45.64,2
42,20,-87.53,35.79,2
18,3,-91.8,30.47,2
4,7,-119.46,37.67,2
13,18,-113.01,43.7,2
39,23,-71.47,41.44,2
48,0,-87.22,45.1,2
34,12,-78.76,43.29,2
29,26,-102.19,41.9,2
50,26,-105.51,41.33,2
20,1,-76.22,39.17,2
23,10,-93.71,47.63,2
40,8,-80.9,32.74,2
31,13,-74.37,39.99,2
37,26,-121.98,44.2,2
27,19,-75.9,35.69,2
13,18,-116.61,47,2
29,26,-100.95,41.66,2
1,29,-87.48,32.64,2
26,26,-107.77,47.9,2
15,19,-85.54,38.95,2
0,28,-160.12,64.79,0
10,4,-82.41,31.25,2
30,22,-71.23,43.15,2
19,2,-71,41.54,2
36,25,-96.52,35.95,2
3,5,-110.44,33.71,2
42,20,-84.83,35.46,2
0,28,-145.02,63.08,0
32,14,-103.66,34.01,2
1,29,-87.27,34.79,2
39,23,-71.16,41.49,2
25,20,-90.29,32.73,2
3,5,-113.57,32.15,2
8,11,-75.7,38.64,2
9,20,-82.35,27.99,1
0,28,-142.42,60.19,0
28,26,-103.26,47.89,2
22,0,-87.13,46.15,2
9,20,-81.33,28.08,1
0,28,-153.49,66.17,0
40,8,-82.41,34.12,2
8,11,-75.4,38.93,2
17,19,-85.02,37.86,2
39,23,-71.54,41.48,2
44,6,-109.75,37.85,2
33,18,-118.21,41.79,2
22,0,-83.83,42.65,2
11,15,-155.18,19.28,1
20,1,-79.34,39.45,2
18,3,-93.64,30.64,2
42,20,-87.73,35.26,2
1,29,-85.8,34.03,2
5,17,-104.23,40.32,2
24,12,-90.01,36.38,2
32,14,-107.17,34.7,2
26,26,-104.54,48.03,2
10,4,-85.34,34.12,2
0,28,-147.53,63.4,0
48,0,-90.74,45.51,2
8,11,-75.77,39.45,2
42,20,-83.28,35.82,2
3,5,-111,33.21,2
43,20,-97.44,31.84,2
13,18,-114.68,42.28,2
3,5,-110.97,33.81,2
48,0,-90.5,44.82,2
5,17,-104.41,40.14,2
17,19,-82.56,37.58,2
50,26,-106.41,43.87,2
0,28,-147.54,62.22,0
47,27,-121.44,46.17,2
46,16,-71.65,44.82,2
47,27,-124.07,47.15,2
24,12,-90.98,37.24,2
7,21,-77.03,38.98,2
45,19,-78.68,38.59,2
25,20,-90.49,32.54,2
17,19,-84.99,36.88,2
23,10,-92.7,44.25,2
31,13,-74.62,40.44,2
42,20,-84,35.65,2
30,22,-71.29,44.65,2
50,26,-104.15,42.69,2
23,10,-93.05,48.16,2
33,18,-115.08,35.71,2
49,19,-81.52,38.71,2
14,19,-90.19,39.91,2
46,16,-73.17,42.77,2
9,20,-81.53,30.18,2
9,20,-83.7,30.43,2
8,11,-75.7,39.4,2
32,14,-105.7,35.76,2
32,14,-105.75,33.01,2
17,19,-83.06,37.82,2
31,13,-74.8,39.8,2
3,5,-110.02,32.98,2
9,20,-81.73,28.18,1
30,22,-71.2,45.21,2
31,13,-74.86,39.62,2
13,18,-116.82,46.71,2
46,16,-73.36,44.67,2
28,26,-98.41,46.86,2
29,26,-96.89,41.43,2
20,1,-77.15,38.61,2
7,21,-76.96,38.88,2
25,20,-91.01,33.64,2
15,19,-88.02,37.89,2
37,26,-124.16,42.01,2
26,26,-106.64,46.02,2
46,16,-72.08,44.59,2
9,20,-83.91,30.31,2
12,13,-95.99,42.64,2
50,26,-105.16,43.21,2
11,15,-155.31,19.98,1
6,0,-73.23,41.39,2
9,20,-81.24,27.4,1
8,11,-75.27,38.6,2
46,16,-73.34,43.77,2
13,18,-114.51,42.26,2
41,24,-101.87,45.13,2
36,25,-96.41,35.98,2
19,2,-71.92,42.48,2
42,20,-88.19,36.19,2
37,26,-117.77,45.64,2
23,10,-96.19,44.53,2
5,17,-104.01,39.56,2
46,16,-72.21,44.54,2
3,5,-111.61,35.26,2
29,26,-96.16,41.32,2
38,19,-80.32,40.87,2
42,20,-87.73,35.26,2
1,29,-85.8,34.03,2
5,17,-104.23,40.32,2
24,12,-90.01,36.38,2
32,14,-107.17,34.7,2
26,26,-104.54,48.03,2
10,4,-85.34,34.12,2
0,28,-147.53,63.4,0
48,0,-90.74,45.51,2
8,11,-75.77,39.45,2
48,0,-90.37,46.05,2
5,17,-108.13,38.73,2
21,9,-69.14,44.9,2
27,19,-81.77,36.15,2
41,24,-97.61,43.5,2
41,24,-97.6,43.69,2
39,23,-71.72,41.59,2
15,19,-86.05,38.14,2
28,26,-102.68,48.1,2
16,26,-98.46,38.8,2
30,22,-71.23,43.4,2
2,20,-91.5,36.13,2
32,14,-106.52,34.59,2
40,8,-79.35,34.09,2
48,0,-89.3,45.69,2
3,5,-111.44,36.81,2
43,20,-95.96,31.38,2
20,1,-77,39.65,2
16,26,-99.23,37.81,2
41,24,-100.31,45.59,2
26,26,-108.1,46.31,2
39,23,-71.69,41.74,2
9,20,-80.76,25.7,1
25,20,-88.79,30.43,2
21,9,-70.79,43.77,2
12,13,-95.79,41.05,2
7,21,-77.03,38.89,2
46,16,-72.48,44.53,2
42,20,-86.72,36.13,2
45,19,-78.25,38.58,2
16,26,-98.87,37.85,2
44,6,-111.62,41.94,2
24,12,-91.96,39.56,2
43,20,-103.14,29.24,1
45,19,-78.78,37.47,2
14,19,-88.46,41.67,2
30,22,-71.06,44.34,2
16,26,-96.71,37.43,2
46,16,-72.54,44.46,2
31,13,-75.05,40.69,2
40,8,-82.09,33.61,2
32,14,-108.25,32.39,2
27,19,-83.23,35.08,2
13,18,-115.39,44.99,2
31,13,-75.19,39.31,2
42,20,-87.54,35.18,2
41,24,-102.89,45.53,2
27,19,-78.5,35.41,2
1,29,-85.08,32.44,2
18,3,-92.47,32.63,2
18,3,-93.51,30.14,2
44,6,-110.62,37.71,2
28,26,-97.94,46.26,2
16,26,-96.8,37.37,2
45,19,-77.9,37.51,2
18,3,-93.18,31.93,2
0,28,-132.94,57.11,2
47,27,-121.46,46.47,2
20,1,-76.08,38.65,2
6,0,-73.25,41.94,2
48,0,-89.35,42.76,2
15,19,-87.63,38.5,2
26,26,-104.8,47.16,2
50,26,-104.39,44.24,2
38,19,-78.91,41.01,2
11,15,-159.59,22.2,1
32,14,-108,34.07,2
15,19,-86.18,38.85,2
2,20,-90.46,35.64,2
16,26,-97.32,38.9,2
22,0,-84.8,43.18,2
12,13,-94.38,40.86,2
43,20,-100.67,30.51,2
30,22,-71.17,43.19,2
31,13,-74.68,39.29,2
13,18,-114.41,44.74,2
37,26,-119.35,45.06,2
1,29,-86.52,34.6,2
49,19,-80.42,39.62,2
34,12,-78.84,42.13,2
0,28,-152.4,62.29,0
17,19,-83.5,37.23,2
38,19,-79.47,39.94,2
21,9,-70.15,44.9,2
26,26,-107.58,46.8,2
44,6,-109.21,39.29,2
49,19,-80.65,39.84,2
4,7,-115.06,33.02,2
49,19,-81.4,38.6,2
35,19,-82.74,38.86,2
36,25,-96.27,33.87,2
42,20,-85.91,35.57,2
26,26,-111.74,47.08,2
40,8,-80.67,32.99,2
40,8,-80.86,34.74,2
30,22,-71.64,43.51,2
9,20,-80.8,27.52,1
18,3,-91.65,31.4,2
6,0,-72.34,41.81,2
18,3,-93.53,29.84,1
21,9,-70.89,44.9,2
43,20,-95.27,33.74,2
25,20,-88.89,32.05,2
30,22,-70.9,42.94,2
34,12,-73.54,40.66,2
14,19,-89.05,42.04,2
21,9,-67.89,46.88,2
0,28,-151.51,69.97,0
11,15,-155.51,19.3,1
5,17,-102.91,38.82,2
15,19,-85.47,38.6,2
26,26,-112.79,46.08,2
35,19,-83.93,41.66,2
0,28,-143.3,65,0
27,19,-78.07,35.34,2
45,19,-76.93,37.27,2
25,20,-89.21,30.8,2
28,26,-99.3,48.49,2
1,29,-87.14,33.04,2
7,21,-77,38.9,2
38,19,-75.38,40.65,2
24,12,-92.27,38.42,2
1,29,-85.11,31.23,2
45,19,-79.12,36.64,2
20,1,-76.23,39.53,2
48,0,-87.78,43.76,2
10,4,-81.98,31.87,2
39,23,-71.54,41.51,2
47,27,-120.99,46.46,2
39,23,-71.69,41.44,2
36,25,-98.49,35.88,2
6,0,-72.64,41.64,2
0,28,-164.3,64.6,0
7,21,-77.04,38.91,2
23,10,-96.11,48.88,2
47,27,-118.75,48.74,2
14,19,-87.89,40.87,2
23,10,-95.14,47.74,2
16,26,-97.01,38.33,2
17,19,-87.3,36.94,2
15,19,-86.37,39.68,2
47,27,-117.97,48.67,2
14,19,-87.94,41.31,2
36,25,-96.07,34.16,2
47,27,-122.67,46.39,2
36,25,-96.87,34.91,2
16,26,-101.4,37.7,2
44,6,-113.19,39.25,2
14,19,-88.27,39.48,2
25,20,-88.55,31.1,2
21,9,-69.87,45.03,2
30,22,-71.44,44.74,2
33,18,-118.5,40.16,2
2,20,-91.02,35.51,2
25,20,-91.07,32.19,2
28,26,-102.04,46.58,2
44,6,-111.47,41.88,2
7,21,-76.97,38.93,2
15,19,-85.73,39.09,2
5,17,-107.13,38.41,2
8,11,-75.73,39.74,2
28,26,-99.45,46.64,2
3,5,-113.71,33.98,2
34,12,-73.93,41.7,2
2,20,-93.93,33.42,2
38,19,-78.09,41.98,2
39,23,-71.48,41.83,2
50,26,-105.29,44.76,2
9,20,-85.37,30.58,2
2,20,-90.36,35.27,2
42,20,-84.75,35.96,2
36,25,-96.96,34,2
46,16,-72.75,44.03,2
33,18,-118.12,40.73,2
9,20,-81.94,30.12,2
46,16,-72.74,43.43,2
28,26,-102.37,47.72,2
6,0,-73.14,41.52,2
43,20,-105.03,30.87,2
25,20,-89.43,30.24,2
0,28,-152.21,62.83,0
14,19,-88.25,41.63,2
9,20,-82.23,27.65,1
39,23,-71.64,41.62,2
13,18,-111.3,44.1,2
41,24,-97.71,45.13,2
28,26,-97.14,46.28,2
20,1,-78.57,39.61,2
17,19,-85.55,37.92,2
0,28,-158.06,67.68,0
8,11,-75.5,39.75,2
8,11,-75.7,38.56,2
6,0,-73.09,41.98,2
11,15,-156.19,20.78,1
32,14,-106.55,36.5,2
26,26,-114.97,48.51,2
45,19,-79.37,36.92,2
33,18,-114.16,39.64,2
12,13,-92.52,40.81,2
27,19,-79.36,36.04,2
