i,j,X,Y,L
186,508,626325.8,891959.6,-14.3
76,456,556523.3,711344.8,-7.5
120,108,302700.0,68569.6,-31.6
158,610,659673.6,1133348.4,-17.7
156,412,670818.3,638341.9,1.4
154,184,528043.3,107344.1,-25.1
50,468,501465.8,739800.0,-21.7
178,206,632327.5,98593.3,-22.1
208,558,649548.5,1022761.6,-9.4
122,248,601681.6,306470.6,-17.2
436,396,1157786.3,656900.0,43.3
182,622,690185.3,1160129.7,-16.0
30,560,528797.1,1053963.9,-19.6
158,58,116362.7,61098.9,-46.3
124,306,640416.9,445135.4,-8.5
206,582,654950.1,1073067.9,-11.3
100,398,613552.9,605961.4,-3.2
56,368,559491.3,550390.9,-8.7
110,230,563010.2,271733.6,-17.5
172,594,649147.2,1097838.7,-16.3
68,422,579927.6,638562.5,-19.1
314,442,972546.1,723401.9,25.0
80,354,584591.6,529897.9,-7.0
140,202,560047.2,163542.4,-23.4
182,470,644956.2,770248.6,-4.5
226,424,765931.4,651581.5,6.6
296,394,926814.4,656589.5,19.9
106,36,119110.6,130592.9,-56.9
80,662,629990.1,1267718.2,-22.9
78,262,528943.5,369509.0,-15.3
120,308,634247.0,448723.9,-8.6
44,120,319684.5,153120.0,-29.6
166,224,653994.2,182520.5,-17.1
88,496,523071.4,844833.6,-15.0
146,264,659203.5,338763.2,-14.9
186,482,650073.7,810713.0,-8.0
90,160,420245.6,154434.8,-25.9
160,418,672271.6,648676.0,0.7
114,506,551238.2,881310.3,-14.0
204,660,727396.0,1248643.4,-21.2
170,16,29917.3,136373.8,-47.4
108,572,593894.9,1060777.8,-19.1
152,396,673169.9,611562.4,2.4
126,116,324574.5,63481.3,-31.3
154,118,330487.2,23256.6,-32.5
224,260,861888.3,411350.3,7.7
90,314,585738.9,458773.3,-10.8
416,402,1144492.9,663295.4,41.0
174,294,733441.0,442109.1,-9.3
282,380,893785.9,634897.6,15.7
164,32,55089.0,109969.9,-48.9
130,286,643086.9,399744.3,-11.2
380,424,1103271.4,681097.2,35.0
242,336,814989.1,556455.7,8.4
34,152,363146.1,200608.7,-26.3
200,624,707944.2,1163880.0,-14.7
128,472,591211.2,771796.6,-13.6
140,630,662943.6,1183331.6,-18.1
74,120,327298.5,127362.9,-29.1
28,406,539609.3,602752.4,-19.4
52,648,603891.6,1234750.6,-22.7
404,436,1144607.2,681237.2,36.8
122,450,609393.6,711595.9,-1.4
334,402,1019272.1,669419.1,27.0
30,638,580994.3,1207689.3,-23.2
190,466,659069.0,758422.4,-0.7
34,664,602137.6,1275738.7,-24.3
48,156,383169.6,193472.6,-25.5
174,474,636675.3,782950.8,-7.1
156,368,687365.1,567675.4,0.8
290,402,913687.0,661401.1,19.5
176,554,617918.2,1022256.1,-11.3
36,566,545986.3,1060926.1,-18.3
160,2,25439.8,168395.4,-49.8
62,86,269198.6,128353.4,-33.2
168,318,717447.8,493038.9,-6.0
110,194,508052.0,188693.4,-22.1
198,380,741778.9,594626.1,3.4
64,282,519317.5,412656.9,-14.7
134,644,664545.9,1218568.5,-19.8
104,164,438200.6,143220.7,-26.0
98,128,350288.7,106080.4,-30.7
146,262,657686.0,332695.4,-15.2
296,362,925070.5,629197.9,16.5
72,576,578870.6,1070226.5,-22.9
256,422,830329.2,658501.7,14.0
196,660,719228.4,1250176.7,-21.1
188,320,745301.0,511385.8,-3.7
52,652,606088.0,1245499.6,-23.2
72,494,502253.3,835800.0,-17.0
56,82,264871.4,133597.6,-33.3
186,384,723229.6,598020.9,2.5
38,468,482122.8,736683.4,-22.5
160,140,401496.3,28596.5,-33.2
350,380,1060492.4,646714.0,32.0
214,382,764321.6,600797.3,5.4
124,236,592665.7,273081.0,-18.0
32,324,486144.5,491188.2,-13.9
32,320,483431.6,485439.6,-14.1
196,358,748159.6,562496.9,0.2
22,264,447115.7,406724.1,-17.2
18,418,535406.9,622902.8,-20.7
300,420,937396.4,684907.8,22.1
136,294,657568.6,420093.2,-9.2
440,396,1161064.6,656480.0,52.3
112,534,556190.7,971984.3,-13.3
144,542,587165.0,992818.4,-15.4
128,316,649303.2,467247.9,-5.8
68,164,414638.2,184900.4,-24.3
122,660,659142.7,1259622.7,-21.3
156,646,682702.8,1222082.6,-18.6
40,434,556498.9,649495.2,-18.0
144,574,615877.7,1062304.9,-17.6
104,386,619033.8,586779.1,0.0
308,424,954988.6,694182.2,23.8
174,266,715936.6,343523.7,-14.8
200,440,704556.6,687622.5,-0.6
130,498,573127.3,855641.6,-11.4
174,298,734315.4,453598.9,-9.3
158,664,686307.6,1265892.2,-20.9
32,506,439764.9,879033.0,-23.4
136,250,628762.2,301993.6,-17.1
134,174,483293.4,119655.6,-25.5
26,562,530169.1,1059543.6,-21.1
62,554,541750.0,1031670.7,-14.6
130,558,591874.6,1032130.4,-14.4
42,184,441255.6,247718.2,-23.5
216,404,759237.3,628621.7,7.1
108,582,603393.3,1080453.6,-22.5
158,286,696277.9,406311.5,-10.7
158,196,569273.0,119176.2,-23.5
120,236,585927.1,276964.9,-17.9
34,540,493428.7,1005886.7,-18.4
48,280,492923.7,416694.8,-16.8
410,400,1139490.5,664706.3,39.4
100,384,614560.7,582706.5,-0.4
76,362,582142.6,542701.8,-6.4
66,582,580344.5,1082793.9,-23.5
82,628,620667.3,1180821.0,-20.7
146,644,674005.6,1217819.3,-19.0
62,450,553438.1,690170.8,-12.6
126,386,644625.8,590905.3,1.6
52,110,307749.2,142245.3,-30.7
110,670,651404.6,1286579.5,-22.1
222,294,818529.1,485575.7,4.1
40,304,490358.7,457623.4,-14.5
58,86,270588.7,132224.7,-33.0
314,398,969385.1,664908.3,23.1
398,392,1127181.4,666255.9,35.1
102,260,577491.8,347252.4,-15.9
22,404,531803.2,598455.0,-19.9
70,424,580972.4,642574.8,-18.5
54,76,256089.1,135298.0,-33.7
272,408,870588.4,655672.0,16.5
68,522,502726.8,936424.2,-21.1
60,620,606230.3,1161718.6,-21.9
184,326,738487.5,516371.5,-3.8
108,438,607385.2,682458.5,-6.4
76,392,588638.8,591201.9,-4.8
146,374,672359.1,575090.7,1.3
184,604,669977.3,1116019.8,-15.9
86,634,624993.1,1195858.2,-20.8
48,674,611089.6,1298687.5,-24.3
174,548,614577.8,1010004.0,-12.2
178,506,619627.0,884847.7,-11.9
114,46,126945.0,112231.1,-58.5
224,428,761361.4,659058.7,5.5
94,220,528517.7,264896.9,-19.6
142,636,667619.9,1198209.0,-18.4
92,76,229099.4,98125.9,-37.5
50,598,586433.6,1117213.3,-24.0
102,556,572671.2,1029647.3,-13.5
180,224,687152.7,156222.5,-19.4
152,606,651414.8,1125136.7,-18.6
124,598,626914.1,1111229.6,-21.5
44,166,404228.8,212729.6,-24.5
104,48,144339.0,112225.5,-58.1
124,354,645337.8,536983.9,-2.7
308,360,947020.4,628744.5,18.5
156,184,530016.2,104296.4,-25.3
108,604,623421.0,1125083.8,-21.9
190,472,650292.5,777134.9,-5.3
166,492,619346.7,839653.8,-9.0
94,166,436069.2,158495.3,-24.9
182,354,730188.3,552732.9,-4.4
202,360,754224.8,568297.7,1.5
370,400,1088741.4,667407.7,34.0
100,382,614585.4,579395.0,-0.4
164,424,673329.2,658908.4,-0.3
38,110,306443.1,152538.2,-31.3
130,142,397885.9,78309.8,-32.7
126,194,524829.1,167140.1,-23.5
236,398,795691.1,624892.7,9.8
164,314,711783.6,481569.5,-7.7
160,478,620869.7,794493.0,-9.1
130,158,439609.2,99961.7,-29.9
222,434,756911.4,671540.5,5.4
20,310,451100.1,477598.2,-16.0
110,548,568966.4,1010284.1,-13.4
74,284,537127.6,411460.9,-13.6
352,382,1063065.5,649126.2,32.3
116,332,632230.0,495783.0,-4.7
136,514,572264.6,908880.0,-11.8
42,416,559313.0,621348.7,-17.5
144,618,657563.4,1153569.2,-17.8
88,664,635880.8,1272030.0,-22.6
342,380,1047626.2,640370.5,29.4
144,482,600597.6,805300.6,-11.1
266,366,858105.1,613459.5,11.1
158,510,596078.6,896951.5,-10.2
198,636,715991.8,1197372.1,-16.0
120,492,565200.6,834771.9,-12.3
316,438,975196.7,717292.2,25.0
96,106,300250.8,96403.8,-31.2
166,654,692555.4,1240373.6,-20.1
434,428,1160634.6,665262.3,44.3
204,432,719947.3,673928.1,0.2
228,240,898301.5,358133.4,6.7
54,608,598295.1,1136854.5,-22.9
56,284,507713.2,419309.4,-15.5
284,396,899325.9,651958.3,17.9
86,538,538177.6,986381.5,-14.3
136,350,662558.5,533120.3,-2.0
216,672,733157.3,1274933.7,-22.2
168,452,652410.9,718340.8,-0.9
32,562,534607.3,1056693.5,-19.4
126,580,611368.8,1075260.3,-20.7
126,672,662441.7,1292245.3,-22.8
18,680,594884.4,1310056.0,-24.7
110,224,555827.3,257029.3,-17.7
96,420,604963.0,642576.3,-14.8
66,64,225753.8,128181.0,-35.0
158,634,679371.3,1192390.6,-17.3
58,510,481801.8,893873.7,-20.5
84,402,596855.6,609197.4,-7.3
52,550,526899.7,1025350.6,-15.4
42,524,472157.2,944818.2,-22.1
168,338,712204.4,524990.1,-3.2
64,404,577452.0,607867.0,-11.8
302,376,938273.1,641969.9,19.2
102,456,582641.4,720227.6,-4.9
38,382,547815.1,570358.4,-12.7
182,418,700111.6,649619.1,1.5
144,564,606059.2,1042706.7,-13.7
160,608,658816.9,1128567.7,-17.8
72,428,581050.4,650163.2,-17.3
94,52,164146.7,110865.6,-53.5
158,116,324053.6,17143.2,-32.8
38,558,530531.1,1046675.8,-18.3
98,108,304645.2,94794.6,-31.0
184,352,734775.5,550230.0,-5.5
104,306,608246.9,442974.9,-10.5
196,292,778292.5,453801.5,-0.8
210,328,782357.0,526924.0,1.1
50,428,565140.1,643122.6,-19.2
58,214,477336.8,288985.7,-21.6
192,584,649060.7,1077175.0,-14.3
26,432,550721.4,642206.0,-18.4
158,434,659375.0,677041.6,-0.5
90,116,322065.3,107531.0,-29.7
58,224,482975.8,308961.4,-20.5
148,462,621621.7,745135.9,-6.9
50,664,611399.6,1275654.6,-23.8
384,396,1109447.2,669961.5,35.2
150,454,632203.2,723689.9,-1.3
86,210,507170.2,251492.3,-20.5
216,606,697084.7,1110862.3,-11.6
38,38,219664.4,165083.8,-29.8
184,42,52014.2,83309.1,-49.3
162,20,38049.2,130565.0,-47.4
192,676,708777.3,1288616.7,-22.4
78,54,186478.2,125208.4,-35.6
62,84,265787.7,128150.2,-33.4
334,360,1031546.0,610861.3,25.8
134,662,668190.2,1263695.6,-21.0
202,208,689864.3,59018.5,-17.1
124,662,660849.6,1264610.2,-21.3
20,392,540131.4,583130.4,-17.4
62,380,571648.3,569802.2,-7.5
104,310,609091.7,451077.8,-9.6
192,408,720374.5,634171.6,3.0
152,394,673928.1,608323.6,2.4
116,576,602177.5,1068073.7,-20.5
332,416,1014570.6,688376.1,27.6
336,414,1023968.8,685416.5,28.2
84,156,407723.8,155936.1,-26.4
158,528,588257.4,953280.6,-13.3
242,388,808661.3,616819.5,9.7
132,420,639602.4,650722.2,-2.1
28,640,580364.3,1213400.1,-23.3
78,404,590886.7,611134.1,-9.8
66,134,351032.4,149828.9,-27.9
178,432,684812.7,671784.4,-1.1
50,588,578016.2,1096568.4,-23.6
246,424,809421.1,652585.7,11.9
196,366,744320.1,574475.6,1.2
216,640,741992.8,1210079.8,-19.8
156,10,31888.9,150908.5,-46.0
26,606,581955.6,1134807.8,-23.3
194,354,748763.2,554360.9,0.1
102,486,547658.3,812389.9,-14.2
60,568,562911.9,1058433.8,-15.9
102,212,529021.3,237827.5,-19.6
194,208,678508.7,63303.5,-22.1
78,588,592692.6,1094606.9,-24.0
70,288,533052.8,419480.1,-13.7
186,44,53610.8,77695.9,-49.4
188,478,651875.1,797149.8,-6.9
212,266,828260.6,405742.3,5.3
92,416,602358.1,634672.7,-13.7
118,244,590938.1,299401.0,-17.6
80,434,584289.7,663643.5,-14.0
124,588,617562.8,1091163.1,-21.4
28,350,502173.6,526840.3,-12.5
100,170,449023.3,157488.2,-24.5
54,616,602850.2,1153195.1,-22.2
318,434,979437.5,711613.6,25.4
152,336,688065.1,514588.6,-2.6
176,580,638258.1,1071608.3,-16.2
388,430,1116452.3,683029.4,35.5
84,388,596864.0,586263.4,-3.0
172,644,695512.7,1216475.0,-18.2
188,32,32057.2,103061.5,-48.3
266,430,855557.0,672684.7,15.8
136,150,421829.7,79723.1,-32.5
274,408,875460.4,657040.6,16.9
142,390,662938.6,600280.8,2.1
46,290,494274.8,433264.1,-15.7
140,522,574486.6,934692.0,-11.7
88,616,620538.1,1152377.7,-20.8
62,274,511694.7,400435.7,-15.6
164,304,713127.6,458920.2,-8.8
198,336,758854.3,532399.0,-1.7
40,510,455055.0,894921.6,-22.3
138,426,642354.4,663349.0,-1.2
178,670,700681.7,1277447.0,-22.1
90,216,518844.5,260238.8,-20.2
136,72,178846.4,54609.0,-42.5
160,632,679844.4,1187246.9,-17.1
204,676,719363.4,1285382.5,-22.3
100,176,462209.8,167465.9,-23.7
92,332,594873.5,492764.9,-8.0
54,236,482853.4,336060.9,-19.1
34,398,547881.8,592196.8,-16.0
50,74,254928.7,138801.6,-33.6
194,334,752849.4,529366.8,-2.4
50,350,538905.8,522770.1,-10.7
114,604,626803.4,1124600.3,-21.5
36,332,500408.5,500582.5,-13.3
104,606,622858.9,1129625.9,-21.8
34,414,550900.6,616159.6,-19.0
22,288,452732.5,439946.9,-16.5
222,340,793818.0,548442.0,5.9
124,652,659115.2,1239222.4,-21.0
228,358,791221.2,574452.7,6.5
100,44,139694.4,120402.2,-57.2
168,204,608525.6,115611.7,-22.5
134,606,640304.1,1127087.6,-19.9
118,450,605350.2,711105.7,-1.6
130,400,645727.8,614943.0,1.0
176,502,621402.0,871748.9,-10.7
294,366,921913.8,631214.1,16.7
154,220,621849.3,189161.8,-18.6
76,414,588199.0,627237.9,-15.4
232,288,839087.4,481988.4,5.5
58,338,543314.8,503907.1,-11.7
194,238,745215.7,189887.4,-19.3
336,402,1023971.7,669094.5,27.4
138,644,667673.4,1218315.5,-19.5
326,436,1001203.2,715330.4,26.9
186,38,43452.9,92790.9,-48.8
24,530,455404.1,969045.0,-21.0
94,476,547633.8,777899.9,-16.5
200,294,785541.3,463476.3,0.4
56,394,568513.4,590469.2,-9.4
46,278,488835.3,414532.7,-17.1
206,598,675318.2,1098955.5,-12.2
294,432,926113.0,693491.7,20.8
34,596,575188.8,1114782.6,-24.0
282,374,893611.2,628666.1,15.4
66,98,288512.6,126472.6,-31.8
172,328,720479.1,512239.5,-4.7
30,168,402990.5,230234.8,-25.5
152,382,677995.5,589069.2,2.0
154,300,693065.0,441862.8,-7.8
290,382,913311.4,642454.9,17.6
156,398,677341.9,615329.0,2.5
146,354,676393.0,542624.5,-1.1
172,534,598627.4,970418.8,-16.3
148,456,628049.7,728848.6,-2.7
138,604,640756.6,1122380.3,-19.9
352,376,1065648.0,643405.1,32.5
182,234,710222.7,194021.4,-18.4
96,194,494430.9,206164.3,-20.6
182,58,90620.4,49270.7,-49.7
96,648,637000.6,1231201.8,-22.2
98,164,434274.2,150637.6,-25.6
74,630,615502.5,1185921.8,-21.2
114,526,552718.3,947400.5,-14.0
414,416,1145825.3,667252.4,41.6
152,456,631928.8,729048.3,-2.2
82,370,592012.2,556570.7,-4.5
120,444,615275.7,697057.5,-2.1
86,58,189204.7,113601.8,-42.5
80,374,590499.1,562807.7,-4.4
18,628,570971.4,1179630.6,-23.2
232,428,772890.9,654762.5,6.9
320,364,985204.0,623568.9,22.1
34,450,532845.0,678387.1,-16.0
44,274,483933.7,409300.9,-17.6
362,402,1075074.4,669013.0,32.7
198,328,760707.1,524545.9,-1.6
46,120,320345.8,151716.3,-29.7
248,412,815840.7,643541.6,12.6
114,396,628924.2,605367.6,-0.7
156,192,554573.6,116122.5,-23.6
66,506,491778.2,879166.3,-19.1
126,388,644221.6,594219.3,1.6
208,582,656066.1,1073028.9,-11.0
236,240,909061.0,369379.8,7.6
152,218,614149.2,186269.9,-19.4
24,476,437201.2,754083.3,-25.6
100,278,586342.6,385480.5,-14.8
180,540,608833.9,986525.2,-13.2
130,358,653461.2,545187.4,-1.5
294,370,921676.8,634431.3,17.0
182,430,691400.9,668817.4,-0.5
358,380,1072444.4,650136.3,33.3
96,226,537735.7,276480.2,-19.1
84,164,425078.3,167195.3,-24.8
134,464,605600.6,749167.4,-9.3
200,610,691254.3,1126828.6,-13.9
220,408,763944.9,633561.6,7.8
132,644,662990.9,1218695.6,-20.0
150,140,398495.8,45030.1,-33.5
130,68,174765.3,62357.7,-45.0
162,544,601750.1,997790.8,-12.8
88,550,555307.5,1017660.9,-13.1
398,430,1132588.5,682829.2,35.4
286,364,908140.3,621903.8,15.4
152,136,386559.8,37486.5,-33.1
142,220,600352.1,207120.5,-20.0
46,632,594764.2,1190951.5,-22.6
70,668,624918.6,1282513.7,-23.2
78,516,510498.6,915082.5,-19.7
40,522,466757.9,937551.7,-22.2
80,410,592338.9,621547.6,-12.1
196,398,731375.6,619555.9,3.7
74,140,367949.6,148536.3,-27.5
118,606,630842.1,1128533.1,-20.9
300,386,935047.4,650480.4,19.9
114,164,444690.4,130446.9,-27.0
400,440,1141259.3,688385.8,36.9
176,338,724439.2,528416.3,-3.6
56,114,314201.0,140357.4,-30.2
38,84,273150.8,151718.7,-32.5
134,478,592428.4,791306.9,-12.7
208,622,712916.4,1157491.3,-13.9
272,426,871229.9,673316.3,17.2
120,156,429109.3,110851.2,-29.7
22,656,588295.6,1261813.7,-24.6
150,244,649505.4,272846.3,-17.3
150,410,664712.0,634473.7,1.2
120,478,576525.1,789189.0,-14.2
186,538,610208.9,981143.3,-13.9
114,232,571586.3,272649.0,-17.7
406,392,1135739.6,663251.6,37.8
260,418,840342.8,657286.6,14.8
156,190,548504.9,112988.0,-23.8
370,402,1088600.1,668837.0,33.8
52,272,495507.8,401933.1,-17.3
170,550,613914.7,1014824.2,-12.2
134,506,573285.3,882424.8,-11.5
108,336,620557.7,501743.6,-5.5
146,274,666134.3,368376.2,-13.1
60,330,541499.6,491045.2,-12.5
112,112,313746.0,79660.2,-31.3
164,460,639184.4,740364.6,-2.8
272,404,870558.3,651772.4,16.2
30,148,351990.9,198783.0,-26.7
114,118,329176.4,79831.3,-31.9
262,434,839492.4,675066.1,14.2
224,376,781147.1,595960.0,5.9
32,612,592098.8,1145914.8,-22.9
162,2,24875.3,168179.1,-50.2
410,420,1142940.9,670900.3,41.3
36,648,591109.5,1236351.8,-23.1
72,638,615652.2,1206688.0,-21.5
64,154,390284.1,174883.2,-25.9
100,562,578471.8,1042179.2,-14.2
60,290,517566.8,427047.5,-14.4
324,446,985217.0,729044.2,26.3
68,52,194971.2,135327.9,-34.5
26,510,432049.0,898102.2,-23.5
148,578,621614.1,1069803.3,-18.5
64,58,215792.3,133533.6,-34.6
108,112,313795.3,84521.1,-31.2
34,520,455363.1,930623.5,-22.4
364,380,1081248.8,653320.4,33.9
42,560,537747.9,1049356.2,-17.6
166,130,369032.6,6408.8,-33.8
34,174,418579.0,236035.0,-24.4
42,322,504463.0,483943.5,-13.4
118,468,584546.1,758009.7,-13.3
304,390,944583.8,655182.4,20.9
190,386,728039.4,601591.2,2.8
146,362,674967.9,555695.1,-0.1
190,410,716327.2,637198.1,2.6
120,424,625251.8,656292.3,-5.7
238,284,852971.7,482507.6,5.2
32,464,481334.9,721280.0,-23.5
182,262,728643.7,326859.6,-15.2
84,56,187416.4,117576.9,-38.3
60,104,298861.8,133806.2,-31.1
112,426,616936.4,657600.5,-7.1
194,314,755575.8,509525.5,-2.5
166,302,717159.7,455730.8,-8.9
126,252,612421.3,314092.1,-16.8
106,72,203707.9,83774.2,-39.7
238,304,829447.6,512502.1,4.2
150,506,590376.7,883382.2,-10.0
36,398,549599.3,592509.3,-15.4
134,608,642183.4,1131458.2,-19.6
192,400,724604.8,622160.3,3.0
224,338,797368.1,547098.2,5.9
180,422,694709.4,655986.7,1.0
120,446,612572.9,702074.5,-1.7
140,160,450428.4,88973.9,-29.9
38,554,522015.5,1037944.3,-18.1
156,216,617241.8,173654.5,-19.7
132,550,586623.2,1014257.7,-13.9
84,456,564617.0,714088.7,-6.7
190,638,709492.6,1202079.9,-16.6
40,254,469685.9,380786.3,-17.2
88,580,590662.9,1077658.8,-23.3
194,372,739217.9,582463.9,2.0
82,330,577346.6,488868.8,-9.9
182,356,729248.5,555666.1,-3.6
120,378,638609.1,576518.9,1.0
166,324,712401.9,501887.7,-4.8
138,658,670809.5,1253068.6,-20.6
174,396,701519.8,614352.8,2.3
162,192,562524.0,104619.5,-23.5
108,456,588508.1,722362.1,-4.4
56,634,602620.6,1196423.8,-22.1
160,186,540526.3,100611.9,-24.9
44,354,532590.7,528891.3,-10.6
188,444,688825.2,694822.9,0.3
126,584,614997.9,1083117.1,-21.1
112,606,627387.2,1129018.7,-21.3
146,210,586997.5,173518.7,-22.2
80,528,521496.9,955968.8,-18.5
434,416,1159404.3,662304.6,43.7
122,354,642548.2,536534.8,-2.9
392,414,1121168.9,676198.8,35.4
218,638,744584.0,1207638.4,-19.9
106,240,567187.3,299991.1,-18.1
46,392,558686.0,585739.9,-11.9
194,210,682564.4,69316.7,-21.4
18,662,592629.0,1275941.0,-24.8
70,498,497903.6,850054.5,-17.5
156,232,646659.2,225543.1,-15.7
86,228,525252.3,290817.0,-19.6
184,244,728070.8,236088.7,-20.3
198,282,781194.2,427670.1,-2.5
410,396,1139114.6,663767.7,39.0
282,436,895417.1,691123.0,18.2
178,354,723677.4,551818.3,-3.2
102,398,615659.6,606369.0,-3.0
110,570,592969.2,1056781.9,-18.0
180,268,730198.9,353634.1,-14.8
96,554,566229.6,1025859.0,-13.1
62,326,542396.9,484253.3,-12.7
104,156,420040.1,131884.2,-27.9
128,568,601029.5,1051659.5,-16.2
60,172,427037.7,206217.0,-23.0
54,488,478780.3,811002.2,-20.5
86,98,284512.4,105402.7,-32.3
78,98,286360.6,114004.4,-32.1
58,424,571753.8,638957.9,-19.3
190,500,641584.8,866206.0,-13.4
44,326,510915.2,489093.3,-13.2
136,284,653060.8,395106.7,-11.3
58,216,478502.0,293003.8,-21.4
18,416,534129.4,619305.1,-20.8
220,652,749138.2,1226300.2,-20.9
106,232,559035.2,280621.0,-17.9
102,328,609601.9,486039.2,-6.7
174,42,62332.2,85529.9,-49.5
172,208,626988.1,118085.8,-21.7
104,476,559777.4,779953.4,-15.8
60,596,590136.7,1112336.5,-24.2
50,94,284570.8,141928.5,-31.9
52,150,373468.7,181479.4,-26.3
50,552,528696.7,1030359.4,-15.7
138,614,650105.9,1144655.5,-18.4
46,442,552534.7,665845.5,-16.6
126,620,646627.7,1159702.3,-18.6
162,162,467488.0,61995.2,-31.4
28,656,592108.3,1260174.3,-24.4
74,62,211520.2,122387.3,-35.6
88,334,588998.8,496241.1,-8.6
50,254,484791.5,372902.5,-17.7
58,190,458444.9,240957.1,-22.0
268,392,861446.5,637552.4,14.1
26,620,590106.6,1159802.1,-22.7
98,328,603283.3,485635.7,-7.3
102,674,645132.2,1296887.1,-22.9
144,426,649009.4,663016.9,-0.4
312,388,963819.0,653741.9,22.0
108,26,110029.6,146705.1,-54.6
50,44,212253.2,154911.1,-32.2
66,214,487278.2,280969.6,-21.9
128,604,634858.7,1123368.0,-20.5
116,658,654427.7,1255008.7,-21.5
382,410,1106562.5,674939.8,35.0
102,304,604694.3,438873.9,-11.2
222,648,754989.9,1221135.6,-20.3
136,400,652580.9,615882.4,1.4
114,586,610322.2,1087984.4,-22.1
150,540,589342.8,987224.4,-15.3
198,432,710861.1,673527.7,-0.3
188,216,681670.9,101729.7,-21.9
54,48,212074.6,149007.3,-33.0
134,288,651347.3,405005.1,-10.6
184,282,750608.5,414321.3,-8.8
28,148,350187.2,200510.6,-26.7
152,452,636388.9,718540.5,-0.5
30,484,438962.1,790275.5,-24.5
106,314,612981.2,459283.1,-8.6
336,434,1029661.6,715776.7,28.8
126,46,113481.1,106684.0,-53.1
190,470,650253.7,769847.6,-4.0
184,228,706666.6,165303.5,-19.1
186,444,685937.4,694936.8,0.6
166,272,703940.0,364625.8,-13.1
184,584,645269.2,1078035.8,-15.4
208,406,745629.0,631297.0,5.7
100,128,351138.2,103768.2,-30.8
196,344,753335.0,539974.9,-2.7
108,82,233402.6,79984.0,-35.4
48,52,223473.2,147931.8,-33.1
6,150,329691.8,224460.7,-27.0
150,192,547166.6,126557.1,-23.6
64,172,429402.8,201969.0,-22.9
224,380,780174.9,600853.4,6.3
398,402,1127884.6,669861.9,35.5
52,324,523880.4,483582.5,-13.0
94,268,572054.9,365208.4,-16.1
78,82,254119.7,112336.2,-34.8
100,88,255266.0,88740.0,-34.2
42,394,555281.9,588005.4,-13.3
106,600,618788.9,1116903.2,-22.6
56,470,506204.3,748275.7,-20.9
50,260,487285.8,383268.1,-17.7
158,104,291931.1,25271.6,-35.0
48,340,528190.4,508404.9,-12.3
56,542,517177.0,1004051.1,-16.0
30,558,524280.2,1049477.4,-20.4
100,86,250093.6,88722.6,-34.7
108,570,591861.0,1056919.1,-18.0
24,654,586455.8,1255918.2,-24.5
56,548,526926.3,1019538.8,-15.0
176,480,637748.7,802675.9,-8.0
30,604,581616.1,1130672.0,-23.4
110,572,594995.8,1060648.3,-19.1
184,488,644216.6,829579.8,-9.8
178,578,637796.0,1067782.0,-15.7
202,198,653771.7,29649.7,-10.8
72,660,623961.4,1263521.0,-23.2
56,156,389012.7,185669.9,-25.5
