,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target,real_identifier
32,12.17,4.11,2.35,21.5,85.0,2.23,1.88,0.45,1.42,2.83,0.81,2.63,620.0,1.0,0
33,14.39,3.98,2.51,19.5,115.0,2.58,2.42,0.33,1.29,5.05,0.89,3.21,1090.0,0.0,0
34,14.61,1.71,2.19,14.5,100.0,2.92,3.03,0.3,2.01,5.45,1.09,2.89,1060.0,0.0,0
35,13.23,1.83,2.13,17.2,108.0,3.04,3.04,0.29,2.06,5.17,0.89,3.37,900.0,0.0,0
36,13.77,3.31,2.56,20.2,108.0,1.86,0.59,0.51,0.83,6.01,0.97,1.85,710.0,2.0,0
37,12.75,1.56,2.27,20.9,80.0,1.42,1.49,0.59,1.64,3.14,0.97,2.09,520.0,1.0,0
38,11.67,2.03,2.29,18.2,99.0,3.06,2.29,0.18,1.38,3.31,1.17,2.99,360.0,1.0,0
39,13.46,3.95,2.49,23.1,103.0,1.82,0.77,0.44,1.44,7.35,0.71,1.59,770.0,2.0,0
40,12.19,2.35,2.43,19.5,105.0,2.19,2.56,0.26,1.85,3.95,1.04,3.01,740.0,0.0,0
41,13.42,1.67,2.65,20.5,110.0,2.55,2.93,0.31,1.83,4.45,1.01,2.89,935.0,0.0,0
42,11.85,2.59,2.15,18.0,92.0,2.03,1.85,0.35,1.49,2.85,1.08,2.56,615.0,1.0,0
43,12.94,1.42,2.38,20.0,100.0,2.88,2.49,0.24,1.92,4.15,1.03,3.25,825.0,0.0,0
44,13.19,2.23,2.52,19.0,108.0,2.41,2.67,0.28,1.78,4.01,1.05,3.04,785.0,0.0,0
45,11.51,2.91,2.08,17.5,90.0,2.15,1.93,0.38,1.54,2.95,1.09,2.63,580.0,1.0,0
46,14.07,1.85,2.78,21.0,118.0,2.93,3.21,0.29,1.99,5.55,1.02,2.83,1210.0,0.0,0
47,12.81,2.17,2.4,19.5,104.0,2.33,2.35,0.27,1.83,3.85,1.06,3.09,755.0,0.0,0
48,11.28,2.74,2.12,17.0,88.0,2.07,1.79,0.36,1.46,2.75,1.1,2.51,545.0,1.0,0
49,13.85,1.98,2.68,20.5,114.0,2.79,2.99,0.3,1.93,5.3,1.01,2.93,1050.0,0.0,0
50,13.43,2.19,2.35,18.5,105.0,2.22,1.75,0.31,1.59,4.45,0.93,2.49,615.0,1.0,0
51,12.98,3.33,2.48,20.5,110.0,1.83,0.83,0.49,1.21,6.29,0.73,1.85,745.0,2.0,0
52,13.69,1.93,2.29,17.2,99.0,2.49,2.23,0.35,1.93,3.55,1.02,3.43,455.0,1.0,0
53,13.04,2.64,2.42,19.8,95.0,1.91,1.04,0.44,1.15,5.11,0.83,2.26,630.0,2.0,0
54,12.79,3.85,2.22,21.2,115.0,1.67,0.76,0.51,1.38,9.85,0.64,1.71,855.0,2.0,0
55,13.53,1.74,2.38,16.8,108.0,2.85,2.98,0.29,2.03,3.92,1.13,3.91,490.0,1.0,0
56,12.92,2.51,2.55,20.2,100.0,1.99,0.94,0.46,1.27,5.49,0.78,2.04,710.0,2.0,0
57,13.35,3.19,2.33,19.2,105.0,1.74,0.81,0.48,1.22,6.51,0.69,1.83,795.0,2.0,0
58,13.17,1.87,2.44,17.5,102.0,2.38,2.15,0.33,1.81,3.69,1.04,3.29,440.0,1.0,0
59,12.96,2.93,2.51,20.8,110.0,1.86,0.88,0.5,1.24,5.93,0.76,2.07,680.0,2.0,0
60,12.53,1.49,2.19,17.2,90.0,2.23,1.44,0.38,1.49,4.19,0.93,2.36,582.0,1.0,0
61,13.22,2.83,2.41,20.1,92.0,1.86,1.19,0.51,1.69,4.56,0.79,2.04,472.0,2.0,0
62,12.85,1.67,2.03,15.9,84.0,2.44,2.33,0.33,1.85,3.25,1.14,2.69,1232.0,0.0,0
63,13.49,2.14,2.56,19.3,99.0,1.74,0.93,0.42,1.03,5.51,0.73,1.86,701.0,2.0,0
64,12.59,1.38,2.11,16.8,87.0,2.17,1.85,0.35,1.56,3.87,1.01,2.51,541.0,1.0,0
65,13.08,2.59,2.29,18.2,95.0,1.99,1.41,0.49,1.73,4.92,0.85,2.16,608.0,2.0,0
66,12.44,1.82,2.05,16.4,82.0,2.35,2.07,0.31,1.88,3.48,1.07,2.62,1148.0,0.0,0
67,13.31,2.05,2.44,19.1,96.0,1.81,0.98,0.45,1.11,5.29,0.76,1.92,736.0,2.0,0
68,12.71,1.55,2.15,17.1,89.0,2.29,1.67,0.37,1.62,4.04,0.96,2.41,564.0,1.0,0
69,13.04,2.31,2.35,18.8,93.0,1.93,1.29,0.52,1.76,4.79,0.83,2.13,621.0,2.0,0
70,12.19,2.59,2.33,20.5,118.0,2.29,2.19,0.35,2.02,3.19,1.04,2.91,817.0,1.0,0
71,11.93,1.85,2.51,22.0,99.0,2.83,2.49,0.26,2.64,2.98,0.93,3.04,742.0,1.0,0
72,13.63,2.01,2.41,18.5,121.0,2.41,1.93,0.42,1.85,4.21,1.19,2.69,591.0,0.0,0
73,12.44,2.33,2.26,19.0,111.0,2.91,2.82,0.31,2.17,3.51,1.07,3.13,827.0,1.0,0
74,11.78,2.65,2.35,21.0,96.0,2.17,2.04,0.38,2.51,2.83,0.98,2.85,511.0,1.0,0
75,13.29,1.99,2.62,23.5,104.0,3.04,2.71,0.24,2.31,3.67,1.14,3.29,956.0,1.0,0
76,12.85,2.49,2.19,20.0,90.0,2.56,2.35,0.33,2.08,3.92,1.01,2.99,681.0,1.0,0
77,11.52,2.87,2.44,22.0,115.0,2.35,2.13,0.41,2.42,2.69,0.89,2.77,499.0,1.0,0
78,13.01,2.08,2.48,19.5,101.0,2.98,2.56,0.29,2.26,3.44,1.11,3.21,819.0,1.0,0
79,12.58,2.22,2.31,20.5,108.0,2.63,2.41,0.34,2.14,3.08,1.03,2.94,734.0,1.0,0
80,12.51,2.31,2.18,20.2,91.0,2.04,1.83,0.38,1.85,3.41,1.03,2.85,542.0,1.0,0
81,13.38,3.24,2.49,24.1,109.0,1.88,1.04,0.49,1.63,6.31,0.88,2.49,633.0,2.0,0
82,12.65,2.85,2.35,18.5,99.0,2.15,2.49,0.35,2.27,4.19,1.19,3.01,596.0,1.0,0
83,11.93,4.56,2.44,22.8,85.0,2.59,2.85,0.29,2.53,3.59,0.83,3.42,421.0,1.0,0
84,13.21,3.98,2.58,25.3,105.0,1.93,1.19,0.51,1.71,7.41,0.93,2.67,691.0,2.0,0
85,12.39,2.18,2.29,19.9,101.0,2.01,1.67,0.41,1.93,3.13,1.08,2.93,582.0,1.0,0
86,12.84,3.51,2.62,23.9,112.0,2.24,2.31,0.39,2.03,4.51,1.02,3.23,648.0,1.0,0
87,11.99,4.21,2.34,20.9,88.0,2.83,3.09,0.25,2.87,3.02,0.81,3.59,402.0,1.0,0
88,12.58,2.49,2.22,17.9,94.0,2.09,1.85,0.37,2.19,4.03,1.14,2.99,564.0,1.0,0
89,13.05,3.83,2.55,26.1,108.0,1.96,1.13,0.53,1.77,7.03,0.96,2.73,704.0,2.0,0
90,13.51,1.89,2.32,19.2,105.0,2.63,2.79,0.29,1.93,4.21,1.17,3.04,920.0,0.0,0
91,12.59,2.15,2.41,20.5,93.0,2.39,2.13,0.31,1.62,5.89,1.04,2.51,680.0,1.0,0
92,14.38,1.55,2.35,15.6,119.0,2.93,3.03,0.27,2.24,6.45,1.14,3.29,1090.0,0.0,0
93,13.29,1.92,2.48,18.3,102.0,2.51,2.65,0.33,1.83,4.59,1.08,2.92,840.0,0.0,0
94,12.87,2.06,2.29,21.1,86.0,2.18,1.97,0.34,1.49,5.17,1.01,2.39,590.0,2.0,0
95,14.23,1.69,2.44,16.9,110.0,2.79,2.95,0.28,2.06,6.08,1.12,3.15,1010.0,0.0,0
96,13.85,1.85,2.33,19.5,96.0,2.44,2.51,0.32,1.75,5.43,1.06,2.83,770.0,0.0,0
97,12.46,2.01,2.38,20.8,91.0,2.29,2.07,0.35,1.59,4.93,1.03,2.45,630.0,1.0,0
98,14.01,1.62,2.27,17.5,108.0,2.67,2.83,0.29,1.96,5.79,1.11,3.01,930.0,0.0,0
99,13.58,1.98,2.42,19.8,99.0,2.56,2.73,0.31,1.86,5.25,1.07,2.79,810.0,0.0,0
100,13.51,1.42,2.23,19.2,108.0,2.92,2.85,0.41,1.93,6.39,0.93,2.83,1020.0,0.0,0
101,12.35,2.31,2.04,15.6,100.0,2.15,2.42,0.38,1.67,4.21,1.04,2.59,880.0,1.0,0
102,14.13,1.19,2.67,20.5,116.0,3.29,3.04,0.29,2.01,7.42,0.85,3.21,1340.0,0.0,0
103,13.63,2.04,2.17,18.3,105.0,2.49,2.19,0.45,1.82,5.57,0.98,2.75,1140.0,1.0,0
104,11.99,1.65,2.01,16.5,92.0,2.01,1.93,0.39,1.49,4.01,1.07,2.35,680.0,1.0,0
105,14.01,1.81,2.33,19.8,112.0,3.14,2.99,0.27,2.08,7.01,0.89,3.39,1420.0,0.0,0
106,12.59,2.16,2.11,17.2,98.0,2.39,2.51,0.35,1.73,5.03,1.01,2.67,960.0,1.0,0
107,13.29,1.02,2.44,20.2,109.0,2.83,2.29,0.42,1.95,6.19,0.96,2.91,1200.0,0.0,0
108,11.83,1.93,1.95,15.9,95.0,1.93,1.85,0.36,1.41,3.95,1.09,2.29,580.0,1.0,0
109,12.93,1.13,2.39,19.1,104.0,2.57,2.38,0.33,1.85,5.85,0.92,2.99,1100.0,1.0,0
110,13.19,2.13,2.55,20.5,108.0,2.51,2.19,0.31,2.04,6.29,0.93,2.51,910.0,1.0,0
111,12.81,1.67,2.39,19.0,92.0,2.15,1.85,0.29,1.73,5.35,0.98,2.33,820.0,1.0,0
112,13.67,2.51,2.62,24.0,114.0,2.83,2.57,0.32,2.31,6.85,1.01,2.85,1130.0,0.0,0
113,12.45,1.83,2.29,17.0,85.0,1.93,1.49,0.3,1.58,4.85,0.89,2.19,690.0,2.0,0
114,14.04,2.23,2.51,22.0,109.0,2.99,2.81,0.33,2.49,7.23,1.07,3.17,1230.0,0.0,0
115,13.49,2.07,2.46,20.0,99.0,2.41,2.11,0.31,2.01,6.03,0.95,2.59,950.0,1.0,0
116,12.27,1.55,2.26,16.0,80.0,1.83,1.37,0.28,1.44,4.42,0.85,2.09,620.0,2.0,0
117,13.85,2.59,2.69,25.5,119.0,3.05,2.93,0.34,2.58,7.51,1.04,3.29,1360.0,0.0,0
118,12.93,1.93,2.35,18.5,91.0,2.13,1.73,0.3,1.69,5.19,0.92,2.41,790.0,1.0,0
119,14.29,2.41,2.58,23.5,112.0,3.17,3.03,0.34,2.73,7.89,1.09,3.43,1470.0,0.0,0
120,12.59,2.03,2.39,19.5,94.0,2.39,2.44,0.35,1.93,3.93,1.01,3.21,815.0,1.0,0
121,13.35,2.29,2.55,18.2,101.0,2.83,2.99,0.29,1.69,5.39,1.09,2.99,1085.0,0.0,0
122,12.85,1.85,2.49,20.2,97.0,2.19,2.38,0.39,1.85,4.19,0.96,3.13,895.0,1.0,0
123,13.58,3.19,2.29,19.8,91.0,2.51,2.85,0.31,1.49,5.85,1.02,2.81,1230.0,0.0,0
124,12.19,2.67,2.53,17.9,99.0,2.93,2.62,0.34,1.81,3.59,0.89,3.46,680.0,1.0,0
125,13.42,4.21,2.31,20.8,94.0,2.07,0.93,0.49,1.14,4.79,0.88,2.17,590.0,2.0,0
126,12.98,1.59,2.44,18.5,100.0,2.59,2.79,0.28,1.39,4.98,1.06,3.29,1015.0,0.0,0
127,13.15,2.11,2.61,16.4,102.0,2.85,3.04,0.3,1.63,6.19,1.08,2.88,1300.0,0.0,0
128,11.83,2.51,2.39,20.3,95.0,2.78,2.58,0.36,1.89,3.46,0.83,3.42,635.0,1.0,0
129,13.69,5.13,2.41,20.9,92.0,1.79,0.69,0.53,1.11,7.93,0.66,1.81,755.0,2.0,0
130,13.29,2.13,2.46,19.5,108.0,2.83,2.93,0.31,1.55,5.93,1.04,2.51,1040.0,0.0,0
131,12.59,2.85,2.33,22.5,92.0,1.93,1.49,0.44,1.29,4.19,0.83,2.09,530.0,2.0,0
132,13.49,1.83,2.55,18.5,112.0,2.58,2.17,0.36,1.63,6.15,1.08,2.73,1220.0,0.0,0
133,12.93,2.22,2.41,20.5,99.0,2.15,2.01,0.29,1.44,5.51,0.98,2.42,950.0,0.0,0
134,13.17,2.49,2.51,23.0,105.0,2.69,2.39,0.33,1.59,5.85,1.01,2.56,1120.0,0.0,0
135,12.71,2.07,2.29,21.0,96.0,2.02,1.73,0.41,1.35,4.57,0.86,2.17,620.0,2.0,0
136,13.63,1.95,2.63,19.0,114.0,2.91,2.85,0.38,1.69,6.49,1.11,2.83,1340.0,0.0,0
137,12.44,2.81,2.35,22.5,91.0,1.98,1.59,0.45,1.31,4.33,0.84,2.12,500.0,2.0,0
138,13.31,1.87,2.48,20.0,109.0,2.75,2.51,0.32,1.57,5.99,1.03,2.53,1080.0,0.0,0
139,12.85,2.35,2.39,23.5,100.0,2.39,2.13,0.35,1.51,5.69,0.99,2.48,990.0,0.0,0
140,12.31,2.54,2.42,20.3,101.0,2.23,2.01,0.39,1.35,5.17,1.04,2.51,630.0,1.0,0
141,13.29,1.45,2.58,18.5,112.0,2.83,2.65,0.31,1.83,4.51,1.19,3.02,1050.0,0.0,0
142,11.95,3.21,2.69,25.8,95.0,1.67,1.49,0.55,1.23,8.19,0.63,1.49,580.0,2.0,0
143,13.85,1.71,2.38,19.8,108.0,2.59,2.85,0.29,1.93,5.93,1.13,2.83,1200.0,0.0,0
144,12.62,2.95,2.51,22.1,103.0,2.04,1.93,0.46,1.19,6.39,0.85,2.19,700.0,1.0,0
145,13.39,1.92,2.44,20.9,99.0,2.38,2.44,0.36,1.56,4.85,1.08,2.69,860.0,0.0,0
146,12.18,3.06,2.65,26.4,90.0,1.83,1.64,0.59,1.29,7.92,0.69,1.64,560.0,2.0,0
147,13.71,1.59,2.33,17.9,105.0,2.48,2.73,0.39,1.92,4.13,1.21,2.93,1100.0,0.0,0
148,12.79,2.79,2.56,23.2,98.0,1.99,1.81,0.49,1.24,6.62,0.79,2.13,740.0,1.0,0
149,13.22,1.85,2.41,19.4,109.0,2.69,2.59,0.33,1.79,5.51,1.11,2.76,1000.0,0.0,0
150,12.51,2.39,2.31,20.5,91.0,2.19,1.49,0.39,1.63,3.15,1.13,2.49,531.0,1.0,0
151,13.85,3.51,2.42,22.0,99.0,2.41,2.11,0.51,2.39,2.81,1.35,2.91,446.0,1.0,0
152,11.69,1.93,2.18,19.0,83.0,2.07,1.93,0.42,1.87,2.49,1.45,2.69,583.0,1.0,0
153,12.93,3.29,2.35,20.0,94.0,2.56,2.43,0.48,2.27,3.33,1.08,2.85,491.0,1.0,0
154,13.62,2.15,2.29,23.0,89.0,1.85,1.59,0.33,1.19,3.92,0.99,2.44,567.0,2.0,0
155,11.41,2.51,2.25,18.5,105.0,2.29,2.02,0.46,2.03,2.17,1.38,2.77,459.0,1.0,0
156,12.19,3.65,2.33,21.0,98.0,2.33,2.19,0.44,2.13,2.93,1.25,2.83,521.0,1.0,0
157,14.04,1.88,2.27,24.5,92.0,1.93,0.81,0.39,1.29,8.59,0.58,1.67,641.0,2.0,0
158,13.31,2.77,2.39,22.5,86.0,2.02,1.85,0.36,1.93,3.59,1.02,2.59,499.0,1.0,0
159,11.92,3.01,2.26,20.5,80.0,2.43,2.29,0.5,2.49,2.39,1.41,2.79,475.0,1.0,0
160,12.51,2.39,2.42,19.2,106.0,2.51,2.35,0.41,1.83,4.22,0.93,2.58,742.0,1.0,0
161,13.19,1.85,2.58,23.1,118.0,2.19,2.46,0.33,1.92,5.15,0.85,2.93,812.0,0.0,0
162,12.65,2.13,2.39,20.5,100.0,2.85,2.58,0.44,1.79,4.51,0.91,2.67,758.0,1.0,0
163,13.46,1.94,2.67,24.9,122.0,2.36,2.42,0.38,1.95,5.39,0.83,2.98,848.0,0.0,0
164,12.81,2.25,2.49,21.9,109.0,2.63,2.51,0.42,1.86,4.79,0.89,2.73,784.0,1.0,0
165,13.03,1.99,2.55,22.5,115.0,2.45,2.39,0.39,1.93,5.21,0.85,2.91,830.0,0.0,0
166,12.58,2.17,2.44,20.9,104.0,2.72,2.54,0.43,1.84,4.63,0.9,2.69,768.0,1.0,0
167,13.29,1.89,2.62,24.2,119.0,2.51,2.44,0.37,1.96,5.35,0.82,2.96,854.0,0.0,0
168,12.74,2.09,2.46,21.4,107.0,2.69,2.56,0.44,1.88,4.85,0.88,2.76,794.0,1.0,0
169,13.11,1.95,2.59,23.8,117.0,2.58,2.49,0.4,1.99,5.49,0.84,3.02,858.0,0.0,0
170,12.51,2.22,2.42,17.8,105.0,2.85,2.92,0.29,1.83,5.35,1.04,3.19,825.0,0.0,0
171,13.47,1.89,2.55,18.2,96.0,2.19,2.35,0.31,1.49,4.22,1.08,3.07,580.0,1.0,0
172,11.95,1.44,2.01,20.5,88.0,2.67,2.58,0.24,1.91,6.49,0.98,3.43,920.0,0.0,0
173,12.81,2.08,2.35,19.2,99.0,2.44,2.83,0.26,1.69,5.91,1.02,3.25,750.0,0.0,0
174,13.29,1.65,2.18,16.5,112.0,2.96,3.04,0.23,2.03,6.85,0.96,3.51,1080.0,0.0,0
175,12.59,2.35,2.51,20.8,92.0,1.85,1.42,0.41,1.27,9.31,0.65,1.83,700.0,2.0,0
176,11.72,1.51,1.85,19.8,80.0,2.15,1.79,0.33,1.13,4.39,1.11,3.42,460.0,1.0,0
177,13.63,2.19,2.39,17.3,105.0,2.59,2.49,0.28,1.76,5.57,1.05,3.22,870.0,0.0,0
178,12.26,1.82,2.09,18.8,95.0,2.31,2.24,0.3,1.55,4.93,1.07,3.13,640.0,1.0,0
179,13.04,1.98,2.29,19.1,98.0,2.74,2.99,0.25,1.93,6.22,0.99,3.39,1000.0,0.0,0
0,13.74,1.67,2.25,16.4,118.0,2.6,2.9,0.21,1.62,5.85,0.92,3.2,1060.0,0.0,1
1,12.79,2.67,2.48,22.0,112.0,1.48,1.36,0.24,1.26,10.8,0.48,1.47,480.0,2.0,1
2,12.37,1.13,2.16,19.0,87.0,3.5,3.1,0.19,1.87,4.45,1.22,2.87,420.0,1.0,1
3,13.56,1.73,2.46,20.5,116.0,2.96,2.78,0.2,2.45,6.25,0.98,3.03,1120.0,0.0,1
4,13.05,5.8,2.13,21.5,86.0,2.62,2.65,0.3,2.01,2.6,0.73,3.1,380.0,1.0,1
5,11.56,2.05,3.23,28.5,119.0,3.18,5.08,0.47,1.87,6.0,0.93,3.69,465.0,1.0,1
6,14.06,2.15,2.61,17.6,121.0,2.6,2.51,0.31,1.25,5.05,1.06,3.58,1295.0,0.0,1
7,12.36,3.83,2.38,21.0,88.0,2.3,0.92,0.5,1.04,7.65,0.56,1.58,520.0,2.0,1
8,12.25,1.73,2.12,19.0,80.0,1.65,2.03,0.37,1.63,3.4,1.0,3.17,510.0,1.0,1
9,12.08,1.83,2.32,18.5,81.0,1.6,1.5,0.52,1.64,2.4,1.08,2.27,480.0,1.0,1
10,13.36,2.56,2.35,20.0,89.0,1.4,0.5,0.37,0.64,5.6,0.7,2.47,780.0,2.0,1
11,13.88,5.04,2.23,20.0,80.0,0.98,0.34,0.4,0.68,4.9,0.58,1.33,415.0,2.0,1
12,14.2,1.76,2.45,15.2,112.0,3.27,3.39,0.34,1.97,6.75,1.05,2.85,1450.0,0.0,1
13,12.37,1.07,2.1,18.5,88.0,3.52,3.75,0.24,1.95,4.5,1.04,2.77,660.0,1.0,1
14,13.58,2.58,2.69,24.5,105.0,1.55,0.84,0.39,1.54,8.66,0.74,1.8,750.0,2.0,1
15,12.0,0.92,2.0,19.0,86.0,2.42,2.26,0.3,1.43,2.5,1.38,3.12,278.0,1.0,1
16,13.76,1.53,2.7,19.5,132.0,2.95,2.74,0.5,1.35,5.4,1.25,3.0,1235.0,0.0,1
17,14.19,1.59,2.48,16.5,108.0,3.3,3.93,0.32,1.86,8.7,1.23,2.82,1680.0,0.0,1
18,12.64,1.36,2.02,16.8,100.0,2.02,1.41,0.53,0.62,5.75,0.98,1.59,450.0,1.0,1
19,13.83,1.65,2.6,17.2,94.0,2.45,2.99,0.22,2.29,5.6,1.24,3.37,1265.0,0.0,1
20,13.11,1.01,1.7,15.0,78.0,2.98,3.18,0.26,2.28,5.3,1.12,3.18,502.0,1.0,1
21,13.05,1.65,2.55,18.0,98.0,2.45,2.43,0.29,1.44,4.25,1.12,2.51,1105.0,0.0,1
22,13.24,2.59,2.87,21.0,118.0,2.8,2.69,0.39,1.82,4.32,1.04,2.93,735.0,0.0,1
23,12.51,1.73,1.98,20.5,85.0,2.2,1.92,0.32,1.48,2.94,1.04,3.57,672.0,1.0,1
24,12.33,1.1,2.28,16.0,101.0,2.05,1.09,0.63,0.41,3.27,1.25,1.67,680.0,1.0,1
25,12.52,2.43,2.17,21.0,88.0,2.55,2.27,0.26,1.22,2.0,0.9,2.78,325.0,1.0,1
26,12.43,1.53,2.29,21.5,86.0,2.74,3.15,0.39,1.77,3.94,0.69,2.84,352.0,1.0,1
27,12.16,1.61,2.31,22.8,90.0,1.78,1.69,0.43,1.56,2.45,1.33,2.26,495.0,1.0,1
28,11.76,2.68,2.92,20.0,103.0,1.75,2.03,0.6,1.05,3.8,1.23,2.5,607.0,1.0,1
29,13.78,2.76,2.3,22.0,90.0,1.35,0.68,0.41,1.03,9.58,0.7,1.68,615.0,2.0,1
30,13.39,1.77,2.62,16.1,93.0,2.85,2.94,0.34,1.45,4.8,0.92,3.22,1195.0,0.0,1
31,14.22,1.7,2.3,16.3,118.0,3.2,3.0,0.26,2.03,6.38,0.94,3.31,970.0,0.0,1
32,12.04,4.3,2.38,22.0,80.0,2.1,1.75,0.42,1.35,2.6,0.79,2.57,580.0,1.0,1
33,14.21,4.04,2.44,18.9,111.0,2.85,2.65,0.3,1.25,5.24,0.87,3.33,1080.0,0.0,1
34,14.83,1.64,2.17,14.0,97.0,2.8,2.98,0.29,1.98,5.2,1.08,2.85,1045.0,0.0,1
35,13.05,1.77,2.1,17.0,107.0,3.0,3.0,0.28,2.03,5.04,0.88,3.35,885.0,0.0,1
36,13.69,3.26,2.54,20.0,107.0,1.83,0.56,0.5,0.8,5.88,0.96,1.82,680.0,2.0,1
37,12.69,1.53,2.26,20.7,80.0,1.38,1.46,0.58,1.62,3.05,0.96,2.06,495.0,1.0,1
38,11.62,1.99,2.28,18.0,98.0,3.02,2.26,0.17,1.35,3.25,1.16,2.96,345.0,1.0,1
39,13.4,3.91,2.48,23.0,102.0,1.8,0.75,0.43,1.41,7.3,0.7,1.56,750.0,2.0,1
40,13.5,1.81,2.61,20.0,96.0,2.53,2.61,0.28,1.66,3.52,1.12,3.82,845.0,0.0,1
41,13.73,1.5,2.7,22.5,101.0,3.0,3.25,0.29,2.38,5.7,1.19,2.71,1285.0,0.0,1
42,12.29,2.83,2.22,18.0,88.0,2.45,2.25,0.25,1.99,2.15,1.15,3.3,290.0,1.0,1
43,12.6,1.34,1.9,18.5,88.0,1.45,1.36,0.29,1.35,2.45,1.04,2.77,562.0,1.0,1
44,11.41,0.74,2.5,21.0,88.0,2.48,2.01,0.42,1.44,3.08,1.1,2.31,434.0,1.0,1
45,13.64,3.1,2.56,15.2,116.0,2.7,3.03,0.17,1.66,5.1,0.96,3.36,845.0,0.0,1
46,12.6,2.46,2.2,18.5,94.0,1.62,0.66,0.63,0.94,7.1,0.73,1.58,695.0,2.0,1
47,11.96,1.09,2.3,21.0,101.0,3.38,2.14,0.13,1.65,3.21,0.99,3.13,886.0,1.0,1
48,12.25,3.88,2.2,18.5,112.0,1.38,0.78,0.29,1.14,8.21,0.65,2.0,855.0,2.0,1
