fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
21.483,0.218,5.858,0.113,58.742,232.091,3.952,26.583,10.826,0,10.685
13.689,0.389,28.64,0.225,28.699,101.593,2.749,27.958,33.499,1,-10.699
16.643,0.384,11.15,0.222,26.438,202.039,2.68,19.071,2.316,0,1.338
7.972,0.735,0.352,0.392,20.534,135.757,2.194,9.389,51.744,0,-6.129
9.092,0.801,17.03,0.441,17.93,111.061,2.314,14.92,75.167,1,1.932
19.027,0.298,-0.092,0.172,29.491,196.934,2.932,-2.692,3.249,0,-10.038
17.335,0.263,23.254,0.134,37.382,185.931,2.986,36.678,3.861,0,-10.688
14.293,0.366,-24.965,0.273,32.684,193.344,2.821,31.057,56.631,1,5.892
12.135,0.413,33.993,0.211,36.055,173.799,2.768,31.386,85.752,1,-9.288
20.693,0.404,38.2,0.25,31.306,152.866,2.713,23.938,26.29,0,-16.027
35.147,0.217,-113.215,0.12,93.06,291.841,3.103,61.293,13.747,0,28.926
58.086,0.124,52.556,0.062,80.936,295.421,3.592,77.847,0.19,0,57.814
14.44,0.436,-23.723,0.253,26.833,193.776,2.486,24.467,31.834,1,13.265
14.677,0.3,56.122,0.178,70.912,211.786,3.014,69.789,0.595,0,-5.147
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.16
36.207,0.197,-64.532,0.102,49.4,297.626,3.085,-34.781,49.26,1,-31.949
22.317,0.355,7.844,0.228,58.985,309.157,2.942,48.383,30.596,1,21.329
65.17,0.16,-71.692,0.081,139.812,294.322,3.452,-139.112,85.238,1,-46.11
14.5,0.471,5.194,0.239,23.779,220.593,2.639,16.817,12.603,0,9.908
16.453,0.378,33.036,0.212,28.829,186.245,2.653,15.314,13.487,0,11.232
29.92,0.188,57.516,0.109,81.459,289.882,3.219,74.184,10.345,0,-21.27
24.121,0.268,18.153,0.139,30.829,209.02,2.808,-15.122,16.393,0,17.787
30.338,0.35,-30.642,0.196,65.478,113.792,2.531,-63.524,66.799,1,-19.53
7.393,0.772,3.001,0.446,19.2,196.048,2.154,-8.928,70.736,0,4.003
11.966,0.483,-27.205,0.27,37.134,146.867,2.357,-18.254,74.435,1,-6.118
15.847,0.36,9.156,0.214,26.504,130.701,2.672,16.53,24.301,0,4.178
33.574,0.245,-22.42,0.148,84.786,337.148,3.285,-22.709,69.585,1,-20.543
75.027,0.163,-65.096,0.036,112.475,360.447,3.631,-90.729,25.689,1,-56.463
25.498,0.352,22.042,0.185,29.945,63.331,2.597,6.865,47.119,0,21.386
9.056,0.478,44.659,0.243,34.967,206.231,2.806,20.685,53.667,1,-7.181
0,0.736,24.802,0.437,24.562,186.17,2.141,16.951,77.655,0,0
14.324,0.451,25.208,0.23,26.67,208.083,2.754,-6.095,14.502,0,8.114
40.317,0.083,62.768,0.042,66.958,181.433,4.129,44.285,3.996,0,-22.514
11.38,0.62,-18.78,0.316,20.687,128.39,2.308,-12.051,50.176,1,-11.228
12.452,0.458,-8.691,0.242,23.96,83.278,2.494,3.142,14.77,0,-8.975
35.247,0.362,29.303,0.206,62.593,360.081,3.344,39.825,3.192,0,21.991
17.591,0.242,51.126,0.134,53.988,237.018,2.842,19.199,5.298,0,-13.836
15.902,0.469,-30.466,0.247,23.038,119.488,2.565,14.284,80.508,1,11.33
14.867,0.477,11.531,0.271,30.149,165.262,2.626,28.811,68.63,1,-9.261
12.801,0.572,2.299,0.318,18.232,212.901,2.411,-8.671,76.901,0,-9.926
17.022,0.334,40.474,0.17,36.89,209.552,2.783,28.952,10.556,0,10.353
20.692,0.378,36.768,0.213,31.226,152.096,2.79,23.854, 1.723,0,13.866
26.913,0.206,-18.503,0.113,97.692,300.858,3.619,70.694,0.358,0,18.285
12.424,0.658,0.379,0.364,18.498,193.239,2.383,5.142,62.04,0,6.165
9.928,0.631,6.425,0.384,19.973,221.259,2.299,19.035,4.114,0,9.14
10.541,0.676,3.546,0.397,17.124,147.285,2.471,-7.584,40.222,0,7.936
37.488,0.246,-2.75,0.162,77.656,358.409,3.484,51.518,1.213,0,-24.559
25.453,0.189,-104.246,0.107,90.913,316.564,3.196,61.264,1.116,0,15.796
10.099,0.583,5.347,0.328,21.288,244.58,2.179,-16.842,8.167,0,-10.267
41.783,0.105,-37.292,0.08,59.654,132.6,3.598,-57.141,0.303,1,-34.256
43.818,0.209,-71.169,0.116,82.474,413.403,3.508,-99.786,1.886,1,-28.756
30.687,0.146,25.22,0.074,63.963,237.324,3.926,51.924,1.116,0,18.202
22.236,0.311,5.714,0.194,34.344,139.817,2.954,-23.674,63.338,1,14.53
28.286,0.233,-23.786,0.095,45.469,83.316,2.903,-12.095,7.399,1,-23.455
28.795,0.172,69.877,0.086,65.817,207.387,3.419,65.376,6.937,0,4.546
18.761,0.274,-56.256,0.141,101.236,154.153,2.852,-70.376,81.362,1,-5.422
10.034,0.576,1.86,0.284,15.151,268.875,2.279,-5.361,86.024,1,9.625
29.462,0.290,-18.399,0.155,31.557,107.491,2.749,-22.046,18.85,0,16.357
21.71,0.22,24.089,0.111,47.602,246.296,3.168,32.451,2.56,0,14.361
10.639,0.609,-20.584,0.314,20.774,133.93,2.29,-14.087,79.803,0,-10.64
29.489,0.162,22.729,0.087,48.873,190.231,3.192,19.472,3.459,0,20.094
10.337,0.525,-0.402,0.29,29.873,88.01,2.587,24.638,5.353,1,6.784
37.47,0.243,-40.787,0.162,58.808,314.078,3.058,-33.43,8.87,0,-26.523
119.1,0.031,192.324,0.016,157.310,259.72,4.249,100.459,44.552,0,51.704
20.242,0.209,-10.194,0.106,43.358,186.526,2.894,-24.092,4.507,0,13.98
16.367,0.453,6.668,0.266,23.679,198.578,2.668,18.046,19.21,0,-7.644
20.692,0.304,3.918,0.155,28.618,126.434,2.738,19.881,10.856,0,-12.836
22.618,0.317,12.231,0.16,30.554,119.721,2.841,12.15,7.419,0,-16.94
6.794,0.513,-14.84,0.311,27.878,252.105,2.241,-8.345,38.147,1,6.28
17.824,0.366,6.478,0.202,29.387,109.694,2.742,28.995,10.789,0,14.942
10.443,0.565,22.902,0.308,22.111,129.155,2.207,18.67,41.705,0,10.721
12.398,0.53,-16.655,0.31,21.308,151.445,2.446,-15.36,7.387,0,4.747
10.973,0.624,14.956,0.345,19.826,104.841,2.426,20.404,80.638,1,-8.7
57.174,0.069,-17.324,0.035,107.383,289.981,4.652,-90.713,3.744,1,28.924
24.946,0.33,10.675,0.17,56.221,279.174,2.833,-40.094,9.78,1,-5.897
10.133,0.584,-9.437,0.295,20.575,151.647,2.27,-17.619,2.141,0,3.982
76.459,0.131,-27.663,0.066,107.017,299.247,3.789,-88.888,3.489,1,52.358
14.121,0.545,10.192,0.323,21.445,220.444,2.565,-7.484,16.629,0,-11.4
20.344,0.33,-82.344,0.198,100.591,338.489,3.146,-53.78,1.1,0,18.426
22.59,0.179,-12.818,0.094,78.617,287.151,3.465,57.779,0.595,0,-6.797
21.8,0.23,-10.231,0.127,39.231,212.817,3.068,28.720,4.343,0,-9.12
36.232,0.19,-51.233,0.103,96.437,314.265,3.326,58.581,2.11,0,29.744
7.176,0.704,10.798,0.411,20.884,187.704,2.216,-8.243,46.342,0,5.739
11.584,0.598,7.615,0.307,20.426,160.474,2.28,-12.031,53.092,0,-7.882
12.026,0.436,-37.814,0.233,39.039,244.413,2.427,-23.601,16.76,0,-4.172
19.027,0.298,-0.092,0.172,29.491,196.934,2.932,-2.692,3.249,0,-10.038
41.75,0.118,4.703,0.082,135.078,169.609,3.373,98.615,59.614,1,-41.114
11.883,0.502,-6.077,0.297,23.754,204.32,2.593,16.104,32.332,1,10.942
6.569,0.727,8.719,0.41,25.148,45.176,2.138,17.849,36.164,0,-6.29
21.38,0.31,-46.528,0.16,62.053,274.712,3.19,-48.672,8.975,0,9.906
22.896,0.317,-64.784,0.166,73.314,283.698,2.861,39.336,10.476,0,13.28
24.762,0.243,-68.643,0.124,77.716,262.659,2.995,61.9,2.348,0,-10.158
10.398,0.586,25.243,0.325,22.207,71.45,2.383,17.386,84.389,0,3.325
14.586,0.367,11.665,0.201,32.307,131.439,2.96,30.802,85.533,1,-8.302
54.632,0.195,-184.794,0.11,109.71,295.743,3.423,69.424,8.976,1,30.692
32.798,0.195,-51.529,0.117,100.024,326.010,3.258,69.376,2.67,0,-19.87
12.589,0.574,-27.633,0.321,27.518,164.289,2.611,-14.718,94.444,1,-9.554
14.784,0.372,40.457,0.217,36.148,151.343,2.799,29.802,3.465,0,-7.001
24.7,0.154,-29.232,0.081,72.821,225.929,3.413,41.387,1.433,0,-14.316
22.089,0.315,5.643,0.182,34.412,130.47,3.011,25.69,87.123,0,-12.966
16.128,0.371,2.558,0.195,30.141,126.623,2.639,23.634,15.482,0,-9.545
9.961,0.549,-3.698,0.295,22.33,104.203,2.158,16.318,2,0,-7.585
24.445,0.369,-28.602,0.193,26.867,163.92,2.726,-20.694,69.41,0,-14.492
10.41,0.658,16.181,0.349,20.291,166.757,2.372,18.451,15.566,1,7.355
11.516,0.362,32.43,0.181,36.352,157.832,2.919,25.32,54.254,1,-8.776
19.554,0.284,-3.476,0.152,46.356,217.914,2.964,34.895,10.90,0,16.081
21.113,0.224,28.62,0.114,42.316,216.956,3.09,23.22,6.326,0,8.2
10.434,0.601,20.494,0.342,26.25,156.879,2.49,20.671,48.254,0,-9.084
19.769,0.307,4.21,0.185,42.194,186.229,2.962,37.785,5.313,0,17.587
12.805,0.533,16.767,0.278,18.758,71.749,2.508,11.344,24.632,0,-4.145
11.451,0.601,3.252,0.342,16.356,224.775,2.338,-7.092,55.451,0,-6.443
11.25,0.749,-14.958,0.392,12.983,111.528,2.151,4.937,86.728,0,11.677
16.072,0.28,52.433,0.15,53.729,148.031,2.66,39.594,69.279,1,-10.377
35.52,0.155,-67.028,0.081,77.81,250.869,3.4,-43.098,76.604,1,11.196
26.3,0.156,-164.145,0.084,100.153,317.884,3.277,81.438,4.786,0,-17.823
59.135,0.074,-208.568,0.056,177.888,263.912,3.946,-127.636,88.99,1,38.813
18.027,0.352,-27.723,0.179,32.226,123.916,2.584,-13.897,86.805,0,9.757
21.317,0.263,20.504,0.134,33.927,69.206,2.649,-28.038,78.655,0,-9.984
18.822,0.337,-42.999,0.173,35.088,75.682,2.716,-41.011,26.156,1,12.771
21.687,0.245,-56.101,0.13,69.894,291.776,3.112,46.481,3.464,0,13.547
39.806,0.206,-28.72,0.12,51.254,78.561,2.99,-44.116,76.996,1,-29.719
21.437,0.309,-10.335,0.169,27.049,147.296,2.892,16.338,84.351,1,-9.055
39.731,0.124,22.737,0.063,74.172,245.8,3.825,64.024,1.077,0,26.566
39.783,0.131,29.942,0.068,71.92,168.412,3.813,103.965,52.684,1,38.825
22.168,0.155,-108.554,0.081,67.702,221.202,3.209,-22.738,1.786,0,-15.076
12.262,0.511,-1.862,0.287,20.183,162.899,2.474,8.543,40.196,0,5.153
112.672,0.061,-151.101,0.031,160.039,226.238,4.122,-79.248,2.284,1,75.744
28.196,0.336,83.989,0.172,88.262,290.348,3.059,87.354,4.562,0,-23.509
20.185,0.22,-25.693,0.11,40.125,184.364,3.035,-18.253,0.754,0,-13.092
12.061,0.466,-18.228,0.256,21.919,60.533,2.416,-17.947,80.854,0,-5.62
16.483,0.38,19.873,0.219,31.185,152.018,2.577,23.172,1.541,0,8.983
25.6,0.23,57.5,0.123,69.819,157.154,3.325,64.894,12.636,0,-13.523
16.733,0.528,3.933,0.294,18.458,139.536,2.631,-15.588,67.526,1,-7.068
23.109,0.273,24.955,0.18,40.712,130.289,3.037,27.143,16.546,0,16.256
27.26,0.279,77.27,0.144,71.527,305.966,2.644,57.367,12.571,0,17.539
11.48,0.729,-15.208,0.398,12.828,152.901,2.311,7.686,40.354,0,10.728
7.17,0.702,1.444,0.355,20.828,166.977,2.088,-8.777,49.935,0,-6.038
21.92,0.345,23.512,0.187,54.135,298.611,2.87,41.199,2.462,0,14.882
12.21,0.43,11.806,0.243,24.759,159.861,2.594,10.487,7.219,1,5.07
10.384,0.795,13.448,0.475,13.257,238.572,2.172,5.946,15.671,0,11.192
10.44,0.477,-20.524,0.283,28.56,190.024,2.509,16.654,7.338,0,10.917
31.012,0.202,93.519,0.131,112.464,170.058,3.156,112.793,4.728,0,-10.919
23.459,0.155,106.973,0.084,103.301,274.182,3.428,95.168,2.053,0,-10.494
9.97,0.497,31.687,0.264,26.502,146.984,2.353,21.373,32.927,0,-7.555
113.367,0.031,67.096,0.016,123.362,262.61,4.798,94.582,38.181,0,83.669
12.762,0.574,-3.846,0.321,19.093,25.605,2.399,10.42,29.69,0,-6.130
44.128,0.17,-51.152,0.087,86.471,339.241,3.858,-70.776,4.114,0,-30.651
12.336,0.466,1.585,0.245,22.402,187.81,2.315,12.79,11.934,0,-7.668
19.886,0.276,36.291,0.155,44.216,144.714,3.125,39.232,9.565,0,-5.612
53.656,0.58,-190.546,0.38,131.05,314.41,2.806,84.134,30.364,1,-33.627
13.653,0.499,15.965,0.264,22.44,204.234,2.527,11.631,10.16,0,-5.724
7.011,0.727,12.813,0.375,18.265,108.85,2.172,9.654,50.276,0,-5.49
22.229,0.294,10.7,0.156,26.583,107.712,2.946,13.189,31.748,0,8.905
30.692,0.262,34.661,0.148,61.046,258.713,3.212,43.7,18.706,0,23.611
8.886,0.646,-14.864,0.341,20.043,203.165,2.288,-11.957,83.229,0,6.633
29.361,0.183,32.08,0.109,81.535,244.142,3.621,66.19,2.553,0,26.314
10.967,0.611,14.721,0.308,20.456,229.161,2.286,17.88,23.821,0,-5.928
32.535,0.174,59.995,0.109,66.638,219.464,3.285,50.372,5.215,0,-20.822
28.431,0.141,96.851,0.075,90.935,284.011,3.462,87.639,6.162,0,-19.636
11.295,0.742,-14.892,0.411,12.93,203.775,2.138,6.856,54.087,0,-10.964
16.891,0.312,13.479,0.159,51.603,192.283,2.889,44.703,1.901,0,-9.518
19.123,0.417,-28.112,0.251,25.546,191.466,2.474,-14.911,10.516,0,8.582
87.078,0.135,-171.088,0.068,151.39,213.671,3.241,-120.217,58.646,1,103.774
12.089,0.434,-3.592,0.248,26.574,256.242,2.47,-18.155,15.63,0,-7.298
9.739,0.825,-12.417,0.519,13.341,208.416,2.227,-8.407,73.701,1,11.092
14.805,0.382,-17.729,0.231,35.927,193.031,2.819,-20.4,5.938,0,-11.137
17.992,0.29,20.428,0.157,32.007,174.252,2.932,23.943,16.472,0,7.987
10.848,0.781,14.103,0.466,13.355,176.206,2.172,5.292,35.781,0,-11.149
11.076,0.564,7.418,0.298,24.781,29.048,2.314,19.166,91.357,0,0.571
18.802,0.238,28.988,0.136,47.27,213.257,2.961,31.679,13.182,0,-10.478
22.275,0.239,36.048,0.122,49.315,244.324,3.121,50.339,1.607,0,10.608
9.772,0.665,-3.208,0.341,19.021,145.659,2.329,15.318,46.741,0,-9.421
10.108,0.573,31.113,0.289,22.393,155.777,2.314,-15.083,47.216,0,-7.618
23.318,0.207,33.44,0.107,94.931,200.705,3.008,-96.622,4.374,1,15.908
17.45,0.297,-36.796,0.154,28.218,25.762,2.621,-19.523,59.776,0,-6.841
8.719,0.654,28.874,0.383,27.226,168.895,2.482,22.233,15.63,0,-7.085
21.92,0.345,32.864,0.192,24.522,93.766,2.642,17.716,37.685,0,-9.77
10.093,0.485,-2.29,0.272,27.466,163.97,2.554,-21.928,22.348,0,9.593
39.628,0.12,-73.497,0.061,91.401,414.303,3.69,70.416,1.032,0,-20.124
10.566,0.631,22.066,0.355,17.947,100.516,2.346,5.283,73.830,0,-7.83
20.19,0.458,-33.138,0.357,67.074,290.134,3.084,-61.322,12.483,1,-6.261
15.344,0.444,25.714,0.273,22.289,161.888,2.453,13.289,25.192,0,-7.448
25.626,0.283,118.249,0.172,134.348,272.553,2.959,117.567,34.322,1,-14.89
20.665,0.221,-10.844,0.114,50.171,198.364,2.986,-50.462,47.392,0,-8.821
16.603,0.306,-4.279,0.159,31.049,157.285,2.818,17.062,19.652,0,9.721
19.39,0.246,55.151,0.128,60.644,227.031,3.063,52.74,2.532,0,10.159
72.147,0.097,-16.075,0.054,88.666,355.983,4.399,-90.427,4.224,1,56.588
22.868,0.221,16.912,0.114,43.632,171.064,3.334,40.532,8.19,0,16.079
19.275,0.322,-8.456,0.174,28.311,249.986,2.761,-25.165,4.714,0,-14.317
30.581,0.156,-53.329,0.083,80.75,309.13,3.861,77.732,5.239,0,22.163
10.51,0.771,-12.874,0.503,13.028,203.795,2.368,-4.631,9.562,1,8.495
8.029,0.728,-29.428,0.45,19.191,242.745,2.508,-16.382,87.911,1,-9.017
23.102,0.217,22.11,0.11,48.02,196.65,2.827,29.529,0.755,0,14.081
22.576,0.279,54.56,0.164,76.338,307.981,3.018,71.606,4.836,0,-8.748
8.758,0.646,-23.437,0.315,18.772,142.955,2.599,-10.857,52.915,1,-7.89
23.276,0.777,-35.895,0.398,72.688,355.232,2.658,-15.428,4.314,1,-21.856
15.699,0.444,24.722,0.232,20.266,56.76,2.496,14.164,79.73,0,3.982
15.432,0.562,19.669,0.295,18.626,161.434,2.346,11.205,37.008,0,9.08
15.414,0.455,12.904,0.235,21.66,166.495,2.326,11.415,15.552,0,13.933
15.516,0.367,-20.126,0.193,31.793,119.496,2.37,-26.655,10.543,0,13.16
39.496,0.154,-11.289,0.078,83.56,291.188,3.142,-52.604,7.541,0,-30.027
15.514,0.475,20.594,0.246,19.97,201.855,2.379,11.665,16.563,0,-11.279
15.406,0.305,44.81,0.165,60.279,236.782,2.827,52.596,11.62,0,-7.866
14.966,0.473,-9.768,0.282,21.712,141.297,2.597,-11.091,64.908,0,11.041
12.899,0.562,-2.912,0.291,18.185,168.84,2.484,11.142,54.982,0,7.434
19.476,0.272,77.452,0.15,70.245,259.379,2.956,-35.902,5.353,0,-9.166
10.995,0.764,14.671,0.413,13.107,162.593,2.112,-4.269,50.343,0,11.631
22.82,0.28,5.92,0.147,30.408,112.823,2.594,-16.676,60.246,0,13.657
16.643,0.38,-4.241,0.222,31.577,112.638,2.749,-28.074,62.031,0,-12.084
7.374,0.789,-2.312,0.474,19.881,164.774,2.16,7.958,19.449,0,5.164
46.463,0.214,-81.88,0.116,131.248,556.632,3.666,-144.593,34.553,1,36.529
14.677,0.3,56.122,0.178,70.912,211.786,3.014,69.789,0.595,0,-5.147
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.56
36.217,0.197,-64.795,0.102,49.9,297.626,3.085,-34.316,49.26,1,-31.371
21.84,0.408,43.494,0.278,46.31,173.87,2.652,39.986,56.695,1,-19.939
23.206,0.215,-10.05,0.115,61.269,286.97,3.315,59.09,12.18,0,16.366
19.303,0.356,-57.917,0.187,35.869,283.097,2.758,19.718,1.084,0,-8.604
16.129,0.38,61.644,0.216,48.079,214.166,2.657,24.031,16.854,0,5.529
14.202,0.576,9.027,0.322,22.409,209.797,2.453,17.417,42.281,0,10.71
9.739,0.825,-12.417,0.519,13.341,208.416,2.227,-8.407,73.701,1,11.092
14.805,0.382,-17.729,0.231,35.927,193.031,2.819,-20.4,5.938,0,-11.137
17.992,0.29,20.428,0.157,32.007,174.252,2.932,23.943,16.472,0,7.987
10.848,0.781,14.103,0.459,13.355,146.301,2.178,5.602,65.726,1,-11.89
9.172,0.449,33.496,0.244,40.960,144.637,2.496,29.8,35.513,0,2.23
24.802,0.319,-29.925,0.168,68.54,316.727,2.966,-35.698,4.547,0,-10.974
34.534,0.164,23.829,0.083,72.624,265.431,3.399,59.92,11.896,0,25.509
16.444,0.28,20.545,0.165,42.523,192.099,2.962,20.779,7.407,0,-4.554
9.422,0.304,61.827,0.165,54.438,173.493,3.073,25.258,6.18,1,-9.661
11.316,0.56,-11.82,0.288,21.82,228.721,2.392,-18.108,2.426,0,-7.695
82.814,0.379,-170.876,0.217,157.912,387.099,3.153,-138.206,16.143,1,-64.03
7.568,0.566,-37.321,0.279,21.05,106.624,2.205,8.614,33.27,0,-4.386
14.421,0.362,4.845,0.207,38.653,192.116,2.708,23.624,24.664,0,8.997
24.704,0.18,19.236,0.093,64.386,181.081,3.335,52.167,4.996,0,-10.465
18.092,0.36,11.528,0.231,25.711,169.604,2.815,10.516,12.453,0,-8.509
12.071,0.596,15.359,0.334,19.652,133.456,2.386,15.30,67.29,0,-10.697
10.108,0.573,31.113,0.289,22.393,155.777,2.314,-15.083,47.216,0,-7.618
23.318,0.207,33.44,0.107,94.931,200.705,3.008,-96.622,4.374,1,15.908
17.45,0.297,-36.796,0.154,28.218,25.762,2.621,-19.523,59.776,0,-6.841
38.312,0.155,-28.125,0.087,49.88,234.3,3.203,-28.966,56.821,1,27.074
7.474,0.702,-1.77,0.377,23.125,155.77,2.154,10.68,69.264,0,-4.009
15.86,0.358,5.182,0.241,22.002,102.636,2.819,12.242,54.093,0,-4.22
16.763,0.38,11.358,0.194,21.783,199.522,2.348,11.677,80.519,1,-9.035
12.133,0.693,8.344,0.352,15.824,144.071,2.347,-5.142,26.802,0,-6.017
17.824,0.366,6.478,0.202,29.387,109.694,2.742,28.995,10.789,0,14.942
10.443,0.565,22.902,0.308,22.111,129.155,2.207,18.67,41.705,0,10.721
15.738,0.31,-21.052,0.159,35.344,224.441,2.738,-28.952,3.747,0,13.459
19.661,0.292,88.461,0.154,81.883,305.954,2.953,74.712,30.558,0,-18.164
93.374,0.093,-146.568,0.049,212.247,88.34,3.967,-220.223,25.191,1,-96.264
16.253,0.386,12.493,0.211,27.344,179.991,2.424,-24.856,3.992,0,13.18
40.63,0.186,25.252,0.097,804.84,137.474,3.175,-27.713,32.712,1,-37.102
6.938,0.573,-34.483,0.318,22.785,162.047,2.22,-17.018,77.608,0,6.29
14.304,0.445,7.857,0.249,23.749,176.651,2.536,13.377,41.11,0,-6.334
54.532,0.195,-184.167,0.129,98.134,214.882,3.204,87.525,16.565,1,-21.73
32.15,0.339,-49.1,0.231,43.109,278.639,2.861,-17.274,19.44,1,-12.26
23.239,0.196,99.384,0.104,56.48,214.885,2.974,-23.008,5.159,0,15.109
7.641,0.532,-1.537,0.344,32.378,207.121,2.532,21.811,11.484,1,1.592
7.225,0.649,24.381,0.362,21.119,62.341,2.327,10.353,12.419,0,5.477
14.788,0.489,-10.637,0.26,32.348,192.154,2.564,21.739,4.863,0,8.319
93.362,0.207,-176.52,0.115,122.514,254.765,3.423,101.497,81.242,1,-76.792
10.969,0.474,-19.22,0.254,29.884,88.01,2.532,13.954,13.653,1,-11.867
9.867,0.82,11.759,0.43,30.11,120.606,2.125,16.535,42.5,1,6.397
11.24,0.487,9.25,0.28,29.992,94.865,2.258,12.868,4.127,1,-7.226
7.223,0.76,3.997,0.386,20.088,179.562,2.216,-11.433,75.306,0,5.278
22.217,0.3,-18.174,0.153,30.371,160.596,3.018,-15.737,6.733,0,9.968
22.324,0.279,19.184,0.144,31.108,156.505,2.961,20.033,41.561,0,9.107
12.34,0.584,7.158,0.292,22.483,60.669,2.256,-17.158,65.246,0,8.28
15.944,0.358,34.405,0.181,29.487,165.159,2.41,10.635,49.957,0,9.725
10.44,0.477,-20.524,0.283,28.56,190.024,2.509,16.654,7.338,0,10.917
16.466,0.315,84.04,0.168,874.378,125.414,2.958,-559.105,73.2,1,10.851
13.591,0.39,3.665,0.2,33.763,199.165,2.673,-22.774,8.64,0,-8.873
15.366,0.501,12.392,0.284,22.809,142.005,2.634,13.717,1.803,0,-12.914
9.108,0.523,17.050,0.272,20.667,166.041,2.428,17.963,36.512,0,-0.676
13.158,0.383,4.423,0.217,59.141,267.155,2.654,-39.756,6.229,0,-9.084
20.715,0.284,25.612,0.144,38.556,100.587,2.927,14.551,59.313,0,13.853
28.352,0.191,-59.568,0.1,156.852,80.832,3.558,-175.252,46.754,1,-18.512
11.019,0.602,-16.083,0.338,22.689,189.22,2.281,-18.882,11.368,0,-4.351
26.467,0.141,24.404,0.072,74.103,233.309,3.252,60.652,1.712,0,9.69
29.543,0.28,-26.757,0.146,80.544,352.887,3.352,-68.72,1.709,0,-20.441
15.711,0.63,0.174,0.395,19.522,159.753,2.495,5.112,56.615,0,5.7
15.357,0.241,-28.544,0.13,57.778,167.948,3.09,45.878,17.732,0,-6.935
10.108,0.573,31.113,0.289,22.393,155.777,2.314,-15.083,47.216,0,-7.618
23.318,0.207,33.44,0.107,94.931,200.705,3.008,-96.622,4.374,1,15.908
17.45,0.297,-36.796,0.154,28.218,25.762,2.621,-19.523,59.776,0,-6.841
38.312,0.155,-28.125,0.087,49.88,234.3,3.203,-28.966,56.821,1,27.074
7.374,0.77,-2.309,0.497,19.881,138.968,2.175,8.684,65.616,0,3.748
16.153,0.31,-110.851,0.164,86.972,245.453,2.949,52.863,2.811,0,-7.654
15.76,0.6,11.373,0.976,22.021,189.701,2.203,-15.702,20.933,0,-11.117
23.176,0.207,48.718,0.109,52.972,160.766,2.931,43.786,4.375,0,-14.294
14.287,0.386,-5.534,0.219,25.99,253.019,2.58,-18.58,19.691,0,3.284
54.932,0.21,-98.107,0.11,143.403,156.005,3.385,-57.922,16.054,1,-26.202
9.592,0.289,30.1,0.158,59.848,237.744,2.798,17.295,1.570,0,-10.324
14.047,0.656,15.08,0.349,22.737,123.505,2.513,13.694,19.192,0,-7.69
20.92,0.175,21.395,0.089,57.382,225.305,3.223,38.105,3.096,0,10.228
23.238,0.203,-77.949,0.105,61.086,201.873,2.832,41.893,3.574,0,8.975
