fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
9.307,0.759,12.946,0.487,12.189,75.404,2.386,2.868,88.841,1,-9.497
17.855,0.175,142.768,0.093,71.353,155.507,3.085,-20.11,16.636,1,-3.536
42.426,0.206,-51.398,0.11,59.435,187.287,3.024,-37.768,81.62,1,33.655
79.635,0.148,193.455,0.084,190.958,295.423,3.593,190.258,40.016,1,56.580
21.457,0.207,-44.382,0.109,48.763,223.456,3.006,-30.296,3.846,0,-14.082
37.087,0.196,89.697,0.11,117.346,220.954,2.87,133.384,63.702,1,28.62
96.37,0.174,-156.601,0.089,161.908,341.185,3.38,-69.695,73.535,1,42.556
25.476,0.245,17.595,0.125,41.678,167.096,3.024,32.509,3.65,0,-19.816
13.448,0.553,7.519,0.298,23.576,208.454,2.494,16.824,26.733,0,-7.494
9.056,0.478,44.659,0.243,34.967,206.231,2.806,20.685,53.667,1,-7.181
0,0.736,24.802,0.437,24.562,186.17,2.141,16.951,77.655,0,0
14.324,0.451,25.208,0.23,26.67,208.083,2.754,-6.095,14.502,0,8.114
40.317,0.083,62.768,0.042,66.958,181.433,4.129,44.285,3.996,0,-22.514
11.38,0.62,-18.78,0.316,20.687,128.39,2.308,-12.051,50.176,1,-11.228
12.452,0.458,-8.691,0.242,23.96,83.278,2.494,3.142,14.77,0,-8.975
35.247,0.362,29.303,0.206,62.593,360.081,3.344,39.825,3.192,0,21.991
10.839,0.541,-0.483,0.284,17.426,150.895,2.278,6.024,52.667,0,-4.904
17.404,0.383,-0.473,0.206,27.665,182.331,2.705,11.045,3.307,0,12.557
11.316,0.553,16.356,0.347,32.684,212.967,2.853,30.664,26.16,1,-9.682
9.161,0.656,36.425,0.368,29.396,216.609,2.455,18.644,22.384,0,2.569
18.929,0.261,43.082,0.133,43.382,19.115,2.987,18.184,9.939,0,-7.658
21.209,0.27,16.51,0.135,34.743,94.734,2.951,-20.786,13.402,0,12.454
15.816,0.316,-42.21,0.166,46.481,181.831,2.781,-28.086,12.646,0,-8.342
14.499,0.436,21.304,0.233,25.671,68.263,2.7,19.162,30.873,0,-7.424
16.453,0.572,10.853,0.308,19.518,114.384,2.462,-5.786,23.456,0,-11.064
9.961,0.549,-3.698,0.295,22.33,104.203,2.158,16.318,2,0,-7.585
24.497,0.319,-26.982,0.168,26.937,243.023,2.724,-20.299,82.34,0,-170.336
18.371,0.372,-19.9,0.217,26.353,67.233,2.773,-21.602,48.988,0,-12.35
10.403,0.531,10.852,0.278,24.826,218.632,2.46,19.673,15.245,0,7.028
9.215,0.394,13.57,0.242,55.558,207.052,2.782,49.446,70.691,1,2.328
27.204,0.299,-83.484,0.5,64.544,236.153,2.634,42.332,3.987,0,-26.318
17.191,0.354,-22.859,0.189,34.842,238.288,2.88,-22.399,6.389,0,16.187
17.65,0.263,-23.54,0.148,44.755,218.648,2.833,-23.096,7.163,0,-10.193
16.203,0.538,28.97,0.286,21.021,142.35,2.583,-13.446,61.83,1,-13.657
17.797,0.433,42.595,0.26,28.718,179.446,2.584,-21.617,8.54,0,-5.579
26.674,0.179,53.057,0.102,80.291,212.309,3.576,81.06,4.036,0,13.878
48.256,0.144,63.486,0.055,80.003,245.025,3.307,-39.862,13.445,1,51.399
25.79,0.175,-9.218,0.089,62.528,198.74,3.503,53.335,2.734,0,-19.18
11.565,0.557,-1.624,0.28,20.31,136.366,2.495,12.898,44.765,0,-4.55
17.166,0.282,17.954,0.166,44.665,245.881,2.644,43.889,78.574,1,-6.48
17.395,0.477,28.065,0.242,27.162,176.088,2.626,25.724,70.565,1,-17.766
15.699,0.444,24.722,0.232,20.266,56.76,2.496,14.164,79.73,0,3.982
15.407,0.406,59.16,0.209,54.225,148.564,2.745,26.601,32.728,1,12.917
31.048,0.197,42.5,0.106,38.54,170.627,3.087,18.035,14.319,0,-24.828
7.46,0.74,0.971,0.483,17.555,225.105,2.142,-5.954,63.56,0,-3.8
112.324,0.02,156.187,0.001,123.407,257.744,4.209,-120.247,86.501,1,104.94
12.224,0.458,-10.658,0.242,27.889,221.88,2.564,17.464,4.364,0,10.518
19.702,0.245,41.99,0.14,36.592,189.227,2.79,10.836,60.281,0,8.961
26.92,0.252,-67.252,0.149,56.529,243.583,2.857,39.389,3.365,0,18.224
9.013,0.574,37.991,0.378,36.111,117.588,2.649,25.915,5.353,1,7.406
26.957,0.3,-20.322,0.218,71.347,310.397,3.146,-40.554,17.532,1,-19.22
92.844,0.285,-141.249,0.194,200.106,214.268,3.326,-229.158,8.588,1,39.111
79.502,0.224,-15.912,0.128,111.329,417.993,3.683,85.724,81.647,1,-76.748
19.795,0.319,-26.722,0.198,34.612,96.024,2.675,15.647,53.218,0,-14.561
18.769,0.302,22.648,0.151,36.405,181.281,3.055,32.65,0.82,0,14.944
21.004,0.208,-75.984,0.117,77.473,253.606,3.217,43.627,4.233,0,-9.796
20.803,0.28,12.491,0.165,41.115,192.22,3.122,32.73,4.288,0,-9.588
17.228,0.516,1.844,0.293,19.738,214.804,2.5,-15.632,6.718,0,-11.706
9.166,0.501,42.052,0.255,29.547,208.981,2.345,-18.154,8.249,0,7.164
13.253,0.45,-25.113,0.304,19.28,97.543,2.772,-15.633,78.61,1,9.955
15.583,0.379,3.29,0.193,22.77,169.587,2.567,12.993,13.812,0,8.452
20.692,0.277,28.541,0.154,32.792,136.668,2.954,22.287,16.786,0,-7.998
23.174,0.301,-69.703,0.201,59.648,278.601,2.962,-40.26,8.746,1,23.502
18.648,0.352,25.87,0.36,35.519,153.432,2.904,30.522,13.61,0,15.478
10.738,0.5,-2.558,0.264,29.864,237.511,2.793,21.109,25.071,1,6.438
0,0.791,0,0.502,23.708,248.785,2.206,0,90,1,-10.790
32.315,0.132,103.433,0.068,93.458,258.603,3.551,72.502,3.195,0,-19.385
16.352,0.233,52.598,0.118,102.541,291.018,2.876,95.241,2.713,0,7.722
15.307,0.355,-27.303,0.2,37.097,268.679,2.761,21.465,8.163,0,-9.166
15.394,0.17,-16.572,0.086,58.543,216.009,2.922,-43.082,3.176,0,-9.234
12.542,0.445,14.747,0.222,21.289,133.871,2.164,11.692,37.749,0,-9.674
76.157,0.121,-28.520,0.062,163.173,358.399,3.609,-119.973,78.601,1,56.09
9.784,0.523,-11.875,0.303,36.848,122.367,2.638,19.89,5.629,1,9.352
11.257,0.751,-14.819,0.38,14.599,216.938,2.129,4.753,65.740,0,-10.793
16.479,0.33,5.166,0.18,50.83,223.83,2.68,50.752,9.965,0,9.086
18.576,0.242,40.183,0.129,57.223,181.309,3.54,59.486,3.997,0,-5.337
11.058,0.673,-3.138,0.44,18.826,149.237,2.503,15.812,24.094,1,6.244
7.391,0.779,-1.968,0.481,18.628,150.566,2.157,8.572,45.738,0,5.238
10.659,0.781,-14.244,0.481,13.082,163.153,2.172,-5.662,47.831,0,11.529
15.306,0.288,25.242,0.145,40.958,157.617,2.587,20.687,18.23,0,-11.773
17.324,0.394,25.638,0.199,25.76,128.933,2.681,19.225,10.273,0,-12.868
12.632,0.521,15.652,0.33,20.665,244.19,2.359,15.338,54.346,1,5.281
13.53,0.5,45.512,0.328,37.597,173.08,2.494,-8.699,13.599,0,-9.846
9.792,0.26,11.4,0.173,53.1,221.15,2.816,45.143,67.045,1,-0.24
11.427,0.726,15.097,0.412,12.84,103.242,2.088,-8.261,36.706,1,-9.616
34.204,0.119,25.626,0.061,71.588,173.739,3.388,35.179,3.006,0,23.297
21.591,0.281,48.314,0.184,28.339,226.449,2.89,13.611,71.449,1,13.846
10.498,0.488,-2.452,0.276,25.419,156.442,2.404,-8.76,12.646,0,3.917
10.337,0.525,24.831,0.285,18.791,190.416,2.53,7.626,26.25,1,0
10.5,0.779,13.045,0.495,13.087,177.369,2.154,5.057,17.646,1,-9.851
19.47,0.29,25.627,0.151,35.928,214.579,2.59,-19.516,0.36,0,-8.519
33.28,0.29,-35.986,0.13,88.231,390.889,3.21,-42.527,48.94,1,15.493
10.324,0.482,4.225,0.258,31.71,186.941,2.739,18.193,0.49,0,7.394
15.344,0.301,9.344,0.152,34.304,208.263,2.676,20.932,22.589,0,8.509
22.676,0.239,6.858,0.136,99.056,334.96,3.363,65.513,11.278,0,15.683
14.677,0.3,56.122,0.178,70.912,211.786,3.014,69.789,0.595,0,-5.147
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.16
36.207,0.197,-64.532,0.102,49.4,297.626,3.085,-34.781,49.26,1,-31.949
21.84,0.408,43.494,0.278,46.31,173.87,2.652,39.986,56.695,1,-19.939
23.206,0.215,-10.05,0.115,61.269,286.97,3.315,59.09,12.18,0,16.366
21.508,0.26,61.859,0.147,61.703,148.788,2.851,61.707,77.392,0,8.396
15.866,0.464,8.49,0.245,22.027,77.063,2.625,17.219,18.85,0,6.4
14.164,0.443,9.456,0.234,25.024,238.774,2.569,14.531,42.309,0,6.129
9.036,0.495,28.17,0.292,36.617,81.042,2.746,29.664,14.718,1,-5.901
10.663,0.781,14.028,0.448,13.208,177.407,2.145,3.662,56.222,0,11.378
8.415,0.663,-150.47,0.349,112.772,220.881,2.49,93.163,65.626,1,-12.611
22.798,0.229,-37.859,0.118,57.006,72.881,2.92,-44.207,44.593,0,7.336
20.211,0.291,19.591,0.155,31.087,161.504,2.83,8.68,17.387,0,8.813
21.304,0.24,-50.115,0.143,42.881,231.106,2.87,26.968,4.924,0,13.607
10.336,0.588,11.431,0.322,26.492,165.792,2.57,22.369,38.453,1,-7.004
10.825,0.617,-0.868,0.338,12.983,318.73,2.186,4.746,15.576,0,-3.331
17.653,0.287,7.351,0.147,42.682,194.61,2.816,38.706,5.212,0,-6.98
11.179,0.746,-14.613,0.428,12.965,239.501,2.34,6.85,78.703,1,10.474
10.133,0.767,12.065,0.44,17.832,235.496,2.398,7.934,1.667,1,12.706
15.847,0.408,-34.184,0.279,88.18,291.744,2.935,-71.406,4.243,1,-10.599
24.543,0.174,97.555,0.089,70.554,261.844,2.986,41.833,7.99,0,16.02
21.557,0.235,53.012,0.134,45.584,219.301,2.567,19.272,2.063,0,11.062
27.057,0.115,64.124,0.061,93.443,228.543,3.291,92.829,3.778,0,14.967
29.162,0.167,16.596,0.108,54.033,106.8,3.116,-35.506,43.919,1,11.32
9.784,0.61,7.359,0.299,21.016,167.808,2.408,-6.106,5.571,1,-4.842
24.981,0.216,-26.988,0.121,35.112,179.275,2.972,-18.233,0.101,0,-8.226
17.404,0.275,-20.869,0.16,33.683,179.752,3.565,-23.093,4.934,0,6.851
10.344,0.635,-7.37,0.344,20.354,121.839,2.268,17.824,45.633,0,-7.64
22.84,0.28,-2.588,0.16,25.142,54.561,3.022,18.712,20.020,0,-13.977
20.757,0.207,17.683,0.112,46.062,166.56,3.246,29.694,2.559,0,-8.132
37.182,0.112,68.472,0.059,54.103,226.367,3.468,24.551,4.243,0,22.348
10.013,0.584,25.864,0.292,18.891,195.685,2.36,-7.348,25.49,0,3.6
17.653,0.287,7.351,0.147,42.682,194.61,2.816,38.706,5.212,0,-6.98
11.179,0.746,-14.613,0.428,12.965,239.501,2.34,6.85,78.703,1,10.474
10.133,0.767,12.065,0.44,17.832,235.496,2.398,7.934,1.667,1,13.702
15.847,0.31,-5.725,0.182,43.642,226.65,2.755,31.622,17.023,0,-8.019
15.232,0.423,10.994,0.215,24.413,169.687,2.793,12.868,10.65,1,14.588
16.081,0.386,8.654,0.222,29.773,160.495,2.565,19.467,3.001,0,12.657
21.601,0.255,20.299,0.133,33.839,94.449,2.979,22.592,71.437,1,10.436
16.301,0.422,8.016,0.213,29.853,194.595,2.564,19.547,3.388,0,12.906
26.527,0.191,11.504,0.105,44.667,178.526,3.386,-19.386,5.919,0,7.773
25.295,0.189,55.278,0.094,80.226,222.572,3.342,84.202,2.792,0,13.702
25.988,0.152,28.683,0.077,64.327,216.032,3.704,28.593,0.216,0,-8.15
18.543,0.4,38.875,0.214,35.934,197.124,2.705,23.671,4.915,0,15.731
11.868,0.454,6.431,0.268,27.318,156.958,2.513,21.933,5.252,0,-11.221
39.176,0.19,21.824,0.099,40.237,143.96,3.114,42.46,3.996,0,36.809
11.515,0.596,-16.472,0.326,22.007,158.965,2.37,-17.824,52.264,0,-11.303
16.203,0.538,28.97,0.286,21.021,142.35,2.583,-13.446,61.83,1,-13.657
17.797,0.433,42.595,0.26,28.718,179.446,2.584,-21.617,8.54,0,-5.579
26.674,0.179,53.057,0.102,80.291,212.309,3.576,81.06,4.036,0,13.878
48.256,0.144,63.486,0.055,80.003,245.025,3.307,-39.862,13.445,1,51.399
25.79,0.175,-9.218,0.089,62.528,198.74,3.503,53.335,2.734,0,-19.18
11.565,0.557,-1.624,0.28,20.31,136.366,2.495,12.898,44.765,0,-4.55
17.166,0.282,17.954,0.166,44.665,245.881,2.644,43.889,78.574,1,-6.48
28.352,0.191,-59.568,0.1,156.852,80.832,3.558,-175.252,46.754,1,-18.512
20.77,0.21,-11.5,0.107,41.441,237.543,3.017,-24.438,7.507,0,-8.355
15.519,0.321,12.171,0.162,28.61,94.292,2.623,19.521,2.152,0,7.665
16.255,0.391,51.28,0.197,31.748,199.98,2.606,-23.511,1.603,0,-11.865
19.696,0.346,-10.652,0.221,26.658,83.634,2.672,-21.093,20.44,0,-15.401
39.498,0.252,-73.537,0.153,74.111,277.308,2.816,-60.756,30.98,1,33.697
10.62,0.628,-23.823,0.316,22.293,209.858,2.29,-12.348,8.429,0,-7.529
27.591,0.154,19.193,0.079,64.316,247.286,3.36,47.788,1.724,0,-16.942
10.509,0.599,-5.637,0.344,20.458,142.186,2.223,16.724,46.285,0,-8.521
19.088,0.381,-13.398,0.222,26.098,190.556,2.872,-22.078,9.518,0,8.457
18.012,0.342,24.967,0.192,29.167,210.92,2.841,10.139,6.382,0,-8.975
22.842,0.29,-72.939,0.149,89.835,243.03,2.899,47.766,8.82,1,21.833
17.467,0.475,12.901,0.319,24.311,141.706,2.633,20.166,34.541,0,-7.789
30.324,0.183,62.649,0.093,45.489,197.126,3.06,15.429,81.502,1,-29.17
17.65,0.341,11.29,0.196,35.747,167.965,2.851,27.078,5.406,0,-9.496
12.179,0.343,-93.466,0.197,57.434,249.228,2.548,44.058,11.365,0,-10.963
16.034,0.618,1.777,0.367,17.593,159.92,2.218,15.356,34.553,0,-11.004
64.524,0.172,-221.016,0.081,213.718,336.422,3.28,-202.209,49.932,1,-40.387
14.497,0.404,-23.192,0.254,16.429,117.78,2.446,-15.713,28.759,1,11.972
16.792,0.422,-21.789,0.213,18.52,113.129,2.436,-15.324,42.268,0,-11.372
24.622,0.251,12.088,0.153,37.87,51.791,2.7,24.166,20.988,0,15.808
12.372,0.491,18.417,0.273,20.909,221.158,2.548,8.656,3.686,0,-10.224
9.388,0.487,32.683,0.288,32.904,185.831,2.732,16.699,4.214,1,7.289
9.036,0.495,28.17,0.292,36.617,81.042,2.746,29.664,14.718,1,-5.901
10.663,0.781,14.028,0.448,13.208,177.407,2.145,3.662,56.222,0,11.378
8.415,0.663,-150.47,0.349,112.772,220.881,2.49,93.163,65.626,1,-12.611
23.053,0.229,-11.04,0.127,42.307,216.428,3.036,-21.192,7.302,0,9.781
20.895,0.291,24.922,0.177,33.623,136.797,2.863,27.597,18.813,0,9.773
22.268,0.335,12.317,0.186,23.938,209.783,2.849,20.46,17.316,0,13.062
10.336,0.558,14.256,0.283,23.092,162.334,2.207,9.829,45.741,0,-3.856
29.387,0.233,18.604,0.128,43.592,245.458,2.958,22.736,1.925,0,19.841
23.613,0.292,-37.782,0.15,73.336,303.784,2.952,14.538,2.994,0,-21.14
10.592,0.555,13.41,0.299,21.778,70.329,2.407,18.445,14.37,0,5.352
22.022,0.221,17.171,0.116,46.462,185.368,3.12,35.734,0.32,0,12.291
24.318,0.278,9.543,0.16,30.71,186.813,2.884,20.936,10.54,0,-14.613
11.215,0.48,-21.58,0.292,32.286,202.282,2.694,-19.849,2.555,0,9.117
7.083,0.724,2.345,0.408,20.138,160.093,2.116,10.033,52.529,0,5.467
10.518,0.786,-14.588,0.49,13.327,147.022,2.16,-2.883,16.391,0,11.072
20.306,0.334,21.85,0.182,28.628,150.865,2.671,22.217,32.386,0,11.23
28.24,0.158,-65.175,0.088,85.703,265.24,3.754,80.498,0.358,0,-6.785
20.16,0.41,32.997,0.219,23.172,118.229,2.625,11.135,19.334,0,-8.3
33.467,0.263,-126.618,0.13,91.258,234.482,3.039,83.788,5.164,1,-17.425
12.891,0.464,29.13,0.22,27.033,184.082,2.682,21.756,11.258,1,-5.54
41.261,0.112,-55.9,0.073,97.054,304.146,3.908,82.672,2.967,0,28.478
65.919,0.075,187.232,0.039,179.526,294.587,4.294,80.506,61.923,1,29.768
20.728,0.294,-7.408,0.156,32.684,107.06,2.932,23.314,16.712,0,11.509
55.371,0.091,64.916,0.051,109.435,337.361,3.958,90.552,63.148,1,28.484
14.121,0.545,10.192,0.323,21.445,220.444,2.565,-7.484,16.629,0,-11.4
10.744,0.781,-13.487,0.448,13.204,136.171,2.112,-4.52,67.811,0,-10.403
24.441,0.188,-88.767,0.119,81.173,291.237,3.239,71.503,3.536,0,8.65
28.465,0.17,43.041,0.087,49.981,166.43,3.587,43.293,14.926,0,14.716
7.412,0.768,-1.638,0.487,19.714,204.863,2.219,6.943,68.341,0,5.708
16.15,0.352,-18.174,0.18,23.545,141.037,2.639,13.912,23.82,0,10.59
17.576,0.249,11.28,0.13,51.1,196.934,2.877,-28.30,8.33,0,10.387
20.098,0.238,20.951,0.119,33.755,174.247,2.874,22.474,17.461,0,8.11
22.886,0.27,34.894,0.145,37.06,245.11,2.904,34.334,3.666,0,-19.356
14.862,0.366,4.364,0.192,24.452,50.88,2.607,14.589,43.624,0,-3.022
14.235,0.298,-59.308,0.154,60.541,139.354,2.917,-11.688,87.738,1,2.963
12.542,0.434,5.188,0.263,36.002,188.69,2.548,-18.205,7.417,0,11.012
21.204,0.255,-10.306,0.142,33.982,180.565,2.898,-17.791,4.327,0,11.907
15.895,0.31,-0.938,0.166,26.858,194.601,2.698,2.792,22.646,0,-0.599
17.554,0.248,19.732,0.133,38.844,157.995,2.787,18.472,1.692,0,10.652
16.308,0.31,38.45,0.166,31.395,166.503,2.65,16.492,53.018,1,-9.824
16.264,0.34,16.502,0.208,61.829,252.635,2.797,55.58,19.104,0,-12.198
68.584,0.26,-117.33,0.13,149.253,374.096,3.514,-135.408,7.048,1,27.772
10.353,0.424,-6.881,0.252,25.027,202.369,2.619,-4.564,64.052,1,-13.402
9.232,0.823,9.938,0.617,12.653,205.79,2.237,10.025,26.61,0,-7.345
14.754,0.254,-24.774,0.144,61.313,225.687,3.002,31.135,89.276,1,6.05
17.185,0.236,28.439,0.124,72.618,265.691,2.871,65.415,6.979,0,-15.187
12.375,0.532,11.975,0.349,23.947,155.487,2.449,11.579,31.748,0,8.384
16.259,0.331,16.932,0.181,26.942,81.638,2.709,7.346,55.789,1,-6.655
16.38,0.523,24.409,0.303,18.708,200.766,2.475,-3.848,81.691,0,16.739
17.806,0.31,20.979,0.182,39.101,146.02,2.998,38.536,4.659,0,-10.158
12.739,0.499,-1.041,0.27,19.516,145.492,2.435,9.653,22.926,0,-8.916
11.874,0.692,16.285,0.352,12.63,97.456,2.066,-9.328,80.209,0,7.332
18.582,0.302,31.455,0.152,30.096,129.919,2.702,24.575,18.371,0,10.351
17.395,0.253,-51.377,0.154,78.665,232.47,2.992,25.634,0.688,0,-11.555
16.132,0.406,4.08,0.212,31.507,238.657,2.61,24.003,10.213,0,13.748
16.536,0.422,16.754,0.215,25.393,86.17,2.713,19.255,18.682,0,-7.856
9.036,0.495,28.17,0.292,36.617,81.042,2.746,29.664,14.718,1,-5.901
10.663,0.781,14.028,0.448,13.208,177.407,2.145,3.662,56.222,0,11.378
11.979,0.252,36.484,0.128,49.255,181.26,2.714,16.385,90.578,1,-7.292
8.457,0.535,11.453,0.313,24.845,219.478,2.564,11.579,62.068,1,-4.248
10.820,0.696,0.712,0.351,13.575,146.287,2.218,-8.411,60.049,0,-6.642
22.432,0.335,0.22,0.182,59.174,230.29,2.889,49.101,1.199,0,-17.284
15.22,0.338,-11.78,0.171,33.955,139.437,2.551,-20.025,4.507,0,-0.949
10.967,0.611,14.721,0.308,20.456,229.161,2.286,17.88,23.821,0,-5.928
32.535,0.174,59.995,0.109,66.638,219.464,3.285,50.372,5.215,0,-20.822
28.431,0.141,96.851,0.075,90.935,284.011,3.462,87.639,6.162,0,-19.636
11.295,0.742,-14.892,0.411,12.93,203.775,2.138,6.856,54.087,0,-10.964
19.078,0.397,4.84,0.21,31.531,173.027,2.593,-19.678,4.35,1,-5.082
30.424,0.362,-55.769,0.205,59.036,306.025,2.943,-20.83,12.026,0,-31.09
3.765,0.789,-0.448,0.526,22.324,108.851,2.378,13.934,60.31,1,10.953
5.516,0.608,-33.431,0.309,29.387,167.575,2.307,-17.637,29.651,0,3.697
22.886,0.27,34.894,0.145,37.06,245.11,2.904,34.334,3.666,0,-19.356
14.862,0.366,4.364,0.192,24.452,50.88,2.607,14.589,43.624,0,-3.022
14.235,0.298,-59.308,0.154,60.541,139.354,2.917,-11.688,87.738,1,2.963
10.342,0.392,13.089,0.24,46.668,167.476,2.674,34.634,12.118,0,3.674
20.943,0.175,22.785,0.09,57.622,218.012,3.254,59.012,4.262,0,-12.376
20.827,0.314,21.17,0.159,38.127,227.831,2.902,-17.176,8.895,0,9.749
45.135,0.096,-104.898,0.049,202.343,274.51,3.852,-179.756,7.108,1,32.224
21.804,0.378,50.661,0.211,46.591,202.182,2.908,25.373,4.175,0,-14.92
9.739,0.825,-12.417,0.519,13.341,208.416,2.227,-8.407,73.701,1,11.092
14.805,0.382,-17.729,0.231,35.927,193.031,2.819,-20.4,5.938,0,-11.137
17.992,0.29,20.428,0.157,32.007,174.252,2.932,23.943,16.472,0,7.987
10.848,0.781,14.101,0.459,13.257,196.153,2.172,5.897,65.436,1,-17.424
11.747,0.533,4.754,0.266,27.620,160.88,2.483,21.328,66.129,1,-11.143
24.738,0.238,-28.246,0.173,65.679,308.583,3.250,-26.402,32.739,1,-12.566
99.892,0.051,-179.836,0.026,227.776,129.531,4.353,-142.581,42.903,1,70.709
22.851,0.293,2.612,0.155,31.192,75.646,2.871,19.2,40.386,1,-7.841
24.23,0.18,18.552,0.096,48.768,168.557,3.03,37.377,16.484,0,18.21
10.717,0.576,-20.014,0.304,20.811,248.723,2.439,-14.158,81.383,1,-9.856
12.616,0.448,11.249,0.214,24.674,111.341,2.527,-10.625,6.997,0,5.695
17.036,0.334,3.56,0.199,35.428,186.255,2.777,-17.522,34.659,1,10.56
19.478,0.262,-8.676,0.142,40.037,151.136,2.873,-17.671,14.164,0,-9.725
21.774,0.349,36.168,0.201,26.017,276.537,2.721,16.169,13.503,0,-15.218
16.072,0.338,64.637,0.202,69.376,151.305,2.802,55.187,12.064,0,-7.851
11.067,0.586,0.713,0.321,16.405,162.793,2.288,-4.461,47.301,0,-6.42
