fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
19.53,0.318,-62.701,0.183,75.443,277.593,2.918,31.068,0.744,0,-10.288
20.166,0.285,-86.834,0.143,29.411,194.87,2.772,19.056,47.317,0,-20.063
11.801,0.628,-11.359,0.394,16.972,93.596,2.466,7.645,78.325,0,-9.224
17.324,0.394,25.638,0.199,25.76,128.933,2.681,19.225,10.273,0,-12.868
12.632,0.521,15.652,0.33,20.665,244.19,2.359,15.338,54.346,1,5.281
11.29,0.745,-14.91,0.427,12.922,191.498,2.138,6.889,30.701,1,10.613
18.68,0.37,14.628,0.19,24.024,262.028,2.663,15.635,10.82,0,-5.112
9.593,0.639,3.482,0.35,19.411,236.81,2.462,-11.49,67.921,1,-9.408
28.049,0.177,31.827,0.09,58.812,170.794,3.573,51.499,3.12,0,-17.089
115.558,0.01,-165.974,0,123.499,252.604,4.085,-110.046,86.152,1,111.295
21.344,0.265,23.982,0.138,29.894,226.326,3.101,26.672,3.455,0,9.876
20.922,0.217,33.813,0.11,56.248,220.971,3.194,36.685,0.556,0,8.77
15.337,0.444,22.418,0.293,35.791,161.851,2.583,27.471,6.666,0,14.667
26.862,0.207,31.45,0.11,55.489,197.149,3.142,40.258,1.062,0,16.2
15.24,0.469,-18.93,0.235,31.577,160.542,2.369,17.334,12.388,0,-11.54
13.351,0.505,18.413,0.292,31.383,173.847,2.461,32.531,64.668,1,-9.996
9.013,0.574,37.991,0.378,36.111,117.588,2.649,25.915,5.353,1,7.406
26.957,0.3,-20.322,0.218,71.347,310.397,3.146,-40.554,17.532,1,-19.22
92.844,0.285,-141.249,0.194,200.106,214.268,3.326,-229.158,8.588,1,39.111
79.502,0.224,-15.912,0.128,111.329,417.993,3.683,85.724,81.647,1,-76.748
19.795,0.319,-26.722,0.198,34.612,96.024,2.675,15.647,53.218,0,-14.561
18.769,0.302,22.648,0.151,36.405,181.281,3.055,32.65,0.82,0,14.788
21.004,0.208,-75.984,0.117,77.473,253.606,3.217,43.627,4.233,0,11.218
20.401,0.207,-0.095,0.106,56.658,306.009,3.727,66.539,4.228,0,11.97
23.237,0.321,67.469,0.177,78.542,140.878,2.638,72.514,6.624,1,-11.067
21.973,0.181,-34.053,0.103,49.863,240.215,2.866,32.143,77.711,1,11.153
7.49,0.74,0.214,0.474,18.841,73.717,2.16,-3.356,45.228,0,3.518
12.939,0.466,-16.52,0.235,20.276,175.389,2.418,-4.331,78.23,0,6.478
19.337,0.33,8.426,0.183,25.453,94.284,2.688,17.524,30.881,0,-12.175
7.175,0.646,-4.436,0.316,20.844,130.585,2.185,8.655,42.807,1,5.107
12.055,0.486,28.44,0.245,26.793,225.69,2.426,14.503,21.52,0,10.703
14.134,0.297,31.044,0.154,38.103,193.038,2.727,10.456,12.584,0,7.348
10.509,0.599,-5.637,0.344,20.458,142.186,2.223,16.724,46.285,0,-8.521
19.088,0.381,-13.398,0.222,26.098,190.556,2.872,-22.078,9.518,0,8.457
18.012,0.342,24.967,0.192,29.167,210.92,2.841,10.139,6.382,0,-8.975
14.053,0.354,-4.237,0.18,39.81,215.646,2.773,28.066,10.823,0,9.519
7.034,0.603,24.442,0.308,21.389,166.507,2.172,10.89,34.158,0,5.29
28.024,0.18,20.756,0.098,43.792,158.819,3.056,22.962,12.781,0,18.659
24.358,0.331,52.068,0.169,48.179,234.644,2.901,29.704,30.748,0,-18.973
13.948,0.397,-31.05,0.222,40.231,174.88,2.44,-28.22,2.575,0,8.068
14.586,0.367,11.665,0.201,32.307,131.439,2.96,30.802,85.533,1,-8.002
17.88,0.249,40.434,0.133,49.447,199.197,3.174,22.382,0.56,0,10.583
17.886,0.352,-19.205,0.18,34.158,197.442,2.886,-27.151,17.409,1,-10.469
9.776,0.821,14.551,0.444,13.144,207.734,2.235,5.834,33.614,1,-9.009
17.398,0.254,51.061,0.128,60.954,186.518,2.799,52.362,7.707,0,7.919
39.39,0.072,42.127,0.039,100.093,157.349,4.6,92.47,1.438,0,16.971
40.379,0.072,42.189,0.035,100.531,156.905,4.648,92.729,49.819,1,41.921
12.179,0.343,-93.466,0.197,57.434,249.228,2.548,44.058,11.365,0,-10.963
16.034,0.618,1.777,0.367,17.593,159.92,2.218,15.356,34.553,0,-11.004
64.524,0.172,-221.016,0.081,213.718,336.422,3.28,-202.209,49.932,1,-40.387
14.497,0.404,-23.192,0.254,16.429,117.78,2.446,-15.713,28.759,1,11.972
16.792,0.268,-1.901,0.134,51.477,230.762,2.808,28.734,0.485,0,10.099
14.375,0.441,28.633,0.223,21.505,126.507,2.344,-10.062,64.956,0,-10.439
24.704,0.218,86.426,0.115,86.604,246.505,3.132,86.202,18.133,0,-15.508
12.124,0.659,-8.51,0.388,18.433,138.721,2.446,15.324,11.393,1,-9.398
19.769,0.307,4.21,0.185,42.194,186.229,2.962,37.785,5.313,0,17.587
12.805,0.533,16.767,0.278,18.758,71.749,2.508,11.344,24.632,0,-4.145
11.451,0.601,3.252,0.342,16.356,224.775,2.338,-7.092,55.451,0,-6.443
11.25,0.749,-14.958,0.392,12.983,111.528,2.151,4.937,86.728,0,11.677
16.072,0.28,52.433,0.15,53.729,148.031,2.66,39.594,69.279,1,-10.377
35.52,0.155,-67.028,0.081,77.81,250.869,3.4,-43.098,76.604,1,11.196
26.3,0.156,-164.145,0.084,100.153,317.884,3.277,81.438,4.786,0,-17.823
59.135,0.074,-208.568,0.056,177.888,263.912,3.946,-127.636,88.99,1,38.813
12.668,0.603,14.559,0.346,18.218,147.552,2.468,14.519,17.709,1,5.714
12.749,0.413,7.939,0.223,23.265,155.821,2.474,10.233,32.049,0,-5.325
11.423,0.574,13.972,0.304,21.523,164.253,2.262,18.161,6.853,0,-7.322
29.816,0.329,-5.656,0.192,34.19,93.391,2.949,30.792,36.907,0,-25.876
8.487,0.559,-1.13,0.296,20.127,145.296,2.35,8.677,74.439,0,-4.291
49.808,0.214,-106.775,0.123,150.492,292.832,3.351,-142.992,21.004,1,35.685
25.452,0.174,-110.867,0.09,89.951,218.018,3.526,62.868,35.049,1,-11.974
22.046,0.299,17.398,0.152,31.888,174.867,2.864,17.072,4.513,0,-17.788
26.527,0.191,11.504,0.105,44.667,178.526,3.386,-19.386,5.919,0,7.773
25.295,0.189,55.278,0.094,80.226,222.572,3.342,84.202,2.792,0,13.702
25.988,0.152,28.683,0.077,64.327,216.032,3.704,28.593,0.216,0,-8.15
18.543,0.4,38.875,0.214,35.934,197.124,2.705,23.671,4.915,0,15.731
11.868,0.454,6.431,0.268,27.318,156.958,2.513,21.933,5.252,0,-11.221
18.629,0.36,-4.236,0.19,27.002,65.16,2.71,13.426,80.473,0,-15.838
20.226,0.401,48.177,0.249,53.62,158.948,2.655,47.95,41.257,0,7.607
15.929,0.432,5.862,0.245,20.067,240.173,2.47,-13.957,20.518,0,10.119
10.877,0.462,12.631,0.238,34.691,245.841,2.719,28.663,51.336,1,-9.129
14.053,0.472,41.142,0.235,27.347,183.373,2.48,-10.055,54.493,0,7.663
22.712,0.327,18.753,0.177,32.099,124.944,2.89,21.688,34.409,0,13.202
10.736,0.404,777.287,0.251,59.174,154.38,2.813,-35.835,88.875,1,10.916
13.287,0.41,-48.616,0.234,35.357,183.84,2.443,-24.909,7.107,0,1.998
15.806,0.356,20.971,0.183,35.632,169.987,2.555,-22.399,1.69,0,10.055
16.296,0.391,35.099,0.195,29.867,248.59,2.392,13.622,41.126,0,-5.924
24.309,0.253,12.106,0.153,84.952,335.8,3.443,-28.395,4.591,0,-18.278
16.203,0.538,28.97,0.286,21.021,142.35,2.583,-13.446,61.83,1,-10.019
17.797,0.433,42.595,0.26,28.718,179.446,2.584,-21.617,8.54,0,-5.579
26.674,0.179,53.057,0.102,80.291,212.309,3.576,81.06,4.036,0,-12.244
48.256,0.144,63.486,0.055,80.003,245.025,3.307,-39.862,13.445,1,51.399
25.79,0.175,-9.218,0.089,62.528,198.74,3.503,53.335,2.734,0,-19.218
11.565,0.557,-1.624,0.28,20.31,136.366,2.495,12.898,44.765,0,-4.55
17.166,0.282,17.954,0.166,44.665,245.881,2.644,43.889,78.574,1,-6.76
16.433,0.438,-1.322,0.219,19.662,134.133,2.486,-15.907,14.577,0,-11.077
11.244,0.626,11.317,0.389,24.031,268.438,2.587,18.1,5.934,1,-10.794
22.419,0.282,-14.613,0.154,23.992,151.049,2.607,16.137,44.853,0,-13.09
12.988,0.574,-11.881,0.292,23.64,159.341,2.262,-14.794,46.938,0,4.146
14.939,0.413,2.608,0.246,30.889,160.58,2.606,-19.208,20.316,0,13.524
9.411,0.544,29.551,0.305,22.385,158.145,2.246,16.436,65.168,0,-7.204
24.484,0.185,-37.694,0.102,70.558,289.251,3.394,41.362,0.052,0,-11.174
11.838,0.568,9.237,0.321,19.989,242.174,2.387,-6.743,31.105,0,-6.319
26.609,0.171,-65.754,0.092,89.629,273.927,3.232,63.948,4.319,0,8.733
18.975,0.367,30.892,0.21,30.112,165.699,2.532,25.171,26.64,1,-14.331
9.774,0.645,4.054,0.384,17.432,132.746,2.255,-8.861,67.409,0,-10.29
12.895,0.466,16.587,0.273,22.073,188.721,2.545,12.84,24.047,0,6.428
15.504,0.406,9.025,0.244,24.926,141.126,2.634,17.992,5.653,0,-8.474
7.333,0.774,-1.638,0.489,17.404,130.839,2.071,-3.843,68.128,0,3.204
36.636,0.19,-27.034,0.096,91.441,304.793,3.56,71.354,1.223,0,26.864
12.969,0.388,-29.162,0.202,25.708,154.683,2.535,-8.116,19.949,0,9.07
12.857,0.498,2.431,0.328,28.085,179.107,2.593,13.043,25.408,1,8.901
16.035,0.292,61.543,0.149,43.329,249.875,2.789,26.099,17.684,0,-10.706
25.098,0.177,64.613,0.094,71.265,206.266,3.246,74.014,12.164,0,-19.044
21.553,0.311,35.892,0.157,33.098,151.033,2.97,27.484,62.975,1,-09.056
9.739,0.825,-12.417,0.519,13.341,208.416,2.227,-8.407,73.701,1,11.092
14.805,0.382,-17.729,0.231,35.927,193.031,2.819,-20.4,5.938,0,-11.137
17.992,0.29,20.428,0.157,32.007,174.252,2.932,23.943,16.472,0,7.987
10.848,0.781,14.105,0.466,13.355,172.503,2.172,5.922,35.781,0,-11.29
11.758,0.522,3.002,0.274,23.615,176.43,2.323,16.988,62.628,0,7.213
9.138,0.483,-23.428,0.26,32.686,200.975,2.21,-19.221,15.815,0,1.155
49.044,0.25,67.404,0.143,75.317,250.231,2.987,52.937,35.404,1,-39.712
15.81,0.385,24.288,0.24,22.955,141.201,2.423,10.943,20.561,0,-8.742
14.586,0.367,11.665,0.201,32.307,131.439,2.96,30.802,85.533,1,-8.002
16.979,0.367,38.9,0.205,30.35,188.172,2.655,25.419,8.379,0,9.772
17.891,0.499,14.496,0.294,20.597,244.401,2.347,20.302,45.299,0,13.736
7.307,0.712,1.995,0.497,20.576,175.436,2.388,17.162,68.097,1,5.147
32.03,0.311,52.569,0.184,49.297,230.302,2.875,31.369,33.849,1,-25.612
7.232,0.722,21.202,0.386,30.685,169.991,2.366,26.033,10.552,0,5.791
24.556,0.377,-80.852,0.236,69.449,343.464,2.938,39.938,1.29,0,-21.08
19.47,0.259,-17.981,0.134,57.785,165.796,2.917,-47.988,12.874,0,-11.775
12.122,0.677,16.751,0.346,12.366,199.413,2.119,-10.172,14.316,0,-8.829
10.617,0.533,-0.404,0.278,18.299,146.91,2.13,5.011,45.266,0,-4.459
6.839,0.811,19.23,0.466,19.872,125.627,2.39,14.94,33.488,1,-4.834
15.412,0.306,-22.95,0.158,32.541,156.915,2.715,-17.716,7.404,0,10.95
10.136,0.576,23.53,0.292,18.526,197.011,2.262,-7.644,52.801,0,3.827
7.217,0.76,3.361,0.386,20.092,167.217,2.17,-13.601,14.174,0,5.932
30.871,0.249,31.896,0.132,54.81,86.397,2.97,61.149,51.367,0,-13.75
23.82,0.175,52.604,0.094,76.841,261.688,3.72,67.286,7.207,0,-10.252
12.857,0.498,2.431,0.328,28.085,179.107,2.593,13.043,25.408,1,8.681
16.272,0.386,51.368,0.194,35.938,168.234,2.531,-22.092,67.784,1,16.235
24.133,0.352,-17.726,0.218,69.44,317.999,2.966,-31.185,0.11,0,-18.988
29.763,0.218,21.191,0.128,44.373,236.114,3.298,35.939,28.395,0,-19.386
10.394,0.646,25.582,0.394,21.181,119.441,2.262,10.267,73.608,0,10.233
24.204,0.333,-136.504,0.172,115.894,103.031,2.619,120.029,26.062,1,10.703
8.599,0.617,-5.334,0.316,26.266,189.127,2.864,14.312,15.149,1,7.268
16.435,0.422,-25.510,0.213,24.781,114.344,2.518,-16.429,22.319,0,11.031
28.352,0.191,-59.568,0.1,156.852,80.832,3.558,-175.252,46.754,1,-18.512
20.77,0.21,-11.5,0.107,41.239,187.289,3.222,22.293,4.994,0,7.926
12.315,0.424,-1.412,0.253,26.546,203.46,2.554,5.231,1.029,0,10.974
7.724,0.593,-35.796,0.308,24.915,131.816,2.365,-16.765,7.099,1,1.941
29.251,0.309,-79.939,0.16,54.294,244.764,2.857,24.651,32.489,1,-25.884
9.138,0.46,35.096,0.266,29.526,254.301,2.375,13.997,13.417,0,-6.902
17.404,0.383,-0.473,0.206,27.665,182.331,2.705,14.022,3.507,0,12.919
11.316,0.394,14.685,0.241,32.586,212.728,2.645,26.36,37.384,1,-10.484
9.161,0.661,20.988,0.44,23.498,172.895,2.367,20.844,22.447,0,7.941
10.936,0.36,1.925,0.188,26.902,211.693,2.518,22.669,13.089,0,-6.209
15.806,0.31,-9.41,0.182,35.543,265.642,2.717,-27.365,21.237,1,12.857
10.344,0.363,-3.377,0.164,57.174,89.27,2.858,-28.38,13.564,1,4.864
15.918,0.438,1.813,0.231,29.846,274.747,2.57,24.163,20.949,0,-12.814
10.969,0.474,-19.22,0.254,29.884,88.01,2.532,13.954,13.653,1,-11.867
9.869,0.82,11.759,0.43,30.11,120.606,2.125,16.535,42.5,1,-12.59
11.424,0.487,9.118,0.28,29.693,94.809,2.246,12.898,12.617,0,-4.107
7.686,0.593,1.587,0.32,20.781,89.105,2.207,-11.817,78.811,0,-3.883
22.22,0.298,17.498,0.169,32.086,223.114,3.147,-1.629,7.823,0,8.486
21.349,0.297,-60.341,0.162,88.688,337.072,2.952,-75.046,6.359,0,-13.865
22.738,0.355,5.313,0.193,32.051,185.869,2.856,21.072,38.732,1,14.716
24.876,0.331,-60.699,0.182,56.117,263.539,2.601,38.383,30.729,1,-20.376
17.404,0.383,-0.473,0.206,27.665,182.331,2.705,14.022,3.507,0,12.919
11.316,0.394,14.685,0.241,32.586,212.728,2.645,26.36,37.384,1,-7.578
9.161,0.661,20.988,0.44,23.498,172.895,2.367,20.844,22.447,0,11.37
12.722,0.559,21.292,0.294,20.156,257.018,2.43,13.094,10.286,0,-9.659
10.686,0.604,26.427,0.378,28.686,18.293,2.549,23.008,35.687,1,-6.61
9.525,0.825,-1.658,0.43,13.599,188.798,2.171,-5.461,16.129,0,-11.608
7.338,0.834,20.834,0.468,20.604,153.979,2.135,13.87,28.157,0,3.97
12.067,0.398,-6.13,0.207,35.94,150.528,2.514,19.326,7.671,0,-7.242
29.468,0.202,-28.855,0.107,81.276,311.874,3.247,37.211,0.022,0,-25.071
103.011,0.167,-129.806,0.098,114.631,55.994,3.032,70.897,75.466,1,110.421
13.504,0.39,-26.903,0.2,29.391,150.638,2.442,-20.947,19.914,0,9.463
17.92,0.372,-20.832,0.217,28.346,56.474,2.825,-25.83,50.301,0,12.544
24.466,0.262,19.05,0.143,31.311,76.467,2.743,19.9,22.622,0,18.73
11.355,0.364,40.319,0.219,47.353,159.056,2.823,32.182,13.728,1,7.091
19.027,0.298,-0.092,0.172,29.491,196.934,2.932,-2.692,3.249,0,-10.038
41.75,0.118,4.703,0.082,135.078,169.609,3.373,98.615,59.614,1,-41.114
11.316,0.522,3.858,0.331,41.317,155.313,2.508,-29.823,10.969,0,7.164
6.673,0.586,10.377,0.378,36.789,73.327,2.619,24.459,11.826,1,8.21
21.78,0.205,7.147,0.112,35.782,157.287,3.103,-18.231,2.474,0,8.791
8.958,0.401,28.12,0.205,41.186,181.296,2.734,16.119,17.763,1,-3.986
24.514,0.302,-71.683,0.152,158.654,214.72,2.976,-122.207,5.248,1,-21.309
10.718,0.541,9.548,0.55,17.932,214.317,2.256,17.464,84.583,0,-3.105
16.264,0.34,16.502,0.208,61.829,252.635,2.797,55.58,19.104,0,-12.198
68.584,0.26,-117.33,0.13,149.253,374.096,3.514,-135.408,7.048,1,27.772
10.353,0.424,-6.881,0.252,25.027,202.369,2.619,-4.564,64.052,1,-13.402
9.232,0.823,9.938,0.617,12.653,205.79,2.237,10.025,26.61,0,-7.345
14.754,0.254,-24.774,0.144,61.313,225.687,3.002,31.135,89.276,1,6.05
24.784,0.174,29.073,0.9,80.232,288.505,2.984,77.81,4.406,1,13.484
24.496,0.261,14.412,0.148,35.812,199.451,3.047,18.195,7.485,0,19.092
14.476,0.438,-24.747,0.251,28.271,160.664,2.397,-20.046,10.216,0,11.880
16.203,0.538,28.97,0.286,21.021,142.35,2.583,-13.446,61.83,1,-10.619
17.797,0.433,42.595,0.26,28.718,179.446,2.584,-21.617,8.54,0,9.839
26.674,0.179,53.057,0.102,80.291,212.309,3.576,81.06,4.036,0,-9.95
42.395,0.314,-51.96,0.187,74.512,322.983,3.393,-64.999,48.136,1,22.365
12.711,0.557,-3.491,0.28,20.391,17.418,2.495,12.713,44.787,0,-8.304
18.886,0.431,31.665,0.22,23.291,147.213,2.624,14.08,7.24,0,-10.342
17.599,0.443,28.244,0.229,18.77,68.202,2.525,13.637,39.842,1,-11.655
16.351,0.468,11.38,0.312,27.344,147.96,2.584,20.932,28.71,1,-12.123
10.789,0.484,50.546,0.274,39.533,181.501,2.365,-18.8,9.037,0,-3.499
18.24,0.177,-56.497,0.093,107.54,198.727,3.068,69.224,0.664,0,-10.689
22.336,0.373,23.587,0.213,23.021,127.266,2.508,21.44,24.39,0,-16.404
25.884,0.207,-87.487,0.123,86.982,244.43,3.280,74.681,49.06,1,-11.592
6.938,0.713,23.902,0.99,21.39,157.102,2.23,14.943,4.534,0,6.264
26.317,0.166,-4.187,0.086,66.29,247.046,3.215,63.674,2.556,0,-16.385
14.862,0.474,-6.252,0.209,24.956,203.746,2.427,-13.133,9.297,1,-3.9
12.879,0.431,0.293,0.247,25.607,165.305,2.53,9.95,5.452,0,8.039
10.363,0.29,-11.326,0.146,62.954,155.888,3.037,30.652,25.276,1,-6.625
17.022,0.361,-64.44,0.263,45.45,244.065,2.793,30.936,26.639,0,-12.596
14.933,0.365,21.394,0.191,31.89,168.012,2.747,-24.111,8.77,0,-8.866
9.928,0.658,19.882,0.362,18.033,186.312,2.462,15.578,19.209,1,-7.055
30.549,0.383,-30.549,0.194,69.768,335.255,2.848,-51.327,42.238,1,29.723
25.859,0.173,57.148,0.09,60.245,195.857,3.192,39.287,14.772,0,-14.444
24.246,0.418,18.301,0.13,29.926,86.29,2.955,25.613,73.118,0,-4.524
10.969,0.474,-19.22,0.254,29.884,88.01,2.532,13.954,13.653,1,-11.867
9.869,0.82,11.759,0.43,30.11,120.606,2.125,16.535,42.5,1,-12.59
11.424,0.487,9.118,0.28,29.693,94.169,2.256,12.88,14.881,0,-5.066
7.837,0.532,9.161,0.307,18.028,91.041,2.204,8.354,52.797,1,-4.752
15.453,0.365,4.102,0.187,39.303,187.016,2.645,26.613,0.884,0,-8.17
24.076,0.331,72.453,0.171,75.627,236.102,2.657,62.464,40.149,0,-17.748
12.564,0.539,14.496,0.295,23.473,76.353,2.597,11.094,14.787,0,9.62
10.384,0.561,9.748,0.294,20.296,175.304,2.098,-8.804,54.334,0,7.388
32.738,0.156,43.12,0.083,44.4,139.722,3.237,34.235,22.173,0,-15.277
15.863,0.404,-22.683,0.199,32.211,156.388,2.603,-24.314,31.4,1,-10.424
7.232,0.732,3.027,0.381,20.694,159.887,2.166,17.354,52.999,0,-5.274
14.279,0.369,57.063,0.196,70.267,187.201,2.796,76.233,10.56,0,-6.238
9.669,0.277,30.546,0.157,64.44,129.936,3.034,47.36,35.702,1,6.96
7.84,0.73,-4.234,0.418,18.977,165.279,2.16,11.136,76.441,0,3.456
15.929,0.267,-74.103,0.157,85.837,256.348,2.852,41.502,2.144,0,-10.228
14.797,0.507,30.142,0.258,15.522,246.631,2.583,-5.725,57.349,1,-7.79
9.789,0.364,-20.456,0.203,50.053,214.121,2.866,-33.106,89.253,1,-7.204
18.327,0.241,65.109,0.128,67.955,159.083,2.983,-34.804,6.552,0,13.945
21.743,0.378,36.422,0.193,28.502,83.648,2.724,20.809,82.239,0,13.566
63.092,0.12,-153.484,0.064,123.404,264.651,3.674,110.472,3.14,1,52.435
37.029,0.312,-51.948,0.194,106.068,413.149,3.605,-88.912,3.736,1,-27.211
18.51,0.348,2.676,0.235,35.795,167.732,2.758,28.467,4.233,0,17.295
22.368,0.208,42.477,0.121,76.271,230.045,3.412,72.731,7.539,0,6.976
32.157,0.204,-19.226,0.118,90.257,342.374,3.623,66.513,1.858,0,28.694
100.691,0.163,-190.105,0.072,190.546,326.437,3.931,-190.108,54.722,1,88.754
25.429,0.189,-64.34,0.092,75.71,234.049,3.566,64.229,6.911,0,-20.244
33.327,0.196,22.088,0.101,85.688,252.023,3.52,83.644,1.842,0,19.286
21.84,0.22,-14.359,0.124,47.556,220.481,3.254,35.446,10.519,0,9.864
12.339,0.434,31.464,0.248,27.619,170.518,2.44,16.968,31.162,0,10.304
19.908,0.237,16.976,0.126,42.592,186.097,3.111,22.527,5.297,0,-8.655
14.897,0.39,34.546,0.221,32.392,217.28,2.866,15.88,7.136,0,6.632
10.984,0.583,15.41,0.322,21.395,70.418,2.573,18.353,64.738,1,-3.926
13.754,0.379,-20.65,0.197,33.724,175.575,2.701,-21.653,8.374,0,9.161
