beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
4,98112,3.5,4000,3220,2195000,1,0
1,98104,1,0.35,617,335000,0,0
3,98106,3.5,9.2,1966,750000,0,0
3,98144,2,6800,1320,785000,1,0
2,98103,2,0.32,1011,849000,0,0
1,98119,1,0.29,704,450000,0,0
4,98117,3,3360,1500,1030000,1,0
2,98106,2,585,1020,629000,1,0
2,98103,1,3780,650,708888,1,0
2,98125,2,3060,1170,645000,1,0
3,98103,2,2250,1370,959000,1,0
3,98112,3,2208,2460,1350000,1,0
3,98106,2,5000,1280,525000,1,0
4,98103,2.5,4500,2530,1500000,1,0
3,98168,1,0.31,1440,435000,0,0
2,98116,4,3880,1904,1100000,1,0
3,98115,2,4800,1820,1100000,1,0
3,98117,2.5,982,1370,699500,1,0
3,98199,3.5,1498,1968,980000,1,0
3,98103,3.5,1248,1360,700000,1,0
4,98199,2,5380,2560,1500000,1,0
3,98115,2.5,2486,2149,915000,1,0
3,98115,2.5,2486,2192,900000,1,0
5,98199,3.5,5220,3620,1500000,1,0
2,98118,1,8500,1480,650000,1,0
2,98144,1,1,915,650000,0,0
3,98115,2.5,2487,2080,912000,1,0
2,98144,1,2475,870,750000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1320,610000,1,0
4,98103,2,4000,2800,1300000,1,0
3,98126,2,4400,1390,780000,1,0
4,98117,3.5,5000,3140,800000,1,0
3,98117,2,4890,2160,1180000,1,0
4,98105,2,4000,2560,1500000,1,0
2,98102,2,0.32,1197,470000,0,0
2,98107,3.5,500,1570,895000,1,0
4,98199,3.5,900,3220,2225000,1,0
3,98125,2,1171,1711,675500,1,0
3,98103,2,1191,1678,1160000,1,0
4,98177,2.5,8100,3707,2100000,1,0
3,98116,2,5000,1516,1150000,1,0
3,98103,2.5,1070,1610,1495000,1,0
3,98177,2,7200,1710,1270000,1,0
2,98106,1.5,4001,626,489000,1,0
2,98126,1,5500,1020,608000,1,0
3,98115,2.5,8315,2390,1325000,1,0
5,98118,3.5,6250,2930,1315000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1320,610000,1,0
4,98103,2,4000,2280,1400000,1,0
3,98126,2,1412,1020,605000,1,0
3,98103,2.5,1125,1170,867000,1,0
2,98122,1,5000,696,4000000,1,0
3,98115,1,6216,1340,700000,1,0
2,98105,2,3000,2050,1250000,1,0
4,98106,2.5,7650,2520,1550000,1,0
2,98108,1,6000,940,545000,1,0
4,98115,3,5250,2250,1150000,1,0
4,98168,2,0.25,2340,625000,0,0
4,98115,2.5,3300,2080,1100000,1,0
3,98126,3.5,13.0,1670,619000,0,0
2,98103,3.5,1500,1846,1170000,1,0
3,98168,2,8100,1730,460000,1,0
4,98146,3,7246,2240,810000,1,0
3,98117,2,4000,2020,865000,1,0
3,98115,2,9600,97.5,855000,1,0
2,98103,2,0.29,1125,1710000,0,0
2,98144,1.5,1,1131,685000,0,0
3,98115,1,5100,2160,920000,1,0
4,98118,2,5586,1680,750000,1,0
3,98117,2.5,4997,1350,960000,1,0
4,98199,2,5300,2360,1400000,1,0
3,98115,1,6202,1760,835000,1,0
4,98168,3,9350,2380,840000,1,0
2,98125,1,6090,830,480000,1,0
3,98144,2.5,1041,1540,850000,1,0
1,98107,1,0.26,666,3.06,0,0
4,98115,3,6700,2230,1150000,1,0
3,98126,4.5,1348,1410,675000,1,0
4,98146,2,6000,1280,625000,1,0
3,98116,2,6720,1390,889000,1,0
3,98115,2.5,9.3,2530,1225000,0,0
3,98178,1,7350,1120,575000,1,0
3,98106,2.5,1274,1420,580000,1,0
4,98108,2.5,1980,1670,765000,1,0
2,98102,2,854,1150,705000,1,0
3,98107,2.5,1560,1560,899000,1,0
4,98115,3,6000,3335,1325000,1,0
4,98118,2,5350,1900,670000,1,0
3,98116,2,5750,1080,875000,1,0
4,98117,3.5,1841,1909,1000000,1,0
3,98126,3,6250,1730,745000,1,0
3,98117,3.5,1579,1715,950000,1,0
3,98117,2,4400,1960,525000,1,0
2,98105,2,3060,1159,660000,1,0
3,98146,3,0.27,1290,375000,0,0
3,98107,3.5,905,1590,985000,1,0
2,98103,1,3780,650,708888,1,0
3,98103,2,1055,1350,785000,1,0
3,98109,2,2626,1500,945000,1,0
3,98118,2.5,1599,1371,699950,1,0
2,98177,2,1452,1300,586500,1,0
4,98103,3,2400,1550,1125000,1,0
4,98177,2.5,0.31,3040,1550000,0,0
5,98102,3.5,4480,3030,2016000,1,0
4,98177,1,8160,1915,900000,1,0
4,98116,2.5,5000,2350,1211000,1,0
3,98103,2,839,1328,929950,1,0
2,98133,1.5,0.34,990,480000,0,0
3,98118,2,7200,1600,990000,1,0
3,98117,2,4080,1780,970000,1,0
2,98125,1.5,8000,670,550000,1,0
3,98178,1.5,7500,1060,620000,1,0
2,98103,2,5000,1525,957000,1,0
3,98199,2,5000,1310,818000,1,0
3,98117,2.5,1485,1565,950000,1,0
3,98126,2,741,1270,735000,1,0
4,98103,2,4000,2800,1250000,1,0
4,98117,2,6840,2320,1300000,1,0
5,98119,4,0.24,3010,1500000,0,0
3,98106,2,5000,2,900000,1,0
2,98133,1.5,1,900,549755,0,0
1,98104,1,0.35,630,335000,0,0
3,98136,2,6194,2140,870000,1,0
3,98103,2.5,1372,1580,1095000,1,0
4,98105,3.5,2059,2800,1750000,1,0
2,98122,2,912,1248,890955,1,0
3,98136,2,6395,2284,850000,1,0
3,98117,2,5400,1240,705000,1,0
4,98118,2.5,3600,2386,1265000,1,0
2,98118,1,6150,1080,550000,1,0
2,98108,1.5,5000,805,435000,1,0
4,98112,3.5,4000,4194,3500000,1,0
4,98103,3.5,3014,2490,1295000,1,0
3,98115,3,6714,2130,1300000,1,0
4,98146,2,6000,1910,730000,1,0
3,98109,3,1350,2610,1590000,1,0
2,98117,2,783,1042,736500,1,0
4,6975,4,6864,2700,1280000,1,0
2,98106,2,618,1042,690000,1,0
3,98122,3,1095,1900,1200000,1,0
2,98106,1,6000,860,480000,1,0
4,98118,3.5,4080,2970,1750000,1,0
3,4.5,2.5,3360,2340,1375000,1,0
5,98109,3,2550,2610,1795000,1,0
3,98117,2,1125,1310,780000,1,0
