beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
3,98126,3,6720,1420,770000,1,0
2,98126,1,5038,1240,750000,1,0
3,98103,2,1,1413,1099970,0,0
3,98136,2,7800,2100,845000,1,0
3,98118,2.5,1950,1563,839950,1,0
3,98107,2.5,1248,1563,1135000,1,0
2,98118,1,8184,780,675000,1,0
3,98122,1.5,1600,1520,830000,1,0
3,98103,2.5,0.31,1563,1095100,0,0
3,98168,1,0.28,1070,500000,0,0
3,98126,2.5,0.56,1560,717000,0,0
3,98117,2,5400,1240,705000,1,0
3,98106,2,6808,1890,700000,1,0
4,98102,3.5,4000,3930,2925000,1,0
3,98125,2,8710,1860,950000,1,0
4,98117,2.5,3994,2240,1450000,1,0
3,98108,2,5500,2130,730000,1,0
4,98136,2,0.26,1920,718000,0,0
2,98103,2,0.24,1131,699950,0,0
3,98177,2,6750,1730,919000,1,0
3,98118,2,5569,2120,865000,1,0
3,98117,2,5400,1240,705000,1,0
3,98106,2,6808,1890,700000,1,0
4,98102,3.5,4000,3930,2925000,1,0
4,98118,2,6000,1630,575000,1,0
3,98108,2,6250,2160,1200000,1,0
3,98136,2,9296,1720,750000,1,0
3,98178,1,0.31,1810,487000,0,0
2,98106,1.5,6339,1860,950000,1,0
3,98115,2.5,2768,1620,875000,1,0
4,98105,3.5,4181,2930,1840000,1,0
3,98146,1,9500,1430,699999,1,0
2,98103,1,2240,1140,699950,1,0
4,98199,3.5,6000,3555,2195000,1,0
2,98117,2,1044,1120,679950,1,0
4,98199,2.5,5000,3000,1795000,1,0
2,98115,1,7200,1260,675000,1,0
4,98117,3.5,2400,3000,1785000,1,0
3,98103,2.5,1400,1620,999950,1,0
3,98117,2,8803,2060,907200,1,0
4,98199,3,5300,2300,1550000,1,0
2,98107,1.5,4800,901,599000,1,0
3,98117,1.5,3825,1720,825000,1,0
4,98199,3,4400,2200,1100000,1,0
3,98118,2,7500,1690,875000,1,0
3,98105,2,8000,2210,915000,1,0
3,98118,2,7200,1670,900000,1,0
3,98117,2,1089,1420,865000,1,0
2,98118,1,6090,1440,550000,1,0
3,98115,2,4200,2600,1125000,1,0
3,98122,2,850,1380,890000,1,0
3,98146,1.5,7150,1520,720000,1,0
2,98103,2.5,1332,1160,850000,1,0
3,98117,1.5,5080,2160,915000,1,0
2,98178,2.5,0.31,1580,1790000,0,0
1,98103,2.5,2519,2220,1200000,1,0
3,98106,1,5000,1470,548000,1,0
2,98126,1,6080,1760,750000,1,0
2,98107,2.5,1.23,1149,850000,0,0
4,98199,2.5,8000,2440,1500000,1,0
2,98122,2.5,1037,1160,824950,1,0
3,98118,2,6500,2437,1275000,1,0
4,98118,3.5,5200,3160,1400000,1,0
3,98117,2.5,4098,2060,1200000,1,0
3,98125,2.5,4396,1940,1200000,1,0
3,98103,2,1405,1550,975000,1,0
3,98117,2.5,4068,1620,899000,1,0
2,98102,2,0.32,1188,500000,0,0
3,98177,2.5,7940,2160,1275000,1,0
2,98126,2,2048,1120,583000,1,0
3,98177,2.5,7569,1890,949600,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1320,610000,1,0
4,98136,1.5,9396,2320,800000,1,0
3,98122,2,5000,1960,1200000,1,0
3,98117,2,4000,1820,900000,1,0
3,98107,1.5,1219,1219,750000,1,0
2,98103,2,0.24,1107,295000,0,0
4,98105,2.5,3433,2390,1750000,1,0
3,98177,2,7530,1740,1150000,1,0
2,98103,2.5,1640,1160,675000,1,0
2,98126,1,6300,670,510000,1,0
3,98103,2,1,1410,1190000,0,0
4,98117,2,3090,2400,1315000,1,0
3,98144,2,5000,1980,1200000,1,0
5,98126,3.5,7350,3400,1675000,1,0
3,98144,2.5,1514,1680,1035000,1,0
2,98115,2,850,1170,775000,1,0
3,98122,3.5,1768,2200,1150000,1,0
4,98103,2,5000,2560,1495000,1,0
4,98188,2,6250,2700,1340000,1,0
3,98117,2,5400,1240,705000,1,0
3,98106,2,6808,1890,700000,1,0
4,98112,3.5,4301,2336,1810000,1,0
2,98116,1,6014,1240,650000,1,0
3,98106,2,7200,1670,610000,1,0
4,98117,3,4400,2310,1450000,1,0
2,98119,2,0.43,1128,905000,0,0
2,98118,2,6014,1350,649000,1,0
3,98115,2,4480,1760,920000,1,0
4,98118,3,4000,2530,1450000,1,0
3,98125,3,7286,1790,755000,1,0
3,98177,2,8340,2740,1305000,1,0
3,98117,1,4000,1060,1125000,1,0
4,98103,2,4560,2340,1800000,1,0
3,98133,2,0.25,2390,1150000,0,0
3,98168,1,6250,1320,529000,1,0
2,98109,2,916,1372,899000,1,0
4,98103,3.5,2400,1840,1700000,1,0
4,98108,2,4000,2120,770000,1,0
3,98168,1,6530,1400,550000,1,0
2,98126,1,5038,1240,750000,1,0
3,98103,2,1,1413,1099970,0,0
4,98117,2,5786,2660,1140000,1,0
3,98144,2,1,1496,915000,0,0
5,98116,3.5,5480,3290,1575000,1,0
3,98122,2.5,1094,1760,1051500,1,0
1,98136,1,4.27,616,249000,0,0
4,98117,2.5,3600,2120,1265000,1,0
2,98106,2,9450,1040,502000,1,0
4,98125,3.5,6000,2930,1400000,1,0
2,98103,1,3780,650,708888,1,0
2,98125,2,3500,1371,650000,1,0
3,98103,2.5,1106,1410,1070000,1,0
3,98118,2.5,5098,2060,800000,1,0
4,98105,2.5,5000,2300,1415000,1,0
3,98122,2.5,1500,1530,1130000,1,0
3,98199,2,5400,1960,875000,1,0
3,98107,2.5,1494,1380,880000,1,0
3,98117,2.5,1082,1380,780000,1,0
5,98118,2,6250,2420,900000,1,0
4,98146,3,9500,2430,520000,1,0
3,98117,2,3800,2360,1265000,1,0
3,98109,2,4200,2170,1270000,1,0
4,98117,2.5,6600,2500,1660000,1,0
3,98103,2,2700,1460,915000,1,0
3,98103,2.5,987,1370,888000,1,0
3,98117,2,1168,1660,865000,1,0
3,98115,2,5760,2780,1700000,1,0
3,98117,2.5,982,1760,888000,1,0
2,98103,2,900,1288,875000,1,0
5,98199,3.5,0.27,1890,1040000,0,0
3,98103,3.5,1500,1820,1050000,1,0
2,98103,2,3000,804,500000,1,0
3,98103,3,982,1620,889000,1,0
4,98115,3,6700,2230,1150000,1,0
2,98117,2,583,1240,710000,1,0
2,98115,2.5,2891,840,720000,1,0
3,98146,2,8710,1990,730000,1,0
3,98126,3,0.23,1390,728000,0,0
4,98108,2,2850,1560,750000,1,0
3,98103,2.5,1419,1560,995000,1,0
3,98177,2,4000,1960,899000,1,0
3,98103,2,1578,1480,1025000,1,0
3,98177,2,7200,2080,900000,1,0
2,98103,2,6000,881,550000,1,0
3,98103,2.5,1348,1570,700000,1,0
3,98109,2.5,1248,1510,1125000,1,0
3,98177,2.5,1354,1380,699500,1,0
1,98102,1,7197,719,430000,1,0
3,98177,2.5,7539,3340,2890000,1,0
3,98117,2,4400,2460,1116000,1,0
3,98117,2,4400,2560,1225000,1,0
3,98117,2,4400,1810,925000,1,0
2,98116,2,5000,1890,945000,1,0
4,98115,3,6700,2230,1150000,1,0
4,98126,2.5,3850,1800,965000,1,0
3,98116,2.5,1099,1763,840000,1,0
4,98117,2,4864,2230,1140000,1,0
2,98112,2,0.25,1710,1000000,0,0
4,98126,2.5,4294,3080,1060000,1,0
3,98144,3,5100,1680,1275000,1,0
3,98115,2,6400,1960,865000,1,0
3,98126,3,4000,1763,1200000,1,0
3,98122,3.5,1139,1620,875000,1,0
3,98144,1.5,4000,1280,750000,1,0
3,98115,2,5000,1565,925000,1,0
4,98144,2.5,3300,2110,1200000,1,0
3,98117,2,1085,1300,795000,1,0
3,98115,2.5,13.6,2060,1240000,0,0
3,98102,2.5,1314,2400,1600000,1,0
3,98177,2,7680,1890,436000,1,0
2,98106,1,4120,1260,850000,1,0
3,98177,2.5,4590,2080,1200000,1,0
3,98177,2,7680,2560,1560000,1,0
3,98117,2,5400,1240,705000,1,0
3,98106,2,6808,1890,700000,1,0
4,98102,3.5,4000,3930,2925000,1,0
2,98133,1.5,4000,850,425000,1,0
3,98107,2.5,1650,1570,1125000,1,0
3,98126,2,3840,2160,915000,1,0
2,98144,1,1,1020,647000,0,0
2,98118,2,5000,1350,1300000,1,0
3,98115,2.5,1588,1570,975000,1,0
4,98199,3.5,8250,3240,2000000,1,0
3,98125,2,1171,1711,675500,1,0
3,98103,2,1191,1678,1160000,1,0
4,98177,2.5,8100,3707,2100000,1,0
4,98136,3,8400,2640,1125000,1,0
3,98146,2.5,0.27,2650,1275000,0,0
3,98116,2,1092,1560,690000,1,0
3,98103,1.5,7000,1170,590000,1,0
3,98177,2,6000,1740,865000,1,0
3,98136,2,6300,2100,1105000,1,0
3,98118,2.5,3400,3060,1290000,1,0
4,98115,3,6700,2230,1150000,1,0
4,98118,2,4900,2280,835000,1,0
3,98115,2,9.2,1524,725000,0,0
3,98117,5.5,2917,1660,985000,1,0
4,98106,2,1536,1190,615000,1,0
2,98115,2,9.2,1113,575000,1,0
4,98136,2,0.28,2847,1100000,0,0
2,98108,2,5500,1320,777000,1,0
3,98115,2,882,1240,675000,1,0
3,98117,2.5,1131,1220,699950,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1415,1711,695000,1,0
3,98133,2,9065,1420,835000,1,0
4,98103,3,4000,2080,1500000,1,0
2,98136,2,0.43,997,409000,0,0
2,98118,1,6250,860,555000,1,0
2,98103,2.5,1112,1560,1125000,1,0
3,98146,2,8170,1740,850000,1,0
3,98103,3.5,1500,2090,1275000,1,0
3,98178,1,7800,1060,575000,1,0
3,98136,1,4850,940,500000,1,0
2,98126,1,5000,1201,605000,1,0
3,98168,1,7920,1760,700000,1,0
3,98117,3.5,1120,1680,700000,1,0
3,98107,3.5,1062,1550,1125000,1,0
3,98112,2,2500,2450,1500000,1,0
3,98117,2,5617,1720,725000,1,0
3,98125,1.5,9060,1390,400000,1,0
3,98115,2,6041,1720,975000,1,0
3,98133,1.5,6900,1660,535000,1,0
3,98106,2,5005,1460,583000,1,0
2,98133,1,3844,990,474000,1,0
3,98118,1,6096,1690,600000,1,0
2,98108,2,5000,1344,790000,1,0
3,98199,2,5000,2442,1500000,1,0
3,98117,2,5000,1760,950000,1,0
2,98118,1,6000,1150,600000,1,0
6,98102,2.5,2388,2350,875000,1,0
3,98109,1,5000,980,470000,1,0
3,98125,2,7680,1730,750000,1,0
4,98115,3,6700,2230,1150000,1,0
4,98118,2.5,6850,2280,1300000,1,0
2,98109,2.5,745,1140,748000,1,0
4,98136,3,8000,2080,1100000,1,0
3,98178,2.5,2427,1390,729000,1,0
4,98116,3,3363,2110,930000,1,0
4,98168,2,9200,1890,699000,1,0
2,98107,3,1748,1200,699950,1,0
3,98117,2,0.7,1550,1180000,0,0
3,98122,2,1560,1470,840000,1,0
3,98107,3,2200,1880,999950,1,0
3,98115,3,1044,1540,800000,1,0
4,98119,2,3600,2270,1335000,1,0
1,98108,1,5640,1270,915000,1,0
3,98107,2,1850,1860,1050000,1,0
2,98106,1,2000,900,650000,1,0
2,98105,1,2480,1100,1270000,1,0
3,98109,3.5,990,1370,900000,1,0
3,98107,2,1168,1480,785000,1,0
3,98168,1,0.31,1450,449000,0,0
2,98144,1,1,990,805000,0,0
4,98144,2.5,3400,2312,1095000,1,0
3,98117,2,5300,2460,1200000,1,0
3,98117,2.5,4389,2130,1200000,1,0
3,98109,2.5,1268,1550,995000,1,0
3,98177,2,7320,1720,1098000,1,0
3,98109,2.5,5200,2780,1525000,1,0
3,98177,2,7200,1780,1053000,1,0
3,98144,2.5,1623,1460,823500,1,0
3,98144,2,5922,1800,935000,1,0
4,98115,3,6700,2230,1150000,1,0
4,98168,1,9100,1190,500000,1,0
3,98122,3.5,1201,1540,1050000,1,0
3,98103,2,1412,1270,729000,1,0
3,98117,1.5,4500,2080,850000,1,0
4,98105,2,4500,2560,1400000,1,0
2,9812,2,0.25,974,475000,0,0
3,98103,3.5,1500,1570,1150000,1,0
3,98122,2,6120,1940,1295000,1,0
4,98118,1.5,5500,2100,762000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1410,675000,1,0
3,98115,2,6000,1086,649000,1,0
3,98125,2,7283,1390,919000,1,0
3,98115,2.5,1783,1560,715000,1,0
4,98106,3,4000,2250,850000,1,0
4,98122,1.5,4000,1520,640000,1,0
2,98103,2,0.31,1128,425000,0,0
2,98107,2,1043,1086,699950,1,0
2,98103,2,3060,1086,549950,1,0
2,98115,1,5700,1460,400000,1,0
3,98117,2.5,1396,1320,835000,1,0
3,98122,2.5,4400,2500,1265000,1,0
4,98118,3.5,4400,2030,1300000,1,0
3,98119,2,4400,2649,1175000,1,0
3,98117,2,4400,1520,905000,1,0
3,98117,1.5,4400,1810,900000,1,0
3,98117,2.5,4400,2480,1181000,1,0
2,98105,1,8240,1100,2650000,1,0
3,98117,1.5,4400,1510,912000,1,0
4,98115,3,6700,2230,1150000,1,0
4,98126,2.5,2850,1680,850000,1,0
3,98116,2.5,9.0,1940,725000,0,0
2,98144,3,4000,1300,810000,1,0
4,98117,3,4.05,1910,1150000,0,0
3,98125,2,7500,1760,852000,1,0
3,98136,2,8000,1560,875000,1,0
3,98103,3.5,1500,2530,1595000,1,0
4,98146,2,8000,1810,857500,1,0
2,98103,2,5000,1800,1275000,1,0
2,98103,2,6000,881,550000,1,0
3,98103,2.5,1342,1570,700000,1,0
3,98109,3,4200,1730,1400000,1,0
3,98118,2.5,5997,1440,1275000,1,0
3,98199,2,6000,1810,1750000,1,0
4,98103,2,1400,1042,800000,1,0
3,98119,2.5,0.29,1870,900000,0,0
2,98116,2,6150,1680,947000,1,0
5,98117,4,4200,2420,1560000,1,0
5,98125,3.5,7200,3640,1700000,1,0
3,98136,2,6395,2284,850000,1,0
2,98133,1.5,1,900,549755,0,0
4,98199,3,6000,3270,2000000,1,0
4,98116,2,5400,2130,840000,1,0
3,98125,2,6090,1710,950000,1,0
3,98117,2.5,1125,1620,865000,1,0
3,98116,2,9389,1800,918000,1,0
3,98125,2,6891,1670,955000,1,0
3,98103,1.5,5000,2180,990000,1,0
3,98112,2,4000,2900,1495000,1,0
4,98115,3,6700,2230,1150000,1,0
3,98126,4.5,1498,1718,725000,1,0
4,98146,1,6000,1340,649950,1,0
3,98102,3.5,1496,2132,1275000,1,0
3,98116,2,5400,1360,747000,1,0
4,98108,3,5000,2230,1000000,1,0
2,98103,2,0.25,1410,1070000,0,0
2,98117,2.5,1250,1124,675000,1,0
3,98112,1,4000,1300,2265000,1,0
3,98106,2,4590,1940,699000,1,0
3,98117,2,5400,1240,705000,1,0
3,98106,2,6808,1890,700000,1,0
4,98112,3.5,4301,2400,1795000,1,0
1,98104,1,0.35,630,335000,0,0
3,98106,3,64,1248,518000,1,0
2,98122,1.5,5000,110,585000,1,0
2,98125,1,4080,1020,620000,1,0
4,98103,3.5,3600,2900,1795000,1,0
3,98117,2,5563,2080,650000,1,0
2,98118,3.5,3.97,1020,415000,0,0
2,98107,1.5,4800,901,599000,1,0
3,98117,1.5,3825,1720,825000,1,0
3,98122,2,4400,2350,1140000,1,0
4,98118,2,4400,1800,720000,1,0
3,98136,2,0.27,1390,530000,0,0
3,98116,2.5,980,1510,699000,1,0
2,98118,1,6000,1180,650000,1,0
3,98107,2.5,1412,1820,1050000,1,0
2,98116,2,2048,981,435000,1,0
4,98122,5,4224,2760,1500000,1,0
3,98117,2.5,3920,2080,700000,1,0
4,98108,3.5,6000,2720,1480000,1,0
2,98107,2.5,700,1041,705000,1,0
3,98105,2.5,0.25,1320,699950,0,0
2,98115,2,1171,1171,780000,1,0
4,98117,3.5,3780,2520,1460000,1,0
2,98115,1,5000,740,500000,1,0
3,98126,2.5,1524,1640,675000,1,0
3,98118,2.5,1131,1200,675000,1,0
2,98118,1,2697,1128,475000,1,0
4,98125,2.5,3000,2440,1590000,1,0
2,98118,1.5,9387,1720,715000,1,0
3,98122,3.5,1579,1559,1197000,1,0
3,2.5,19.5,2850,1800,425000,1,0
3,98117,2,3880,2060,700000,1,0
3,98105,2.5,1633,1500,945000,1,0
2,98117,1.5,1000,1000,640000,1,0
4,98199,2,6000,24,1300000,1,0
3,98118,2,4845,1390,850000,1,0
3,4.5,2,3360,1720,1000000,1,0
4,98118,5.5,5880,3100,1600000,1,0
3,98107,2.5,1279,1540,699950,1,0
5,98118,3.5,5259,2970,1510000,1,0
3,2,2.5,1562,1460,716500,1,0
4,98144,2.5,2340,2500,1500000,1,0
3,98117,2.5,4400,2950,1500000,1,0
3,98107,2,700,1820,729000,1,0
3,98136,3.5,0.31,2050,598000,0,0
3,98107,2.5,1031,1560,905000,1,0
4,3.5,2,3360,2307,1201000,1,0
3,98126,2.5,5697,2120,840000,1,0
3,98144,3.5,1670,2400,840000,1,0
4,98117,3,5850,2110,1125000,1,0
3,98107,2.5,1100,1618,999999,1,0
3,98107,3.5,1562,2020,1200000,1,0
1,98108,1,5640,1270,915000,1,0
4,98115,3,6000,3335,1325000,1,0
2,98126,1.5,4500,1328,787000,1,0
3,98118,1,0.25,3960,722500,0,0
4,98133,2.5,3094,2500,1150000,1,0
4,98146,2,6000,1810,400000,1,0
4,98126,3.5,4000,2570,1880000,1,0
4,98119,2,3600,2270,1335000,1,0
4,3.5,3,3360,2607,1201000,1,0
4,98136,2,8000,2590,1090000,1,0
4,98106,1,6000,1440,649950,1,0
5,98115,2,6250,2950,1130000,1,0
3,98122,2.5,2250,1260,835000,1,0
3,98126,3.5,1383,1660,740000,1,0
3,98146,2.5,4400,1560,255000,1,0
3,98122,3.5,1101,1410,895000,1,0
1,98107,1,0.49,707,500000,0,0
3,98116,2,6000,1490,950000,1,0
3,2,2.5,2569,1480,1065000,1,0
3,98117,3.5,1.2,1720,685000,0,0
4,98117,3.5,1848,2400,1750000,1,0
1,98119,1,1.31,574,280000,0,0
3,98115,3,1044,1540,800000,1,0
2,98102,2,1235,1450,975000,1,0
3,98107,3,2200,1880,999950,1,0
3,2,2,2064,1280,690000,1,0
3,2.5,3,1680,1320,760000,1,0
2,98126,1,6600,1280,615000,1,0
3,98115,1,4349,1660,749900,1,0
2,98105,2,0.25,1819,855000,0,0
4,98122,2,5000,2650,1130000,1,0
3,98107,3.5,2250,1530,895000,1,0
2,98118,1,6150,1250,575000,1,0
4,3.5,3,3366,2006,1084000,1,0
4,98115,3,4000,2940,1250000,1,0
4,98118,2,5350,1900,670000,1,0
3,2,1.5,3389,1560,870000,1,0
4,3,3.5,3360,2481,1201000,1,0
4,3.5,3.5,3405,2744,1201000,1,0
3,98103,2,1188,1307,865000,1,0
4,98199,3,6000,1730,1300000,1,0
4,98103,3.5,1560,1972,980000,1,0
