beds,zip_code,baths,lot_size,size,price,lot_size_units,size_units
3,98199,2,6022,1870,1130000,1,0
4,98136,3,6856,2680,1025000,1,0
2,98105,1,3060,1570,1125000,1,0
3,98106,2.5,1983,1560,715000,1,0
3,98126,2,6396,1580,820000,1,0
4,98136,2.5,6396,2460,1175000,1,0
4,98117,2,5100,2470,1280000,1,0
3,98133,1,6300,1700,900000,1,0
4,98118,2,5623,2120,800000,1,0
4,98177,2,5700,2600,1150000,1,0
3,98103,1,4590,1450,1265000,1,0
4,98177,2,5700,2480,1180000,1,0
3,98122,2.5,1562,1580,955000,1,0
4,98177,2,6063,2440,1200000,1,0
3,98115,1,4349,1660,749900,1,0
3,98125,3.5,6840,2270,780000,1,0
3,98117,3.5,1125,1350,675000,1,0
4,98119,2,6000,2740,1500000,1,0
2,98118,2,0.43,996,480000,0,0
2,98107,2,1050,1120,750000,1,0
3,98116,2,1086,1482,840000,1,0
4,98118,3.5,3600,3056,1500000,1,0
5,98118,3.5,7200,3820,1800000,1,0
4,98144,2,2080,1890,699000,1,0
4,98115,3,6700,2230,1150000,1,0
3,98116,2,9.2,1520,710000,0,0
4,98118,2.5,1950,1077,729000,1,0
3,98115,2,4000,2460,1415000,1,0
4,98106,3.5,5000,2970,1980000,1,0
4,98118,2,4900,2120,950000,1,0
3,98115,2,4800,2510,1400000,1,0
4,98168,2,8000,2230,1050000,1,0
3,98105,2,5000,1790,1015000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98125,2.5,1317,1410,675000,1,0
4,98136,2,6000,2487,1250000,1,0
3,98144,2.5,1000,2060,700000,1,0
4,98103,3,4000,3180,2000000,1,0
2,98122,2,2240,1200,475000,1,0
2,98107,2.5,1232,1298,750000,1,0
4,98136,3,7280,1990,962000,1,0
3,98103,2.5,3000,2350,1280000,1,0
2,98118,2,6000,860,600000,1,0
2,98107,2,4850,1144,769950,1,0
3,98117,2.5,1396,1480,750000,1,0
3,98122,2.5,1260,1540,850000,1,0
3,98117,2.5,1396,1670,870000,1,0
3,98103,2.5,4400,2300,1260000,1,0
2,98118,1,6000,1300,600000,1,0
2,98106,1,2067,970,600000,1,0
3,98107,2.5,1187,1170,551500,1,0
3,98117,2,4400,1960,880000,1,0
2,98125,1,0.31,1260,429000,0,0
3,98125,2.5,2757,1730,800000,1,0
4,98103,3,6348,2040,940000,1,0
3,98199,2,5196,2840,1400000,1,0
3,98105,3.5,1125,1970,868500,1,0
3,98109,2,6750,1450,975000,1,0
3,98116,2,4997,1680,1145000,1,0
2,98102,2.5,0.97,1131,470000,0,0
3,98103,2.5,1101,1573,950000,1,0
3,98199,2,6022,2740,1400000,1,0
3,98117,1,4800,1370,850000,1,0
3,98117,1.5,5000,1240,850000,1,0
3,98144,2.5,2500,1560,968000,1,0
5,98133,3.5,3626,3190,1695000,1,0
4,98115,2,6382,3240,1800000,1,0
3,98106,2,5130,1900,1200000,1,0
3,98178,1,7407,1340,735000,1,0
3,98117,2.5,1124,1210,689000,1,0
2,98125,1,6060,1800,550000,1,0
3,98122,3.5,1500,2600,1440000,1,0
3,98107,2.5,1288,1560,750000,1,0
3,98117,2,5400,1240,705000,1,0
3,98106,2,6808,1890,700000,1,0
4,98102,3.5,4000,3930,2925000,1,0
3,98125,2,8700,2160,850000,1,0
4,98118,2,5600,2260,865000,1,0
4,98115,3,5250,2390,1375000,1,0
4,98117,2.5,2080,1610,699000,1,0
2,98144,1,2048,960,568000,1,0
3,98106,2,4410,1340,650000,1,0
5,98117,3.5,3400,3480,2175000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1320,610000,1,0
3,98133,2,4417,1370,899999,1,0
4,98103,3,4182,3050,1850000,1,0
3,98126,3.5,1326,1360,805000,1,0
2,98122,2.5,1214,1079,705000,1,0
2,98107,2,0.29,996,499900,0,0
4,98117,3,4474,2680,1215000,1,0
3,98117,2,4405,1620,875000,1,0
5,98117,3.5,4084,3270,2550000,1,0
3,98136,2,6395,2284,850000,1,0
2,98133,1.5,1,900,549755,0,0
4,98199,3,5300,3260,1715000,1,0
3,98118,2,5100,1940,600000,1,0
3,98117,3.5,1125,2020,1200000,1,0
3,98116,2,5900,1680,870000,1,0
3,98103,2,1076,1540,965000,1,0
3,98107,2,5000,1010,468000,1,0
2,98125,1,8070,67,525000,1,0
3,98122,3,986,1425,869950,1,0
4,98126,3,4000,2940,1250000,1,0
2,98133,1,6000,1030,849950,1,0
4,98136,2.5,6582,2288,1345000,1,0
3,98122,2.5,1099,1570,900000,1,0
3,98103,2,4000,1936,1295000,1,0
3,98177,18,7500,2690,1400000,1,0
3,98117,2.5,1128,1540,690000,1,0
4,98106,4,4024,2280,1000000,1,0
2,98112,2,0.43,1110,805000,0,0
2,98107,1,5000,930,695000,1,0
2,98144,1,3200,980,800000,1,0
4,98144,2.5,5000,2910,1266000,1,0
4,98145,2.5,4080,2500,1210000,1,0
3,98116,2,5000,2460,940000,1,0
3,98107,2.5,1131,1810,1160000,1,0
2,98106,1,6015,1440,959000,1,0
2,98126,1,6000,1480,729000,1,0
4,98102,2.5,4000,2590,1660000,1,0
3,98199,2.5,6000,3000,1500000,1,0
3,98177,2,8390,1730,875000,1,0
3,98146,2,3349,1770,805000,1,0
3,98117,1,9399,1920,725000,1,0
3,98109,3,866,2247,1725000,1,0
4,98119,1,6000,1740,925000,1,0
4,98118,2,0.41,1920,1210000,0,0
5,98105,2,3315,2300,1266000,1,0
1,98146,1,6250,830,515000,1,0
3,98103,3,1333,1352,1000000,1,0
4,98118,2,0.28,2039,1200000,0,0
4,98146,1.5,9292,2240,715000,1,0
4,98115,3,6700,2230,1150000,1,0
4,98168,1,9500,1720,699950,1,0
3,98122,3.5,1101,1718,1165000,1,0
3,98107,3.5,2250,2570,1180000,1,0
3,98115,2,1063,1470,599000,1,0
4,98106,1,9500,1760,550000,1,0
4,98125,1,5425,1810,655000,1,0
4,98117,2,4426,1810,725000,1,0
4,98125,1,9120,1180,700000,1,0
3,98118,2,5400,2100,725000,1,0
3,98117,2,5400,1240,705000,1,0
3,98106,2,6808,1890,700000,1,0
4,98112,3.5,4304,3029,2140000,1,0
1,98104,1,0.35,617,355000,0,0
2,98106,3,9.2,1267,710000,0,0
2,98118,1,4000,910,650000,1,0
6,98119,3.5,3600,3460,1825000,1,0
4,98117,2,5850,2470,1325000,1,0
4,98105,3.5,4000,3190,2130000,1,0
4,98117,2,3200,1710,825000,1,0
3,98146,2,3349,1770,805000,1,0
3,98117,1,9399,1920,725000,1,0
3,98109,3,866,2247,1725000,1,0
4,98119,1,6000,1740,925000,1,0
4,98118,2,0.41,1920,1210000,0,0
5,98105,2,3315,2300,1266000,1,0
1,98146,1,6250,580,267500,1,0
3,98117,2.5,1486,1570,870000,1,0
5,98109,2,6150,2160,980000,1,0
3,98103,2,1219,1549,975000,1,0
3,98117,2,4000,1520,760000,1,0
4,98122,2,4560,2260,1160000,1,0
5,98112,3,4178,2900,1595000,1,0
3,98116,2,5064,1640,330000,1,0
3,98107,2.5,1255,1515,975000,1,0
3,98106,2,0.28,967,387000,0,0
3,98102,1.5,3880,1560,975000,1,0
4,98136,2,5280,1940,699000,1,0
2,98116,1,6047,1780,650000,1,0
4,98105,3.5,4181,2640,2060000,1,0
3,98146,2,3349,1770,805000,1,0
2,98133,1.5,1,900,549755,0,0
3,98103,2,1238,1518,699950,1,0
3,98168,2,6000,1800,629000,1,0
3,98117,1.5,1000,1510,700000,1,0
2,98103,2,600,1120,850000,1,0
2,98125,1,6143,1340,692000,1,0
2,98144,1.5,1,1028,709950,0,0
3,98117,1.5,5000,2200,887000,1,0
2,98117,1.5,1,990,738000,0,0
2,98115,1,5700,1460,400000,1,0
4,98136,2.5,5700,2280,700000,1,0
3,98105,2,5000,1850,1180000,1,0
3,98117,2.5,1125,1780,825000,1,0
3,98115,2.5,4000,2160,1400000,1,0
3,98122,2,5000,2600,1765000,1,0
3,98103,2.5,1125,1170,715000,1,0
4,98136,2,5720,1780,680000,1,0
3,98105,1,5720,1730,950000,1,0
3,98125,2.5,8000,2390,1400000,1,0
4,98168,3,0.34,3200,1595000,0,0
4,98142,2,6400,2860,1400000,1,0
4,98126,2,6120,1560,920000,1,0
3,98144,2.5,1270,980,720000,1,0
3,98112,2,4000,2700,910000,1,0
3,98136,2,6130,1760,900000,1,0
3,98107,2.5,1250,1240,700000,1,0
3,98133,2,4800,2060,840000,1,0
3,98125,2,7200,1260,780000,1,0
3,98122,2.5,4100,1490,1180000,1,0
3,98116,2,4800,1620,770000,1,0
3,98122,2,4700,1560,1100000,1,0
3,98177,2,7150,2080,1100000,1,0
3,98122,2.5,4377,1560,1180000,1,0
4,98115,3,3880,2370,1830000,1,0
4,98168,2,8385,2640,780000,1,0
3,98122,3.5,1101,1820,1250000,1,0
3,98107,3.5,2250,1846,1170000,1,0
3,98112,3.5,4920,2188,1700000,1,0
4,98108,3,5023,2340,780000,1,0
3,98105,2,2320,1098,864950,1,0
7,98103,3.5,5047,4530,2950000,1,0
3,98125,3,4067,1320,709000,1,0
3,98122,3.5,1500,1538,1180000,1,0
3,98126,2,6396,1580,820000,1,0
2,98115,2,564,1147,749950,1,0
5,98109,3,2550,2610,1795000,1,0
4,98146,2,8000,2290,870000,1,0
3,98107,2,815,1460,865000,1,0
3,98117,2,1099,1540,890000,1,0
3,98112,1,4920,2060,2750000,1,0
3,98133,2,0.27,1570,535000,0,0
2,98144,1,4800,740,560000,1,0
4,98108,4,3080,2600,1050000,1,0
2,98126,1,6300,670,510000,1,0
3,98103,2,3600,2540,1600000,1,0
4,98117,3,3600,2587,1600000,1,0
3,98144,2.5,790,1710,999999,1,0
4,98116,2,5400,2740,1210000,1,0
3,98122,2.5,1300,1515,1050000,1,0
4,98118,2,5650,2130,1350000,1,0
2,98117,1,6000,840,710000,1,0
3,98144,3,3400,2516,1280000,1,0
4,98177,2,9295,2720,1400000,1,0
3,98126,2,6396,1580,820000,1,0
2,98115,2,564,1147,749950,1,0
5,98109,3,2550,2610,1795000,1,0
4,98146,2,8100,2330,880000,1,0
3,98116,2,5000,2360,1295000,1,0
3,98117,2,1098,1490,865000,1,0
3,98112,2.5,3999,1999,1325000,1,0
3,98107,2,1288,1470,888000,1,0
3,98103,2.5,1268,1425,1000000,1,0
3,98133,2,0.27,1530,430000,0,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1320,615000,1,0
3,98133,2,4413,1470,959000,1,0
3,98117,2,3840,1620,1110000,1,0
4,98106,5.5,1756,2555,1150000,1,0
2,98115,2,1,1149,850000,0,0
2,98126,2.5,3.97,1249,583000,0,0
3,98122,3.5,900,1600,959000,1,0
3,98168,1,7530,1070,480000,1,0
3,98108,2.5,5000,1930,670000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1320,635000,1,0
4,98117,2,5500,2130,930000,1,0
3,98144,3.5,1410,1590,840000,1,0
4,98103,2,4560,1750,1025000,1,0
2,98106,1.5,1500,960,1250000,1,0
3,98117,2,1288,1540,765000,1,0
2,98108,1,5000,805,550000,1,0
3,98136,3.5,0.21,1590,675000,0,0
2,98107,2.5,1239,1050,734900,1,0
3,98136,1,4850,940,500000,1,0
3,98117,3.5,1478,1680,840000,1,0
4,98199,3,6250,3330,1850000,1,0
3,98116,2,4848,1370,900000,1,0
3,98117,2.5,1477,1620,830000,1,0
3,98117,2,5500,2400,1750000,1,0
3,98125,2,6814,2140,840000,1,0
3,98103,1,2500,1300,800000,1,0
3,98177,1.5,8060,1210,435000,1,0
2,98144,1,4700,1700,750000,1,0
2,98103,2,6000,881,550000,1,0
3,98103,2.5,1342,1570,700000,1,0
6,98115,5.5,6867,4299,3300000,1,0
5,98109,3.5,4560,3400,3340000,1,0
3,98103,2.5,4250,3590,1725000,1,0
2,98122,2,770,1365,799000,1,0
1,98107,1,0.54,672,464000,0,0
1,98133,1,4895,630,255000,1,0
3,98115,3,6037,1420,950000,1,0
5,98199,3.5,5259,3710,2525000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1320,610000,1,0
4,98103,2,6000,3000,1415000,1,0
3,98115,2,6000,1010,625000,1,0
4,98136,2,6000,1540,905000,1,0
3,98125,1,7200,1190,700000,1,0
2,98116,2,4500,1155,780000,1,0
3,98107,2.5,1270,1560,995000,1,0
3,98103,2.5,1396,1350,890000,1,0
4,98136,1,6300,1430,750000,1,0
3,98136,1,4850,940,500000,1,0
2,98126,1,5000,1201,605000,1,0
3,98103,3.5,1182,1500,700000,1,0
3,98126,3.5,1486,1680,675000,1,0
4,98145,3.5,0.25,3040,1000000,0,0
2,98102,2,0.24,1170,579000,0,0
3,98199,3.5,6880,2780,1550000,1,0
3,98117,3.5,1020,1760,850000,1,0
5,98115,3,6180,2820,1550000,1,0
3,98122,3.5,1279,1900,885000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1380,685000,1,0
4,98103,2,4000,1710,1065000,1,0
3,98126,2,0.30,1920,680000,0,0
5,98106,2.5,2500,3190,1060000,1,0
4,98103,2,4800,2560,1450000,1,0
2,98122,2,800,1240,705000,1,0
3,98115,3,3960,2160,980000,1,0
3,98115,2,6120,2130,825000,1,0
4,98116,1,5500,1730,850000,1,0
4,98115,3,6000,3335,1325000,1,0
4,98118,2,5350,1900,670000,1,0
3,98115,2,5750,1864,729000,1,0
3,98117,5.5,1690,1840,1005000,1,0
2,98105,2,5815,2360,1400000,1,0
3,98122,2.5,1500,1350,875000,1,0
4,98106,1,5433,1730,450000,1,0
2,98107,2,1247,1160,705000,1,0
3,98115,2,6715,1870,895000,1,0
2,98108,1,6060,1280,575000,1,0
3,98103,2,6375,2817,912000,1,0
2,98116,4,1361,1291,800500,1,0
3,98122,2,1,1419,959942,0,0
4,98115,2,0.41,1880,560000,0,0
2,98133,1,4000,930,560000,1,0
4,98125,1.5,6000,2280,1000000,1,0
2,98122,1.5,1538,1124,800000,1,0
3,98168,3,6000,1150,562000,1,0
2,98107,2,0.34,1170,699950,0,0
3,98117,2,3000,1960,925000,1,0
3,98117,2,4000,1520,760000,1,0
3,98144,2.5,1681,1660,690000,1,0
3,98126,2.5,2217,1324,649950,1,0
3,98133,2,4267,1710,659000,1,0
3,98115,2.5,3999,2030,1439000,1,0
5,98133,5,0.27,2510,1000000,0,0
2,98118,2.5,4.05,1365,525000,0,0
3,98119,2,6000,1740,1100000,1,0
3,98115,2.5,4110,2849,1400000,1,0
3,98125,2,6000,1730,950000,1,0
2,98112,2.5,834,1048,899000,1,0
3,98103,3,2600,1280,900000,1,0
4,98117,3,5100,2660,1565000,1,0
3,98144,2.5,1040,1604,765000,1,0
3,98107,2.5,1065,1386,999950,1,0
3,98136,2,7200,1460,875000,1,0
3,98116,2,6720,1320,770000,1,0
2,98118,1,6000,750,550000,1,0
5,98118,3.5,0.27,3630,1500000,0,0
2,98122,1,5000,998,727000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98126,4.5,1326,1320,610000,1,0
4,98103,2,4000,2280,1400000,1,0
3,98106,2,4949,1180,708000,1,0
4,98136,2.5,8100,3930,1495000,1,0
2,98103,2.5,1045,1088,805000,1,0
3,98106,2.5,7948,1630,895000,1,0
2,98125,2,675,1312,729000,1,0
2,98103,2.5,900,1360,875000,1,0
4,98144,2.5,2670,1760,925000,1,0
4,98168,2.5,9900,2240,850000,1,0
3,98144,2,1350,1608,900000,1,0
4,98112,3,5000,2030,500000,1,0
2,98144,2,900,1270,690000,1,0
3,98144,2,2400,1760,950000,1,0
4,98115,3,5000,2440,1500000,1,0
5,98117,4.5,3400,2970,1750000,1,0
3,98144,2,1168,1480,725000,1,0
3,98117,2,4400,2230,950000,1,0
4,98115,3,3880,2370,1830000,1,0
3,98126,3,6400,1910,1000000,1,0
3,98126,3.5,4397,2060,870000,1,0
3,98115,3.5,1611,1840,1000000,1,0
3,98115,2,4400,2460,1000000,1,0
3,98125,2,7730,1760,750000,1,0
3,98115,3.5,2880,2494,1500000,1,0
3,98125,2600,32.7,1770,885000,0,0
3,98125,3,7680,1800,945000,1,0
3,98115,3.5,3880,2370,1830000,1,0
5,98118,5,4080,2380,1000000,1,0
3,98126,2,6396,1580,820000,1,0
2,98115,2,564,1147,749950,1,0
5,98109,3,2550,2610,1795000,1,0
4,98146,2,8100,2330,880000,1,0
3,98105,2,4120,2060,1060000,1,0
3,98117,2.5,1524,1695,865000,1,0
3,98116,2,4400,2360,1088000,1,0
4,98118,2,5600,1650,950000,1,0
3,98105,2.5,3240,2370,1550000,1,0
4,98118,2,5656,1810,970000,1,0
3,98126,2,6396,1580,820000,1,0
2,98115,2,564,1147,749950,1,0
5,98109,3,2550,2610,1795000,1,0
2,98115,2,2.02,1015,468000,0,0
3,98107,1,5000,1220,750000,1,0
5,98126,3.5,5880,5020,1550000,1,0
2,98116,1,5000,850,850000,1,0
3,98106,2,4760,2040,700000,1,0
3,98117,3.5,1237,1620,699950,1,0
2,98108,1.5,6060,2100,527000,1,0
2,98115,1,5700,1460,400000,1,0
3,98105,2,5000,1790,999950,1,0
2,98126,1,5038,1240,750000,1,0
3,98144,2,5000,1360,779000,1,0
3,98105,2,4000,2350,1865000,1,0
3,98144,2,1007,1340,780000,1,0
3,98103,2,1125,1490,885000,1,0
3,98117,3.5,1478,1680,980000,1,0
3,98106,2,12.7,1694,524000,1,0
3,98122,2,1007,1340,905000,1,0
2,98125,1,7440,996,445000,1,0
2,98116,1,6000,1000,478000,1,0
4,98117,2,5130,1980,977000,1,0
3,98126,2,5077,1720,750000,1,0
4,98115,3,6000,3335,1325000,1,0
3,98125,1.5,6800,1730,885000,1,0
3,98146,2.5,0.24,2570,775000,0,0
3,98125,2.5,5760,2360,1355000,1,0
2,98103,2,0.43,1198,1470000,0,0
3,98116,2,5750,1080,875000,1,0
2,98103,2.5,1412,1120,944900,1,0
3,98106,1,6150,1010,385000,1,0
4,98146,2,7920,2740,1250000,1,0
3,98126,2.5,1000,1760,850000,1,0
4,98177,2.5,0.29,3190,1725000,0,0
4,98136,2.5,5821,2820,920000,1,0
3,98199,2,5673,2960,1400000,1,0
3,98117,2.5,1098,1863,945000,1,0
3,98103,2.5,1500,1568,950000,1,0
2,98103,2,824,1470,759000,1,0
3,98122,2,8200,1760,955000,1,0
4,98115,3,6000,3335,1325000,1,0
2,98116,2.5,1997,1360,549800,1,0
3,98125,1017,6300,480,325000,1,0
5,98118,3,5250,2370,1130000,1,0
3,98126,4.5,1326,1380,675000,1,0
3,98103,2,1,1413,1099970,0,0
4,98103,2,4000,2280,980000,1,0
3,98107,2,5000,2180,1085000,1,0
3,98103,2,4120,1900,1140000,1,0
4,98117,3.5,3373,2472,1500000,1,0
3,98103,2.5,1400,1550,947000,1,0
3,98125,2,7320,2110,670000,1,0
3,98107,2,1050,1490,888000,1,0
