Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.025,1011.97,034,2,0,1,2,8,2,9,0,0.011,0
0,0,0,0,0,0.007,581.997,28,2,0,6,2,7,2,4,0,0,0
36,3,0,0,0,0.025,247,24,2,0,11,2,7,2,1,1,0,0
1287.5,4,0,0,0,0.017,243.5,4,3,0,2,2,6,0,3,0,0,0
0,0,0,0,0,0.067,15,3,1,0.4,3,1,6,2,1,0,0,0
0,0,44.388,0,1,0.009,1888.25,29,2,0,2,2,7,0,3,0,0,0
0,0,30.612,0,1,0.013,1428.393,39,2,0,2,2,7,2,7,0,0.005,0
0,0,0,0,0,0.04,471.5,5,2,0,2,2,5,2,1,1,0,0
0,1,3.959,0,1,0.067,296.25,11,2,0,2,2,1,0,1,0,0,0
0,1,3.564,0,1,0.067,296.25,11,2,0,2,2,7,0,4,0,0,0
0,0,0,0,0,0.04,932.667,32,2,0,2,2,1,2,3,0,0.018,0
0,0,0,0,0,0.017,903.967,25,2,0.8,2,2,6,2,1,0,0,0
0,1,3.979,0,1,0.029,1265.393,33,1,0,2,1,7,2,1,1,0.015,0
0,0,0,0,0,0.025,241.375,9,2,0,2,2,7,0,1,0,0,0
0,0,0,0,0,0.03,125.75,10,1,0,2,1,1,0,3,1,0.02,0
0,0,0,0,0,0.031,2548.833,37,6,0.4,3,2,6,2,1,0,0.008,0
0,0,0,0,0,0.044,893,10,3,0,1,2,7,2,3,0,0,0
0,0,0,0,0,0.029,463.5,22,2,0,1,4,5,2,1,0,0.009,0
0,0,30.546,0,1,0.005,323.25,11,2,0,2,2,6,0,4,0,0,0
0,0,31.159,0,1,0.022,766.267,23,4,0,2,2,6,2,4,0,0.007,0
0,0,0,0,0,0.033,759.167,31,2,0,3,2,5,2,3,0,0.019,0
0,0,0,0,0,0.04,399.5,10,2,0,2,2,7,0,9,1,0,0
0,0,30.404,0,1,0.029,820.083,23,3,0,2,2,7,2,3,1,0.001,0
0,0,54.359,0,1,0.005,323.083,12,2,0,2,2,1,0,1,0,0,0
0,0,31.155,0,1,0.029,1008.5,19,2,0,4,2,6,2,3,0,0,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,20.088,0,0,0.009,2105.25,29,2,0,2,2,5,2,1,0,0,0
0,1,3.979,0,1,0.019,1265.346,33,1,0,2,1,7,2,3,1,0.006,0
0,0,0,0,0,0.017,427.817,27,2,0,1,2,7,2,1,0,0,0
0,0,19.51,0,1,0.011,820.5,27,2,0,2,2,5,2,3,0,0.007,0
42,1,0,0,0,0.014,281.625,12,1,0,4,1,6,2,1,1,0,0
0,0,0,0,0,0.042,559.5,23,2,0,2,2,6,2,2,0,0.015,0
1039.333,2,0,0,0,0.021,688.967,36,2,0,2,2,5,2,8,0,0.01,0
77.5,4,0,0,0,0.025,1697.081,60,1,0,2,1,1,2,1,0,0.010,0
254,2,0,0,0,0.025,1104.771,35,3,0,1,2,5,2,1,0,0.009,0
0,0,9.812,1,0,0.05,2267.65,18,2,0,10,2,3,2,1,0,0.001,54
123,1,0,0,0,0.014,167,10,2,0,2,2,5,0,7,0,0,0
0,0,0,0,0,0.036,336.833,12,2,0,2,4,6,2,3,0,0.017,0
36.5,2,0,0,0,0.014,76.25,9,2,0,2,4,6,0,1,0,0,0
256.7,3,17.963,0,1,0.012,1433.65,33,1,0,2,1,5,2,1,0,0,0
107,3,9.513,0,0,0.023,1300.227,36,2,0,3,2,6,2,4,0,0.004,0
0,0,7.882,0,0,0.05,287.275,8,1,0,2,1,5,2,1,1,0.002,0
0,1,3.797,0,1,0.038,296.9,8,3,1,2,2,6,2,1,1,0.005,0
0,0,0,0,0,0.04,932.667,32,2,0,2,2,1,2,3,0,0.018,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,1,3.979,0,1,0.029,1265.393,33,1,0,2,1,7,2,1,1,0.015,0
0,1,3.979,0,1,0.029,1265.45,22,2,0,2,2,3,2,1,0,0.007,0
0,0,9.808,0,1,0.029,821.25,23,2,0,2,2,7,2,1,1,0.01,0
0,1,3.979,0,1,0.029,1265.393,33,1,0,2,1,7,2,1,1,0.015,0
0,0,0,0,0,0.08,216,5,2,0.4,4,4,6,2,3,0,0.04,0
0,0,0,0,0,0.2,0,1,8,0,20,13,1,2,1,0,0.2,0
0,0,0,0,0,0.024,487.25,14,2,0,6,2,1,2,7,0,0,0
0,0,0,0,0,0.029,123,7,2,0,3,2,5,2,3,0,0,0
0,0,0,0,0,0.026,137.5,10,3,0.2,3,2,6,2,3,0,0,0
0,0,30.801,0,1,0.002,420.833,18,2,0,2,2,6,2,3,0,0,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,19.51,0,1,0.013,1608.567,39,2,0,2,2,7,2,1,0,0.005,0
0,0,0,0,0,0.04,399.5,10,2,0,2,2,7,0,9,1,0,0
0,1,3.797,0,1,0.033,516.333,20,1,0,2,1,8,2,3,0,0.01,0
0,0,7.282,0,1,0.015,1265.9,39,2,0,2,2,3,2,9,0,0.005,0
0,0,0,0,0,0.04,398.5,10,3,0,1,2,5,2,1,0,0.02,0
0,0,0,0,0,0.022,766.667,9,2,0,3,2,6,2,3,0,0,0
0,0,0,0,0,0.033,132.25,7,2,0,3,2,5,2,6,0,0,0
0,0,0,0,0,0.057,427.667,7,1,0,2,1,7,2,2,0,0.029,0
0,0,0,0,0,0.05,381.25,10,1,0,2,1,1,2,3,0,0.02,0
0,0,0,0,0,0.04,399.333,31,2,0.4,2,2,2,2,9,0,0.003,0
0,0,0,0,0,0.04,735.333,24,2,0.4,2,2,6,2,1,0,0.008,0
0,0,19.564,0,1,0.012,1801.29,28,2,0,3,2,0,2,1,0,0.006,0
0,0,0,0,0,0.04,934.333,24,2,0,1,2,5,2,2,0,0.008,0
0,0,0,0,0,0.022,146.5,9,2,0,2,2,7,2,1,0,0,0
0,0,0,0,0,0.008,130,10,2,0,10,2,5,2,2,0,0,0
0,0,0,0,0,0.12,136.5,5,3,0,3,2,6,2,3,0,0.02,0
0,0,0,0,0,0.012,273.5,24,2,0,4,4,6,2,3,0,0,0
0,0,0,0,0,0.02,630,15,1,0.8,13,1,6,2,2,0,0.01,0
0,0,0,0,0,0.04,735.333,21,2,0,2,2,5,2,3,0,0.01,0
0,0,19.564,0,1,0.012,1807.5,19,3,0,2,2,7,0,1,0,0,0
0,0,30.546,0,1,0.009,1885.459,29,4,0,2,2,7,2,9,1,0,0.
0,0,0,0,0,0.04,831.25,5,3,0,13,2,1,2,1,0,0,0
0,1,3.797,0,1,0.033,298.9,11,2,0,1,2,6,2,1,1,0.005,0
0,0,0,0,0,0.012,356.167,37,2,0.4,2,2,2,2,9,0,0.003,0
0,0,0,0,0,0.022,146.5,9,2,0,1,2,1,2,2,0,0,0
0,0,0,0,0,0.033,61,6,2,0,3,10,7,2,7,0,0,0
36.5,1,0,1,0,0.018,1980.975,59,3,0,2,2,1,2,1,0,0.003,16.25
43.367,5,2.54,1,0,0.063637,370.69,21,3,0,10,2,7,2,1,0,0.047803,16
75,2,0,0,0,0.008,445,13,2,0,2,2,5,0,1,0,0,0
0,0,31.225,0,1,0.006,999,02,2,0.6,2,2,6,0,9,0,0,0
0,0,30.801,0,1,0.005,330.583,18,2,0,2,4,6,2,1,0,0,0
0,0,30.546,0,1,0.008,1085.9,19,3,0,2,2,7,0,1,1,0,0
0,0,0,0,0,0.2,0,1,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.007,845.224,30,2,0,2,2,6,2,1,0,0,12
0,0,0,0,0,0.01,535.5,16,4,0,4,1,3,2,2,1,0,0
0,0,0,0,0,0.04,932.667,32,2,0,2,2,1,2,3,0,0.018,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,1,3.959,0,1,0.03,297.25,8,2,0,4,2,6,2,1,0,0,0
0,1,3.979,0,1,0.029,1265.346,33,3,0,13,2,3,2,1,0,0.015,0
0,0,0,0,0,0.017,293.7,14,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.044,935.667,24,2,0,13,2,7,2,2,0,0.008,0
0,1,3.979,0,1,0.017,1263.45,48,2,0,2,2,7,2,9,0,0.004,0
0,1,3.797,0,1,0.033,516.333,20,1,0,2,1,5,2,3,0,0.01,0
0,0,30.801,0,1,0.005,330.583,18,2,0,2,4,6,2,1,0,0,0
0,0,9.807,1,1,0.015,425.3,13,2,0,2,2,9,2,1,1,0,55
0,0,0,0,0,0.04,278,5,1,0,1,1,5,2,1,0,0,0
0,0,0,1,0,0.063,1046.5,12,1,0,2,1,1,2,1,0,0.033,0
0,0,0,0,0,0.04,338.633,16,1,0,2,1,7,2,3,0,0.006,0
0,0,0,0,0,0.2,0,1,3,0,1,2,1,2,2,0,0.2,0
0,1,0,0,0,0.2,0,0,3,0,1,2,7,2,2,0,0.2,0
0,0,30.546,0,1,0.008,1008.5,29,2,0,2,2,6,2,1,0,0,0
0,0,0,0,0,0.047,892.75,25,2,0.6,2,2,6,2,9,0,0.012,0
0,0,0,0,0,0.022,301.5,11,2,0,11,2,7,0,1,0,0,0
0,0,0,0,0,0.011,3299.357,70,2,0,2,2,7,2,7,0,0.001,0
0,0,0,0,0,0.067,135,3,3,0,2,2,6,2,4,1,0,0
0,0,0,0,0,0.074,1043,25,1,0.6,3,1,6,2,1,0,0.008,0
0,0,0,0,0,0.003,535.667,11,1,0,2,1,7,0,4,1,0,0
0,0,0,0,0,0.1,44,2,3,0.6,6,2,6,2,1,0,0,0
0,0,0,0,0,0.1,44,2,2,0,1,2,6,2,1,0,0,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,6,2,3,0,0,0
0,0,0,0,0,0.024,493.333,13,2,0,2,2,1,2,7,0,0,0
0,0,0,6,0,0.022,1720.017,40,1,0,2,1,7,2,1,0,0.008,291.5
0,1,0,0,0,0.084,375.25,13,1,0,7,1,6,2,1,0,0.031,0
0,0,0,0,0,0.067,56,3,2,0,3,5,6,2,4,0,0,0
0,0,0,0,0,0.04,417,6,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.073,543.5,7,3,0,3,3,6,2,9,0,0.06,0
0,0,0,0,0,0.2,0,4,2,0.6,1,2,6,2,7,0,0.2,0
36.2,2,4.957,0,1,0.015,718.547,13,2,0,5,4,7,0,2,0,0,0
127.5,1,0,0,0,0.018,549.5,18,1,0,2,1,1,0,3,1,0,0
109.08,7,0,2,0,0.021,428.8,12,2,0,2,2,8,2,1,0,0,21.2
0,1,3.797,0,1,0.033,516.333,20,1,0,2,1,8,2,3,0,0.01,0
0,0,0,0,0,0.04,820.5,5,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.073,556.5,7,3,0,11,2,6,2,3,0,0.029,0
0,0,0,0,0,0.059,397.667,17,3,0,3,2,5,2,3,0,0.035,235.556
0,0,0,0,0,0.042,2167.833,43,3,0.6,3,2,6,2,1,0,0.018,0
0,0,0,0,0,0.026,314.25,9,1,0,2,1,7,2,1,1,0,0
0,0,0,0,0,0.06,44,5,2,0,1,2,5,2,1,1,0.04,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,0,0,0,0,0.04,398.5,10,3,0,1,2,5,2,1,0,0.02,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,1,3.979,0,1,0.029,1265.5,22,2,0,2,2,5,2,1,0,0,0
0,0,54.359,0,1,0.005,323.803,12,8,0,2,8,9,2,9,1,0.05,0
0,0,9.812,1,0,0.05,2267.433,32,2,0,2,2,3,2,1,0,0.017,70.5
123,2,10.955,1,0,0.014,1624.167,33,3,0,2,2,6,2,3,0,0,36.5
0,0,0,0,0,0.025,202.5,4,3,0,2,3,7,0,1,0,0,0
282.5,1,0,0,0,0.01,1574,21,3,0,8,2,5,0,1,0,0,0
0,0,0,0,0,0.031,1302.975,39,1,0,3,1,7,2,6,0,0.013,0
44,4,5.929,0,0,0.016,2977.106,78,2,0,2,2,1,2,3,0,0.002,0
0,0,48.859,0,0,0.015,892.475,23,4,0,2,1,5,2,1,0,0,0
0,0,54.359,0,1,0.005,323.803,11,8,0,2,8,9,2,9,0,0,0
0,0,20.705,0,1,0.013,424.75,6,2,0,2,2,7,0,4,1,0,0
0,1,3.979,0,1,0.017,1263.3,32,2,0,2,2,5,2,9,0,0,0
0,0,0,0,0,0.04,934.667,28,2,0,2,2,1,2,3,0,0.03,0
0,0,0,0,0,0.1,44,2,2,0,1,2,6,2,1,0,0,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,6,2,3,0,0,0
0,0,0,0,0,0.01,316.833,15,3,0,2,2,7,0,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,4,6,2,4,0,0.2,0
0,0,0,0,0,0.007,988.583,16,2,0,2,2,7,2,3,0,0,16
0,0,0,0,0,0.04,626.5,5,1,0,2,1,7,2,7,0,0,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,0,0,0,0.017,429.3,13,2,0,2,2,3,2,1,0,0,0
0,0,19.51,0,1,0.013,1438.3,18,3,0,2,2,7,2,1,0,0,0
0,0,0,0,0,0.04,400.5,14,2,0,3,2,6,2,9,0,0.029,0
0,0,0,0,0,0.1,44,2,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.072,537.333,26,2,0,3,2,6,2,8,0,0.025,0
105,3,0,0,0,0.012,269.5,16,2,0,2,2,5,2,8,0,0,0
76.5,3,0,0,0,0.018,145,8,2,0,2,2,6,0,7,0,0,0
0,0,0,0,0,0.067,48,3,2,0,3,2,7,2,1,0,0,0
32,1,0,0,0,0.001,514.786,25,2,0,2,2,7,2,3,0,0,0
0,0,0,0,0,0.04,399.333,31,2,0.4,2,2,2,2,9,0,0.003,0
0,1,3.979,0,1,0.029,1265.393,18,2,0,2,2,7,2,1,0,0,0
0,0,20.828,0,0,0.012,890.738,29,2,0,2,2,1,2,1,0,0.006,0
0,0,0,0,0,0.022,142.5,9,2,0,13,2,5,2,6,0,0,0
0,0,0,0,0,0.011,546.3,14,2,0,6,2,6,2,7,0,0,0
0,0,0,0,0,0.033,25.25,6,2,0,1,4,5,2,7,0,0,0
0,1,3.979,0,1,0.029,1263.45,48,2,0,2,2,7,2,9,0,0.016,0
0,0,48.047,0,1,0.029,856.25,8,3,0,2,2,7,2,1,1,0.029,0
0,0,0,0,0,0.017,294.102,9,3,0,13,2,1,2,1,0,0.022,0
0,0,0,0,0,0.04,389.5,10,2,0,2,2,7,0,1,1,0,0
0,1,3.979,0,1,0.029,1265.464,33,1,0,2,1,7,2,1,1,0.006,0
0,0,0,0,0,0.2,0,1,2,0,2,2,7,2,1,0,0.2,0
36.5,2,0,1,1,0.012,398.078,22,1,0,4,1,6,2,1,1,0.006,8
49.667,4,10.478,2,1,0.009,988.967,34,2,0,1,2,7,2,1,0,0,42
0,0,0,0,0,0.044,1108.42,27,2,0,3,2,9,2,1,0,0.014,0
11.333,2,0,0,0,0.031,1082.817,47,3,0,1,2,7,2,1,0,0.012,0
0,1,3.979,0,1,0.029,1263.3,33,3,0,2,2,7,2,1,1,0.006,0
0,0,30.546,0,1,0.008,1085.9,20,2,0,3,2,7,0,1,0,0,0
0,0,30.538,0,1,0.012,828.3,23,2,0,2,2,6,2,1,0,0,0
0,0,0,0,0,0.017,459.3,11,3,0,4,2,9,2,1,0,0,0
0,0,0,0,0,0.034,39.33,7,2,0,7,2,1,2,3,0,0,0
0,0,0,0,0,0.022,1424.5,9,2,0,2,2,7,2,7,0,0,0
0,0,0,0,0,0.011,2829.383,55,2,0,2,2,7,2,4,0,0,0
0,0,0,0,0,0.067,3341.6,71,2,1,6,2,6,2,1,1,0.033,31.8
0,0,0,0,0,0.046,893.833,23,2,0,1,2,5,2,2,0,0.017,0
0,0,19.51,0,1,0.013,1608.367,39,2,0,2,4,0,2,1,0,0.005,0
0,1,3.979,0,1,0.029,1265.393,33,1,0,2,1,7,2,1,1,0.015,0
0,0,0,0,0,0.04,735.333,21,2,0,2,2,1,0,1,0,0,0
0,0,19.034,0,1,0.012,3121.096,55,2,0,2,2,7,2,7,0,0.006,0
0,0,67.752,0,1,0.017,806.333,23,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.035,519.5,12,3,0.4,13,2,6,2,1,0,0.017,0
0,0,0,0,0,0.031,1301.5,10,1,0,3,1,7,2,7,1,0,0
0,0,0,0,0,0.021,2729.558,79,2,0,1,4,5,2,3,0,0.003,0
0,0,0,0,0,0.067,255,3,3,0,1,2,6,2,4,0,0,0
0,0,0,0,0,0.044,635.192,28,2,0,2,2,7,2,1,0,0.021,0
0,0,0,0,0,0.04,934.667,24,2,0,3,2,1,2,3,0,0.008,0
0,0,0,0,0,0.04,934.667,24,2,0,3,2,1,2,3,0,0.008,0
0,0,0,0,0,0.022,301.986,30,1,0,3,1,7,2,1,0,0.007,0
0,0,0,0,0,0.2,0,1,3,0,1,7,7,2,4,0,0.2,0
36,2,0,0,0,0.033,1514.37,47,1,0,10,1,1,2,6,1,0.017,0
0,0,0,0,0,0.1,10,2,3,0,1,2,5,2,7,0,0,0
0,0,0,0,0,0.017,745.76,39,2,0,2,2,7,0,1,0,0.005,0
0,0,0,0,0,0.2,0,1,1,0,2,1,7,2,7,0,0.2,0
0,0,0,0,0,0.1,269,2,2,0,1,2,5,2,1,0,0,0
63.5,4,11.513,0,0,0.005,1206.278,34,2,0,3,2,6,0,3,1,0,0
36,2,0,0,0,0.022,91.5,5,2,0,5,2,6,2,1,0,0,0
0,0,0,0,0,0.1,52,2,3,0,1,2,5,2,3,0,0,0
0,0,20.888,0,0,0.021,1851.333,24,2,0,2,2,1,2,1,0,0,0
0,0,48.859,0,0,0.012,1385.467,33,2,0,2,2,1,2,4,0,0.006,0
0,0,54.359,0,1,0.005,323.083,11,2,0,2,2,1,0,5,0,0,0
0,0,19.564,0,1,0.012,980.348,29,2,0,2,2,8,2,2,0,0.006,0
0,0,19.51,0,1,0.013,1608.567,39,2,0,2,2,7,2,1,0,0.005,0
0,0,0,0,0,0.047,893.75,25,2,0.6,2,2,6,2,3,0,0.012,0
0,0,67.751,0,1,0.017,806.3,13,2,0,2,2,8,2,1,0,0,0
0,0,30.801,0,1,0.005,321.5,11,2,0,2,2,6,0,4,0,0,0
0,0,0,0,0,0.1,44,2,3,0.6,13,2,6,2,1,0,0,0
0,0,54.359,0,1,0.005,323.807,13,2,0,2,2,1,0,1,0,0,0
43,2,0,0,0,0.022,485,15,4,0,3,1,6,2,1,1,0.009,0
76,1,0,0,0,0.02,328.333,21,1,0,8,1,5,0,7,1,0.01,0
0,0,0,0,0,0.052,740.5,17,1,0,3,1,6,2,1,0,0.018,0
77.833,5,10.099,2,0,0.012,1345.291,48,2,0,2,2,1,2,3,0,0.001,57
109,3,0,0,0,0.062,210,8,3,0,1,2,5,2,6,0,0.025,0
0,1,3.959,0,1,0.017,1261.5,33,2,0,1,2,5,2,9,0,0,0
0,0,0,0,0,0.1,44,2,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.02,237,19,3,0,13,2,6,2,3,0,0.019,0
0,0,0,0,0,0.037,481.033,36,2,0,2,2,7,2,7,0,0.007,0
0,0,0,0,0,0.019,392,7,2,0,3,5,6,2,2,0,0,0
0,0,0,0,0,0.019,2387,53,3,0,1,2,6,2,1,1,0.002,0
0,0,0,0,0,0.019,313,19,1,0,3,1,6,2,4,1,0,0
0,0,19.564,0,1,0.012,1803.05,31,2,0,4,2,6,2,1,0,0.006,0
0,0,0,0,0,0.1,44,2,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.072,315,15,5,0,13,5,6,2,1,0,0.49,125
105,4,11.705,0,1,0.016,892.25,37,2,0,4,2,6,2,7,1,0.009,0
42,4,0,0,0,0.031,737.394,33,1,0,2,1,7,2,1,0,0.009,0
0,0,0,0,0,0.067,169,3,2,0,3,2,5,2,2,0,0,0
100.5,6,0,0,0,0.018,328.5,13,2,0,2,2,7,0,1,0,0,0
0,0,9.047,0,1,0.019,1265.65,24,2,0,2,2,3,2,1,0,0.007,0
0,0,0,0,0,0.044,935.667,24,2,0,13,2,7,2,2,0,0.012,0
0,0,0,0,0,0.017,845.5,6,2,0,2,2,7,0,9,1,0,0
0,0,0,0,0,0.017,935.467,24,2,0,1,2,7,2,2,0,0.008,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,9,0,0.2,0
0,0,0,0,0,0.01,561.3,18,2,0,3,2,6,2,4,1,0,0
0,0,0,0,0,0.02,171,10,2,0,13,2,7,2,1,0,0,0
0,0,0,0,0,0.02,58,9,2,0,3,2,7,2,1,0,0,0
0,0,0,0,0,0.023,1073.317,32,3,0.8,4,2,6,2,6,0,0.006,0
0,0,23.958,0,1,0.005,320.633,8,2,0,2,2,6,2,1,1,0,0
0,1,3.182,0,1,0.033,290.833,14,2,0,2,2,6,2,3,0,0.01,0
0,0,19.564,0,1,0.012,1807.5,29,2,0,1,4,1,2,3,0,0,0
0,1,3.979,0,1,0.019,1263.867,26,1,0,2,1,7,2,1,1,0,0
0,1,3.979,0,1,0.019,1265.346,33,1,0,2,1,7,2,3,1,0.006,0
0,0,0,0,0,0.04,289.5,10,2,0,2,2,7,0,9,1,0,0
0,1,3.979,0,1,0.029,1265.393,25,2,0,2,2,7,2,1,1,0.008,0
0,0,0,0,0,0.016,903.883,22,3,0,2,2,7,2,5,1,0.009,0
