input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
27,45,40,29,0,67,30,100,56,40,8,97,7,100,65,0,63
70,86,35,47,88,25,67,8,0,0,58,58,9,91,100,63,100
53,100,25,61,85,0,54,43,68,0,44,100,4,72,47,75,21
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
32,63,0,60,100,37,67,0,21,18,10,94,5,100,97,60,84
0,70,25,30,55,100,60,82,95,23,0,96,7,100,94,27,50
77,100,38,63,71,19,41,61,91,0,38,100,4,71,44,58,0
29,100,0,53,91,41,79,0,88,4,92,93,9,100,65,74,50
1,55,0,49,0,54,50,100,53,4,22,72,1,100,89,12,55
51,78,26,38,57,77,100,28,100,0,0,69,1,84,99,76,36
53,73,96,84,100,0,0,36,26,100,61,98,0,75,32,14,20
7,0,3,55,11,50,52,100,27,0,11,77,2,100,79,28,33
14,0,0,58,12,63,44,100,36,18,46,88,2,100,71,22,70
42,75,21,63,67,100,84,55,86,0,0,67,1,82,100,63,53
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,6,10
23,55,5,51,86,100,65,0,69,0,42,84,3,100,87,43,70
36,39,52,51,11,62,19,100,56,57,0,96,7,100,62,0,42
18,57,40,50,40,79,41,100,65,39,0,98,7,100,81,0,41
5,54,25,42,32,99,57,100,67,31,0,90,7,96,100,0,41
66,96,36,88,100,0,40,94,33,0,58,100,4,74,42,42,35
65,100,33,60,2,0,35,45,84,0,55,100,4,75,45,53,15
20,100,4,49,94,60,82,0,61,0,44,86,9,86,100,58,90
54,100,26,79,88,65,100,84,99,0,0,43,1,60,80,81,32
13,77,0,49,95,100,51,0,62,8,41,82,3,100,78,43,66
30,61,1,39,66,23,60,0,17,0,100,99,5,100,79,63,54
36,44,11,61,100,39,66,0,3,0,10,86,5,100,91,47,69
100,100,68,18,63,40,20,29,92,24,13,76,0,33,0,67,0
30,90,14,51,100,89,61,0,48,0,49,85,3,100,81,49,84
100,100,88,18,65,37,23,0,81,45,16,74,0,28,0,68,0
52,65,3,62,74,100,95,0,42,0,56,100,9,64,92,61,66
4,8,31,66,75,39,28,12,0,25,100,100,6,81,55,0,81
33,20,49,40,6,79,31,100,56,44,0,98,7,100,67,0,54
0,1,0,63,26,50,38,100,29,3,0,74,2,100,76,8,28
0,36,0,51,0,51,52,100,46,2,9,57,1,96,100,5,38
17,72,3,50,98,100,59,0,64,0,13,88,3,100,86,42,60
65,100,32,86,88,21,52,88,81,0,10,100,4,76,48,73,0
20,37,51,100,91,16,21,29,0,49,87,100,6,85,54,0,49
70,97,35,21,44,44,65,0,100,0,53,100,4,69,50,96,6
48,8,79,27,0,74,2,100,61,75,13,65,8,100,52,0,41
28,100,0,49,84,51,79,0,96,4,99,63,9,100,73,64,77
0,33,16,46,77,55,41,0,34,22,100,100,6,82,60,17,76
20,36,47,100,91,16,20,49,0,49,87,100,6,85,54,0,49
9,42,31,47,80,30,26,0,20,39,100,100,6,83,57,0,58
28,42,5,60,87,48,66,0,6,0,51,94,5,100,91,50,100
39,88,20,31,63,40,74,0,56,0,100,93,5,100,91,63,68
46,100,21,40,78,20,100,0,75,0,78,71,9,71,95,74,36
11,100,0,37,86,71,51,0,59,1,20,91,3,100,78,34,61
15,100,0,49,100,87,65,0,64,16,14,73,3,100,95,45,41
30,55,78,100,92,0,2,63,7,100,62,100,0,91,49,0,25
44,14,90,9,0,100,10,81,83,100,47,89,5,69,51,0,33
17,59,27,48,100,20,19,0,17,16,90,100,6,78,50,0,46
47,41,23,6,12,100,96,35,76,0,0,64,1,78,100,72,24
41,100,20,55,82,55,89,26,95,0,0,94,7,99,100,65,8
73,0,100,42,10,53,0,100,30,98,43,99,5,72,36,25,19
9,76,0,37,72,100,57,0,78,5,70,87,3,100,77,33,96
54,96,27,58,77,67,100,46,100,0,0,28,1,51,75,81,35
0,84,18,0,69,100,74,69,49,45,24,49,8,70,100,35,98
22,63,10,52,100,98,70,0,87,0,0,84,3,100,98,48,43
4,34,39,64,69,29,31,0,11,51,100,100,6,93,63,0,60
68,0,100,100,68,61,0,2,5,79,35,95,8,57,16,38,35
67,100,33,66,82,9,49,59,77,0,30,100,4,76,50,71,0
27,55,47,53,100,24,19,0,7,28,90,100,6,81,51,0,53
73,100,100,52,99,9,0,3,57,81,31,88,0,62,17,31,0
29,68,83,8,26,39,51,85,100,100,21,52,5,48,50,0,0
23,57,40,61,26,68,39,100,72,52,0,82,7,100,81,0,35
0,17,25,100,0,99,71,17,9,61,61,90,8,61,100,56,67
67,34,100,100,68,63,0,53,36,95,0,89,8,66,30,34,44
88,100,44,61,58,2,50,74,91,0,39,100,4,83,49,70,0
68,100,35,67,90,0,30,55,46,0,69,100,4,75,44,44,34
67,30,100,100,67,19,0,47,0,88,64,97,8,67,26,36,32
80,3,96,44,0,61,0,100,42,94,17,100,5,53,47,17,8
90,100,100,16,74,26,1,0,85,58,9,84,0,43,0,46,1
26,53,37,61,100,54,32,0,34,27,99,100,6,85,60,0,80
52,62,26,87,93,0,43,100,8,0,6,100,4,96,67,46,11
52,83,27,60,68,50,100,61,100,0,8,42,1,62,81,77,0
64,100,32,50,69,16,79,41,92,0,42,100,9,87,62,100,0
21,72,0,55,100,98,100,0,89,16,6,75,3,70,100,64,16
65,0,93,100,34,52,0,66,60,99,65,100,8,83,40,24,17
60,100,30,91,96,0,43,93,53,0,14,100,4,74,43,52,20
21,60,32,44,100,18,18,0,12,18,96,100,6,78,49,0,52
5,19,0,69,31,52,52,100,41,6,0,83,2,100,83,27,26
100,100,84,29,78,13,5,23,70,32,14,89,0,54,0,59,0
30,70,39,40,100,50,25,0,54,41,10,100,7,97,64,0,36
16,88,2,42,82,100,70,0,73,0,53,97,3,100,86,44,72
0,0,1,63,26,36,38,100,22,4,2,82,2,100,70,12,26
37,0,69,100,25,51,10,94,92,100,95,83,8,87,48,0,17
5,79,0,49,100,86,61,0,56,11,16,89,3,100,89,33,43
58,100,29,81,93,17,46,71,61,0,16,100,4,72,48,48,0
60,40,28,73,98,55,78,32,0,0,60,63,9,84,100,68,100
26,43,63,36,3,51,28,43,100,97,82,100,8,89,60,0,0
18,53,35,56,100,31,18,0,12,28,95,100,6,81,52,0,66
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
46,40,26,77,100,31,46,67,0,0,69,100,4,96,71,32,65
11,28,46,100,78,9,31,90,0,85,80,88,0,100,70,0,43
48,100,32,55,86,0,22,67,3,0,6,100,4,82,50,29,12
48,65,31,98,100,33,30,94,0,0,88,100,4,83,54,27,65
24,54,34,54,26,77,40,100,76,39,0,95,7,100,83,0,36
26,48,0,55,90,100,74,0,53,1,48,84,5,100,94,44,99
79,33,100,100,84,44,13,35,0,75,18,61,8,37,0,48,51
0,34,1,49,0,91,49,100,69,0,40,67,2,100,85,20,54
3,58,0,43,24,58,64,100,55,4,0,73,1,98,100,27,40
68,15,100,100,77,92,0,0,27,88,25,88,8,61,24,33,39
0,50,27,45,32,91,46,100,73,37,0,88,7,100,91,1,41
28,56,67,29,0,46,30,100,81,92,83,91,8,100,66,0,13
48,100,24,78,92,0,37,80,41,0,25,100,4,84,59,46,6
25,55,45,60,100,0,15,10,2,25,73,100,6,80,48,0,25
50,87,25,68,77,87,100,17,100,0,0,34,1,52,76,75,44
29,68,13,29,55,49,64,0,44,0,100,94,5,100,93,53,72
0,82,31,34,56,92,45,98,100,39,0,85,7,100,79,13,43
18,0,0,54,10,70,41,100,39,6,32,76,2,100,73,16,51
14,82,0,53,100,58,82,0,65,7,80,100,9,100,80,47,36
28,86,0,59,100,35,99,0,56,7,40,99,9,100,72,67,2
61,81,30,84,100,0,42,75,15,0,16,89,4,100,70,51,16
45,81,22,40,62,83,94,11,100,0,0,72,1,84,100,69,43
50,100,15,95,96,0,40,100,71,0,38,100,4,68,35,60,24
0,0,16,52,17,36,48,11,11,20,100,100,6,90,69,23,64
42,88,20,80,81,81,80,66,100,0,0,71,1,85,100,63,37
63,100,31,73,85,0,38,57,70,0,39,100,4,70,39,64,16
29,53,35,40,100,0,7,4,2,5,95,100,6,81,46,0,35
0,8,31,72,58,22,39,15,0,51,98,89,6,100,74,8,77
0,1,16,51,22,53,41,99,35,18,0,94,4,100,73,18,38
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
13,19,12,51,0,71,40,100,52,0,47,88,2,100,76,10,45
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
0,34,4,66,33,56,59,100,54,5,0,65,2,95,100,23,24
0,85,27,40,61,91,56,86,100,35,0,92,7,100,93,18,44
13,45,27,40,21,67,35,100,61,29,0,91,7,100,72,0,35
46,93,22,75,87,82,95,84,100,0,0,71,1,79,100,71,39
25,63,9,53,100,63,55,0,28,0,4,89,3,100,79,41,43
52,60,26,67,100,95,100,26,0,0,19,86,9,72,94,78,35
0,21,2,69,31,59,50,100,42,5,0,86,2,100,82,21,34
60,17,94,77,51,71,0,48,100,100,16,91,8,60,37,23,0
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
13,19,12,51,0,71,40,100,52,0,47,88,2,100,76,10,45
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
0,34,4,66,33,56,59,100,54,5,0,65,2,95,100,23,24
0,8,43,100,32,77,69,8,0,39,7,91,8,60,100,39,34
7,51,0,0,21,72,69,100,62,6,51,46,1,76,100,37,46
54,0,97,24,4,65,14,100,62,100,41,97,5,58,58,0,12
41,92,20,58,78,89,85,28,100,0,0,73,1,81,100,63,33
13,0,3,50,0,61,33,100,36,0,24,91,2,100,65,6,67
31,60,34,31,100,1,16,7,0,1,86,100,6,92,55,0,32
6,62,0,18,66,69,69,100,61,5,0,78,1,82,100,37,40
50,86,25,47,66,57,100,39,100,0,0,74,1,80,96,75,16
0,40,5,54,25,49,66,100,44,6,0,53,1,81,100,31,29
53,100,26,57,94,0,38,24,38,0,64,100,4,84,56,48,29
14,37,37,76,100,21,22,7,0,32,92,100,6,80,53,0,57
56,6,97,100,70,36,0,12,60,90,77,100,8,87,41,19,0
58,83,100,61,100,0,0,19,23,75,40,94,0,95,45,10,22
55,94,27,91,95,0,100,92,52,0,100,83,9,70,84,82,37
11,94,0,39,78,100,64,0,70,1,43,84,3,100,87,38,74
12,41,28,54,100,7,28,0,1,7,86,100,6,93,62,0,38
25,49,41,34,0,100,35,98,74,37,12,97,7,100,70,0,73
40,59,20,13,37,100,80,0,83,0,17,81,1,90,100,60,46
35,50,9,77,92,100,76,25,75,0,0,84,3,100,98,55,47
67,100,34,66,98,0,40,40,41,0,67,100,4,90,57,53,30
16,97,5,53,100,82,58,0,65,0,25,77,3,100,84,41,43
83,0,100,45,8,44,0,100,7,97,47,96,5,66,34,34,13
63,100,25,61,88,0,36,55,29,0,43,100,4,68,33,45,47
37,100,33,50,88,0,16,57,22,0,22,100,4,68,35,18,9
10,74,43,27,34,96,38,100,91,43,0,80,7,100,75,0,47
6,20,37,82,80,22,31,14,0,29,100,100,6,90,63,0,57
72,6,96,45,0,68,0,100,33,100,23,96,5,62,32,29,21
51,81,86,73,100,0,0,12,24,82,57,100,0,72,34,14,16
23,0,8,58,18,63,20,100,37,0,34,89,2,100,56,1,64
0,0,0,50,0,56,44,100,34,8,13,68,2,100,86,9,27
53,67,36,77,100,7,32,53,0,0,80,100,4,63,35,34,52
15,49,60,100,88,0,12,70,9,90,67,100,0,92,56,0,26
100,100,67,15,61,22,5,11,76,7,25,93,0,55,0,59,0
9,0,0,74,31,60,39,100,32,30,35,82,2,100,68,16,51
66,91,100,64,100,1,0,15,46,92,32,64,0,65,20,21,0
16,94,0,53,100,74,55,0,44,6,25,91,3,100,75,43,61
31,100,0,57,91,30,75,0,83,9,75,87,9,100,65,70,39
0,43,2,57,0,67,40,100,56,4,50,67,1,100,81,2,75
57,60,29,21,32,54,100,19,100,0,21,98,7,100,100,81,0
51,0,86,100,42,58,0,32,77,100,75,92,8,83,39,13,23
50,84,26,53,65,62,100,49,100,0,0,45,1,67,89,75,29
0,55,31,20,42,100,63,68,74,36,0,100,7,97,91,29,50
68,0,40,73,73,100,82,51,30,0,60,62,9,72,100,54,92
17,45,26,53,100,0,32,19,2,0,76,100,6,96,66,9,28
32,66,0,54,100,30,60,0,20,17,14,96,5,100,99,61,77
68,0,100,100,50,61,0,56,5,96,38,96,8,57,16,36,40
8,80,1,36,72,64,68,0,59,0,90,85,5,100,97,38,100
18,60,0,56,100,79,56,12,46,6,0,82,3,100,84,38,38
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
70,0,40,49,62,100,96,36,35,0,61,77,9,62,80,60,58
0,65,25,70,52,0,50,100,43,22,49,100,4,75,56,50,17
80,100,100,45,91,7,0,0,64,80,31,81,0,43,3,35,1
70,86,100,60,100,0,0,19,41,75,42,91,0,65,19,29,11
11,100,0,37,86,76,51,0,59,7,25,83,3,100,74,38,69
18,0,1,61,24,62,16,100,39,0,39,74,2,100,57,7,52
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
3,11,0,58,16,50,60,100,33,3,0,77,2,100,89,32,20
47,100,23,55,83,0,49,40,67,0,15,100,4,84,60,63,11
12,0,7,84,18,100,55,100,64,0,23,78,2,100,86,33,52
44,71,22,85,107,0,51,100,18,0,24,100,4,87,70,50,22
59,100,32,57,87,0,39,26,68,0,30,100,4,77,47,63,10
15,71,0,40,100,83,45,0,58,19,5,64,3,100,85,59,36
29,40,15,10,23,73,57,0,57,0,100,100,1,86,72,44,93
15,50,42,75,100,0,21,21,5,34,72,100,6,84,54,0,22
30,38,36,57,15,64,27,100,55,39,0,89,7,100,70,0,40
70,97,35,90,100,0,34,84,56,0,25,100,4,70,38,53,6
38,0,69,100,38,69,0,67,62,87,93,100,8,75,37,2,49
100,100,81,46,73,74,52,74,95,63,0,0,9,9,26,80,40
30,28,15,0,21,70,60,0,52,0,100,100,1,90,75,45,93
12,100,0,44,92,94,54,0,60,17,36,83,3,100,81,44,66
29,71,6,57,69,100,78,0,78,0,33,63,1,82,100,54,69
19,56,30,63,100,0,9,16,6,14,72,100,6,81,47,0,27
4,30,39,40,22,87,45,100,61,38,0,91,7,100,92,0,45
70,47,100,99,100,56,0,19,0,78,4,87,8,61,21,36,64
16,82,53,48,0,6,39,100,91,89,100,80,8,100,65,0,38
21,58,0,62,100,75,55,8,50,2,0,82,3,100,86,40,30
21,25,45,35,58,32,26,0,11,35,100,100,6,85,57,0,62
67,0,95,100,54,44,0,37,9,100,53,97,8,66,20,41,31
16,55,34,58,100,34,20,0,19,32,100,100,6,76,49,0,62
77,100,97,35,88,6,0,2,54,64,33,100,0,72,23,30,0
94,100,47,52,61,0,47,58,94,0,61,100,4,87,51,75,19
64,96,89,58,100,7,0,29,51,55,31,100,0,78,28,14,0
0,0,57,96,49,100,84,7,12,28,35,90,8,61,100,29,24
52,0,83,100,44,65,0,56,48,95,35,100,8,71,36,19,27
0,86,21,43,65,79,69,88,100,30,0,72,7,97,100,34,29
43,0,90,40,11,78,12,100,65,100,51,96,5,54,53,0,20
100,100,92,15,70,44,23,0,92,52,12,61,0,20,0,64,0
2,10,9,56,11,43,48,100,36,0,0,54,2,100,98,6,4
47,71,23,33,51,79,95,20,100,0,0,72,7,85,100,71,21
15,44,34,75,91,100,34,0,75,33,35,97,7,100,69,0,68
59,12,98,30,14,60,0,100,42,100,13,87,5,57,37,16,0
25,100,2,54,100,38,72,0,90,0,96,83,9,100,65,72,57
42,88,18,34,67,45,100,0,88,0,100,80,9,71,94,70,60
60,100,32,56,83,0,28,41,52,0,32,100,4,72,41,31,13
0,0,22,60,37,25,43,18,6,29,100,100,6,92,69,16,58
56,7,87,100,75,87,0,0,86,90,50,100,8,82,41,19,6
9,37,27,68,100,4,21,7,0,19,63,100,6,79,51,0,28
15,84,0,52,100,84,64,0,54,1,1,80,3,100,93,44,33
20,85,0,64,100,8,58,0,47,1,78,75,9,100,75,60,51
49,77,25,30,54,87,98,15,100,0,0,63,1,80,100,74,44
35,54,14,57,100,43,66,0,2,0,26,100,5,99,91,49,85
38,43,0,75,100,34,74,0,6,13,6,95,5,100,98,62,88
0,17,15,98,91,12,31,21,0,11,100,100,6,84,58,5,43
71,97,100,62,100,7,0,15,56,84,21,81,0,55,10,26,0
71,94,100,60,100,4,0,10,52,86,30,94,0,58,14,29,0
34,20,44,59,18,57,5,100,44,54,0,93,7,100,56,0,40
84,0,95,61,24,40,0,100,7,100,30,71,5,52,12,52,20
61,100,31,84,95,0,32,88,43,0,19,100,4,75,45,46,11
31,99,0,63,99,47,78,0,85,11,64,100,9,89,62,67,88
60,100,30,48,71,0,32,38,40,0,31,100,4,75,45,41,15
53,0,90,100,56,57,0,40,26,98,47,100,8,81,37,23,27
33,22,3,56,70,64,76,0,17,0,46,94,5,100,97,53,100
48,11,92,25,0,87,16,100,79,100,36,93,5,61,55,0,12
89,100,100,25,78,21,2,14,73,54,0,89,0,47,0,45,4
9,0,0,63,27,52,39,100,31,14,31,89,2,100,67,19,51
70,80,34,73,100,0,82,45,30,0,99,81,9,58,50,100,52
28,9,56,50,0,26,21,100,54,84,63,96,8,100,61,0,3
23,72,0,51,79,74,74,100,69,0,0,72,1,95,100,49,62
26,70,2,27,34,93,71,84,100,0,0,83,2,100,97,48,38
76,98,100,58,100,15,1,7,68,90,25,76,0,39,0,36,0
43,25,87,54,0,38,17,6,100,89,50,93,8,100,58,0,4
47,100,24,38,73,0,71,27,46,0,87,90,9,100,82,71,38
0,11,4,50,0,72,44,100,49,6,13,65,2,100,82,15,39
21,100,0,52,99,71,78,0,71,12,63,88,9,80,100,61,87
15,44,34,75,91,100,34,0,75,33,35,97,7,100,69,0,68
59,12,98,30,14,60,0,100,42,100,13,87,5,57,37,16,0
21,60,0,45,89,100,72,0,67,12,28,91,3,100,89,46,56
46,71,86,94,100,0,0,51,29,100,52,98,0,86,41,8,15
17,81,0,54,100,92,62,0,58,10,26,81,3,100,87,45,48
9,35,2,59,27,59,66,100,55,0,0,72,2,95,100,37,25
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
54,100,26,49,78,61,100,34,97,0,0,46,1,66,85,79,32
39,81,0,65,100,0,49,14,23,7,90,64,9,100,81,74,59
35,60,14,60,100,89,71,16,68,0,0,86,3,100,94,51,42
21,26,17,100,75,17,27,45,0,0,26,100,4,78,53,14,45
0,33,3,50,0,58,47,100,56,2,11,60,1,96,100,8,32
10,100,0,40,84,79,57,0,68,0,37,88,3,100,81,38,68
13,76,0,36,90,20,43,0,22,24,100,86,5,100,78,47,63
0,74,24,51,58,92,45,100,84,21,0,93,7,100,86,5,43
40,70,20,23,83,100,80,7,90,0,0,86,3,98,100,60,46
16,81,53,48,12,0,33,100,52,83,76,73,8,100,67,0,54
0,62,28,19,45,100,50,66,83,38,0,92,7,100,83,20,58
29,60,63,100,91,0,3,72,18,99,37,100,8,79,40,0,8
23,60,40,55,100,80,29,0,68,50,8,100,7,100,67,0,74
20,100,4,49,94,60,82,0,61,0,44,86,9,86,100,58,90
54,100,26,79,88,65,100,84,99,0,0,43,1,60,80,81,32
13,77,0,49,95,100,51,0,62,8,41,82,3,100,78,43,66
30,61,1,39,66,23,60,0,17,0,100,99,5,100,79,63,54
36,44,11,61,100,39,66,0,3,0,10,86,5,100,91,47,69
100,100,68,18,63,40,20,29,92,24,13,76,0,33,0,67,0
30,90,14,51,100,89,61,0,48,0,49,85,3,100,81,49,84
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
23,55,5,51,86,100,65,0,69,0,42,84,3,100,87,43,70
36,39,52,51,11,62,19,100,56,57,0,96,7,100,62,0,42
18,57,40,50,40,79,41,100,65,39,0,98,7,100,81,0,41
5,54,25,42,32,99,57,100,67,31,0,90,7,96,100,0,41
66,96,36,88,100,0,40,94,33,0,58,100,4,74,42,42,35
46,10,88,32,15,75,5,100,64,100,39,95,5,61,46,0,0
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
25,50,38,49,94,13,19,0,4,15,100,100,6,87,55,0,48
0,57,33,51,78,100,39,0,83,49,49,62,8,100,81,1,71
25,63,9,55,100,79,66,0,37,0,23,86,3,100,89,48,51
0,57,33,56,26,56,43,100,70,50,0,72,8,100,82,9,29
6,30,35,94,94,13,32,26,0,32,100,100,6,100,68,0,47
0,0,15,97,43,24,40,20,1,14,100,100,6,92,66,16,53
0,21,25,100,94,19,33,26,0,20,86,100,6,92,64,2,59
44,30,79,0,12,100,0,88,75,100,8,75,5,56,33,9,15
60,90,31,54,88,0,100,34,38,0,100,92,9,75,77,95,50
9,33,20,52,0,83,38,100,68,0,29,71,2,100,78,7,45
46,78,23,59,69,88,93,52,100,0,0,93,7,99,100,69,28
45,0,88,49,23,75,5,100,52,100,45,89,5,61,38,0,28
18,100,0,38,84,51,79,0,96,9,99,100,9,99,78,56,61
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
32,63,0,60,100,37,67,0,21,18,10,94,5,100,97,60,84
0,70,25,30,55,100,60,82,95,23,0,96,7,100,94,27,50
77,100,38,63,71,19,41,61,91,0,38,100,4,71,44,58,0
67,100,33,81,88,0,29,82,24,0,31,100,4,76,41,30,28
2,17,2,51,0,24,34,100,22,2,18,72,1,100,70,0,25
5,11,8,51,0,57,50,100,38,0,6,81,2,100,78,24,40
19,47,40,46,14,83,38,100,69,46,0,84,7,100,79,0,48
58,17,92,21,0,88,0,100,86,100,10,87,5,58,50,6,17
15,79,0,47,100,85,43,0,70,18,21,86,3,100,72,41,72
0,0,4,65,31,29,35,100,22,10,1,66,2,100,77,2,8
9,92,0,36,78,32,62,0,54,16,100,100,5,97,73,46,56
41,42,20,8,19,100,80,0,65,0,54,73,1,92,100,61,92
19,34,33,45,17,63,40,100,61,39,0,100,7,99,82,0,14
51,93,26,37,63,31,75,11,100,0,59,100,4,79,64,76,0
25,24,46,96,100,82,26,0,40,47,5,99,7,100,62,0,85
0,0,23,57,32,34,48,22,10,40,100,100,6,98,75,17,66
55,96,37,91,100,0,24,86,17,0,52,100,4,69,35,26,32
100,100,92,16,68,54,24,0,96,52,15,70,0,32,0,66,20
4,100,0,22,70,91,46,0,79,25,36,84,3,100,75,27,66
43,19,93,26,15,75,29,100,89,100,45,93,5,60,69,0,0
12,0,9,54,7,52,32,100,33,0,11,77,2,100,68,5,39
63,81,31,90,100,0,36,80,28,0,61,100,4,73,44,54,32
76,100,100,36,98,5,0,0,38,60,32,83,0,92,41,28,12
61,100,30,67,82,61,100,72,95,0,0,51,1,72,85,91,27
67,100,33,81,88,0,29,82,24,0,31,100,4,76,41,30,28
2,17,2,51,0,24,34,100,22,2,18,72,1,100,70,0,25
5,11,8,51,0,57,50,100,38,0,6,81,2,100,78,24,40
19,47,40,46,14,83,38,100,69,46,0,84,7,100,79,0,48
58,17,92,21,0,88,0,100,86,100,10,87,5,58,50,6,17
15,79,0,47,100,85,43,0,70,18,21,86,3,100,72,41,72
0,0,4,65,31,29,35,100,22,10,1,66,2,100,77,2,8
0,27,17,48,78,42,41,0,15,18,100,88,6,100,74,8,79
25,78,1,43,74,26,67,0,40,0,100,100,5,98,81,55,55
37,35,48,54,12,57,17,100,51,49,0,93,7,100,61,0,40
40,100,8,64,95,9,100,0,60,0,91,69,9,57,79,75,48
70,10,100,30,0,70,0,100,26,95,0,79,5,54,25,33,26
14,100,0,43,88,96,61,0,60,10,39,82,3,100,80,44,69
32,54,27,84,100,1,23,86,0,0,42,100,4,75,49,17,19
37,61,28,85,100,0,33,81,20,0,44,100,4,79,53,32,16
39,39,45,52,19,70,29,100,59,44,0,96,7,100,70,0,43
21,57,42,68,100,0,16,9,8,37,58,100,6,77,47,0,17
5,6,0,67,21,55,52,100,34,3,0,95,2,100,80,27,30
53,61,26,87,93,4,42,100,11,0,0,100,4,96,69,43,13
7,93,0,43,86,100,58,0,74,6,69,76,3,100,83,35,77
63,100,94,56,96,8,0,8,53,80,17,100,0,65,23,22,0
22,88,52,100,99,85,40,50,91,49,0,91,7,100,80,0,46
54,24,25,46,80,100,100,3,14,0,0,88,9,68,90,79,61
61,100,31,62,92,0,40,34,61,0,44,100,4,79,49,64,0
69,91,98,62,100,0,0,13,43,76,48,100,0,64,20,25,12
61,100,30,69,90,7,39,57,77,0,33,100,4,72,46,62,0
49,88,18,52,72,35,100,40,100,0,18,75,7,74,97,79,0
61,89,30,85,91,0,100,86,44,0,100,75,9,68,79,91,41
