input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
1,61,0,58,37,66,66,100,76,6,0,69,2,95,100,31,27
30,50,66,52,7,23,31,100,77,98,73,92,8,100,63,0,0
0,17,20,98,81,19,31,31,0,17,100,100,6,80,56,7,54
33,0,61,100,25,61,17,75,82,92,72,83,8,100,58,0,49
0,31,28,27,10,100,39,93,67,34,0,100,7,92,78,1,45
100,100,94,25,75,43,23,0,87,57,16,69,0,28,0,64,8
9,100,0,35,77,80,54,0,67,7,35,98,3,100,72,34,76
31,47,65,59,0,23,30,100,85,89,84,100,8,29,0,4,8
65,100,33,62,85,0,43,54,58,0,41,100,4,96,57,64,12
16,89,4,53,100,96,66,0,72,0,16,88,3,100,90,42,46
29,62,65,100,95,0,14,92,15,99,70,100,0,85,49,0,20
0,0,25,57,32,34,53,22,10,29,100,100,6,99,78,20,68
43,84,22,60,70,81,89,51,100,0,0,93,7,99,100,66,29
9,35,26,46,92,19,22,0,1,12,100,100,6,79,52,0,54
71,1,95,43,0,46,0,100,30,100,20,98,5,64,35,24,1
48,85,23,52,69,79,98,27,100,0,0,62,1,79,100,73,42
14,49,2,66,35,53,77,100,71,0,0,75,2,97,100,46,20
39,79,19,67,73,100,81,97,91,0,0,65,1,81,100,61,64
79,100,100,56,94,29,10,16,74,84,12,60,0,28,0,41,0
6,41,28,50,0,95,41,100,80,0,39,75,2,100,83,6,46
29,68,13,29,55,49,64,0,44,0,100,94,5,100,93,53,72
0,82,31,34,56,92,45,98,100,39,0,85,7,100,79,13,43
18,0,0,54,10,70,41,100,39,6,32,76,2,100,73,16,51
14,82,0,53,100,58,82,0,65,7,80,100,9,100,80,47,36
28,86,0,59,100,35,99,0,56,7,40,99,9,100,72,67,2
61,81,30,84,100,0,42,75,15,0,16,89,4,100,70,51,16
0,22,1,70,31,59,57,100,42,2,0,83,2,100,88,28,28
62,100,30,86,90,0,43,73,55,0,48,100,4,80,51,56,20
1,53,40,50,37,94,37,100,79,57,0,94,7,100,77,0,53
35,11,65,48,0,21,20,100,41,93,67,96,8,100,59,0,20
66,14,100,48,22,50,0,100,56,96,22,99,5,54,55,2,0
73,100,100,52,94,9,0,4,61,83,26,88,0,49,5,30,0
94,100,100,41,91,13,0,13,70,56,27,86,0,50,2,44,0
10,100,0,39,89,88,54,0,72,19,32,75,3,100,84,38,59
43,44,0,69,100,42,69,0,5,13,0,97,5,100,99,59,60
23,57,47,62,91,36,21,0,26,49,100,100,6,76,49,0,60
57,100,28,82,82,8,47,85,62,0,15,100,4,76,50,62,0
4,100,0,38,76,83,55,0,89,5,45,79,3,100,83,27,73
12,1,8,63,15,74,55,100,40,0,0,95,2,100,80,35,40
80,95,87,50,100,0,0,22,50,44,41,100,0,64,13,31,3
81,3,99,46,0,58,0,100,24,99,16,100,5,51,34,29,6
27,0,10,61,21,61,31,100,38,0,8,80,2,100,67,12,40
12,24,9,50,0,81,48,100,57,0,42,66,2,100,83,19,54
11,22,15,51,0,74,39,100,53,0,53,91,2,100,69,13,75
0,26,2,69,34,56,51,100,45,10,0,88,2,100,86,19,26
0,73,20,34,67,100,70,96,95,31,0,81,7,92,100,32,35
24,62,62,56,12,21,30,100,90,100,77,96,8,100,61,0,0
100,100,93,22,72,51,21,0,96,55,18,59,0,22,0,63,9
51,100,22,83,90,15,50,85,79,0,4,100,4,72,44,76,0
14,100,0,41,81,83,61,0,73,4,30,87,3,100,80,39,65
100,100,48,86,93,0,39,81,57,0,95,96,4,84,47,55,56
16,46,43,70,100,14,20,18,0,38,98,100,6,83,53,0,50
70,96,100,63,100,11,0,11,60,92,23,89,0,52,14,30,0
9,3,5,52,0,59,39,100,37,0,6,80,2,100,70,13,45
35,88,13,43,73,77,86,0,100,0,88,100,9,84,69,60,53
71,100,36,55,74,7,48,39,97,0,0,100,4,81,48,84,6
8,16,9,50,0,64,41,100,48,0,14,65,2,100,79,11,35
47,100,22,55,80,54,100,49,100,0,0,57,1,73,90,74,14
44,0,34,81,46,76,86,77,26,0,69,48,9,74,100,56,100
29,57,35,43,100,3,15,24,0,0,89,100,6,93,58,2,43
0,34,27,2,23,100,69,63,63,33,0,92,7,100,100,36,51
24,56,45,53,99,15,21,0,8,26,100,100,6,85,56,0,55
100,100,92,16,68,54,24,0,96,52,15,70,0,32,0,66,20
4,100,0,22,70,91,46,0,79,25,36,84,3,100,75,27,66
43,19,93,26,15,75,29,100,89,100,45,93,5,60,69,0,0
12,0,9,54,7,52,32,100,33,0,11,77,2,100,68,5,39
63,81,31,90,100,0,36,80,28,0,61,100,4,73,44,54,32
76,100,100,36,98,5,0,0,38,60,32,83,0,92,41,28,12
61,100,30,67,82,61,100,72,95,0,0,51,1,72,85,91,27
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
46,40,26,77,100,31,46,67,0,0,69,100,4,96,71,32,65
11,28,46,100,78,9,31,90,0,85,80,88,0,100,70,0,43
48,100,32,55,86,0,22,67,3,0,6,100,4,82,50,29,12
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
54,78,26,56,65,88,100,64,100,0,0,46,1,63,85,79,34
39,81,14,29,53,44,72,0,100,0,78,90,5,100,82,65,40
60,100,32,55,88,0,29,37,34,0,64,100,4,77,47,31,29
22,45,0,62,97,100,71,0,69,1,8,81,3,100,95,45,44
60,100,32,52,83,22,29,22,67,0,38,100,4,75,45,36,0
22,84,0,53,100,91,64,0,53,1,26,80,3,100,91,41,43
20,100,4,49,94,60,82,0,61,0,44,86,9,86,100,58,90
54,100,26,79,88,65,100,84,99,0,0,43,1,60,80,81,32
13,77,0,49,95,100,51,0,62,8,41,82,3,100,78,43,66
30,61,1,39,66,23,60,0,17,0,100,99,5,100,79,63,54
36,44,11,61,100,39,66,0,3,0,10,86,5,100,91,47,69
100,100,68,18,63,40,20,29,92,24,13,76,0,33,0,67,0
30,90,14,51,100,89,61,0,48,0,49,85,3,100,81,49,84
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
13,19,12,51,0,71,40,100,52,0,47,88,2,100,76,10,45
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
0,34,4,66,33,56,59,100,54,5,0,65,2,95,100,23,24
13,76,0,36,90,20,43,0,22,24,100,86,5,100,78,47,63
0,74,23,18,54,100,64,66,91,29,0,100,7,93,93,31,50
39,100,6,58,94,17,75,0,75,0,87,86,9,100,70,80,46
28,70,0,42,82,0,68,1,18,7,100,95,5,99,100,65,52
62,0,95,94,55,100,0,22,20,100,25,89,8,55,21,30,65
43,74,34,21,100,3,21,19,0,0,94,100,6,94,58,14,35
53,100,28,38,83,0,27,6,45,0,56,100,4,77,46,42,17
20,63,55,52,10,0,37,100,49,82,86,83,8,100,72,0,40
42,88,21,42,64,64,83,35,100,0,0,93,7,100,98,62,8
25,66,64,63,36,0,38,90,45,94,100,86,8,100,74,0,43
11,100,0,37,80,91,56,0,67,18,47,87,3,100,75,39,89
60,77,100,88,100,0,0,44,35,91,27,71,0,60,21,23,17
57,100,29,57,87,0,39,31,40,0,70,100,4,75,49,46,37
18,65,42,46,36,88,43,100,73,50,0,87,7,100,85,0,46
27,0,10,61,21,61,31,100,38,0,8,80,2,100,67,12,40
12,24,9,50,0,81,48,100,57,0,42,66,2,100,83,19,54
11,22,15,51,0,74,39,100,53,0,53,91,2,100,69,13,75
0,26,2,69,34,56,51,100,45,10,0,88,2,100,86,19,26
0,73,20,34,67,100,70,96,95,31,0,81,7,92,100,32,35
24,62,62,56,12,21,30,100,90,100,77,96,8,100,61,0,0
100,100,93,22,72,51,21,0,96,55,18,59,0,22,0,63,9
6,62,0,18,66,69,69,100,61,5,0,78,1,82,100,37,40
50,86,25,47,66,57,100,39,100,0,0,74,1,80,96,75,16
0,40,5,54,25,49,66,100,44,6,0,53,1,81,100,31,29
53,100,26,57,94,0,38,24,38,0,64,100,4,84,56,48,29
14,37,37,76,100,21,22,7,0,32,92,100,6,80,53,0,57
56,6,97,100,70,36,0,12,60,90,77,100,8,87,41,19,0
58,83,100,61,100,0,0,19,23,75,40,94,0,95,45,10,22
0,66,51,34,16,0,50,100,19,86,90,52,8,100,99,4,79
15,71,4,49,95,100,60,0,72,0,20,92,3,100,87,38,58
52,62,26,67,100,25,58,0,22,0,76,79,9,100,83,74,73
40,44,5,67,100,87,91,0,12,0,35,94,9,69,100,62,73
45,0,88,57,26,59,3,100,52,100,45,89,5,61,46,0,24
50,67,24,38,46,79,98,31,100,0,0,96,7,97,100,76,33
51,80,25,80,92,0,33,100,227,0,53,100,4,75,48,36,25
77,42,39,83,100,90,91,79,13,0,0,74,9,69,100,70,68
31,22,46,53,19,59,36,100,45,50,0,93,7,100,75,0,34
31,25,15,2,11,52,61,0,39,0,100,100,1,89,75,45,70
13,51,28,21,1,66,35,100,61,34,0,87,7,100,71,0,31
82,8,98,44,0,66,0,100,41,100,23,97,5,61,44,24,20
62,100,32,45,70,16,49,26,77,0,32,100,4,79,51,80,0
1,56,27,41,30,66,39,100,66,29,0,79,7,100,78,0,23
100,100,88,27,65,60,31,0,92,51,19,59,0,8,0,78,22
32,27,28,50,0,66,24,100,59,24,8,92,7,100,67,0,37
24,59,0,71,100,62,52,28,41,16,0,76,3,100,85,47,23
84,100,42,56,73,0,53,42,53,0,74,100,4,79,49,62,38
0,100,25,68,95,65,76,91,92,35,0,91,7,100,97,38,32
50,68,25,52,56,100,98,54,94,0,0,97,7,99,100,75,44
8,100,0,32,70,73,51,0,77,9,55,93,3,100,72,28,81
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
32,63,0,60,100,37,67,0,21,18,10,94,5,100,97,60,84
0,70,25,30,55,100,60,82,95,23,0,96,7,100,94,27,50
77,100,38,63,71,19,41,61,91,0,38,100,4,71,44,58,0
0,37,2,50,0,64,47,100,58,5,27,69,1,100,87,12,56
75,19,29,75,100,95,100,0,71,0,42,81,9,56,70,62,6
15,44,24,50,100,6,28,3,0,0,91,100,6,97,65,3,38
18,0,0,65,31,57,26,100,31,5,37,65,2,100,64,9,52
22,72,0,49,96,100,53,0,71,3,16,83,3,100,80,45,60
19,100,0,44,82,76,82,0,66,1,59,79,9,70,100,59,92
0,43,13,47,0,82,48,100,72,12,32,67,2,100,83,19,48
67,100,33,71,74,15,47,66,87,0,11,100,4,69,43,65,0
100,100,93,29,80,7,0,7,61,36,24,87,0,62,0,44,0
14,39,44,34,0,35,35,94,46,57,100,81,8,100,72,0,62
8,44,31,68,100,2,21,16,0,21,75,100,6,82,53,0,35
40,96,2,68,100,94,79,0,42,0,48,100,9,64,98,79,70
100,100,96,43,94,22,12,11,73,58,20,73,0,43,0,54,0
85,81,49,9,40,81,60,0,100,0,35,44,0,2,14,100,41
0,0,1,64,24,52,42,100,31,19,8,68,2,100,79,14,33
4,24,2,53,0,86,24,100,70,1,32,63,2,100,69,0,52
62,100,31,84,97,0,36,77,34,0,21,100,4,74,45,33,22
57,73,27,32,50,52,100,34,100,0,0,100,7,100,99,86,3
0,50,6,42,0,92,52,100,81,6,29,66,2,100,91,18,53
70,98,100,55,100,0,0,5,46,79,49,99,0,74,24,21,5
19,67,31,48,100,10,16,0,19,19,63,100,6,83,50,0,29
80,10,100,43,0,47,0,100,55,95,4,80,5,52,54,2,3
3,17,23,64,85,21,32,4,0,3,100,100,6,97,66,0,57
82,91,100,56,100,0,0,14,51,74,35,83,0,45,0,35,0
10,28,32,62,100,13,25,8,0,18,95,100,6,80,53,0,46
12,100,0,39,87,43,66,0,84,21,95,68,9,100,74,52,75
65,39,100,92,100,66,0,25,0,88,49,92,8,48,4,36,58
3,26,0,56,13,72,55,100,54,4,0,90,2,100,84,30,41
9,82,55,38,3,0,40,100,61,91,83,63,8,100,76,0,48
3,42,7,49,0,84,52,100,71,0,41,79,2,100,94,16,47
66,100,33,65,82,0,65,61,58,0,84,85,9,100,72,93,37
29,99,2,60,100,97,79,0,62,0,69,98,9,64,100,77,89
44,52,41,96,100,16,35,87,0,0,90,100,4,75,45,35,53
45,70,0,60,86,100,100,0,50,6,66,76,9,49,88,66,78
20,0,0,52,7,58,46,100,35,7,15,75,2,100,79,19,33
20,41,7,37,0,100,56,93,79,0,33,91,2,100,79,37,79
16,2,24,50,0,79,22,100,47,19,42,67,2,100,59,0,69
2,31,0,69,34,62,62,100,51,6,0,86,2,100,95,32,29
31,64,39,56,100,0,3,14,7,11,68,100,6,77,41,0,23
1,0,22,61,57,24,28,0,0,15,100,100,6,80,55,0,54
33,36,35,55,11,61,27,100,47,39,0,87,7,100,70,0,39
73,60,30,84,100,0,69,40,11,0,95,31,0,2,26,100,44
50,1,95,24,0,60,18,100,65,100,27,85,5,57,58,0,4
66,19,99,41,20,40,2,100,53,98,22,100,5,55,59,0,0
57,100,30,34,76,6,39,0,67,0,35,100,4,79,48,63,38
23,75,4,55,100,33,74,0,78,0,68,76,9,100,82,55,75
8,49,37,48,0,32,34,100,58,62,84,74,8,100,74,0,74
49,75,22,35,53,76,100,28,100,0,0,52,1,73,94,75,37
17,67,0,54,100,91,58,0,63,10,12,85,3,100,84,42,54
71,97,100,62,100,7,0,15,56,84,21,81,0,55,10,26,0
71,94,100,60,100,4,0,10,52,86,30,94,0,58,14,29,0
34,20,44,59,18,57,5,100,44,54,0,93,7,100,56,0,40
84,0,95,61,24,40,0,100,7,100,30,71,5,52,12,52,20
61,86,97,78,100,0,0,16,32,96,59,100,0,69,31,22,17
21,72,4,47,91,100,69,0,70,0,29,81,3,100,94,44,58
30,40,15,0,7,72,55,11,46,0,100,100,1,86,71,43,92
50,100,15,95,96,0,40,100,71,0,38,100,4,68,35,60,24
0,0,19,52,21,33,51,11,11,20,100,99,6,100,77,22,65
40,41,5,67,100,72,81,0,9,0,26,96,5,100,100,64,92
64,0,89,51,14,38,0,100,7,100,30,85,5,64,30,24,9
23,70,8,46,88,100,69,0,62,0,25,92,3,100,87,47,67
0,9,4,65,24,48,40,100,33,10,0,85,2,100,73,13,30
63,88,31,73,73,73,100,81,100,0,0,9,1,38,69,94,42
23,73,3,84,78,89,74,100,76,0,0,71,1,94,100,49,71
16,0,15,52,4,63,31,100,36,17,33,75,2,100,71,0,51
53,96,26,67,81,62,100,58,100,0,0,49,1,58,79,79,25
71,8,88,43,0,54,0,100,39,90,11,100,5,67,32,29,24
64,84,100,87,100,0,0,35,41,97,11,90,0,57,19,27,1
15,40,47,35,22,80,42,100,67,57,0,81,7,100,85,0,36
0,17,7,73,0,91,45,100,77,3,0,77,2,100,86,15,30
52,0,83,100,44,65,0,56,48,95,35,100,8,71,36,19,27
0,86,21,43,65,79,69,88,100,30,0,72,7,97,100,34,29
43,0,90,40,11,78,12,100,65,100,51,96,5,54,53,0,20
100,100,92,15,70,44,23,0,92,52,12,61,0,20,0,64,0
2,10,9,56,11,43,48,100,36,0,0,54,2,100,98,6,4
47,87,23,87,87,100,95,80,87,0,0,55,1,77,100,71,53
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
66,5,100,100,54,65,0,19,0,95,42,96,8,71,33,34,57
70,87,35,20,44,18,99,0,100,0,64,100,9,91,65,100,16
16,89,57,46,13,0,33,100,49,83,68,64,8,100,68,0,54
34,56,2,60,100,62,80,0,48,0,50,100,9,62,94,60,16
0,44,16,44,0,100,57,93,82,17,40,80,7,100,92,29,56
52,77,26,34,51,64,100,22,100,0,0,63,1,74,91,77,21
9,28,0,52,18,54,62,100,46,5,0,79,2,100,90,36,28
58,61,29,33,43,60,100,32,100,0,0,95,7,100,99,86,14
47,1,94,35,17,51,13,100,48,100,35,94,5,66,54,0,0
1,11,30,40,50,39,35,0,15,27,100,100,6,89,64,0,71
21,100,2,44,83,61,99,0,95,0,95,86,9,100,78,60,64
100,100,85,12,64,19,7,7,74,32,15,89,0,54,0,57,0
12,75,0,41,100,85,52,0,56,20,5,70,3,100,83,43,34
16,42,40,68,97,18,19,11,0,35,100,100,6,77,50,0,53
9,100,0,49,100,74,45,0,55,4,44,86,3,100,73,32,76
24,37,34,43,0,68,34,100,52,31,2,91,7,100,69,0,48
34,0,13,56,17,68,37,100,39,0,43,92,2,100,66,18,70
100,100,81,34,90,12,15,0,67,41,58,62,0,46,0,56,8
38,44,67,100,34,45,3,78,96,93,35,100,8,80,41,0,0
16,40,43,88,100,13,22,22,0,35,75,100,6,78,51,0,42
100,100,92,16,68,54,24,0,96,52,15,70,0,32,0,66,20
4,100,0,22,70,91,46,0,79,25,36,84,3,100,75,27,66
43,19,93,26,15,75,29,100,89,100,45,93,5,60,69,0,0
12,0,9,54,7,52,32,100,33,0,11,77,2,100,68,5,39
63,81,31,90,100,0,36,80,28,0,61,100,4,73,44,54,32
76,100,100,36,98,5,0,0,38,60,32,83,0,92,41,28,12
61,100,30,67,82,61,100,72,95,0,0,51,1,72,85,91,27
67,100,33,81,88,0,29,82,24,0,31,100,4,76,41,30,28
2,17,2,51,0,24,34,100,22,2,18,72,1,100,70,0,25
5,11,8,51,0,57,50,100,38,0,6,81,2,100,78,24,40
19,47,40,46,14,83,38,100,69,46,0,84,7,100,79,0,48
58,17,92,21,0,88,0,100,86,100,10,87,5,58,50,6,17
15,79,0,47,100,85,43,0,70,18,21,86,3,100,72,41,72
0,0,4,65,31,29,35,100,22,10,1,66,2,100,77,2,8
100,100,88,18,65,37,23,0,81,45,16,74,0,28,0,68,0
52,65,3,62,74,100,95,0,42,0,56,100,9,64,92,61,66
4,8,31,66,75,39,28,12,0,25,100,100,6,81,55,0,81
33,20,49,40,6,79,31,100,56,44,0,98,7,100,67,0,54
0,1,0,63,26,50,38,100,29,3,0,74,2,100,76,8,28
0,36,0,51,0,51,52,100,46,2,9,57,1,96,100,5,38
17,72,3,50,98,100,59,0,64,0,13,88,3,100,86,42,60
29,68,83,8,26,39,51,85,100,100,21,52,5,48,50,0,0
23,57,40,61,26,68,39,100,72,52,0,82,7,100,81,0,35
0,17,25,100,0,99,71,17,9,61,61,90,8,61,100,56,67
67,34,100,100,68,63,0,53,36,95,0,89,8,66,30,34,44
88,100,44,61,58,2,50,74,91,0,39,100,4,83,49,70,0
68,100,35,67,90,0,30,55,46,0,69,100,4,75,44,44,34
67,30,100,100,67,19,0,47,0,88,64,97,8,67,26,36,32
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
13,19,12,51,0,71,40,100,52,0,47,88,2,100,76,10,45
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
0,34,4,66,33,56,59,100,54,5,0,65,2,95,100,23,24
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
66,100,32,66,77,6,65,58,87,0,37,100,4,80,52,97,0
0,40,33,0,18,100,38,73,71,37,0,100,7,98,70,4,70
64,94,34,72,100,0,35,57,28,0,48,100,4,73,41,34,30
0,57,33,15,33,100,51,95,86,38,0,100,7,99,83,20,77
52,90,27,64,100,0,31,53,29,0,47,100,4,73,41,36,19
0,11,20,39,48,30,41,0,7,22,100,100,6,91,70,7,61
16,100,2,45,85,69,64,0,76,0,16,100,3,99,80,42,59
23,66,40,55,100,83,39,6,71,48,0,100,7,99,79,0,45
2,84,0,0,71,93,56,73,82,3,55,83,1,100,83,28,100
9,34,50,31,0,43,49,90,33,69,84,61,8,100,96,0,100
46,78,23,53,66,88,93,41,100,0,0,71,1,80,100,69,34
51,92,36,66,100,0,29,58,36,0,32,100,4,69,34,36,20
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
31,61,31,38,100,4,15,21,0,0,95,100,6,87,53,0,39
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
32,63,0,60,100,37,67,0,21,18,10,94,5,100,97,60,84
0,70,25,30,55,100,60,82,95,23,0,96,7,100,94,27,50
77,100,38,63,71,19,41,61,91,0,38,100,4,71,44,58,0
0,37,2,50,0,64,47,100,58,5,27,69,1,100,87,12,56
75,19,29,75,100,95,100,0,71,0,42,81,9,56,70,62,6
15,44,24,50,100,6,28,3,0,0,91,100,6,97,65,3,38
18,0,0,65,31,57,26,100,31,5,37,65,2,100,64,9,52
22,72,0,49,96,100,53,0,71,3,16,83,3,100,80,45,60
19,100,0,44,82,76,82,0,66,1,59,79,9,70,100,59,92
0,43,13,47,0,82,48,100,72,12,32,67,2,100,83,19,48
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
3,11,0,58,16,50,60,100,33,3,0,77,2,100,89,35,20
47,100,24,33,71,0,81,1,67,0,88,90,9,100,74,70,38
12,0,7,84,18,100,55,88,53,0,4,91,2,100,81,32,62
25,100,2,54,90,51,89,0,95,0,79,100,9,100,72,65,36
52,77,26,34,51,66,100,22,100,0,0,33,1,51,75,77,31
43,100,18,60,94,0,56,35,51,0,53,100,4,98,64,70,30
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
46,40,26,77,100,31,46,67,0,0,69,100,4,96,71,32,65
11,28,46,100,78,9,31,90,0,85,80,88,0,100,70,0,43
48,100,32,55,86,0,22,67,3,0,7,100,4,82,50,29,12
0,37,2,50,0,64,47,100,58,5,27,69,1,100,87,13,56
75,19,29,75,100,95,100,0,71,0,42,81,9,56,70,62,6
15,44,24,50,100,6,28,3,0,0,91,100,6,97,65,3,38
18,0,0,65,31,57,26,100,31,5,37,65,2,100,64,9,52
22,72,0,49,96,100,53,0,71,3,16,83,3,100,80,45,60
19,100,0,44,82,76,82,0,66,1,59,79,9,70,100,59,92
0,43,13,47,0,82,48,100,72,12,32,67,2,100,83,19,48
27,0,10,61,21,61,31,100,38,0,8,80,2,100,67,12,40
12,24,9,50,0,81,48,100,57,0,42,66,2,100,83,19,54
11,22,15,51,0,74,39,100,53,0,53,91,2,100,69,13,75
0,26,2,69,34,56,51,100,45,10,0,88,2,100,86,19,26
0,73,20,34,67,100,70,96,95,31,0,81,7,92,100,32,35
24,62,62,56,12,21,30,100,90,100,77,96,8,100,61,0,0
100,100,93,22,72,51,21,0,96,55,18,59,0,22,0,63,9
100,100,88,27,65,60,31,0,92,51,19,59,0,8,0,78,22
32,27,28,50,0,66,24,100,59,24,8,92,7,100,67,0,37
24,59,0,71,100,62,52,28,41,16,0,76,3,100,85,47,23
84,100,42,56,73,0,53,42,53,0,74,100,4,79,49,62,38
