input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
69,100,34,85,87,4,43,89,72,0,20,100,4,75,42,63,0
0,0,2,54,9,69,34,100,37,0,51,100,2,94,61,12,86
24,91,0,60,100,70,95,0,77,2,73,100,9,90,82,60,23
31,22,0,66,80,100,100,0,53,2,28,6,8,48,91,59,64
78,100,100,50,100,7,0,7,64,69,37,84,0,53,11,35,0
45,0,94,100,55,55,3,16,91,100,45,96,8,83,47,0,9
65,78,95,65,100,0,0,21,35,75,44,100,0,65,20,25,15
0,37,2,22,16,44,62,100,38,3,0,73,1,100,95,29,43
33,36,16,0,21,71,66,7,50,0,100,98,1,100,83,50,100
39,100,20,38,69,0,49,18,49,0,44,100,4,80,59,59,13
44,100,24,46,78,0,53,30,43,0,27,100,4,89,65,55,19
35,71,32,37,100,10,7,0,11,0,93,100,6,81,46,2,39
56,0,35,100,60,87,95,91,25,0,50,50,9,72,100,65,97
50,1,95,24,0,60,18,100,65,100,27,85,5,57,58,0,4
66,19,99,41,20,40,2,100,53,98,22,100,5,55,59,0,0
57,100,30,34,76,6,39,0,67,0,35,100,4,79,48,63,38
23,75,4,55,100,33,74,0,78,0,68,76,9,100,82,55,75
8,49,37,48,0,32,34,100,58,62,84,74,8,100,74,0,74
49,75,22,35,53,76,100,28,100,0,0,52,1,73,94,75,37
17,72,0,43,99,100,61,0,64,17,16,80,3,100,90,49,52
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
13,19,12,51,0,71,40,100,52,0,47,88,2,100,76,10,45
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
0,34,4,66,33,56,59,100,54,5,0,65,2,95,100,23,24
13,58,48,69,93,100,37,5,85,74,0,77,8,100,74,0,49
40,38,30,100,86,21,33,91,0,0,60,100,4,92,63,26,45
80,100,100,45,91,18,0,0,66,83,38,87,0,47,2,35,11
34,29,44,48,0,81,34,100,54,48,25,100,7,96,69,0,58
0,9,23,95,98,25,35,2,0,23,100,100,6,82,59,4,56
100,99,75,24,67,66,27,0,100,48,11,54,0,10,0,74,29
8,100,0,38,82,89,50,0,67,10,30,81,3,100,78,31,58
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
13,19,12,51,0,71,40,100,52,0,47,88,2,100,76,10,45
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
0,34,4,66,33,56,59,100,54,5,0,65,2,95,100,23,24
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
70,0,40,49,62,100,82,27,30,0,69,87,9,73,100,54,98
18,45,42,61,100,6,22,0,0,38,78,100,6,84,55,0,35
5,92,0,48,96,100,66,0,68,8,52,82,3,100,87,43,72
33,50,44,83,100,83,30,34,0,0,55,89,4,100,67,14,92
7,86,0,42,86,100,58,0,73,5,47,87,3,100,79,32,87
40,0,70,100,50,57,0,69,69,91,86,100,8,86,40,2,23
43,32,18,100,94,46,58,52,11,0,0,89,3,100,82,50,10
47,6,93,42,24,41,12,100,61,98,41,100,5,65,43,0,0
67,0,94,44,18,43,0,100,22,100,9,84,5,56,26,27,4
3,31,3,50,0,82,39,100,66,0,30,76,2,100,74,12,53
16,85,0,57,100,38,80,0,72,15,79,70,9,71,100,48,18
16,91,0,60,100,34,82,0,77,11,86,80,9,73,100,49,28
6,43,23,80,100,8,17,6,0,16,73,100,6,79,48,0,32
52,0,83,100,44,65,0,56,48,95,35,100,8,71,36,19,27
0,86,21,43,65,79,69,88,100,30,0,72,7,97,100,34,29
43,0,90,40,11,78,12,100,65,100,51,96,5,54,53,0,20
100,100,92,15,70,44,23,0,92,52,12,61,0,20,0,64,0
2,10,9,56,11,43,48,100,36,0,0,54,2,100,98,6,4
21,57,0,62,100,56,55,7,13,7,0,87,3,100,81,41,50
0,37,2,50,0,64,47,100,58,5,27,69,1,100,87,12,56
75,19,29,75,100,95,100,0,71,0,42,81,9,56,70,62,6
15,44,24,50,100,6,28,3,0,0,91,100,6,97,65,3,38
18,0,0,65,31,57,26,100,31,5,37,65,2,100,64,9,52
22,72,0,49,96,100,53,0,71,3,16,83,3,100,80,45,60
19,100,0,44,82,76,82,0,66,1,59,79,9,70,100,59,92
0,43,13,47,0,82,48,100,72,12,32,67,2,100,83,19,48
51,0,83,100,44,65,0,56,48,95,35,100,8,71,36,14,27
44,0,78,45,6,58,0,100,46,100,41,91,5,67,37,9,20
0,0,1,52,4,56,44,100,32,0,28,75,2,100,72,18,51
23,70,6,58,100,84,66,0,58,0,15,81,3,100,93,48,39
28,58,65,99,100,0,5,69,6,96,84,100,0,79,44,0,29
53,69,26,33,44,84,98,40,100,0,0,72,7,85,100,78,33
100,100,88,27,65,60,31,0,92,51,19,59,0,8,0,78,22
32,27,28,50,0,66,24,100,59,24,8,92,7,100,67,0,37
24,59,0,71,100,62,52,28,41,16,0,76,3,100,85,47,23
84,100,42,56,73,0,53,42,53,0,74,100,4,79,49,62,38
0,100,25,68,95,65,76,91,92,35,0,91,7,100,97,38,32
50,68,25,52,56,100,98,54,94,0,0,97,7,99,100,75,44
8,100,0,32,70,73,51,0,77,9,55,93,3,100,72,28,81
0,55,31,20,42,100,63,68,74,36,0,100,7,97,91,29,50
68,0,40,73,73,100,82,51,30,0,60,62,9,72,100,54,92
17,45,26,53,100,0,32,19,2,0,76,100,6,96,66,9,28
32,66,0,54,100,30,60,0,20,17,14,96,5,100,99,61,77
68,0,100,100,50,61,0,56,5,96,38,96,8,57,16,36,40
8,80,1,36,72,64,68,0,59,0,90,85,5,100,97,38,100
18,60,0,56,100,79,56,12,46,6,0,82,3,100,84,38,38
80,3,96,44,0,61,0,100,42,94,17,100,5,53,47,17,8
90,100,100,16,74,26,1,0,85,58,19,84,0,43,0,46,1
26,68,53,65,100,10,14,0,20,63,70,100,6,72,44,0,35
7,24,9,50,0,63,39,100,42,8,29,71,1,100,82,0,65
1,0,1,60,15,71,36,100,38,0,21,87,2,100,66,12,61
49,95,8,85,99,0,63,5,68,0,100,81,9,100,66,91,40
37,82,0,87,100,0,57,17,43,1,81,72,9,100,81,76,58
77,29,100,100,70,38,0,46,0,78,73,96,8,70,24,41,50
17,51,0,53,93,100,60,0,69,1,19,91,3,100,88,37,58
61,4,29,55,82,54,100,0,100,0,64,81,9,82,74,87,7
31,92,12,89,100,72,69,52,79,0,0,91,3,100,90,50,39
0,0,25,57,55,23,38,7,1,19,100,100,6,95,68,5,58
0,46,36,29,22,100,60,77,72,38,0,92,7,100,100,25,51
20,76,2,50,91,100,71,0,79,0,15,83,3,100,94,48,50
65,100,32,93,95,0,40,100,54,0,44,100,4,68,38,48,22
20,37,51,67,100,100,33,0,65,72,38,81,8,100,66,0,92
0,31,32,17,0,100,42,95,70,37,15,95,7,100,72,13,77
49,82,93,66,100,0,1,3,18,89,21,83,0,100,49,0,20
15,100,0,53,100,97,55,0,66,0,40,81,3,100,80,41,69
26,59,30,43,100,5,5,0,2,5,48,100,6,75,40,0,24
28,72,4,66,64,60,80,100,77,0,0,79,2,93,100,54,27
12,100,0,46,89,24,67,0,70,11,87,87,9,100,74,57,44
49,0,87,100,49,55,0,30,54,100,97,91,8,93,46,10,33
36,38,0,39,67,100,86,0,58,10,58,81,5,100,96,67,90
0,45,16,4,15,100,62,47,74,32,0,91,7,100,94,31,41
13,100,0,46,94,78,56,0,51,15,31,81,3,100,78,48,60
68,2,99,37,3,52,0,100,45,100,9,100,5,62,48,13,0
8,0,0,67,23,39,30,100,27,20,18,82,2,100,68,1,22
50,90,24,65,78,74,100,65,100,0,0,49,1,66,87,75,40
50,0,92,100,49,44,0,21,62,100,90,82,8,94,49,7,4
23,44,0,45,91,100,72,0,38,10,47,80,3,100,89,48,71
3,39,3,50,0,68,50,100,57,0,45,69,1,100,94,9,74
24,6,29,51,0,81,26,100,51,6,50,77,2,100,61,0,73
0,96,43,32,6,0,38,100,51,79,93,75,8,100,74,4,80
0,50,39,0,30,100,67,72,84,42,14,64,7,100,95,28,18
0,83,26,35,65,92,66,81,100,32,0,82,7,100,98,33,40
12,35,29,43,97,14,24,4,0,16,100,100,6,81,53,0,48
0,30,41,22,64,100,44,0,67,85,20,70,8,100,88,1,39
70,7,100,51,13,42,0,100,47,96,34,95,5,62,32,8,0
0,67,27,2,43,100,51,70,83,28,0,100,7,99,83,20,73
63,100,31,81,97,0,42,71,37,0,20,100,4,84,52,46,21
92,100,100,37,78,41,7,0,81,77,27,73,0,37,0,50,15
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
31,61,31,38,100,4,15,21,0,0,95,100,6,87,53,0,39
79,100,94,46,94,12,0,0,62,72,27,100,0,56,8,33,2
46,77,23,35,53,93,90,30,100,0,0,66,1,83,100,67,47
50,72,95,73,100,0,0,7,9,90,19,100,0,99,49,4,21
32,70,32,28,100,8,11,0,3,0,89,100,6,82,51,7,38
31,70,0,52,100,85,100,0,42,27,58,100,9,66,99,65,32
62,5,100,29,0,64,0,100,66,99,16,91,5,57,47,4,0
23,64,6,53,100,82,65,0,40,0,24,88,3,100,89,48,59
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
46,40,26,77,100,31,46,67,0,0,69,100,4,96,71,32,65
11,28,46,100,78,9,31,90,0,85,80,88,0,100,70,0,43
48,100,32,55,86,0,22,67,3,0,6,100,4,82,50,29,12
32,48,12,56,100,47,74,0,5,0,3,91,5,100,97,52,61
16,100,0,40,89,77,57,0,54,18,25,86,3,100,81,42,59
68,14,36,96,100,97,100,28,89,0,64,93,9,67,67,70,0
48,78,24,45,75,45,48,32,0,0,100,100,4,93,71,45,88
64,7,100,100,62,88,0,0,79,99,59,85,8,71,35,29,25
81,100,100,44,87,31,0,0,74,87,39,84,0,56,11,38,17
67,100,85,48,92,26,0,0,65,79,38,100,0,61,20,27,20
65,100,32,93,95,0,40,100,54,0,44,100,4,68,38,48,22
20,37,51,67,100,100,33,0,65,72,38,81,8,100,66,0,92
0,31,32,17,0,100,42,95,70,37,15,95,7,100,72,13,77
49,82,93,66,100,0,1,3,18,89,21,83,0,100,49,0,20
25,57,45,43,100,24,22,0,8,31,100,100,6,80,52,0,63
16,73,0,0,18,100,68,64,99,0,16,72,2,100,100,39,79
0,58,25,24,21,100,45,97,88,36,0,81,7,100,82,15,46
9,28,0,52,18,54,62,100,46,5,0,79,2,100,90,36,28
58,61,29,33,43,60,100,32,100,0,0,95,7,100,99,86,14
47,1,94,35,17,51,13,100,48,100,35,94,5,66,54,0,0
1,11,30,40,50,39,35,0,15,27,100,100,6,89,64,0,71
21,100,2,44,83,61,99,0,95,0,95,86,9,100,78,60,64
100,100,85,12,64,19,7,7,74,32,15,89,0,54,0,57,0
12,75,0,41,100,85,52,0,56,20,5,70,3,100,83,43,34
51,81,86,73,100,0,0,12,24,82,57,100,0,72,34,14,16
23,0,8,58,18,63,20,100,37,0,34,89,2,100,56,1,64
0,0,0,50,0,56,44,100,34,8,13,68,2,100,86,9,27
53,67,36,77,100,7,32,53,0,0,80,100,4,63,35,34,52
15,49,60,100,88,0,12,70,9,90,67,100,0,92,56,0,26
100,100,67,15,61,22,5,11,76,7,25,93,0,55,0,59,0
9,0,4,60,20,52,43,100,31,0,11,78,2,100,73,20,35
0,85,27,40,61,91,56,86,100,35,0,92,7,100,93,18,44
13,45,27,40,21,67,35,100,61,29,0,91,7,100,72,0,35
46,93,22,75,87,82,95,84,100,0,0,71,1,79,100,71,39
25,63,9,53,100,63,55,0,28,0,4,89,3,100,79,41,43
52,60,26,67,100,95,100,26,0,0,19,86,9,72,94,78,35
12,100,0,43,96,85,53,0,50,12,32,85,3,100,78,41,69
73,54,100,61,78,100,0,0,53,83,31,67,8,39,1,38,79
20,100,4,49,94,60,82,0,61,0,44,86,9,86,100,58,90
54,100,26,79,88,65,100,84,99,0,0,43,1,60,80,81,32
13,77,0,49,95,100,51,0,62,8,41,82,3,100,78,43,66
30,61,1,39,66,23,60,0,17,0,100,99,5,100,79,63,54
36,44,11,61,100,39,66,0,3,0,10,86,5,100,91,47,69
100,100,68,18,63,40,20,29,92,24,13,76,0,33,0,67,0
30,90,14,51,100,89,61,0,48,0,49,85,3,100,81,49,84
65,100,33,62,83,11,76,46,89,0,83,100,9,91,65,95,0
0,31,18,41,67,55,29,0,35,22,100,100,6,77,54,2,76
0,0,11,64,21,45,47,16,18,15,100,100,6,91,70,22,78
70,90,100,60,100,0,0,19,45,83,46,93,0,63,15,24,9
20,40,42,5,2,71,29,100,54,49,0,100,7,89,59,0,62
0,14,16,73,0,100,100,44,48,66,54,90,8,65,77,49,22
39,0,82,100,53,61,0,35,74,88,59,100,8,86,44,1,9
13,76,0,36,90,20,43,0,22,24,100,86,5,100,78,47,63
0,74,23,18,54,100,64,66,91,29,0,100,7,93,93,31,50
39,100,6,58,94,17,75,0,75,0,87,86,9,100,70,80,46
28,70,0,42,82,0,68,1,18,7,100,95,5,99,100,65,52
62,0,95,94,55,100,0,22,20,100,25,89,8,55,21,30,65
43,74,34,21,100,3,21,19,0,0,94,100,6,94,58,14,35
53,100,28,38,83,0,27,6,45,0,56,100,4,77,46,42,17
50,1,95,24,0,60,18,100,65,100,27,85,5,57,58,0,4
66,19,99,41,20,40,2,100,53,98,22,100,5,55,59,0,0
57,100,30,34,76,6,39,0,67,0,35,100,4,79,48,63,38
23,75,4,55,100,33,74,0,78,0,68,76,9,100,82,55,75
8,49,37,48,0,32,34,100,58,62,84,74,8,100,74,0,74
49,75,22,35,53,76,100,28,100,0,0,52,1,73,94,75,37
16,51,0,35,19,74,72,100,77,3,0,69,2,97,100,43,29
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
32,63,0,60,100,37,67,0,21,18,10,94,5,100,97,60,84
0,70,25,30,55,100,60,82,95,23,0,96,7,100,94,27,50
77,100,38,63,71,19,41,61,91,0,38,100,4,71,44,58,0
50,100,15,95,96,0,40,100,71,0,38,100,4,68,35,60,24
0,0,19,52,21,33,51,11,11,20,100,99,6,100,77,22,65
40,41,5,67,100,72,81,0,9,0,26,96,5,100,100,64,92
64,0,89,51,14,38,0,100,7,100,30,85,5,64,30,24,9
23,70,8,46,88,100,69,0,62,0,25,92,3,100,87,47,67
0,9,4,65,24,48,40,100,33,10,0,85,2,100,73,13,30
63,88,31,73,73,73,100,81,100,0,0,9,1,38,69,94,42
32,48,12,56,100,47,74,0,5,0,3,91,5,100,97,52,61
9,35,0,49,0,100,56,2,74,6,65,88,3,100,79,31,63
30,38,76,40,0,3,31,100,48,98,68,92,8,100,64,0,0
78,100,40,38,64,0,49,21,61,0,45,100,4,79,48,61,11
0,7,27,27,3,66,38,100,42,29,0,88,7,100,75,8,44
78,100,39,61,75,0,42,61,55,0,55,100,4,74,46,60,20
0,8,31,27,30,73,41,100,40,32,0,92,7,100,74,12,50
16,42,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
32,63,0,60,100,37,67,0,21,18,10,94,5,100,97,60,84
0,70,25,30,55,100,60,82,95,23,0,96,7,100,94,27,50
77,100,38,63,71,19,41,61,91,0,38,100,4,71,44,58,0
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
32,27,0,57,81,100,85,0,43,0,29,85,5,100,100,51,82
41,81,5,77,100,0,61,16,40,0,87,75,9,100,81,78,53
17,69,0,55,100,77,62,0,36,3,27,83,3,100,84,42,50
40,36,75,100,43,51,19,62,98,100,84,90,8,91,56,0,0
8,42,31,77,100,14,21,18,0,29,87,100,6,83,54,0,45
16,46,40,52,84,30,25,0,19,46,100,100,6,83,56,0,58
39,91,44,41,100,45,13,0,39,11,70,100,6,97,57,0,72
35,67,17,100,97,0,55,93,31,0,22,100,4,84,67,47,2
66,0,100,100,74,62,0,5,5,89,21,87,8,52,13,36,33
32,63,0,60,100,37,67,0,21,18,10,94,5,100,97,60,84
0,70,25,30,55,100,60,82,95,23,0,96,7,100,94,27,50
77,100,38,63,71,19,41,61,91,0,38,100,4,71,44,58,0
53,0,90,100,56,57,0,40,26,98,47,100,8,81,37,23,27
33,22,3,56,70,64,76,0,17,0,46,94,5,100,97,53,100
48,11,92,25,0,87,16,100,79,100,36,93,5,61,55,0,12
89,100,100,25,78,21,2,14,73,54,0,89,0,47,0,45,4
9,0,0,63,27,52,39,100,31,14,31,89,2,100,67,19,51
70,80,34,73,100,0,82,45,30,0,99,81,9,58,50,100,52
19,82,0,19,81,100,68,0,53,12,29,86,3,100,82,50,78
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
13,19,12,51,0,71,40,100,52,0,47,88,2,100,76,10,45
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
0,34,4,66,33,56,59,100,54,5,0,65,2,95,100,23,24
79,100,94,46,94,12,0,0,62,72,27,100,0,56,8,33,2
46,77,23,35,53,93,90,30,100,0,0,66,1,83,100,67,47
50,72,95,73,100,0,0,7,9,90,19,100,0,99,49,4,21
32,27,39,48,0,68,31,100,54,40,8,92,7,100,68,0,48
24,59,45,40,30,79,40,100,76,45,0,87,7,100,81,0,35
0,26,3,50,0,78,43,100,62,1,25,72,2,100,82,14,46
20,100,2,51,96,71,78,0,87,0,69,100,9,87,70,56,37
0,11,20,39,48,30,41,0,7,22,100,100,6,91,70,7,61
16,100,2,45,85,69,64,0,76,0,16,100,3,99,80,42,59
23,66,40,55,100,83,39,6,71,48,0,100,7,99,79,0,45
2,84,0,0,71,93,56,73,82,3,55,83,1,100,83,28,100
9,34,50,31,0,43,49,90,33,69,84,61,8,100,96,0,100
46,78,23,53,66,88,93,41,100,0,0,71,1,80,100,69,34
51,92,36,66,100,0,29,58,36,0,32,100,4,69,34,36,20
0,85,27,40,61,91,56,86,100,35,0,92,7,100,93,18,44
13,45,27,40,21,67,35,100,61,29,0,91,7,100,72,0,35
46,93,22,75,87,82,95,84,100,0,0,71,1,79,100,71,39
25,63,9,53,100,63,55,0,28,0,4,89,3,100,79,41,43
52,60,26,67,100,95,100,26,0,0,19,86,9,72,94,78,35
12,100,0,43,96,85,53,0,50,12,32,85,3,100,78,41,73
73,100,100,51,96,13,0,4,68,80,11,86,0,49,4,34,0
23,73,3,84,78,89,74,100,76,0,0,71,1,94,100,49,71
16,0,15,52,4,63,31,100,36,17,33,75,2,100,71,0,51
53,96,26,67,81,62,100,58,100,0,0,49,1,58,79,79,25
71,8,88,43,0,54,0,100,39,90,11,100,5,67,32,29,24
64,84,100,87,100,0,0,35,41,97,11,90,0,57,19,27,1
12,75,34,46,37,83,38,100,80,44,0,84,7,100,77,0,48
0,77,35,43,0,22,53,100,57,70,60,60,8,93,100,11,67
52,0,83,100,44,65,0,56,48,95,35,100,8,71,36,19,27
0,86,21,43,65,79,69,88,100,30,0,72,7,97,100,34,29
43,0,90,40,11,78,12,100,65,100,51,96,5,54,53,0,20
100,100,92,15,70,44,23,0,92,52,10,61,0,20,0,64,0
2,10,9,56,11,43,48,100,36,0,0,54,2,100,98,6,4
12,47,32,92,100,20,21,25,0,38,81,100,6,75,50,0,46
52,0,83,100,44,65,0,56,48,95,35,100,8,71,36,19,27
0,86,21,43,65,79,69,88,100,30,0,72,7,97,100,34,29
43,0,90,40,11,78,12,100,65,100,51,96,5,54,53,0,20
100,100,92,15,70,44,23,0,92,52,12,61,0,20,0,64,0
2,10,9,56,11,43,48,100,36,0,0,54,2,100,98,6,4
47,71,23,33,51,78,93,40,100,0,0,71,1,80,100,70,36
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
32,27,0,57,81,100,85,0,43,0,29,85,5,100,100,51,82
41,81,5,77,100,0,61,16,40,0,87,75,9,100,81,78,53
67,29,100,100,67,63,0,37,36,97,0,79,8,71,33,32,46
45,81,22,85,85,86,90,74,100,0,0,68,1,82,100,67,57
35,52,14,70,100,85,69,23,52,0,0,87,3,100,91,49,40
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
31,61,31,38,100,4,15,21,0,0,95,100,6,87,53,0,39
0,0,19,70,39,22,44,29,1,28,100,100,6,94,70,15,52
84,1,100,48,5,44,0,100,27,91,22,89,5,58,32,33,0
9,83,0,32,63,52,47,0,54,0,100,95,5,100,80,33,75
66,92,100,64,100,0,0,21,46,88,44,94,0,65,18,22,6
46,40,26,77,100,31,46,67,0,0,69,100,4,96,71,32,65
11,28,46,100,78,9,31,90,0,85,80,88,0,100,70,0,43
48,100,32,55,86,0,22,67,3,0,6,100,4,82,50,29,12
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
31,61,31,38,100,4,15,21,0,0,95,100,6,87,53,0,39
100,100,92,16,68,54,24,0,96,52,15,70,0,32,0,66,20
4,100,0,22,70,91,46,0,79,25,36,84,3,100,75,27,66
43,19,93,26,15,75,29,100,89,100,45,93,5,60,69,0,0
12,0,9,54,7,52,32,100,33,0,11,77,2,100,68,5,39
63,81,31,90,100,0,36,80,28,0,61,100,4,73,44,54,32
76,100,100,36,98,5,0,0,38,60,32,83,0,92,41,28,12
