input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
0,17,15,98,91,12,31,21,0,11,100,100,6,84,58,5,43
44,60,22,7,33,100,90,33,100,0,0,59,1,79,100,67,20
0,50,39,44,40,100,65,96,74,47,0,98,7,98,100,28,51
49,76,23,56,66,1,37,100,8,0,0,100,4,81,54,42,8
13,0,3,55,11,53,51,100,31,0,16,75,2,100,85,24,37
30,70,7,56,64,100,78,63,84,0,0,79,1,85,100,55,46
100,100,81,46,73,74,52,74,95,63,0,0,19,14,38,80,39
30,40,15,0,21,70,60,0,50,0,100,100,1,90,75,45,90
0,41,1,38,0,43,82,100,53,0,48,100,1,59,74,22,18
66,0,32,57,82,100,100,12,40,0,42,97,9,74,80,84,6
51,74,25,88,100,0,39,78,29,0,16,100,4,84,58,46,1
76,88,100,60,100,1,0,21,44,70,40,99,0,74,20,24,0
45,93,35,80,100,0,24,81,20,0,36,100,4,66,31,22,21
65,100,33,60,80,64,100,43,92,0,0,33,1,48,74,97,35
0,46,6,5,0,100,27,49,87,7,41,79,2,100,64,2,76
9,82,55,38,3,0,40,100,61,91,83,63,8,100,76,0,48
3,42,7,49,0,84,52,100,71,0,41,79,2,100,94,16,47
66,100,33,65,82,0,65,61,58,0,84,85,9,100,72,93,37
29,99,2,60,100,97,79,0,62,0,69,98,9,64,100,77,89
44,52,41,96,100,16,35,87,0,0,90,100,4,75,45,35,53
45,70,0,60,86,100,100,0,50,6,66,76,9,49,88,66,78
45,70,8,59,60,37,83,100,79,0,0,91,7,100,98,71,0
67,100,33,81,88,0,29,82,24,0,31,100,4,76,41,30,28
2,17,2,51,0,24,34,100,22,2,18,72,1,100,70,0,25
5,11,8,51,0,57,50,100,38,0,6,81,2,100,78,24,40
19,47,40,46,14,83,38,100,69,46,0,84,7,100,79,0,48
58,17,92,21,0,88,0,100,86,100,10,87,5,58,50,6,17
15,79,0,47,100,85,43,0,70,18,21,86,3,100,72,41,72
0,0,4,65,31,29,35,100,22,10,1,66,2,100,77,2,8
65,91,97,60,100,0,0,8,42,100,35,97,0,76,27,17,8
68,95,32,85,100,0,48,71,55,0,64,100,4,70,52,53,57
67,100,34,65,81,53,74,50,78,0,0,0,1,19,46,100,29
57,100,29,46,72,2,47,26,47,0,0,100,4,91,60,62,11
25,55,0,46,100,39,63,0,21,19,1,97,5,98,100,50,68
35,91,0,69,100,14,63,0,79,18,91,92,9,100,61,77,26
95,100,100,45,85,36,10,17,74,67,7,69,0,25,0,49,0
6,62,0,18,66,69,69,100,61,5,0,78,1,82,100,37,40
50,86,25,47,66,57,100,39,100,0,0,74,1,80,96,75,16
0,40,5,54,25,49,66,100,44,6,0,53,1,81,100,31,29
53,100,26,57,94,0,38,24,38,0,64,100,4,84,56,48,29
14,37,37,76,100,21,22,7,0,32,92,100,6,80,53,0,57
56,6,97,100,70,36,0,12,60,90,77,100,8,87,41,19,0
58,83,100,61,100,0,0,19,23,75,40,94,0,95,45,10,22
15,36,30,64,94,13,23,10,0,11,100,100,6,80,53,0,48
67,2,97,39,0,68,0,100,45,100,20,92,5,51,47,9,10
35,52,14,62,55,1,43,100,7,0,0,100,4,84,63,38,3
50,87,25,72,77,87,100,77,100,0,0,58,1,71,91,75,36
11,44,15,50,100,19,22,6,0,0,100,100,6,80,53,2,54
0,21,2,49,0,67,40,100,52,1,6,70,2,100,82,6,36
20,26,48,28,14,61,32,100,51,53,0,87,7,100,71,0,28
16,86,0,53,100,63,81,0,61,5,80,100,9,85,72,48,32
10,11,2,49,0,47,34,100,43,0,8,72,1,100,70,5,40
31,90,0,58,100,9,63,0,44,7,81,94,9,100,43,79,27
68,0,100,100,70,61,0,5,5,89,42,95,8,57,16,38,33
45,40,0,63,95,100,100,0,34,8,56,83,9,62,65,74,35
25,57,55,68,100,55,30,0,32,64,92,100,8,95,66,0,80
21,61,0,50,100,92,55,0,56,17,13,80,3,100,86,49,41
9,82,55,38,3,0,40,100,61,91,83,63,8,100,76,0,48
3,42,7,49,0,84,52,100,71,0,41,79,2,100,94,16,47
66,100,33,65,82,0,65,61,58,0,84,85,9,100,72,93,37
29,99,2,60,100,97,79,0,62,0,69,98,9,64,100,77,89
44,52,41,96,100,16,35,87,0,0,90,100,4,75,45,35,53
45,70,0,60,86,100,100,0,50,6,66,76,9,49,88,66,78
45,85,22,60,72,84,90,63,100,0,0,93,7,100,100,67,36
65,100,32,93,95,0,40,100,54,0,44,100,4,68,38,48,22
20,37,51,67,100,100,33,0,65,72,38,81,8,100,66,0,92
0,31,32,17,0,100,42,95,70,37,15,95,7,100,72,13,77
49,82,93,66,100,0,1,3,18,89,21,83,0,100,49,0,20
15,100,0,53,100,97,55,0,66,0,40,81,3,100,80,41,69
26,59,30,43,100,5,5,0,2,5,48,100,6,75,40,0,24
28,72,4,66,64,60,80,100,77,0,0,79,2,93,100,54,27
15,59,30,54,100,6,16,0,13,23,54,100,6,79,48,0,24
68,3,41,70,78,100,90,35,27,0,0,79,9,71,100,62,65
57,5,84,41,0,58,0,100,30,100,63,86,5,66,32,19,32
9,71,1,2,64,100,75,32,84,0,0,46,1,72,100,42,52
57,100,29,41,63,19,48,26,73,0,22,100,4,80,55,68,0
8,8,27,36,48,38,29,0,15,13,100,100,6,80,56,0,65
15,81,0,58,100,98,71,4,93,7,0,83,3,100,97,44,42
65,100,33,62,83,11,76,46,89,0,83,100,9,91,65,95,0
0,31,18,41,67,55,29,0,35,22,100,100,6,77,54,2,76
0,0,11,64,21,45,47,16,18,15,100,100,6,91,70,22,78
70,90,100,60,100,0,0,19,45,83,46,93,0,63,15,24,9
30,28,15,0,21,64,60,0,44,0,100,100,1,89,75,45,92
60,100,30,52,75,64,100,40,100,0,0,51,1,62,81,89,30
18,31,48,100,77,6,20,88,0,86,77,100,0,85,52,0,35
20,100,4,49,94,60,82,0,61,0,44,86,9,86,100,58,90
54,100,26,79,88,65,100,84,99,0,0,43,1,60,80,81,32
13,77,0,49,95,100,51,0,62,8,41,82,3,100,78,43,66
30,61,1,39,66,23,60,0,17,0,100,99,5,100,79,63,54
36,44,11,61,100,39,66,0,3,0,10,86,5,100,91,47,69
100,100,68,18,63,40,20,29,92,24,13,76,0,33,0,67,0
30,90,14,51,100,89,61,0,48,0,49,85,3,100,81,49,84
13,76,0,36,90,20,43,0,22,24,100,86,5,100,78,47,63
0,74,23,18,54,100,64,66,91,29,0,100,7,93,93,31,50
39,100,6,58,94,17,75,0,75,0,87,86,9,100,70,80,46
43,7,92,20,0,100,19,85,75,100,38,82,5,59,59,0,31
0,0,25,50,38,47,47,7,17,25,100,100,6,95,72,15,83
52,90,26,56,100,0,100,37,39,0,76,81,9,77,89,80,30
68,100,34,51,56,0,50,62,54,0,34,100,4,80,42,64,13
0,50,27,45,32,91,46,100,73,37,0,88,7,100,91,1,41
3,35,4,51,0,99,39,100,73,0,63,67,2,100,80,7,74
29,66,7,40,76,64,72,0,32,0,60,92,5,100,98,60,100
100,100,88,17,62,49,18,0,92,42,26,91,0,39,0,70,19
69,100,35,70,81,0,39,65,58,0,78,100,4,74,45,53,37
62,85,30,81,100,0,38,64,37,0,55,100,4,74,45,55,30
9,82,55,38,3,0,40,100,61,91,83,63,8,100,76,0,48
3,42,7,49,0,84,52,100,71,0,41,79,2,100,94,16,47
66,100,33,65,82,0,65,61,58,0,84,85,9,100,72,93,37
29,99,2,60,100,97,79,0,62,0,69,98,9,64,100,77,89
44,52,41,96,100,16,35,87,0,0,90,100,4,75,45,35,53
45,70,0,60,86,100,100,0,50,6,66,76,9,49,88,66,78
45,85,22,85,85,100,92,80,97,0,0,66,1,81,100,68,66
43,44,0,69,100,42,69,0,5,13,0,97,5,100,99,59,60
23,57,47,62,91,36,21,0,26,49,100,100,6,76,49,0,60
57,100,28,82,82,8,47,85,62,0,15,100,4,76,50,62,0
4,100,0,38,76,83,55,0,89,5,45,79,3,100,83,27,73
12,1,8,63,15,74,55,100,40,0,0,95,2,100,80,35,40
80,95,87,50,100,0,0,22,50,44,41,100,0,64,13,31,3
81,3,99,46,0,58,0,100,24,99,16,100,5,51,34,29,6
22,88,52,100,99,85,40,50,91,49,0,91,7,100,80,0,46
54,24,25,46,80,100,100,3,14,0,0,88,9,68,90,79,61
61,100,31,62,92,0,40,34,61,0,44,100,4,79,49,64,0
69,91,98,62,100,0,0,13,43,76,48,100,0,64,20,25,12
61,100,30,69,90,7,39,57,77,0,33,100,4,72,46,62,0
49,88,18,52,72,35,100,40,100,0,18,75,7,74,97,79,0
61,89,30,85,91,0,100,86,44,0,100,75,9,68,79,91,41
2,46,1,30,0,55,56,100,51,0,1,73,1,100,92,20,49
18,69,59,25,0,23,33,78,94,95,100,100,8,97,62,0,22
44,89,23,54,100,0,45,32,11,0,62,100,4,92,69,47,29
56,47,26,56,98,100,100,0,14,0,17,83,9,73,99,79,62
45,81,22,55,97,0,43,24,8,0,100,100,4,80,59,73,40
0,58,28,25,30,100,56,88,82,36,0,92,7,100,92,24,51
74,60,100,61,100,66,10,0,25,81,24,76,8,40,0,42,62
0,52,33,51,38,92,63,100,70,37,0,95,7,100,99,25,45
70,0,40,49,62,100,96,31,34,0,61,77,9,62,80,60,58
12,86,0,49,100,84,55,0,51,1,22,84,3,100,84,38,57
18,100,0,49,94,31,60,0,60,4,88,77,9,100,75,60,77
4,0,0,61,15,60,31,100,35,20,27,71,2,100,71,4,39
7,0,0,65,28,52,40,100,29,20,24,66,2,100,82,8,35
0,11,8,51,2,59,40,100,44,7,0,68,2,100,82,11,27
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
23,55,5,51,86,100,65,0,69,0,42,84,3,100,87,43,70
36,39,52,51,11,62,19,100,56,57,0,96,7,100,62,0,42
18,57,40,50,40,79,41,100,65,39,0,98,7,100,81,0,41
5,54,25,42,32,99,57,100,67,31,0,90,7,96,100,0,41
66,96,36,88,100,0,40,94,33,0,58,100,4,74,42,42,35
6,52,28,47,41,96,43,100,65,29,0,94,7,100,84,0,46
100,100,88,18,65,37,23,0,81,45,16,74,0,28,0,71,0
52,65,3,62,74,100,95,0,42,0,56,100,9,64,92,61,66
4,8,31,66,75,39,28,12,0,25,100,100,6,81,55,0,81
33,20,49,40,6,79,31,100,56,44,0,98,7,100,67,0,54
0,1,0,63,26,50,38,100,29,3,0,74,2,100,76,8,28
0,36,0,51,0,51,52,100,46,2,9,57,1,96,100,5,38
17,72,3,50,98,100,59,0,64,0,13,88,3,100,86,42,60
20,100,4,49,94,60,82,0,61,0,44,86,9,86,100,58,90
54,100,26,79,88,65,100,84,99,0,0,43,1,60,80,81,32
11,28,39,78,100,9,30,22,0,29,85,100,6,94,63,0,43
65,30,100,100,74,69,0,36,36,89,0,74,8,58,22,36,46
52,82,26,80,85,100,100,74,89,0,0,52,1,73,97,78,66
11,12,35,62,68,24,27,06,0,24,100,100,6,89,59,0,56
31,99,0,57,100,45,71,0,86,6,90,83,9,100,59,70,53
16,86,0,53,100,63,81,0,61,5,80,100,9,85,72,48,32
5,30,28,100,80,13,23,50,0,29,87,100,6,83,55,0,43
0,0,27,47,22,50,68,14,15,25,96,64,6,100,99,31,100
3,52,24,40,3,88,33,100,80,27,0,99,7,100,70,0,57
49,73,25,26,46,53,96,19,100,0,0,63,7,86,100,73,8
33,47,44,55,25,58,32,100,55,46,0,90,7,100,69,0,37
25,30,61,25,3,0,37,72,10,86,100,91,8,100,76,0,44
51,83,26,50,67,71,100,42,100,0,0,67,1,78,95,75,35
14,44,29,43,22,71,39,100,68,32,0,81,7,100,78,0,25
10,44,23,61,100,13,23,0,0,16,85,100,6,79,52,0,46
66,100,33,55,73,0,65,41,58,0,78,100,4,93,52,99,37
40,64,20,25,41,100,80,0,85,0,12,77,1,83,100,60,58
100,100,90,37,94,5,0,0,61,30,65,90,0,74,16,44,15
0,3,23,55,53,13,33,0,0,12,100,100,6,92,64,4,46
80,10,100,43,0,47,0,100,55,95,4,80,5,52,54,2,3
3,17,23,64,85,21,32,4,0,3,100,100,6,97,66,0,57
82,91,100,56,100,0,0,14,51,74,35,83,0,45,0,35,0
10,28,32,62,100,13,25,8,0,18,95,100,6,80,53,0,46
12,100,0,39,87,43,66,0,84,21,95,68,9,100,74,52,75
65,39,100,92,100,66,0,25,0,88,49,92,8,48,4,36,58
3,26,0,56,13,72,55,100,54,4,0,90,2,100,84,30,41
66,83,34,83,100,0,20,77,37,0,36,100,4,79,45,32,7
0,80,3,12,45,100,63,90,92,2,0,50,1,75,100,26,52
65,100,33,58,78,0,46,45,91,0,66,100,4,80,50,72,15
28,43,69,41,0,4,33,97,49,100,100,84,8,99,72,0,55
10,14,8,51,0,75,51,100,48,0,36,89,2,100,74,30,73
20,70,0,59,100,62,57,0,22,4,6,87,3,100,81,46,50
8,25,38,94,95,15,31,25,0,31,100,100,6,96,64,0,48
20,100,4,49,94,60,82,0,61,0,44,86,9,86,100,58,90
54,100,26,79,88,65,100,84,99,0,0,43,1,60,80,81,32
13,77,0,49,95,100,51,0,62,8,41,82,3,100,78,43,66
30,61,1,39,66,23,60,0,17,0,100,99,5,100,79,63,54
36,44,11,61,100,39,66,0,3,0,10,86,5,100,91,47,69
100,100,68,18,63,40,20,29,92,24,13,76,0,33,0,67,0
30,90,14,51,100,89,61,0,48,0,49,85,3,100,81,49,84
0,50,27,45,32,91,46,100,73,37,0,88,7,100,91,1,41
3,35,4,51,0,99,39,100,73,0,63,67,2,100,80,7,74
29,66,7,40,76,64,72,0,32,0,60,92,5,100,98,60,100
100,100,88,17,62,49,18,0,92,42,26,91,0,39,0,70,19
69,100,35,70,81,0,39,65,58,0,78,100,4,74,45,53,37
62,85,30,81,100,0,38,64,37,0,55,100,4,74,45,55,30
12,68,0,54,100,94,57,0,59,1,38,94,3,100,79,33,90
0,66,51,34,16,0,50,100,19,86,90,52,8,100,99,4,79
15,71,4,49,95,100,60,0,72,0,20,92,3,100,87,38,58
47,45,15,64,91,75,85,0,2,0,43,90,5,100,96,70,100
12,100,0,38,86,26,51,0,53,13,93,93,5,100,73,46,44
50,67,23,33,48,79,98,31,100,0,0,96,7,97,100,76,21
64,82,31,91,100,0,37,89,13,0,15,100,4,93,62,33,28
51,89,22,89,87,0,33,100,27,0,29,100,4,75,48,37,24
13,0,15,57,9,59,36,100,36,0,0,88,2,100,69,11,40
63,76,31,68,78,0,100,59,25,0,100,74,9,62,73,96,51
20,95,6,50,97,100,69,0,75,0,46,76,3,100,98,46,55
16,76,0,44,100,13,39,0,13,6,81,96,5,100,71,44,39
18,57,43,69,100,0,17,20,10,31,60,100,6,85,50,0,15
66,90,99,66,100,0,0,15,44,88,43,100,0,64,19,22,9
50,75,24,34,51,45,100,39,100,0,0,70,7,91,100,75,3
0,11,20,39,48,30,41,0,7,22,100,100,6,91,70,7,61
16,100,2,45,85,69,64,0,76,0,16,100,3,99,80,42,59
23,66,40,55,100,83,39,6,71,48,0,100,7,99,79,0,45
2,84,0,0,71,93,56,73,82,3,55,83,1,100,83,28,100
9,34,50,31,0,43,49,90,33,69,84,61,8,100,96,0,100
46,78,23,53,66,88,93,41,100,0,0,71,1,80,100,69,34
51,92,36,66,100,0,29,58,36,0,32,100,4,69,34,36,20
13,58,48,69,93,100,37,5,85,74,0,77,8,100,74,0,49
40,38,30,100,86,21,33,91,0,0,60,100,4,92,63,26,45
80,100,100,45,91,18,0,0,66,83,38,87,0,47,2,35,11
34,29,44,48,0,81,34,100,54,48,25,100,7,96,69,0,58
0,9,24,95,95,25,35,2,0,34,100,100,6,82,60,6,56
100,100,93,22,72,47,23,4,93,57,7,39,0,17,0,64,0
18,84,0,54,100,91,54,0,54,13,14,81,3,100,81,49,48
29,68,13,29,55,49,64,0,44,0,100,94,5,100,93,53,72
0,82,31,34,56,92,45,98,100,39,0,85,7,100,79,13,43
18,0,0,54,10,70,41,100,39,6,32,76,2,100,73,17,51
15,71,0,46,100,91,43,0,73,17,16,75,3,100,72,41,64
28,86,0,59,100,35,99,0,56,9,40,99,9,100,72,67,2
61,81,30,84,100,0,42,75,15,0,16,89,4,100,70,51,16
45,40,0,61,80,100,92,0,34,8,24,76,1,91,100,56,88
16,97,5,53,100,82,58,0,65,0,25,77,3,100,84,41,43
83,0,100,45,8,44,0,100,7,97,47,96,5,66,34,34,13
63,100,25,61,88,0,36,55,29,0,43,100,4,68,33,45,47
