AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
94,25,82,241,3,56,0,8,0,0,7,0,0,1,-7,14,-8,0,16,100,4,1,26,1
78,17,63,186,5,100,1,6,0,0,4,0,-7,2,1,50,87,0,78,95,3,2,18,0
78,22,77,176,5,36,1,6,0,0,6,1,0,1,24,33,98,1,12,96,3,3,24,1
105,25,88,247,5,43,0,8,0,0,7,2,-7,2,-7,15,-8,2,10,100,2,-8,22,1
86,44,87,175,31,27,0,8,0,0,7,1,0,0,-7,42,-8,1,2,100,3,-8,44,1
58,15,72,178,2,67,1,8,0,0,7,0,-7,2,-7,50,70,0,15,100,2,2,15,1
82,12,80,476,5,86,0,8,1,1,6,0,13,3,-7,45,64,0,29,100,2,4,13,1
84,38,85,176,2,29,0,8,0,0,7,0,0,3,-7,23,-8,0,4,100,2,1,39,1
76,13,64,182,5,83,1,6,0,0,4,0,13,1,9,25,-8,0,53,90,3,1,13,0
61,18,84,126,3,50,0,8,0,0,7,1,0,3,-7,43,80,1,6,100,2,2,18,1
75,21,81,150,15,36,0,8,0,0,7,0,21,0,-7,19,99,0,0,100,0,2,21,1
89,26,86,222,1,50,0,8,0,0,7,0,0,3,-7,20,-8,0,26,100,3,1,27,1
82,19,82,181,2,50,0,8,0,0,7,2,3,1,-7,19,-8,2,0,100,0,1,19,0
87,15,86,243,13,33,0,8,0,0,7,0,-7,0,-7,15,-8,0,0,100,1,1,15,1
70,37,65,169,3,38,0,6,0,0,6,1,-7,2,12,32,98,1,5,97,4,2,38,1
72,36,88,153,10,38,0,8,0,0,7,0,10,1,-7,19,-8,0,6,100,3,1,37,1
84,24,80,183,12,38,0,8,0,0,7,1,0,0,-7,20,92,1,1,100,2,1,26,0
72,41,66,149,4,89,3,6,0,0,6,0,-8,2,44,46,83,0,52,97,7,4,45,0
86,29,88,-8,8,67,0,8,0,0,7,1,0,1,-7,8,-8,1,15,100,3,1,30,1
87,27,82,243,8,42,1,8,0,0,7,1,2,1,-7,21,71,1,15,100,6,2,31,0
77,18,76,169,19,71,0,6,0,0,6,0,14,0,30,18,-8,0,12,93,3,1,21,1
80,16,72,172,12,71,1,8,0,0,7,0,-7,0,-7,21,-8,0,26,100,6,1,17,0
70,35,73,152,3,76,0,6,0,0,6,0,-7,6,28,47,88,0,23,92,6,10,40,0
75,28,67,200,9,91,3,3,1,4,6,0,0,1,41,38,90,0,81,95,3,2,30,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
72,14,68,180,3,67,0,5,0,1,4,2,0,4,5,32,-8,2,28,91,3,2,17,1
69,36,84,204,4,20,0,8,0,0,7,0,-8,4,-7,18,78,0,16,100,2,3,37,0
83,28,70,179,2,75,3,8,0,0,7,1,0,6,-7,20,70,1,62,100,9,2,30,1
48,10,64,115,1,80,1,5,1,4,6,1,0,2,15,44,93,1,48,95,2,2,12,0
99,22,73,243,1,67,1,8,0,0,7,1,-7,3,-7,43,-8,1,17,100,4,1,25,1
86,11,88,164,38,43,0,8,0,0,7,1,0,0,-7,17,-8,1,9,100,4,1,11,1
78,34,65,175,3,83,3,8,0,0,7,1,0,2,-7,26,-8,1,71,100,10,1,34,0
63,23,69,144,6,53,1,8,0,0,7,1,0,1,-7,20,-8,1,40,100,6,-8,23,1
61,22,72,162,8,71,1,6,0,0,4,2,1,1,2,56,80,2,43,80,3,3,24,0
81,21,80,207,9,14,0,8,0,0,7,0,-8,1,-7,50,95,0,0,100,2,2,21,1
