,Field name,Reservoir unit,Country,Region,Basin name,Tectonic regime,Latitude,Longitude,Operator company,Onshore/offshore,Hydrocarbon type,Reservoir status,Structural setting,Depth,Period,Lithology,Gross,Netpay,Porosity,Permeability,Oil density,Oil recovery factor,Condensate recovery factor,Gas recovery factor,real_identifier
88,230.0,410.0,9.0,2.0,75.0,2.0,21.0,116.0,25.0,0.0,5.0,2.0,5.0,850.0,15.0,9.0,470.0,40.0,26.0,655.0,940.0,0.09,-1.0,-1.0,0
89,395.0,60.0,30.0,1.0,65.0,2.0,61.0,3.0,170.0,0.0,5.0,2.0,6.0,2550.0,12.0,11.0,130.0,85.0,19.0,810.0,845.0,0.32,-1.0,-1.0,0
90,478.0,410.0,50.0,4.0,3.0,5.0,41.1494,63.9906,165.0,1.0,2.0,3.0,5.0,1670.4,13.0,7.0,62.0,7.0,14.0,8.0,789.3008,-1.0,-1.0,0.85,0
91,277.0,323.0,49.0,7.0,118.0,1.0,49.7502,-101.9196,5.0,1.0,5.0,6.0,4.0,1000.0,27.0,12.0,38.0,6.0,15.0,14.5,843.2619,0.35,-1.0,-1.0,0
92,438.0,132.0,10.0,3.0,10.0,3.0,39.37,118.36,129.0,1.0,5.0,5.0,7.0,1175.4,16.0,12.0,790.5,20.8,32.0,1480.0,960.322,0.31,-1.0,-1.0,0
93,55.0,198.0,47.0,2.0,65.0,3.0,60.5498,2.5318,62.0,0.0,6.0,14.0,7.0,2890.0,13.0,12.0,92.0,37.0,15.0,101.0,835.8083,-1.0,-1.0,-1.0,0
94,207.0,50.0,10.0,3.0,103.0,10.0,43.1255,83.5255,129.0,1.0,3.0,13.0,9.0,3436.0,8.0,12.0,290.0,199.0,-1.0,520.0,845.7761,-1.0,-1.0,0.77,0
95,247.0,268.0,37.0,4.0,89.0,1.0,58.4375,108.3058,190.0,1.0,4.0,5.0,7.0,2588.8,24.0,12.0,53.6,8.5,10.0,153.0,739.9034,-1.0,-1.0,-1.0,0
96,362.0,194.0,9.0,7.0,116.0,1.0,53.45,-116.4286,15.0,1.0,3.0,7.0,3.0,3630.4,10.0,7.0,275.0,161.5,8.8,12.0,-1.0,-1.0,-1.0,0.69,0
97,177.0,110.0,31.0,2.0,57.0,3.0,66.3378,8.3096,167.0,0.0,6.0,8.0,7.0,1717.6,13.0,12.0,70.0,63.1,29.0,1455.0,882.6199,0.73,-1.0,-1.0,0
98,272.0,227.0,37.0,4.0,90.0,1.0,64.99,75.95,160.0,1.0,6.0,3.0,4.0,2529.7,8.0,12.0,450.8,31.6,19.5,46.0,855.9849,0.3,-1.0,-1.0,0
99,337.0,49.0,33.0,6.0,34.0,1.0,22.318,57.7018,121.0,1.0,4.0,5.0,8.0,4390.0,3.0,12.0,215.0,136.0,10.0,8.0,-1.0,-1.0,0.42,0.72,0
100,72.0,290.0,20.0,5.0,100.0,1.0,32.0567,51.6389,110.0,1.0,4.0,6.0,3.0,960.0,19.0,8.0,500.0,210.0,10.0,2.0,870.7038,0.32,-1.0,0.82,0
101,160.0,350.0,9.0,7.0,116.0,10.0,52.7569,-115.4351,156.0,1.0,3.0,5.0,2.0,2500.0,5.0,7.0,38.0,12.0,-1.0,21.0,835.8083,0.37,-1.0,0.77,0
102,51.0,311.0,49.0,6.0,40.0,4.0,32.9486,-93.932,136.0,1.0,3.0,5.0,5.0,2350.0,8.0,10.0,47.0,22.0,16.0,134.0,798.1831,-1.0,-1.0,-1.0,0
103,254.0,75.0,9.0,6.0,118.0,1.0,50.4701,-104.4717,9.0,1.0,5.0,9.0,3.0,1340.0,4.0,6.0,20.0,10.0,21.0,4.0,880.6199,0.43,-1.0,-1.0,0
104,265.0,408.0,24.0,0.0,93.0,2.0,29.9056,20.7983,89.0,1.0,5.0,5.0,6.0,1650.0,17.0,9.0,92.0,37.0,23.0,1501.0,830.912,-1.0,-1.0,-1.0,0
105,255.0,101.0,31.0,1.0,57.0,3.0,66.0789,8.4898,167.0,0.0,2.0,4.0,6.0,1950.0,13.0,12.0,140.0,115.0,28.0,5626.0,807.2678,0.17,0.53,0.73,0
106,61.0,61.0,47.0,1.0,64.0,2.0,59.0824,1.8413,26.0,0.0,3.0,2.0,6.0,3420.0,7.0,11.0,85.0,37.0,15.0,41.0,793.7171,-1.0,-1.0,0.66,0
107,144.0,360.0,10.0,2.0,80.0,0.0,39.1,91.87,129.0,1.0,5.0,7.0,10.0,1260.0,15.0,11.0,985.0,25.0,20.0,103.0,850.8498,0.23,-1.0,-1.0,0
108,6.0,16.0,47.0,1.0,64.0,9.0,59.0692,2.0784,35.0,0.0,5.0,2.0,6.0,1700.0,17.0,15.0,91.0,82.0,-1.0,3501.0,934.9934,0.37,-1.0,-1.0,0
109,369.0,173.0,51.0,4.0,53.0,0.0,11.2617,-72.3826,122.0,2.0,5.0,5.0,11.0,430.0,15.0,11.0,151.0,37.0,36.0,1201.0,987.0627,0.24,-1.0,-1.0,0
110,145.0,250.0,25.0,1.0,70.0,3.0,56.1234,3.4567,45.0,0.0,4.0,3.0,7.0,4200.0,15.0,12.0,60.0,55.0,22.0,12.0,780.1234,0.35,-1.0,0.5,0
111,178.0,50.0,20.0,2.0,15.0,1.0,19.1234,73.1234,120.0,0.0,6.0,3.0,6.0,1400.0,18.0,8.0,72.0,26.0,14.0,1.0,842.1234,0.32,-1.0,-1.0,0
112,310.0,30.0,40.0,6.0,110.0,0.0,27.1234,50.1234,160.0,2.0,6.0,11.0,3.0,2200.0,14.0,10.0,32.0,25.0,16.0,320.0,830.1234,0.48,-1.0,-1.0,0
113,140.0,190.0,5.0,3.0,40.0,5.0,-39.1234,149.1234,70.0,0.0,6.0,3.0,5.0,2400.0,8.0,12.0,45.0,40.0,21.0,1250.0,790.1234,0.58,-1.0,0.75,0
114,425.0,35.0,50.0,7.0,8.0,1.0,35.1234,-96.1234,25.0,1.0,3.0,6.0,11.0,3950.0,3.0,7.0,680.0,80.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0
115,10.0,350.0,50.0,7.0,60.0,10.0,42.1234,-85.1234,115.0,1.0,6.0,7.0,4.0,1150.0,17.0,7.0,185.0,125.0,-1.0,15.0,820.1234,0.5,-1.0,0.95,0
116,270.0,245.0,35.0,6.0,30.0,1.0,23.1234,57.1234,125.0,1.0,6.0,6.0,8.0,740.0,8.0,3.0,400.0,135.0,20.0,3.0,880.1234,0.25,-1.0,-1.0,0
117,12.0,170.0,22.0,4.0,20.0,1.0,49.1234,58.1234,85.0,1.0,6.0,5.0,9.0,1850.0,5.0,10.0,95.0,35.0,11.0,25.0,870.1234,0.35,-1.0,-1.0,0
118,445.0,170.0,10.0,3.0,10.0,10.0,39.1234,118.1234,130.0,1.0,6.0,8.0,7.0,2300.0,18.0,12.0,90.0,25.0,-1.0,65.0,885.1234,0.22,-1.0,-1.0,0
119,415.0,100.0,50.0,7.0,60.0,10.0,45.1234,-85.1234,100.0,1.0,6.0,3.0,4.0,780.0,10.0,10.0,56.0,10.0,-1.0,5.0,860.1234,-1.0,-1.0,-1.0,0
120,210.0,180.0,22.0,3.0,56.0,5.0,40.7128,-74.006,90.0,1.0,4.0,3.0,5.0,2800.0,10.0,8.0,75.0,25.0,12.0,50.0,850.0,0.35,-1.0,0.6,0
121,320.0,190.0,10.0,5.0,90.0,1.0,-23.5505,-46.6333,120.0,0.0,1.0,6.0,8.0,3100.0,18.0,10.0,180.0,90.0,15.0,300.0,900.0,0.25,-1.0,-1.0,0
122,130.0,250.0,35.0,1.0,30.0,3.0,51.5074,-0.1278,60.0,1.0,3.0,4.0,2.0,2200.0,8.0,7.0,90.0,40.0,20.0,200.0,780.0,0.4,0.5,-1.0,0
123,270.0,140.0,28.0,4.0,70.0,7.0,34.0522,-118.2437,100.0,0.0,5.0,7.0,6.0,1500.0,20.0,5.0,120.0,30.0,18.0,150.0,920.0,-1.0,-1.0,0.9,0
124,350.0,300.0,15.0,2.0,110.0,2.0,55.7558,37.6173,80.0,1.0,2.0,5.0,9.0,2700.0,12.0,11.0,60.0,20.0,22.0,400.0,860.0,0.3,0.6,-1.0,0
125,180.0,210.0,40.0,6.0,50.0,0.0,48.8566,2.3522,50.0,0.0,4.0,2.0,7.0,3300.0,14.0,9.0,45.0,15.0,11.0,120.0,890.0,0.5,-1.0,0.7,0
126,290.0,170.0,5.0,3.0,85.0,6.0,-33.8688,151.2093,110.0,1.0,1.0,3.0,4.0,2500.0,16.0,6.0,105.0,35.0,14.0,250.0,810.0,0.45,-1.0,-1.0,0
127,160.0,240.0,30.0,5.0,40.0,4.0,35.6895,139.6917,70.0,0.0,5.0,6.0,10.0,2900.0,9.0,8.0,135.0,45.0,19.0,350.0,870.0,0.2,0.4,-1.0,0
128,240.0,160.0,25.0,4.0,95.0,1.0,39.9042,116.4074,130.0,1.0,3.0,4.0,3.0,2400.0,22.0,5.0,150.0,50.0,17.0,100.0,800.0,0.38,-1.0,0.8,0
129,310.0,130.0,20.0,2.0,60.0,8.0,41.8781,-87.6298,140.0,0.0,2.0,5.0,1.0,2000.0,19.0,7.0,165.0,55.0,13.0,180.0,840.0,0.42,-1.0,-1.0,0
