,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target,real_identifier
22,12.25,1.06,1.87,17.0,82.0,2.11,2.02,0.31,1.31,3.15,1.29,3.01,523.0,1.0,0
23,13.15,2.84,2.62,22.5,110.0,2.58,2.91,0.42,1.63,4.45,0.98,2.66,1124.0,0.0,0
24,12.62,1.22,1.95,18.5,89.0,2.39,2.48,0.33,1.45,3.51,1.16,2.98,591.0,1.0,0
25,13.34,2.18,2.45,21.0,105.0,2.76,3.05,0.37,1.72,4.12,0.92,2.74,1045.0,0.0,0
26,12.41,1.42,2.04,19.5,92.0,1.98,1.89,0.35,1.29,2.84,1.21,3.22,549.0,1.0,0
27,13.54,2.91,2.83,23.0,115.0,2.64,3.12,0.45,1.88,4.62,0.85,2.44,1180.0,0.0,0
28,12.08,1.14,1.79,16.5,79.0,2.03,1.95,0.27,1.39,3.02,1.34,3.11,517.0,1.0,0
29,13.83,2.62,2.25,23.5,93.0,1.45,0.72,0.44,1.08,9.25,0.68,1.72,628.0,2.0,0
30,13.12,2.1,2.45,19.5,105.0,2.7,2.8,0.31,1.5,5.1,0.9,3.15,1020.0,0.0,0
31,12.85,3.5,2.3,21.0,95.0,1.9,0.65,0.48,1.2,6.8,0.75,1.7,720.0,2.0,0
32,14.0,1.8,2.25,17.0,115.0,3.1,3.1,0.25,1.9,6.2,0.95,3.25,960.0,0.0,0
33,11.9,4.2,2.4,22.5,85.0,2.0,1.7,0.45,1.3,2.8,0.8,2.6,590.0,1.0,0
34,14.5,1.6,2.15,15.0,96.0,2.75,2.9,0.28,1.95,5.3,1.05,2.8,1050.0,0.0,0
35,13.2,1.75,2.1,17.5,106.0,2.95,2.95,0.27,2.0,5.1,0.87,3.3,890.0,0.0,0
36,13.75,3.3,2.5,20.5,106.0,1.8,0.58,0.5,0.82,5.9,0.95,1.8,690.0,2.0,0
37,12.7,1.55,2.25,20.5,81.0,1.4,1.45,0.57,1.6,3.1,0.97,2.05,500.0,1.0,0
38,11.7,2.0,2.27,18.5,99.0,3.0,2.25,0.16,1.34,3.3,1.15,2.95,350.0,1.0,0
39,13.5,3.8,2.45,23.5,103.0,1.85,0.74,0.42,1.4,7.2,0.71,1.55,745.0,2.0,0
40,13.2,2.1,2.4,19.0,105.0,2.6,2.75,0.26,1.8,4.0,1.08,3.0,950.0,0.0,0
41,12.0,1.75,1.85,17.5,85.0,1.5,1.4,0.3,1.25,2.3,1.1,2.8,520.0,1.0,0
42,13.8,3.2,2.65,21.0,110.0,2.9,3.05,0.18,1.75,5.5,0.98,3.5,1250.0,0.0,0
43,11.8,0.9,2.1,20.0,90.0,2.3,1.95,0.4,1.3,2.8,1.05,2.4,400.0,1.0,0
44,13.0,1.6,2.3,19.5,98.0,2.5,2.4,0.27,1.6,3.7,1.11,3.2,820.0,0.0,0
45,12.4,2.9,2.0,18.0,87.0,1.7,0.8,0.3,1.0,7.0,0.68,1.6,700.0,2.0,0
46,13.5,1.8,2.7,20.5,115.0,2.75,3.1,0.31,1.95,6.0,1.05,2.7,1200.0,0.0,0
47,11.5,1.1,2.25,21.5,99.0,3.2,2.1,0.14,1.6,3.1,0.97,3.0,860.0,1.0,0
48,12.7,3.5,2.1,18.0,110.0,1.4,0.75,0.28,1.1,8.0,0.66,1.9,870.0,2.0,0
49,14.0,1.9,2.6,20.5,118.0,2.7,3.0,0.32,1.9,6.3,1.06,2.6,1270.0,0.0,0
50,13.12,2.64,2.28,18.7,99.0,1.75,0.8,0.45,1.45,6.3,0.78,1.7,610.0,2.0,0
51,13.69,1.93,2.45,17.2,112.0,2.9,3.0,0.31,2.15,5.9,1.03,3.5,920.0,0.0,0
52,12.65,1.38,1.86,19.4,93.0,2.4,1.95,0.37,1.98,2.9,0.84,2.9,340.0,1.0,0
53,13.92,1.64,2.72,24.5,89.0,2.82,2.78,0.23,1.79,3.45,1.28,3.05,430.0,1.0,0
54,13.34,3.72,2.16,20.8,105.0,1.58,0.65,0.42,1.28,10.5,0.58,1.6,840.0,2.0,0
55,13.03,3.31,2.32,21.5,103.0,1.62,0.58,0.48,1.32,4.8,0.65,1.75,800.0,2.0,0
56,12.98,1.45,2.42,16.8,115.0,3.0,3.15,0.35,2.28,6.2,0.98,3.4,780.0,0.0,0
57,14.21,1.72,2.68,24.0,97.0,2.75,1.28,0.5,2.65,12.8,0.59,1.92,650.0,2.0,0
58,13.41,1.87,2.34,17.0,100.0,2.58,2.79,0.28,1.65,3.9,1.13,3.95,1020.0,0.0,0
59,12.36,1.32,1.98,19.2,94.0,2.38,2.06,0.38,2.1,2.8,0.88,3.05,320.0,1.0,0
60,12.83,2.59,2.41,23.0,112.0,2.87,2.54,0.27,1.92,3.78,1.05,2.94,890.0,1.0,0
61,13.12,1.92,2.34,17.0,98.0,2.45,3.01,0.19,2.14,5.22,1.19,3.24,1420.0,0.0,0
62,11.56,2.03,2.68,22.0,123.0,2.34,2.12,0.31,1.76,2.45,0.91,2.78,610.0,1.0,0
63,12.34,1.45,2.18,19.0,140.0,2.73,2.94,0.25,1.69,3.14,1.27,3.09,960.0,1.0,0
64,14.05,2.28,2.36,18.5,102.0,2.88,3.21,0.2,2.41,5.56,1.29,3.12,1480.0,0.0,0
65,11.78,1.74,2.72,20.0,93.0,2.67,2.81,0.3,2.38,2.63,0.97,3.31,675.0,1.0,0
66,12.51,2.78,2.26,19.5,87.0,1.46,0.59,0.44,0.67,9.81,0.56,1.68,480.0,2.0,0
67,13.34,1.81,2.57,22.0,88.0,2.57,1.15,0.5,2.19,11.68,0.58,1.76,615.0,2.0,0
68,11.39,3.62,1.84,19.0,105.0,3.09,2.51,0.23,3.49,2.83,0.74,2.76,555.0,1.0,0
69,12.18,2.24,2.12,21.0,84.0,2.55,2.6,0.35,1.31,2.71,0.84,3.25,380.0,1.0,0
70,12.68,2.85,2.21,21.7,99.0,2.0,1.45,0.35,1.62,3.12,1.02,2.73,540.0,1.0,0
71,13.25,3.3,2.49,24.3,108.0,1.9,0.8,0.48,1.37,8.45,0.78,1.65,760.0,2.0,0
72,11.95,2.1,2.1,18.0,88.0,1.5,0.55,0.38,0.8,4.2,0.63,1.9,490.0,2.0,0
73,13.12,1.65,2.05,13.0,93.0,2.6,3.0,0.16,2.75,7.5,1.08,2.85,1120.0,0.0,0
74,13.0,4.7,2.25,23.0,97.0,1.65,0.58,0.55,1.48,8.1,0.59,1.45,730.0,2.0,0
75,12.1,1.3,2.35,24.0,72.0,2.3,1.6,0.4,1.4,1.8,1.1,3.15,630.0,1.0,0
76,12.2,1.4,2.5,19.5,106.0,1.9,1.7,0.46,1.05,3.0,1.4,2.2,360.0,1.0,0
77,12.4,4.5,2.7,27.0,103.0,2.15,2.1,0.4,1.7,2.1,0.9,3.1,370.0,1.0,0
78,11.9,4.2,2.4,21.5,83.0,2.8,3.0,0.2,2.85,2.75,0.73,3.6,385.0,1.0,0
79,12.2,1.2,1.8,17.0,150.0,1.8,1.25,0.13,2.45,2.9,1.25,3.05,720.0,1.0,0
80,13.5,1.9,2.35,16.2,110.0,2.6,2.75,0.31,1.85,6.8,1.14,2.95,1120.0,0.0,0
81,12.9,1.55,2.1,18.3,98.0,2.3,2.1,0.28,1.35,3.75,1.05,3.0,990.0,1.0,0
82,14.2,2.1,2.45,19.0,105.0,2.9,3.0,0.33,2.2,6.1,1.08,2.8,1040.0,0.0,0
83,12.4,1.05,2.0,15.6,130.0,1.85,1.75,0.36,2.6,3.2,1.04,2.25,730.0,1.0,0
84,13.0,1.75,2.25,17.5,100.0,2.5,2.4,0.29,1.5,4.0,1.1,3.15,1000.0,0.0,0
85,12.0,4.8,2.6,22.0,90.0,1.3,0.45,0.55,0.75,3.7,0.73,1.25,700.0,2.0,0
86,14.4,1.65,2.4,15.5,120.0,3.15,3.3,0.23,2.0,5.9,1.1,3.6,790.0,0.0,0
87,13.8,1.85,2.3,17.0,115.0,2.7,2.8,0.3,1.7,7.0,1.25,2.9,1290.0,0.0,0
88,12.5,0.95,1.9,14.5,140.0,1.8,1.8,0.34,2.8,3.3,1.03,2.2,740.0,1.0,0
89,13.2,1.7,2.2,18.0,102.0,2.4,2.3,0.27,1.4,3.9,1.07,3.5,1020.0,0.0,0
90,13.45,1.62,2.34,15.8,102.0,3.21,2.91,0.29,1.76,6.43,1.06,3.17,1150.0,0.0,0
91,12.34,2.36,1.62,18.2,99.0,2.18,2.08,0.27,1.43,3.89,1.31,2.89,702.0,1.0,0
92,12.91,0.84,1.67,15.4,89.0,1.89,1.98,0.23,1.41,4.23,1.17,2.41,375.0,1.0,0
93,14.28,1.89,2.48,16.3,112.0,3.78,3.44,0.23,2.12,7.61,0.89,3.41,1450.0,0.0,0
94,13.09,2.64,2.31,19.7,118.0,1.58,0.65,0.51,1.48,9.12,0.58,1.59,830.0,2.0,0
95,12.63,1.71,2.24,21.9,83.0,1.33,1.72,0.47,1.61,3.26,0.86,2.39,480.0,1.0,0
96,14.33,1.82,2.41,14.4,95.0,2.47,2.48,0.29,1.94,5.18,1.01,3.54,1270.0,0.0,0
97,13.27,0.91,2.32,16.8,108.0,2.49,1.27,0.54,0.41,3.12,1.01,1.91,740.0,1.0,0
98,11.73,1.84,1.91,15.7,96.0,1.59,1.55,0.33,1.13,3.75,1.21,2.11,424.0,1.0,0
99,11.91,0.87,2.55,17.6,93.0,2.17,2.18,0.21,2.32,3.02,0.78,3.05,512.0,1.0,0
100,13.62,2.14,2.39,19.2,107.0,2.54,1.98,0.28,1.36,6.3,0.91,2.41,1120.0,0.0,0
101,12.15,1.22,2.57,23.4,92.0,1.38,1.04,0.45,1.72,3.8,0.79,1.43,480.0,1.0,0
102,14.01,1.65,2.45,14.3,118.0,3.02,2.91,0.27,2.11,5.8,1.09,3.25,1300.0,0.0,0
103,12.94,5.37,2.68,24.6,99.0,1.72,0.58,0.62,1.07,4.9,0.8,1.74,500.0,2.0,0
104,13.47,1.85,2.72,20.1,112.0,2.15,1.32,0.25,1.64,7.0,0.58,1.37,435.0,2.0,0
105,14.55,1.98,2.36,13.7,100.0,3.45,3.78,0.29,3.05,7.8,1.22,3.15,1600.0,0.0,0
106,12.28,1.43,2.47,21.9,88.0,1.48,1.27,0.49,1.58,3.7,1.03,2.58,460.0,1.0,0
107,13.36,3.42,2.25,18.0,97.0,1.85,0.82,0.59,1.83,10.4,0.55,1.48,680.0,2.0,0
108,14.27,3.71,2.31,15.9,103.0,3.32,3.26,0.26,2.23,4.8,1.05,3.5,1080.0,0.0,0
109,14.05,1.45,2.34,16.4,96.0,2.24,2.48,0.27,1.59,5.1,1.16,2.78,1290.0,0.0,0
110,12.8,2.7,2.3,19.5,94.0,2.3,2.0,0.35,1.7,3.5,0.9,3.1,700.0,1.0,0
111,13.1,1.6,2.5,17.0,101.0,2.8,2.9,0.28,1.5,5.0,1.05,3.4,1100.0,0.0,0
112,12.5,3.2,2.2,21.0,93.0,2.1,1.8,0.39,1.9,2.0,0.85,3.2,450.0,1.0,0
113,13.9,5.8,2.4,20.0,97.0,1.7,0.65,0.5,1.1,7.5,0.65,1.8,750.0,2.0,0
114,12.2,1.3,2.6,18.0,99.0,2.5,2.7,0.36,2.1,4.5,1.2,2.4,680.0,1.0,0
115,13.3,1.8,2.1,12.0,101.0,2.7,2.8,0.27,1.3,4.4,1.06,3.3,1060.0,0.0,0
116,11.5,2.5,2.4,19.0,97.0,2.9,2.8,0.33,1.8,3.3,0.82,3.35,630.0,1.0,0
117,13.7,5.0,2.3,20.0,93.0,2.0,0.85,0.45,1.0,4.3,0.92,2.1,560.0,2.0,0
118,13.0,1.9,2.7,16.0,103.0,3.1,3.3,0.3,1.6,6.1,1.08,2.8,1280.0,0.0,0
119,12.4,3.5,2.0,18.5,88.0,2.2,1.7,0.38,1.85,1.3,0.94,3.05,570.0,1.0,0
120,13.25,1.82,2.45,18.0,108.0,2.75,2.98,0.35,1.62,5.9,1.05,2.89,1200.0,0.0,0
121,12.63,2.15,2.31,23.0,95.0,1.52,1.32,0.56,1.28,4.2,0.75,1.45,580.0,2.0,0
122,13.5,1.45,2.72,16.5,112.0,3.1,3.34,0.42,1.78,6.1,1.09,3.05,1300.0,0.0,0
123,12.27,2.78,2.24,25.0,89.0,1.9,1.15,0.32,1.0,2.9,0.83,1.98,420.0,1.0,0
124,13.12,1.75,2.55,19.0,107.0,2.5,2.68,0.29,1.45,5.5,1.1,2.75,1100.0,0.0,0
125,12.95,2.4,2.38,22.0,99.0,1.65,1.55,0.5,1.3,4.8,0.72,1.6,620.0,2.0,0
126,13.67,1.6,2.65,17.0,113.0,3.05,3.25,0.38,1.7,6.4,1.12,3.1,1350.0,0.0,0
127,12.48,2.85,2.28,24.5,92.0,1.8,1.05,0.45,0.95,3.6,0.79,1.85,480.0,1.0,0
128,13.41,1.95,2.7,16.0,110.0,2.85,3.1,0.36,1.65,5.8,1.08,2.9,1250.0,0.0,0
129,12.75,2.9,2.42,23.5,97.0,1.75,1.25,0.48,1.12,4.3,0.76,1.75,550.0,2.0,0
130,13.25,2.4,2.55,20.5,99.0,2.1,2.3,0.3,1.6,5.7,1.05,2.9,1120.0,0.0,0
131,12.73,3.5,2.44,26.0,95.0,1.6,0.7,0.55,1.0,6.4,0.6,1.6,670.0,2.0,0
132,13.4,1.75,2.5,18.0,108.0,2.4,2.6,0.35,1.8,4.0,1.15,2.7,980.0,0.0,0
133,11.9,2.0,2.8,29.0,90.0,2.0,2.1,0.6,1.85,3.2,0.95,2.5,450.0,1.0,0
134,13.3,3.2,2.6,22.0,100.0,1.5,0.65,0.45,0.9,7.0,0.65,1.4,490.0,2.0,0
135,13.7,1.9,2.3,18.5,105.0,2.7,2.8,0.28,1.9,4.1,1.2,2.95,1050.0,0.0,0
136,12.2,3.6,2.7,25.0,96.0,1.3,0.45,0.5,1.1,8.0,0.58,1.25,530.0,2.0,0
137,13.1,2.0,2.4,20.0,102.0,2.2,2.4,0.3,1.65,4.8,1.1,2.75,1000.0,0.0,0
138,11.85,2.2,2.85,27.5,93.0,2.1,2.3,0.5,1.7,3.1,0.98,2.4,470.0,1.0,0
139,13.6,3.3,2.5,21.0,115.0,1.45,0.7,0.48,1.1,7.5,0.62,1.5,600.0,2.0,0
140,12.5,2.3,2.35,20.0,90.0,2.3,1.8,0.4,1.6,5.2,1.1,2.9,550.0,1.0,0
141,13.75,3.95,2.5,22.5,89.0,1.65,0.68,0.48,0.9,8.0,0.57,1.75,640.0,2.0,0
142,11.9,1.75,2.15,19.0,86.0,2.5,2.1,0.53,2.0,2.0,1.65,2.8,410.0,1.0,0
143,13.1,4.05,2.45,25.0,98.0,1.9,0.78,0.46,1.3,8.7,0.59,1.65,630.0,2.0,0
144,12.35,2.9,2.25,17.5,90.0,2.75,2.8,0.44,2.75,2.4,1.4,2.85,420.0,1.0,0
145,14.2,1.7,2.15,16.5,97.0,2.7,2.4,0.28,1.95,4.8,1.05,3.6,1040.0,0.0,0
146,12.15,3.3,2.28,18.5,89.0,2.8,2.95,0.46,2.7,2.25,1.45,2.8,415.0,1.0,0
147,13.0,3.5,2.4,23.5,95.0,1.85,0.72,0.47,1.2,8.1,0.56,1.7,645.0,2.0,0
148,13.5,1.65,2.2,24.0,88.0,1.9,1.85,0.26,1.05,3.8,0.99,2.75,475.0,1.0,0
149,11.75,2.75,2.22,17.5,110.0,1.7,1.3,0.42,0.9,2.6,0.95,2.5,495.0,1.0,0
150,13.15,2.34,2.98,23.0,105.0,2.76,2.81,0.39,1.85,4.12,1.05,3.05,782.0,0.0,0
151,12.6,1.98,2.1,17.5,89.0,2.3,2.47,0.28,1.68,3.75,1.12,3.1,705.0,1.0,0
152,12.75,3.5,2.4,20.0,92.0,1.35,0.58,0.42,0.92,9.8,0.69,1.8,670.0,2.0,0
153,13.55,4.8,2.75,24.5,110.0,2.0,0.9,0.28,1.08,8.2,0.64,1.89,620.0,2.0,0
154,14.1,3.85,2.45,14.0,125.0,2.9,3.0,0.18,2.0,5.0,0.87,3.48,750.0,0.0,0
155,13.6,1.5,2.45,16.5,107.0,3.3,3.55,0.17,2.0,6.7,0.88,2.85,1275.0,0.0,0
156,12.8,2.7,2.65,20.5,95.0,1.45,0.48,0.51,0.73,4.5,0.76,2.28,595.0,2.0,0
157,11.7,2.1,2.4,21.0,83.0,1.9,1.65,0.47,1.3,2.75,0.98,2.7,675.0,1.0,0
158,12.3,1.6,2.15,20.0,102.0,1.05,0.98,0.36,1.4,3.0,0.9,1.8,865.0,1.0,0
159,11.7,1.7,2.6,25.5,87.0,1.88,1.58,0.39,1.3,2.55,1.35,3.18,560.0,1.0,0
0,13.74,1.67,2.25,16.4,118.0,2.6,2.9,0.21,1.62,5.85,0.92,3.2,1060.0,0.0,1
1,12.79,2.67,2.48,22.0,112.0,1.48,1.36,0.24,1.26,10.8,0.48,1.47,480.0,2.0,1
2,12.37,1.13,2.16,19.0,87.0,3.5,3.1,0.19,1.87,4.45,1.22,2.87,420.0,1.0,1
3,13.56,1.73,2.46,20.5,116.0,2.96,2.78,0.2,2.45,6.25,0.98,3.03,1120.0,0.0,1
4,13.05,5.8,2.13,21.5,86.0,2.62,2.65,0.3,2.01,2.6,0.73,3.1,380.0,1.0,1
5,11.56,2.05,3.23,28.5,119.0,3.18,5.08,0.47,1.87,6.0,0.93,3.69,465.0,1.0,1
6,14.06,2.15,2.61,17.6,121.0,2.6,2.51,0.31,1.25,5.05,1.06,3.58,1295.0,0.0,1
7,12.36,3.83,2.38,21.0,88.0,2.3,0.92,0.5,1.04,7.65,0.56,1.58,520.0,2.0,1
8,12.25,1.73,2.12,19.0,80.0,1.65,2.03,0.37,1.63,3.4,1.0,3.17,510.0,1.0,1
9,12.08,1.83,2.32,18.5,81.0,1.6,1.5,0.52,1.64,2.4,1.08,2.27,480.0,1.0,1
10,13.36,2.56,2.35,20.0,89.0,1.4,0.5,0.37,0.64,5.6,0.7,2.47,780.0,2.0,1
11,13.88,5.04,2.23,20.0,80.0,0.98,0.34,0.4,0.68,4.9,0.58,1.33,415.0,2.0,1
12,14.2,1.76,2.45,15.2,112.0,3.27,3.39,0.34,1.97,6.75,1.05,2.85,1450.0,0.0,1
13,12.37,1.07,2.1,18.5,88.0,3.52,3.75,0.24,1.95,4.5,1.04,2.77,660.0,1.0,1
14,13.58,2.58,2.69,24.5,105.0,1.55,0.84,0.39,1.54,8.66,0.74,1.8,750.0,2.0,1
15,12.0,0.92,2.0,19.0,86.0,2.42,2.26,0.3,1.43,2.5,1.38,3.12,278.0,1.0,1
16,13.76,1.53,2.7,19.5,132.0,2.95,2.74,0.5,1.35,5.4,1.25,3.0,1235.0,0.0,1
17,14.19,1.59,2.48,16.5,108.0,3.3,3.93,0.32,1.86,8.7,1.23,2.82,1680.0,0.0,1
18,12.64,1.36,2.02,16.8,100.0,2.02,1.41,0.53,0.62,5.75,0.98,1.59,450.0,1.0,1
19,13.83,1.65,2.6,17.2,94.0,2.45,2.99,0.22,2.29,5.6,1.24,3.37,1265.0,0.0,1
20,13.11,1.01,1.7,15.0,78.0,2.98,3.18,0.26,2.28,5.3,1.12,3.18,502.0,1.0,1
21,13.05,1.65,2.55,18.0,98.0,2.45,2.43,0.29,1.44,4.25,1.12,2.51,1105.0,0.0,1
22,13.24,2.59,2.87,21.0,118.0,2.8,2.69,0.39,1.82,4.32,1.04,2.93,735.0,0.0,1
23,12.51,1.73,1.98,20.5,85.0,2.2,1.92,0.32,1.48,2.94,1.04,3.57,672.0,1.0,1
24,12.33,1.1,2.28,16.0,101.0,2.05,1.09,0.63,0.41,3.27,1.25,1.67,680.0,1.0,1
25,12.52,2.43,2.17,21.0,88.0,2.55,2.27,0.26,1.22,2.0,0.9,2.78,325.0,1.0,1
26,12.43,1.53,2.29,21.5,86.0,2.74,3.15,0.39,1.77,3.94,0.69,2.84,352.0,1.0,1
27,12.16,1.61,2.31,22.8,90.0,1.78,1.69,0.43,1.56,2.45,1.33,2.26,495.0,1.0,1
28,11.76,2.68,2.92,20.0,103.0,1.75,2.03,0.6,1.05,3.8,1.23,2.5,607.0,1.0,1
29,13.78,2.76,2.3,22.0,90.0,1.35,0.68,0.41,1.03,9.58,0.7,1.68,615.0,2.0,1
30,13.39,1.77,2.62,16.1,93.0,2.85,2.94,0.34,1.45,4.8,0.92,3.22,1195.0,0.0,1
31,14.22,1.7,2.3,16.3,118.0,3.2,3.0,0.26,2.03,6.38,0.94,3.31,970.0,0.0,1
32,12.04,4.3,2.38,22.0,80.0,2.1,1.75,0.42,1.35,2.6,0.79,2.57,580.0,1.0,1
33,14.21,4.04,2.44,18.9,111.0,2.85,2.65,0.3,1.25,5.24,0.87,3.33,1080.0,0.0,1
34,14.83,1.64,2.17,14.0,97.0,2.8,2.98,0.29,1.98,5.2,1.08,2.85,1045.0,0.0,1
35,13.05,1.77,2.1,17.0,107.0,3.0,3.0,0.28,2.03,5.04,0.88,3.35,885.0,0.0,1
36,13.69,3.26,2.54,20.0,107.0,1.83,0.56,0.5,0.8,5.88,0.96,1.82,680.0,2.0,1
37,12.69,1.53,2.26,20.7,80.0,1.38,1.46,0.58,1.62,3.05,0.96,2.06,495.0,1.0,1
38,11.62,1.99,2.28,18.0,98.0,3.02,2.26,0.17,1.35,3.25,1.16,2.96,345.0,1.0,1
39,13.4,3.91,2.48,23.0,102.0,1.8,0.75,0.43,1.41,7.3,0.7,1.56,750.0,2.0,1
40,13.5,1.81,2.61,20.0,96.0,2.53,2.61,0.28,1.66,3.52,1.12,3.82,845.0,0.0,1
41,13.73,1.5,2.7,22.5,101.0,3.0,3.25,0.29,2.38,5.7,1.19,2.71,1285.0,0.0,1
42,12.29,2.83,2.22,18.0,88.0,2.45,2.25,0.25,1.99,2.15,1.15,3.3,290.0,1.0,1
43,12.6,1.34,1.9,18.5,88.0,1.45,1.36,0.29,1.35,2.45,1.04,2.77,562.0,1.0,1
44,11.41,0.74,2.5,21.0,88.0,2.48,2.01,0.42,1.44,3.08,1.1,2.31,434.0,1.0,1
45,13.64,3.1,2.56,15.2,116.0,2.7,3.03,0.17,1.66,5.1,0.96,3.36,845.0,0.0,1
46,12.6,2.46,2.2,18.5,94.0,1.62,0.66,0.63,0.94,7.1,0.73,1.58,695.0,2.0,1
47,11.96,1.09,2.3,21.0,101.0,3.38,2.14,0.13,1.65,3.21,0.99,3.13,886.0,1.0,1
48,12.25,3.88,2.2,18.5,112.0,1.38,0.78,0.29,1.14,8.21,0.65,2.0,855.0,2.0,1
49,14.3,1.92,2.72,20.0,120.0,2.8,3.14,0.33,1.97,6.2,1.07,2.65,1280.0,0.0,1
50,12.88,2.99,2.4,20.0,104.0,1.3,1.22,0.24,0.83,5.4,0.74,1.42,530.0,2.0,1
51,13.49,3.59,2.19,19.5,88.0,1.62,0.48,0.58,0.88,5.7,0.81,1.82,580.0,2.0,1
52,13.56,1.71,2.31,16.2,117.0,3.15,3.29,0.34,2.34,6.13,0.95,3.38,795.0,0.0,1
53,14.34,1.68,2.7,25.0,98.0,2.8,1.31,0.53,2.7,13.0,0.57,1.96,660.0,2.0,1
54,13.71,1.86,2.36,16.6,101.0,2.61,2.88,0.27,1.69,3.8,1.11,4.0,1035.0,0.0,1
55,12.22,1.29,1.94,19.0,92.0,2.36,2.04,0.39,2.08,2.7,0.86,3.02,312.0,1.0,1
56,13.27,4.28,2.26,20.0,120.0,1.59,0.69,0.43,1.35,10.2,0.59,1.56,835.0,2.0,1
57,13.16,3.57,2.15,21.0,102.0,1.5,0.55,0.43,1.3,4.0,0.6,1.68,830.0,2.0,1
58,13.86,1.51,2.67,25.0,86.0,2.95,2.86,0.21,1.87,3.38,1.36,3.16,410.0,1.0,1
59,12.85,3.27,2.58,22.0,106.0,1.65,0.6,0.6,0.96,5.58,0.87,2.11,570.0,2.0,1
60,13.84,4.12,2.38,19.5,89.0,1.8,0.83,0.48,1.56,9.01,0.57,1.64,480.0,2.0,1
61,13.3,1.72,2.14,17.0,94.0,2.4,2.19,0.27,1.35,3.95,1.02,2.77,1285.0,0.0,1
62,13.05,3.86,2.32,22.5,85.0,1.65,1.59,0.61,1.62,4.8,0.84,2.01,515.0,1.0,1
63,12.51,1.24,2.25,17.5,85.0,2.0,0.58,0.6,1.25,5.45,0.75,1.51,650.0,2.0,1
64,12.29,1.41,1.98,16.0,85.0,2.55,2.5,0.29,1.77,2.9,1.23,2.74,428.0,1.0,1
65,12.77,3.43,1.98,16.0,80.0,1.63,1.25,0.43,0.83,3.4,0.7,2.12,372.0,1.0,1
66,12.96,3.45,2.35,18.5,106.0,1.39,0.7,0.4,0.94,5.28,0.68,1.75,675.0,2.0,1
67,13.67,1.25,1.92,18.0,94.0,2.1,1.79,0.32,0.73,3.8,1.23,2.46,630.0,1.0,1
68,13.16,2.36,2.67,18.6,101.0,2.8,3.24,0.3,2.81,5.68,1.03,3.17,1185.0,0.0,1
