,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target,real_identifier
36,14.0,1.8,2.7,20.5,118.0,2.7,3.0,0.3,1.9,6.0,1.05,2.7,1250.0,0.0,0
37,11.7,0.9,2.4,22.0,92.0,2.5,2.1,0.35,1.5,2.9,1.1,2.5,440.0,1.0,0
38,13.0,3.2,2.3,17.0,110.0,1.4,0.8,0.3,1.2,8.0,0.68,1.9,860.0,2.0,0
39,13.4,2.2,2.5,19.5,105.0,2.6,2.8,0.25,1.75,4.8,1.02,3.2,920.0,0.0,0
40,12.81,2.13,2.28,19.0,92.0,1.75,1.06,0.52,1.47,4.32,0.89,1.95,550.0,1.0,0
41,13.56,3.02,2.45,20.0,98.0,1.94,0.88,0.46,1.32,6.15,0.61,1.71,700.0,2.0,0
42,12.45,1.58,2.05,15.5,83.0,2.39,2.37,0.31,1.58,3.25,1.17,2.56,410.0,1.0,0
43,13.22,4.01,2.52,21.0,104.0,1.57,1.43,0.49,1.71,5.89,0.73,1.86,635.0,2.0,0
44,13.71,1.92,2.17,17.0,90.0,2.24,1.95,0.26,1.26,4.01,1.12,2.64,600.0,1.0,0
45,12.18,0.89,1.83,14.0,82.0,1.82,0.65,0.33,0.99,2.78,1.07,1.91,500.0,1.0,0
46,12.68,3.31,2.41,19.0,102.0,1.68,1.12,0.45,1.04,4.93,0.76,2.03,620.0,2.0,0
47,13.42,2.74,2.33,20.5,96.0,1.87,1.34,0.41,1.59,5.43,0.81,1.88,680.0,2.0,0
48,13.02,1.35,2.04,16.5,87.0,2.45,2.48,0.28,1.67,3.72,1.19,2.67,435.0,1.0,0
49,12.91,3.62,2.27,18.0,99.0,1.71,1.29,0.47,1.14,5.12,0.69,1.79,660.0,2.0,0
50,12.15,2.0,2.4,20.5,112.0,2.7,2.45,0.3,2.8,3.2,1.05,2.95,820.0,1.0,0
51,13.0,1.8,2.15,18.0,98.0,2.4,2.1,0.25,1.7,4.1,0.85,3.1,700.0,0.0,0
52,12.5,2.5,2.5,22.0,130.0,2.9,2.7,0.33,2.0,2.8,1.0,2.75,800.0,1.0,0
53,14.2,1.9,2.3,17.0,100.0,3.1,3.2,0.2,2.5,5.5,1.3,3.2,1450.0,0.0,0
54,11.7,1.4,2.6,21.0,96.0,2.6,2.8,0.28,2.4,2.7,0.94,3.3,650.0,1.0,0
55,13.1,1.75,2.7,29.0,140.0,3.2,2.9,0.2,2.0,3.5,1.28,3.45,990.0,1.0,0
56,12.8,2.4,2.3,19.0,87.0,1.4,0.5,0.49,0.65,9.8,0.56,1.62,475.0,2.0,0
57,13.5,1.7,2.6,23.0,90.0,2.65,1.15,0.5,2.3,11.8,0.56,1.75,625.0,2.0,0
58,11.5,3.6,1.8,19.0,106.0,3.2,2.6,0.25,3.6,2.85,0.74,2.8,565.0,1.0,0
59,12.1,2.2,2.1,20.0,86.0,2.65,2.7,0.36,1.4,2.8,0.85,3.25,380.0,1.0,0
60,14.2,1.5,2.4,19.0,110.0,2.9,3.05,0.28,1.9,7.5,1.15,3.0,1200.0,0.0,0
61,12.4,0.85,2.1,16.5,100.0,2.0,1.8,0.31,1.35,2.8,1.22,3.2,470.0,1.0,0
62,14.9,1.8,2.5,12.0,90.0,3.2,3.8,0.45,2.9,5.8,1.28,2.8,1180.0,0.0,0
63,13.0,4.6,2.6,23.0,92.0,1.3,0.45,0.5,0.78,3.9,0.73,1.25,730.0,2.0,0
64,13.5,1.7,2.3,18.0,105.0,2.8,3.2,0.29,2.0,6.0,1.08,3.5,980.0,0.0,0
65,12.5,0.92,2.0,14.0,140.0,1.8,1.75,0.36,2.6,3.3,1.05,2.2,740.0,1.0,0
66,14.0,1.6,2.4,17.0,120.0,2.95,3.1,0.25,2.0,5.7,1.1,3.6,800.0,0.0,0
67,13.8,4.5,2.3,21.0,87.0,1.25,0.46,0.51,1.1,6.5,0.77,1.7,530.0,2.0,0
68,14.1,2.0,2.4,19.5,102.0,2.7,2.9,0.33,2.4,6.1,1.06,2.7,1070.0,0.0,0
69,12.7,0.95,2.2,18.5,98.0,2.1,1.9,0.29,1.5,2.7,1.24,3.15,460.0,1.0,0
70,13.45,1.62,2.34,15.2,108.0,3.21,3.05,0.29,1.78,6.73,1.04,3.18,1245.0,0.0,0
71,12.35,2.14,1.65,18.0,95.0,2.08,2.03,0.27,1.38,3.52,1.24,2.89,690.0,1.0,0
72,12.98,0.87,1.68,15.5,88.0,1.89,1.96,0.23,1.41,4.35,1.17,2.43,385.0,1.0,0
73,14.22,1.91,2.48,16.4,112.0,3.78,3.42,0.23,2.12,7.65,0.88,3.41,1450.0,0.0,0
74,13.09,2.48,2.34,19.7,118.0,1.59,0.64,0.51,1.43,9.12,0.58,1.59,830.0,2.0,0
75,12.64,1.69,2.24,21.8,83.0,1.32,1.71,0.46,1.59,3.25,0.86,2.39,475.0,1.0,0
76,14.28,1.82,2.41,14.3,95.0,2.45,2.48,0.28,1.94,5.17,1.01,3.54,1275.0,0.0,0
77,13.27,0.91,2.32,16.8,109.0,2.48,1.27,0.53,0.41,3.12,1.01,1.91,740.0,1.0,0
78,11.73,1.83,1.91,15.8,96.0,1.58,1.54,0.33,1.13,3.75,1.22,2.12,425.0,1.0,0
79,11.91,0.88,2.55,17.7,93.0,2.17,2.18,0.21,2.32,3.02,0.78,3.05,515.0,1.0,0
80,13.5,2.0,2.45,17.0,105.0,2.1,1.5,0.23,1.3,6.0,0.8,1.45,720.0,2.0,0
81,14.0,1.6,2.35,13.0,97.0,3.1,3.3,0.25,2.0,7.2,1.1,2.8,1400.0,0.0,0
82,12.7,4.1,2.6,24.0,94.0,1.7,0.58,0.62,1.2,5.5,0.85,1.7,530.0,2.0,0
83,13.3,1.8,2.7,26.0,110.0,2.3,1.3,0.27,1.6,7.0,0.6,1.3,430.0,2.0,0
84,14.4,1.9,2.4,11.0,100.0,3.4,3.7,0.26,3.0,7.6,1.25,3.1,1550.0,0.0,0
85,14.2,1.7,2.4,15.0,125.0,2.7,3.0,0.29,2.2,5.7,1.0,3.9,1050.0,0.0,0
86,12.1,1.6,2.4,21.0,87.0,1.5,1.3,0.48,1.6,3.7,1.0,2.6,460.0,1.0,0
87,13.3,3.4,2.3,18.0,99.0,1.85,0.8,0.6,1.9,10.5,0.55,1.5,680.0,2.0,0
88,14.4,3.6,2.3,15.0,103.0,3.3,3.2,0.28,2.2,4.8,1.05,3.4,1070.0,0.0,0
89,14.1,1.5,2.3,16.0,96.0,2.1,2.4,0.25,1.5,5.1,1.15,2.8,1290.0,0.0,0
90,13.21,1.84,2.45,18.0,107.0,2.78,3.12,0.35,1.59,5.87,1.07,2.89,1180.0,0.0,0
91,12.19,2.77,2.09,23.5,92.0,1.45,1.63,0.61,1.35,2.56,0.84,3.18,308.0,1.0,0
92,12.78,2.43,2.37,25.0,96.0,1.07,1.02,0.29,0.81,5.48,0.64,1.41,552.0,2.0,0
93,12.52,1.36,2.15,19.5,104.0,1.41,0.54,0.51,1.37,7.42,0.56,1.51,628.0,2.0,0
94,13.75,1.53,2.57,19.5,113.0,2.89,3.32,0.38,1.67,6.51,1.11,2.54,1120.0,0.0,0
95,13.01,1.46,2.08,15.0,97.0,2.35,2.59,0.27,1.34,3.63,1.16,2.65,1010.0,0.0,0
96,12.64,3.49,2.32,21.0,105.0,1.66,1.17,0.16,0.82,4.97,0.77,1.27,595.0,2.0,0
97,13.72,1.86,2.64,16.8,114.0,2.95,2.74,0.37,1.65,6.25,1.11,2.89,1360.0,0.0,0
98,12.79,2.91,2.58,23.7,100.0,2.28,0.58,0.51,0.8,4.87,0.88,2.12,585.0,2.0,0
99,12.33,1.6,2.28,24.2,87.0,2.19,2.41,0.39,1.87,2.09,0.87,2.75,338.0,1.0,0
100,13.42,2.0,2.48,20.0,102.0,2.7,2.8,0.3,1.8,5.6,1.15,2.92,1120.0,0.0,0
101,12.23,1.45,2.55,24.0,88.0,2.4,2.0,0.45,1.05,3.1,0.94,3.15,420.0,1.0,0
102,13.75,1.75,2.35,18.0,105.0,2.5,2.75,0.38,2.0,4.0,1.2,2.85,1050.0,0.0,0
103,11.9,2.25,2.75,29.0,95.0,2.0,2.1,0.55,1.65,3.2,0.95,2.5,480.0,1.0,0
104,13.1,3.8,2.4,22.0,110.0,1.5,1.4,0.35,1.1,9.0,0.58,1.3,540.0,2.0,0
105,13.6,1.95,2.4,19.5,108.0,2.65,2.7,0.4,1.9,4.8,1.18,2.9,1200.0,0.0,0
106,12.3,3.0,2.6,25.0,99.0,1.8,0.6,0.5,1.1,7.0,0.7,1.7,850.0,2.0,0
107,13.55,1.85,2.5,20.5,109.0,2.45,2.6,0.39,1.95,3.9,1.2,2.85,980.0,0.0,0
108,12.15,1.4,2.45,23.0,87.0,2.3,2.15,0.42,1.0,2.8,0.92,3.1,390.0,1.0,0
109,13.3,3.2,2.65,24.5,120.0,1.45,1.6,0.25,1.3,8.5,0.6,1.35,490.0,2.0,0
110,13.15,2.45,2.35,22.0,94.0,2.1,1.65,0.4,1.5,6.3,0.82,2.05,580.0,2.0,0
111,13.78,1.82,2.15,17.5,98.0,2.52,2.1,0.32,2.0,4.2,1.08,3.3,980.0,0.0,0
112,12.45,3.5,2.3,19.0,89.0,2.75,2.8,0.47,2.7,2.1,1.45,2.75,390.0,1.0,0
113,11.95,1.2,2.55,25.0,76.0,1.95,1.45,0.38,1.35,2.15,1.28,2.65,610.0,1.0,0
114,12.8,3.7,2.45,22.5,100.0,2.78,2.45,0.42,1.9,2.45,1.15,3.05,450.0,1.0,0
115,10.9,1.45,2.18,21.0,84.0,2.35,2.05,0.5,1.95,1.85,1.68,2.8,395.0,1.0,0
116,13.25,3.1,2.32,21.0,90.0,1.85,0.7,0.43,1.2,8.25,0.53,1.58,640.0,2.0,0
117,14.05,4.0,2.7,24.0,95.0,2.0,0.72,0.55,1.3,9.05,0.59,1.55,550.0,2.0,0
118,13.4,1.6,2.2,23.5,86.0,1.85,1.8,0.25,1.0,3.65,0.95,2.75,465.0,1.0,0
119,11.75,2.8,2.2,17.5,110.0,1.7,1.25,0.4,0.9,2.55,0.92,2.45,490.0,1.0,0
120,13.18,2.54,3.01,22.5,105.0,2.41,2.35,0.39,1.83,4.23,1.07,3.05,785.0,0.0,0
121,12.56,1.98,2.15,17.3,92.0,2.12,2.47,0.24,1.69,3.75,1.19,3.08,698.0,1.0,0
122,12.76,3.62,2.41,18.9,90.0,1.37,0.59,0.38,0.89,9.84,0.69,1.87,656.0,2.0,0
123,13.53,4.32,2.74,24.7,115.0,1.89,0.91,0.26,1.08,8.21,0.64,1.98,622.0,2.0,0
124,14.09,3.78,2.46,14.1,125.0,2.85,2.97,0.19,2.01,5.34,0.87,3.46,743.0,0.0,0
125,13.61,1.37,2.44,15.9,105.0,3.28,3.58,0.18,1.99,6.52,0.86,2.79,1270.0,0.0,0
126,12.87,2.73,2.65,20.2,94.0,1.47,0.47,0.51,0.72,4.49,0.75,2.26,592.0,2.0,0
127,11.78,2.14,2.39,22.1,83.0,1.88,1.63,0.46,1.31,2.94,1.03,2.71,673.0,1.0,0
128,12.39,1.54,2.18,19.8,101.0,1.06,0.98,0.35,1.42,2.98,0.901,1.8,862.0,1.0,0
129,11.74,1.59,2.57,25.4,87.0,1.87,1.57,0.39,1.3,2.54,1.32,3.18,555.0,1.0,0
130,13.45,1.52,2.78,17.2,105.0,2.85,2.73,0.31,1.45,5.1,1.05,2.91,820.0,0.0,0
131,12.76,2.1,2.54,19.0,99.0,2.34,2.27,0.26,1.82,4.3,1.01,3.45,750.0,0.0,0
132,11.94,1.85,1.95,20.3,85.0,2.45,1.72,0.39,1.47,2.15,0.93,2.47,425.0,1.0,0
133,12.54,1.12,1.89,21.0,77.0,2.05,1.98,0.28,1.02,4.75,1.13,3.51,520.0,1.0,0
134,12.31,1.58,2.17,23.0,107.0,1.95,2.04,0.33,1.59,2.02,1.04,2.92,335.0,1.0,0
135,13.78,1.65,2.13,15.8,100.0,3.05,3.34,0.2,2.12,6.05,0.9,3.31,975.0,0.0,0
136,14.05,2.48,2.45,19.8,90.0,1.65,0.68,0.43,1.22,9.65,0.61,1.7,650.0,2.0,0
137,13.22,1.61,2.81,15.2,109.0,2.55,2.65,0.33,1.34,4.55,1.08,2.75,870.0,0.0,0
138,12.88,3.75,2.62,18.3,101.0,2.38,2.38,0.24,1.95,4.45,1.02,3.49,765.0,0.0,0
139,13.92,1.32,2.25,15.9,97.0,2.95,3.12,0.21,1.83,7.15,1.0,3.54,1040.0,0.0,0
0,13.74,1.67,2.25,16.4,118.0,2.6,2.9,0.21,1.62,5.85,0.92,3.2,1060.0,0.0,1
1,12.79,2.67,2.48,22.0,112.0,1.48,1.36,0.24,1.26,10.8,0.48,1.47,480.0,2.0,1
2,12.37,1.13,2.16,19.0,87.0,3.5,3.1,0.19,1.87,4.45,1.22,2.87,420.0,1.0,1
3,13.56,1.73,2.46,20.5,116.0,2.96,2.78,0.2,2.45,6.25,0.98,3.03,1120.0,0.0,1
4,13.05,5.8,2.13,21.5,86.0,2.62,2.65,0.3,2.01,2.6,0.73,3.1,380.0,1.0,1
5,11.56,2.05,3.23,28.5,119.0,3.18,5.08,0.47,1.87,6.0,0.93,3.69,465.0,1.0,1
6,14.06,2.15,2.61,17.6,121.0,2.6,2.51,0.31,1.25,5.05,1.06,3.58,1295.0,0.0,1
7,12.36,3.83,2.38,21.0,88.0,2.3,0.92,0.5,1.04,7.65,0.56,1.58,520.0,2.0,1
8,12.25,1.73,2.12,19.0,80.0,1.65,2.03,0.37,1.63,3.4,1.0,3.17,510.0,1.0,1
9,12.08,1.83,2.32,18.5,81.0,1.6,1.5,0.52,1.64,2.4,1.08,2.27,480.0,1.0,1
10,13.36,2.56,2.35,20.0,89.0,1.4,0.5,0.37,0.64,5.6,0.7,2.47,780.0,2.0,1
11,13.88,5.04,2.23,20.0,80.0,0.98,0.34,0.4,0.68,4.9,0.58,1.33,415.0,2.0,1
12,14.2,1.76,2.45,15.2,112.0,3.27,3.39,0.34,1.97,6.75,1.05,2.85,1450.0,0.0,1
13,12.37,1.07,2.1,18.5,88.0,3.52,3.75,0.24,1.95,4.5,1.04,2.77,660.0,1.0,1
14,13.58,2.58,2.69,24.5,105.0,1.55,0.84,0.39,1.54,8.66,0.74,1.8,750.0,2.0,1
15,12.0,0.92,2.0,19.0,86.0,2.42,2.26,0.3,1.43,2.5,1.38,3.12,278.0,1.0,1
16,13.76,1.53,2.7,19.5,132.0,2.95,2.74,0.5,1.35,5.4,1.25,3.0,1235.0,0.0,1
17,14.19,1.59,2.48,16.5,108.0,3.3,3.93,0.32,1.86,8.7,1.23,2.82,1680.0,0.0,1
18,12.64,1.36,2.02,16.8,100.0,2.02,1.41,0.53,0.62,5.75,0.98,1.59,450.0,1.0,1
19,13.83,1.65,2.6,17.2,94.0,2.45,2.99,0.22,2.29,5.6,1.24,3.37,1265.0,0.0,1
20,13.11,1.01,1.7,15.0,78.0,2.98,3.18,0.26,2.28,5.3,1.12,3.18,502.0,1.0,1
21,13.05,1.65,2.55,18.0,98.0,2.45,2.43,0.29,1.44,4.25,1.12,2.51,1105.0,0.0,1
22,13.24,2.59,2.87,21.0,118.0,2.8,2.69,0.39,1.82,4.32,1.04,2.93,735.0,0.0,1
23,12.51,1.73,1.98,20.5,85.0,2.2,1.92,0.32,1.48,2.94,1.04,3.57,672.0,1.0,1
24,12.33,1.1,2.28,16.0,101.0,2.05,1.09,0.63,0.41,3.27,1.25,1.67,680.0,1.0,1
25,12.52,2.43,2.17,21.0,88.0,2.55,2.27,0.26,1.22,2.0,0.9,2.78,325.0,1.0,1
26,12.43,1.53,2.29,21.5,86.0,2.74,3.15,0.39,1.77,3.94,0.69,2.84,352.0,1.0,1
27,12.16,1.61,2.31,22.8,90.0,1.78,1.69,0.43,1.56,2.45,1.33,2.26,495.0,1.0,1
28,11.76,2.68,2.92,20.0,103.0,1.75,2.03,0.6,1.05,3.8,1.23,2.5,607.0,1.0,1
29,13.78,2.76,2.3,22.0,90.0,1.35,0.68,0.41,1.03,9.58,0.7,1.68,615.0,2.0,1
30,13.39,1.77,2.62,16.1,93.0,2.85,2.94,0.34,1.45,4.8,0.92,3.22,1195.0,0.0,1
31,14.22,1.7,2.3,16.3,118.0,3.2,3.0,0.26,2.03,6.38,0.94,3.31,970.0,0.0,1
32,12.04,4.3,2.38,22.0,80.0,2.1,1.75,0.42,1.35,2.6,0.79,2.57,580.0,1.0,1
33,14.21,4.04,2.44,18.9,111.0,2.85,2.65,0.3,1.25,5.24,0.87,3.33,1080.0,0.0,1
34,14.83,1.64,2.17,14.0,97.0,2.8,2.98,0.29,1.98,5.2,1.08,2.85,1045.0,0.0,1
35,13.05,1.77,2.1,17.0,107.0,3.0,3.0,0.28,2.03,5.04,0.88,3.35,885.0,0.0,1
36,13.69,3.26,2.54,20.0,107.0,1.83,0.56,0.5,0.8,5.88,0.96,1.82,680.0,2.0,1
37,12.69,1.53,2.26,20.7,80.0,1.38,1.46,0.58,1.62,3.05,0.96,2.06,495.0,1.0,1
38,11.62,1.99,2.28,18.0,98.0,3.02,2.26,0.17,1.35,3.25,1.16,2.96,345.0,1.0,1
39,13.4,3.91,2.48,23.0,102.0,1.8,0.75,0.43,1.41,7.3,0.7,1.56,750.0,2.0,1
40,13.5,1.81,2.61,20.0,96.0,2.53,2.61,0.28,1.66,3.52,1.12,3.82,845.0,0.0,1
41,13.73,1.5,2.7,22.5,101.0,3.0,3.25,0.29,2.38,5.7,1.19,2.71,1285.0,0.0,1
42,12.29,2.83,2.22,18.0,88.0,2.45,2.25,0.25,1.99,2.15,1.15,3.3,290.0,1.0,1
43,12.6,1.34,1.9,18.5,88.0,1.45,1.36,0.29,1.35,2.45,1.04,2.77,562.0,1.0,1
44,11.41,0.74,2.5,21.0,88.0,2.48,2.01,0.42,1.44,3.08,1.1,2.31,434.0,1.0,1
45,13.64,3.1,2.56,15.2,116.0,2.7,3.03,0.17,1.66,5.1,0.96,3.36,845.0,0.0,1
46,12.6,2.46,2.2,18.5,94.0,1.62,0.66,0.63,0.94,7.1,0.73,1.58,695.0,2.0,1
47,11.96,1.09,2.3,21.0,101.0,3.38,2.14,0.13,1.65,3.21,0.99,3.13,886.0,1.0,1
48,12.25,3.88,2.2,18.5,112.0,1.38,0.78,0.29,1.14,8.21,0.65,2.0,855.0,2.0,1
49,14.3,1.92,2.72,20.0,120.0,2.8,3.14,0.33,1.97,6.2,1.07,2.65,1280.0,0.0,1
50,12.88,2.99,2.4,20.0,104.0,1.3,1.22,0.24,0.83,5.4,0.74,1.42,530.0,2.0,1
51,13.49,3.59,2.19,19.5,88.0,1.62,0.48,0.58,0.88,5.7,0.81,1.82,580.0,2.0,1
52,13.56,1.71,2.31,16.2,117.0,3.15,3.29,0.34,2.34,6.13,0.95,3.38,795.0,0.0,1
53,14.34,1.68,2.7,25.0,98.0,2.8,1.31,0.53,2.7,13.0,0.57,1.96,660.0,2.0,1
54,13.71,1.86,2.36,16.6,101.0,2.61,2.88,0.27,1.69,3.8,1.11,4.0,1035.0,0.0,1
55,12.22,1.29,1.94,19.0,92.0,2.36,2.04,0.39,2.08,2.7,0.86,3.02,312.0,1.0,1
56,13.27,4.28,2.26,20.0,120.0,1.59,0.69,0.43,1.35,10.2,0.59,1.56,835.0,2.0,1
57,13.16,3.57,2.15,21.0,102.0,1.5,0.55,0.43,1.3,4.0,0.6,1.68,830.0,2.0,1
58,13.86,1.51,2.67,25.0,86.0,2.95,2.86,0.21,1.87,3.38,1.36,3.16,410.0,1.0,1
59,12.85,3.27,2.58,22.0,106.0,1.65,0.6,0.6,0.96,5.58,0.87,2.11,570.0,2.0,1
60,13.84,4.12,2.38,19.5,89.0,1.8,0.83,0.48,1.56,9.01,0.57,1.64,480.0,2.0,1
61,13.3,1.72,2.14,17.0,94.0,2.4,2.19,0.27,1.35,3.95,1.02,2.77,1285.0,0.0,1
62,13.05,3.86,2.32,22.5,85.0,1.65,1.59,0.61,1.62,4.8,0.84,2.01,515.0,1.0,1
63,12.51,1.24,2.25,17.5,85.0,2.0,0.58,0.6,1.25,5.45,0.75,1.51,650.0,2.0,1
64,12.29,1.41,1.98,16.0,85.0,2.55,2.5,0.29,1.77,2.9,1.23,2.74,428.0,1.0,1
65,12.77,3.43,1.98,16.0,80.0,1.63,1.25,0.43,0.83,3.4,0.7,2.12,372.0,1.0,1
66,12.96,3.45,2.35,18.5,106.0,1.39,0.7,0.4,0.94,5.28,0.68,1.75,675.0,2.0,1
67,13.67,1.25,1.92,18.0,94.0,2.1,1.79,0.32,0.73,3.8,1.23,2.46,630.0,1.0,1
68,13.16,2.36,2.67,18.6,101.0,2.8,3.24,0.3,2.81,5.68,1.03,3.17,1185.0,0.0,1
69,12.37,0.94,1.36,10.6,88.0,1.98,0.57,0.28,0.42,1.95,1.05,1.82,520.0,1.0,1
70,12.47,1.52,2.2,19.0,162.0,2.5,2.27,0.32,3.28,2.6,1.16,2.63,937.0,1.0,1
71,11.81,2.12,2.74,21.5,134.0,1.6,0.99,0.14,1.56,2.5,0.95,2.26,625.0,1.0,1
72,13.24,3.98,2.29,17.5,103.0,2.64,2.63,0.32,1.66,4.36,0.82,3.0,680.0,0.0,1
73,14.1,2.16,2.3,18.0,105.0,2.95,3.32,0.22,2.38,5.75,1.25,3.17,1510.0,0.0,1
74,11.61,1.35,2.7,20.0,94.0,2.74,2.92,0.29,2.49,2.65,0.96,3.26,680.0,1.0,1
75,12.99,1.67,2.6,30.0,139.0,3.3,2.89,0.21,1.96,3.35,1.31,3.5,985.0,1.0,1
76,12.77,2.39,2.28,19.5,86.0,1.39,0.51,0.48,0.64,9.899999,0.57,1.63,470.0,2.0,1
77,13.48,1.67,2.64,22.5,89.0,2.6,1.1,0.52,2.29,11.75,0.57,1.78,620.0,2.0,1
78,11.46,3.74,1.82,19.5,107.0,3.18,2.58,0.24,3.58,2.9,0.75,2.81,562.0,1.0,1
79,12.07,2.16,2.17,21.0,85.0,2.6,2.65,0.37,1.35,2.76,0.86,3.28,378.0,1.0,1
80,11.82,1.47,1.99,20.8,86.0,1.98,1.6,0.3,1.53,1.95,0.95,3.33,495.0,1.0,1
81,13.45,3.7,2.6,23.0,111.0,1.7,0.92,0.43,1.46,10.68,0.85,1.56,695.0,2.0,1
82,12.2,3.03,2.32,19.0,96.0,1.25,0.49,0.4,0.73,5.5,0.66,1.83,510.0,2.0,1
83,13.05,1.73,2.04,12.4,92.0,2.72,3.27,0.17,2.91,7.2,1.12,2.91,1150.0,0.0,1
84,13.17,5.19,2.32,22.0,93.0,1.74,0.63,0.61,1.55,7.9,0.6,1.48,725.0,2.0,1
85,12.08,1.33,2.3,23.6,70.0,2.2,1.59,0.42,1.38,1.74,1.07,3.21,625.0,1.0,1
86,12.17,1.45,2.53,19.0,104.0,1.89,1.75,0.45,1.03,2.95,1.45,2.23,355.0,1.0,1
87,12.42,4.43,2.73,26.5,102.0,2.2,2.13,0.43,1.71,2.08,0.92,3.12,365.0,1.0,1
88,11.87,4.31,2.39,21.0,82.0,2.86,3.03,0.21,2.91,2.8,0.75,3.64,380.0,1.0,1
