,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,real_identifier
66,2,18,2,0,3690,1,2,4,2,0,2,3,27,2,1,1,2,1,0,0,2,0
67,1,30,3,4,4630,0,3,2,1,0,4,2,26,2,0,2,2,1,1,0,1,0
68,3,15,4,0,2010,0,2,3,2,0,1,2,29,2,1,2,2,1,0,1,1,0
69,2,24,2,4,4110,1,2,4,2,0,3,2,25,2,1,1,2,1,1,0,2,0
70,2,15,3,2,1832,1,2,3,2,0,3,2,38,1,1,2,2,1,0,0,1,0
71,1,20,3,4,2611,2,3,2,1,0,2,3,29,2,1,1,3,1,1,0,1,0
72,3,10,2,0,1492,1,3,4,2,0,2,2,40,1,0,2,2,1,0,1,1,0
73,0,16,4,2,2034,0,2,3,2,0,4,1,25,2,1,1,2,1,0,0,1,0
74,2,14,1,9,2785,0,3,4,1,0,3,2,33,1,1,2,3,1,1,0,2,0
75,1,11,3,3,2391,1,2,3,2,0,2,3,36,2,1,2,2,1,0,0,1,0
76,3,19,2,1,2109,0,3,2,2,0,4,1,48,2,2,1,2,2,1,0,2,0
77,0,13,4,9,2918,1,3,4,1,0,1,2,31,1,0,2,2,1,0,0,2,0
78,2,17,3,2,1873,2,2,3,2,0,3,2,39,2,1,1,3,1,1,0,1,0
79,1,12,2,0,1638,1,3,4,2,0,2,3,34,1,1,2,2,1,0,1,1,0
80,2,15,3,2,4211,1,3,3,2,0,3,2,38,2,1,2,2,2,0,0,1,0
81,1,20,2,1,4839,3,2,2,1,0,2,1,25,2,1,1,1,1,1,0,1,0
82,0,10,4,2,2019,2,1,3,2,0,3,2,48,2,2,2,3,2,0,0,1,0
83,3,16,2,1,3921,1,2,2,1,0,2,1,30,2,1,1,2,1,1,0,1,0
84,2,14,3,3,2751,3,3,3,2,0,3,2,41,2,2,2,2,2,0,0,1,0
85,1,8,2,2,4495,2,2,2,1,0,2,1,26,2,1,1,1,1,1,0,1,0
86,0,22,4,1,5648,1,2,2,2,0,2,2,34,2,2,1,2,2,0,0,1,0
87,3,18,2,2,3091,2,3,3,2,0,3,2,46,2,2,2,3,2,0,0,1,0
88,2,12,3,1,4263,1,2,2,1,0,2,1,27,2,1,1,1,1,1,0,1,0
89,1,10,2,3,5191,3,2,2,2,0,2,2,32,2,2,1,2,2,0,0,1,0
90,2,18,3,2,2569,1,2,3,2,0,3,1,36,2,1,2,2,2,0,0,1,0
91,1,24,2,3,3049,0,2,4,2,0,4,2,28,2,0,1,3,1,1,0,1,0
92,3,12,3,4,2301,1,1,4,1,0,3,2,38,2,1,1,2,2,0,0,1,0
93,0,18,2,2,2789,0,1,1,1,0,2,1,31,2,1,1,2,1,1,1,1,0
94,2,6,3,0,1929,0,0,4,2,0,4,1,42,2,1,1,3,1,1,0,2,0
95,1,48,2,4,3519,4,3,4,2,0,1,2,39,2,1,2,2,2,1,0,1,0
96,0,24,2,3,6219,4,1,1,1,0,2,1,29,2,1,1,2,1,1,1,1,0
97,0,18,4,4,2479,0,3,4,3,0,1,1,33,2,1,2,3,1,1,0,1,0
98,2,12,2,4,1693,0,1,4,1,0,3,2,35,2,1,1,2,2,0,0,1,0
99,1,6,3,0,1439,0,0,4,2,0,4,1,45,2,1,1,3,1,1,0,2,0
100,2,22,2,2,2831,3,3,3,1,0,3,2,31,2,1,2,1,1,1,0,1,0
101,1,19,2,5,2069,4,2,4,2,0,2,1,39,2,1,1,2,2,0,0,1,0
102,3,25,2,6,4597,4,4,4,2,0,4,3,41,2,2,2,2,1,0,0,1,0
103,2,32,2,3,3943,4,2,4,1,0,4,2,36,2,1,1,1,1,1,0,1,0
104,1,29,2,4,3021,3,3,4,2,0,3,2,33,2,1,2,2,2,1,0,1,0
105,3,23,2,5,2755,4,2,4,1,0,2,1,38,2,1,1,2,1,0,0,1,0
106,0,35,4,7,5498,0,2,4,2,0,3,3,29,0,1,1,2,1,1,0,2,0
107,3,26,2,4,3219,4,4,4,2,0,2,2,49,2,1,1,2,1,1,0,1,0
108,2,21,2,2,2431,3,3,3,1,0,3,2,32,2,1,2,1,1,1,0,1,0
109,1,31,2,3,3683,4,2,4,2,0,4,2,40,2,1,1,1,1,0,0,1,0
110,2,30,2,3,4211,2,2,3,2,0,3,2,31,2,1,2,2,1,0,0,1,0
111,1,48,3,2,6291,1,1,2,1,0,2,3,28,2,1,1,1,1,0,0,2,0
112,0,20,3,5,2019,1,2,4,2,0,1,2,32,2,0,2,2,2,1,0,2,0
113,2,36,2,1,5019,2,3,3,1,0,4,2,24,2,1,1,2,1,0,0,1,0
114,1,54,3,4,8198,4,2,1,2,0,1,0,27,2,1,1,1,1,0,0,1,0
115,3,24,4,4,2819,0,2,2,1,0,1,2,25,2,1,2,2,1,0,0,1,0
116,0,28,3,0,1619,0,0,4,2,0,2,0,43,2,2,2,2,2,0,0,2,0
117,3,26,2,0,1419,4,3,4,1,0,4,1,25,2,0,1,2,1,0,0,1,0
118,3,10,2,0,3919,0,2,2,2,2,3,1,26,2,0,1,2,1,0,0,1,0
119,1,18,3,4,749,0,2,4,3,1,4,0,20,2,0,2,2,1,0,0,1,0
120,2,21,3,2,3087,0,3,3,2,0,2,0,31,2,1,2,2,1,0,0,1,0
121,3,16,2,3,2439,0,2,3,2,0,3,0,29,2,1,2,2,1,0,0,1,0
122,2,12,3,2,1927,0,3,2,2,0,2,0,26,2,1,2,2,1,0,0,1,0
123,1,20,2,3,2814,0,2,3,2,0,3,0,32,2,1,2,2,1,0,0,1,0
124,3,14,3,2,2221,0,3,2,2,0,2,0,28,2,1,2,2,1,0,0,1,0
125,2,18,2,3,2617,0,2,3,2,0,3,0,30,2,1,2,2,1,0,0,1,0
126,1,22,3,2,2995,0,3,2,2,0,2,0,33,2,1,2,2,1,0,0,1,0
127,3,11,2,3,2059,0,2,3,2,0,3,0,27,2,1,2,2,1,0,0,1,0
128,2,19,3,2,2753,0,3,2,2,0,2,0,31,2,1,2,2,1,0,0,1,0
129,1,17,2,3,2395,0,2,3,2,0,3,0,29,2,1,2,2,1,0,0,1,0
130,1,21,3,3,4211,0,2,3,1,0,4,2,31,2,1,2,2,1,0,0,1,0
131,2,15,2,4,2799,0,3,4,2,0,4,3,29,2,1,1,2,1,0,0,2,0
132,0,24,3,4,3880,0,2,3,1,0,4,2,27,2,1,2,2,1,0,0,1,0
133,3,12,3,4,3421,0,2,4,1,0,4,2,24,2,1,1,2,1,0,0,2,0
134,1,18,2,4,2299,0,3,3,2,0,4,3,33,2,2,2,2,1,0,0,1,0
135,0,9,4,4,1980,0,2,4,2,0,4,2,22,2,1,1,2,1,0,0,1,0
136,2,30,2,4,4041,0,2,3,1,0,4,2,26,2,1,2,2,1,0,0,2,0
137,0,12,3,4,2619,0,3,4,2,0,4,3,30,2,1,1,2,1,0,0,1,0
138,1,15,2,4,3690,0,2,3,1,0,4,2,28,2,2,2,2,1,0,0,2,0
139,3,24,3,4,3170,0,2,4,2,0,4,2,25,2,1,1,2,1,0,0,1,0
140,2,27,1,5,3968,3,3,3,1,0,3,2,35,1,1,2,2,1,0,0,1,0
141,3,45,2,8,10344,2,2,2,2,0,2,2,39,2,1,1,3,1,1,0,1,0
142,1,21,3,6,6090,1,4,3,2,0,4,3,49,2,2,2,2,1,0,0,1,0
143,3,15,2,4,2798,0,1,3,1,1,4,1,28,2,0,1,2,1,0,0,2,0
144,3,9,2,3,5130,0,2,1,1,0,4,1,38,2,1,1,2,1,0,0,2,0
145,1,18,2,3,3081,4,4,1,1,0,2,1,29,0,1,1,2,1,1,0,2,0
146,3,33,3,9,4731,1,2,2,2,0,2,1,30,2,1,2,1,1,0,0,1,0
147,1,42,3,7,13023,1,3,2,2,0,3,3,36,2,0,1,2,1,1,0,1,0
148,1,39,3,0,2479,0,4,4,2,0,4,3,61,0,2,2,2,1,1,0,2,0
149,2,15,2,3,1639,0,1,4,1,0,1,1,37,0,1,1,3,1,1,0,1,0
150,2,16,3,2,1053,2,2,3,2,0,3,2,33,2,1,2,2,1,1,0,1,0
151,3,20,4,5,4211,3,2,4,2,0,2,1,29,2,1,2,1,1,0,0,1,0
152,1,10,2,3,1898,1,3,3,2,0,4,3,38,2,2,1,2,1,1,0,2,0
153,3,18,4,2,2789,3,1,3,2,0,2,2,31,2,1,2,2,1,0,0,1,0
154,2,14,3,4,1532,2,2,3,1,0,3,2,34,2,1,2,1,1,1,0,1,0
155,1,12,2,1,2987,1,3,3,2,0,4,3,40,2,2,1,2,1,1,0,2,0
156,3,22,4,3,4632,3,2,4,2,0,2,1,28,2,1,2,2,1,0,0,1,0
157,2,16,3,2,1234,2,2,3,2,0,3,2,32,2,1,2,1,1,1,0,1,0
158,3,20,4,5,5019,3,2,4,2,0,2,1,30,2,1,2,2,1,0,0,1,0
159,1,10,2,3,2145,1,3,3,2,0,4,3,39,2,2,1,2,1,1,0,2,0
160,2,19,1,2,3819,1,3,3,2,0,3,1,32,1,1,2,2,1,0,0,2,0
161,1,38,3,1,8141,0,2,4,2,0,2,2,40,2,2,2,3,1,1,0,2,0
162,3,11,2,4,1950,1,4,2,1,0,2,1,26,0,1,1,2,1,0,0,1,0
163,0,45,2,2,11849,0,3,4,2,0,3,3,43,1,2,3,2,2,1,0,2,0
164,2,33,1,0,5068,0,4,4,2,0,2,2,34,2,1,2,3,1,0,0,2,0
165,1,27,3,3,3690,1,2,3,2,0,2,2,30,1,1,1,2,1,0,0,1,0
166,3,23,2,1,2459,1,3,2,1,0,2,2,29,0,1,1,2,1,0,0,1,0
167,2,41,1,2,9318,0,3,4,2,0,3,3,41,2,2,3,2,2,1,0,2,0
168,1,16,2,3,1329,1,2,1,1,0,2,2,27,2,1,1,2,1,0,1,2,0
169,3,29,2,0,3141,1,3,1,1,0,2,2,32,0,1,1,3,1,0,0,1,0
170,2,12,3,2,2019,1,2,3,1,0,3,2,26,1,1,2,1,1,0,0,1,0
171,1,30,1,5,3098,0,2,2,1,0,2,1,32,1,0,2,2,1,0,0,1,0
172,0,20,3,1,1401,1,3,3,2,0,1,2,28,1,1,1,1,1,0,0,2,0
173,3,9,2,4,2511,1,1,1,1,0,4,1,25,2,1,2,2,1,0,0,1,0
174,2,18,1,0,4032,0,4,1,1,0,3,0,31,0,0,3,2,1,1,0,2,0
175,1,12,4,3,1349,1,2,1,1,0,1,1,27,2,1,2,2,1,0,0,1,0
176,0,24,2,0,1022,4,4,4,1,0,2,2,29,0,1,1,2,1,0,0,2,0
177,2,24,2,0,1015,0,3,4,2,0,3,3,38,0,2,1,2,2,0,0,2,0
178,1,24,4,9,2945,4,3,4,2,0,3,3,34,2,1,2,2,2,1,0,1,0
179,3,21,4,3,2398,0,1,4,1,0,4,1,23,2,1,1,2,1,1,0,1,0
180,2,30,3,2,3987,1,3,3,2,0,3,1,40,1,1,2,2,1,0,0,1,0
181,1,20,3,3,2801,1,2,4,2,0,2,2,35,2,1,1,2,2,0,0,1,0
182,2,48,4,2,5012,1,4,4,2,0,4,1,45,1,1,2,2,1,0,0,1,0
183,1,15,2,4,2019,1,3,4,2,0,3,2,30,2,1,1,2,2,0,0,2,0
184,2,36,4,3,4211,1,4,4,2,0,4,1,50,1,1,2,2,1,0,0,1,0
185,0,12,3,4,1618,1,2,4,2,0,2,1,25,2,1,1,2,2,0,0,2,0
186,3,24,4,3,3519,1,4,4,2,0,4,1,55,1,1,2,2,1,0,0,1,0
187,1,18,3,4,2411,1,3,4,2,0,3,2,40,2,1,1,2,2,0,0,1,0
188,2,30,4,3,3812,1,4,4,2,0,4,1,45,1,1,2,2,1,0,0,1,0
189,1,24,4,4,3019,1,4,4,2,0,4,1,50,1,1,2,2,1,0,0,1,0
190,2,20,3,5,3121,2,3,3,2,0,3,1,31,2,1,2,2,1,1,0,2,0
191,1,48,1,8,10216,1,3,2,2,0,4,2,38,2,1,3,2,2,1,0,2,0
192,0,9,2,6,1721,3,2,3,2,0,2,1,28,2,2,1,2,1,0,0,1,0
193,3,30,3,5,7232,2,3,2,2,0,4,2,40,2,1,2,3,2,1,0,2,0
194,2,15,2,7,2349,1,3,2,2,0,3,2,34,2,1,2,2,1,1,0,1,0
195,1,42,3,4,8192,3,3,3,2,0,4,1,36,2,2,2,2,2,1,0,2,0
196,3,24,2,8,1908,2,3,2,2,0,4,3,44,2,1,3,2,2,1,0,1,0
197,0,18,2,6,2016,1,3,3,2,0,3,1,30,2,2,2,2,1,1,0,1,0
198,2,39,3,5,6016,3,3,2,2,0,4,2,41,2,1,2,3,2,1,0,2,0
199,1,21,2,7,2816,2,3,2,2,0,3,2,32,2,2,2,2,1,1,0,1,0
200,2,42,3,1,4211,1,2,3,1,0,2,2,38,2,1,1,3,2,0,0,1,0
201,1,18,1,0,2019,0,2,4,3,0,3,1,31,2,1,2,1,1,0,0,2,0
202,0,54,3,0,6211,1,3,2,1,0,2,2,41,2,1,1,2,1,0,0,2,0
203,2,9,4,4,1821,0,1,3,2,0,3,1,28,2,1,2,3,2,1,0,1,0
204,1,30,2,0,4511,1,3,4,2,0,4,3,49,2,2,1,2,2,0,0,2,0
205,3,12,3,9,4021,0,2,2,1,0,3,1,36,2,1,2,2,1,0,0,1,0
206,0,48,2,0,5011,0,3,4,3,0,4,3,53,2,2,1,2,2,0,0,2,0
207,2,6,4,0,1611,0,1,2,2,0,4,0,44,2,1,1,1,2,0,1,1,0
208,1,6,2,0,1303,1,4,3,2,0,2,1,48,2,1,1,2,1,1,0,1,0
209,3,15,2,0,3827,4,1,2,2,0,3,1,51,2,1,1,3,2,1,0,1,0
210,2,22,3,2,4211,2,2,3,2,0,3,1,32,1,1,2,2,1,1,0,1,0
211,1,20,2,3,3098,1,3,2,2,0,2,2,26,0,1,1,3,2,0,0,2,0
212,3,25,3,4,5011,3,2,4,1,0,3,1,28,2,0,2,2,1,1,0,1,0
213,2,19,2,2,3987,2,3,3,2,0,2,2,34,0,1,2,1,1,0,0,1,0
214,1,23,3,3,4689,1,2,2,2,0,4,2,27,1,0,1,3,1,1,0,1,0
215,0,21,2,4,3642,4,3,4,3,0,3,1,30,2,1,2,2,1,0,0,2,0
216,3,29,3,1,6278,2,2,3,1,0,2,2,33,0,1,1,3,2,1,0,1,0
217,2,26,2,3,5431,3,3,2,2,0,4,2,29,1,0,2,1,1,0,0,1,0
218,1,22,3,2,3819,1,2,4,2,0,3,1,31,0,1,1,3,1,1,0,2,0
219,3,27,2,4,5911,4,2,3,1,0,2,2,25,2,0,2,2,1,0,0,1,0
220,2,30,2,8,5011,3,3,3,2,0,3,1,30,1,1,2,2,1,0,0,1,0
221,3,42,4,6,8532,4,4,4,1,0,3,2,39,1,1,2,3,2,0,0,1,0
222,1,12,2,4,1839,0,2,3,2,0,3,1,25,1,1,1,2,1,0,0,1,0
223,2,36,4,7,6944,4,4,4,2,0,4,2,41,1,1,2,3,2,0,0,1,0
224,3,48,4,8,9345,4,4,4,1,0,4,2,45,1,1,2,3,2,0,0,1,0
225,2,18,2,5,3127,0,3,3,2,0,3,1,28,1,1,1,2,1,0,0,1,0
226,1,30,4,6,6211,4,4,4,2,0,4,2,38,1,1,2,3,2,0,0,1,0
227,3,24,2,7,5028,3,3,3,1,0,3,2,33,1,1,2,2,1,0,0,1,0
228,2,42,4,8,8192,4,4,4,2,0,4,2,43,1,1,2,3,2,0,0,1,0
229,3,36,4,6,7431,4,4,4,1,0,4,2,40,1,1,2,3,2,0,0,1,0
230,2,20,1,5,2701,1,2,3,2,0,3,2,40,1,1,2,2,1,0,0,1,0
231,1,32,3,8,4121,0,3,4,1,0,2,1,35,2,0,1,3,1,1,0,2,0
232,3,10,2,6,1803,1,1,2,3,0,1,2,45,1,1,2,2,1,0,0,1,0
233,2,28,1,4,3201,0,4,3,2,0,4,1,50,2,1,1,2,1,0,0,1,0
234,1,40,3,9,4802,0,2,4,1,0,2,0,25,1,1,2,3,1,1,0,2,0
235,3,16,2,7,2408,1,3,2,3,0,3,3,30,2,0,1,2,1,0,0,1,0
236,2,24,1,5,3801,0,1,3,2,0,1,2,55,1,1,2,2,1,0,0,1,0
237,1,20,3,8,4402,0,4,4,1,0,4,1,20,2,1,1,3,1,1,0,2,0
238,3,12,2,6,2008,1,2,2,3,0,2,2,60,1,1,2,2,1,0,0,1,0
239,2,36,1,4,4001,0,3,3,2,0,3,1,35,2,0,1,2,1,0,0,1,0
240,2,17,3,5,2014,1,2,3,1,0,3,1,41,2,1,2,1,2,0,0,1,0
241,3,10,3,2,1632,2,3,2,2,0,3,2,46,2,1,1,2,1,0,0,1,0
242,2,14,4,6,1873,0,2,4,2,0,2,1,38,2,1,2,2,2,0,0,2,0
243,3,16,2,4,1421,1,4,3,2,0,4,2,51,2,0,1,1,1,0,0,1,0
244,1,11,3,3,2191,2,3,2,2,0,3,1,42,2,1,2,2,2,0,0,1,0
245,2,13,4,5,2492,0,2,4,2,0,3,2,48,2,1,1,1,1,0,0,2,0
246,3,9,2,6,1811,2,4,3,2,0,4,1,44,2,0,2,2,2,0,0,1,0
247,2,12,3,4,2089,1,3,2,2,0,3,2,40,2,1,1,2,1,0,0,1,0
248,3,10,4,3,1956,2,4,4,2,0,3,1,47,2,1,2,1,2,0,0,1,0
249,1,14,2,5,2614,0,2,3,1,0,3,2,45,2,0,1,2,1,0,0,2,0
250,2,20,3,2,3056,1,3,3,2,1,3,1,32,1,2,2,3,2,0,0,1,0
251,1,25,1,8,3987,0,3,2,2,1,2,2,41,2,1,2,2,1,0,0,1,0
252,3,16,2,5,2451,1,2,3,1,1,3,1,34,2,2,2,3,2,1,0,1,0
253,0,22,3,1,3619,0,3,2,2,0,3,2,44,1,1,2,2,1,0,0,1,0
254,2,28,1,6,4211,1,3,3,2,1,2,2,39,2,2,2,3,2,1,0,1,0
255,3,19,2,3,2849,0,2,2,1,0,3,1,30,2,1,2,2,1,0,0,1,0
256,1,26,3,2,3134,1,3,3,2,1,2,2,36,1,2,2,3,2,1,0,1,0
257,0,24,1,9,3792,0,2,2,2,0,3,2,42,2,1,2,2,1,0,0,1,0
258,2,20,2,4,2991,1,3,3,2,1,2,2,38,2,2,2,3,2,1,0,1,0
259,3,21,3,1,3467,0,2,2,1,0,3,1,33,2,1,2,2,1,0,0,1,0
260,2,10,3,5,1298,1,2,3,2,0,3,1,30,1,1,2,1,1,0,0,1,0
261,1,20,1,3,2059,2,1,2,3,0,2,0,38,2,0,1,2,1,0,0,1,0
262,3,8,4,2,811,1,3,4,1,0,4,2,26,0,2,1,1,1,0,0,1,0
263,0,14,2,6,1020,0,1,2,2,0,3,1,36,2,1,2,1,1,0,0,2,0
264,2,16,3,4,2761,2,2,1,3,0,2,0,29,2,0,1,2,1,0,0,1,0
265,1,11,1,8,1481,1,3,4,2,0,1,2,35,0,2,1,1,1,0,0,1,0
266,0,19,4,1,2390,0,1,3,1,0,4,1,32,2,1,2,2,1,0,0,2,0
267,3,7,2,5,569,2,2,2,3,0,3,0,24,2,0,1,1,1,0,0,1,0
268,1,9,3,3,1832,1,1,4,2,0,2,1,31,0,2,1,2,1,0,0,1,0
269,2,17,1,2,2912,2,3,1,3,0,1,0,40,2,0,1,1,1,0,0,1,0
270,2,19,1,5,1821,2,3,3,2,0,3,1,38,1,1,2,2,1,1,0,1,0
271,3,14,2,6,2511,4,2,4,1,0,4,1,32,2,1,1,2,1,0,0,2,0
272,2,20,3,4,1488,0,4,2,2,0,3,1,39,1,1,2,1,1,1,0,1,0
273,1,16,2,5,2019,2,3,4,1,2,4,0,30,2,1,1,2,2,0,0,1,0
274,3,11,1,7,2698,4,2,3,2,0,4,1,37,1,1,2,1,1,0,0,2,0
275,2,13,3,3,1911,0,4,4,1,0,3,2,36,2,1,1,3,1,1,0,2,0
276,1,18,2,4,2431,2,3,2,2,0,4,1,41,1,1,2,2,1,0,0,1,0
277,3,10,1,6,2211,4,2,4,1,2,4,0,35,2,1,1,1,2,0,0,1,0
278,2,15,3,3,1798,0,4,3,2,0,3,1,33,1,1,2,2,1,1,0,2,0
279,1,12,2,5,2589,2,3,4,1,0,4,1,40,2,1,1,1,1,0,0,1,0
280,2,21,4,2,4211,1,2,3,2,0,3,2,44,2,2,1,2,1,0,0,1,0
281,1,27,2,3,5132,0,1,2,1,0,4,1,51,2,1,2,1,1,1,0,1,0
282,3,18,4,1,2798,1,2,4,2,0,3,3,32,2,2,1,3,1,1,0,1,0
283,0,24,4,2,6011,0,0,3,2,0,4,2,67,2,1,2,2,1,1,0,1,0
284,2,12,2,4,829,1,2,4,2,0,2,0,26,0,1,2,2,1,0,0,1,0
285,1,15,4,0,1422,3,2,4,1,0,4,2,43,2,1,2,2,1,0,0,1,0
286,3,9,4,6,1188,1,4,3,2,2,4,0,50,2,1,2,2,2,0,1,1,0
287,0,30,2,3,3418,0,1,2,0,0,4,1,33,2,1,1,1,1,0,0,2,0
288,2,21,4,4,3961,0,2,4,2,0,4,3,39,2,2,2,2,1,1,0,1,0
289,1,11,4,1,1511,3,2,4,1,0,4,2,42,2,1,2,2,1,0,0,1,0
290,2,18,3,2,1411,1,3,3,2,0,3,1,28,2,1,1,2,1,0,0,1,0
291,1,10,2,4,2011,1,2,2,2,0,3,2,26,2,1,2,1,1,0,0,1,0
