,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,real_identifier
36,2,20,3,2,901,1,3,3,2,0,2,1,30.0,2,1,2,2,1,0,0,1,0
37,1,22,2,4,1481,0,2,2,1,0,3,2,27.0,2,1,1,3,1,0,0,2,0
38,3,21,3,1,1191,0,3,3,1,0,2,1,25.0,2,1,2,2,1,0,0,1,0
39,2,23,2,3,1739,1,2,2,1,0,3,2,29.0,2,1,1,3,1,0,0,2,0
40,2,24,2,2,3511,0,2,3,1,0,3,2,32.0,2,1,1,2,1,0,0,1,0
41,1,30,2,4,4211,0,2,4,2,0,2,2,28.0,2,1,1,3,1,1,0,2,0
42,3,18,2,3,1801,0,2,3,2,0,3,2,25.0,2,1,1,2,1,0,0,1,0
43,2,12,2,4,2252,0,2,4,1,0,3,2,29.0,2,1,1,2,1,1,0,2,0
44,1,36,2,3,3858,0,2,4,2,0,2,2,27.0,2,1,1,3,1,0,0,1,0
45,3,18,2,2,1394,0,2,4,1,0,3,2,31.0,2,1,1,2,1,1,0,1,0
46,2,30,2,4,1802,0,2,4,2,0,3,2,26.0,2,1,1,3,1,0,0,2,0
47,1,12,2,3,708,0,2,3,2,0,2,2,33.0,2,1,1,2,1,1,0,1,0
48,3,36,2,4,4212,0,2,4,1,0,3,2,30.0,2,1,1,3,1,0,0,1,0
49,2,18,2,3,836,0,2,4,2,0,2,2,24.0,2,1,1,2,1,1,0,2,0
50,2,22,3,2,4211,1,1,3,2,0,3,2,31.0,2,1,2,2,1,1,0,2,0
51,1,40,2,4,8192,0,2,3,1,0,3,1,29.0,2,1,2,2,1,0,0,1,0
52,3,12,3,3,2751,0,3,2,2,0,4,2,34.0,2,2,2,3,1,1,0,2,0
53,0,21,2,2,3990,1,1,4,1,0,3,1,30.0,2,1,1,2,1,0,0,1,0
54,2,16,3,4,4821,0,2,3,2,0,4,2,32.0,2,2,2,2,1,1,0,2,0
55,1,35,2,3,9342,1,1,4,1,0,3,1,28.0,2,1,2,2,1,0,0,1,0
56,3,19,3,2,5094,0,3,2,2,0,4,2,35.0,2,2,2,3,1,1,0,2,0
57,0,27,2,4,6171,1,1,4,1,0,3,1,29.0,2,1,2,2,1,0,0,1,0
58,2,14,3,3,4398,0,2,3,2,0,4,2,33.0,2,2,2,2,1,1,0,2,0
59,1,31,2,2,7503,1,1,4,1,0,3,1,27.0,2,1,2,2,1,0,0,1,0
60,2,18,3,2,4181,0,3,2,2,0,3,2,30.0,2,1,2,2,1,1,0,1,0
61,3,22,2,3,3968,0,2,3,2,0,2,2,25.0,2,1,1,2,1,0,0,2,0
62,1,20,3,2,4821,0,3,2,1,0,3,2,29.0,2,1,2,1,1,1,0,1,0
63,2,14,2,3,3551,0,2,2,2,0,2,2,26.0,2,1,1,2,1,0,0,1,0
64,3,16,3,2,4290,0,3,3,1,0,3,2,31.0,2,1,2,1,1,1,0,1,0
65,1,24,2,3,3919,0,2,2,2,0,2,2,28.0,2,1,1,2,1,0,0,2,0
66,2,10,3,2,4517,0,3,2,1,0,3,2,27.0,2,1,2,1,1,1,0,1,0
67,3,18,2,3,3689,0,2,3,2,0,2,2,25.0,2,1,1,2,1,0,0,1,0
68,1,22,3,2,4123,0,3,2,1,0,3,2,30.0,2,1,2,1,1,1,0,1,0
69,2,14,2,3,3812,0,2,2,2,0,2,2,26.0,2,1,1,2,1,0,0,2,0
70,2,15,3,2,3512,1,2,3,2,0,3,2,38.0,1,1,2,2,1,1,0,1,0
71,1,20,3,4,1890,0,3,3,1,0,2,3,29.0,2,1,1,3,1,0,0,1,0
72,3,10,2,1,2681,1,2,4,2,0,1,2,40.0,1,0,2,2,1,1,0,1,0
73,0,19,4,3,1234,0,3,3,2,0,3,3,36.0,2,1,2,3,1,0,0,1,0
74,2,14,1,2,2911,1,2,4,1,0,2,1,31.0,1,1,1,2,2,0,0,2,0
75,1,11,3,4,2499,0,3,3,2,0,3,2,39.0,2,1,2,3,1,1,0,1,0
76,3,16,2,1,2012,1,2,4,1,0,2,3,34.0,1,0,2,2,1,0,0,2,0
77,0,13,4,3,2782,0,3,3,2,0,3,2,33.0,2,1,2,3,1,1,0,1,0
78,2,12,3,2,3156,1,2,4,1,0,2,2,37.0,1,1,1,2,2,0,0,2,0
79,1,17,2,4,2356,0,3,3,2,0,3,3,32.0,2,1,2,3,1,1,0,1,0
80,2,19,3,2,4821,3,3,3,2,0,3,2,39.0,2,1,2,2,2,0,0,1,0
81,1,15,3,1,4088,2,2,2,2,0,2,1,34.0,2,1,1,1,2,0,0,1,0
82,0,22,2,2,5621,1,3,2,2,0,3,2,38.0,2,1,2,2,2,0,0,1,0
83,3,10,3,1,2929,3,2,2,2,0,2,1,30.0,2,1,1,1,2,0,0,1,0
84,2,20,2,2,5130,2,3,2,2,0,3,2,36.0,2,1,2,2,2,0,0,1,0
85,1,14,3,1,4421,1,2,2,2,0,2,1,32.0,2,1,1,1,2,0,0,1,0
86,0,18,2,2,5945,2,3,2,2,0,3,2,40.0,2,1,2,2,2,0,0,1,0
87,3,12,3,1,3629,1,2,2,2,0,2,1,28.0,2,1,1,1,2,0,0,1,0
88,2,16,2,2,4839,2,3,2,2,0,3,2,34.0,2,1,2,2,2,0,0,1,0
89,1,11,3,1,4029,1,2,2,2,0,2,1,30.0,2,1,1,1,2,0,0,1,0
90,2,18,3,3,3500,1,2,3,2,0,3,1,35.0,2,1,2,2,1,1,0,1,0
91,1,12,2,2,2500,0,2,3,2,0,3,1,32.0,2,0,1,2,2,0,0,1,0
92,0,24,3,4,4200,1,1,2,1,0,2,1,38.0,2,1,1,2,1,1,1,1,0
93,2,18,2,3,3800,0,2,3,2,0,2,1,29.0,2,0,1,2,2,0,0,1,0
94,1,12,3,3,2800,1,2,3,2,0,3,1,33.0,2,1,2,2,1,1,0,1,0
95,0,24,2,4,4500,1,1,2,1,0,2,1,36.0,2,1,1,2,1,1,1,1,0
96,2,18,3,3,4000,0,2,3,2,0,2,1,30.0,2,0,1,2,2,0,0,1,0
97,1,12,2,2,2600,0,2,3,2,0,3,1,31.0,2,1,2,2,1,1,0,1,0
98,0,24,3,4,4300,1,1,2,1,0,2,1,37.0,2,1,1,2,1,1,1,1,0
99,2,18,2,3,3900,0,2,3,2,0,2,1,28.0,2,0,1,2,2,0,0,1,0
100,2,20,2,2,2789,3,3,3,2,0,3,2,39.0,2,1,2,2,2,1,0,1,0
101,3,32,3,5,4673,4,3,4,2,0,3,2,44.0,2,1,2,2,2,1,0,1,0
102,2,26,2,4,3821,3,3,3,2,0,3,2,41.0,2,1,2,2,2,1,0,1,0
103,3,30,3,6,5318,4,3,4,2,0,3,2,46.0,2,1,2,2,2,1,0,1,0
104,2,22,2,3,2947,3,3,3,2,0,3,2,38.0,2,1,2,2,2,1,0,1,0
105,3,34,3,5,5035,4,3,4,2,0,3,2,47.0,2,1,2,2,2,1,0,1,0
106,2,28,2,4,4145,3,3,3,2,0,3,2,42.0,2,1,2,2,2,1,0,1,0
107,1,25,2,2,2369,3,3,3,2,0,3,2,36.0,2,1,2,2,2,1,0,1,0
108,2,29,2,3,3281,3,3,3,2,0,3,2,40.0,2,1,2,2,2,1,0,1,0
109,3,31,3,5,4699,4,3,4,2,0,3,2,45.0,2,1,2,2,2,1,0,1,0
110,2,30,3,3,4056,2,2,3,2,0,3,1,32.0,2,1,2,2,1,0,0,1,0
111,1,48,2,5,6234,3,1,2,1,0,2,3,28.0,2,0,1,1,1,0,0,2,0
112,0,20,3,2,1923,1,2,4,2,0,3,2,36.0,2,1,2,2,2,0,0,2,0
113,3,40,2,3,4823,2,3,3,1,0,4,1,24.0,2,1,1,2,1,0,0,1,0
114,2,15,3,5,3512,0,1,4,3,0,2,0,30.0,2,0,2,2,1,0,0,1,0
115,1,50,4,4,6912,4,2,1,2,0,1,0,26.0,2,1,1,1,1,0,0,1,0
116,3,10,2,1,2019,0,2,2,2,2,3,1,29.0,2,0,1,2,1,0,0,1,0
117,0,45,3,3,5498,3,1,4,1,0,4,2,22.0,2,1,2,2,2,0,0,2,0
118,2,35,2,4,4278,1,2,3,2,0,2,3,31.0,2,0,1,1,1,0,0,2,0
119,1,25,3,2,3056,0,2,4,3,1,4,0,27.0,2,0,2,2,1,0,0,1,0
120,2,22,3,3,3011,1,3,3,2,0,3,1,41.0,2,1,2,2,2,1,0,1,0
121,1,17,3,4,4211,1,2,3,2,0,2,1,51.0,2,1,2,3,2,0,0,2,0
122,3,20,3,3,3511,0,3,3,2,0,3,0,39.0,2,1,2,2,1,1,0,1,0
123,2,19,2,4,2811,1,2,3,2,0,2,1,49.0,2,1,2,3,2,0,0,2,0
124,1,16,3,3,3911,0,3,3,2,0,3,0,45.0,2,1,2,2,1,1,0,1,0
125,3,21,3,4,3111,1,2,3,2,0,2,1,53.0,2,1,2,3,2,0,0,2,0
126,1,21,3,3,4211,0,2,3,1,0,4,2,31.0,2,1,2,2,1,0,0,1,0
127,2,15,2,4,2781,0,3,2,2,0,4,2,48.0,2,1,1,2,1,0,0,2,0
128,0,27,4,3,5032,0,2,4,1,0,4,3,22.0,2,1,2,2,1,0,0,1,0
129,3,12,1,4,3987,0,3,2,2,0,4,2,50.0,2,1,1,2,1,0,0,1,0
130,1,24,2,0,2919,0,2,3,1,0,4,2,35.0,2,1,2,2,1,0,0,2,0
131,0,18,4,4,4398,0,1,4,2,0,4,3,29.0,2,1,1,2,1,0,0,1,0
132,2,9,2,3,2531,0,3,2,1,0,4,2,42.0,2,1,2,2,1,0,0,2,0
133,3,30,1,4,5821,0,2,4,2,0,4,2,38.0,2,1,1,2,1,0,0,1,0
134,0,15,3,0,2019,0,2,3,1,0,4,2,46.0,2,1,2,2,1,0,0,2,0
135,1,21,2,4,4719,0,3,2,2,0,4,3,32.0,2,1,1,2,1,0,0,1,0
136,2,42,3,5,8192,1,3,3,2,0,3,2,35.0,1,1,2,2,1,0,0,1,0
137,3,27,2,6,3519,0,2,2,1,1,4,2,40.0,2,1,2,3,1,0,0,2,0
138,1,45,3,8,10543,1,3,2,2,0,3,3,29.0,1,1,1,2,1,1,0,1,0
139,3,21,2,5,6248,0,1,3,1,0,4,2,38.0,2,1,2,2,1,0,0,2,0
140,2,33,3,7,9432,1,2,2,2,0,3,2,31.0,1,1,1,3,1,0,0,1,0
141,3,39,2,6,5173,0,2,2,1,1,4,2,36.0,2,1,2,2,1,0,0,2,0
142,1,48,3,8,12892,1,3,2,2,0,3,3,28.0,1,1,1,2,1,1,0,1,0
143,3,24,2,5,5832,0,1,3,1,0,4,2,41.0,2,1,2,2,1,0,0,2,0
144,2,30,3,7,10127,1,2,2,2,0,3,2,34.0,1,1,1,3,1,0,0,1,0
145,3,45,2,6,7391,0,2,2,1,1,4,2,37.0,2,1,2,2,1,0,0,2,0
146,2,19,3,2,1856,2,2,3,2,0,3,2,38.0,2,1,2,2,1,1,0,1,0
147,1,20,2,5,2109,3,1,3,2,0,3,1,40.0,2,1,2,2,1,1,0,1,0
148,3,17,4,1,1189,1,2,4,2,0,2,2,29.0,2,1,2,2,1,0,0,1,0
149,2,18,3,3,1521,3,2,3,2,0,3,2,41.0,2,2,2,2,1,1,0,1,0
150,3,16,4,2,1032,2,2,4,2,0,2,1,31.0,2,1,2,2,1,0,0,1,0
151,1,22,2,4,2018,2,1,3,2,0,3,1,42.0,2,1,2,2,1,1,0,1,0
152,3,13,3,1,867,1,2,4,2,0,2,2,28.0,2,1,2,2,1,0,0,1,0
153,2,19,4,3,1442,3,2,3,2,0,3,2,43.0,2,2,2,2,1,1,0,1,0
154,3,14,3,2,912,2,2,4,2,0,2,1,32.0,2,1,2,2,1,0,0,1,0
155,1,21,2,5,1935,3,1,3,2,0,3,1,44.0,2,1,2,2,1,1,0,1,0
156,2,27,1,2,3821,1,3,3,2,0,3,1,32.0,1,1,2,2,1,0,0,2,0
157,1,33,3,1,5018,0,2,2,1,0,1,2,30.0,2,1,1,3,1,0,1,1,0
158,3,19,1,4,1948,1,4,4,2,1,3,1,34.0,1,1,2,2,1,1,0,1,0
159,2,25,2,2,7061,0,1,3,2,0,2,3,29.0,2,1,2,3,1,0,0,2,0
160,1,40,3,0,11859,0,3,4,2,0,2,2,55.0,1,2,1,2,2,1,0,2,0
161,3,13,1,3,2371,1,2,2,1,0,3,2,28.0,1,1,2,3,1,0,0,1,0
162,2,45,2,1,6348,0,4,3,2,0,1,3,36.0,2,1,1,2,1,1,0,2,0
163,1,17,3,4,2981,1,3,4,2,1,3,1,33.0,1,1,2,2,1,1,0,1,0
164,3,29,1,0,4562,1,2,2,1,0,2,2,32.0,2,1,1,3,1,0,1,1,0
165,2,38,2,3,8429,0,1,3,2,0,1,3,35.0,1,2,2,2,2,1,0,2,0
166,2,42,3,2,5011,1,2,3,1,0,3,2,32.0,2,1,2,2,1,0,0,1,0
167,1,12,1,1,1890,0,2,2,1,0,2,1,25.0,2,0,1,2,1,0,0,1,0
168,3,48,2,4,6211,1,3,4,2,0,4,2,36.0,2,1,2,2,1,0,0,1,0
169,0,15,3,0,4511,0,3,1,1,0,3,0,30.0,0,0,2,2,1,1,0,2,0
170,2,9,4,3,2011,1,2,1,1,0,1,1,27.0,2,1,2,2,1,0,0,1,0
171,1,21,2,0,1188,0,1,1,1,0,2,2,26.0,2,1,1,1,1,0,0,2,0
172,3,30,2,0,1034,4,4,4,1,0,2,2,31.0,0,1,1,2,1,0,0,2,0
173,1,18,2,0,1047,0,3,4,2,0,3,3,39.0,0,2,1,2,2,0,0,2,0
174,2,24,4,9,3125,4,3,4,2,0,3,3,35.0,2,1,2,2,2,1,0,1,0
175,3,24,4,3,2511,0,1,4,1,0,4,1,24.0,2,1,1,2,1,1,0,1,0
176,2,31,3,2,3719,1,3,3,2,0,3,2,41.0,1,1,2,2,1,0,0,1,0
177,1,22,4,3,1956,0,2,4,2,0,3,1,29.0,2,1,1,2,1,0,0,1,0
178,3,48,2,4,5948,1,4,3,2,0,4,2,46.0,0,1,2,2,2,0,0,1,0
179,0,39,1,4,3134,0,3,4,2,0,2,2,36.0,0,1,1,2,1,0,0,2,0
180,2,18,4,4,2421,1,4,4,2,0,4,1,49.0,2,1,2,1,1,0,0,1,0
181,2,45,3,1,5084,1,0,3,2,0,4,2,28.0,2,0,1,2,1,0,0,1,0
182,1,30,2,4,2019,0,2,4,2,0,2,3,34.0,2,2,1,3,1,1,0,1,0
183,0,9,2,5,584,0,1,4,1,0,1,0,30.0,2,1,1,2,1,0,0,1,0
184,3,27,4,4,2554,1,4,4,2,0,4,1,51.0,0,1,2,2,1,0,0,1,0
185,3,15,4,0,1642,0,4,4,2,0,1,0,39.0,2,1,2,1,2,0,0,1,0
186,2,21,3,5,3511,2,3,2,2,0,3,1,30.0,2,1,2,2,1,0,0,2,0
187,1,30,2,6,6011,1,2,3,1,0,2,2,40.0,2,2,2,1,2,1,0,1,0
188,3,18,3,5,2788,3,4,2,2,0,4,1,38.0,2,1,1,2,1,0,0,2,0
189,2,12,2,4,1922,0,3,2,2,0,3,2,28.0,2,2,2,2,1,0,0,1,0
190,1,42,3,6,8192,2,2,3,1,0,4,3,45.0,2,1,2,1,2,1,0,2,0
191,3,24,2,5,4055,1,4,2,2,0,4,2,36.0,2,2,1,2,1,0,0,1,0
192,2,15,3,4,2611,3,3,2,2,0,3,1,32.0,2,1,2,2,1,0,0,2,0
193,1,48,2,6,9311,2,2,3,1,0,4,3,48.0,2,2,2,1,2,1,0,1,0
194,3,18,3,5,3511,1,4,2,2,0,4,2,40.0,2,1,1,2,1,0,0,2,0
195,2,12,2,4,1922,0,3,2,2,0,3,2,28.0,2,2,2,2,1,0,0,1,0
196,2,18,3,3,4211,1,2,3,1,0,2,2,32.0,2,1,2,2,1,0,0,1,0
197,1,51,2,0,5098,0,3,4,2,0,3,2,39.0,2,2,1,2,2,0,0,2,0
198,2,9,4,4,2781,0,2,2,1,0,3,1,29.0,2,1,2,2,1,1,0,1,0
199,1,33,2,0,4578,1,1,4,1,0,2,1,26.0,2,1,1,3,1,0,0,2,0
200,3,15,4,9,3969,0,3,2,2,0,3,1,28.0,2,1,2,2,1,0,0,1,0
201,0,42,2,0,3411,0,3,4,2,0,4,3,44.0,2,2,1,2,2,0,0,2,0
202,1,6,4,0,1938,0,1,2,2,0,4,0,38.0,2,1,1,1,2,0,1,1,0
203,0,12,2,0,2012,1,4,3,2,0,2,1,41.0,2,1,1,2,1,1,0,1,0
204,3,18,2,0,4021,4,1,2,2,0,3,1,42.0,2,1,1,3,2,1,0,1,0
205,2,24,3,3,4831,1,2,3,1,0,2,2,34.0,2,1,2,2,1,0,0,1,0
206,2,27,3,2,4211,3,3,3,2,0,3,1,34.0,1,1,2,2,1,1,0,1,0
207,1,20,2,3,2789,2,2,3,2,0,3,2,26.0,1,1,1,2,1,0,0,2,0
208,3,33,3,1,6089,4,3,4,2,0,2,2,32.0,2,1,2,3,1,1,0,1,0
209,2,22,2,4,3849,3,2,3,2,0,3,1,28.0,1,0,2,2,1,0,0,1,0
210,1,25,3,2,4578,2,3,4,2,0,3,2,35.0,1,1,1,2,1,1,0,1,0
211,3,29,2,3,5298,4,3,3,2,0,2,2,31.0,2,1,2,3,1,1,0,1,0
212,2,23,2,4,4421,3,2,3,2,0,3,1,29.0,1,0,2,2,1,0,0,2,0
213,1,26,3,2,5028,2,3,4,2,0,3,2,33.0,1,1,1,2,1,1,0,1,0
214,3,28,2,3,5739,4,3,3,2,0,2,2,30.0,2,1,2,3,1,1,0,1,0
215,2,24,2,4,4653,3,2,3,2,0,3,1,27.0,1,0,2,2,1,0,0,1,0
216,2,30,3,4,5021,2,3,3,2,0,3,2,39.0,2,1,2,2,2,0,0,1,0
217,1,42,3,8,8231,3,3,3,1,0,3,2,49.0,2,2,2,3,2,1,0,2,0
218,3,15,2,5,2019,1,2,3,2,0,2,2,28.0,2,1,1,2,1,0,0,1,0
219,2,33,4,6,5918,3,4,4,2,0,4,2,42.0,2,2,2,3,2,1,0,1,0
220,3,27,3,7,4703,2,3,3,1,0,3,2,35.0,2,1,2,2,2,0,0,1,0
221,1,39,3,5,6548,3,3,4,2,0,3,3,45.0,2,2,2,3,2,1,0,2,0
222,2,18,2,4,3291,1,2,3,2,0,2,2,26.0,2,1,1,2,1,0,0,1,0
223,3,45,4,6,8592,3,4,4,2,0,4,2,50.0,2,2,2,3,2,1,0,1,0
224,1,24,3,5,3849,2,3,3,1,0,3,2,32.0,2,1,2,2,2,0,0,1,0
225,2,36,3,7,7032,3,3,4,2,0,3,3,43.0,2,2,2,3,2,1,0,2,0
226,2,10,2,5,2019,0,2,3,1,0,3,2,40.0,2,1,2,2,1,0,0,1,0
227,1,20,1,6,3519,1,3,2,2,0,3,1,35.0,2,1,1,3,1,1,0,2,0
228,2,15,2,4,2781,0,2,3,1,0,2,2,45.0,2,1,2,2,1,0,0,1,0
229,1,30,2,5,4218,1,3,2,2,0,3,1,32.0,2,1,1,3,1,1,0,2,0
230,2,25,2,6,3801,0,2,3,1,0,2,2,50.0,2,1,2,2,1,0,0,1,0
231,1,12,1,5,2919,1,3,2,2,0,3,1,38.0,2,1,1,3,1,1,0,2,0
232,2,18,2,4,3519,0,2,3,1,0,2,2,42.0,2,1,2,2,1,0,0,1,0
233,1,28,2,6,4218,1,3,2,2,0,3,1,36.0,2,1,1,3,1,1,0,2,0
234,2,22,2,5,3801,0,2,3,1,0,2,2,48.0,2,1,2,2,1,0,0,1,0
235,1,15,1,5,2781,1,3,2,2,0,3,1,40.0,2,1,1,3,1,1,0,2,0
236,2,17,4,6,1987,1,3,3,1,0,3,1,41.0,2,1,2,1,2,0,0,1,0
237,3,10,2,5,1439,2,2,2,2,0,2,2,46.0,2,0,1,2,1,1,0,2,0
238,1,14,4,2,2619,1,4,4,1,0,4,0,43.0,2,1,2,1,1,0,0,1,0
239,3,8,2,8,1873,0,3,1,2,1,3,2,51.0,2,1,1,2,2,1,0,1,0
240,2,11,4,1,2291,2,2,3,2,0,2,1,48.0,2,0,2,1,1,0,0,2,0
241,1,16,2,6,2839,0,4,4,1,0,4,0,40.0,2,1,1,2,1,0,0,1,0
242,3,13,4,3,2039,2,3,2,2,0,3,2,45.0,2,1,2,1,2,1,0,1,0
243,2,9,2,5,2519,1,2,3,1,0,2,1,42.0,2,0,1,2,1,0,0,2,0
244,1,15,4,4,2191,0,4,4,2,0,4,0,47.0,2,1,2,1,1,0,0,1,0
245,3,10,2,2,1939,2,3,2,2,0,3,1,44.0,2,0,1,2,2,1,0,1,0
246,2,20,3,2,3056,1,3,3,2,1,3,1,32.0,2,1,2,2,1,0,0,1,0
247,1,28,1,8,3812,0,2,2,1,0,2,2,35.0,2,1,2,2,1,0,0,1,0
248,3,15,4,3,2481,0,2,4,2,1,3,2,41.0,2,1,2,2,1,0,0,1,0
249,0,22,2,1,3211,0,2,3,2,0,3,2,38.0,2,1,2,2,1,0,0,1,0
250,2,18,3,4,2917,1,3,3,2,1,3,1,36.0,2,1,2,2,1,0,0,1,0
251,1,25,1,9,3999,0,2,2,1,0,2,2,34.0,2,1,2,2,1,0,0,1,0
252,3,12,4,3,2198,0,2,4,2,1,3,2,42.0,2,1,2,2,1,0,0,1,0
253,0,20,2,1,3519,0,2,3,2,0,3,2,39.0,2,1,2,2,1,0,0,1,0
254,2,16,3,4,2614,1,3,3,2,1,3,1,33.0,2,1,2,2,1,0,0,1,0
255,1,24,1,9,3691,0,2,2,1,0,2,2,31.0,2,1,2,2,1,0,0,1,0
256,2,10,3,5,1234,1,2,3,2,0,3,1,39.0,1,1,2,1,1,0,0,1,0
257,1,20,1,3,2109,1,1,2,3,0,2,2,31.0,2,0,1,2,1,0,0,1,0
258,3,8,4,1,1180,2,3,1,1,0,4,0,26.0,1,1,2,1,1,0,1,1,0
259,0,14,2,8,987,0,2,3,2,1,1,1,40.0,1,1,1,2,1,0,0,2,0
260,2,16,3,2,2018,2,1,2,3,0,3,2,29.0,2,0,2,1,1,0,0,1,0
261,1,12,1,6,1461,1,2,4,1,0,2,1,35.0,1,1,1,2,1,0,1,2,0
262,0,18,4,4,1911,0,3,1,2,0,4,0,24.0,2,0,2,1,1,0,0,1,0
263,3,10,2,0,1056,2,1,3,3,0,1,2,38.0,1,1,1,2,1,0,0,1,0
264,2,20,3,5,1632,1,2,2,1,0,3,1,32.0,2,0,2,1,1,0,1,1,0
265,1,14,1,3,1280,1,1,4,2,0,2,2,36.0,1,1,1,2,1,0,0,2,0
266,2,19,1,5,1042,2,3,3,2,0,3,1,38.0,1,1,2,2,1,0,0,1,0
267,3,22,2,4,2299,0,2,4,1,0,4,1,30.0,2,1,1,2,1,1,0,2,0
268,1,20,3,3,1833,4,1,3,2,0,3,1,39.0,1,1,2,1,1,0,0,1,0
269,2,14,2,5,1422,2,3,4,1,0,4,1,36.0,1,1,1,2,1,1,0,2,0
270,3,18,1,4,2011,0,2,3,2,0,4,1,32.0,2,1,2,1,1,0,0,1,0
271,1,16,3,3,2611,4,1,4,1,0,3,1,41.0,1,1,1,2,1,1,0,2,0
272,2,20,2,4,1922,2,3,3,2,0,4,1,37.0,1,1,2,1,1,0,0,1,0
273,3,15,1,5,1733,0,2,4,1,0,4,1,34.0,2,1,1,2,1,1,0,2,0
274,1,22,3,3,2499,4,1,3,2,0,3,1,40.0,1,1,2,1,1,0,0,1,0
275,2,18,2,4,2211,2,3,4,1,0,4,1,35.0,1,1,1,2,1,1,0,2,0
276,2,21,4,2,4211,1,2,4,2,0,4,2,51.0,2,2,1,2,1,0,0,1,0
277,1,27,4,2,5961,3,2,4,2,0,4,1,43.0,2,1,2,3,1,0,0,1,0
278,3,19,2,1,2788,0,2,4,2,0,4,3,32.0,2,2,1,2,1,1,0,1,0
279,0,25,4,3,3821,1,0,4,2,0,4,2,59.0,2,1,2,2,1,0,0,1,0
