has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,3.204,2,10915.58,0,39,8,2,23,4250,6,14,0
0,0,2.508,8,378.642,0,20,14,2,6,200,18,19,0
0,0,1.381,16,1106.047,0,37,5,1,19,1048.6,15,10,1
0,0,1.449,15,23536.694,0,43,25,2,2,23500,10,8,0
0,0,1.924,19,10100.796,4,69,16,1,20,5000,18,5,0
0,0,1.739,21,1174.286,0,37,6,2,14,930,15,3,1
0,0,9.68,2,4319.466,0,33,8,2,24,1040.5,7,6,0
0,0,2.278,23,10943.956,0,54,21,2,15,10000,24,3,0
0,0,14.494,7,1643.764,0,40,24,2,8,460.025,6,18,0
0,0,19.829,11,1888.238,0,39,15,1,10,452.115,19,4,1
0,0,9.877,11,2122.325,0,46,15,2,6,632.1,8,21,0
0,0,9.094,6,202.441,0,22,9,2,14,160,2,18,0
0,0,1.924,11,11103.018,0,44,15,2,6,647.885,8,16,0
0,0,8.474,6,1645.988,0,39,10,2,2,379.8,14,8,0
0,0,4.788,10,1533.674,0,41,5,1,19,1287.86,23,15,1
0,0,2.991,6,805.268,0,20,21,2,14,249,18,1,0
0,0,5.737,15,1182.455,0,32,14,2,6,285,3,16,0
0,0,3.204,24,1410.211,0,36,2,2,6,766.325,10,9,1
0,0,5.073,6,1340.714,0,24,18,2,14,500,8,15,0
0,0,4.675,5,1158.877,0,38,15,1,17,669.21,0,19,1
0,0,11.737,6,251.597,0,26,21,2,14,99,18,1,0
0,0,21.419,6,1753.319,0,37,23,2,8,300,16,14,1
0,0,10.852,5,177.437,0,21,19,1,9,128,6,14,0
0,0,2.029,23,23748.825,0,49,15,1,11,23748.825,2,19,0
0,0,2.814,15,21225.653,0,34,4,1,11,2000,0,21,0
0,0,4.058,25,1173.728,0,40,2,1,3,669.21,15,16,1
0,0,1.047,15,14045.193,0,44,3,2,23,4400,8,16,0
0,0,2.767,15,2332.242,0,38,4,1,0,2494.07,5,25,1
0,0,1.879,14,15560.526,0,35,21,2,10,2350,15,6,0
0,0,1.381,24,1221.200,0,40,23,2,8,934.5,6,19,1
0,0,1.381,19,1060.328,0,37,15,1,5,710.085,11,16,1
0,0,12.572,6,1792.71,0,41,10,2,24,1000,23,15,0
0,0,6.511,10,5325.381,0,36,15,2,2,1350,23,8,0
0,0,3.575,23,1041.34,0,35,15,1,21,721.5,0,10,1
0,0,1.563,10,1494.1,0,40,8,2,24,1165.6,3,17,1
0,0,11.588,24,1014.88,0,42,23,2,8,300,6,7,0
0,0,1.949,5,15599.473,0,48,19,1,11,1495,20,9,0
0,0,10.209,0,2687.061,0,36,4,1,11,906.5,10,19,1
0,0,4.597,5,2261.498,0,41,4,1,19,1118.4,23,10,1
0,0,1.449,4,852.143,0,37,10,1,11,751.43,9,5,1
0,0,1.005,23,1122.94,0,57,15,2,21,647.89,17,3,0
