has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,21.6,11,2049.586,0,41,6,2,2,356.5,23,21,1
0,0,23.901,14,1552.68,0,48,15,2,21,500,1,24,0
0,0,7.609,24,1014.247,0,38,15,2,6,659,8,10,1
0,0,11.802,23,2126.263,0,39,17,1,11,926,19,15,1
0,0,0.588,6,1218.833,0,33,24,2,14,999,15,8,1
0,0,14.455,15,1819.663,0,38,4,1,11,500,0,19,0
0,0,16.356,19,577.295,0,36,23,1,15,310.9,11,10,1
0,0,2.517,14,13427.021,0,31,6,2,21,5000,15,1,0
0,0,4.334,15,1407.424,0,39,23,1,11,966.5,5,2,1
0,0,15.188,5,1881.986,0,36,16,1,19,668.25,15,17,1
0,0,1.323,15,2835.89,0,37,6,2,24,1833,23,21,1
0,0,1.449,11,16557.824,0,44,21,2,14,11500,24,15,0
0,0,1.298,19,1225.056,0,34,15,1,16,912,0,5,1
0,0,13.517,6,1110.013,0,28,15,2,14,400,21,18,0
0,0,13.334,11,2455.513,0,43,15,2,24,1106.71,23,19,1
0,0,0.365,6,1500,0,30,21,1,14,1500,15,23,0
0,0,5.734,23,3156.652,0,44,21,2,2,1100,6,24,0
0,0,21.572,23,741.564,0,38,6,2,10,249,2,24,0
0,0,1.647,6,1102.731,0,37,10,2,2,662,14,24,1
0,0,1.81,15,11776.116,0,34,0,1,16,6500,14,24,0
0,0,4.731,6,166.138,0,20,15,2,3,21.0,18,21,0
0,0,8.037,5,175.104,0,21,19,1,0,71,11,6,1
0,0,11.33,15,2951.484,0,49,24,2,21,1000,23,22,0
0,0,6.087,24,1018.702,0,43,15,1,21,662.25,23,10,1
0,0,4.675,15,12176.817,0,36,3,2,14,526,21,16,0
0,0,1.857,15,1656.754,0,34,0,1,11,1233.6,6,19,1
0,0,0.425,8,1215.43,0,33,10,1,23,960.7,4,19,1
0,0,1.957,23,1412.143,0,34,15,2,14,933.5,16,3,1
0,0,13.596,5,1650.062,0,40,4,1,11,500,19,10,0
0,0,7.262,16,2175.0,0,34,15,1,0,516.95,19,20,1
0,0,1.171,24,10350.345,0,38,16,2,15,930.48,23,8,0
0,0,8.759,8,470.736,0,22,6,2,14,200,7,24,0
0,0,9.377,10,4264.493,0,41,24,2,2,1200,6,15,0
0,0,4.348,10,3160.313,0,36,15,1,11,700,22,4,1
0,0,1.171,19,1413.771,0,34,5,1,23,933.6,16,0,1
0,0,1.084,15,2252.435,0,41,6,2,14,1500,24,16,0
0,0,0.999,24,194.158,0,42,23,2,8,161.3,6,21,0
0,0,4.429,19,5948.529,0,37,4,1,11,730,16,20,0
0,0,23.163,21,1472.731,0,36,24,1,15,328,1,14,1
0,0,2.278,23,2581.479,0,25,22,1,0,1647,20,16,1
0,0,1.205,15,17150.821,0,38,6,2,8,11550,7,24,0
0,0,12.996,15,2325.457,0,50,11,1,10,660.5,23,24,0
0,0,16.624,6,259.427,0,21,5,1,14,100,1,15,0
0,0,3.712,15,10913.353,0,34,4,2,2,4000,10,24,0
0,0,1.171,19,1494.938,0,37,5,1,23,1490.93,0,16,1
0,0,1.211,6,7700,0,35,24,2,10,6000,14,8,0
0,0,0.99,5,1349.476,0,39,16,1,19,1179.10,17,0,1
0,0,4.249,4,1178.614,0,38,15,1,19,669.21,5,10,1
0,0,0.343,14,1333.382,0,25,21,2,6,1008,15,3,1
0,0,2.524,8,17360,0,37,10,2,24,15000,18,6,0
0,0,4.129,10,11730.88,0,42,15,2,25,3000,3,16,0
0,0,10.863,0,4067.361,0,29,11,1,10,515.5,20,23,0
0,0,3.427,6,572.497,0,20,15,2,14,99.8,21,18,0
0,0,23.163,11,527.596,0,45,21,1,14,305,15,6,1
0,0,21.419,6,1753.319,0,37,23,2,8,300,16,14,1
0,0,3.204,24,1417.202,0,36,21,1,15,933.6,19,5,1
0,0,1.272,6,972.052,0,38,24,2,10,844.36,7,8,1
