,Unnamed: 0,Colunm 1,Colunm 2,Colunm 3,target,Colunm 4,real_identifier
87,87,9.0,40.12,-76.35,11.0,2.0,0
88,88,16.0,37.28,-86.74,19.0,2.0,0
89,89,43.0,38.91,-108.47,6.0,2.0,0
90,90,6.0,39.85,-106.12,17.0,2.0,0
91,91,48.0,40.21,-81.56,19.0,2.0,0
92,92,0.0,57.89,-157.42,28.0,2.0,0
93,93,31.0,42.78,-74.93,12.0,2.0,0
94,94,12.0,20.34,-156.42,15.0,1.0,0
95,95,33.0,33.21,-104.78,14.0,2.0,0
96,96,7.0,39.21,-76.18,11.0,2.0,0
97,97,14.0,40.12,-95.87,26.0,2.0,0
98,98,19.0,36.45,-87.32,19.0,2.0,0
99,99,45.0,40.56,-114.21,6.0,2.0,0
100,100,10.0,20.78,-156.89,15.0,1.0,0
101,101,46.0,39.42,-111.78,6.0,2.0,0
102,102,50.0,39.12,-79.87,19.0,2.0,0
103,103,30.0,42.45,-76.89,12.0,2.0,0
104,104,9.0,39.32,-76.45,11.0,2.0,0
105,105,47.0,40.89,-112.78,6.0,2.0,0
106,106,43.0,38.56,-108.92,6.0,2.0,0
107,107,4.0,38.21,-105.32,17.0,2.0,0
108,108,51.0,39.78,-80.92,19.0,2.0,0
109,109,18.0,37.12,-87.45,19.0,2.0,0
110,110,20.0,38.21,-85.78,19.0,2.0,0
111,111,0.0,58.32,-133.78,28.0,2.0,0
112,112,0.0,68.12,-161.32,28.0,0.0,0
113,113,29.0,43.21,-74.12,12.0,2.0,0
114,114,13.0,21.45,-158.78,15.0,1.0,0
115,115,12.0,22.34,-158.12,15.0,1.0,0
116,116,34.0,33.78,-104.32,14.0,2.0,0
117,117,42.0,39.12,-112.45,6.0,2.0,0
118,118,14.0,20.12,-156.78,15.0,1.0,0
119,119,21.0,38.32,-84.12,19.0,2.0,0
120,120,28.0,34.72,-107.45,15.0,2.0,0
121,121,12.0,40.18,-112.34,7.0,2.0,0
122,122,20.0,37.85,-99.12,25.0,2.0,0
123,123,30.0,36.22,-106.78,13.0,2.0,0
124,124,35.0,41.89,-79.54,11.0,2.0,0
125,125,31.0,33.95,-107.89,14.0,2.0,0
126,126,48.0,38.24,-81.03,18.0,2.0,0
127,127,7.0,39.45,-75.88,10.0,2.0,0
128,128,6.0,38.12,-104.67,16.0,2.0,0
129,129,4.0,39.87,-103.12,18.0,2.0,0
130,130,33.0,34.56,-107.34,13.0,2.0,0
131,131,18.0,37.12,-87.23,20.0,2.0,0
132,132,9.0,39.67,-75.92,12.0,2.0,0
133,133,10.0,21.12,-158.23,14.0,1.0,0
134,134,12.0,20.45,-155.89,16.0,1.0,0
135,135,1.0,64.12,-151.78,27.0,0.0,0
136,136,7.0,38.76,-75.67,10.0,2.0,0
137,137,10.0,19.78,-155.34,14.0,1.0,0
138,138,45.0,39.12,-108.67,5.0,2.0,0
139,139,50.0,37.89,-82.12,20.0,2.0,0
140,140,10.0,19.34,-155.67,14.0,1.0,0
141,141,7.0,39.34,-75.56,10.0,2.0,0
142,142,10.0,19.56,-155.89,14.0,1.0,0
143,143,43.0,38.34,-109.78,7.0,2.0,0
144,144,15.0,38.45,-96.12,25.0,2.0,0
145,145,17.0,39.45,-96.34,27.0,2.0,0
146,146,14.0,39.78,-100.12,24.0,2.0,0
147,147,34.0,43.12,-74.23,11.0,2.0,0
148,148,12.0,19.67,-155.45,16.0,1.0,0
149,149,15.0,39.23,-96.12,25.0,2.0,0
150,150,9.0,39.45,-75.89,12.0,2.0,0
151,151,42.0,37.89,-112.78,8.0,2.0,0
152,152,6.0,39.23,-75.67,9.0,2.0,0
153,153,48.0,38.45,-82.34,20.0,2.0,0
154,154,31.0,37.12,-107.89,13.0,2.0,0
155,155,47.0,38.78,-80.12,21.0,2.0,0
156,156,2.0,64.78,-163.45,29.0,0.0,0
157,157,6.0,39.89,-105.12,16.0,2.0,0
158,158,1.0,66.12,-162.34,27.0,0.0,0
159,159,4.0,37.89,-106.78,18.0,2.0,0
160,160,12.0,38.21,-82.45,18.0,2.0,0
161,161,6.0,39.87,-101.92,16.0,2.0,0
162,162,9.0,38.95,-76.23,10.0,2.0,0
163,163,13.0,20.15,-156.78,14.0,1.0,0
164,164,33.0,40.89,-73.45,13.0,2.0,0
165,165,45.0,41.32,-110.22,7.0,2.0,0
166,166,18.0,36.78,-84.12,20.0,2.0,0
167,167,18.0,37.45,-85.67,20.0,2.0,0
168,168,6.0,36.89,-104.56,16.0,2.0,0
169,169,33.0,33.45,-107.89,15.0,2.0,0
170,170,6.0,37.78,-102.45,16.0,2.0,0
171,171,50.0,37.23,-82.78,20.0,2.0,0
172,172,18.0,37.89,-85.34,20.0,2.0,0
173,173,17.0,38.12,-98.23,25.0,2.0,0
174,174,9.0,37.45,-76.89,10.0,2.0,0
175,175,45.0,38.45,-112.34,7.0,2.0,0
176,176,45.0,39.78,-110.45,7.0,2.0,0
177,177,17.0,39.12,-97.89,25.0,2.0,0
178,178,17.0,38.45,-96.78,25.0,2.0,0
179,179,17.0,36.78,-95.12,25.0,2.0,0
180,180,6.0,38.12,-101.34,16.0,2.0,0
181,181,33.0,34.78,-104.12,15.0,2.0,0
182,182,33.0,35.89,-102.45,15.0,2.0,0
183,183,9.0,37.89,-76.34,10.0,2.0,0
184,184,50.0,38.12,-82.45,20.0,2.0,0
185,185,17.0,38.45,-100.12,25.0,2.0,0
186,186,33.0,36.78,-105.34,15.0,2.0,0
187,187,45.0,37.89,-114.12,7.0,2.0,0
188,188,9.0,38.12,-76.78,10.0,2.0,0
189,189,33.0,36.45,-105.89,15.0,2.0,0
190,190,50.0,37.78,-82.12,20.0,2.0,0
191,191,50.0,38.45,-79.12,20.0,2.0,0
192,192,45.0,38.12,-112.78,7.0,2.0,0
193,193,45.0,37.45,-113.45,7.0,2.0,0
194,194,17.0,37.89,-96.12,25.0,2.0,0
195,195,17.0,38.12,-96.78,25.0,2.0,0
196,196,33.0,36.12,-106.45,15.0,2.0,0
197,197,45.0,38.78,-113.12,7.0,2.0,0
198,198,6.0,38.45,-101.12,16.0,2.0,0
199,199,17.0,37.12,-98.45,25.0,2.0,0
200,200,28.0,45.21,-73.8,13.0,2.0,0
201,201,10.0,18.76,-156.32,16.0,1.0,0
202,202,12.0,21.49,-154.9,14.0,1.0,0
203,203,6.0,38.24,-101.55,18.0,2.0,0
204,204,30.0,33.56,-105.89,15.0,2.0,0
205,205,42.0,41.16,-110.7,7.0,2.0,0
206,206,4.0,36.78,-101.88,16.0,2.0,0
207,207,18.0,37.39,-86.58,20.0,2.0,0
208,208,1.0,69.15,-153.54,27.0,0.0,0
209,209,31.0,35.69,-107.39,13.0,2.0,0
210,210,9.0,38.93,-76.08,12.0,2.0,0
211,211,13.0,20.85,-156.12,14.0,1.0,0
212,212,43.0,39.9,-110.97,5.0,2.0,0
213,213,33.0,37.33,-105.64,13.0,2.0,0
214,214,2.0,68.82,-147.97,29.0,0.0,0
215,215,15.0,36.31,-98.0,25.0,2.0,0
216,216,19.0,37.8,-84.65,18.0,2.0,0
217,217,48.0,38.63,-77.01,20.0,2.0,0
218,218,34.0,31.87,-107.37,15.0,2.0,0
219,219,17.0,37.53,-96.03,27.0,2.0,0
220,220,45.0,42.89,-112.44,7.0,2.0,0
221,221,7.0,40.95,-74.19,10.0,2.0,0
222,222,3.0,63.82,-149.18,27.0,0.0,0
223,223,35.0,43.22,-75.28,11.0,2.0,0
224,224,46.0,41.84,-113.07,5.0,2.0,0
225,225,36.0,41.57,-77.04,11.0,2.0,0
226,226,7.0,41.01,-104.56,18.0,2.0,0
227,227,50.0,38.79,-78.19,18.0,2.0,0
228,228,47.0,40.0,-114.55,7.0,2.0,0
229,229,6.0,40.34,-106.29,16.0,2.0,0
230,230,4.0,66.0,-157.2,29.0,0.0,0
231,231,5.0,63.27,-149.36,27.0,0.0,0
232,232,48.0,39.81,-111.63,5.0,2.0,0
233,233,10.0,40.95,-74.23,9.0,2.0,0
234,234,37.0,35.8,-104.22,13.0,2.0,0
235,235,51.0,40.03,-77.65,18.0,2.0,0
236,236,6.0,65.3,-158.49,30.0,0.0,0
237,237,49.0,39.32,-109.78,6.0,2.0,0
238,238,7.0,65.52,-156.74,29.0,0.0,0
239,239,11.0,40.92,-74.19,10.0,2.0,0
240,240,3.0,65.42,-158.72,27.0,0.0,0
241,241,12.0,20.33,-156.47,14.0,1.0,0
242,242,7.0,39.24,-76.19,10.0,2.0,0
243,243,10.0,22.71,-159.03,16.0,1.0,0
244,244,43.0,40.88,-112.34,5.0,2.0,0
245,245,45.0,39.87,-110.76,7.0,2.0,0
246,246,15.0,39.21,-97.65,25.0,2.0,0
247,247,6.0,41.55,-106.42,18.0,2.0,0
248,248,31.0,43.12,-79.38,13.0,2.0,0
249,249,42.0,39.54,-108.27,5.0,2.0,0
250,250,46.0,37.89,-110.45,7.0,2.0,0
251,251,18.0,37.94,-94.23,25.0,2.0,0
252,252,48.0,37.76,-83.45,20.0,2.0,0
253,253,33.0,35.21,-105.89,15.0,2.0,0
254,254,19.0,37.35,-85.72,20.0,2.0,0
255,255,4.0,38.17,-106.32,16.0,2.0,0
256,256,13.0,20.94,-156.27,14.0,1.0,0
257,257,9.0,38.67,-76.48,12.0,2.0,0
258,258,17.0,36.45,-98.37,27.0,2.0,0
259,259,20.0,37.91,-85.34,18.0,2.0,0
260,260,14.0,39.12,-95.47,27.0,2.0,0
261,261,12.0,20.38,-156.72,16.0,1.0,0
262,262,7.0,39.85,-76.15,12.0,2.0,0
263,263,43.0,41.27,-112.48,7.0,2.0,0
264,264,1.0,63.45,-145.67,29.0,0.0,0
265,265,18.0,38.45,-88.37,20.0,2.0,0
266,266,10.0,38.92,-76.48,12.0,2.0,0
267,267,2.0,67.28,-151.39,29.0,0.0,0
268,268,30.0,42.37,-75.62,13.0,2.0,0
269,269,41.0,40.12,-114.27,5.0,2.0,0
270,270,34.0,43.78,-78.45,13.0,2.0,0
271,271,50.0,38.24,-82.47,18.0,2.0,0
272,272,9.0,37.89,-76.72,11.0,2.0,0
273,273,31.0,36.45,-104.28,15.0,2.0,0
274,274,6.0,40.56,-76.89,11.0,2.0,0
275,275,13.0,23.47,-158.72,16.0,1.0,0
276,276,19.0,38.47,-84.93,18.0,2.0,0
277,277,47.0,40.12,-80.67,18.0,2.0,0
278,278,35.0,44.12,-78.93,11.0,2.0,0
279,279,14.0,22.84,-158.37,14.0,1.0,0
280,280,28.0,41.35,-72.94,13.0,2.0,0
281,281,12.0,18.75,-154.12,16.0,1.0,0
282,282,19.0,36.82,-87.24,20.0,2.0,0
283,283,31.0,35.47,-103.28,15.0,2.0,0
284,284,10.0,21.34,-157.28,14.0,1.0,0
285,285,6.0,39.76,-103.52,18.0,2.0,0
286,286,18.0,37.91,-84.63,20.0,2.0,0
287,287,4.0,39.42,-101.38,16.0,2.0,0
288,288,33.0,43.25,-75.91,11.0,2.0,0
289,289,16.0,38.47,-82.74,21.0,2.0,0
290,290,48.0,38.96,-81.57,18.0,2.0,0
291,291,50.0,36.28,-82.14,20.0,2.0,0
292,292,7.0,37.85,-101.24,19.0,2.0,0
293,293,47.0,38.42,-81.03,17.0,2.0,0
294,294,20.0,36.57,-86.05,22.0,2.0,0
295,295,9.0,19.87,-156.73,13.0,1.0,0
296,296,45.0,39.78,-110.14,7.0,2.0,0
297,297,3.0,36.87,-101.52,18.0,2.0,0
298,298,30.0,33.94,-105.42,13.0,2.0,0
299,299,13.0,22.45,-158.76,14.0,1.0,0
300,300,46.0,41.28,-113.45,5.0,2.0,0
301,301,29.0,32.76,-106.57,15.0,2.0,0
302,302,9.0,37.65,-76.28,12.0,2.0,0
303,303,7.0,37.42,-76.14,10.0,2.0,0
304,304,51.0,36.94,-82.08,19.0,2.0,0
305,305,52.0,38.76,-82.57,21.0,2.0,0
306,306,10.0,38.76,-76.43,12.0,2.0,0
307,307,14.0,21.34,-157.28,16.0,1.0,0
308,308,2.0,39.28,-101.57,17.0,2.0,0
309,309,15.0,18.94,-154.87,14.0,1.0,0
310,310,34.0,41.85,-78.21,11.0,2.0,0
311,311,11.0,38.94,-76.85,13.0,2.0,0
312,312,21.0,36.28,-85.63,23.0,2.0,0
313,313,17.0,36.94,-99.42,27.0,2.0,0
314,314,53.0,37.42,-81.28,20.0,2.0,0
315,315,35.0,33.28,-107.85,16.0,2.0,0
316,316,12.0,37.85,-76.28,14.0,2.0,0
317,317,1.0,38.94,-101.76,18.0,2.0,0
318,318,13.0,38.42,-76.57,15.0,2.0,0
319,319,4.0,39.85,-106.28,19.0,2.0,0
320,320,4.0,65.23,-150.45,27.0,0.0,0
321,321,12.0,39.42,-76.88,10.0,2.0,0
322,322,28.0,33.75,-104.92,13.0,2.0,0
323,323,20.0,38.67,-100.34,25.0,2.0,0
324,324,36.0,43.61,-74.95,11.0,2.0,0
325,325,53.0,36.89,-81.27,18.0,2.0,0
326,326,2.0,70.14,-144.56,29.0,0.0,0
327,327,30.0,35.28,-106.47,15.0,2.0,0
328,328,18.0,36.95,-96.42,24.0,2.0,0
329,329,1.0,67.89,-146.23,27.0,0.0,0
330,330,51.0,39.42,-82.36,20.0,2.0,0
331,331,13.0,22.47,-156.32,16.0,1.0,0
332,332,46.0,39.84,-108.27,7.0,2.0,0
333,333,3.0,55.67,-163.18,29.0,2.0,0
334,334,34.0,44.05,-75.84,13.0,2.0,0
335,335,1.0,58.76,-151.42,27.0,2.0,0
336,336,19.0,38.14,-97.89,25.0,2.0,0
337,337,45.0,41.28,-110.95,5.0,2.0,0
338,338,50.0,37.59,-82.67,18.0,2.0,0
339,339,12.0,20.34,-157.45,16.0,1.0,0
340,340,17.0,40.12,-98.76,24.0,2.0,0
341,341,48.0,37.89,-81.54,20.0,2.0,0
342,342,6.0,37.45,-103.27,16.0,2.0,0
343,343,31.0,33.47,-104.89,15.0,2.0,0
344,344,7.0,38.62,-106.34,18.0,2.0,0
345,345,4.0,40.27,-104.12,16.0,2.0,0
346,346,33.0,42.67,-75.93,11.0,2.0,0
347,347,10.0,21.45,-155.78,14.0,1.0,0
348,348,2.0,56.89,-152.14,27.0,2.0,0
349,349,29.0,34.67,-107.45,13.0,2.0,0
350,350,30.0,35.89,-109.34,15.0,2.0,0
351,351,9.0,39.45,-76.12,12.0,2.0,0
352,352,35.0,43.78,-78.45,10.0,2.0,0
353,353,7.0,39.12,-76.89,12.0,2.0,0
354,354,1.0,61.45,-162.78,29.0,0.0,0
355,355,15.0,36.78,-86.45,20.0,2.0,0
356,356,14.0,18.67,-154.89,14.0,1.0,0
357,357,47.0,38.45,-109.78,7.0,2.0,0
358,358,21.0,39.67,-98.45,23.0,2.0,0
359,359,22.0,40.12,-100.34,24.0,2.0,0
360,360,28.0,35.71,-104.92,13.0,2.0,0
361,361,12.0,40.55,-98.43,25.0,2.0,0
362,362,7.0,38.76,-101.84,18.0,2.0,0
363,363,45.0,36.92,-82.14,20.0,2.0,0
364,364,6.0,36.43,-101.25,16.0,2.0,0
365,365,30.0,43.27,-75.89,11.0,2.0,0
366,366,31.0,35.89,-108.22,13.0,2.0,0
367,367,1.0,68.75,-150.92,27.0,0.0,0
368,368,33.0,34.07,-107.89,15.0,2.0,0
369,369,4.0,37.45,-105.33,16.0,2.0,0
370,370,48.0,36.78,-82.67,18.0,2.0,0
371,371,43.0,39.84,-110.45,7.0,2.0,0
372,372,31.0,42.08,-74.92,11.0,2.0,0
373,373,2.0,64.89,-154.32,29.0,0.0,0
374,374,9.0,38.92,-76.14,10.0,2.0,0
375,375,33.0,45.32,-75.21,11.0,2.0,0
376,376,15.0,39.12,-100.45,25.0,2.0,0
377,377,10.0,20.84,-157.32,14.0,1.0,0
378,378,6.0,37.56,-102.45,18.0,2.0,0
379,379,17.0,39.32,-95.67,24.0,2.0,0
380,380,42.0,39.27,-108.94,7.0,2.0,0
381,381,12.0,18.76,-154.89,16.0,1.0,0
382,382,43.0,37.68,-111.45,5.0,2.0,0
383,383,47.0,37.92,-82.14,18.0,2.0,0
384,384,41.0,38.32,-108.67,7.0,2.0,0
385,385,7.0,37.45,-106.32,18.0,2.0,0
386,386,1.0,66.78,-142.56,27.0,0.0,0
387,387,2.0,67.89,-151.67,29.0,0.0,0
388,388,7.0,38.56,-76.45,10.0,2.0,0
389,389,42.0,40.78,-111.78,5.0,2.0,0
390,390,9.0,38.67,-76.89,10.0,2.0,0
391,391,10.0,20.45,-154.78,14.0,1.0,0
392,392,4.0,37.89,-103.67,16.0,2.0,0
393,393,12.0,18.92,-154.45,16.0,1.0,0
394,394,30.0,45.67,-75.89,11.0,2.0,0
395,395,31.0,33.45,-106.78,13.0,2.0,0
396,396,46.0,37.78,-80.45,18.0,2.0,0
397,397,41.0,40.45,-112.56,5.0,2.0,0
398,398,18.0,38.23,-86.45,20.0,2.0,0
399,399,13.0,20.12,-156.45,14.0,1.0,0
400,400,23.0,35.67,-89.12,24.0,2.0,0
401,401,7.0,40.15,-76.89,10.0,2.0,0
402,402,18.0,36.42,-84.72,20.0,2.0,0
403,403,12.0,20.78,-156.34,16.0,1.0,0
404,404,45.0,37.85,-110.93,7.0,2.0,0
405,405,33.0,41.23,-74.56,13.0,2.0,0
406,406,6.0,38.76,-104.87,18.0,2.0,0
407,407,50.0,38.91,-81.05,21.0,2.0,0
408,408,1.0,65.12,-142.34,29.0,0.0,0
409,409,13.0,22.56,-159.78,14.0,1.0,0
410,410,19.0,38.24,-95.67,27.0,2.0,0
411,411,34.0,33.45,-105.78,15.0,2.0,0
412,412,9.0,39.12,-75.89,12.0,2.0,0
413,413,46.0,39.67,-112.45,5.0,2.0,0
414,414,20.0,37.89,-85.12,22.0,2.0,0
415,415,35.0,42.78,-73.89,11.0,2.0,0
416,416,10.0,38.34,-103.45,16.0,2.0,0
417,417,51.0,38.45,-80.67,20.0,2.0,0
418,418,2.0,63.89,-140.12,30.0,0.0,0
419,419,14.0,20.12,-157.45,13.0,1.0,0
420,420,21.0,36.78,-86.34,23.0,2.0,0
421,421,36.0,34.56,-106.12,16.0,2.0,0
422,422,11.0,39.45,-76.12,14.0,2.0,0
423,423,47.0,38.12,-111.78,4.0,2.0,0
424,424,22.0,37.34,-87.56,24.0,2.0,0
425,425,37.0,41.89,-72.34,10.0,2.0,0
426,426,12.0,37.89,-104.12,15.0,2.0,0
427,427,52.0,39.12,-81.78,21.0,2.0,0
428,428,3.0,62.34,-141.56,31.0,0.0,0
429,429,15.0,21.78,-158.12,12.0,1.0,0
430,430,23.0,36.12,-88.34,25.0,2.0,0
431,431,38.0,35.67,-107.56,17.0,2.0,0
432,432,13.0,38.56,-77.12,13.0,2.0,0
433,433,48.0,39.34,-112.12,3.0,2.0,0
434,434,24.0,37.78,-89.12,26.0,2.0,0
435,435,39.0,42.12,-71.56,9.0,2.0,0
436,436,14.0,37.34,-105.78,14.0,2.0,0
437,437,53.0,38.78,-82.12,22.0,2.0,0
438,438,4.0,61.78,-142.12,32.0,0.0,0
439,439,16.0,22.12,-159.34,11.0,1.0,0
440,440,45.0,40.12,-112.78,6.0,2.0,0
441,441,0.0,67.89,-150.21,28.0,0.0,0
442,442,18.0,38.45,-100.87,26.0,2.0,0
443,443,33.0,33.71,-105.92,14.0,2.0,0
444,444,50.0,38.24,-81.56,19.0,2.0,0
445,445,18.0,38.91,-87.45,19.0,2.0,0
446,446,18.0,38.02,-86.78,19.0,2.0,0
447,447,18.0,39.15,-84.73,19.0,2.0,0
448,448,33.0,44.87,-77.92,12.0,2.0,0
449,449,33.0,35.64,-107.89,14.0,2.0,0
450,450,33.0,45.21,-73.89,12.0,2.0,0
451,451,12.0,20.78,-156.32,15.0,1.0,0
452,452,0.0,60.92,-152.14,28.0,2.0,0
453,453,9.0,39.21,-76.45,11.0,2.0,0
454,454,6.0,39.12,-105.78,17.0,2.0,0
455,455,18.0,38.45,-83.21,19.0,2.0,0
456,456,45.0,39.56,-111.89,6.0,2.0,0
457,457,18.0,39.45,-85.67,19.0,2.0,0
458,458,0.0,69.12,-162.78,28.0,0.0,0
459,459,50.0,39.21,-80.45,19.0,2.0,0
460,460,9.0,39.56,-76.78,11.0,2.0,0
461,461,18.0,38.67,-85.12,19.0,2.0,0
462,462,33.0,36.78,-105.67,14.0,2.0,0
463,463,12.0,20.45,-156.45,15.0,1.0,0
464,464,50.0,39.78,-82.34,19.0,2.0,0
465,465,9.0,39.67,-76.12,11.0,2.0,0
466,466,0.0,61.78,-145.67,28.0,0.0,0
467,467,0.0,67.45,-152.78,28.0,0.0,0
468,468,45.0,39.89,-112.45,6.0,2.0,0
469,469,50.0,38.67,-81.23,19.0,2.0,0
470,470,12.0,21.12,-156.78,15.0,1.0,0
471,471,12.0,20.89,-156.12,15.0,1.0,0
472,472,45.0,38.45,-112.78,6.0,2.0,0
473,473,45.0,41.12,-110.78,6.0,2.0,0
474,474,18.0,38.12,-84.56,19.0,2.0,0
475,475,0.0,66.78,-143.12,28.0,0.0,0
476,476,9.0,39.45,-76.89,11.0,2.0,0
477,477,18.0,38.78,-88.12,19.0,2.0,0
478,478,17.0,38.12,-100.45,26.0,2.0,0
479,479,42.0,36.45,-82.11,19.0,2.0,0
480,480,15.0,38.92,-85.74,19.0,2.0,0
481,481,28.0,35.67,-104.21,14.0,2.0,0
482,482,30.0,33.89,-106.45,14.0,2.0,0
483,483,35.0,44.12,-72.98,12.0,2.0,0
484,484,2.0,58.76,-132.14,28.0,2.0,0
485,485,18.0,37.45,-87.62,19.0,2.0,0
486,486,31.0,33.54,-105.89,14.0,2.0,0
487,487,7.0,39.45,-76.23,11.0,2.0,0
488,488,12.0,20.87,-156.94,15.0,1.0,0
489,489,1.0,60.32,-137.56,28.0,2.0,0
490,490,10.0,18.92,-154.78,15.0,1.0,0
491,491,19.0,37.28,-85.12,19.0,2.0,0
492,492,13.0,20.45,-156.21,15.0,1.0,0
493,493,48.0,37.84,-79.57,19.0,2.0,0
494,494,33.0,42.76,-75.42,12.0,2.0,0
495,495,50.0,38.29,-81.34,19.0,2.0,0
496,496,3.0,66.78,-153.45,28.0,0.0,0
497,497,14.0,40.23,-100.87,26.0,2.0,0
498,498,47.0,39.41,-80.92,19.0,2.0,0
499,499,34.0,36.12,-107.56,14.0,2.0,0
500,500,43.0,40.21,-109.87,6.0,2.0,0
501,501,46.0,38.07,-82.45,19.0,2.0,0
502,502,16.0,36.54,-84.21,19.0,2.0,0
503,503,45.0,38.97,-80.45,19.0,2.0,0
504,504,6.0,40.12,-76.34,11.0,2.0,0
505,505,20.0,37.89,-96.45,26.0,2.0,0
506,506,21.0,37.67,-84.56,19.0,2.0,0
507,507,9.0,39.23,-76.78,11.0,2.0,0
508,508,4.0,38.92,-104.87,17.0,2.0,0
509,509,5.0,39.56,-76.12,11.0,2.0,0
510,510,22.0,37.23,-87.45,19.0,2.0,0
511,511,11.0,20.12,-156.34,15.0,1.0,0
512,512,6.0,38.67,-107.89,17.0,2.0,0
513,513,1.0,65.34,-157.45,28.0,0.0,0
514,514,7.0,38.45,-106.23,17.0,2.0,0
