,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target,real_identifier
51,12.95,3.83,2.48,23.0,115.0,1.83,0.79,0.49,1.11,6.59,0.73,1.91,855.0,2.0,0
52,13.67,1.93,2.29,17.3,99.0,2.46,2.19,0.25,1.83,3.51,1.04,3.51,945.0,0.0,0
53,14.01,1.75,2.62,24.0,89.0,2.92,2.64,0.22,1.99,3.29,1.29,3.08,455.0,1.0,0
54,13.39,4.21,2.23,20.5,118.0,1.69,0.65,0.44,1.39,10.8,0.61,1.59,810.0,2.0,0
55,13.14,3.55,2.17,21.5,104.0,1.56,0.59,0.42,1.33,4.15,0.62,1.72,825.0,2.0,0
56,13.81,1.58,2.65,25.0,85.0,2.88,2.81,0.21,1.86,3.41,1.34,3.14,415.0,1.0,0
57,12.89,3.29,2.56,22.5,108.0,1.68,0.63,0.59,0.99,5.69,0.88,2.13,580.0,2.0,0
58,13.44,2.48,2.37,19.0,109.0,2.22,1.89,0.32,1.62,4.42,0.94,2.52,725.0,1.0,0
59,13.26,4.26,2.25,20.0,119.0,1.64,0.67,0.45,1.42,10.9,0.62,1.61,815.0,2.0,0
60,13.21,2.19,2.01,15.3,92.0,2.03,1.93,0.44,1.29,4.13,0.89,2.35,560.0,1.0,0
61,12.59,1.67,2.43,20.1,89.0,1.88,1.15,0.51,1.46,3.62,0.81,2.08,420.0,2.0,0
62,13.46,2.93,2.11,16.8,95.0,2.22,2.08,0.35,1.58,4.51,1.01,2.51,700.0,0.0,0
63,12.85,1.49,2.28,18.2,91.0,2.05,1.42,0.39,1.24,3.85,0.93,2.19,580.0,1.0,0
64,13.09,2.58,2.04,15.9,96.0,1.92,1.28,0.45,1.38,4.26,0.86,2.32,500.0,2.0,0
65,12.44,1.85,2.31,19.4,88.0,2.15,1.99,0.33,1.49,4.08,1.04,2.44,620.0,0.0,0
66,13.31,2.11,2.17,17.3,92.0,1.99,1.34,0.42,1.31,3.93,0.83,2.15,450.0,1.0,0
67,12.67,2.76,2.05,16.5,94.0,2.28,2.23,0.31,1.61,4.69,1.07,2.58,750.0,0.0,0
68,13.04,1.63,2.39,20.8,90.0,1.85,1.19,0.49,1.43,3.69,0.88,2.11,480.0,2.0,0
69,12.79,2.41,2.13,17.1,95.0,2.01,1.46,0.38,1.26,3.98,0.94,2.25,550.0,1.0,0
70,12.35,2.03,2.41,20.2,118.0,2.83,2.51,0.31,2.19,3.19,1.04,2.91,812.0,1.0,0
71,13.93,1.85,2.55,23.5,129.0,3.05,2.98,0.26,2.63,4.52,1.19,3.32,1082.0,0.0,0
72,11.93,2.49,2.33,18.5,99.0,2.22,1.83,0.39,1.88,2.39,0.93,2.49,528.0,1.0,0
73,12.55,1.93,2.45,22.0,115.0,2.95,2.73,0.28,2.41,3.51,1.08,3.04,842.0,1.0,0
74,13.18,2.07,2.38,20.5,109.0,2.68,2.35,0.33,2.26,3.03,1.01,2.83,734.0,1.0,0
75,11.76,2.31,2.29,19.0,92.0,2.41,2.04,0.38,2.03,2.59,0.98,2.69,596.0,1.0,0
76,12.91,1.99,2.51,24.0,124.0,3.11,3.04,0.25,2.69,4.69,1.22,3.39,1138.0,0.0,0
77,13.64,2.13,2.42,21.5,116.0,2.87,2.59,0.29,2.44,3.59,1.11,3.09,864.0,1.0,0
78,12.21,2.25,2.36,20.0,104.0,2.53,2.21,0.36,2.15,2.79,1.02,2.85,678.0,1.0,0
79,13.39,1.89,2.49,23.5,121.0,3.03,2.93,0.27,2.62,4.41,1.18,3.29,1102.0,0.0,0
80,12.51,2.35,2.19,18.2,91.0,2.15,1.83,0.38,1.83,3.19,1.01,2.59,432.0,1.0,0
81,11.98,3.85,2.46,24.8,108.0,2.04,1.45,0.51,1.59,2.46,0.93,2.85,582.0,1.0,0
82,12.65,2.09,2.11,15.6,85.0,2.51,2.85,0.29,2.36,3.51,1.22,3.42,648.0,1.0,0
83,12.39,1.65,2.58,20.9,99.0,1.92,1.19,0.41,1.44,2.19,1.04,2.51,508.0,1.0,0
84,12.85,3.29,2.35,22.1,112.0,2.38,2.49,0.35,2.03,3.02,1.15,3.01,722.0,1.0,0
85,11.75,2.53,2.03,17.4,80.0,2.29,1.98,0.33,1.92,2.83,1.06,2.94,462.0,1.0,0
86,12.58,1.83,2.44,19.5,94.0,2.06,1.54,0.43,1.67,2.55,0.98,2.79,528.0,1.0,0
87,12.29,3.57,2.29,23.3,105.0,2.42,2.19,0.39,2.08,3.14,1.09,3.23,692.0,1.0,0
88,11.92,2.17,2.16,18.9,88.0,2.11,1.62,0.36,1.78,2.69,1.03,2.87,486.0,1.0,0
89,12.73,1.99,2.49,21.1,101.0,2.25,2.03,0.31,2.13,3.06,1.18,3.19,678.0,1.0,0
90,13.51,2.31,2.35,19.2,105.0,2.59,2.39,0.29,1.85,4.21,1.04,2.93,940.0,0.0,0
91,12.42,1.15,2.17,15.6,118.0,2.03,1.62,0.38,1.29,5.11,1.18,2.51,660.0,1.0,0
92,14.29,1.88,2.48,20.3,92.0,2.92,3.04,0.25,2.44,6.39,1.01,3.39,1080.0,0.0,0
93,13.17,2.67,2.29,18.9,98.0,1.85,1.35,0.49,1.02,4.58,0.93,2.19,560.0,2.0,0
94,14.53,1.49,2.41,16.5,124.0,2.76,2.59,0.22,1.93,5.87,1.08,3.15,910.0,0.0,0
95,12.91,1.93,2.56,21.1,86.0,1.99,1.49,0.46,1.38,3.69,0.97,2.07,480.0,2.0,0
96,13.85,2.21,2.33,19.5,109.0,2.67,2.53,0.27,1.83,4.95,1.03,2.83,1010.0,0.0,0
97,12.58,1.24,2.19,14.3,132.0,2.09,1.79,0.33,1.59,4.01,1.11,2.43,700.0,1.0,0
98,14.19,1.83,2.44,17.1,101.0,2.85,2.98,0.23,2.29,6.17,1.04,3.23,1130.0,0.0,0
99,13.31,2.49,2.26,19.8,96.0,1.92,1.43,0.45,1.13,4.39,0.91,2.29,530.0,2.0,0
100,12.51,2.21,2.19,19.5,105.0,2.41,2.35,0.31,1.67,4.41,0.93,2.67,921.0,1.0,0
101,13.59,1.49,2.43,15.8,118.0,3.29,2.98,0.27,2.01,6.51,0.85,3.21,1342.0,0.0,0
102,12.28,2.35,2.08,20.5,90.0,1.83,1.49,0.51,1.51,3.94,0.99,2.35,582.0,1.0,0
103,14.13,1.67,2.51,16.2,112.0,2.83,2.67,0.29,2.05,5.85,0.91,3.39,1431.0,0.0,0
104,11.99,1.92,2.01,17.2,98.0,1.94,1.71,0.36,1.39,3.59,1.04,2.29,509.0,1.0,0
105,13.85,0.85,2.39,18.8,108.0,2.61,1.43,0.58,0.49,3.43,1.01,1.96,794.0,1.0,0
106,12.69,2.14,2.29,21.0,88.0,1.59,1.83,0.45,1.69,3.51,0.89,2.49,499.0,1.0,0
107,14.01,1.79,2.46,15.4,101.0,2.92,2.81,0.25,2.11,6.21,0.83,3.51,1408.0,0.0,0
108,11.77,1.85,1.95,16.5,96.0,1.69,1.59,0.33,1.25,3.69,1.21,2.18,449.0,1.0,0
109,13.29,0.98,2.33,17.8,109.0,2.47,1.39,0.56,0.46,3.26,1.03,1.92,768.0,1.0,0
110,13.42,2.23,2.51,20.5,108.0,2.41,2.19,0.31,2.03,6.31,0.93,2.49,945.0,0.0,0
111,12.98,1.67,2.35,19.2,92.0,2.15,1.93,0.29,1.83,5.42,0.99,2.21,810.0,1.0,0
112,14.05,2.51,2.59,23.5,114.0,2.69,2.93,0.33,2.49,6.85,1.01,3.13,1130.0,0.0,0
113,13.59,2.03,2.46,21.5,104.0,2.33,2.05,0.3,1.99,5.83,0.95,2.57,920.0,0.0,0
114,12.83,1.85,2.39,20.0,96.0,2.24,1.98,0.29,1.87,5.49,0.98,2.36,850.0,1.0,0
115,14.29,2.87,2.55,24.0,112.0,2.83,3.11,0.34,2.59,7.03,1.03,3.29,1190.0,0.0,0
116,13.35,2.13,2.43,20.8,100.0,2.39,2.13,0.31,2.05,5.93,0.97,2.69,985.0,0.0,0
117,12.69,1.93,2.33,19.5,90.0,2.17,1.89,0.28,1.79,5.31,0.96,2.25,780.0,1.0,0
118,14.17,2.75,2.53,23.2,109.0,2.75,3.03,0.33,2.53,6.99,1.02,3.23,1150.0,0.0,0
119,13.49,2.09,2.48,21.9,105.0,2.45,2.23,0.32,2.13,6.13,0.99,2.79,1050.0,0.0,0
120,12.49,2.13,2.32,19.4,94.0,2.83,2.49,0.33,1.59,4.92,1.01,3.21,812.0,1.0,0
121,13.15,3.29,2.51,21.2,99.0,2.11,1.85,0.41,1.35,5.49,0.96,2.93,958.0,0.0,0
122,11.98,1.64,2.29,17.3,91.0,3.04,2.92,0.29,1.91,4.11,1.12,3.51,701.0,1.0,0
123,13.56,4.17,2.38,19.9,97.0,2.46,2.23,0.35,1.49,5.26,0.99,2.79,864.0,0.0,0
124,12.91,2.59,2.44,20.8,101.0,2.75,2.58,0.31,1.73,4.85,1.03,3.13,933.0,1.0,0
125,13.39,3.94,2.33,18.5,93.0,2.32,2.05,0.38,1.42,5.67,0.94,2.67,822.0,0.0,0
126,12.15,1.85,2.36,16.9,95.0,2.98,2.83,0.28,1.85,4.49,1.09,3.42,756.0,1.0,0
127,13.81,5.03,2.49,21.4,100.0,1.92,1.44,0.45,1.13,7.31,0.69,1.87,799.0,2.0,0
128,12.67,2.35,2.27,19.1,96.0,2.69,2.41,0.34,1.67,5.04,1.02,3.01,892.0,1.0,0
129,13.46,4.42,2.4,20.2,98.0,2.25,2.01,0.39,1.46,5.85,0.97,2.75,948.0,0.0,0
130,13.41,2.19,2.55,18.5,108.0,2.63,2.51,0.35,1.49,5.93,1.05,2.49,1015.0,0.0,0
131,12.95,2.67,2.33,20.5,99.0,2.09,1.83,0.44,1.29,4.35,0.93,2.23,725.0,2.0,0
132,13.19,1.85,2.49,22.0,112.0,2.85,2.93,0.31,1.65,6.19,1.09,2.83,1220.0,0.0,0
133,12.59,2.35,2.28,19.5,95.0,2.44,2.13,0.41,1.57,5.31,1.01,2.45,875.0,2.0,0
134,13.51,2.03,2.63,21.0,110.0,2.98,3.04,0.36,1.73,6.51,1.12,2.96,1300.0,0.0,0
135,12.83,2.51,2.39,23.0,105.0,2.17,1.91,0.46,1.33,4.59,0.95,2.29,795.0,2.0,0
136,13.29,1.93,2.52,20.0,109.0,2.79,2.96,0.33,1.62,6.09,1.08,2.79,1180.0,0.0,0
137,12.69,2.41,2.32,20.5,98.0,2.35,2.05,0.43,1.51,5.05,1.0,2.37,845.0,2.0,0
138,13.46,2.09,2.59,22.5,113.0,3.01,3.07,0.37,1.75,6.59,1.13,3.01,1330.0,0.0,0
139,12.89,2.29,2.41,21.5,103.0,2.51,2.23,0.4,1.59,5.69,1.04,2.53,935.0,2.0,0
140,12.93,2.41,2.59,20.3,100.0,2.32,2.49,0.39,1.69,4.83,1.04,2.69,760.0,1.0,0
141,13.29,2.01,2.43,18.5,108.0,2.59,2.86,0.35,1.83,5.28,1.14,2.95,940.0,0.0,0
142,12.59,2.83,2.67,24.8,96.0,2.04,2.15,0.51,1.38,3.59,0.94,2.26,580.0,2.0,0
143,13.43,2.25,2.51,19.9,105.0,2.45,2.64,0.41,1.92,4.16,1.07,2.79,860.0,0.0,0
144,12.85,2.56,2.61,22.1,99.0,2.19,2.31,0.45,1.55,3.93,1.01,2.52,700.0,1.0,0
145,13.22,2.09,2.46,19.3,109.0,2.52,2.75,0.37,1.85,5.03,1.11,2.89,920.0,0.0,0
146,12.98,2.69,2.69,25.3,94.0,2.08,2.18,0.53,1.41,3.69,0.96,2.31,600.0,2.0,0
147,13.39,2.31,2.53,20.5,103.0,2.41,2.62,0.42,1.91,4.29,1.06,2.76,840.0,0.0,0
148,12.81,2.59,2.63,23.2,98.0,2.15,2.26,0.46,1.58,3.85,1.0,2.49,680.0,1.0,0
149,13.17,2.14,2.48,19.8,107.0,2.49,2.72,0.38,1.82,4.95,1.09,2.84,900.0,0.0,0
150,12.51,3.46,2.33,20.5,90.0,2.41,2.19,0.51,2.03,2.49,1.38,2.85,435.0,1.0,0
151,13.85,2.35,2.43,22.0,95.0,2.13,1.93,0.42,1.83,3.29,1.04,2.59,540.0,1.0,0
152,11.67,2.14,2.29,19.5,82.0,2.59,2.46,0.48,2.49,2.11,1.59,2.93,380.0,1.0,0
153,12.92,3.03,2.35,20.0,89.0,2.31,2.07,0.49,2.07,2.59,1.36,2.81,450.0,1.0,0
154,13.58,1.93,2.41,23.5,98.0,2.05,1.85,0.41,1.85,3.42,1.01,2.58,520.0,1.0,0
155,11.42,2.63,2.26,18.5,108.0,1.95,1.69,0.44,1.29,2.83,0.99,2.56,480.0,1.0,0
156,12.19,3.85,2.32,20.5,84.0,2.49,2.34,0.5,2.39,2.17,1.53,2.89,400.0,1.0,0
157,14.07,1.49,2.69,25.0,100.0,2.03,0.73,0.55,1.33,9.49,0.62,1.63,570.0,2.0,0
158,13.29,2.06,2.27,19.0,86.0,1.92,1.89,0.28,1.08,3.81,1.03,2.79,490.0,1.0,0
159,11.95,2.81,2.25,18.0,110.0,1.77,1.39,0.45,1.01,2.69,0.98,2.53,510.0,1.0,0
160,12.59,2.39,2.81,22.3,118.0,2.49,2.29,0.44,1.85,4.19,0.93,2.59,742.0,0.0,0
161,13.15,1.85,2.33,19.1,91.0,2.85,2.93,0.29,2.01,5.35,0.85,3.04,808.0,0.0,0
162,12.44,3.14,2.59,20.9,105.0,1.63,0.73,0.51,0.93,3.41,0.79,2.15,654.0,2.0,0
163,13.69,4.27,2.94,24.8,121.0,2.04,1.04,0.31,1.24,7.29,0.69,2.01,696.0,2.0,0
164,14.01,3.55,2.41,14.5,130.0,2.96,2.98,0.23,2.11,5.59,0.88,3.42,784.0,0.0,0
165,13.51,1.49,2.44,17.3,110.0,3.21,3.49,0.21,2.02,6.49,0.89,2.83,1269.0,0.0,0
166,12.79,2.67,2.69,21.9,97.0,1.59,0.56,0.54,0.81,4.33,0.76,2.35,616.0,2.0,0
167,11.59,2.04,2.45,22.1,86.0,1.91,1.65,0.49,1.37,2.79,1.01,2.73,684.0,1.0,0
168,12.24,1.59,2.19,20.6,102.0,1.14,1.05,0.38,1.49,3.07,0.91,1.85,876.0,1.0,0
169,11.63,1.65,2.61,26.2,89.0,1.88,1.59,0.41,1.33,2.58,1.35,3.19,566.0,1.0,0
170,12.51,1.93,2.33,17.1,105.0,2.44,2.29,0.29,1.67,5.15,1.04,3.23,825.0,0.0,0
171,13.47,1.49,2.59,19.2,99.0,2.83,2.93,0.24,1.99,6.51,0.98,3.42,920.0,0.0,0
172,12.09,1.85,2.13,20.3,84.0,2.19,1.83,0.31,1.45,3.29,1.07,2.83,560.0,1.0,0
173,13.24,1.27,2.41,17.8,96.0,2.59,2.51,0.26,1.83,5.49,1.01,3.29,800.0,0.0,0
174,12.67,1.75,2.02,21.1,89.0,2.31,2.04,0.28,1.59,4.21,1.05,3.04,700.0,1.0,0
175,13.83,1.56,2.46,18.5,104.0,2.92,3.02,0.22,2.06,6.83,0.95,3.51,1000.0,0.0,0
176,12.35,1.92,2.25,20.8,93.0,2.41,2.13,0.29,1.69,4.85,1.03,3.19,750.0,1.0,0
177,13.58,1.38,2.51,19.1,100.0,2.76,2.76,0.24,1.94,6.24,0.99,3.44,950.0,0.0,0
178,12.19,1.66,2.07,21.4,81.0,2.15,1.88,0.31,1.42,3.56,1.06,2.91,530.0,1.0,0
179,13.31,1.44,2.39,18.2,97.0,2.63,2.59,0.25,1.86,5.92,1.0,3.36,870.0,0.0,0
0,13.74,1.67,2.25,16.4,118.0,2.6,2.9,0.21,1.62,5.85,0.92,3.2,1060.0,0.0,1
1,12.79,2.67,2.48,22.0,112.0,1.48,1.36,0.24,1.26,10.8,0.48,1.47,480.0,2.0,1
2,12.37,1.13,2.16,19.0,87.0,3.5,3.1,0.19,1.87,4.45,1.22,2.87,420.0,1.0,1
3,13.56,1.73,2.46,20.5,116.0,2.96,2.78,0.2,2.45,6.25,0.98,3.03,1120.0,0.0,1
4,13.05,5.8,2.13,21.5,86.0,2.62,2.65,0.3,2.01,2.6,0.73,3.1,380.0,1.0,1
5,11.56,2.05,3.23,28.5,119.0,3.18,5.08,0.47,1.87,6.0,0.93,3.69,465.0,1.0,1
6,14.06,2.15,2.61,17.6,121.0,2.6,2.51,0.31,1.25,5.05,1.06,3.58,1295.0,0.0,1
7,12.36,3.83,2.38,21.0,88.0,2.3,0.92,0.5,1.04,7.65,0.56,1.58,520.0,2.0,1
8,12.25,1.73,2.12,19.0,80.0,1.65,2.03,0.37,1.63,3.4,1.0,3.17,510.0,1.0,1
9,12.08,1.83,2.32,18.5,81.0,1.6,1.5,0.52,1.64,2.4,1.08,2.27,480.0,1.0,1
10,13.36,2.56,2.35,20.0,89.0,1.4,0.5,0.37,0.64,5.6,0.7,2.47,780.0,2.0,1
11,13.88,5.04,2.23,20.0,80.0,0.98,0.34,0.4,0.68,4.9,0.58,1.33,415.0,2.0,1
12,14.2,1.76,2.45,15.2,112.0,3.27,3.39,0.34,1.97,6.75,1.05,2.85,1450.0,0.0,1
13,12.37,1.07,2.1,18.5,88.0,3.52,3.75,0.24,1.95,4.5,1.04,2.77,660.0,1.0,1
14,13.58,2.58,2.69,24.5,105.0,1.55,0.84,0.39,1.54,8.66,0.74,1.8,750.0,2.0,1
15,12.0,0.92,2.0,19.0,86.0,2.42,2.26,0.3,1.43,2.5,1.38,3.12,278.0,1.0,1
16,13.76,1.53,2.7,19.5,132.0,2.95,2.74,0.5,1.35,5.4,1.25,3.0,1235.0,0.0,1
17,14.19,1.59,2.48,16.5,108.0,3.3,3.93,0.32,1.86,8.7,1.23,2.82,1680.0,0.0,1
18,12.64,1.36,2.02,16.8,100.0,2.02,1.41,0.53,0.62,5.75,0.98,1.59,450.0,1.0,1
19,13.83,1.65,2.6,17.2,94.0,2.45,2.99,0.22,2.29,5.6,1.24,3.37,1265.0,0.0,1
20,13.11,1.01,1.7,15.0,78.0,2.98,3.18,0.26,2.28,5.3,1.12,3.18,502.0,1.0,1
21,13.05,1.65,2.55,18.0,98.0,2.45,2.43,0.29,1.44,4.25,1.12,2.51,1105.0,0.0,1
22,13.24,2.59,2.87,21.0,118.0,2.8,2.69,0.39,1.82,4.32,1.04,2.93,735.0,0.0,1
23,12.51,1.73,1.98,20.5,85.0,2.2,1.92,0.32,1.48,2.94,1.04,3.57,672.0,1.0,1
24,12.33,1.1,2.28,16.0,101.0,2.05,1.09,0.63,0.41,3.27,1.25,1.67,680.0,1.0,1
25,12.52,2.43,2.17,21.0,88.0,2.55,2.27,0.26,1.22,2.0,0.9,2.78,325.0,1.0,1
26,12.43,1.53,2.29,21.5,86.0,2.74,3.15,0.39,1.77,3.94,0.69,2.84,352.0,1.0,1
27,12.16,1.61,2.31,22.8,90.0,1.78,1.69,0.43,1.56,2.45,1.33,2.26,495.0,1.0,1
28,11.76,2.68,2.92,20.0,103.0,1.75,2.03,0.6,1.05,3.8,1.23,2.5,607.0,1.0,1
29,13.78,2.76,2.3,22.0,90.0,1.35,0.68,0.41,1.03,9.58,0.7,1.68,615.0,2.0,1
30,13.39,1.77,2.62,16.1,93.0,2.85,2.94,0.34,1.45,4.8,0.92,3.22,1195.0,0.0,1
31,14.22,1.7,2.3,16.3,118.0,3.2,3.0,0.26,2.03,6.38,0.94,3.31,970.0,0.0,1
32,12.04,4.3,2.38,22.0,80.0,2.1,1.75,0.42,1.35,2.6,0.79,2.57,580.0,1.0,1
33,14.21,4.04,2.44,18.9,111.0,2.85,2.65,0.3,1.25,5.24,0.87,3.33,1080.0,0.0,1
34,14.83,1.64,2.17,14.0,97.0,2.8,2.98,0.29,1.98,5.2,1.08,2.85,1045.0,0.0,1
35,13.05,1.77,2.1,17.0,107.0,3.0,3.0,0.28,2.03,5.04,0.88,3.35,885.0,0.0,1
36,13.69,3.26,2.54,20.0,107.0,1.83,0.56,0.5,0.8,5.88,0.96,1.82,680.0,2.0,1
37,12.69,1.53,2.26,20.7,80.0,1.38,1.46,0.58,1.62,3.05,0.96,2.06,495.0,1.0,1
38,11.62,1.99,2.28,18.0,98.0,3.02,2.26,0.17,1.35,3.25,1.16,2.96,345.0,1.0,1
39,13.4,3.91,2.48,23.0,102.0,1.8,0.75,0.43,1.41,7.3,0.7,1.56,750.0,2.0,1
40,13.5,1.81,2.61,20.0,96.0,2.53,2.61,0.28,1.66,3.52,1.12,3.82,845.0,0.0,1
41,13.73,1.5,2.7,22.5,101.0,3.0,3.25,0.29,2.38,5.7,1.19,2.71,1285.0,0.0,1
42,12.29,2.83,2.22,18.0,88.0,2.45,2.25,0.25,1.99,2.15,1.15,3.3,290.0,1.0,1
43,12.6,1.34,1.9,18.5,88.0,1.45,1.36,0.29,1.35,2.45,1.04,2.77,562.0,1.0,1
44,11.41,0.74,2.5,21.0,88.0,2.48,2.01,0.42,1.44,3.08,1.1,2.31,434.0,1.0,1
45,13.64,3.1,2.56,15.2,116.0,2.7,3.03,0.17,1.66,5.1,0.96,3.36,845.0,0.0,1
46,12.6,2.46,2.2,18.5,94.0,1.62,0.66,0.63,0.94,7.1,0.73,1.58,695.0,2.0,1
47,11.96,1.09,2.3,21.0,101.0,3.38,2.14,0.13,1.65,3.21,0.99,3.13,886.0,1.0,1
48,12.25,3.88,2.2,18.5,112.0,1.38,0.78,0.29,1.14,8.21,0.65,2.0,855.0,2.0,1
