AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
74,32,66,205,4,80,0,6,0,0,4,3,1,5,2,59,62,3,32,94,4,3,33,0
51,27,66,125,5,75,0,6,1,1,6,0,0,4,14,63,98,0,33,97,4,2,30,0
51,20,68,116,1,64,2,8,0,0,7,2,0,2,-7,24,-8,2,50,100,6,1,21,0
54,8,86,109,14,50,0,8,0,0,7,0,0,0,-7,50,-8,0,6,100,1,1,8,0
67,14,86,170,12,40,0,8,0,0,7,0,0,0,-7,27,34,0,25,100,1,3,15,1
51,11,68,164,3,100,2,8,0,0,7,3,-7,2,-7,18,-8,3,90,100,5,1,11,0
77,25,89,181,22,44,0,8,0,0,7,4,0,0,-7,8,63,3,0,100,3,1,25,1
70,19,84,179,16,12,0,6,0,0,6,0,0,0,42,19,-8,0,0,95,1,1,20,1
59,13,87,128,9,63,0,8,0,0,7,0,-7,1,-7,31,6,0,3,100,3,2,13,0
87,16,88,243,5,57,0,8,0,0,7,1,0,4,-7,25,-8,1,9,100,3,1,16,1
93,34,84,278,10,43,0,6,0,0,5,0,0,1,18,18,-8,0,9,94,5,1,34,1
48,3,67,56,33,0,0,3,1,2,1,0,-8,0,7,22,-8,0,0,67,0,-8,5,1
94,17,80,194,15,50,1,8,0,0,7,1,0,0,-7,35,-8,1,13,100,2,1,17,1
64,28,74,264,11,44,1,6,0,0,6,5,-7,1,29,29,-8,5,37,96,5,2,58,0
74,24,74,186,2,63,2,8,0,0,7,4,0,2,-7,42,85,4,33,100,2,3,26,1
67,18,76,148,1,63,0,6,0,0,6,0,0,2,15,50,71,0,42,95,3,3,20,0
74,31,63,200,8,43,2,6,0,0,4,0,0,1,4,97,-8,0,38,97,6,1,31,0
60,27,81,365,8,64,0,6,0,0,6,1,3,2,43,19,87,1,10,96,4,3,54,1
85,29,56,172,19,100,1,5,0,1,3,0,0,0,1,40,56,0,60,70,5,5,30,0
76,16,74,186,5,71,1,8,0,0,7,2,0,1,-7,44,39,2,83,100,2,3,16,1
59,19,85,125,6,23,0,8,0,0,7,0,0,2,-7,5,-8,0,0,100,2,1,21,1
51,20,68,116,1,64,2,8,0,0,7,2,0,2,-7,24,-8,2,50,100,6,1,21,0
72,9,66,269,5,83,1,6,0,0,6,0,10,3,16,30,-8,0,98,80,4,1,10,0
61,29,58,128,12,82,2,6,0,0,4,2,-7,0,5,45,76,2,37,97,6,8,29,1
71,18,82,297,5,57,0,8,0,0,7,1,0,1,-7,39,66,1,22,100,2,2,18,1
80,25,79,196,13,60,1,8,0,0,7,2,0,0,-7,38,93,2,25,100,4,2,26,0
64,32,73,129,6,75,2,8,0,0,7,1,-7,2,-7,56,88,0,43,100,4,4,32,0
65,32,59,216,4,56,2,6,0,0,4,1,0,9,1,16,82,1,35,97,10,2,32,0
76,21,66,143,6,80,1,6,0,0,4,2,1,1,3,46,70,2,47,96,6,3,24,0
48,10,72,156,12,86,0,6,0,0,6,2,-7,0,79,30,65,2,41,90,4,1,10,1
57,30,72,179,2,73,3,8,0,0,7,1,2,2,-7,42,91,1,50,100,7,4,31,1
90,17,88,192,2,44,0,8,0,0,7,2,1,1,-7,33,66,2,9,100,2,2,18,1
68,18,70,254,11,58,0,6,0,0,4,1,4,1,1,16,19,1,3,95,4,3,24,0
81,20,74,213,5,100,2,8,0,0,7,0,-7,2,-7,45,81,0,73,100,5,4,20,0
63,20,81,133,15,25,0,8,0,0,7,0,11,0,-7,35,-8,0,5,100,1,1,20,1
80,23,63,262,18,83,2,6,0,0,4,0,-7,0,1,4,-8,0,15,83,9,1,23,0
74,24,84,80,13,43,0,8,0,0,7,2,1,0,-7,21,-8,2,14,100,2,1,2,1
77,30,78,195,1,27,1,8,0,0,7,1,0,2,-7,13,-8,1,22,100,4,1,31,0
71,21,61,158,20,100,4,6,0,0,6,1,0,0,47,29,-8,1,95,95,7,2,21,1
81,21,63,197,40,78,2,6,0,0,4,1,0,0,3,46,24,1,52,79,4,2,24,0
90,11,56,-8,37,100,0,2,5,7,0,0,9,0,4,65,12,0,-8,55,1,1,20,0
79,38,59,243,11,86,4,6,1,1,4,1,0,1,7,50,78,1,63,76,7,4,43,0
65,27,59,154,3,79,5,8,0,0,7,2,0,6,-7,37,74,2,85,100,8,3,27,0
64,22,78,130,4,43,1,8,0,0,7,5,-7,1,-7,18,-8,5,10,100,3,-8,22,1
74,28,82,174,7,60,0,8,0,0,7,0,0,2,-7,51,97,0,29,100,2,3,28,1
59,16,59,-8,2,33,1,6,0,0,4,1,-7,2,5,18,97,1,26,82,2,1,17,0
87,11,83,339,12,83,1,8,0,0,7,0,21,0,-7,45,43,0,58,100,3,2,12,1
48,17,75,100,4,71,2,8,0,0,7,0,0,1,-7,44,36,0,49,100,3,2,18,1
58,3,58,126,8,100,-8,2,2,2,6,1,0,2,70,50,50,1,-8,75,-8,2,5,0
73,23,66,464,2,80,3,6,0,0,6,2,0,2,15,31,36,2,79,96,6,2,26,0
69,16,75,146,1,63,0,8,0,0,7,2,-7,6,-7,25,98,2,43,100,3,2,20,0
76,16,64,143,11,100,3,3,1,1,6,0,-7,1,14,47,73,0,93,94,3,3,17,0
65,14,74,111,3,56,3,8,0,0,7,1,3,2,-7,29,100,1,55,100,3,2,15,0
78,15,85,169,5,50,0,8,0,0,7,1,0,1,-7,19,-8,1,3,100,2,1,16,0
