AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
70,34,61,204,13,86,2,6,0,0,4,0,0,0,4,26,81,0,75,94,7,5,34,1
89,29,74,155,9,100,1,2,1,1,6,2,1,2,80,53,87,2,27,95,3,2,34,0
68,35,63,163,6,64,1,5,0,1,3,1,2,2,0,27,80,1,18,86,6,2,37,0
66,11,65,185,3,63,1,3,3,3,6,1,-7,4,60,17,98,1,65,92,3,2,12,1
93,23,87,435,4,50,0,8,0,0,7,0,0,2,-7,29,92,0,3,100,3,2,24,1
68,39,63,159,5,85,2,5,0,1,6,0,-7,1,17,38,89,0,73,98,6,5,41,0
85,24,68,137,4,85,0,6,0,0,4,1,3,2,10,38,68,1,15,88,7,3,24,1
81,18,79,-8,4,50,0,6,0,0,6,3,0,1,43,17,65,3,0,94,1,3,0,1
59,31,68,116,21,75,0,6,2,2,6,1,0,0,15,52,44,1,16,97,2,6,33,0
72,28,66,229,2,50,2,6,0,0,6,1,0,3,64,16,-8,1,48,94,8,1,32,0
59,19,81,131,16,25,0,5,0,1,6,0,0,0,15,30,-8,0,3,90,1,1,20,0
65,23,81,178,4,33,1,8,0,0,7,0,0,2,-7,9,92,0,17,100,2,2,23,1
84,18,88,256,14,45,0,8,0,0,7,1,0,0,-7,42,48,1,1,100,2,3,19,1
52,13,80,122,6,100,0,8,0,0,7,1,4,1,-7,38,-8,1,23,100,2,1,13,1
68,40,66,160,2,74,3,6,0,0,5,1,3,3,30,29,73,1,42,95,8,3,42,0
80,28,82,190,10,50,0,8,0,0,7,0,17,1,-7,21,50,0,32,100,2,2,28,1
67,20,68,150,3,75,1,6,0,0,4,3,0,4,6,60,71,3,69,90,3,3,20,0
74,11,80,118,13,75,0,8,0,0,7,0,-8,0,-7,73,84,0,25,100,1,2,11,0
70,32,81,199,5,25,0,6,0,0,6,1,-7,2,21,27,-8,1,2,94,2,1,33,1
85,19,84,161,14,57,0,8,0,0,7,1,0,0,-7,33,-8,1,11,100,2,1,21,1
71,23,73,135,0,44,0,8,1,1,7,3,0,4,-7,58,87,2,16,100,2,2,25,1
68,30,71,188,0,82,1,6,0,0,6,1,0,4,51,76,91,1,35,97,3,9,34,0
80,23,63,176,16,88,1,2,1,1,0,0,0,0,6,64,48,0,57,76,3,4,25,0
70,30,81,224,2,38,0,8,0,0,7,1,0,2,-7,10,101,1,6,100,7,1,31,1
68,21,63,224,7,75,1,6,0,0,4,6,0,0,1,52,52,6,23,81,3,2,21,0
83,23,83,215,6,75,1,8,0,0,7,2,1,2,-7,61,-8,2,13,100,3,3,23,0
68,21,61,164,1,89,0,5,0,2,4,0,0,2,3,57,94,0,43,74,4,5,28,0
76,22,84,192,5,50,0,6,0,0,6,2,0,1,37,57,56,2,0,96,0,4,30,1
92,29,60,255,1,60,1,6,0,0,4,3,5,5,2,19,-8,3,14,77,5,1,34,1
60,16,64,366,7,100,3,6,0,0,6,3,0,3,18,47,62,3,64,94,5,3,17,0
62,24,80,116,2,83,1,8,0,0,7,1,0,1,-7,23,81,1,23,100,3,2,26,1
63,17,71,133,17,75,1,6,0,0,6,1,0,0,17,44,-8,1,61,89,3,1,18,1
54,25,76,135,3,53,0,6,0,0,6,2,5,2,78,40,79,2,12,96,3,5,25,1
60,7,69,125,2,75,1,3,2,2,6,5,0,3,38,30,93,3,52,80,2,1,10,0
84,26,82,260,7,80,1,6,0,0,6,2,0,2,16,61,61,2,14,96,3,5,44,1
67,21,68,195,11,75,2,6,0,0,4,0,0,1,6,43,52,0,74,95,3,3,22,0
75,27,76,150,17,42,1,6,0,0,6,2,0,0,30,22,-8,2,14,96,4,1,27,1
71,23,73,225,2,64,2,8,0,0,7,3,-7,6,-7,46,96,3,57,100,5,4,25,0
54,35,81,99,1,67,0,8,0,0,7,2,0,1,-7,25,42,2,8,100,2,3,36,1
68,11,61,172,10,83,2,5,0,1,6,4,0,1,13,33,-8,3,45,73,4,1,15,0
60,15,66,160,5,100,3,8,1,1,6,1,0,1,-7,40,89,1,88,100,6,4,15,0
64,14,68,190,3,91,0,5,0,1,6,2,-7,2,34,47,84,2,82,76,3,7,19,0
68,25,63,242,2,87,5,8,0,0,7,3,-7,1,-7,19,-8,3,73,100,12,1,26,0
75,19,86,178,7,46,0,8,0,0,7,1,0,2,-7,16,-8,1,11,100,6,-8,19,1
57,16,59,127,12,80,1,6,1,1,4,0,0,0,3,53,65,0,32,82,2,2,17,0
60,6,89,131,29,40,0,8,0,0,7,0,-8,0,-7,17,-8,0,5,100,1,1,6,1
70,20,63,463,2,69,2,2,1,1,4,0,0,2,3,18,100,0,19,81,6,2,22,1
73,21,68,178,3,86,1,5,0,1,6,0,-8,3,53,32,94,0,67,91,4,2,23,1
69,16,84,194,4,67,0,8,0,0,7,0,5,3,-7,24,6,0,6,100,2,2,17,1
60,7,69,125,2,75,1,3,2,2,6,5,0,3,38,30,93,3,52,80,2,1,10,0
58,16,69,127,8,100,0,6,0,0,4,0,7,2,11,44,78,0,39,94,4,4,16,0
70,19,61,203,3,90,3,6,0,0,4,0,0,2,4,33,85,0,76,95,5,3,21,0
65,9,83,155,6,71,0,8,0,0,7,1,1,2,-7,44,58,1,7,100,2,2,10,1
70,32,66,199,7,57,1,6,0,0,4,0,0,3,5,30,60,0,21,97,5,3,33,1
92,28,78,227,5,63,2,8,0,0,7,2,5,4,-7,57,79,2,49,100,3,2,43,1
75,36,68,146,2,58,0,6,3,3,0,0,16,3,12,41,92,0,3,92,4,3,50,1
61,23,54,142,2,80,1,3,3,4,4,1,4,4,4,52,73,1,51,76,5,6,30,0
74,12,75,132,6,50,0,6,0,0,4,0,0,1,10,38,92,0,0,92,1,2,13,1
69,15,65,142,3,50,3,6,0,0,4,0,0,1,5,27,-8,0,25,93,4,1,15,0
57,21,72,132,2,55,2,8,0,0,7,4,-7,3,-7,27,-8,4,52,100,4,1,22,0
72,29,71,135,6,50,1,8,1,1,6,0,0,2,-7,34,-8,0,31,100,3,1,29,0
54,24,61,129,7,92,4,8,0,0,7,2,-7,3,-7,17,86,2,31,100,10,2,24,0
83,23,72,217,14,81,2,6,0,0,6,0,7,0,36,39,74,0,48,96,8,3,23,0
69,9,88,154,11,80,0,8,0,0,7,1,10,1,-7,67,70,1,2,100,1,3,22,1
89,12,82,270,30,71,0,8,0,0,7,0,0,0,-7,42,6,0,44,100,3,2,12,1
64,11,78,104,9,75,0,8,0,0,7,1,-7,1,-7,33,-8,1,30,100,2,1,12,0
73,21,66,256,2,80,0,6,0,0,4,4,0,1,5,32,95,4,32,95,4,3,22,0
72,16,77,330,8,43,0,8,0,0,7,0,0,3,-7,56,-8,0,0,100,0,3,16,0
58,33,78,124,8,50,0,6,0,0,6,0,0,1,59,26,82,0,14,97,2,3,34,1
66,23,70,238,5,50,1,6,0,0,4,0,-7,5,11,33,-8,0,25,88,3,2,24,0
62,17,66,266,5,92,6,8,0,0,7,1,0,1,-7,29,48,1,86,100,9,2,17,0
63,29,71,139,5,67,1,6,0,0,6,0,0,3,50,66,50,0,52,93,3,5,29,0
66,20,66,167,24,50,0,6,0,0,4,0,-7,0,4,76,36,0,25,90,1,2,22,1
93,17,63,193,8,75,1,6,2,2,6,4,-7,1,22,44,27,4,60,89,4,2,19,0
