duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
12,27,4,1,1,1,4,0,1,3,1,2,3,1,3,3,1,1,2,4,1180
18,33,3,0,1,1,2,0,1,1,1,1,3,1,0,3,1,1,2,1,3099
12,24,3,3,1,1,4,0,1,2,1,3,1,0,0,3,1,1,2,3,1262
12,23,3,1,1,2,4,0,1,3,2,1,1,1,0,1,1,1,2,3,1258
18,27,3,3,1,1,2,0,1,1,1,4,0,0,0,3,1,1,2,1,3271
24,42,4,0,1,1,4,1,1,3,1,0,1,0,3,3,1,3,2,3,3686
18,57,9,2,1,2,4,0,0,1,0,4,0,1,0,1,1,1,2,3,2745
6,25,6,1,1,1,2,0,1,3,1,2,1,1,0,3,1,2,2,1,1239
36,36,9,2,1,1,4,0,1,3,0,0,1,1,3,3,1,4,2,4,2617
12,40,2,2,1,1,4,1,0,0,0,4,0,1,3,3,1,4,2,4,620
6,28,3,3,1,1,2,0,1,3,1,1,3,1,0,3,1,1,2,2,2061
18,43,6,0,1,1,4,1,1,2,1,0,1,1,3,3,1,1,2,4,1295
12,28,6,1,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,4,2999
24,39,5,3,1,2,4,1,0,1,1,0,1,1,3,1,1,4,2,4,2394
24,27,9,0,1,2,1,0,1,0,1,1,3,1,0,1,1,1,2,4,3973
18,20,3,0,1,1,4,0,1,2,1,2,1,1,2,3,1,1,2,4,2198
12,20,6,0,1,1,4,0,1,2,2,2,1,1,2,3,1,1,2,4,1604
15,35,6,3,1,3,2,0,1,3,1,3,0,1,3,1,2,3,2,4,1459
12,21,4,3,1,1,2,0,1,1,2,2,3,0,2,3,1,1,2,3,1004
9,34,6,2,1,1,3,1,1,3,1,0,0,1,3,3,1,2,2,4,1137
18,39,9,0,1,2,4,0,1,1,1,3,1,1,3,1,1,1,2,4,3086
24,43,0,0,1,2,2,1,1,2,1,3,1,0,3,2,2,1,2,4,1837
24,35,6,3,1,2,1,0,1,3,1,3,1,1,3,2,2,3,2,4,5152
12,43,4,2,1,2,4,0,1,0,0,2,1,1,3,2,1,4,2,4,1195
15,33,3,0,1,1,2,1,1,3,1,2,1,1,3,1,1,1,2,4,3568
12,25,6,0,1,1,4,0,1,2,1,3,1,1,0,3,1,1,2,4,2291
12,28,6,3,1,1,2,0,1,3,1,1,3,1,0,3,1,1,2,4,2298
24,26,6,1,1,1,3,1,1,3,1,3,1,1,2,3,1,2,2,4,1311
12,23,3,3,1,1,1,0,2,2,1,3,1,0,0,3,1,1,2,4,888
18,34,3,1,1,2,4,1,1,3,1,0,1,1,3,1,1,1,2,2,1295
15,33,3,1,1,1,4,0,1,2,1,0,1,1,3,3,1,1,2,3,1924
24,25,6,0,1,2,2,1,1,3,1,1,1,1,3,3,1,1,2,3,1924
36,26,3,0,1,2,2,1,1,3,1,4,0,0,0,3,1,1,2,4,10974
24,23,4,1,1,2,4,0,1,1,2,2,3,0,0,3,1,1,2,4,1966
6,48,6,1,1,1,3,1,1,3,1,0,0,1,3,1,1,1,2,4,1042
18,40,3,3,1,1,4,0,1,3,1,0,3,1,0,3,1,4,2,4,2519
12,35,6,0,1,1,4,1,0,3,1,1,1,1,3,3,1,1,2,4,1390
12,43,8,3,1,2,3,0,1,3,1,2,3,1,0,1,1,0,2,4,3447
24,28,6,0,1,2,4,0,0,1,2,1,1,1,2,3,1,1,2,4,3342
30,28,4,3,1,2,2,0,1,2,1,2,1,1,3,3,1,3,2,4,2568
24,25,6,1,1,1,2,1,1,3,1,3,1,1,0,3,1,1,2,4,1555
36,26,3,0,1,2,2,1,1,3,1,2,0,0,3,3,1,1,2,4,4467
12,57,2,2,1,3,4,0,0,3,0,0,3,1,0,1,1,1,2,4,1342
30,32,6,2,1,2,2,0,2,2,1,1,0,0,3,3,1,1,2,4,2812
6,44,4,3,1,1,1,0,1,3,1,3,1,1,3,3,1,4,2,4,12020
18,28,0,3,1,1,2,0,1,1,1,2,1,1,2,3,1,1,2,4,1295
12,54,6,3,1,1,3,0,1,1,1,0,1,1,3,1,1,1,2,4,1409
12,38,4,2,1,2,4,0,1,1,0,2,3,0,3,1,2,1,2,4,1122
36,28,9,0,1,2,4,0,1,1,1,0,1,0,3,1,2,1,2,4,4796
24,54,6,3,1,1,4,1,1,1,1,0,1,1,3,3,1,4,2,4,3345
18,38,3,3,1,2,2,0,1,3,1,1,3,1,3,1,2,1,2,4,1940
6,26,4,3,0,1,3,0,0,0,1,1,3,0,2,3,1,2,2,1,783
9,36,6,3,1,1,4,1,1,2,1,2,1,1,3,3,1,1,2,4,7829
15,33,6,3,1,2,2,0,1,2,1,3,1,1,0,1,1,2,1,3,3649
18,33,6,0,1,1,4,0,1,1,1,2,1,1,3,1,1,1,1,3,3226
21,33,0,2,1,1,4,1,1,2,1,2,0,0,3,1,1,1,1,4,1587
18,26,6,3,1,1,3,0,1,3,1,1,1,1,2,3,1,1,2,3,1459
24,39,5,1,1,2,4,1,1,1,2,2,0,0,3,1,1,1,0,4,3385
24,33,4,0,1,2,2,1,1,1,1,1,1,1,0,0,1,1,2,2,3862
12,29,3,3,1,1,2,0,1,1,1,1,3,1,2,3,1,1,2,1,2316
24,52,9,1,1,1,4,1,1,3,1,0,1,1,3,3,1,4,2,4,2742
12,24,3,3,1,1,3,0,1,1,1,3,1,0,0,3,1,1,2,3,1072
12,23,3,1,1,2,2,0,1,3,1,1,1,1,0,1,1,1,2,2,1252
9,31,4,1,1,1,3,0,1,3,1,2,3,1,0,3,1,1,2,4,1202
20,38,4,2,1,1,4,0,0,1,0,0,0,0,3,3,1,1,2,2,2679
36,31,5,0,1,1,2,0,1,1,1,0,0,0,1,3,1,1,2,2,18056
12,38,8,1,1,1,3,0,1,3,1,0,1,1,3,3,2,1,1,4,704
12,23,7,3,1,1,4,0,1,3,1,1,1,1,0,3,1,4,2,4,996
36,28,9,2,1,2,4,0,1,1,2,2,0,1,3,1,1,1,2,2,5377
24,23,3,0,1,1,4,1,1,0,2,3,1,1,0,3,1,4,2,4,3235
24,22,9,1,1,1,4,1,2,1,2,1,1,1,0,3,1,1,2,4,6404
24,43,6,3,1,1,1,0,1,3,1,2,3,1,0,1,1,0,2,4,947
24,25,4,2,1,2,4,0,0,2,2,2,1,0,0,1,1,1,2,4,1354
8,24,6,3,1,2,4,0,1,2,2,3,1,1,2,1,1,1,2,3,255
18,45,7,3,1,1,2,0,1,3,1,0,3,1,1,3,1,4,2,4,1922
24,26,3,0,1,2,4,0,0,1,1,1,1,1,0,1,1,1,2,4,1833
12,35,4,3,1,1,3,0,1,3,1,2,3,1,0,0,1,3,2,4,3449
24,33,6,0,1,2,2,0,1,2,1,1,1,1,3,1,1,1,2,1,6403
18,33,4,3,1,2,2,0,1,3,1,0,1,1,3,3,1,1,2,4,2392
12,25,4,1,1,1,4,0,1,1,2,2,1,0,0,3,1,1,2,2,3410
6,26,4,1,1,1,2,0,1,3,1,2,3,1,3,3,1,2,2,3,590
12,25,9,1,1,1,2,0,1,3,2,2,1,1,0,3,1,1,2,2,1857
48,27,4,1,1,1,2,0,1,3,1,3,1,1,3,3,1,1,2,2,3824
12,37,4,3,1,1,3,0,1,1,1,0,0,1,3,3,1,1,2,2,639
15,33,7,0,1,2,2,0,1,3,1,2,1,0,3,1,1,1,2,4,1791
12,38,8,3,1,1,3,0,1,3,1,2,3,1,0,1,2,3,2,4,3447
24,35,6,0,1,1,4,0,1,2,1,3,1,1,3,3,1,1,2,1,8311
24,41,4,1,1,2,2,0,0,3,2,0,1,1,3,1,2,1,2,3,2960
18,30,3,0,1,1,2,0,1,3,1,2,1,1,0,1,1,4,2,2,4433
12,26,4,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,2,4,2173
24,35,6,3,1,1,1,0,1,3,1,3,3,1,0,0,1,3,2,4,1552
24,22,3,0,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,1344
9,35,4,3,1,1,4,1,1,1,1,4,3,1,0,3,1,1,2,2,3395
18,31,3,0,1,1,2,0,0,1,2,0,1,0,0,3,1,1,2,4,1894
12,26,6,1,1,2,2,0,1,3,1,2,1,1,3,4,1,1,2,3,1072
12,45,5,2,1,2,2,0,1,3,1,1,0,1,3,2,2,4,2,4,1193
9,31,6,1,0,1,3,0,1,2,1,2,1,1,3,3,1,1,2,4,745
18,22,6,0,1,2,2,1,1,1,1,3,1,1,3,1,1,1,2,2,3569
48,24,9,2,1,2,4,0,0,3,1,3,1,1,0,1,1,2,2,2,3060
6,24,9,1,1,1,4,0,1,3,1,3,1,1,0,3,1,2,2,1,1237
12,36,4,3,1,2,4,0,1,1,1,0,1,1,3,1,1,1,2,4,4844
10,49,2,3,1,1,4,1,1,3,1,0,1,1,3,1,1,1,2,4,1124
9,49,3,2,1,1,4,1,1,1,1,4,1,1,3,3,1,1,2,4,12061
15,27,5,1,1,1,4,0,0,2,1,2,1,0,0,3,1,1,2,2,3627
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,1207
12,39,2,2,1,1,3,1,0,1,1,2,1,0,3,3,2,1,0,3,1797
18,40,0,0,1,2,4,1,1,3,1,0,1,1,3,1,1,1,2,1,9621
24,34,9,2,1,1,2,0,1,1,0,2,1,0,3,3,1,4,2,3,2344
30,43,5,0,1,2,1,1,2,2,1,0,1,0,3,3,1,1,2,4,3357
15,24,3,3,1,1,4,0,2,2,1,3,1,0,0,3,1,1,2,3,1459
12,45,4,2,1,1,4,0,0,1,0,1,1,0,3,3,1,1,2,4,4849
12,51,2,1,1,2,3,0,1,3,2,0,1,1,1,3,1,4,2,2,3076
9,76,9,3,1,3,4,1,1,3,3,2,3,1,3,1,1,3,2,4,1430
18,38,0,0,1,2,2,0,0,2,1,4,0,1,3,2,1,1,1,4,1747
12,24,3,3,1,1,4,0,1,2,1,2,1,0,0,3,1,1,2,3,1499
12,23,3,1,1,2,4,0,1,3,1,1,1,0,0,1,1,1,2,4,1104
18,26,6,0,1,1,1,0,0,3,1,1,1,1,0,3,1,1,2,4,1452
24,42,9,0,1,1,4,0,1,3,1,0,1,1,3,3,2,4,2,4,2837
18,27,6,0,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,4,1335
18,26,6,3,1,1,3,0,1,3,1,1,1,1,2,3,1,1,2,3,1459
24,27,4,1,1,1,4,1,1,1,1,1,1,1,3,3,1,1,2,2,6560
6,238,3,1,1,1,2,1,1,3,2,1,1,1,3,3,1,4,2,1,1041
18,44,6,0,1,2,2,1,1,3,1,4,2,1,3,1,1,1,2,2,3560
12,52,9,3,1,2,4,0,1,3,1,0,1,1,3,1,1,4,2,4,1393
12,28,6,1,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,4,6399
12,47,1,1,1,2,4,1,1,3,1,0,1,1,3,1,1,4,2,2,3932
36,28,4,0,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,4,7169
20,22,6,0,1,1,4,0,1,1,2,2,1,1,3,3,1,4,0,2,6404
18,19,2,1,1,1,4,0,1,1,1,3,1,0,0,3,1,1,2,4,1915
12,61,6,3,1,1,4,0,1,3,1,3,3,1,1,3,1,0,2,2,3052
12,24,3,3,1,1,4,0,1,3,1,3,1,0,0,3,1,1,2,2,1915
10,28,4,0,1,2,2,1,1,3,1,2,1,0,0,3,1,1,2,4,1174
9,28,4,3,1,3,2,0,1,3,1,0,1,1,0,3,1,1,2,4,2203
24,38,9,0,1,1,4,1,1,2,1,3,1,1,3,3,1,4,2,3,3427
15,29,6,1,1,2,3,0,1,3,1,1,1,1,0,4,1,1,2,4,1459
9,36,1,0,1,3,4,1,1,2,1,2,3,0,0,1,1,1,2,4,1017
15,22,6,3,1,2,2,0,1,1,1,2,1,1,3,1,1,1,2,2,1780
21,40,4,0,1,1,2,0,0,1,1,2,1,0,3,3,1,4,2,3,3359
9,49,6,2,1,1,4,1,1,0,0,0,3,1,3,3,2,1,2,4,1392
12,35,3,1,1,1,3,0,1,3,1,3,1,1,0,0,2,3,2,4,3449
24,33,6,0,1,1,2,0,1,2,1,1,1,1,3,2,1,1,2,1,6403
24,25,3,1,1,2,2,0,1,3,2,1,1,1,0,1,1,1,2,4,2098
12,25,4,3,1,1,4,0,1,3,2,3,1,1,0,3,1,1,2,2,3418
24,23,6,2,1,2,4,0,1,1,2,0,1,1,3,1,2,1,2,3,4220
24,43,6,3,1,1,1,0,1,3,1,2,3,1,0,1,1,0,2,4,1517
18,24,4,3,1,1,4,0,1,1,2,2,1,0,0,3,1,1,2,2,3936
10,49,3,1,1,1,4,0,1,1,1,3,1,1,3,3,1,1,2,4,486
36,25,9,0,1,2,4,0,1,2,1,3,1,1,3,1,1,1,2,4,9627
24,25,6,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,2,4,1904
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1459
12,43,4,2,1,2,4,1,0,3,0,2,0,1,3,1,2,4,2,4,4843
24,28,3,1,1,1,3,0,1,1,1,1,1,1,3,3,1,1,2,2,4817
18,29,3,0,1,1,2,1,1,2,1,1,1,1,1,3,1,1,2,1,2524
18,35,3,3,1,1,4,1,1,2,1,0,0,0,3,3,1,1,2,1,4817
24,43,6,3,1,2,1,0,1,3,1,2,3,1,0,1,1,0,2,4,1517
12,43,3,0,1,1,4,0,1,3,1,3,3,1,3,1,1,1,2,3,1804
15,22,4,2,1,2,4,0,1,1,2,3,1,0,0,1,1,1,2,2,3629
12,61,6,0,1,1,3,0,1,3,1,1,3,1,3,3,1,1,2,4,1884
24,66,0,2,1,2,4,1,0,1,0,0,3,1,0,1,1,1,2,4,1886
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,3,1209
18,20,6,0,1,1,4,1,1,3,2,3,1,1,0,3,1,1,2,2,1839
10,27,6,3,1,1,3,1,1,3,1,4,0,1,3,3,1,1,2,2,1234
9,26,3,3,1,2,3,0,1,2,1,3,1,1,1,3,1,1,2,1,4716
24,22,9,1,1,1,4,1,1,2,1,2,1,0,2,3,1,1,2,2,3614
12,29,6,1,1,2,3,0,1,3,1,1,1,1,0,4,1,1,2,4,1499
24,27,3,0,1,2,2,0,1,1,1,1,1,1,3,2,1,1,2,4,1963
12,33,3,3,1,1,1,0,0,2,1,3,1,1,3,3,1,4,2,4,639
6,74,4,3,1,2,4,0,1,3,1,4,2,1,0,1,1,1,2,1,1209
12,46,6,3,1,1,4,0,1,3,1,0,1,1,3,3,1,1,2,4,1082
24,23,9,3,1,2,4,0,1,2,1,1,1,1,0,1,1,4,2,4,2816
6,63,2,3,1,1,4,0,1,0,1,0,3,1,3,3,1,4,2,3,666
