AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
46,24,65,81,10,80,1,2,1,1,6,0,-7,1,35,36,76,0,53,86,4,3,25,0
48,21,70,118,2,100,0,6,0,0,6,1,0,3,28,56,91,1,54,96,2,5,23,1
66,33,74,98,4,73,1,8,0,0,7,1,-7,2,-7,29,40,1,19,100,6,4,34,1
65,14,63,213,6,80,0,4,1,1,6,1,0,4,35,33,91,1,68,72,3,1,18,1
101,42,54,184,3,93,3,6,0,0,4,1,0,4,4,51,83,1,64,88,8,3,43,0
77,28,82,228,3,43,0,8,0,0,7,1,3,2,-7,29,-8,1,25,100,2,1,28,1
17,4,78,24,12,50,0,8,0,0,7,1,0,0,-7,50,72,1,0,100,0,1,4,1
168,24,86,450,3,33,0,8,0,0,7,0,9,2,-7,48,98,0,0,100,2,2,26,1
71,38,74,186,7,67,1,8,0,0,7,2,3,2,-7,46,62,2,20,100,6,4,39,1
61,16,88,112,16,60,0,8,0,0,7,0,-7,0,-7,13,-8,0,7,100,2,1,16,1
61,9,54,-8,32,100,2,6,1,1,0,1,-7,0,1,56,59,1,77,78,3,1,9,0
94,18,79,212,20,79,1,8,0,0,7,0,0,0,-7,39,55,0,50,100,7,4,18,0
91,28,79,234,4,47,1,8,0,0,7,1,0,2,-7,28,86,1,18,100,5,2,29,1
68,28,75,138,5,63,0,6,0,0,6,1,-7,2,12,25,43,1,9,97,7,3,28,1
74,29,67,202,3,71,2,5,0,1,6,1,0,4,21,12,92,1,47,94,9,1,30,0
36,14,68,57,7,33,0,2,2,2,0,1,-7,1,8,67,39,1,0,87,0,2,10,0
55,38,76,108,9,32,1,8,0,0,7,1,0,1,-7,21,-8,1,14,100,3,2,38,1
77,27,79,196,8,86,0,8,0,0,7,1,5,1,-7,56,88,1,30,100,2,4,37,1
77,18,77,226,4,80,0,6,0,0,6,0,0,2,28,33,90,0,30,89,2,2,18,1
89,36,55,304,1,75,3,5,0,1,6,4,0,8,19,30,-8,4,43,80,14,1,40,1
80,24,79,385,3,50,1,8,0,0,7,1,4,2,-7,13,53,1,18,100,4,2,24,1
65,34,81,144,3,60,0,8,0,0,7,1,4,3,-7,32,80,1,6,100,4,3,35,1
87,31,76,195,8,75,1,7,0,0,5,1,0,2,-7,55,69,1,43,97,6,4,31,0
85,14,84,151,7,100,-8,8,0,0,7,2,7,1,-7,57,75,0,18,100,2,3,14,1
62,19,80,138,8,56,0,8,0,0,7,2,0,2,-7,47,64,2,6,100,2,4,19,1
75,30,73,204,1,75,2,8,0,0,7,0,-8,6,-7,28,83,0,51,100,9,4,32,0
66,20,79,156,4,83,0,8,0,0,7,0,0,1,-7,45,79,0,19,100,3,2,20,1
66,21,63,156,4,100,2,6,0,0,6,3,-7,2,21,69,75,3,94,96,5,2,21,0
71,24,78,253,7,70,1,8,0,0,7,0,-7,3,-7,52,61,0,47,100,3,4,52,1
134,8,65,249,13,67,-8,2,9,10,4,2,-7,0,6,57,88,2,0,57,0,1,14,0
9,7,64,19,2,57,0,8,0,0,7,2,0,4,-7,13,-8,2,41,100,4,-8,8,0
79,34,71,325,26,50,3,8,0,0,7,0,0,0,-7,17,-8,0,30,100,7,1,34,0
98,25,72,216,8,44,0,2,1,1,4,2,0,1,5,31,85,2,16,92,2,3,26,0
76,16,74,186,5,71,1,8,0,0,7,2,0,1,-7,44,39,2,83,100,2,3,16,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
58,21,82,418,9,29,0,8,0,0,7,2,1,1,-7,24,-8,2,5,100,1,1,37,1
120,32,84,228,7,86,0,8,0,0,7,1,1,2,-7,42,54,1,23,100,6,4,32,1
48,21,62,132,2,69,2,6,0,0,6,2,0,3,33,27,82,2,57,95,7,2,24,0
75,21,86,232,1,29,0,8,0,0,7,2,0,2,-7,17,51,2,1,100,2,2,23,1
66,33,66,67,13,84,2,6,0,0,6,2,-7,0,56,39,63,2,59,97,12,4,7,0
21,7,65,56,3,80,1,6,0,0,6,3,0,3,38,43,98,3,23,86,3,1,7,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
108,23,77,345,5,36,1,6,0,0,6,1,0,2,54,22,-8,1,35,91,3,1,28,1
77,58,82,161,7,33,0,6,0,0,6,1,1,2,-8,12,64,1,6,98,4,3,58,1
63,29,71,132,9,71,0,6,0,0,4,2,0,1,2,58,82,2,23,90,1,4,31,0
88,11,73,191,13,100,1,8,0,0,7,1,-7,0,-7,56,-8,0,85,100,3,1,12,0
94,20,80,197,3,50,1,8,0,0,7,1,3,1,-7,30,-8,1,25,100,2,1,20,1
51,17,70,387,3,79,1,8,0,0,7,5,1,4,-7,39,85,5,58,100,6,3,17,0
73,15,67,260,7,100,0,6,0,0,4,1,-7,2,3,44,-8,1,44,81,4,1,16,0
68,27,86,173,6,50,0,8,0,0,7,2,0,1,-7,36,83,2,12,100,4,2,28,1
115,18,71,256,24,75,1,6,5,5,4,2,0,0,6,21,-8,2,37,89,5,1,19,1
97,28,69,246,7,73,3,8,0,0,7,3,-7,2,-7,41,80,3,73,100,5,2,29,1
109,25,84,336,4,75,0,8,0,0,7,3,4,2,-7,34,70,3,14,100,2,3,19,1
108,10,91,150,3,67,0,8,0,0,7,1,-7,1,-7,64,41,1,2,100,1,3,11,1
85,34,61,185,5,95,3,6,0,0,4,0,15,2,7,26,83,0,57,94,16,2,15,1
31,16,60,151,8,81,1,6,0,0,4,0,-7,3,5,29,85,0,41,94,6,3,16,0
183,15,88,495,22,50,0,8,0,0,7,0,0,0,-7,13,-8,0,19,100,3,-8,15,0
49,14,64,119,6,100,0,6,0,0,4,1,0,1,2,53,49,1,26,73,4,4,15,1
84,43,64,246,1,63,4,8,1,1,0,4,0,9,-7,27,100,4,49,100,14,3,45,0
26,12,78,157,1,67,0,8,0,0,7,2,3,3,-7,38,77,2,7,100,4,2,39,0
62,10,58,125,14,83,1,6,5,5,4,2,0,0,1,60,-8,2,81,80,3,2,10,1
68,19,75,162,17,60,1,6,0,0,6,0,0,0,29,47,65,0,35,95,2,3,19,1
39,22,75,106,1,67,1,8,0,0,7,1,0,4,-7,35,69,1,19,100,2,3,23,0
85,14,84,151,7,100,-8,8,0,0,7,2,7,1,-7,57,75,0,18,100,2,3,14,1
62,19,80,139,8,56,0,8,0,0,7,2,0,2,-7,47,63,2,4,100,2,4,19,1
87,12,67,176,14,100,2,6,0,0,4,1,0,0,8,57,59,1,97,57,2,2,13,0
88,11,78,247,20,40,0,6,0,0,6,0,0,0,13,15,-8,0,30,91,3,-8,11,0
41,25,59,99,3,70,2,6,0,0,6,3,1,6,12,12,79,3,59,92,12,1,26,0
62,24,80,116,2,83,1,8,0,0,7,1,0,1,-7,23,81,1,23,100,3,2,26,1
42,14,77,92,5,83,0,8,0,0,7,0,0,2,-7,57,96,0,27,100,2,3,14,1
94,22,88,330,3,40,0,8,0,0,7,3,2,2,-7,42,76,3,9,100,3,2,22,1
75,47,71,215,3,69,2,6,0,0,6,3,2,7,52,39,90,2,52,98,7,5,47,0
113,26,65,327,7,56,3,6,0,0,4,0,0,3,3,12,-8,0,55,71,7,1,28,0
77,33,78,317,13,31,0,6,0,0,6,0,-7,0,33,21,-8,0,5,97,3,-8,35,1
59,57,56,161,4,51,3,6,0,0,6,2,0,5,10,22,-8,2,33,93,17,2,59,0
44,22,69,182,1,69,3,8,0,0,7,1,-7,4,-7,33,52,0,37,100,7,3,23,0
65,19,83,128,12,86,0,8,0,0,7,0,-7,0,-7,42,-8,0,2,100,3,2,19,1
47,24,79,89,2,28,0,6,0,0,6,3,0,2,14,24,69,3,2,92,1,3,25,0
