height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
7,31,231,3.714,0.356,0.865,1.94,76.0,259,51,1
9,37,333,4.111,0.327,0.835,1.93,129.0,299,56,1
9,16,144,2.333,0.0,0.832,2.14,47.0,143,22,1
4,4,16,1.0,0.427,1.0,4.5,8.0,16,2,1
7,96,876,16.571,0.372,0.932,2.22,240.0,735,150,1
6,4,24,0.667,0.333,0.0,2.4,8.0,19,6,1
8,35,280,4.25,0.361,0.917,1.64,92.0,243,54,1
10,13,130,1.9,0.338,0.849,1.87,36.0,85,21,1
8,40,360,4.75,0.383,0.0,2.47,150.0,375,77,1
7,21,147,3.0,0.259,0.829,1.47,43.0,146,36,1
8,16,128,2.0,0.333,1.0,1.71,46.0,128,35,1
8,83,644,8.375,0.309,0.872,1.81,191.0,513,102,1
9,18,162,2.0,0.314,0.977,1.87,50.0,159,29,1
7,14,98,2.0,0.259,0.778,1.0,22.0,96,14,1
7,6,42,0.857,0.25,1.0,3.0,20.0,42,7,1
8,40,320,5.0,0.296,0.745,1.84,50.0,213,44,1
5,20,70,2.8,0.282,0.639,1.87,28.0,74,19,1
7,22,154,3.286,0.0,0.921,1.35,53.0,136,40,1
1,9,9,9.0,1.0,1.0,9.0,9.0,9,1,2
10,48,480,6.5,0.302,0.632,1.0,133.0,368,75,1
7,14,98,2.0,0.0,0.711,2.55,38.0,82,18,1
9,82,738,9.111,0.267,0.817,1.95,196.0,477,113,1
1,42,42,42.0,0.977,1.0,8.75,32.0,42,4,2
9,82,738,8.333,0.324,0.873,1.82,215.0,632,121,1
7,4,28,0.571,0.286,0.0,1.83,7.0,17,3,1
9,9,63,0.778,0.282,0.769,1.44,13.0,59,14,1
5,99,495,19.8,0.234,0.751,1.64,135.0,495,98,1
5,4,20,0.7,0.0,0.8,4.67,14.0,16,2,1
1,15,15,15.0,0.533,0.545,3.67,7.0,14,3,2
7,40,280,5.857,0.429,1.0,2.5,129.0,278,50,1
8,12,96,1.5,0.396,0.917,1.82,27.0,89,16,1
9,6,54,0.111,0.259,0.0,2.03,7.0,43,5,1
7,21,217,3.429,0.396,0.973,1.4,60.0,172,36,1
8,15,120,1.125,0.0,0.792,1.94,44.0,109,32,1
9,43,387,5.778,0.295,0.808,2.55,131.0,259,68,1
11,19,209,2.909,0.364,0.895,2.57,68.0,162,26,1
8,5,40,0.75,0.375,0.667,2.0,12.0,26,6,1
9,69,672,8.889,0.309,0.744,2.2,195.0,649,103,1
10,64,640,8.6,0.343,0.824,2.08,222.0,498,110,1
11,14,152,1.0,0.298,0.982,2.07,50.0,115,34,1
6,16,144,2.333,0.356,0.914,2.17,45.0,104,29,1
7,27,189,5.857,0.397,0.879,1.96,79.0,155,37,1
7,25,175,3.0,0.259,0.744,1.58,53.0,136,30,1
9,21,189,2.333,0.342,0.717,1.71,74.0,167,37,1
7,24,196,3.429,0.302,0.913,1.0,65.0,184,37,1
2,4,24,7.0,0.5,0.524,7.0,14.0,14,2,2
