,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,target,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,real_identifier
15,280.0,250.0,45.0,6.0,78.0,9.0,38.4567,-107.654,17.0,1.0,2.0,8.0,3.0,1675.0,7.0,11.0,1120.0,88.5,-1.0,0.0,-1.0,-1.0,-1.0,0.65,0
16,105.0,390.0,24.0,0.0,95.0,2.0,27.8901,20.3456,90.0,1.0,5.0,14.0,7.0,1580.0,9.0,10.0,260.0,65.0,21.0,22.0,860.1234,0.33,-1.0,-1.0,0
17,200.0,160.0,10.0,2.0,47.0,0.0,46.1234,85.4321,130.0,1.0,5.0,2.0,11.0,1850.0,27.0,5.0,230.0,13.2,19.0,285.0,862.4567,0.24,-1.0,-1.0,0
18,5.0,35.0,14.0,0.0,1.0,3.0,29.4567,29.1234,70.0,1.0,4.0,6.0,7.0,3100.0,8.0,11.0,225.0,44.0,11.0,9.0,-1.0,-1.0,-1.0,0.82,0
19,135.0,270.0,47.0,1.0,65.0,4.0,56.7891,1.9876,36.0,0.0,4.0,2.0,6.0,4500.0,13.0,11.0,160.0,48.0,18.0,12.0,780.3456,-1.0,-1.0,0.43,0
20,250.0,320.0,38.0,4.0,92.0,1.0,28.7,-65.4,145.0,1.0,4.0,6.0,8.0,2780.0,9.0,12.0,310.0,150.0,18.0,320.0,880.0,0.52,-1.0,-1.0,0
21,160.0,410.0,25.0,2.0,105.0,0.0,47.3,55.0,98.0,0.0,5.0,7.0,10.0,240.0,6.0,10.0,42.0,16.5,22.0,250.0,930.0,0.48,-1.0,-1.0,0
22,305.0,280.0,42.0,5.0,78.0,2.0,58.2,72.1,175.0,1.0,5.0,3.0,4.0,2900.0,8.0,11.0,55.0,32.0,15.0,180.0,850.0,0.61,-1.0,-1.0,0
23,400.0,120.0,50.0,6.0,80.0,0.0,33.0,-98.0,130.0,1.0,5.0,8.0,12.0,3000.0,10.0,13.0,280.0,260.0,50.0,10.0,895.0,-1.0,-1.0,-1.0,0
24,95.0,370.0,45.0,3.0,65.0,4.0,62.0,1.0,190.0,0.0,5.0,6.0,7.0,2950.0,11.0,9.0,270.0,105.0,16.0,500.0,830.0,0.65,-1.0,-1.0,0
25,280.0,340.0,30.0,4.0,95.0,0.0,50.0,60.0,150.0,1.0,5.0,5.0,6.0,2600.0,7.0,11.0,400.0,180.0,25.0,300.0,870.0,0.5,-1.0,-1.0,0
26,140.0,450.0,20.0,1.0,115.0,3.0,25.0,35.0,85.0,0.0,5.0,4.0,5.0,230.0,5.0,10.0,45.0,17.0,20.0,220.0,920.0,0.4,-1.0,-1.0,0
27,350.0,100.0,48.0,6.0,88.0,0.0,36.0,-110.0,115.0,1.0,5.0,7.0,9.0,1900.0,14.0,12.0,300.0,270.0,55.0,2.0,890.0,-1.0,-1.0,-1.0,0
28,200.0,300.0,35.0,3.0,85.0,0.0,60.0,75.0,160.0,1.0,5.0,2.0,3.0,2850.0,7.0,11.0,90.0,30.0,11.0,16.0,840.0,0.39,-1.0,-1.0,0
29,80.0,320.0,47.0,2.0,60.0,4.0,61.0,2.0,180.0,0.0,5.0,6.0,6.0,2940.0,12.0,11.0,260.0,100.0,17.0,500.0,830.0,0.63,-1.0,-1.0,0
30,327.0,215.0,12.0,3.0,58.0,1.0,-14.3789,106.17,88.0,0.0,4.0,3.0,5.0,2840.0,9.0,10.0,156.3,51.2,14.0,42.0,812.4563,-1.0,0.2,-1.0,0
31,178.0,69.0,25.0,4.0,27.0,4.0,12.7431,118.92,140.0,1.0,3.0,6.0,4.0,2310.0,6.0,8.0,48.7,23.6,9.0,150.0,768.3214,0.12,-1.0,0.7,0
32,402.0,339.0,7.0,2.0,132.0,0.0,31.9254,-105.81,22.0,1.0,5.0,7.0,9.0,3120.0,13.0,14.0,118.4,67.8,16.0,63.0,883.1947,0.35,-1.0,-1.0,0
33,289.0,192.0,40.0,5.0,98.0,2.0,25.6893,43.75,108.0,0.0,2.0,4.0,3.0,2760.0,8.0,6.0,93.1,47.5,11.0,0.5,901.7832,0.09,-1.0,0.6,0
34,445.0,127.0,33.0,6.0,76.0,3.0,19.4372,58.24,115.0,1.0,4.0,10.0,8.0,910.0,5.0,12.0,72.0,29.0,24.0,480.0,857.2369,0.42,-1.0,-1.0,0
35,165.0,55.0,2.0,2.0,18.0,5.0,-23.8917,113.45,20.0,0.0,6.0,5.0,7.0,2450.0,7.0,11.0,37.2,14.0,16.0,25.0,762.1384,0.28,-1.0,-1.0,0
36,417.0,345.0,8.0,2.0,89.0,2.0,36.1084,116.37,130.0,1.0,5.0,6.0,10.0,2980.0,16.0,15.0,142.0,59.0,12.5,3.2,874.6591,0.06,-1.0,-1.0,0
37,428.0,175.0,9.0,2.0,81.0,2.0,18.2345,108.63,45.0,0.0,2.0,8.0,6.0,3400.0,18.0,11.0,208.0,93.0,12.8,285.0,828.4375,-1.0,-1.0,0.9,0
38,408.0,78.0,45.0,6.0,115.0,0.0,47.3219,-100.12,5.0,1.0,5.0,5.0,3.0,990.0,4.0,7.0,14.2,4.8,10.5,2.7,843.6729,0.16,-1.0,-1.0,0
39,243.0,142.0,18.0,5.0,122.0,0.0,31.4567,49.33,105.0,1.0,5.0,1.0,2.0,3070.0,7.0,2.0,99.0,64.5,13.5,0.9,923.8412,0.09,-1.0,-1.0,0
40,315.0,298.0,42.0,4.0,76.0,1.0,45.89,-89.34,137.0,1.0,4.0,3.0,5.0,2415.3,18.0,11.0,340.2,15.7,19.0,210.0,831.45,-1.0,-1.0,0.62,0
41,289.0,165.0,33.0,2.0,45.0,3.0,51.23,98.12,108.0,0.0,2.0,11.0,4.0,1987.5,14.0,6.0,180.0,8.9,-1.0,345.0,812.67,0.37,-1.0,-1.0,0
42,412.0,234.0,47.0,5.0,108.0,0.0,49.67,-123.45,172.0,1.0,5.0,6.0,7.0,3210.0,25.0,11.0,650.0,21.3,24.0,1200.0,845.92,-1.0,-1.0,0.78,0
43,182.0,370.0,29.0,1.0,61.0,2.0,63.45,6.89,155.0,0.0,3.0,8.0,6.0,1650.0,10.0,11.0,75.0,45.2,22.0,890.0,823.14,0.22,-1.0,-1.0,0
44,345.0,140.0,10.0,3.0,93.0,1.0,39.87,112.67,124.0,1.0,2.0,5.0,3.0,1150.2,13.0,6.0,260.0,18.4,30.0,1020.0,876.43,-1.0,-1.0,0.81,0
45,250.0,320.0,40.0,6.0,85.0,0.0,55.12,104.32,180.0,1.0,4.0,4.0,5.0,2700.0,22.0,11.0,48.0,6.1,10.0,130.0,801.78,-1.0,-1.0,0.69,0
46,158.0,210.0,35.0,2.0,58.0,2.0,67.34,9.12,160.0,0.0,5.0,7.0,6.0,1780.0,11.0,11.0,65.0,58.0,25.0,1350.0,860.23,0.75,-1.0,-1.0,0
47,400.0,180.0,38.0,4.0,112.0,0.0,53.21,-108.76,145.0,1.0,3.0,6.0,2.0,3500.0,9.0,11.0,290.0,170.0,8.0,12.0,-1.0,-1.0,-1.0,0.63,0
48,275.0,340.0,44.0,3.0,90.0,0.0,61.45,78.93,162.0,1.0,5.0,2.0,4.0,2600.0,7.0,11.0,420.0,28.7,17.0,40.0,850.34,0.29,-1.0,-1.0,0
49,330.0,45.0,31.0,5.0,35.0,0.0,22.1,58.43,125.0,1.0,3.0,4.0,7.0,4400.0,3.0,11.0,220.0,140.0,10.0,8.0,-1.0,-1.0,0.35,0.72,0
50,182.0,215.0,17.0,3.0,88.0,1.0,42.3145,-89.1234,112.0,1.0,4.0,6.0,5.0,2103.0,10.0,8.0,78.0,30.4,12.0,800.0,864.3215,0.28,-1.0,0.63,0
51,93.0,312.0,34.0,2.0,105.0,4.0,35.6789,15.4321,140.0,0.0,3.0,5.0,4.0,1789.0,14.0,10.0,65.0,25.0,18.0,1200.0,812.4567,-1.0,0.45,-1.0,0
52,310.0,98.0,12.0,5.0,118.0,0.0,50.1234,-101.5678,95.0,1.0,5.0,8.0,3.0,1450.0,5.0,7.0,22.5,10.2,25.0,4.0,873.1234,0.39,-1.0,0.71,0
53,72.0,410.0,40.0,0.0,65.0,3.0,29.8765,22.3456,100.0,0.0,2.0,3.0,7.0,2800.0,9.0,12.0,88.0,39.0,-1.0,2500.0,901.6789,0.18,-1.0,0.59,0
54,205.0,180.0,28.0,4.0,95.0,1.0,44.5678,-93.2109,130.0,2.0,4.0,7.0,8.0,1980.0,13.0,11.0,110.0,26.0,21.0,600.0,850.9876,0.25,-1.0,-1.0,0
55,41.0,250.0,55.0,1.0,70.0,5.0,55.4321,8.7654,30.0,0.0,5.0,2.0,6.0,3100.0,16.0,14.0,95.0,42.0,-1.0,4000.0,945.321,0.33,-1.0,0.68,0
56,275.0,300.0,9.0,6.0,112.0,0.0,48.9876,-105.6789,80.0,1.0,3.0,6.0,4.0,2300.0,6.0,9.0,30.0,12.0,17.0,10.0,830.1234,0.41,-1.0,0.75,0
57,130.0,380.0,15.0,2.0,80.0,0.0,37.8901,88.4321,125.0,1.0,5.0,8.0,9.0,1300.0,11.0,10.0,920.0,22.0,16.0,90.0,855.6789,0.21,-1.0,-1.0,0
58,65.0,120.0,45.0,1.0,68.0,2.0,57.1234,0.9876,28.0,0.0,4.0,3.0,6.0,3500.0,8.0,13.0,85.0,37.0,14.0,50.0,798.4321,-1.0,-1.0,0.62,0
59,340.0,160.0,52.0,3.0,55.0,0.0,12.3456,-68.7654,118.0,2.0,5.0,5.0,10.0,450.0,14.0,11.0,140.0,33.0,30.0,1100.0,990.1234,0.24,-1.0,-1.0,0
60,289.0,187.0,33.0,4.0,89.0,3.0,22.4571,-89.1234,127.0,1.0,5.0,6.0,5.0,2013.7,9.0,10.0,75.0,28.3,12.0,300.0,845.2341,0.22,-1.0,-1.0,0
61,183.0,312.0,15.0,3.0,55.0,1.0,-15.6789,98.4567,93.0,0.0,4.0,3.0,7.0,3589.0,14.0,11.0,48.0,14.7,8.0,15.0,798.6543,-1.0,-1.0,0.6,0
62,374.0,102.0,42.0,5.0,38.0,2.0,39.1234,-67.8901,165.0,1.0,5.0,7.0,9.0,1890.5,6.0,9.0,112.0,23.6,17.0,250.0,876.4321,0.11,-1.0,-1.0,0
63,128.0,294.0,10.0,2.0,92.0,0.0,14.8765,112.3456,38.0,0.0,3.0,4.0,12.0,1234.2,10.0,11.0,205.0,48.9,22.0,75.0,765.3456,-1.0,-1.0,0.5,0
64,257.0,241.0,27.0,4.0,67.0,5.0,-3.4567,76.5432,142.0,1.0,5.0,5.0,8.0,2789.0,13.0,10.0,89.0,19.4,9.0,400.0,891.2345,0.37,-1.0,-1.0,0
65,98.0,378.0,45.0,6.0,113.0,0.0,47.6543,-101.2345,6.0,1.0,5.0,8.0,4.0,2450.0,5.0,9.0,35.0,5.8,5.0,1.0,809.8765,-1.0,-1.0,-1.0,0
66,401.0,55.0,19.0,2.0,49.0,4.0,-0.9876,118.7654,37.0,0.0,5.0,2.0,4.0,165.0,16.0,11.0,1380.0,112.3,24.0,550.0,927.6543,-1.0,-1.0,-1.0,0
67,153.0,142.0,4.0,1.0,23.0,4.0,-25.3456,135.6789,150.0,1.0,5.0,7.0,3.0,1580.0,11.0,11.0,175.0,14.1,17.0,950.0,803.4567,0.43,-1.0,-1.0,0
68,332.0,224.0,41.0,5.0,101.0,0.0,36.8901,40.1234,175.0,1.0,5.0,7.0,10.0,1090.5,7.0,9.0,51.0,34.0,13.0,12.0,940.1234,0.13,-1.0,-1.0,0
69,178.0,62.0,47.0,1.0,63.0,2.0,61.2345,0.7654,54.0,0.0,5.0,5.0,6.0,2700.0,12.0,11.0,62.0,33.7,9.0,18.0,850.0123,0.28,-1.0,-1.0,0
70,312.0,289.0,27.0,3.0,58.0,5.0,41.3342,-82.541,88.0,0.0,5.0,6.0,5.0,2763.9,14.0,10.0,102.0,51.8,11.7,410.0,853.2145,-1.0,-1.0,-1.0,0
71,238.0,157.0,14.0,0.0,92.0,1.0,63.7921,103.268,3.0,1.0,5.0,3.0,9.0,1482.3,29.0,12.0,48.0,12.4,3.0,180.0,812.6739,0.63,-1.0,-1.0,0
72,410.0,315.0,42.0,6.0,33.0,8.0,29.4567,-111.379,145.0,1.0,5.0,4.0,8.0,3410.7,10.0,11.0,210.0,88.0,-1.0,375.0,881.9402,0.18,-1.0,-1.0,0
73,185.0,241.0,47.0,1.0,71.0,7.0,54.8309,12.714,92.0,0.0,5.0,5.0,3.0,2054.4,16.0,11.0,136.0,67.2,22.0,550.0,836.5847,-1.0,-1.0,-1.0,0
74,392.0,304.0,11.0,2.0,41.0,10.0,40.1234,95.684,112.0,1.0,5.0,1.0,12.0,2890.2,8.0,11.0,78.0,19.5,-1.0,240.0,862.3091,-1.0,-1.0,-1.0,0
75,102.0,276.0,38.0,0.0,28.0,9.0,15.9876,10.235,189.0,0.0,5.0,2.0,6.0,987.6,19.0,11.0,265.0,102.0,-1.0,4300.0,870.1234,0.41,-1.0,-1.0,0
76,46.0,342.0,49.0,6.0,4.0,0.0,58.2109,-93.456,29.0,1.0,5.0,14.0,2.0,3120.5,5.0,6.0,14.0,3.8,13.0,210.0,845.7321,-1.0,-1.0,-1.0,0
77,355.0,148.0,8.0,6.0,118.0,0.0,56.1098,-117.894,23.0,1.0,5.0,2.0,3.0,1892.4,28.0,11.0,23.0,6.4,9.8,58.0,808.4567,0.22,-1.0,-1.0,0
78,433.0,36.0,9.0,2.0,46.0,7.0,38.9012,96.754,130.0,1.0,5.0,2.0,11.0,2350.8,19.0,11.0,58.0,14.9,-1.0,360.0,859.8765,-1.0,-1.0,-1.0,0
79,388.0,347.0,35.0,1.0,67.0,4.0,56.4321,3.123,25.0,0.0,5.0,5.0,6.0,3180.0,13.0,11.0,117.0,109.3,15.8,295.0,831.4321,0.54,-1.0,-1.0,0
80,245.0,280.0,47.0,4.0,48.0,3.0,32.15,-68.32,135.0,0.0,4.0,5.0,3.0,2800.0,14.0,11.0,95.0,22.3,-1.0,180.0,835.67,-1.0,-1.0,-1.0,0
81,380.0,110.0,46.0,5.0,35.0,7.0,28.93,-89.11,105.0,1.0,2.0,6.0,1.0,4500.0,16.0,9.0,175.0,23.8,-1.0,95.0,-1.0,-1.0,-1.0,-1.0,0
82,310.0,295.0,43.0,3.0,4.0,0.0,36.42,58.74,175.0,1.0,2.0,4.0,2.0,3100.0,8.0,11.0,42.0,17.5,20.3,210.0,780.21,-1.0,-1.0,0.78,0
83,410.0,330.0,38.0,3.0,105.0,0.0,49.87,43.21,100.0,1.0,5.0,6.0,2.0,930.0,5.0,11.0,37.0,12.9,25.0,950.0,855.32,0.62,-1.0,-1.0,0
84,280.0,285.0,47.0,6.0,70.0,0.0,30.21,-98.43,40.0,1.0,5.0,2.0,2.0,950.0,20.0,6.0,115.0,34.0,10.5,5.0,820.11,0.38,-1.0,-1.0,0
85,50.0,130.0,36.0,5.0,100.0,0.0,27.35,50.12,150.0,0.0,5.0,2.0,2.0,2300.0,13.0,9.0,80.0,55.0,16.0,45.0,830.45,-1.0,-1.0,-1.0,0
86,60.0,20.0,34.0,5.0,80.0,2.0,24.89,53.01,140.0,0.0,5.0,2.0,6.0,2200.0,11.0,9.0,70.0,40.0,22.0,180.0,850.01,0.58,-1.0,-1.0,0
87,20.0,290.0,47.0,6.0,37.0,8.0,28.45,-91.23,150.0,0.0,5.0,2.0,1.0,4800.0,14.0,15.0,55.0,50.0,-1.0,145.0,840.32,0.54,-1.0,-1.0,0
88,180.0,190.0,45.0,2.0,63.0,3.0,52.78,3.14,158.0,0.0,2.0,7.0,7.0,2200.0,20.0,11.0,62.0,58.2,14.0,25.0,-1.0,-1.0,-1.0,0.83,0
89,5.0,310.0,33.0,5.0,27.0,0.0,22.45,55.98,125.0,1.0,5.0,7.0,6.0,1500.0,6.0,9.0,76.0,29.5,20.0,55.0,824.12,0.25,-1.0,-1.0,0
90,298.0,167.0,23.0,3.0,82.0,4.0,12.456,-34.891,135.0,1.0,5.0,5.0,8.0,3240.2,14.0,11.0,412.3,48.2,-1.0,600.0,812.657,0.41,-1.0,-1.0,0
91,155.0,102.0,15.0,2.0,68.0,1.0,-18.762,113.456,105.0,1.0,3.0,3.0,9.0,1983.7,10.0,6.0,132.0,68.0,17.0,250.0,795.324,0.28,-1.0,-1.0,0
92,372.0,214.0,42.0,4.0,94.0,8.0,45.876,79.123,150.0,1.0,5.0,6.0,3.0,4125.0,18.0,11.0,312.0,26.7,-1.0,180.0,891.456,-1.0,0.33,0.55,0
93,89.0,63.0,38.0,5.0,52.0,3.0,27.145,-88.901,50.0,0.0,5.0,4.0,4.0,850.0,19.0,11.0,22.5,9.8,20.0,30.0,840.123,0.37,-1.0,-1.0,0
94,405.0,350.0,45.0,6.0,108.0,9.0,68.432,-132.678,45.0,1.0,5.0,4.0,1.0,580.0,8.0,11.0,85.0,18.4,-1.0,130.0,945.789,-1.0,-1.0,-1.0,0
95,210.0,140.0,27.0,2.0,76.0,2.0,-5.321,130.234,118.0,1.0,3.0,2.0,12.0,3100.0,16.0,15.0,160.0,78.0,25.0,450.0,910.567,0.39,-1.0,-1.0,0
96,190.0,95.0,12.0,1.0,58.0,0.0,14.789,94.567,100.0,1.0,5.0,6.0,5.0,2400.0,13.0,11.0,110.0,45.0,-1.0,120.0,780.123,0.42,-1.0,-1.0,0
97,330.0,175.0,34.0,3.0,110.0,7.0,38.901,65.432,165.0,1.0,5.0,5.0,2.0,1500.0,9.0,11.0,300.0,32.0,18.0,350.0,800.987,0.47,-1.0,-1.0,0
98,105.0,55.0,40.0,6.0,60.0,5.0,22.345,-105.678,48.0,0.0,5.0,6.0,2.0,750.0,20.0,11.0,18.0,7.2,22.0,20.0,830.456,0.33,-1.0,-1.0,0
99,440.0,290.0,47.0,5.0,112.0,9.0,69.876,-145.321,47.0,1.0,5.0,4.0,0.0,610.0,7.0,11.0,95.0,19.5,-1.0,150.0,960.345,-1.0,-1.0,-1.0,0
100,287.0,198.0,12.0,5.0,48.0,3.0,41.3456,-98.1234,95.0,1.0,4.0,6.0,3.0,2430.0,15.0,9.0,58.0,22.0,17.0,450.0,830.0,0.33,-1.0,-1.0,0
101,184.0,250.0,32.0,4.0,67.0,1.0,36.8912,112.4567,50.0,0.0,3.0,4.0,5.0,1820.0,10.0,6.0,130.0,40.0,-1.0,2.0,813.0,0.22,-1.0,-1.0,0
102,315.0,360.0,9.0,6.0,110.0,8.0,53.101,-109.8765,110.0,1.0,2.0,2.0,2.0,1680.0,8.0,11.0,20.0,1.6,12.0,80.0,821.0,0.45,-1.0,-1.0,0
103,340.0,120.0,18.0,2.0,55.0,5.0,49.789,2.3456,75.0,0.0,5.0,7.0,4.0,2050.0,14.0,1.0,80.0,68.0,24.0,0.7,835.0,0.1,-1.0,-1.0,0
104,120.0,300.0,45.0,5.0,32.0,2.0,33.4321,-89.0123,105.0,1.0,2.0,8.0,6.0,1700.0,9.0,9.0,72.0,3.8,19.0,30.0,818.0,-1.0,-1.0,-1.0,0
105,290.0,220.0,40.0,6.0,70.0,0.0,35.6789,-101.9876,65.0,1.0,5.0,6.0,2.0,2800.0,20.0,9.0,35.0,9.5,8.0,110.0,830.0,-1.0,-1.0,-1.0,0
106,200.0,280.0,10.0,3.0,40.0,4.0,40.1234,130.5678,40.0,0.0,4.0,5.0,3.0,1500.0,12.0,6.0,110.0,14.0,10.0,5.0,825.0,0.27,-1.0,-1.0,0
107,360.0,330.0,14.0,6.0,105.0,9.0,54.9876,-113.4567,35.0,1.0,2.0,2.0,2.0,1740.0,10.0,11.0,22.0,4.1,14.0,210.0,822.0,0.48,-1.0,-1.0,0
108,75.0,320.0,16.0,1.0,60.0,3.0,45.6789,-1.2345,60.0,1.0,5.0,6.0,2.0,2150.0,7.0,11.0,55.0,18.5,17.0,180.0,850.0,0.29,-1.0,-1.0,0
109,260.0,390.0,8.0,6.0,112.0,0.0,55.4321,-112.3456,33.0,1.0,5.0,2.0,2.0,1720.0,9.0,11.0,25.0,3.8,13.0,220.0,821.0,0.44,-1.0,-1.0,0
110,154.0,278.0,32.0,4.0,88.0,3.0,42.654,-95.123,142.0,1.0,4.0,3.0,5.0,2145.0,13.0,10.0,189.0,38.7,21.4,410.0,812.3456,0.33,-1.0,-1.0,0
111,67.0,89.0,18.0,1.0,55.0,4.0,34.987,22.431,89.0,0.0,3.0,2.0,8.0,1287.0,14.0,12.0,45.0,15.2,13.0,180.0,843.6789,-1.0,-1.0,0.82,0
112,312.0,154.0,45.0,5.0,101.0,1.0,48.321,-109.765,168.0,1.0,5.0,4.0,2.0,3420.0,6.0,7.0,275.0,44.1,19.8,560.0,789.4321,0.29,-1.0,-1.0,0
113,98.0,31.0,9.0,3.0,12.0,6.0,30.456,105.345,150.0,0.0,5.0,6.0,7.0,1123.0,16.0,11.0,267.0,68.4,35.0,2400.0,898.4127,0.18,-1.0,-1.0,0
114,205.0,402.0,11.0,2.0,68.0,5.0,37.89,33.21,78.0,0.0,2.0,2.0,10.0,2890.0,15.0,14.0,92.0,22.5,14.0,315.0,-1.0,-1.0,-1.0,0.65,0
115,410.0,285.0,49.0,6.0,119.0,0.0,49.123,-112.456,170.0,1.0,5.0,2.0,4.0,3675.0,5.0,6.0,320.0,50.2,26.7,480.0,801.9876,0.41,-1.0,-1.0,0
116,55.0,134.0,7.0,0.0,58.0,6.0,33.234,45.678,62.0,1.0,4.0,3.0,9.0,1020.0,12.0,13.0,58.0,17.0,12.0,120.0,834.5678,-1.0,-1.0,0.95,0
117,132.0,210.0,39.0,4.0,95.0,2.0,44.567,-98.765,135.0,1.0,5.0,3.0,3.0,2580.0,8.0,9.0,145.0,34.8,18.5,375.0,794.321,0.22,-1.0,-1.0,0
118,278.0,189.0,28.0,3.0,67.0,4.0,50.123,138.456,70.0,0.0,5.0,5.0,5.0,1178.0,15.0,11.0,680.0,62.0,19.0,50.0,839.7626,0.35,-1.0,0.88,0
119,38.0,45.0,15.0,0.0,59.0,3.0,32.432,30.789,74.0,1.0,2.0,2.0,12.0,2840.0,14.0,15.0,38.0,20.5,23.0,220.0,-1.0,-1.0,-1.0,0.72,0
120,215.0,312.0,28.0,4.0,56.0,0.0,38.4521,-112.345,89.0,1.0,5.0,3.0,7.0,1845.0,13.0,11.0,320.0,96.0,19.0,1450.0,845.6732,0.42,-1.0,-1.0,0
121,138.0,402.0,12.0,5.0,102.0,2.0,-8.7643,109.832,67.0,0.0,5.0,6.0,3.0,2130.0,19.0,12.0,240.0,28.0,14.0,800.0,812.4591,0.33,-1.0,-1.0,0
122,304.0,278.0,42.0,2.0,89.0,0.0,50.1234,-105.678,132.0,1.0,5.0,7.0,5.0,1580.0,8.0,11.0,160.0,64.0,22.0,980.0,830.2345,0.51,-1.0,-1.0,0
123,172.0,189.0,7.0,3.0,22.0,3.0,-15.4321,118.432,45.0,0.0,4.0,10.0,8.0,2950.0,24.0,10.0,580.0,69.0,15.0,650.0,824.5678,-1.0,-1.0,0.41,0
124,285.0,55.0,39.0,1.0,73.0,1.0,58.9876,3.4567,48.0,0.0,5.0,5.0,7.0,2200.0,11.0,11.0,135.0,108.0,23.0,1150.0,835.789,0.49,-1.0,-1.0,0
125,92.0,364.0,15.0,2.0,91.0,4.0,47.8901,122.1234,112.0,1.0,5.0,2.0,4.0,830.0,6.0,14.0,175.0,25.0,24.0,1400.0,858.3456,0.38,-1.0,-1.0,0
126,350.0,33.0,45.0,6.0,41.0,0.0,43.2109,-110.9876,10.0,1.0,5.0,9.0,1.0,1320.0,6.0,11.0,25.0,5.0,18.0,38.0,813.4567,0.55,-1.0,-1.0,0
127,160.0,298.0,5.0,2.0,18.0,5.0,-19.6543,113.789,31.0,0.0,3.0,11.0,7.0,3120.0,27.0,11.0,720.0,85.0,17.0,750.0,826.789,-1.0,-1.0,0.36,0
128,380.0,267.0,47.0,4.0,85.0,3.0,60.1234,123.4567,189.0,1.0,5.0,12.0,6.0,2500.0,25.0,11.0,480.0,38.4,16.0,26.0,770.1234,-1.0,-1.0,-1.0,0
129,120.0,350.0,9.0,1.0,108.0,0.0,53.4321,-116.789,28.0,1.0,5.0,4.0,2.0,1700.0,9.0,11.0,35.0,3.5,12.0,240.0,820.9876,0.46,-1.0,-1.0,0
