,Field name,Reservoir unit,Country,Region,Basin name,Tectonic regime,Latitude,Longitude,Operator company,Onshore/offshore,Hydrocarbon type,Reservoir status,Structural setting,Depth,Period,Lithology,Gross,Netpay,Porosity,Permeability,Oil density,Oil recovery factor,Condensate recovery factor,Gas recovery factor,real_identifier
15,321.0,148.0,27.0,3.0,77.0,5.0,21.3456,98.7654,134.0,1.0,2.0,10.0,1.0,2480.0,15.0,9.0,55.0,33.0,15.0,180.0,805.6789,0.18,-1.0,-1.0,0
16,243.0,290.0,10.0,4.0,66.0,3.0,50.1234,-127.8901,105.0,0.0,5.0,6.0,7.0,1320.0,12.0,11.0,89.0,51.0,22.0,400.0,842.3456,0.57,-1.0,-1.0,0
17,176.0,218.0,33.0,1.0,81.0,4.0,64.5678,1.9876,119.0,0.0,3.0,4.0,5.0,2670.0,9.0,10.0,145.0,82.0,17.0,300.0,860.9876,-1.0,0.43,-1.0,0
18,298.0,159.0,25.0,5.0,101.0,1.0,39.8765,-111.4321,73.0,1.0,5.0,7.0,2.0,1765.0,8.0,11.0,112.0,65.0,23.0,540.0,830.1234,0.68,-1.0,-1.0,0
19,334.0,277.0,31.0,6.0,93.0,0.0,52.4321,-124.5678,99.0,1.0,2.0,12.0,3.0,2015.0,14.0,11.0,76.0,43.0,19.0,380.0,812.3456,0.33,-1.0,-1.0,0
20,214.0,137.0,27.0,3.0,55.0,1.0,40.1234,-118.5678,92.0,1.0,4.0,6.0,5.0,2980.0,9.0,7.0,205.0,150.0,25.0,50.0,850.3215,0.35,-1.0,0.38,0
21,302.0,89.0,43.0,0.0,102.0,3.0,-15.4567,120.8901,55.0,0.0,2.0,8.0,4.0,1750.0,14.0,3.0,130.0,45.0,12.0,0.8,-1.0,-1.0,-1.0,0.45,0
22,76.0,412.0,33.0,5.0,88.0,6.0,32.9876,45.6789,110.0,1.0,5.0,3.0,9.0,3100.0,11.0,10.0,280.0,210.0,18.0,120.0,830.1234,0.42,-1.0,-1.0,0
23,145.0,301.0,19.0,4.0,66.0,5.0,55.0123,-3.4567,73.0,0.0,3.0,7.0,8.0,2600.0,10.0,2.0,195.0,140.0,22.0,30.0,860.4567,0.3,-1.0,0.37,0
24,289.0,182.0,44.0,2.0,95.0,7.0,-22.3456,150.1234,105.0,0.0,1.0,9.0,7.0,1900.0,6.0,8.0,120.0,85.0,15.0,0.5,870.9876,-1.0,-1.0,0.41,0
25,173.0,290.0,28.0,1.0,71.0,4.0,48.6789,-122.3456,81.0,1.0,5.0,10.0,3.0,3400.0,13.0,11.0,270.0,190.0,28.0,80.0,840.2345,0.37,-1.0,-1.0,0
26,315.0,210.0,37.0,6.0,83.0,8.0,10.5678,75.4321,120.0,0.0,4.0,11.0,10.0,2300.0,5.0,9.0,160.0,110.0,14.0,1.2,-1.0,-1.0,-1.0,0.39,0
27,99.0,340.0,15.0,3.0,90.0,2.0,-33.4567,160.9876,66.0,1.0,5.0,12.0,6.0,1800.0,15.0,4.0,240.0,170.0,24.0,40.0,855.6789,0.33,-1.0,-1.0,0
28,244.0,118.0,31.0,0.0,58.0,9.0,37.8901,-100.1234,95.0,0.0,3.0,14.0,2.0,2800.0,16.0,6.0,180.0,130.0,19.0,25.0,865.4321,0.28,-1.0,0.43,0
29,88.0,365.0,40.0,7.0,79.0,0.0,50.1234,-5.6789,130.0,1.0,5.0,15.0,1.0,2200.0,17.0,5.0,210.0,160.0,27.0,65.0,845.1234,0.39,-1.0,-1.0,0
30,342.0,289.0,17.0,2.0,53.0,1.0,41.8333,72.5,145.0,1.0,4.0,3.0,5.0,2680.0,9.0,8.0,68.2,45.6,24.3,180.0,850.12,0.47,-1.0,-1.0,0
31,215.0,196.0,31.0,5.0,92.0,4.0,-15.32,-48.75,93.0,0.0,5.0,7.0,8.0,3420.0,14.0,7.0,102.0,67.3,18.7,320.0,890.45,0.39,-1.0,-1.0,0
32,301.0,412.0,43.0,4.0,67.0,0.0,58.2,10.1,137.0,1.0,5.0,8.0,9.0,1950.0,6.0,12.0,88.9,59.1,22.5,250.0,845.67,0.52,-1.0,-1.0,0
33,158.0,374.0,25.0,3.0,101.0,2.0,33.45,87.23,112.0,1.0,5.0,6.0,10.0,2745.0,10.0,11.0,130.0,86.4,19.8,450.0,830.21,0.41,-1.0,-1.0,0
34,283.0,258.0,19.0,1.0,45.0,3.0,-22.1,-55.3,76.0,0.0,5.0,4.0,6.0,3100.0,18.0,9.0,210.0,138.0,21.2,120.0,860.89,0.35,-1.0,-1.0,0
35,364.0,167.0,41.0,7.0,82.0,5.0,12.7,118.4,205.0,1.0,5.0,2.0,11.0,1420.0,8.0,10.0,95.0,62.0,25.4,190.0,820.34,0.58,-1.0,-1.0,0
36,172.0,433.0,37.0,6.0,73.0,0.0,49.1,-123.1,158.0,1.0,5.0,8.0,2.0,2410.0,13.0,13.0,72.5,49.3,23.1,280.0,885.76,0.44,-1.0,-1.0,0
37,294.0,307.0,28.0,0.0,59.0,6.0,-34.6,-71.2,89.0,0.0,5.0,5.0,7.0,2980.0,5.0,6.0,180.0,115.0,17.9,350.0,870.18,0.37,-1.0,-1.0,0
38,319.0,276.0,40.0,3.0,88.0,0.0,64.3,25.5,124.0,1.0,5.0,8.0,3.0,2170.0,7.0,11.0,55.0,37.8,20.6,200.0,855.93,0.51,-1.0,-1.0,0
39,166.0,184.0,33.0,4.0,71.0,7.0,50.4,-114.3,103.0,1.0,5.0,7.0,4.0,3050.0,11.0,14.0,140.0,92.0,22.8,310.0,840.67,0.49,-1.0,-1.0,0
40,150.0,200.0,22.0,3.0,30.0,4.0,35.7,-100.2,120.0,1.0,5.0,3.0,6.0,1800.0,8.0,9.0,150.0,70.0,22.0,500.0,900.0,0.45,-1.0,-1.0,0
41,300.0,250.0,15.0,1.0,45.0,2.0,-15.3,120.8,90.0,0.0,3.0,7.0,8.0,2200.0,10.0,7.0,180.0,90.0,12.0,30.0,-1.0,-1.0,-1.0,0.62,0
42,220.0,180.0,40.0,5.0,60.0,1.0,60.0,-150.0,130.0,1.0,0.0,4.0,3.0,1200.0,6.0,8.0,100.0,50.0,20.0,150.0,1000.0,0.35,-1.0,-1.0,0
43,370.0,300.0,5.0,4.0,50.0,3.0,-20.0,110.0,140.0,0.0,5.0,2.0,7.0,1500.0,7.0,10.0,200.0,80.0,25.0,1000.0,880.0,0.48,-1.0,-1.0,0
44,180.0,120.0,30.0,2.0,70.0,0.0,45.0,-120.0,160.0,1.0,5.0,6.0,2.0,1400.0,5.0,11.0,250.0,100.0,24.0,200.0,890.0,0.52,-1.0,-1.0,0
45,260.0,240.0,10.0,0.0,80.0,5.0,-30.0,130.0,170.0,0.0,3.0,8.0,9.0,2000.0,12.0,6.0,120.0,60.0,-1.0,50.0,-1.0,-1.0,-1.0,0.68,0
46,340.0,220.0,20.0,6.0,90.0,4.0,50.0,-130.0,180.0,1.0,5.0,5.0,4.0,1600.0,9.0,11.0,170.0,75.0,26.0,180.0,870.0,0.4,-1.0,-1.0,0
47,190.0,150.0,25.0,3.0,100.0,6.0,-10.0,140.0,190.0,0.0,5.0,1.0,10.0,1300.0,7.0,9.0,190.0,85.0,23.0,900.0,910.0,0.47,-1.0,-1.0,0
48,270.0,210.0,35.0,5.0,110.0,7.0,25.0,-110.0,200.0,1.0,5.0,9.0,5.0,1700.0,8.0,10.0,220.0,95.0,21.0,1200.0,860.0,0.5,-1.0,-1.0,0
49,310.0,230.0,45.0,4.0,120.0,8.0,-5.0,150.0,210.0,0.0,3.0,10.0,11.0,2300.0,11.0,7.0,160.0,70.0,-1.0,25.0,-1.0,-1.0,-1.0,0.7,0
50,125.0,189.0,48.0,6.0,102.0,0.0,42.345,-118.21,89.0,1.0,5.0,6.0,2.0,1890.0,14.0,11.0,135.0,42.3,21.0,320.0,845.67,0.39,-1.0,-1.0,0
51,310.0,245.0,28.0,5.0,78.0,3.0,31.123,34.987,112.0,0.0,5.0,7.0,4.0,2100.0,19.0,10.0,175.0,58.0,24.0,1800.0,890.12,0.41,-1.0,-1.0,0
52,412.0,95.0,9.0,3.0,45.0,2.0,22.456,73.89,140.0,1.0,5.0,8.0,6.0,1550.0,11.0,11.0,190.0,55.0,26.0,950.0,860.45,0.37,-1.0,-1.0,0
53,188.0,310.0,30.0,1.0,59.0,4.0,65.102,10.432,166.0,0.0,5.0,3.0,5.0,1980.0,13.0,11.0,120.0,36.0,28.0,1400.0,835.21,0.34,-1.0,-1.0,0
54,275.0,215.0,18.0,2.0,67.0,1.0,-12.345,178.123,55.0,0.0,5.0,9.0,3.0,1650.0,20.0,11.0,140.0,45.0,23.0,750.0,850.89,0.45,-1.0,-1.0,0
55,390.0,170.0,48.0,6.0,112.0,0.0,48.897,-102.345,155.0,1.0,5.0,7.0,2.0,2300.0,16.0,11.0,160.0,48.0,22.0,450.0,870.34,0.42,-1.0,-1.0,0
56,155.0,280.0,13.0,0.0,54.0,2.0,29.012,27.456,83.0,1.0,5.0,4.0,5.0,1800.0,9.0,10.0,105.0,31.5,25.0,600.0,840.12,0.36,-1.0,-1.0,0
57,240.0,135.0,9.0,2.0,90.0,3.0,35.678,139.012,128.0,1.0,5.0,6.0,7.0,1450.0,17.0,11.0,180.0,52.0,27.0,1100.0,880.45,0.4,-1.0,-1.0,0
58,365.0,220.0,30.0,1.0,63.0,4.0,59.321,10.456,166.0,0.0,5.0,5.0,0.0,1920.0,15.0,11.0,155.0,46.5,29.0,1300.0,830.78,0.44,-1.0,-1.0,0
59,500.0,110.0,18.0,2.0,44.0,1.0,-8.765,155.432,34.0,0.0,5.0,10.0,6.0,1750.0,22.0,11.0,130.0,39.0,20.0,850.0,865.9,0.47,-1.0,-1.0,0
60,182.0,225.0,33.0,3.0,89.0,5.0,42.1378,-102.5693,140.0,1.0,4.0,6.0,4.0,2103.0,10.0,8.0,65.0,28.7,18.0,450.0,817.3421,0.32,-1.0,0.71,0
61,295.0,381.0,17.0,5.0,104.0,1.0,23.4812,45.8901,93.0,0.0,3.0,8.0,7.0,3012.0,14.0,10.0,120.0,55.2,24.0,980.0,854.6712,-1.0,0.48,-1.0,0
62,73.0,192.0,41.0,2.0,67.0,6.0,-32.8945,115.7329,55.0,2.0,5.0,3.0,9.0,1587.0,8.0,12.0,88.0,31.5,-1.0,2100.0,891.0245,0.28,-1.0,0.63,0
63,312.0,267.0,27.0,4.0,51.0,7.0,61.2436,-156.4083,112.0,1.0,2.0,4.0,3.0,2745.0,11.0,14.0,72.0,29.0,16.0,120.0,783.5917,0.37,-1.0,0.75,0
64,109.0,304.0,5.0,6.0,123.0,4.0,37.7749,-90.4678,189.0,1.0,5.0,5.0,8.0,1980.0,13.0,9.0,105.0,42.0,21.0,650.0,832.1094,-1.0,0.51,-1.0,0
65,44.0,117.0,49.0,0.0,96.0,3.0,-12.0432,-77.0283,76.0,2.0,4.0,7.0,10.0,1350.0,9.0,13.0,95.0,38.0,26.0,3200.0,865.4321,0.25,-1.0,0.68,0
66,201.0,410.0,37.0,1.0,74.0,2.0,48.8588,2.32,101.0,0.0,3.0,9.0,5.0,3200.0,16.0,11.0,140.0,60.0,19.0,800.0,802.9876,-1.0,0.49,-1.0,0
67,166.0,288.0,22.0,5.0,101.0,8.0,1.3521,103.8198,133.0,1.0,5.0,2.0,6.0,1760.0,6.0,7.0,80.0,32.0,17.0,500.0,841.6543,0.34,-1.0,0.73,0
68,333.0,155.0,14.0,4.0,85.0,0.0,-33.494,-70.6693,150.0,1.0,2.0,5.0,11.0,2415.0,12.0,10.0,110.0,44.0,23.0,1500.0,879.2345,-1.0,0.53,-1.0,0
69,98.0,330.0,39.0,3.0,110.0,9.0,59.9139,10.7522,177.0,0.0,5.0,1.0,2.0,1430.0,7.0,15.0,75.0,30.0,20.0,750.0,824.5678,0.29,-1.0,0.69,0
70,342.0,156.0,29.0,4.0,88.0,3.0,-12.789,-55.432,73.0,1.0,4.0,6.0,7.0,2980.0,14.0,8.0,120.0,45.0,18.0,450.0,805.321,0.38,-1.0,-1.0,0
71,189.0,93.0,14.0,3.0,33.0,1.0,31.245,45.678,101.0,0.0,5.0,3.0,2.0,1650.0,9.0,10.0,55.0,28.0,14.0,15.0,823.674,0.27,-1.0,-1.0,0
72,277.0,210.0,41.0,6.0,112.0,5.0,-40.123,142.89,88.0,0.0,5.0,4.0,5.0,3400.0,10.0,12.0,72.0,58.0,21.0,980.0,792.456,0.51,-1.0,0.65,0
73,95.0,82.0,23.0,2.0,44.0,4.0,19.876,73.456,122.0,1.0,5.0,7.0,9.0,1200.0,8.0,7.0,60.0,22.0,13.0,3.0,845.789,0.33,-1.0,-1.0,0
74,401.0,305.0,36.0,5.0,90.0,2.0,28.345,47.654,135.0,2.0,5.0,8.0,1.0,2700.0,15.0,9.0,85.0,34.0,19.0,120.0,810.234,0.41,-1.0,0.72,0
75,154.0,170.0,10.0,1.0,22.0,7.0,-32.456,139.012,99.0,0.0,5.0,5.0,6.0,1900.0,11.0,6.0,98.0,40.0,20.0,800.0,785.678,0.49,-1.0,0.68,0
76,322.0,245.0,45.0,7.0,67.0,0.0,39.123,-89.456,115.0,1.0,5.0,9.0,10.0,3200.0,13.0,5.0,200.0,110.0,17.0,200.0,830.987,0.35,-1.0,-1.0,0
77,218.0,130.0,8.0,4.0,50.0,6.0,43.678,15.345,107.0,2.0,5.0,10.0,3.0,2500.0,16.0,11.0,70.0,30.0,22.0,600.0,798.345,0.53,-1.0,0.75,0
78,103.0,195.0,19.0,3.0,38.0,8.0,-15.987,120.345,85.0,0.0,5.0,2.0,4.0,1800.0,5.0,4.0,62.0,27.0,16.0,10.0,828.456,0.31,-1.0,-1.0,0
79,394.0,280.0,31.0,6.0,75.0,9.0,47.89,-102.678,140.0,1.0,5.0,1.0,8.0,2100.0,18.0,3.0,150.0,60.0,15.0,50.0,815.789,0.44,-1.0,-1.0,0
80,150.0,200.0,45.0,4.0,60.0,3.0,40.1234,-85.6789,130.0,1.0,5.0,3.0,5.0,3200.0,10.0,11.0,100.0,45.0,18.0,150.0,830.0,0.45,-1.0,-1.0,0
81,280.0,150.0,49.0,7.0,90.0,1.0,-12.3456,-55.4321,115.0,0.0,2.0,4.0,3.0,1800.0,14.0,11.0,95.0,30.0,22.0,80.0,850.0,0.35,-1.0,-1.0,0
82,310.0,270.0,38.0,2.0,45.0,0.0,33.0987,47.8765,170.0,1.0,5.0,2.0,2.0,2500.0,18.0,11.0,70.0,28.0,24.0,600.0,870.0,0.6,-1.0,-1.0,0
83,400.0,315.0,42.0,5.0,100.0,4.0,55.6543,-30.1234,125.0,0.0,5.0,6.0,8.0,3800.0,9.0,11.0,150.0,60.0,-1.0,200.0,820.0,-1.0,-1.0,0.75,0
84,250.0,190.0,47.0,6.0,80.0,5.0,37.8901,-110.2345,140.0,1.0,5.0,2.0,7.0,1200.0,13.0,11.0,80.0,35.0,20.0,120.0,840.0,0.5,-1.0,-1.0,0
85,180.0,240.0,39.0,3.0,70.0,2.0,15.4321,78.6543,160.0,1.0,2.0,5.0,4.0,4100.0,16.0,11.0,130.0,40.0,19.0,300.0,835.0,0.4,-1.0,-1.0,0
86,370.0,320.0,43.0,4.0,55.0,0.0,-20.1234,120.5678,135.0,0.0,5.0,3.0,6.0,2700.0,11.0,11.0,90.0,38.0,25.0,450.0,865.0,0.3,-1.0,-1.0,0
87,420.0,330.0,40.0,5.0,110.0,6.0,28.9876,-65.4321,145.0,1.0,5.0,2.0,9.0,3500.0,19.0,11.0,120.0,55.0,23.0,700.0,855.0,0.55,-1.0,-1.0,0
88,190.0,260.0,41.0,2.0,85.0,7.0,45.6789,-100.1234,150.0,0.0,2.0,7.0,10.0,2400.0,8.0,11.0,85.0,42.0,17.0,250.0,845.0,-1.0,-1.0,0.8,0
89,390.0,350.0,34.0,6.0,95.0,8.0,30.5432,-75.6789,165.0,1.0,5.0,4.0,11.0,1900.0,17.0,11.0,110.0,33.0,21.0,500.0,830.0,0.42,-1.0,-1.0,0
90,500.0,400.0,36.0,3.0,120.0,2.0,55.1234,-110.5678,90.0,1.0,3.0,5.0,6.0,2500.0,7.0,14.0,200.0,70.0,15.0,50.0,850.0,0.4,-1.0,0.6,0
91,501.0,401.0,48.0,6.0,110.0,0.0,38.789,-105.4321,115.0,1.0,5.0,2.0,3.0,1200.0,5.0,10.0,130.0,45.0,12.5,30.0,830.0,0.35,-1.0,-1.0,0
92,502.0,402.0,8.0,6.0,118.0,1.0,42.3456,-112.6789,45.0,1.0,4.0,7.0,4.0,1800.0,8.0,13.0,160.0,55.0,18.0,60.0,870.0,-1.0,0.48,0.52,0
93,503.0,403.0,48.0,6.0,95.0,0.0,37.8901,-102.3456,25.0,1.0,2.0,8.0,2.0,1400.0,6.0,11.0,110.0,25.0,9.0,15.0,790.0,0.28,-1.0,-1.0,0
94,504.0,404.0,36.0,3.0,114.0,4.0,58.1234,55.6789,100.0,1.0,5.0,2.0,5.0,2200.0,9.0,9.0,280.0,75.0,14.0,180.0,890.0,0.33,-1.0,-1.0,0
95,505.0,405.0,48.0,6.0,105.0,0.0,39.0123,-107.8901,35.0,1.0,5.0,2.0,3.0,1750.0,4.0,12.0,145.0,50.0,13.0,40.0,860.0,-1.0,0.55,0.58,0
96,506.0,406.0,8.0,6.0,119.0,3.0,52.4567,-109.3456,60.0,1.0,2.0,6.0,7.0,3000.0,10.0,8.0,220.0,80.0,10.0,25.0,810.0,0.25,-1.0,-1.0,0
97,507.0,407.0,48.0,6.0,40.0,0.0,35.6789,-99.1234,120.0,1.0,3.0,7.0,2.0,2000.0,3.0,15.0,100.0,30.0,20.0,10.0,780.0,-1.0,0.6,0.59,0
98,508.0,408.0,36.0,3.0,125.0,5.0,53.8901,46.789,75.0,1.0,5.0,2.0,4.0,1900.0,7.0,10.0,180.0,60.0,16.0,70.0,880.0,0.42,-1.0,-1.0,0
99,509.0,409.0,8.0,6.0,116.0,0.0,47.3456,-101.2345,80.0,1.0,2.0,8.0,3.0,1600.0,6.0,11.0,120.0,40.0,11.0,20.0,800.0,0.3,-1.0,-1.0,0
100,127.0,145.0,36.0,4.0,62.0,1.0,48.7234,-112.3611,99.0,1.0,5.0,6.0,3.0,2140.8,6.0,8.0,88.0,25.0,19.0,320.0,835.12,0.42,-1.0,-1.0,0
101,301.0,298.0,48.0,6.0,45.0,0.0,39.8567,-104.2345,133.0,1.0,5.0,7.0,2.0,1785.0,5.0,10.0,112.0,38.0,23.0,780.0,841.78,0.51,-1.0,-1.0,0
102,189.0,342.0,2.0,1.0,104.0,2.0,-3.1456,15.6789,67.0,0.0,4.0,3.0,6.0,1023.5,8.0,12.0,95.0,29.0,16.0,410.0,820.34,0.38,-1.0,-1.0,0
103,412.0,156.0,48.0,6.0,27.0,0.0,42.3456,-115.789,55.0,1.0,5.0,5.0,2.0,1450.0,4.0,9.0,68.0,18.0,21.0,650.0,860.91,-1.0,-1.0,-1.0,0
104,256.0,401.0,36.0,3.0,89.0,5.0,58.9012,109.3456,182.0,1.0,5.0,4.0,7.0,1980.0,10.0,11.0,42.0,12.0,26.0,300.0,875.43,0.35,-1.0,-1.0,0
105,94.0,214.0,48.0,6.0,55.0,0.0,35.6789,-102.4567,76.0,1.0,5.0,6.0,2.0,1320.0,4.0,9.0,50.0,15.0,20.0,550.0,830.22,0.47,-1.0,-1.0,0
106,372.0,389.0,9.0,2.0,91.0,3.0,46.789,122.3456,144.0,1.0,5.0,2.0,8.0,2890.0,7.0,11.0,80.0,22.0,25.0,190.0,880.67,0.39,-1.0,-1.0,0
107,158.0,192.0,48.0,6.0,34.0,0.0,38.1234,-118.9012,39.0,1.0,5.0,5.0,1.0,1600.0,4.0,9.0,72.0,20.0,24.0,800.0,895.34,-1.0,-1.0,-1.0,0
108,293.0,276.0,2.0,0.0,18.0,4.0,-6.789,13.4567,45.0,0.0,5.0,8.0,5.0,980.0,9.0,11.0,120.0,40.0,22.0,600.0,815.89,0.44,-1.0,-1.0,0
109,67.0,54.0,48.0,6.0,19.0,0.0,34.5678,-99.8765,108.0,1.0,5.0,5.0,2.0,1280.0,4.0,9.0,40.0,10.0,18.0,250.0,825.45,0.49,-1.0,-1.0,0
110,315.0,212.0,22.0,3.0,88.0,7.0,38.7451,-102.6314,75.0,1.0,5.0,4.0,3.0,2450.3,14.0,10.0,98.2,28.6,19.5,1200.0,835.124,0.62,-1.0,-1.0,0
111,189.0,145.0,17.0,4.0,67.0,2.0,-22.9068,113.9213,53.0,0.0,3.0,6.0,5.0,1980.0,9.0,8.0,130.0,42.0,-1.0,850.0,-1.0,-1.0,0.35,-1.0,0
112,402.0,311.0,10.0,2.0,52.0,5.0,60.1667,24.9333,88.0,0.0,2.0,3.0,6.0,3120.0,19.0,7.0,65.0,12.4,15.2,2.3,812.345,0.18,-1.0,0.55,0
113,267.0,190.0,43.0,5.0,99.0,1.0,12.8797,121.774,105.0,1.0,5.0,5.0,4.0,1645.0,11.0,11.0,45.0,10.0,22.0,90.0,840.672,0.29,-1.0,-1.0,0
114,344.0,405.0,33.0,7.0,101.0,6.0,-33.494,-70.6331,66.0,0.0,4.0,7.0,1.0,2870.0,8.0,9.0,80.0,30.0,-1.0,150.0,-1.0,-1.0,-1.0,0.68,0
115,121.0,333.0,19.0,0.0,44.0,8.0,40.7128,-74.006,92.0,1.0,5.0,2.0,3.0,1930.0,10.0,10.0,58.0,16.0,17.0,250.0,825.432,0.41,-1.0,-1.0,0
116,288.0,276.0,27.0,6.0,78.0,4.0,51.5074,-0.1278,101.0,0.0,5.0,5.0,2.0,2340.0,15.0,11.0,110.0,40.0,24.0,1800.0,830.123,0.7,-1.0,-1.0,0
117,377.0,301.0,45.0,3.0,112.0,3.0,-12.0464,-77.0428,57.0,1.0,2.0,8.0,5.0,1560.0,7.0,6.0,32.0,5.0,12.0,1.2,818.901,0.33,-1.0,0.44,0
118,143.0,111.0,35.0,1.0,66.0,9.0,48.8588,2.32,44.0,0.0,5.0,6.0,4.0,2650.0,20.0,9.0,72.0,22.0,-1.0,300.0,-1.0,-1.0,0.22,-1.0,0
119,299.0,244.0,40.0,5.0,83.0,0.0,35.6895,139.6917,82.0,1.0,5.0,5.0,2.0,1820.0,13.0,11.0,67.0,18.0,16.0,150.0,850.765,0.27,-1.0,-1.0,0
120,214.0,317.0,43.0,5.0,88.0,4.0,43.2176,-112.458,89.0,1.0,5.0,3.0,4.0,1876.3,19.0,10.0,145.0,58.0,16.5,1120.0,803.4572,0.32,-1.0,-1.0,0
121,78.0,199.0,45.0,3.0,34.0,7.0,51.0342,-94.7891,156.0,0.0,2.0,4.0,8.0,2341.8,14.0,9.0,210.0,92.0,24.0,3500.0,822.1945,0.67,-1.0,-1.0,0
122,302.0,284.0,12.0,4.0,67.0,1.0,37.8912,-89.3456,103.0,1.0,5.0,5.0,10.0,1120.5,22.0,8.0,98.0,39.0,12.0,42.0,791.6328,0.41,-1.0,-1.0,0
123,189.0,355.0,47.0,6.0,101.0,6.0,55.4321,-132.6789,190.0,0.0,5.0,2.0,3.0,2980.0,10.0,11.0,320.0,145.0,19.0,2800.0,864.3217,0.28,-1.0,-1.0,0
124,94.0,167.0,48.0,6.0,119.0,5.0,40.1234,-98.5678,121.0,1.0,5.0,6.0,7.0,1560.0,20.0,11.0,180.0,72.0,15.0,180.0,830.9876,0.55,-1.0,-1.0,0
125,245.0,202.0,23.0,2.0,44.0,8.0,28.3456,79.8765,137.0,1.0,2.0,3.0,11.0,1025.0,15.0,7.0,150.0,55.0,22.0,300.0,845.6789,0.39,-1.0,-1.0,0
126,173.0,271.0,49.0,5.0,73.0,3.0,47.6543,-101.2345,142.0,1.0,5.0,5.0,6.0,1950.0,18.0,10.0,260.0,110.0,18.0,1500.0,812.3456,0.61,-1.0,-1.0,0
127,146.0,333.0,41.0,6.0,95.0,2.0,52.1234,-145.6789,168.0,0.0,5.0,4.0,9.0,2760.0,13.0,11.0,300.0,135.0,20.0,2400.0,880.1234,0.48,-1.0,-1.0,0
128,83.0,188.0,48.0,6.0,120.0,0.0,39.8765,-104.5678,119.0,1.0,5.0,2.0,5.0,1320.0,21.0,11.0,175.0,70.0,13.0,95.0,798.7654,0.52,-1.0,-1.0,0
129,257.0,298.0,44.0,4.0,59.0,9.0,61.4321,-128.9876,185.0,0.0,5.0,6.0,2.0,3100.0,24.0,11.0,280.0,120.0,25.0,4500.0,890.3456,0.35,-1.0,-1.0,0
