input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
43,90,6,68,100,94,84,0,36,0,38,86,9,69,100,79,70
29,69,13,56,100,81,72,7,57,0,0,90,3,100,95,51,27
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
13,19,12,51,0,71,40,100,52,0,47,88,2,100,76,10,45
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
0,34,4,66,33,56,59,100,54,5,0,65,2,95,100,23,24
20,90,0,58,100,19,68,0,72,10,93,77,9,100,73,63,49
94,100,95,32,78,22,0,7,72,48,8,100,0,57,9,43,0
15,24,14,51,0,87,39,100,66,0,33,69,2,100,75,15,57
85,100,100,32,78,25,0,0,70,68,41,91,0,59,6,39,15
46,95,21,86,88,85,96,85,100,0,0,71,1,85,100,71,44
51,86,87,79,100,18,0,45,50,100,20,85,0,61,22,11,0
0,32,25,84,88,10,37,26,0,25,100,100,6,96,69,8,47
15,59,30,54,100,6,16,0,13,23,54,100,6,79,48,0,24
68,3,41,70,78,100,90,35,27,0,0,79,9,71,100,62,65
57,5,84,41,0,58,0,100,30,100,63,86,5,66,32,19,32
9,71,1,2,64,100,75,32,84,0,0,46,1,72,100,42,52
57,100,29,41,63,19,48,26,73,0,22,100,4,80,55,68,0
8,8,27,36,48,38,29,0,15,13,100,100,6,80,56,0,65
15,81,0,58,100,98,71,4,93,7,0,83,3,100,97,44,42
65,0,93,100,34,52,0,66,60,99,65,100,8,83,40,24,17
20,60,28,50,100,0,16,9,11,1,65,100,6,93,56,0,25
8,100,0,46,91,88,48,0,63,3,64,89,3,100,74,31,96
97,100,48,68,68,34,31,75,100,0,17,100,4,56,28,66,0
0,25,25,92,100,5,28,15,0,26,88,100,6,79,54,3,30
79,100,100,49,93,19,1,3,67,89,7,88,0,42,0,35,0
55,92,28,62,77,74,100,52,100,0,0,34,1,52,75,83,39
84,0,95,61,24,40,0,100,7,100,30,71,5,52,12,52,20
0,86,21,43,65,79,69,88,100,30,0,72,7,97,100,34,29
100,100,92,15,70,44,23,0,92,52,12,61,0,20,0,64,0
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,48,37,68,88,100,68,13,73,46,0,98,7,100,96,32,44
31,19,67,39,0,88,23,21,100,96,84,100,8,87,59,0,16
0,0,1,64,24,52,42,100,31,19,8,68,2,100,79,14,33
10,42,2,15,0,100,52,74,84,0,63,78,2,100,79,31,74
73,100,100,52,94,9,0,4,61,83,26,88,0,49,5,30,0
21,62,31,49,100,26,13,0,15,15,79,100,6,85,51,0,51
43,0,90,40,11,78,12,100,65,100,51,96,5,54,53,0,20
57,73,27,32,50,52,100,34,100,0,0,100,7,100,99,86,3
94,100,100,41,91,13,0,13,70,56,27,86,0,50,2,44,0
71,94,100,60,100,4,0,10,52,86,30,94,0,58,14,29,0
43,74,20,48,59,100,86,59,93,0,0,71,1,80,100,64,56
53,100,25,61,85,0,54,43,68,0,44,100,4,72,47,75,21
42,15,74,82,42,100,0,61,79,100,0,92,8,62,32,10,52
86,100,45,65,88,0,40,53,57,0,14,100,4,91,49,41,9
73,100,38,61,93,0,39,37,34,0,77,100,4,64,36,39,47
27,45,40,29,0,67,30,100,56,40,8,97,7,100,65,0,63
43,23,25,81,93,23,50,100,2,0,0,99,4,100,75,27,42
8,49,37,48,0,32,34,100,58,62,84,74,8,100,74,0,74
34,20,44,59,18,57,5,100,44,54,0,93,7,100,56,0,40
19,67,31,48,100,10,16,0,19,19,63,100,6,83,50,0,29
70,10,100,30,0,70,0,100,26,95,0,79,5,54,25,33,26
35,11,65,48,0,21,20,100,41,93,67,96,8,100,59,0,20
4,10,0,58,12,50,40,100,40,17,0,56,2,100,89,2,13
0,50,6,42,0,92,52,100,81,6,29,66,2,100,91,18,53
18,94,0,27,77,100,68,0,65,16,61,79,3,100,93,46,57
47,19,96,26,11,72,20,100,85,100,19,97,5,69,60,0,0
