input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
19,34,33,45,17,63,40,100,61,39,0,100,7,99,82,0,14
51,93,26,37,63,31,75,11,100,0,59,100,4,79,64,76,0
25,24,46,96,100,82,26,0,40,47,5,99,7,100,62,0,85
0,0,23,57,32,34,48,22,10,40,100,100,6,98,75,17,66
56,7,29,78,87,100,100,11,53,0,0,6,9,38,76,41,41
32,42,5,63,100,46,63,0,5,0,41,96,5,100,94,48,91
14,76,0,37,72,40,51,0,39,4,100,93,5,100,81,45,66
8,24,6,50,0,82,43,100,62,0,32,71,2,100,77,17,54
41,40,22,83,100,8,44,81,0,0,38,100,4,89,67,32,27
60,0,94,100,49,61,0,44,21,100,42,97,8,66,26,31,41
9,0,5,60,20,52,27,100,31,0,24,74,2,100,66,7,42
27,52,4,62,100,87,64,0,42,0,15,81,3,100,89,46,44
13,76,0,36,90,20,43,0,22,24,100,86,5,100,78,47,63
0,74,23,18,54,100,64,66,91,29,0,100,7,93,93,31,50
24,62,41,81,100,68,39,21,50,45,0,93,7,100,81,0,43
0,80,30,35,56,100,48,90,92,37,0,93,7,100,83,18,55
14,82,0,53,100,66,80,0,53,1,58,100,9,83,80,46,22
1,62,0,22,0,74,56,100,62,3,22,75,1,100,93,19,62
55,100,31,57,87,0,39,26,68,0,36,100,4,79,47,61,4
44,82,22,41,63,84,89,22,100,0,0,80,1,84,100,67,35
31,60,34,31,100,1,16,7,0,1,86,100,6,92,55,0,32
51,81,25,36,63,53,75,0,100,0,72,100,5,92,76,76,34
76,20,100,43,0,67,0,100,55,99,25,92,5,41,47,30,20
53,72,27,90,100,0,54,88,35,0,12,100,4,86,61,54,3
8,100,0,32,70,73,51,0,77,9,55,93,3,100,72,28,81
84,100,42,56,73,0,53,42,53,0,74,100,4,79,49,62,38
3,34,23,39,69,40,35,0,19,6,100,100,6,94,67,0,68
27,43,73,38,6,40,30,13,100,99,62,100,8,96,62,0,0
48,80,22,44,66,70,100,26,100,0,0,34,1,52,75,74,36
28,88,2,57,99,57,96,0,100,0,87,95,9,100,77,70,34
16,81,57,36,5,0,33,100,54,84,100,91,8,100,66,0,46
8,44,31,68,100,2,21,16,0,21,75,100,6,82,53,0,35
60,100,30,80,98,2,39,71,77,0,19,100,4,71,43,58,0
13,0,3,50,0,61,33,100,36,0,24,91,2,100,65,6,67
62,11,97,22,0,95,0,100,66,99,27,100,5,67,44,12,30
58,17,92,21,0,88,0,100,86,100,10,87,5,58,50,6,17
67,100,33,81,88,0,29,82,24,0,31,100,4,76,41,30,28
15,59,30,54,100,6,16,0,13,23,54,100,6,79,48,0,24
0,0,5,50,0,55,37,100,34,7,22,77,2,100,71,8,51
100,100,81,34,64,76,55,77,99,68,0,0,9,10,29,84,39
61,100,31,60,84,0,29,40,70,0,32,100,4,79,46,44,8
15,79,0,47,100,85,43,0,70,18,21,86,3,100,72,41,72
14,39,44,34,0,35,35,94,46,57,100,81,8,100,72,0,62
54,0,87,100,44,85,0,29,41,98,9,100,8,67,33,21,59
7,51,0,0,21,72,69,100,62,6,51,46,1,76,100,37,46
100,100,96,43,94,22,12,11,73,58,20,73,0,43,0,54,0
90,84,44,56,58,0,59,67,100,0,64,100,4,77,45,78,15
55,0,94,31,6,53,0,100,63,100,39,96,5,70,38,10,2
100,100,93,29,80,7,0,7,61,36,24,87,0,62,0,44,0
