input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
36,39,52,51,11,62,19,100,56,57,0,96,7,100,62,0,42
18,57,40,50,40,79,41,100,65,39,0,98,7,100,81,0,41
5,54,25,42,32,99,57,100,67,31,0,90,7,96,100,0,41
66,96,36,88,100,0,40,94,33,0,58,100,4,74,42,42,35
65,18,96,44,6,51,0,100,46,100,0,88,5,58,36,25,7
62,100,30,86,90,0,43,73,55,0,48,100,4,80,51,56,20
1,53,40,50,37,94,37,100,79,57,0,94,7,100,77,0,53
35,11,65,48,0,21,20,100,41,93,67,96,8,100,59,0,20
66,14,100,48,22,50,0,100,56,96,22,99,5,54,55,2,0
73,100,100,52,94,9,0,4,61,83,26,88,0,49,5,30,0
94,100,100,41,91,13,0,13,70,56,27,86,0,50,2,44,0
10,100,0,39,89,88,54,0,72,19,32,75,3,100,84,38,59
32,48,12,56,100,47,74,0,5,0,3,91,5,100,97,52,61
10,0,0,61,27,49,33,100,29,1,24,78,2,100,67,1,43
37,85,0,64,100,0,57,18,40,4,91,72,9,100,75,76,49
68,0,100,100,55,65,0,20,50,99,57,89,8,57,22,38,30
6,42,41,46,0,40,48,100,36,60,75,67,8,100,90,0,81
27,53,6,69,100,90,66,9,69,0,0,90,3,100,87,41,47
59,100,29,81,97,0,34,71,39,0,21,100,4,77,49,39,14
9,37,27,68,100,4,21,7,0,19,63,100,6,79,51,0,28
15,84,0,52,100,84,64,0,54,1,1,80,3,100,93,44,33
20,85,0,64,100,8,58,0,47,1,78,75,9,100,75,60,51
49,77,25,30,54,87,98,15,100,0,0,63,1,80,100,74,44
35,54,14,57,74,100,85,0,86,0,17,78,3,98,100,56,56
38,65,12,70,94,100,83,23,75,0,0,73,3,91,100,60,41
0,17,15,98,91,12,31,21,0,11,100,100,6,84,58,5,43
55,94,27,91,95,0,100,92,52,0,100,83,9,70,84,82,37
11,94,0,39,78,100,64,0,70,1,43,84,3,100,87,38,74
12,41,28,54,100,7,28,0,1,7,86,100,6,93,62,0,38
25,49,41,34,0,100,35,98,74,37,12,97,7,100,70,0,73
40,59,20,13,37,100,80,0,83,0,17,81,1,90,100,60,46
35,50,9,77,92,100,76,25,75,0,0,84,3,100,98,55,47
67,100,34,66,98,0,40,40,41,0,67,100,4,90,57,53,30
12,100,0,44,92,94,54,0,60,17,36,83,3,100,81,44,66
59,12,98,30,14,60,0,100,42,100,13,87,5,57,37,16,0
48,65,31,98,100,33,30,94,0,0,88,100,4,83,54,27,65
26,48,0,55,90,100,74,0,53,1,48,84,5,100,94,44,99
100,100,90,25,72,34,17,14,84,45,4,76,0,33,0,61,0
12,100,0,50,97,47,85,0,74,11,61,91,9,100,74,51,29
80,0,96,39,5,64,0,100,25,94,16,100,5,57,35,31,10
7,24,9,50,0,63,39,100,42,8,29,71,1,100,82,0,65
21,62,0,38,66,64,61,0,42,1,61,92,5,100,89,44,100
45,81,22,85,88,100,90,74,96,0,0,52,1,73,100,67,60
25,78,1,43,74,26,67,0,40,0,100,100,5,98,81,55,55
79,33,100,100,84,44,13,35,0,75,18,61,8,37,0,48,51
14,82,0,53,100,58,82,0,65,7,80,100,9,100,80,47,36
15,79,0,47,100,85,43,0,70,18,21,86,3,100,72,41,72
23,37,45,18,7,84,36,100,68,52,0,83,7,100,74,0,32
90,100,100,16,74,26,1,0,85,58,19,84,0,43,0,46,1
18,0,0,54,10,70,41,100,39,6,32,76,2,100,73,17,51
38,65,12,46,66,100,80,0,83,0,16,91,3,100,98,60,60
45,40,0,61,93,100,100,0,28,6,61,96,5,97,97,64,85
37,35,48,54,12,57,17,100,51,49,0,93,7,100,61,0,40
58,17,92,21,0,88,0,100,86,100,10,87,5,58,50,6,17
59,82,34,87,100,0,29,73,0,0,41,100,4,78,45,31,30
2,17,2,51,0,24,34,100,22,2,18,72,1,100,70,0,25
14,100,0,43,88,96,61,0,60,10,39,82,3,100,80,44,69
68,15,100,100,77,92,0,0,27,88,25,88,8,61,24,33,39
28,58,14,8,33,79,57,0,67,0,100,100,1,85,71,43,96
100,100,92,16,68,54,24,0,96,52,15,70,0,32,0,66,20
37,74,15,55,65,100,83,47,86,0,0,92,3,100,97,60,56
39,15,65,100,28,64,0,37,89,88,87,100,8,88,43,2,0
55,100,32,49,98,0,32,25,43,0,18,100,4,87,54,46,18
