i,j,X,Y,L
159,405,611336.8094432343,656397.9704631999,-13.918193458036706
73,404,610754.4045771313,655863.5086149113,-21.62320245116176
42,631,610784.5398386325,126267.06318872016,-13.961919543623958
159,277,684833.4939972928,548748.774107867,-21.62398330544536
42,405,330161.4838878138,127217.49255932544,-13.90486061646136
42,404,610788.7297549944,126276.4242881572,-21.620301384217417
159,404,610615.009812413,126019.10291104903,-21.63234088161752
159,404,488790.68876855273,126100.5232574607,-21.628475884850605
159,276,610602.1178347038,126003.21068592086,-13.977753060945023
127,405,611529.6297530321,656576.6576530547,-13.902280201340616
42,404,610560.8636791485,125950.09124633452,-13.980647437108871
42,404,610133.0202377504,125389.82384269874,-14.014867737755893
74,404,610877.6046584564,655982.568897041,-21.61517155813568
73,404,610742.5600194962,126177.48013113778,-21.625357261079127
42,404,610296.4209168685,547921.4956065435,-14.002662795364708
73,404,610860.1197228691,655960.296088148,-13.956926604534615
73,404,610831.3541887538,126314.63026255216,-13.959344838739788
42,404,609990.973362283,125210.97473221862,-14.02569755830978
42,404,610877.201774317,655973.9853546318,-13.95609882416829
73,160,610740.7068311431,655846.3413855571,-21.624981639243792
42,404,610132.1340500202,655301.1173357838,-14.01549364596402
159,404,610379.814078008,655512.6092183568,-13.996847429255828
159,404,610101.43632449,655283.6532300743,-21.6625672097496
42,277,611110.2279540244,1070717.7384045578,-21.601137055353284
159,405,611190.4821795222,126797.03740357384,-13.930073911136102
159,404,610118.0340493991,655263.6730466667,-14.018544977157296
159,276,610643.4527244635,655763.3163138749,-13.974435005621023
73,404,610767.5383640125,655882.7477637165,-13.963705573065493
159,404,610471.748618969,125825.6736048901,-13.988965671286444
42,404,610759.561415428,126214.81567147574,-21.623306242931637
42,404,610212.2225382682,125515.11521368816,-21.655260964961165
104,161,611322.0638935664,549841.7814685403,-21.588240396424244
42,404,611084.1212191645,126641.82459611024,-21.603513944867643
42,276,610447.4153612057,655586.016377797,-21.642171837048064
42,404,610149.2152358966,125384.70765072748,-14.015258914453392
73,276,684743.5331741107,655771.4561316442,-21.629612646331687
159,404,610595.5107708817,655697.0881710494,-21.63479732549404
42,404,610757.3053429353,126202.080204936,-21.62372631934252
159,404,611080.4146850816,656173.9198724931,-21.602184675746347
127,277,610801.3800809083,655903.7628228319,-13.9616979150669
159,404,684674.5003460927,126007.34705489466,-13.97753795837262
42,404,610926.3530491678,126473.33033415908,-13.949483107222347
159,404,611003.3032116084,656097.0397366645,-21.60757102405709
159,404,610523.1549040203,655644.5493669754,-21.638094076816945
159,404,610932.3962325713,126470.1738944888,-13.950369519482074
159,404,610699.4522821462,655807.1229205584,-21.627383616601225
74,277,611208.6924836092,126831.43188032844,-13.927799401546148
74,405,489466.11250922206,656418.7620701024,-13.916179783896007
159,158,609706.9666406172,654914.7568246352,-21.68736520898916
160,405,611450.6644616994,656507.7730883533,-21.5805523834722
159,277,611178.3956946827,656257.384766351,-21.59695167639318
159,404,610168.7136479216,125422.37135788688,-21.659512194677315
159,404,610941.0984512952,656034.6617361715,-21.61198895843156
159,405,611166.4703634991,126789.5270927216,-13.93037369855628
74,405,611872.3222938556,127738.05400999468,-13.87359829483647
367,404,610661.0180008138,126099.54354076931,-13.972036145432805
159,404,610500.4330254382,655641.6634223867,-13.98547141437671
159,404,684720.522200612,655764.796215044,-21.6298597751156
42,404,610997.7434498282,126545.3871360942,-13.945253045542543
42,404,610695.42351944,126144.38981718378,-21.62639019213418
73,404,684317.2195310182,655456.7395887685,-21.650896182796597
159,404,610110.4602997073,655259.4549886759,-14.018968783778082
159,276,610356.4478208679,655500.9172908961,-13.997838359238576
159,404,610406.8062137151,548117.3253787555,-21.64503378396592
160,161,685636.7138088803,127107.7819366949,-13.911448699941024
159,158,683508.474061986,546648.5747134316,-21.693253739379024
42,404,610784.620336772,655887.039607189,14.435856209134707
159,404,610369.500716168,548072.7500203808,-21.64639803690537
73,404,610028.7610617845,125220.66293541645,-14.025417195890808
73,404,610701.063818704,655828.3601310651,-21.62585642797834
42,404,610392.3835123408,125732.82227365748,-13.994168002711614
42,277,685691.9225316535,550119.0238235635,-21.578931801584503
159,404,610853.4319248424,548989.9250435745,-13.956033615305977
73,404,610556.2709573352,655680.7346054935,-13.981794735802112
42,404,684805.9375367091,655838.4977214645,-13.967896886711394
158,403,609476.5458701479,1067287.243665399,-14.069452246064165
43,278,686773.7381928032,128418.76618482848,-21.52247704194007
42,404,610492.456155542,1069439.9805252268,-13.985823460658397
126,276,610130.0392098717,547596.0163057966,-21.662038258284767
42,404,610591.6431618312,126000.92478661364,-21.63297352821185
159,404,610532.5820781302,1069507.8354696028,-21.63687818619138
159,404,610263.5472235436,125540.58710352224,-21.65404988702661
159,404,610950.3647078143,126488.35138108784,-13.948850851474454
159,404,610954.9575476599,656049.164883257,-13.949052902077542
74,405,685455.7467372468,126900.2208338376,-13.924130319625563
159,404,684680.8449035259,126019.86491292017,-21.632177791309477
42,159,610461.0322943011,655607.5500310519,-13.988594047050784
42,404,610829.74269154,126342.38656340852,-13.957597965206196
42,404,610832.643418,126331.8282450719,-13.95869953102258
159,404,610620.4888793329,655732.3852376089,-21.63248421863156
74,405,611272.0257522987,656337.5189792302,-13.923537270769868
160,405,685660.1041220586,127152.84188829924,-13.908490236568472
42,404,610525.0080923735,125912.31974482564,-21.637471287541544
281,160,610885.4204927293,1070278.6396242897,-13.953543748222344
42,404,610446.7707465827,1069320.7710312232,-13.99028254361225
159,404,610147.3621262318,655314.0674466294,-14.014574323367606
159,404,610883.3255345483,1070224.256480607,-13.95556435622174
73,404,610557.23787927,125940.8388980016,-21.635538711845783
159,404,611017.5651921126,126567.156279392,-21.607304180635325
74,405,611207.1615238793,1070918.089981283,-13.928659658882992
159,404,610568.3570880773,125969.57565969182,-13.980243233934186
159,404,610507.3623965719,655649.7292378708,-21.637757961569623
42,404,610853.5930784983,126371.77551280508,-21.616303255660764
42,404,610990.2498441786,126549.84965207423,-13.945122678802171
159,159,609941.4227049223,547217.797559733,-14.033019891539729
159,404,684816.4487906368,126169.75189285308,-21.625263365284333
159,404,610272.0878951702,547861.3563253178,-21.653456708364136
42,405,611183.1497078562,126775.37733029836,-13.931800951794449
42,404,610244.0486541422,125523.1704494276,-14.006815794342875
42,405,685268.3406475077,656177.6935554332,-13.93737327595911
73,277,610818.3815555283,655924.2598659504,-21.61936733560085
159,405,611189.192950276,126808.35708594516,-13.929735018792238
42,405,611283.7093726707,126927.2138571501,-21.5905874047326
73,404,342829.1280263139,1069094.810092017,-13.99950737981458
42,159,610397.0568109818,548128.3558866648,-13.99320312568324
159,477,489396.56800908985,126927.2138571501,-13.92183633405015
159,405,489447.58823483216,549884.0857662088,-13.917352778653832
159,404,610184.8279905516,1068785.331782809,-21.65817254637903
159,404,610356.6895513515,125676.21875910978,-21.64782653637053
42,160,611143.0226049434,656216.4664168275,-21.59965957854271
73,277,684923.5498880352,548904.7067001648,-21.61896206449643
159,404,610331.6312595139,125655.64545273274,-13.99896623293061
159,404,610475.2133438799,655632.8575840504,-13.98616245497077
159,405,611127.7130469884,549515.7306396508,-13.933065310337469
159,405,611176.9453117807,656245.2498369288,-13.93199647641288
159,404,611002.7391738133,126572.16329503492,-21.6069236494686
73,404,610429.6085117484,125793.34444235866,-21.64234980997488
73,404,581689.5307404682,437440.7217191001,-21.65229012366128
159,404,610538.5446060175,1069544.8777828645,-13.981625264138051
42,404,610735.79172333,655837.2396826154,-13.96776651997102
42,404,610707.9126916981,126144.38981718378,-13.969422233656436
159,405,611136.9793428516,126712.79176088318,-13.935633132347196
159,404,610600.0229158669,125985.79456335654,-13.979187197057636
42,160,610780.9944582052,126259.66152266596,-13.96240843164642
159,404,610093.6208443145,655259.7509978168,-21.66393654597312
73,404,610723.2219742441,126148.1996139271,-13.969057186389689
74,405,611380.8849385823,549973.377852429,-13.913410166204466
159,277,610805.3282667866,126321.16106932511,-13.959064578289324
159,404,610307.2982378156,1069031.5003408368,-14.001684866367018
159,404,610949.5589395354,126473.7657637997,-13.949672105856122
159,368,684487.762596099,1069346.0273482357,-13.989584977033534
42,160,610794.7728597096,655907.3147879876,-13.961880438700272
42,404,610697.7602474488,655818.0005338101,-21.626627424943017
159,404,685220.802705845,126629.3074822272,-13.940260514327242
159,405,611147.5348679611,126770.91481431836,-21.597959712885924
159,404,610791.1469811428,126262.9270323585,-21.62069181135922
159,277,611058.6590989277,126625.17132586554,-13.94063203659439
159,159,684008.9026710106,125237.20894284196,-14.023950149441507
42,404,610626.7737145318,548531.644914658,-13.975797406886668
159,405,611283.9511031543,656347.0639732048,-21.590878910779765
159,404,610255.4093573682,655404.6437143881,-21.654133925502475
73,275,609259.7476196438,654498.9387065504,-14.086747558456247
42,276,610324.1380079617,125644.10699248046,-13.99953995875361
160,405,685741.9228895884,127216.404197836,-13.904938826308731
159,160,611136.8987660237,656222.3858769682,-13.933625780254136
159,404,610543.8625192817,655676.1466806122,-13.98229014980923
42,404,684895.3304514401,655889.3335334958,-21.621527054849604
74,404,611079.6894936305,126659.13101081588,-21.602807310397136
159,404,610460.7099869895,1069343.5017658654,-21.641811020519192
159,277,685048.2650253224,656024.0804211322,-13.95085835652028
42,405,611318.9213972787,126983.70298637229,-21.58802794220926
159,405,611289.5914614346,656354.3891876936,5.038598688810373
159,404,610554.1760384984,655677.4046471934,-13.9819903114048
74,277,797608.1425842016,126392.1301476072,-21.61491457203284
73,159,610484.9627466132,548264.4988189847,-21.640135430926275
42,404,488237.888472774,655271.8131535073,-14.01752134077488
127,404,684456.3241793108,655550.4228684894,-21.644406008046825
42,404,610275.9554255323,655426.3256612848,-14.0046317053294
159,404,684486.7209219754,655579.1344543411,-13.990582433000938
73,404,610536.288533525,548382.9621561115,-13.982381462610173
159,161,611298.213182019,656375.5509505579,-21.58914460249096
42,404,610089.0282798778,125311.5570656936,-14.019744662172682
159,404,610747.0722431698,1069970.859945584,-21.62305416616018
127,404,610193.2075085224,1068808.7363788064,-14.010668954916614
159,405,611294.7483784197,126925.47235119971,-21.59079000162866
127,631,610711.5385702648,1069890.7154999638,-13.968490088519856
73,404,610807.987302107,126283.6082393911,-13.96158060029584
42,405,611093.6292061673,126695.92077581816,-21.600875159919056
160,405,685608.6833109695,549986.9755886103,-13.913019167951855
159,405,611108.9387641223,126678.94093334298,-21.602253831603445
42,404,611094.0320903067,656179.2474588875,-13.93774479822626
159,276,684721.8479676784,126074.1814651,-13.973770119949847
42,404,610494.3093438952,125876.180998163,-13.98597340535274
159,404,610137.5323827356,655305.9274120566,-14.014593901321575
159,404,609820.971048836,124942.6447242842,-21.68128898365008
42,276,610232.9296813997,655381.7776586596,-14.008634785105352
42,404,610500.9969845451,125869.9764447023,-13.985875617551397
159,276,684414.942971915,125717.03858702123,-21.6458048582429
367,404,684598.5550521906,125925.16428138764,-21.63640368191756
159,404,610076.8619657495,655251.0929472473,-14.019731635695496
126,404,683652.871328511,1067873.72003906,-14.047045736602955
159,404,610987.9937323418,656074.2492008463,-13.94696071218394
73,404,610031.8228238677,125242.10741999291,-14.024047937242852
103,404,610213.4311119983,655377.04165694,-14.008882543093168
159,277,611146.4873691985,126744.24793801206,-13.93348893851336
73,404,610818.9455146352,126290.1392587762,-21.6194365301141
42,404,610707.0263465913,548713.416983423,-21.625302910528497
159,404,609952.5413629115,655141.1275026129,-14.029564076758362
42,404,610250.8972910714,125529.59282401466,-14.006431118137906
42,404,684770.900146921,126098.7815388982,-13.972296929897803
159,404,610204.3264812648,125468.96105376088,-21.65712457808059
42,404,610583.9885992465,125988.18921376784,-13.978848202745262
42,403,609624.2238383472,546674.26315477,-14.056774960041308
367,404,610774.95135349,126235.60594853065,-13.963725100035209
42,404,684554.3326379322,125864.20721457616,-13.986260242772111
159,277,611049.3122262366,126605.25254592828,-21.605332446256924
159,277,610792.8390945285,548822.6607585136,-13.963203633073716
42,277,684943.2467213023,655928.1816979968,-13.959761991915276
104,405,611142.0556830086,656229.0452154255,-13.933482412528704
74,404,611061.318094904,126654.01535037492,-21.603499100905022
159,276,610301.8998264119,655452.373598475,-14.001932598862703
73,404,610300.4495221982,125588.59162681006,-21.651682101036197
159,404,610805.5699972702,126281.10473156963,-21.620133345921836
159,276,610235.9108666551,125509.78141320264,-14.00754599084488
42,404,685108.8709186808,656057.3784142401,-13.948453276252934
42,404,685215.5943814659,1070592.979996101,-21.604882759233107
159,404,610611.7868179857,126037.60760771492,-13.976097296275352
159,277,611353.972297739,1071199.2516431513,-13.917561304257324
42,404,611043.8330412841,656130.6333053063,-13.941961603999726
103,404,610705.4148887218,655818.0743915597,-13.969617758274866
42,404,610771.5671267187,126236.69431002006,-21.622342506389828
160,405,611384.9137799768,656434.2262351462,-21.5847224159397
159,404,683714.7973015283,124918.36973443152,-21.68248048224332
42,405,611229.4006890329,1070938.4617078723,-21.594530448271723
159,404,610458.9373754642,655594.0822655489,-13.989363348476475
159,276,610666.9806073895,655781.6677243287,-21.6288465586984
103,404,610900.8910469635,126399.31409884112,-13.95411732109258
74,405,611254.4600234906,656327.8259806852,-21.592336556984023
42,404,684705.0868539653,655749.2567468936,-21.631466054226813
42,404,610553.6120007032,655694.572237887,-21.634733078968328
42,404,610278.2919961646,655414.1157178273,-21.65364453860988
104,405,611255.3463685974,549691.9017916451,-13.925186050596585
159,404,684665.6936498219,548483.7461931799,-13.978215896013111
160,277,611590.1429409418,127337.21487450835,-13.897757999878904
159,276,488726.24784800987,1069681.5971481565,-13.976553605358784
104,405,685465.7846647731,549765.0287658448,-13.922266437226444
42,404,684684.348624009,126055.89448325442,-13.974865261750086
159,277,611211.9961335527,656286.9079202332,-13.927897138363235
159,277,684947.9815112043,126325.73265532742,-21.61830479393286
42,404,611000.4830226323,656095.9297023859,-13.944822891381996
159,404,684851.2967851297,655885.1156923085,-13.963803360866835
126,404,683839.881056807,655089.2526233381,-14.03436309723331
159,277,611024.8170672787,656115.4644267249,-21.60670129927854
159,404,489108.6579450192,656085.4225341675,-21.60866313768186
159,276,610257.1819688936,655414.3376524153,-14.00521195713706
42,404,684032.4807206569,1068504.6436984667,-21.666462667564804
159,404,684087.6855651267,125350.41831067078,-14.017690863423194
159,404,610745.1384779888,548756.7822899595,-13.966202119086546
160,277,611506.181896116,656558.1602615303,-13.904384933360978
42,404,684731.0333620616,655767.2381459211,-21.6299536709104
159,404,610792.7585177006,548829.0070377032,-13.96276695292851
159,160,610810.4045282555,126275.66228628613,-13.961417654616438
42,276,610117.0671274643,125347.26155208232,-14.017586549637194
42,404,610689.6221452085,655808.454817157,-13.970686796136478
42,404,610721.1270554073,655842.1235443698,-13.967486208536304
159,404,610973.4094445261,656071.9554190752,-13.947117131878686
159,404,610468.6062800578,655597.4862261342,-13.98916124688913
159,404,684337.0103221075,125628.9763439991,-21.650174472426556
159,276,609938.9249806344,125120.08028302326,-21.67319591220246
159,405,685477.5271499566,656341.9583936661,-13.922970274868543
127,404,610968.2525668852,656059.0063199797,-13.948362014436247
159,404,611003.0614811248,656101.9233093475,-13.944242792527104
73,404,610314.5498375725,655458.8115804873,-21.65055013291804
159,404,610753.6794643685,126214.27138442497,-13.96540034069034
73,160,684698.2688082941,126039.89350702212,-21.631055835134852
159,404,610400.1185730651,125737.93835932268,-13.994324473390614
159,404,610039.5575698387,655212.6124816011,-14.023245980401752
159,404,610353.4666356125,125707.1329879213,-13.996026021921397
42,404,684757.8321489863,1069765.6150632936,-13.97291618466064
159,404,610544.345980249,125921.57219946464,-13.982870350632634
42,404,685113.7951501171,126515.12775264066,-13.947025870062
42,404,610779.6247308194,655880.0839705194,-13.963803360866835
73,404,610119.0008139572,125354.6636433608,-14.017038876768568
42,476,610432.7509293478,655571.1425688745,-13.991645046846402
42,404,684165.522130114,655331.7534869268,-14.012631415373033
159,405,611123.6036681101,126709.74396601094,-13.93551581757614
73,404,684169.4991538789,655336.71156777,-21.65873114711295
73,404,610440.8888742115,125788.66378633407,-13.991097424962028
159,404,610961.5647688586,656060.3382165782,-21.61025437954969
159,631,610594.0603879796,125986.88303115204,-13.979180671072978
159,404,610256.6985079262,655411.2297009709,-14.005518372510402
159,405,611258.569441713,656312.2875242848,-13.925707415589567
159,404,610821.1210889883,548900.0226190125,-13.959944515548653
73,404,610656.5864326565,126107.38084907627,-21.628189210822526
159,404,610731.6018069681,126187.16780280528,-21.624561562832906
73,404,610223.824971978,125469.28762599132,-14.010062599170327
73,276,610656.1835485171,126098.89039630836,-21.62843633960644
159,404,610646.6757188909,655770.1980927951,-13.973463755560758
159,404,610672.5402511372,126106.6188472052,-13.971768885967402
159,277,685063.7953008122,126454.6087731214,-13.950799673642624
159,276,610180.316002943,655347.4416100583,-14.011744722699902
159,404,610550.7918904154,125935.17863159168,-13.981788209817454
159,404,610472.5543872479,125824.36731596822,-13.98884830553113
42,405,611553.6416428254,127281.5985180766,-13.900787994161409
159,404,610910.2378803105,656011.4271866417,-13.952513917252933
73,404,610171.1307953816,547677.7643090746,-14.01287264737619
159,404,610680.920005173,126112.93215177,-13.971156157189224
160,405,611415.2912391735,127102.99306109655,-13.911741961376542
42,277,611244.8714006437,126887.59507515654,-13.924606053710203
42,404,684383.1259494927,655501.9533228894,-21.647786991126363
159,404,610978.8886294784,549167.9151100758,-13.948114332924815
159,404,610341.0583549355,655496.6253751557,-13.99779925431489
159,405,611286.6101188026,656350.6155047534,-21.590735651078028
159,404,683778.7119251452,124986.62269276296,-14.039227403046956
42,276,610256.6180097867,125567.90946302286,-14.004351342910429
103,404,684157.4732924586,125436.63125339305,-21.658558122173677
42,75,610708.1544221818,126155.4926351833,-13.968991977527375
42,405,611439.222552139,1071391.684608989,-21.58110079830989
42,159,610095.635107635,1068622.004266878,-14.01736487009588
159,404,610260.5660382884,125557.45947056609,-14.005114169335714
73,404,610300.1272148866,655448.6736287487,-14.00210212151102
127,404,610844.8908991185,126336.18211625388,-21.617657380688215
127,404,611042.0603510706,126610.91249342,-21.60523360247459
42,276,610278.8560339598,125557.56832797625,-14.004618653360088
74,277,611147.6960216168,656212.1747178908,-21.599901720682933
159,404,611036.9034734297,656125.0837120562,-13.942189758541442
73,404,610538.222298706,125931.91312189912,-13.982251044885544
42,277,685657.3578902781,656506.5151940399,-13.908561920431186
42,405,611184.6000907583,656260.5664310092,-21.596714520896647
42,276,610717.0177158731,655843.6774478242,-13.967153791192844
42,404,610441.6139869742,125776.90771756756,-13.991612467907371
42,403,609641.7875409314,654861.5494344851,-21.690910171468254
73,404,684656.7923483817,548480.7241624976,4.912124066796445
42,160,611190.8044868337,549614.6948768083,-13.929031130165884
159,276,328286.96146592475,655555.4548070822,-13.99282502644718
42,404,611024.0918758276,126591.86436015189,-21.60576237998674
42,404,610227.2896182006,125505.31836569234,-21.65556250227994
42,404,610447.3347843778,125800.4198551006,-21.642097694547275
42,404,610410.2708599378,655552.5687902257,-13.993059706973552
159,276,684747.5103828319,548615.2029784053,-13.972394666714893
42,404,610047.7757767771,125247.00589714388,-14.023454607973754
42,160,685089.8368764687,656039.9154648163,-13.949639526917093
159,404,610219.1517520252,655389.769688662,-14.007337363272878
159,404,610757.6276502468,126216.3394626058,-13.965002714484562
42,404,610674.7963236299,126085.93721494832,-13.9731899701107
160,161,611636.8774716102,127416.2304714326,-13.892584372589374
42,404,610590.9179703802,655710.6298665698,-13.979095935240949
159,404,610867.3715193467,126361.54376669892,-21.61622420382859
159,160,610849.2419691363,126352.5094521045,-13.957337282709704
159,404,611051.1654932781,656123.899820028,-13.942711174518678
159,404,610013.3719892937,1068415.4022889892,-14.025769267664623
159,404,610413.0909702256,655547.6108539181,-21.64464327951181
73,404,122980.07021902283,126281.2135889798,-21.620034502139497
73,404,684219.4966449904,655384.9596846572,-21.65566631337789
159,404,684749.4989409534,655788.7715101046,-21.628599429914484
160,161,611968.3692431947,127844.5999010819,-21.548609374256923
42,404,610543.1373278307,655666.3788848355,-21.63687818619138
42,404,610227.5312699961,125506.51579720405,-14.008184925530196
73,404,610507.6041270556,125858.87352039672,-21.639463200431628
42,276,610588.339590576,125992.10786792134,-13.978313683814456
127,404,684929.1369567657,655927.8116865705,-21.61911034949801
42,404,610292.7145401622,655453.0396190422,-14.002023860679392
159,404,610229.8679193165,547803.6344915571,-14.007611199707194
159,404,610248.2384131276,125534.92673080624,31.55726304941857
42,404,610516.0643792308,1069458.6702294147,-13.984989052338904
159,404,611037.6286648808,656110.7287140767,-13.943864795259554
159,277,611110.9531454754,549461.9420646337,-21.60099870498293
159,276,610478.0333754795,655620.5737828434,-13.987290226694292
42,404,684537.4770115276,125849.6210657577,-21.64000195123116
159,404,610055.5106801247,125266.16448241314,-21.66659614725992
159,160,611075.741268408,126643.02202762196,-21.603756087007863
159,277,611032.0689031004,126592.73521943312,-21.606172521766396
159,404,610663.5158824784,655796.3193095919,-13.97152120445597
159,404,610579.3957987451,125990.1485408446,14.377830212857678
159,405,611221.5847563996,126863.10534705338,-21.59412034514822
159,404,610471.0235062062,125856.5876210895,-21.639611485433207
42,405,611126.423817742,656196.1921032432,-13.936063286507746
159,404,488912.9779869587,655913.3083949492,-13.961169973105006
159,404,684710.1057368101,655759.8384955401,-21.630215605000775
103,160,610741.8348280452,126192.93682031929,-21.624146395753407
159,404,610830.9513046143,655939.6511849947,-13.95869953102258
159,404,610633.0585497306,655756.9525509514,-13.974989102505802
42,276,610392.4640891687,548096.4732342367,-13.99521761557202
159,277,685592.8688038196,127051.29365792124,-13.91490900133684
42,160,610761.5758361252,126244.42254830476,-21.621645651925945
73,404,610159.4478635323,655327.4614989185,-14.013583316908475
159,404,797630.0868700085,126390.2797842467,-13.954547526237386
42,404,610108.2043059029,125332.4572632193,-21.66351635359378
159,404,609953.7498579533,655124.9212550828,-14.03082902162032
159,404,610484.8015929573,125862.13903008924,-21.63951264165087
159,405,685300.4430113281,126722.80536694475,-21.600326667769053
42,404,684854.327109853,126231.46957955684,-13.964272670935326
159,404,610496.404262732,548320.557421737,-21.63791119455874
42,404,610749.0866638671,655869.4283641233,-21.62299981560955
42,404,610091.2036968543,655256.1989603931,-14.01956211304718
74,404,610911.0436092452,656009.0594025855,-13.95291149247445
159,404,684518.6329194799,125858.54694816624,-13.98685349556483
42,405,489470.0371456567,656420.3898313062,-21.586002127873297
159,277,685166.9201142711,1070502.231031498,-13.945037942970144
159,404,610066.8712259742,436827.61783528805,-14.021524649979982
42,404,611047.8618433345,126628.00119330532,-21.60399822914809
42,277,610951.6538977163,549158.2450250807,-13.948876904428824
159,277,685115.499707774,656072.8433019624,-13.946771662565911
159,404,610137.1294985962,1068699.795459728,-14.01466561067642
127,405,611134.6426541869,656215.134520229,-21.599951123246026
74,405,611478.1411600101,550131.7149062698,-21.57853654242362
127,404,610371.3539045211,1069156.9411613538,-21.647119708619257
42,277,846314.4582480016,126607.32062410912,-21.605648692241783
159,404,609856.3409713709,655054.9159604601,-21.67767003329481
127,404,488782.9966344469,655767.2381459211,-13.973926539644593
160,277,611464.6042529244,656515.3940229116,-21.579747021187814
42,405,611144.634102157,126740.22063906056,-13.933860409796251
42,404,610994.278685573,1070472.430179036,-13.945741882580752
42,404,611011.4413925371,126591.21142830304,-21.60592543163863
159,404,610970.9116022056,126502.0661390947,-21.610101185216724
367,277,610758.5944934932,655865.2105229361,-13.965719757048742
103,404,610822.4908950623,655929.4395923101,-13.960016250395622
159,405,611316.5846791059,656403.1497559524,-13.917965354479245
159,276,610501.0775613731,125856.91419331996,-13.986879548519203
42,404,610803.555576573,655899.767133036,-21.621027887950387
160,405,611857.2545057285,550836.8029632375,-13.87572872292142
42,275,609640.8207763733,124716.98474816266,-21.691775412133097
74,405,611179.8460775848,126777.98969552998,-13.930979799381287
159,276,610682.7732722145,655806.4568999913,-21.627383616601225
42,404,610196.9943833683,125449.91153851389,-21.65845431107572
159,276,684375.2664146542,125685.68892856908,-13.997043004858517
74,404,610971.6367936566,656061.8921200326,-21.60993318557729
367,159,610349.840835734,125666.63962593424,-21.648128054361223
42,159,684547.988080499,125833.51091319708,-21.640432000929437
42,404,610589.7093966502,125984.37941702452,-21.63388295285917
42,631,610935.6193056869,126459.1803591237,-13.950591148039134
74,277,610919.5846743133,126444.48588442542,-13.951418877421204
