i,j,X,Y,L
159,404,610694.2149457099,655821.182343004,-13.968685613138287
159,404,685174.1170892499,656120.5700062637,-13.942606860732678
42,75,610482.9484046042,125862.68331714004,-13.986618764054205
127,404,610975.2627115675,549196.0187115861,-13.946771662565911
159,404,610473.1990018709,125838.62699886228,-21.64057533794347
159,160,610815.3196360684,548873.1272985329,-13.96149586446381
127,159,610278.9366107876,125557.56832797625,-14.004964199149244
159,404,610895.9759391506,656002.473777342,-13.953452486405656
159,404,610570.4520856024,655693.6102804467,-21.634911013238995
74,405,611351.716146558,656426.4571514816,-13.915502050192536
159,404,610165.8130394941,1068759.233056884,-21.65910189827305
42,276,610489.7971989099,125853.43086250105,-21.63950274567579
42,277,684852.5278545485,655862.9167411651,-21.62327659366255
159,404,684348.9416708365,655472.2794905261,-14.000100632607298
42,404,611079.7700704584,549403.6208125113,-21.60254537630676
160,405,611499.9774803685,656558.7522798122,-21.57671347960833
127,404,610934.0077691291,656030.7400486609,-13.95052593917682
73,277,684875.2549200607,655876.0881361878,-13.964135778210297
159,404,610875.9125450706,126365.78899308288,-21.61632795694231
159,404,610854.3182699493,655956.3742561018,-13.957350283694764
73,277,610785.9095660183,655906.7227697057,-21.620469422513
159,404,610776.1599272201,548810.2710082284,-21.622382051633995
73,404,327506.3358817985,1068417.0859557572,-14.02569755830978
159,404,610705.7371960334,655824.4381544831,-21.62619745255705
159,404,610375.1408580553,125721.1750623011,-13.995184985648734
159,404,610524.0412491271,655655.0571856045,-13.98370480993638
42,160,610657.0698936238,655777.6718899972,-21.6291233367514
42,404,610453.2972335768,125820.44866181472,-13.988828778561414
42,404,610470.8623525505,125817.94504768722,-13.9890243541641
103,404,610818.6232073236,655926.3317854014,-13.959546940327131
159,160,610870.8362836019,126363.93841711024,-21.61639220346802
42,277,610912.3328384915,549068.79681266,-13.952559548161274
73,404,610388.1131765275,1069190.1113205915,-21.64594819525694
42,404,610539.9143334033,548360.1458908651,-21.637125314975293
159,404,610699.6940126299,126118.48345446368,-13.97111052628088
73,404,610061.9563542261,125290.1126874232,-14.020794402493724
159,404,610932.7185398829,126453.62905643,-13.95116472090937
127,405,611131.8224652107,549484.9079631197,-21.60030691447505
159,404,610505.6702831862,125860.61513265314,-13.987009915259575
74,277,611211.5126725853,656284.2442715717,-21.59540013439412
42,404,684776.5819132992,655809.7867137556,-13.970139276220614
42,404,610745.0579011608,655874.4602304483,-21.62274282950671
42,404,610944.5632155503,126464.07851735648,-13.950349941528104
127,404,610393.1892806197,655527.1130881209,-21.646140973490223
159,404,684359.0738567393,1069107.606715862,-13.999024915808263
159,404,610640.3103068641,126050.56089538104,-21.63082355031356
42,404,610532.8238086139,125889.8962877002,-21.63785189602057
73,404,684847.2248787609,655857.2188542731,-21.623770812574225
159,631,685363.0379483184,1070851.7552536535,-21.5969665203558
159,405,611323.1919691568,656376.8087003356,-13.920005081574317
127,159,684564.5596139607,1069445.2002375245,-21.638870099081466
159,404,610574.9642305877,1069629.064738869,-21.63299328150585
42,404,610667.866873808,655808.9728331537,-13.970628164243076
159,160,610867.0492120351,655970.7295431526,-21.61608581480209
159,405,611117.9632901577,857614.7439170764,-30.99723283551904
127,404,684546.6624059108,125859.85313078204,-13.98657313314586
159,75,610755.1297685822,126209.15551137188,-13.965465498568395
73,404,684722.0372704956,126061.44599856026,-13.974650159177685
159,631,610091.3648505101,547523.3345421329,-21.664692892255943
73,276,610642.4052257009,655769.4580699427,-13.973828802827503
159,276,610463.7718277611,125821.21066368582,-13.98884830553113
159,404,488857.327638805,655852.7051484805,-13.966573641353694
159,404,610165.0878480431,655327.8315103448,-21.65935894236012
159,404,610597.2833824069,655732.0152984505,-13.976957757549217
103,277,610808.3096094186,126272.17906177323,-21.620592967576883
159,404,684963.2276012731,655957.55814813,-21.61727190153396
159,404,610962.8539981048,126497.71226791274,-13.948362014436247
159,403,683554.3021747359,654857.3313403605,-14.055059926175046
42,404,685033.7764701954,126400.62017515086,-13.954299844725954
159,277,611080.4952619094,549423.5648278821,-21.60211053324556
74,277,610886.5485683198,126400.40267294268,-13.954110795107924
73,404,328870.3173773526,126219.16954265772,-13.964728929034504
159,404,610342.9921201166,125650.20279483708,-21.648726181011234
42,404,610975.585018879,126508.37923104738,-21.60962679691136
42,404,684676.2995089191,126015.29311430572,-13.977544433373025
160,405,611431.9706376288,656480.7665903121,-13.910816597145894
42,404,611088.8752126659,656171.4780861516,-21.602896258204392
159,404,610504.7034399399,125869.2144428312,-13.985614833086396
42,404,610108.8487631493,125323.095738558,-21.664124395546946
159,404,610792.5973640449,655897.695213585,-13.962388853692447
159,159,610122.7071906634,655291.0532417947,-14.016367312159966
159,404,610599.7811853832,655716.1056743382,-13.978437524570172
159,404,610403.0998370087,655550.2008616338,-13.993183598713523
42,404,610575.8505756946,655712.775788306,-13.978783044867203
159,405,611341.7246198996,656426.3091469111,-21.585710621826134
74,404,610957.4553899803,126476.48698644148,-21.61119333749765
42,404,610484.8015929573,655612.8039765003,-21.63985366622958
42,405,611209.578828716,656291.5694860605,-13.927336668446568
159,404,610763.4290244783,126216.99260706671,-13.965354709781996
159,404,489016.822372285,655984.1228004954,-13.954716997901444
159,276,610440.4054132442,125788.55492892391,-21.64260188674633
159,405,685324.212051518,126731.9483263372,-13.934068986383998
159,277,611332.7000250119,656406.5534274663,-13.917724249936724
127,405,611111.7589137544,126724.43801548496,-13.93481845493444
42,404,610676.4884370156,655785.6635586602,-21.628470936863064
159,405,611078.5614573841,1216466.966131118,-21.60195733891259
159,404,611090.5673260515,656175.029762236,-21.602738115883888
74,404,610911.2853397289,656002.6957841978,-21.61392617286564
127,404,684919.2885863712,126306.14002239636,-21.619130102792013
160,405,611509.0020850921,656565.0413177719,-13.903635566779046
42,405,611231.4150900581,126860.05776479328,-13.92653509398738
159,404,610707.3486539029,126170.62275213434,-13.96781867686402
74,405,611339.5490455466,549865.0486994474,-21.58743994347125
159,159,610259.1963109025,125569.32450304885,-14.003829773980426
42,404,610105.9483120986,125332.02183357868,-21.66388710475388
159,404,610805.4088436145,655915.7503258265,-21.620123488602903
159,276,610622.6643749976,655740.0810416667,-13.976507974450442
42,404,610832.9656859674,655925.7397671195,-21.619342634319302
159,404,610034.4815444348,125226.75884407912,-14.024817340637052
103,404,610058.9751689708,125271.60724661488,-14.022215792542552
42,403,683592.7449807109,654897.0703507307,-14.051310365607735
295,404,609756.0327353742,654952.4977371701,-21.684660785893364
159,404,610976.5519014696,126526.0124305956,-13.946517506054075
159,404,611067.3613176516,549362.9769420725,-13.94003893675444
74,405,611317.8738985161,126985.66220714296,-13.918714772045432
73,404,610198.4446875821,125487.79285418752,-21.65647701021134
73,276,610594.3826952912,655722.7655186706,-13.978007268441113
159,404,610482.7872509484,1069408.831292308,-13.986879548519203
42,404,610922.5659776011,656035.8457727353,-13.9500762070623
159,404,684961.9965780934,1070168.3582177132,-21.617059370006668
42,276,610269.2678635707,655419.8136769873,-21.65302169135025
159,277,611302.4031573972,126952.7919467427,-13.921262863148424
159,404,610659.648273428,1069758.0384806194,-21.629484153280263
42,277,685585.6717826017,549948.5998275317,-13.914511477099571
73,404,610269.6707477102,125567.47403338224,-14.004247029124429
42,404,609985.2528796325,655157.0377771358,-14.028396945189876
126,276,610104.8202365082,125359.9975501524,-14.01664114859428
73,404,610644.9030286773,655749.4787537493,-13.976064717336325
73,404,610178.0600091387,547674.439913,-14.012879173360847
73,404,684086.7387736071,125335.83173662808,-14.01798427781148
73,404,684912.1863552791,126269.02262210296,-13.962121594227048
42,404,610811.8549111574,126280.66930192904,-21.62047931848808
159,404,610465.7055929421,125850.49192503896,-13.987329382602232
159,404,610666.6583000779,126093.23023620452,-21.62892070119919
159,404,610308.7485420293,125633.5482489196,-14.000191894423985
159,160,611192.1742929079,857918.8928811653,-21.595691679097435
42,404,685079.3255300629,656031.7019338333,-13.950669357886506
160,277,611452.1148446015,656493.9368290491,-13.909637127387668
42,160,610625.806792597,655740.6729876808,-13.976168980138068
159,404,610657.392122247,655769.3102099079,-21.62966699688232
159,404,610565.6981314452,655685.5444649627,-21.63551895855177
159,276,610265.4809887247,125538.41006162518,-21.653881810074868
159,276,610029.3250995796,125247.76789901496,-14.023611104144882
159,405,685428.2844656807,126855.4863914031,-13.926952196178616
159,160,684660.9589523982,548451.4108042836,-13.979487035462066
43,278,611869.3409905678,656887.4051007058,-21.55453199937343
42,404,684970.5192276605,126355.6661043869,-13.956880973626271
159,404,684744.669545882,655775.8959796871,-13.973176918141386
42,404,611032.3106335842,656122.7897857494,-21.60586613310046
159,404,610857.0578427534,126336.8352607148,-13.957982539442655
73,404,684652.5310467177,125995.91766466468,-13.978457102524144
159,404,685182.6397850561,126587.40163155973,-13.942209285511158
159,405,611124.409436389,126702.12501036066,-21.60096410772631
159,404,610662.7906910274,655779.3737980219,-13.972922710645296
159,277,610902.9860444886,126398.44323955989,-21.61510236362243
159,404,796581.5432626532,125813.3732490728,-13.98946761127822
73,404,610818.6232073236,126308.2081005772,-13.959605572220532
159,404,610749.4895480066,655857.5888656992,-13.966260750979949
159,405,611109.019301606,656201.2236804967,-21.600672563023
42,405,611101.8480032679,126686.23352937492,-13.936512967638013
159,276,610392.7058196524,125715.8412618156,-13.99545882208305
159,277,610887.6766439102,126387.55856160492,-13.954586631161073
159,631,610712.2637617158,126175.41205295696,-21.624719705153414
42,404,684775.634936823,655802.6830725154,-21.62735396733214
104,405,685388.795639108,656290.1635871766,-21.59496034334538
73,404,609988.4757953716,655171.0979945279,-14.027281970514396
159,404,488374.693020356,125537.32148752362,-14.006163833180375
159,404,611004.1895567153,656091.2681365586,-21.6082085026705
127,404,610799.6879675225,655899.471123895,-21.621403471129568
127,404,610223.4220878385,1068873.39368826,-21.655473535144605
159,405,611183.310861512,126787.67672936108,-13.930869010594886
127,277,611007.7348977983,126561.7140467206,-13.944861996305685
42,276,684492.8760841134,125796.71880946137,-21.642290472780555
159,404,684509.7316180397,125834.81720211894,-13.987655324945294
159,405,685580.0846329529,656432.4504693717,-21.585369674559733
159,404,122432.37430326876,655641.5154178164,0.0773020038630777
159,631,610478.5974132747,125830.68072683908,-21.6407928174583
159,404,610256.9402384099,655409.0097046816,-21.65385710879332
42,404,488932.8363407058,655926.3317854014,-21.619243790536967
103,276,610417.0390774156,548149.056922271,-13.992622924859836
159,404,610339.6080507218,655481.4554848244,-13.999200964441236
42,404,610342.5892359772,125668.27238078052,-21.648217040824637
160,405,611947.0165411803,1072427.8771696223,-13.869832597752412
42,276,610513.1636921151,655655.2051179071,-21.63756027400495
159,631,611106.6020361135,126671.64833731104,-13.93769264133326
42,404,611034.7279384208,656115.0204130135,-21.606844597636428
42,404,609812.1085420277,654989.1285792924,-14.042989811646558
159,404,582038.9303697683,125963.37110623112,-13.980399704613188
74,404,610949.3977858796,126491.94325039872,-21.61050146967745
159,404,609994.3574316778,655182.5681319365,-14.025814924065095
42,405,611342.6109650064,549874.8693030858,-13.917704671982754
42,404,611035.6142835276,126613.41600124146,-13.94114692658697
42,405,685766.6389756129,127269.62632908073,-21.57507318308278
159,404,609974.2953752992,125171.46023647444,-14.028279579434564
159,404,610488.4274715241,655619.0198793891,-21.63988335415482
159,404,610171.2919490375,547695.4436091331,-14.01188164091706
159,631,610879.0550020143,126386.25227268304,-13.9545605782067
42,404,684874.9708271179,655877.3460305012,-21.62283177731397
159,404,610378.8472347617,125705.71794789536,-13.995836921319109
42,404,610669.3978335379,655806.0128862798,-21.62741326587031
42,277,611132.8699639733,656205.1453680072,-21.600138876179464
160,405,611391.8433871755,656458.5692290615,-13.912471800988758
159,277,610810.7268355669,126304.61601865418,-13.959657729113532
159,404,610893.0752126906,126383.7487648616,-13.955140677061593
159,276,488570.6018261133,1069353.7726429035,-21.64155894374774
159,404,611090.4867492237,656169.1103020954,-21.602812219728524
73,404,122034.67695270322,655416.7056532751,-14.005453189140216
42,404,685158.3026745783,126558.66625184836,-21.607106493070653
159,404,611083.7989118529,126669.90683136068,-13.93794032284469
159,159,610259.8408468374,655402.9416618276,-14.006118176779903
42,276,488666.3596590374,125928.32093367004,-13.982935559494948
159,277,611232.5431656486,656298.4508313736,-13.927095563904048
42,404,609967.5273938862,125155.34955238349,-14.029309792785892
42,404,610646.4339884073,126074.29032251016,-13.973476756545818
159,405,611160.5076979073,126776.13933216943,-13.931351270664182
159,405,611239.2310423634,126873.7720975759,-21.59333960683308
42,404,684661.1483476933,655728.1673964217,-13.977596590266025
42,277,611226.6610768846,126841.55434380018,-13.927453983217628
159,404,610678.6639326803,655784.6276712026,-13.972707557088638
159,404,684069.5996091288,125309.92431084732,-46.82600132880267
73,404,610543.5402119701,125914.82335895316,-13.983646127058725
159,404,610307.0565073319,125617.9821707976,-14.001489290764331
73,160,610598.2503043417,655720.9156060752,-13.977700904052025
159,405,685534.0615993369,656397.9704631999,-13.91810219622002
127,404,610371.7567099723,655528.7410661284,-21.64606188300189
159,404,610800.9771967689,655894.9572735669,-13.962675691111825
159,404,685012.3750330323,655998.4779430105,-13.953739272840776
42,404,610805.5699972702,126272.83220623418,-21.620558370320257
73,276,610724.2694730066,655843.9734569651,-21.6245170696012
42,405,611450.5838848716,550045.7478063934,-21.581214447398697
42,404,610917.4091393044,1070307.2621237815,-21.61315030522573
159,405,611146.084485059,656231.5610040523,-13.932869785719037
159,404,610007.9738139549,655186.0461670749,-14.025638875432124
159,159,610410.7543209051,655545.3909298967,-13.993835483399645
42,404,1083281.1270846373,125408.00249866449,-14.013589842893133
42,405,611333.5863701187,656406.1094137549,-13.91733972668452
367,404,684466.5511553393,655556.9347805191,-13.99306623295821
159,404,610132.295203676,1068676.8958486551,-21.661252262732862
159,276,610669.6395640215,126105.31255828332,-13.971429942639285
367,277,610769.3916310539,548804.6802736012,-13.96412925222564
159,405,685349.6856262453,126784.19371746037,-21.59717901322693
42,405,611132.8699639733,126734.45183415868,-21.599397683108485
74,404,611111.9200674101,656177.4716931132,-13.93797290178372
159,159,610122.7071906634,547601.9094058161,-14.016204315496308
159,631,610780.6721508937,126245.94655204694,-13.963223211027689
42,404,610065.5014199,655235.2567472773,-14.021198656652668
42,631,610562.1529083947,125962.39149584578,-21.63486652000729
159,404,610919.1817901739,1070317.7008906305,-13.951829504612038
210,404,610523.7995186434,125890.22285993068,-13.984467483408904
159,276,610132.295203676,125394.50449872333,-14.014932921126078
42,404,610819.831859742,655946.7548262349,-21.617953912035222
159,404,610683.3373100096,655801.8690473778,-13.971117052265535
159,476,684873.1715718135,548798.6362122365,-13.964259618966013
159,404,610542.9761741749,125911.5578492606,-13.98385470364647
42,404,610595.9941531607,1069628.727972628,-13.978796045852262
42,277,685507.9250717178,126971.07722769125,-13.91969229316908
210,404,610971.2339095172,126500.868707583,-13.948205594741502
159,404,610871.2391677414,126357.51646774742,-13.95635303166438
74,404,611030.5379433705,656106.5850197105,-13.944294949420105
