AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
104,16,91,188,13,20,0,8,0,0,7,1,3,0,-7,35,-8,1,7,100,1,1,17,1
75,16,67,211,3,85,3,8,0,0,7,1,0,4,-7,19,30,1,51,100,10,2,16,0
52,15,66,178,5,75,3,8,0,0,7,3,0,3,-7,50,64,3,78,100,4,4,16,0
45,20,65,114,3,90,3,8,0,0,7,6,0,5,-7,25,39,6,68,100,6,3,20,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
52,22,66,140,1,80,2,6,0,0,6,4,1,4,31,68,77,3,55,95,4,3,24,1
44,26,64,98,4,75,1,6,0,0,6,2,-7,3,35,26,70,2,56,96,6,3,27,0
59,34,85,148,2,33,0,8,0,0,7,4,-7,4,39,22,75,3,2,97,2,2,36,1
87,24,77,199,6,70,1,8,0,0,7,0,-7,2,-7,54,54,0,40,100,2,4,26,1
70,10,66,169,6,83,1,6,0,0,6,3,0,1,76,30,78,3,54,90,3,2,11,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
84,26,84,182,11,33,0,8,0,0,7,0,-7,1,-7,39,70,0,6,100,1,2,27,1
69,15,69,148,3,60,2,6,0,0,6,1,0,1,42,44,-8,1,56,94,2,2,16,1
105,26,73,392,2,70,1,6,0,0,6,0,-8,2,25,37,69,0,31,83,5,3,29,0
81,28,63,226,3,67,2,6,0,0,6,2,0,2,25,26,68,2,56,97,9,2,29,1
76,20,68,184,7,75,1,6,0,0,4,0,0,1,8,20,-8,0,48,95,5,2,20,0
87,16,74,165,14,83,0,6,0,0,4,0,0,0,3,44,71,0,13,94,2,3,16,1
76,20,68,184,8,70,2,6,0,0,6,1,0,1,18,20,28,1,41,90,10,2,20,0
85,37,65,182,5,80,3,6,1,1,6,3,0,5,15,30,73,3,56,90,7,5,37,0
49,22,67,96,14,100,1,2,1,1,6,0,0,0,36,61,83,0,80,91,3,3,23,0
79,32,81,188,3,27,0,6,0,0,6,0,-7,2,21,64,-8,0,8,97,1,2,32,1
80,22,76,214,10,83,1,8,0,0,7,0,11,1,-7,59,49,0,33,101,2,3,22,1
52,16,76,126,5,88,1,8,0,0,7,2,0,2,-7,75,90,2,18,101,1,5,16,0
81,26,77,284,1,69,1,8,0,0,7,2,0,3,-7,57,46,2,16,100,2,7,30,1
94,15,89,243,30,50,0,8,0,0,7,0,-8,0,-7,27,12,0,7,100,2,2,15,1
68,18,86,147,5,60,0,8,0,0,7,1,0,1,-7,72,60,1,0,100,16,2,18,1
96,18,61,233,3,91,1,6,0,0,4,0,20,1,4,39,70,0,71,78,7,3,18,1
52,28,63,99,4,71,5,8,0,0,7,3,0,4,-7,18,82,3,90,100,7,1,29,0
49,11,68,100,13,100,1,6,0,0,6,1,-7,0,33,67,61,1,74,87,3,2,12,0
65,21,69,142,2,88,2,8,0,0,7,4,-7,4,-7,48,92,4,69,100,4,3,24,0
79,32,81,192,1,12,0,8,0,0,7,2,0,1,-7,9,-8,2,2,100,1,1,34,1
95,23,89,202,12,20,0,8,0,0,7,0,12,0,-7,42,-8,0,0,100,0,1,46,1
66,16,84,177,4,50,0,8,0,0,7,2,0,1,-7,44,-8,2,5,100,1,2,16,1
92,13,90,221,23,25,0,8,0,0,7,0,-8,0,-7,15,-8,0,0,100,0,1,13,1
55,17,81,125,11,40,1,8,0,0,7,0,-7,1,-7,17,-8,0,20,100,2,1,18,0
75,16,84,175,8,60,0,8,0,0,7,0,22,1,-7,19,30,0,5,100,2,2,16,1
111,23,83,220,4,57,0,6,0,0,6,0,-8,2,24,19,71,0,4,87,6,2,24,0
81,26,78,284,1,79,1,8,0,0,7,2,0,3,-7,57,50,2,28,100,3,6,30,1
84,19,84,171,11,50,0,8,0,0,7,0,20,1,-7,16,65,0,16,100,4,2,20,1
87,14,64,236,4,83,1,6,0,0,4,2,3,3,2,39,69,2,31,83,3,2,17,0
45,7,66,92,7,100,-8,2,2,2,6,1,0,2,67,33,-8,1,95,89,2,1,9,1
56,13,89,123,12,20,0,8,0,0,7,0,0,0,-7,14,-8,0,0,100,0,-8,14,1
68,27,84,184,3,33,0,8,0,0,7,1,4,2,-7,11,-8,1,1,100,4,-8,27,1
101,16,79,249,5,56,1,8,0,0,7,1,-7,1,-7,18,-8,1,39,100,4,1,9,0
87,21,74,159,7,29,0,6,0,0,6,0,0,2,20,38,60,0,26,86,2,2,22,0
74,22,78,201,8,44,1,6,0,0,6,0,10,1,34,14,48,0,17,95,4,2,24,1
79,24,79,371,7,25,0,5,0,1,6,0,0,2,28,24,83,0,7,96,2,2,25,1
79,18,78,214,5,80,1,8,0,0,7,0,14,2,-7,33,57,0,30,100,4,2,18,1
85,8,74,187,6,100,-8,8,0,0,7,1,0,1,-7,63,64,1,95,100,2,2,8,0
70,24,78,139,5,43,1,8,0,0,7,1,0,3,-7,22,57,1,41,100,2,2,24,0
61,27,80,176,5,56,0,6,0,0,6,0,12,2,40,33,73,0,4,96,3,2,27,1
52,11,78,98,6,75,0,8,0,0,7,2,-7,1,-7,42,48,2,32,100,1,2,12,0
76,24,84,185,4,20,0,8,0,0,7,2,-7,2,-7,13,-8,2,4,100,1,1,24,1
80,11,69,184,12,60,0,6,2,2,4,1,0,0,5,27,-8,1,14,91,1,1,11,0
75,6,89,177,12,40,0,8,0,0,7,0,11,0,-7,17,-8,0,3,100,1,1,6,1
78,21,83,40,6,50,0,8,0,0,7,0,-7,2,-7,33,-8,0,12,100,1,2,7,1
82,26,85,197,1,38,0,6,0,0,6,1,0,2,69,46,101,1,5,96,2,2,27,1
44,7,62,77,10,100,0,6,0,0,4,0,-7,1,2,57,81,0,71,57,2,2,7,0
77,25,77,138,5,60,2,8,0,0,7,1,0,2,-7,40,-8,1,37,100,3,3,25,0
87,24,74,199,6,75,1,6,0,0,6,0,0,2,38,33,-8,0,41,96,5,2,24,0
71,15,84,132,8,60,0,8,0,0,7,1,0,1,-7,47,66,1,2,100,1,2,15,1
71,21,80,177,8,60,0,8,0,0,7,0,-7,3,-7,26,70,0,24,100,2,3,21,1
86,21,74,160,3,86,1,8,0,0,7,0,0,1,-7,48,66,0,68,100,4,2,23,0
63,20,61,118,4,71,1,6,0,0,4,1,3,1,3,56,17,1,46,92,3,2,23,0
55,17,69,91,13,60,2,8,0,0,7,1,0,0,-7,35,85,1,65,100,3,2,18,0
71,21,88,174,2,50,0,8,0,0,7,2,2,2,-7,32,-8,2,4,100,1,2,22,1
102,16,73,249,5,89,2,8,0,0,7,1,-7,2,-7,24,-8,1,56,100,6,1,17,0
76,16,75,188,6,83,0,8,0,0,7,3,0,2,-7,38,96,3,37,100,3,2,16,1
62,18,81,126,7,63,0,8,0,0,7,0,7,2,-7,61,44,0,0,100,1,4,19,1
71,16,80,165,6,88,1,8,0,0,7,0,6,2,-7,25,73,0,40,100,4,3,20,1
76,31,77,150,4,18,0,3,1,1,6,0,0,2,33,38,-8,0,0,91,1,1,33,1
87,24,59,216,2,88,1,6,0,0,4,2,0,2,0,58,63,2,58,92,5,3,27,0
52,15,73,178,5,75,1,8,0,0,7,1,-7,2,-7,50,64,1,43,100,2,2,16,0
69,39,75,159,4,78,0,5,0,1,6,0,0,4,43,40,90,0,28,95,4,6,41,1
87,14,76,164,3,40,0,5,0,1,6,2,0,3,16,38,-8,2,0,93,0,2,15,0
63,20,61,122,5,71,1,6,0,0,4,1,4,1,1,25,31,1,30,95,3,3,20,0
76,15,68,171,5,30,0,6,0,0,4,0,0,1,4,27,-8,0,0,80,1,1,15,0
70,19,84,145,8,60,0,8,0,0,7,1,1,1,-7,16,70,1,2,100,1,2,19,1
43,3,72,55,23,100,1,8,0,0,7,0,-7,0,-7,0,-8,0,85,100,2,-8,3,0
52,28,63,99,4,73,5,8,0,0,7,3,0,4,-7,18,96,2,90,100,7,2,29,0
59,9,88,174,2,60,0,8,0,0,7,2,0,2,-7,40,-8,2,2,100,2,1,10,1
63,20,81,133,18,60,0,8,0,0,7,0,17,0,-7,35,77,0,3,100,1,3,20,1
64,44,82,163,2,31,0,8,0,0,7,1,5,7,-7,43,-8,1,5,100,3,1,49,1
95,13,68,141,53,40,0,6,0,0,4,0,7,0,4,31,-8,0,0,77,1,1,16,1
69,37,62,168,7,71,2,6,0,0,6,2,1,5,24,30,-8,2,41,90,10,3,40,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
63,20,61,121,5,86,2,5,0,1,6,4,0,1,17,57,82,4,68,74,4,2,22,0
76,16,77,171,4,60,1,8,0,0,7,1,3,2,-7,25,60,1,21,100,5,2,16,1
75,16,84,300,7,60,0,8,0,0,7,1,0,1,-7,53,-8,1,7,100,2,2,18,1
69,32,64,216,7,83,2,6,0,0,6,1,2,3,42,25,71,1,73,97,7,3,32,1
94,15,89,243,30,60,0,8,0,0,7,0,-8,0,-7,27,35,0,2,100,2,2,15,1
69,32,74,132,6,86,1,8,0,0,7,0,0,1,-7,53,71,0,54,100,4,4,33,0
86,14,76,173,15,43,1,6,0,0,6,1,0,0,29,27,-8,1,33,87,2,1,15,1
95,28,61,262,4,75,1,6,0,0,4,0,0,2,4,68,56,0,47,88,3,3,29,0
69,20,78,178,7,80,1,6,0,0,6,0,9,1,51,50,84,0,13,95,2,2,20,1
70,22,82,177,18,57,0,8,0,0,7,0,0,0,-7,41,-8,0,16,100,3,1,22,1
56,10,88,123,4,25,0,8,0,0,7,0,0,1,-7,10,-8,0,0,100,1,-8,10,1
58,19,59,126,2,87,2,6,0,0,4,1,-7,2,1,45,69,1,57,75,5,5,22,0
105,18,82,220,7,42,0,6,0,0,6,0,14,1,39,16,58,0,12,95,4,1,18,0
38,11,66,77,8,100,1,2,2,2,6,0,0,2,35,42,58,0,45,92,3,3,12,0
85,26,71,206,3,86,1,8,0,0,7,3,0,1,-7,57,54,3,83,100,4,3,29,1
44,7,72,131,3,100,0,8,0,0,7,3,-7,4,-7,63,77,3,60,100,2,3,9,1
117,33,82,303,13,35,1,8,0,0,7,0,12,0,-7,21,-8,0,22,100,4,2,34,1
56,10,88,123,4,25,0,8,0,0,7,0,0,1,-7,10,-8,0,0,100,1,-8,10,1
55,17,69,89,5,57,1,8,0,0,7,2,0,1,-7,35,31,2,68,100,2,2,17,1
84,33,64,246,1,71,2,8,1,1,0,3,0,5,-7,39,74,3,47,100,8,2,35,1
81,26,77,284,1,69,1,8,0,0,7,2,0,3,-7,67,0,2,15,100,1,8,30,1
85,26,71,188,7,90,3,8,0,0,7,3,1,3,-7,22,-8,3,73,100,7,2,22,1
79,18,78,254,6,75,1,8,0,0,7,0,0,2,-7,33,-8,0,37,100,3,1,18,1
86,21,74,183,1,50,0,2,1,1,6,2,0,2,44,39,93,2,22,93,2,2,24,0
39,11,72,68,6,71,0,8,1,1,6,0,0,1,-7,64,-8,0,25,100,2,2,12,0
110,15,64,314,7,100,4,6,0,0,6,3,0,2,57,21,92,3,90,86,7,1,17,0
85,26,74,188,7,75,2,8,0,0,7,0,-7,2,-7,42,54,0,38,100,6,4,26,0
70,17,78,-8,4,33,1,8,0,0,7,2,-7,2,-7,35,-8,2,25,100,2,1,19,0
43,22,59,82,2,93,4,8,0,0,7,6,0,5,-7,29,60,6,70,100,10,3,24,0
81,28,55,246,3,89,1,6,0,0,4,2,0,2,1,28,77,2,71,91,7,3,28,0
100,27,78,254,2,80,1,6,0,0,6,1,1,3,72,46,88,1,15,96,5,4,28,1
69,20,86,147,20,50,0,8,0,0,7,0,-7,0,-7,20,-8,0,6,100,5,1,20,1
55,12,87,139,11,80,0,8,0,0,7,0,-7,1,-7,23,72,0,10,100,1,2,12,1
76,12,86,161,3,33,0,8,0,0,7,2,0,3,-7,25,96,2,10,100,1,1,12,1
103,8,61,211,2,100,1,5,0,2,6,1,3,2,46,45,92,1,88,64,3,2,12,0
76,23,84,385,6,43,0,8,0,0,7,0,18,2,-7,42,87,0,3,100,2,2,23,1
76,23,86,169,7,25,0,8,0,0,7,0,0,2,-7,17,52,0,3,100,2,2,23,1
43,18,70,115,4,88,2,4,1,1,6,1,-7,2,55,32,32,1,68,95,4,2,19,0
94,14,89,216,7,25,0,8,0,0,7,0,7,1,-7,21,-8,0,13,100,1,1,14,1
72,8,80,126,15,67,1,8,0,0,7,0,-7,0,-7,25,-8,0,39,100,2,1,8,0
69,18,87,200,2,44,0,8,0,0,7,2,3,3,-7,32,97,2,3,95,2,2,19,1
76,26,77,252,2,69,1,8,0,0,7,3,0,3,-7,57,91,3,16,100,2,6,30,1
63,22,68,144,2,50,1,6,0,0,4,1,0,1,0,18,100,1,48,95,3,2,23,0
74,24,74,241,3,54,1,6,0,0,6,2,0,2,24,25,85,2,31,92,4,3,24,0
22,9,60,48,5,100,1,8,0,0,7,1,0,3,-7,89,85,1,100,100,1,2,9,0
76,16,68,171,6,40,0,6,0,0,4,1,1,2,4,25,-8,1,0,63,0,2,16,0
84,15,84,318,7,33,0,8,0,0,7,0,14,1,-7,27,61,0,18,100,1,1,16,1
75,16,61,177,6,82,1,2,1,1,0,0,21,1,3,18,77,0,37,74,7,2,17,0
85,26,74,253,3,75,2,8,0,0,7,1,-7,2,-7,38,32,1,74,100,3,4,26,1
80,32,62,188,7,64,1,5,0,1,4,0,0,2,6,32,-8,0,37,86,9,2,33,0
95,28,69,202,4,71,1,6,0,0,4,0,0,1,1,18,72,0,18,96,10,2,28,1
63,26,61,176,6,75,1,6,0,0,4,1,0,1,6,37,39,1,46,96,4,3,26,0
95,31,68,227,4,80,1,6,0,0,4,0,0,1,8,56,49,0,45,97,4,2,33,0
75,7,88,118,21,40,0,8,0,0,7,0,-7,0,-7,14,-8,0,9,100,2,-8,7,0
59,9,58,142,3,100,1,2,2,2,0,0,0,2,4,27,-8,0,96,80,3,1,11,0
56,10,88,123,4,25,0,8,0,0,7,0,0,1,-7,9,-8,0,0,100,1,-8,11,1
80,32,62,188,7,89,3,6,0,0,6,1,0,1,76,46,79,1,83,92,6,3,32,0
80,16,73,113,18,60,0,5,0,1,4,0,0,0,10,12,-8,0,7,82,2,1,17,1
79,18,85,186,12,14,0,8,0,0,7,0,19,0,-7,22,-8,0,2,100,1,1,18,1
86,24,61,218,2,80,2,6,0,0,4,0,-7,1,0,26,74,0,77,93,7,2,27,0
80,18,73,114,12,75,1,3,1,1,6,0,0,0,32,25,34,0,56,90,3,3,20,1
63,20,61,118,4,71,1,6,0,0,4,1,3,1,5,5,-8,1,46,86,7,1,17,0
95,26,75,182,6,78,0,6,0,0,4,0,5,1,7,22,31,0,37,88,7,2,26,0
85,12,65,188,6,40,0,4,1,2,2,0,0,1,4,38,-8,0,10,69,2,1,16,0
81,15,76,-8,5,50,1,8,0,0,7,1,-7,2,-7,20,-8,1,49,100,2,1,0,0
76,25,68,246,2,58,3,8,0,0,7,2,1,2,-7,31,-8,2,74,100,5,1,26,0
83,20,77,256,6,75,1,8,0,0,7,2,0,1,-7,40,57,2,17,100,3,2,20,0
88,25,60,215,13,100,1,6,0,0,4,2,-7,0,4,69,57,2,79,85,3,3,26,0
94,15,89,243,30,40,0,8,0,0,7,0,-8,0,-7,27,-8,0,6,100,1,1,15,1
70,8,60,107,5,75,-8,3,3,4,4,1,0,1,4,43,75,1,0,29,1,2,11,0
69,22,70,179,1,100,1,6,0,0,6,0,10,3,18,58,63,0,70,96,3,4,23,1
55,17,70,115,3,78,1,8,0,0,7,4,0,4,-7,41,54,4,62,100,3,4,17,0
105,26,73,261,3,92,3,8,0,0,7,1,-7,2,-7,26,52,1,44,100,9,3,27,0
73,25,67,253,6,57,1,6,0,0,4,0,21,1,3,15,55,0,24,85,3,1,26,1
63,26,68,118,4,88,1,6,0,0,6,2,0,2,31,7,-8,2,27,93,7,1,26,0
76,20,84,185,5,23,1,8,0,0,7,1,4,2,-7,25,-8,1,2,100,1,1,20,1
70,28,75,186,2,60,2,8,0,0,7,5,-7,4,-7,38,68,5,49,100,6,3,29,1
85,26,74,218,8,75,3,8,0,0,7,0,-7,1,-7,26,25,0,51,100,6,2,27,1
63,26,65,169,6,88,1,5,0,1,6,0,0,3,22,57,20,0,69,93,4,3,28,0
97,11,91,121,18,50,0,8,0,0,7,0,-8,0,-7,18,-8,0,4,100,3,1,11,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
43,7,72,88,6,83,1,5,0,1,6,2,0,3,72,30,-8,2,98,30,4,1,10,0
76,14,74,186,5,83,1,8,0,0,7,1,0,1,-7,57,31,1,95,100,2,3,14,0
99,26,86,280,15,50,0,8,0,0,7,0,-8,0,-7,15,-8,0,10,100,4,1,27,1
90,28,78,284,4,68,3,8,0,0,7,1,0,1,-7,23,41,1,41,100,5,3,28,1
52,30,57,102,5,92,3,6,0,0,4,1,0,1,5,6,-8,1,36,97,11,1,30,0
84,18,84,286,11,67,0,8,0,0,7,0,18,1,-7,17,82,0,2,100,3,2,18,1
61,21,84,169,4,50,0,8,0,0,7,2,0,1,-7,33,83,2,1,100,3,3,21,1
82,26,85,157,1,38,0,6,0,0,6,1,0,1,43,28,-8,1,3,97,4,1,29,1
74,18,83,176,5,63,0,8,0,0,7,1,4,2,-7,74,69,1,0,100,0,4,18,1
67,16,70,160,2,55,0,8,1,1,7,2,0,4,-7,47,95,2,14,100,2,2,19,1
80,11,78,115,10,57,0,6,0,0,4,0,0,2,3,27,-8,0,12,82,3,1,11,1
62,18,80,113,11,56,0,8,0,0,7,0,0,1,-7,22,-8,0,14,100,3,2,18,0
71,28,78,175,4,41,1,8,0,0,7,2,-7,4,-7,29,69,2,6,100,3,4,28,1
84,18,84,171,11,67,0,8,0,0,7,0,-8,1,-7,47,74,0,2,100,2,2,19,1
74,16,64,193,2,80,2,6,0,0,6,2,0,4,24,11,-8,2,69,89,6,1,17,0
82,29,85,161,8,60,0,8,0,0,7,1,0,1,-7,45,-8,1,11,100,2,1,32,1
79,18,86,241,15,50,0,8,0,0,7,0,-8,0,-7,28,-8,0,13,100,2,1,18,1
79,16,76,225,18,55,1,8,0,0,7,0,-7,0,-7,25,-8,0,18,100,4,1,16,1
21,7,54,69,3,100,1,6,0,0,4,2,0,2,3,100,92,2,82,86,1,2,9,0
84,19,74,233,2,72,1,6,0,0,6,1,1,1,70,23,-8,1,28,91,7,2,22,1
82,32,85,192,1,57,0,8,0,0,7,1,-7,2,-7,36,71,1,3,100,3,2,34,1
84,9,64,171,4,100,-8,8,1,1,6,2,-7,2,-7,83,87,2,64,100,1,3,9,0
69,17,88,140,20,50,0,8,0,0,7,0,-7,0,-7,12,-8,0,5,100,5,1,17,1
95,26,61,278,7,86,2,6,0,0,6,2,1,1,24,48,69,2,66,83,4,3,27,0
84,15,64,171,14,100,1,6,0,0,4,0,13,0,4,48,93,0,72,93,2,3,15,0
95,26,82,171,9,29,1,8,0,0,7,0,0,1,19,9,-8,0,36,96,2,1,27,1
85,26,76,253,1,50,0,6,0,0,6,1,0,2,18,30,100,1,27,93,2,2,28,1
94,19,68,182,6,40,0,6,0,0,4,1,1,1,1,33,-8,1,1,95,1,1,21,1
76,24,80,185,5,40,0,6,0,0,6,1,0,2,12,16,-8,1,4,96,7,1,25,0
87,24,60,235,7,86,1,6,0,0,4,2,0,1,5,28,91,2,53,88,11,1,25,0
63,20,61,122,6,71,2,6,0,0,6,4,0,1,18,17,79,4,56,92,8,2,22,0
58,19,78,118,2,75,3,8,0,0,7,1,2,2,-7,35,62,1,46,100,5,2,20,1
90,19,85,197,6,70,0,8,0,0,7,2,0,1,-7,50,39,2,12,100,2,4,19,1
89,20,86,244,7,50,0,8,0,0,7,0,8,1,-7,30,-8,0,13,100,1,1,21,1
52,15,78,180,6,55,0,8,0,0,7,1,-7,3,-7,27,100,0,22,100,3,2,15,0
61,22,81,146,5,60,0,8,0,0,7,0,18,2,-7,14,98,0,19,100,2,2,22,1
87,25,82,295,5,18,0,8,0,0,7,1,2,2,-7,31,65,1,4,100,1,2,26,1
76,16,68,171,6,60,1,6,0,0,4,1,1,2,4,25,60,1,1,63,1,3,16,0
43,22,59,150,3,100,2,6,0,0,6,6,0,5,24,59,83,5,71,95,5,4,22,0
54,10,72,131,14,83,2,8,0,0,7,1,0,0,-7,50,87,1,64,100,3,2,10,0
81,28,77,265,1,58,1,7,0,0,5,3,0,1,-7,28,-8,3,17,97,7,1,32,1
70,11,64,107,5,50,1,3,1,1,6,2,0,1,16,8,-8,2,48,92,1,1,12,0
72,34,75,266,7,62,1,6,0,0,6,6,0,4,52,44,92,6,13,97,4,4,36,0
84,19,74,183,32,40,0,4,1,1,6,0,-7,0,30,24,-8,0,1,81,1,1,21,1
84,24,66,218,4,70,1,5,0,1,4,2,0,2,6,28,32,2,30,88,4,3,26,0
66,15,60,130,4,100,1,6,0,0,4,0,0,2,2,53,79,0,56,93,4,3,15,0
95,17,80,311,10,60,1,8,0,0,7,2,0,1,-7,24,-8,2,48,100,2,1,17,1
76,32,81,158,4,63,0,8,0,0,7,0,0,2,-7,41,54,0,34,100,4,3,32,1
81,26,85,174,12,50,0,8,0,0,7,0,0,0,-7,15,-8,0,13,100,3,2,26,1
87,11,76,173,12,83,0,6,0,0,6,0,0,0,25,27,87,0,21,91,4,1,11,1
63,19,78,121,13,60,1,8,0,0,7,0,12,0,-7,35,64,0,53,100,1,2,20,1
107,14,82,188,30,60,1,8,0,0,7,0,-8,0,-7,29,-8,0,29,100,2,1,14,1
69,40,80,179,2,53,0,8,0,0,7,1,3,5,-7,41,69,1,3,100,4,5,42,1
81,9,88,155,12,67,0,8,0,0,7,0,-8,0,-7,56,-8,0,2,100,1,1,9,1
76,16,84,185,7,67,0,8,0,0,7,0,7,1,-7,75,66,0,11,100,1,2,20,1
