AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
76,16,64,141,3,100,2,6,0,0,6,1,2,2,15,47,73,1,86,87,2,4,17,0
92,24,79,210,6,31,1,8,0,0,7,2,0,2,-7,29,63,2,30,100,2,2,24,0
59,31,81,220,8,40,0,8,0,0,7,0,12,1,-7,29,31,0,19,100,1,2,31,1
104,18,72,258,4,38,0,6,0,0,4,0,10,3,7,25,-8,0,11,85,4,1,20,0
99,21,83,256,4,85,0,6,0,0,5,0,0,2,22,33,69,0,14,96,11,2,23,0
97,13,90,-8,1,13,0,8,0,0,7,0,8,1,-7,73,-8,0,0,100,0,1,14,1
84,27,74,247,4,70,1,6,0,0,6,0,-7,2,-8,41,92,0,33,96,4,3,27,1
75,9,88,177,14,100,0,8,0,0,7,0,0,0,-7,0,-8,0,13,100,3,-8,9,1
48,11,65,131,8,83,1,6,0,0,6,0,-7,2,18,58,94,0,79,92,2,3,13,0
81,11,68,159,7,100,3,8,0,0,7,2,-7,1,-7,25,-8,2,86,100,4,1,12,1
80,44,83,275,7,50,0,8,0,0,7,0,8,3,-7,21,47,0,6,100,4,3,44,1
38,8,69,60,13,100,-8,2,1,1,6,0,0,0,29,44,90,0,112,89,2,1,9,1
84,18,74,183,4,75,2,6,0,0,6,0,-7,1,53,28,31,0,46,94,5,2,18,0
55,15,82,186,10,75,0,8,0,0,7,1,0,1,-7,47,66,1,16,100,1,3,15,0
59,19,81,88,4,75,0,8,0,0,7,2,-7,2,-7,23,-8,2,17,100,2,1,21,0
56,10,89,123,12,67,0,8,0,0,7,0,21,0,-7,10,-8,0,12,100,2,1,13,1
82,28,85,154,2,67,0,8,0,0,7,1,-7,2,-7,24,-8,1,11,100,4,2,29,1
81,21,87,160,8,71,0,8,0,0,7,0,0,1,-7,63,91,0,25,100,3,2,22,1
81,9,90,225,18,50,0,8,0,0,7,0,0,0,-7,11,-8,0,3,100,2,-8,9,1
68,32,78,132,5,88,0,8,0,0,7,0,0,2,-7,63,68,0,13,100,2,5,32,1
61,10,64,131,18,100,1,6,2,2,6,4,0,0,61,55,70,3,90,82,2,3,11,1
52,20,63,140,6,75,1,5,0,1,4,0,5,2,6,50,42,0,60,80,3,3,21,0
80,18,73,114,12,75,3,8,0,0,7,0,0,0,-7,33,65,0,64,100,5,2,18,0
58,19,78,118,4,43,0,8,0,0,7,3,0,2,-7,32,87,3,32,100,1,3,19,1
71,38,80,117,6,25,0,8,0,0,7,0,6,4,-7,28,-8,0,3,100,2,2,38,1
86,19,68,240,2,70,1,6,0,0,6,2,0,2,20,20,-8,2,38,90,6,1,21,0
94,15,89,243,30,60,0,8,0,0,7,0,-7,0,-7,27,39,0,12,100,2,2,15,1
79,32,79,213,2,80,1,8,0,0,7,2,0,3,-7,30,83,2,32,100,5,3,34,1
71,22,78,248,3,60,1,8,0,0,7,0,-7,2,-7,41,85,0,37,100,2,2,23,0
76,21,81,160,4,43,0,8,0,0,7,0,0,2,-7,48,82,0,27,100,2,2,21,1
68,41,80,168,5,57,0,8,0,0,7,0,0,3,-7,24,57,0,2,100,6,2,41,0
71,30,84,201,7,43,0,8,0,0,7,0,-7,1,-7,17,-8,0,3,100,3,1,30,1
52,15,63,169,5,75,1,6,0,0,4,3,0,1,8,38,64,3,55,94,4,2,16,0
79,13,81,220,10,60,0,6,0,0,6,0,0,1,39,15,58,0,14,92,2,1,13,1
79,12,84,220,10,55,0,6,0,0,6,0,0,1,37,17,57,0,1,92,4,1,13,1
86,26,74,203,3,55,1,8,0,0,7,1,2,2,-7,27,-8,1,47,100,3,2,27,1
82,26,77,247,1,45,1,8,0,0,7,1,2,2,-7,30,100,1,17,100,3,2,30,1
81,28,55,206,2,90,3,6,0,0,4,1,0,2,1,37,77,1,68,90,6,3,30,0
85,20,86,12,13,13,0,8,0,0,7,1,-7,0,-7,25,-8,1,1,100,1,1,2,1
69,21,74,-8,3,56,2,8,0,0,7,1,-7,2,-7,33,-8,1,42,100,3,2,21,0
85,27,74,161,1,78,1,8,0,0,7,2,0,2,-7,45,62,2,48,100,3,4,31,1
84,22,76,157,4,67,2,8,0,0,7,2,0,1,-7,18,100,2,37,100,5,2,22,1
63,12,68,123,12,100,2,5,0,1,6,0,-7,0,12,36,78,0,87,79,4,3,14,0
76,16,77,168,12,40,0,6,0,0,4,0,0,0,1,44,58,0,0,94,0,4,16,0
80,24,76,45,3,44,1,8,0,0,7,2,1,2,-7,24,-8,2,28,100,4,1,7,0
87,24,62,173,2,85,3,6,0,0,4,1,1,1,6,29,44,1,44,96,10,3,26,1
84,16,83,171,12,67,0,8,0,0,7,0,0,0,-7,38,70,0,21,100,2,2,16,1
79,11,89,152,12,67,0,8,0,0,7,0,-8,0,-7,27,-8,0,12,100,1,1,11,1
68,24,80,132,3,40,0,8,0,0,7,2,3,2,-7,42,-8,2,6,100,2,1,24,1
97,33,61,308,15,79,4,6,0,0,4,0,-8,0,5,26,80,0,65,88,11,3,34,0
81,26,61,197,3,89,3,6,0,0,6,2,0,2,52,54,71,2,65,96,9,3,27,1
82,32,85,191,2,20,0,8,0,0,7,1,2,2,-7,36,-8,1,6,100,1,1,34,1
84,16,74,169,4,71,0,2,1,1,6,0,0,2,50,47,60,0,29,94,2,3,17,1
63,20,61,122,5,71,1,6,0,0,4,2,0,1,5,40,82,2,41,80,3,2,20,0
95,13,68,213,32,40,0,6,0,0,4,0,-7,0,2,36,-8,0,0,79,0,2,37,0
76,16,84,141,3,33,0,8,0,0,7,2,3,2,-7,25,-8,2,6,100,1,1,16,1
73,18,64,164,7,91,4,8,0,0,7,1,1,1,-7,38,70,1,91,100,6,3,21,0
58,19,81,115,2,56,0,8,0,0,7,3,0,2,-7,35,100,3,4,100,3,2,20,1
89,11,66,214,6,71,3,8,0,0,7,1,0,2,-7,18,-8,1,85,100,4,1,11,0
74,18,81,214,7,75,0,8,0,0,7,0,14,1,-7,33,97,0,24,100,2,2,18,1
81,28,55,216,2,90,2,6,0,0,4,3,0,3,2,45,61,3,59,76,7,2,32,50
87,27,74,165,11,75,3,8,0,0,7,0,-7,1,-7,41,54,0,58,100,6,4,27,0
76,19,84,183,8,60,0,8,0,0,7,1,0,2,-7,16,78,1,14,100,2,2,19,1
102,7,70,287,17,40,0,5,0,2,4,0,-8,0,1,11,-8,0,35,67,2,-8,9,0
82,31,77,197,1,29,0,8,0,0,7,1,-7,2,-7,26,60,1,24,100,2,2,33,1
97,12,74,342,24,83,0,4,1,1,6,0,15,0,25,38,73,0,36,92,3,2,13,1
75,16,83,141,4,60,0,8,0,0,7,1,0,2,-7,47,98,1,13,100,1,2,17,0
104,20,66,235,5,92,4,6,0,0,6,1,-7,2,20,48,48,1,79,85,7,4,21,1
80,8,66,114,18,80,2,6,0,0,4,0,0,0,7,22,18,0,44,78,3,1,8,0
60,10,85,139,6,56,0,8,0,0,7,2,0,1,-7,40,55,2,6,100,2,2,10,1
46,16,70,81,6,88,2,8,0,0,7,0,0,2,-7,25,48,0,69,100,5,2,16,0
84,27,74,152,4,64,0,6,0,0,6,2,0,2,33,50,62,2,37,96,4,4,27,1
59,32,81,220,2,13,0,8,0,0,7,3,0,5,-7,23,71,2,0,100,0,2,34,1
80,22,84,346,3,50,0,8,0,0,7,1,4,3,-7,14,-8,1,11,100,3,1,24,1
124,9,64,296,4,83,0,5,0,2,6,2,0,2,13,40,90,2,44,73,3,2,14,0
87,24,69,199,6,83,1,8,1,1,7,1,0,1,-7,54,75,1,37,100,2,3,26,1
66,41,68,150,1,65,1,6,0,0,4,1,0,3,1,19,-8,1,17,95,10,1,43,0
73,29,63,165,4,85,6,8,0,0,7,1,0,3,-7,23,77,1,76,100,13,3,30,0
84,16,74,171,22,83,0,6,0,0,6,0,0,0,12,44,70,0,17,94,2,3,16,1
87,21,79,183,1,43,0,6,0,0,6,1,0,2,22,48,74,1,16,96,1,3,24,1
79,37,73,247,2,69,2,8,0,0,7,2,3,5,-7,25,77,2,31,100,7,3,41,1
43,7,181,81,20,100,0,8,0,0,7,0,-8,0,-7,71,76,0,65,100,2,3,7,1
63,20,61,210,6,100,2,6,0,0,6,4,-7,3,78,59,94,4,78,86,7,3,21,0
117,16,87,289,14,44,0,8,0,0,7,0,10,0,-7,25,-8,0,7,100,3,1,16,1
71,21,78,-8,6,90,1,8,0,0,7,0,-8,2,-7,43,87,0,35,100,7,2,0,1
84,27,74,157,9,50,1,6,0,0,6,1,0,1,14,18,-8,1,30,96,4,1,27,1
76,45,82,151,4,42,0,8,0,0,7,1,0,2,-7,18,99,1,12,100,4,2,46,1
59,31,81,220,3,22,0,8,0,0,7,3,0,3,-7,42,-8,1,9,100,1,2,31,0
80,24,76,346,3,50,1,8,0,0,7,1,3,4,-7,22,57,1,23,100,4,2,24,1
107,7,74,169,23,57,0,6,0,0,6,0,0,0,42,29,72,0,47,86,2,1,7,0
85,26,74,159,3,64,0,8,0,0,7,3,1,3,-7,36,75,3,34,100,4,3,27,1
81,29,77,232,1,58,1,8,0,0,7,2,1,2,-7,28,61,2,22,100,6,2,32,1
74,12,89,143,11,40,0,8,0,0,7,0,-7,1,-7,42,-8,0,6,100,1,1,12,1
117,12,83,324,44,25,0,6,0,0,6,0,0,0,25,17,-8,0,0,92,0,1,12,1
83,31,65,188,3,69,0,6,2,2,4,1,0,2,5,21,28,1,24,91,7,2,34,0
75,6,89,219,8,25,0,8,0,0,7,0,10,1,-7,0,-8,0,2,100,2,-8,6,1
79,20,84,186,11,60,0,8,0,0,7,0,20,1,-7,30,87,0,6,100,2,2,21,1
55,17,69,91,19,83,3,8,0,0,7,1,0,0,-7,18,60,1,68,100,4,2,17,0
67,21,70,147,1,63,2,6,0,0,6,1,1,2,42,27,-8,1,32,91,5,1,22,0
79,25,87,219,13,13,0,8,0,0,7,1,0,0,-7,20,-8,1,0,100,0,1,25,1
76,32,76,185,3,71,0,6,0,0,6,0,-7,2,45,22,29,0,16,97,8,2,32,1
81,24,81,185,5,43,0,6,0,0,6,1,3,2,45,24,95,1,12,96,3,3,25,1
101,24,80,229,5,86,1,8,0,0,7,2,0,1,-7,40,48,2,31,100,4,3,25,1
58,17,78,123,2,57,0,6,0,0,6,0,-7,2,22,33,100,0,12,94,2,2,18,1
106,9,55,155,3,100,-8,2,1,1,0,2,-7,2,2,64,28,2,76,64,2,3,14,0
77,28,78,186,3,57,0,8,0,0,7,0,16,3,-7,24,70,0,32,100,4,2,32,1
63,26,68,116,7,75,3,8,0,0,7,4,0,3,-7,12,-8,4,59,100,9,1,26,0
84,20,74,199,3,89,0,8,0,0,7,2,0,3,-7,50,71,2,28,100,5,4,20,0
30,12,56,75,7,100,1,6,0,0,4,0,0,3,6,67,49,0,76,87,2,3,12,0
76,21,78,171,1,50,1,8,0,0,7,2,0,2,-7,38,-8,2,39,100,1,1,24,0
86,20,70,225,5,78,1,6,0,0,6,2,0,3,42,43,48,2,41,95,4,3,22,0
32,9,63,68,7,100,1,6,0,0,6,1,0,2,25,56,84,1,82,89,3,3,9,0
81,28,61,266,3,86,2,6,0,0,6,4,0,2,48,21,89,4,66,96,11,2,29,1
59,31,81,141,2,53,0,8,0,0,7,4,0,5,-7,58,70,4,3,100,3,5,33,1
85,24,76,218,22,44,0,8,0,0,7,0,-7,0,-7,25,23,0,35,100,3,2,25,1
105,16,82,286,7,60,0,8,0,0,7,0,7,2,-7,18,-8,0,22,100,2,1,17,1
103,20,71,207,10,80,1,6,0,0,6,2,1,1,50,20,-8,2,60,90,6,1,20,1
58,18,69,126,1,75,2,6,0,0,6,3,0,2,18,15,-8,3,49,95,5,1,20,0
76,18,82,210,3,33,0,8,0,0,7,2,3,3,-7,17,-8,2,3,100,2,1,18,1
71,21,80,148,2,14,0,6,0,0,6,0,-7,2,54,26,-8,0,2,96,1,-8,22,1
79,18,78,292,1,63,0,8,0,0,7,1,3,4,-7,25,-8,1,21,100,3,2,20,1
70,30,78,183,5,69,0,8,0,0,7,0,11,2,-7,15,25,0,22,100,6,2,31,1
98,23,69,213,3,92,1,6,0,0,6,4,3,4,20,22,-8,4,32,88,10,2,26,0
81,28,61,266,5,80,2,6,0,0,6,2,2,2,24,28,82,1,56,28,10,2,29,0
87,16,66,233,5,100,1,8,0,0,7,1,4,2,-7,41,46,1,66,100,5,3,17,0
92,18,89,219,7,14,0,8,0,0,7,0,7,1,-7,17,-8,0,0,100,1,1,18,1
79,16,77,160,1,56,1,8,0,0,7,1,1,2,-7,17,-8,1,31,100,4,1,18,1
79,16,80,192,7,44,1,8,0,0,7,0,6,2,-7,44,-8,0,9,100,2,2,16,1
91,21,56,247,1,78,2,6,0,0,4,2,1,2,5,38,46,2,62,88,5,3,24,1
83,31,65,188,2,88,3,6,0,0,6,1,2,2,21,36,-8,1,65,94,7,1,33,0
85,12,65,218,4,100,0,8,14,14,6,5,0,2,-7,25,95,5,46,100,3,2,25,0
87,16,77,164,13,63,1,8,0,0,7,0,0,0,-7,25,91,0,48,100,3,2,16,1
56,13,78,123,8,57,0,6,0,0,4,0,23,1,2,31,42,0,12,77,2,2,13,1
75,17,83,141,4,57,0,8,0,0,7,2,0,2,-7,12,-8,2,2,100,2,1,17,0
67,18,74,125,10,83,2,8,0,0,7,0,10,2,-7,28,-8,0,59,100,3,2,18,1
76,15,68,150,6,75,1,6,0,0,6,1,1,2,18,44,32,1,37,81,2,4,16,1
80,16,73,113,25,60,0,6,0,0,6,0,14,0,18,38,42,0,40,94,1,2,16,1
54,16,76,150,6,57,0,8,0,0,7,0,0,4,-7,63,99,0,0,100,1,3,16,0
95,19,61,224,6,90,1,4,1,1,2,3,0,1,4,38,96,2,70,80,6,1,21,0
80,12,62,115,11,89,2,5,0,1,6,0,0,1,59,14,-8,0,74,71,7,1,14,0
70,7,57,103,5,100,1,2,1,1,0,0,0,1,2,50,74,0,103,75,3,2,8,0
69,23,68,189,3,70,3,8,0,0,7,1,-7,1,-7,29,80,1,54,100,6,2,23,0
82,32,85,192,1,43,0,8,0,0,7,1,-7,2,-7,36,71,1,4,100,2,2,35,1
80,19,84,95,11,75,0,8,0,0,7,0,11,1,-7,47,66,0,12,100,1,2,19,1
69,14,70,175,7,83,4,8,0,0,7,0,6,2,-7,29,64,0,93,100,4,2,14,1
63,19,61,144,2,80,1,6,0,0,4,1,0,2,5,45,-8,1,57,80,1,1,20,0
84,24,74,152,11,43,0,5,0,1,6,0,-7,1,12,28,-8,0,16,88,2,1,25,1
76,15,63,208,7,89,1,6,0,0,4,0,0,1,11,40,70,0,72,80,4,3,20,0
92,23,78,247,15,83,0,6,0,0,6,1,0,0,22,52,48,1,40,83,2,3,24,1
58,19,78,123,4,40,0,6,0,0,6,0,0,2,34,16,100,0,0,95,1,2,20,0
69,31,75,179,7,62,1,8,0,0,7,3,0,2,-7,16,-8,3,28,100,8,2,31,0
49,23,80,97,13,38,0,8,0,0,7,0,0,0,-7,17,-8,0,7,100,2,2,24,1
95,26,68,207,4,70,0,8,1,1,0,0,0,2,-7,23,-8,0,16,100,4,1,29,1
81,19,88,161,5,67,0,8,0,0,7,0,-8,2,-7,16,72,0,7,100,4,2,19,1
94,16,64,233,5,88,1,5,0,1,4,0,22,1,4,37,46,0,58,68,5,2,19,0
100,22,69,258,2,90,2,6,0,0,6,1,1,1,69,13,-8,1,63,91,7,1,23,1
55,12,87,180,30,57,0,8,0,0,7,0,-8,0,-7,25,53,0,3,100,3,2,12,1
80,44,82,190,4,75,1,8,0,0,7,2,0,4,-7,68,79,2,13,100,3,5,44,1
63,20,64,130,7,60,2,6,0,0,6,2,0,2,14,40,89,2,68,85,3,3,20,0
55,17,88,139,12,25,0,8,0,0,7,0,0,0,-7,18,-8,0,2,100,1,1,17,1
63,18,61,144,2,78,3,6,0,0,6,4,0,2,34,15,-8,4,81,95,6,1,20,0
79,38,63,241,6,79,2,6,0,0,6,1,0,2,45,26,91,1,70,95,7,4,40,0
78,26,82,151,4,67,0,8,0,0,7,1,0,2,-7,7,-8,1,17,100,11,1,30,1
86,21,63,150,7,89,3,5,0,1,5,0,-7,1,21,54,66,0,68,82,5,3,24,0
79,18,77,180,13,60,1,8,0,0,7,2,0,0,-7,33,67,2,41,100,2,2,18,1
92,22,78,216,7,67,1,8,0,0,7,1,0,1,-7,14,94,1,38,100,5,2,22,0
95,16,69,169,26,43,0,5,0,1,4,0,0,0,4,24,-8,0,35,88,2,1,17,1
58,20,79,123,4,60,0,8,0,0,7,2,0,3,-7,35,31,2,34,100,2,3,20,1
92,18,80,219,9,57,1,8,0,0,7,0,0,1,-7,22,-8,0,18,100,3,1,18,1
81,20,80,192,3,90,0,6,0,0,6,2,2,1,56,25,81,2,21,95,7,2,20,0
76,16,68,171,2,80,0,6,0,0,4,1,0,2,0,41,-8,1,26,94,2,2,17,0
75,6,88,177,9,75,0,8,0,0,7,0,14,1,-7,33,42,0,2,100,2,2,6,1
87,14,67,242,12,100,2,6,0,0,4,0,-7,0,2,53,-8,0,72,93,3,2,15,0
79,18,88,214,05,63,0,8,0,0,7,0,15,1,-7,17,60,0,3,100,3,2,18,1
79,22,76,214,05,67,1,8,0,0,7,0,8,0,-7,23,56,0,40,100,4,2,22,0
91,28,78,246,01,88,1,8,0,0,7,1,3,1,-7,53,64,1,47,100,2,4,30,1
79,18,77,180,7,80,1,8,0,0,7,1,3,1,-7,38,-8,1,33,100,2,1,24,1
84,15,83,204,10,25,0,8,0,0,7,0,-8,1,-7,27,70,0,21,100,1,1,15,1
54,16,76,127,3,75,1,8,0,0,7,0,9,4,-7,25,69,0,42,100,4,3,16,1
63,18,81,133,6,60,1,8,0,0,7,0,9,2,-7,16,-8,0,24,100,2,1,19,1
94,15,89,243,30,60,0,8,0,0,7,0,-8,0,-7,27,25,0,7,100,2,2,15,1
105,10,64,182,3,50,1,4,1,4,6,2,0,1,19,18,-8,2,35,59,4,1,15,0
92,19,80,205,3,75,1,8,0,0,7,0,-8,2,-7,20,-8,0,37,100,5,1,20,1
84,24,84,182,11,44,0,8,0,0,7,0,-7,1,-7,54,71,0,3,100,1,3,24,1
79,18,74,387,10,83,1,8,0,0,7,0,19,1,-7,30,50,0,55,100,4,2,20,0
69,30,70,284,5,61,3,8,0,0,7,1,4,2,-7,25,48,1,54,100,6,4,31,1
52,28,63,90,5,92,4,6,0,0,6,3,-7,5,36,31,82,3,56,97,9,3,29,1
72,8,75,172,16,100,-8,6,0,0,6,0,0,0,38,63,60,0,17,88,2,3,8,0
127,26,61,484,5,75,3,6,0,0,4,1,4,1,11,26,60,1,49,88,8,2,27,1
84,26,74,161,11,88,1,8,0,0,7,0,20,1,-7,48,64,0,56,100,3,4,27,1
105,16,72,182,3,40,0,2,1,1,0,2,0,2,9,12,-8,2,3,94,3,1,17,1
63,44,64,129,2,71,1,6,0,0,6,5,1,6,20,44,61,5,39,98,4,3,23,1
87,16,70,278,10,100,3,5,0,1,6,0,-7,1,12,18,-8,0,69,94,6,1,24,0
81,24,79,189,8,71,1,8,0,0,7,1,0,1,-7,66,16,1,10,100,3,4,24,0
87,16,70,278,10,100,3,5,0,1,6,0,-7,1,12,18,-8,0,69,94,6,1,24,1
84,19,74,183,22,50,0,5,0,1,4,0,-7,0,10,30,25,0,0,90,1,2,20,0
43,7,73,88,8,100,-8,8,0,0,7,1,0,2,-7,100,77,1,-8,100,-8,3,7,0
69,31,70,216,4,84,11,8,0,0,7,1,0,2,-7,18,77,1,85,100,15,2,31,0
81,8,82,125,4,50,0,6,0,0,6,0,-7,1,24,38,-8,0,0,75,0,1,8,1
69,39,71,132,5,64,1,8,0,0,7,1,0,1,-7,33,75,1,37,100,6,3,41,0
