AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
86,17,72,169,4,83,3,8,0,0,7,1,0,1,-7,35,31,1,78,100,4,2,17,0
85,15,77,161,3,75,0,6,0,0,6,0,0,2,22,44,31,0,17,94,2,3,16,0
127,15,91,325,2,80,0,8,0,0,7,0,6,2,-7,65,-8,0,2,100,2,1,25,1
58,17,73,126,2,18,0,8,1,1,7,4,0,2,-7,29,-8,4,0,100,0,2,18,1
63,26,68,116,5,86,2,8,0,0,7,4,0,3,-7,12,100,4,37,100,11,1,26,0
45,7,70,103,7,100,1,8,0,0,7,1,-7,2,-7,57,84,1,94,100,2,2,7,0
61,18,80,112,3,80,0,8,0,0,7,2,-7,3,-7,47,32,2,17,100,2,2,4,0
59,31,81,220,5,22,0,8,0,0,7,2,2,2,-7,19,50,2,9,100,1,2,31,1
85,26,61,254,2,92,3,6,0,0,6,2,0,2,52,20,31,2,55,96,12,2,27,0
103,18,88,206,10,60,0,8,0,0,7,0,12,1,-7,50,-8,0,0,100,1,2,19,1
75,22,82,143,4,50,0,8,0,0,7,0,8,2,-7,33,18,0,0,100,1,2,24,1
63,20,61,136,4,71,1,6,0,0,4,0,0,1,1,25,30,0,30,95,3,3,20,0
87,16,68,169,13,80,1,6,0,0,4,0,0,0,2,25,28,0,30,75,7,1,16,0
69,18,68,202,2,67,1,6,0,0,4,1,1,4,6,20,-8,1,24,90,4,2,20,1
75,29,82,159,3,33,0,8,0,0,7,3,-7,4,-7,16,-8,3,1,100,4,1,31,1
95,26,61,278,5,50,1,5,0,4,4,1,2,1,1,32,-8,1,25,73,2,2,33,0
85,26,71,206,3,88,1,8,0,0,7,3,0,2,-7,57,69,3,95,100,3,3,28,1
86,27,74,200,7,67,0,6,0,0,6,0,15,1,13,46,52,0,23,96,4,3,27,1
76,14,68,171,6,40,0,6,0,0,4,1,1,2,2,19,-8,1,3,31,2,1,16,0
76,14,84,171,8,67,0,8,0,0,7,0,13,1,-7,28,70,0,21,100,3,2,14,1
47,11,73,84,4,83,0,8,1,1,6,0,0,3,-7,18,-8,0,14,100,4,1,12,0
61,11,87,120,16,60,0,8,0,0,7,1,0,0,-7,27,42,1,12,100,1,2,11,1
76,15,84,129,7,30,0,8,0,0,7,1,0,1,-7,40,-8,1,26,100,2,1,15,1
98,24,90,277,7,20,0,8,0,0,7,0,14,1,-7,53,-8,0,0,100,0,1,27,1
63,19,78,122,2,67,2,8,0,0,7,4,0,2,-7,40,87,4,57,100,3,2,20,0
79,22,86,211,9,67,0,8,0,0,7,0,8,1,-7,55,57,0,4,100,2,3,22,1
99,24,86,128,11,50,0,8,0,0,7,0,20,1,-7,54,48,0,9,100,2,2,26,1
76,31,77,151,4,31,0,8,0,0,7,0,0,2,-7,19,-8,0,30,100,3,1,31,1
85,26,61,254,2,92,3,6,0,0,6,2,0,2,34,20,99,2,68,96,12,2,27,0
49,22,80,94,3,60,0,8,0,0,7,3,0,2,-7,41,96,2,12,100,2,2,22,1
71,14,68,156,1,75,0,4,2,2,6,1,0,3,53,32,93,1,60,88,4,2,18,1
59,31,79,118,4,20,0,8,0,0,7,2,0,2,-7,42,-8,2,19,100,1,1,33,1
76,18,84,145,3,40,0,8,0,0,7,1,2,3,-7,24,-8,1,15,100,2,1,21,1
82,15,88,169,2,15,0,8,0,0,7,0,-8,2,-7,8,-8,0,4,100,1,1,17,1
97,9,74,180,24,50,0,4,1,1,6,0,0,0,17,33,-8,0,3,50,1,1,11,0
103,21,84,-8,3,33,0,8,0,0,7,1,3,2,-7,22,-8,1,2,100,2,1,24,1
99,25,83,179,3,60,0,8,0,0,7,2,3,2,-7,31,70,2,12,100,2,3,28,1
76,35,81,184,4,29,0,8,0,0,7,0,0,3,-7,11,52,0,6,100,2,2,35,1
75,17,82,188,6,60,0,8,0,0,7,1,0,2,-7,35,57,1,30,100,2,2,17,1
69,22,77,139,7,60,1,8,0,0,7,0,6,2,-7,30,-8,0,34,100,4,1,23,0
84,16,83,171,11,25,0,8,0,0,7,0,20,1,-7,31,90,0,28,100,1,1,16,1
81,14,86,171,26,43,0,8,0,0,7,0,7,0,-7,57,68,0,0,100,0,2,14,1
71,21,80,156,2,14,0,8,0,0,7,2,0,2,-7,18,-8,2,4,100,1,1,24,1
52,28,63,99,4,72,5,8,0,0,7,5,0,1,-7,18,32,5,83,100,9,2,28,1
76,45,82,151,4,31,0,8,0,0,7,1,0,2,-7,18,99,1,7,100,3,2,45,1
77,24,87,153,7,80,0,8,0,0,7,0,22,1,-7,54,40,0,10,100,2,3,24,1
66,31,78,178,2,58,0,6,0,0,6,1,0,2,41,27,75,1,13,94,5,2,33,0
85,24,74,219,7,75,2,6,0,0,6,0,0,1,43,38,64,0,46,96,5,3,24,1
80,16,73,114,11,71,1,3,1,1,6,0,0,1,42,33,28,0,68,89,3,2,17,1
80,14,85,189,8,44,0,8,0,0,7,1,-7,1,-7,21,-8,1,2,100,2,1,15,1
74,16,84,158,5,88,0,6,0,0,6,0,0,1,-8,25,78,0,4,94,5,2,16,1
80,18,69,181,13,83,2,6,0,0,6,0,12,0,32,28,83,0,75,94,3,2,18,0
85,11,88,179,8,20,0,8,0,0,7,1,0,1,-7,9,-8,1,6,100,1,1,12,1
69,19,72,179,3,78,1,6,0,0,6,2,-7,1,54,25,75,2,62,95,3,4,20,0
81,28,63,226,7,89,6,7,0,0,5,3,0,1,-7,43,84,3,90,96,7,3,29,0
76,19,84,141,4,67,0,8,0,0,7,0,0,2,-7,50,31,0,12,95,2,2,20,1
82,18,86,159,12,63,0,8,0,0,7,0,0,0,-7,50,83,0,2,95,3,2,18,1
63,19,61,122,13,78,3,6,0,0,4,0,0,0,5,35,71,0,57,95,5,2,20,0
76,45,82,154,4,42,1,8,0,0,7,0,0,2,-7,23,87,0,24,100,4,2,46,1
67,18,84,176,9,57,0,8,0,0,7,0,-8,1,-7,61,54,0,1,100,1,3,19,1
95,19,89,241,24,38,0,8,0,0,7,0,0,0,-7,21,55,0,3,100,3,1,19,1
81,26,77,284,1,45,1,8,0,0,7,1,0,1,-7,28,-8,1,17,100,4,1,29,1
56,10,89,123,12,57,0,8,0,0,7,0,21,0,-7,20,58,0,3,100,2,1,10,1
85,24,74,218,10,55,0,6,0,0,4,1,3,1,6,58,42,1,0,75,1,5,25,1
76,35,83,151,11,22,0,8,0,0,7,0,-8,1,-7,17,-8,0,14,100,1,1,36,1
87,14,74,-8,5,50,0,8,1,1,6,0,-7,2,-7,33,949,0,4,100,2,2,0,1
71,21,67,150,5,33,0,8,1,1,6,1,0,3,-7,24,29,1,1,100,1,2,22,1
82,19,88,186,12,67,0,8,0,0,7,0,-8,0,-7,47,-8,0,2,100,2,1,19,1
71,28,78,179,3,40,2,8,0,0,7,1,3,4,-7,18,-8,1,22,100,5,2,32,1
106,22,61,240,3,93,3,6,0,0,4,0,0,2,5,41,68,0,70,82,8,4,23,0
87,24,59,165,2,90,3,8,1,1,0,4,0,2,-7,23,77,4,63,100,7,2,26,1
85,12,66,186,4,45,0,6,0,0,4,2,0,1,0,15,-8,2,13,77,4,1,13,0
89,10,74,-8,4,100,1,8,0,0,7,0,-8,1,-7,40,-8,0,46,100,3,2,10,1
58,19,78,123,4,43,0,8,0,0,7,2,0,2,-7,32,87,2,32,100,2,2,19,0
62,19,67,132,4,100,1,6,0,0,6,2,0,3,78,62,93,2,60,95,5,3,19,0
39,22,68,75,0,67,0,2,4,4,6,5,0,3,39,26,86,5,15,96,6,3,27,0
82,26,85,161,1,50,0,8,0,0,7,1,0,1,-7,30,-8,1,4,100,3,2,30,1
71,33,78,229,1,79,0,8,0,0,7,2,1,5,-7,46,80,2,22,100,4,6,34,1
100,23,82,380,4,50,1,8,0,0,7,1,-7,3,-7,25,89,0,33,100,3,3,24,1
97,9,90,178,24,33,0,8,0,0,7,0,0,0,-7,22,-8,0,3,100,1,-8,9,1
80,18,78,113,11,57,0,8,0,0,7,0,0,2,-7,30,-8,0,24,100,2,1,22,1
71,22,80,192,3,33,1,8,0,0,7,0,-7,1,-7,32,-8,0,4,100,2,1,22,1
76,16,68,171,6,40,0,6,0,0,4,1,1,2,2,25,-8,1,0,63,0,2,16,0
45,30,64,93,2,58,2,6,0,0,6,5,0,5,25,16,70,4,29,94,7,3,32,0
59,17,81,115,4,40,0,6,0,0,6,2,0,2,-8,24,49,2,12,94,1,2,17,0
87,16,62,270,2,100,3,5,0,1,5,1,0,2,68,50,73,1,80,70,6,4,21,0
94,17,68,182,2,57,0,6,0,0,4,1,0,2,0,17,100,1,7,95,3,2,18,0
99,18,86,233,9,43,0,8,0,0,7,1,1,1,-7,28,31,1,2,100,2,2,18,1
81,25,78,287,8,50,1,8,0,0,7,2,0,2,-7,40,73,2,28,100,3,3,25,1
85,26,77,214,5,75,1,8,0,0,7,0,11,1,-7,61,53,0,53,100,3,2,27,1
76,20,68,184,7,60,1,6,0,0,4,0,0,1,8,30,-8,0,58,95,2,1,20,0
87,16,77,278,11,71,2,8,0,0,7,1,2,1,-7,19,60,1,28,100,4,2,16,1
70,16,78,-8,4,44,0,8,0,0,7,2,-7,2,-7,25,-8,2,14,100,3,1,0,1
48,10,64,71,11,83,1,6,0,0,6,0,10,0,18,50,89,0,55,90,3,3,10,1
95,22,69,278,4,70,1,3,1,2,4,0,0,2,8,24,50,0,32,80,4,3,25,0
71,44,80,168,5,27,0,8,0,0,7,1,4,4,-7,16,47,1,4,100,4,2,44,1
70,18,64,172,4,40,0,2,3,3,0,0,9,2,6,20,-8,0,16,85,4,1,21,1
95,28,75,218,5,40,0,5,0,2,6,0,11,1,13,26,-8,0,15,74,3,2,31,1
71,9,80,156,8,83,0,8,0,0,7,1,-7,1,-7,44,66,1,21,100,2,2,9,0
86,31,61,225,2,71,2,6,0,0,6,3,1,5,20,45,71,3,66,97,4,4,33,1
81,28,77,265,1,58,1,7,0,0,5,3,0,3,-7,28,-8,3,17,97,6,2,32,1
55,11,70,123,6,60,0,2,1,1,0,0,0,1,3,50,60,0,12,92,1,3,12,0
110,18,77,393,2,46,1,6,0,0,6,1,3,2,32,18,-8,1,28,94,5,1,19,1
43,21,63,82,5,100,1,5,0,1,6,1,0,3,16,45,77,1,70,86,7,4,22,0
76,14,64,150,6,83,1,6,0,0,6,1,0,1,18,39,94,1,75,83,3,2,14,0
83,31,65,188,2,78,1,6,0,0,4,1,0,1,3,58,62,1,44,85,4,3,33,0
77,9,89,138,25,40,0,8,0,0,7,0,21,0,-7,10,-8,0,12,100,2,-8,9,1
78,21,63,137,6,78,2,6,0,0,4,2,0,1,3,42,73,2,62,92,4,3,25,0
95,19,68,182,24,40,0,6,0,0,4,0,7,0,2,35,-8,0,3,95,1,1,20,1
87,16,68,169,12,83,3,6,0,0,6,0,21,0,21,19,75,0,51,94,4,2,16,1
63,10,83,102,16,50,0,8,0,0,7,0,0,0,-7,10,-8,0,45,100,1,1,10,0
76,32,77,151,4,58,0,8,0,0,7,0,0,2,-7,41,62,0,3,100,4,3,32,1
97,10,66,118,44,50,0,6,0,0,4,1,0,0,2,54,-8,1,0,77,1,1,12,0
69,11,83,188,15,25,0,8,0,0,7,0,0,0,-7,0,-8,0,13,100,3,-8,11,1
81,19,82,216,6,31,0,8,0,0,7,0,6,2,-7,26,-8,0,15,100,3,1,19,1
84,15,83,169,11,50,0,8,0,0,7,0,-8,1,-7,27,60,0,29,100,1,2,15,1
79,15,63,301,6,91,3,8,0,0,7,0,0,4,-7,27,77,0,72,100,7,3,15,0
78,24,67,189,8,91,2,6,0,0,6,2,0,1,57,33,81,2,72,96,7,2,24,0
76,35,83,151,11,22,0,8,0,0,7,0,-7,1,-7,17,-8,0,14,100,1,1,36,1
84,9,64,171,2,86,2,8,1,1,7,1,1,1,-7,18,-8,1,74,100,5,1,11,1
55,17,77,115,10,50,1,6,0,0,6,0,0,1,34,41,-8,0,13,94,2,1,18,1
55,17,76,152,3,60,2,8,0,0,7,2,0,2,-7,29,-8,2,60,100,2,2,17,0
94,16,67,199,8,40,0,2,3,3,6,2,0,1,45,16,-8,2,10,68,3,1,19,1
52,28,63,90,5,92,4,6,0,0,6,3,-7,5,36,31,82,3,56,93,9,3,10,1
72,40,80,246,3,69,0,8,0,0,7,0,10,5,-7,14,62,0,11,100,8,1,43,1
59,18,84,158,2,67,0,8,0,0,7,1,2,2,-7,5,-8,1,13,100,3,1,11,1
86,40,61,265,5,80,2,6,0,0,6,2,2,2,26,25,32,1,63,93,10,2,40,0
63,19,61,144,2,54,3,6,0,0,4,1,0,2,7,20,100,1,47,80,5,2,20,0
87,9,62,278,14,100,2,5,0,1,4,0,0,0,2,45,-8,0,86,91,3,1,11,0
87,9,82,278,2,75,0,6,0,0,6,2,0,2,22,45,48,2,4,91,1,2,11,0
87,9,89,162,18,20,0,8,0,0,7,1,0,0,-7,11,-8,1,4,100,1,1,9,1
94,19,89,182,17,60,0,8,0,0,7,0,17,0,-7,42,-8,0,8,100,2,1,19,1
81,14,84,-8,5,70,0,8,0,0,7,1,-7,1,-7,57,66,1,5,100,2,4,0,1
89,27,76,24,10,44,2,8,0,0,7,2,-7,2,-7,26,70,2,40,100,4,2,1,1
76,45,82,153,3,42,0,8,0,0,7,1,3,2,-7,09,-8,1,14,100,4,1,45,1
76,23,68,246,1,43,0,2,1,1,0,2,0,2,3,32,61,2,7,92,2,2,26,0
79,18,78,311,10,83,0,6,0,0,6,0,-7,1,21,33,-8,0,13,94,3,1,18,1
70,8,75,164,13,100,0,6,0,0,6,1,2,0,32,38,-8,1,22,50,2,1,8,0
78,16,64,175,7,100,2,8,0,0,7,1,1,2,-7,25,60,1,99,100,3,2,16,0
63,20,61,176,6,75,1,6,0,0,4,1,0,1,7,17,31,1,59,92,4,2,23,0
95,44,77,265,4,80,0,6,0,0,6,2,0,2,38,58,62,2,41,98,2,2,45,1
59,31,81,141,2,21,0,8,0,0,7,5,0,4,-7,26,89,5,6,100,1,2,33,1
84,21,74,183,4,71,0,2,1,1,5,3,0,1,60,24,-8,0,23,96,7,1,22,0
49,24,80,103,2,50,0,8,0,0,7,2,0,3,-7,24,31,2,3,100,2,2,25,1
62,7,73,85,23,100,-8,8,0,0,7,0,0,0,-7,71,-8,0,89,100,2,1,7,1
79,16,76,300,12,60,1,6,0,0,6,1,2,0,46,18,-8,1,28,94,3,1,16,1
63,20,61,144,2,100,-8,6,0,0,4,0,0,2,5,73,57,0,51,86,1,3,24,0
80,16,73,114,12,71,1,3,1,1,6,0,0,0,29,32,58,0,55,92,3,2,17,0
59,31,81,141,2,53,0,8,0,0,7,7,0,4,-7,58,74,7,7,100,3,4,33,1
86,16,90,188,20,60,0,8,0,0,7,1,0,0,-7,56,-8,1,5,100,1,2,16,1
76,26,69,192,3,78,2,8,0,0,7,3,0,4,-7,42,55,3,62,100,4,3,27,0
81,29,55,247,2,94,3,6,0,0,4,1,0,2,0,47,62,1,56,94,9,6,32,0
95,12,86,223,15,60,0,8,0,0,7,0,-8,0,-7,42,-8,0,6,100,2,1,13,1
71,22,80,213,2,25,0,8,0,0,7,2,2,2,-7,17,-8,1,3,100,1,1,23,1
79,18,77,160,2,63,0,6,0,0,6,1,2,2,40,25,-8,1,12,95,4,1,20,1
84,15,82,-8,7,45,0,8,0,0,7,1,0,1,-7,20,59,1,15,100,2,2,0,1
79,18,86,159,23,50,0,8,0,0,7,0,-7,0,-7,16,-8,0,5,100,2,1,18,1
59,31,81,220,2,53,0,8,0,0,7,1,4,4,-7,31,-8,1,9,100,6,2,33,1
71,28,71,179,1,75,0,8,0,0,7,3,-7,4,-7,24,71,3,74,100,2,4,29,1
59,22,81,219,7,75,0,8,0,0,7,0,-7,2,-7,50,69,0,19,100,2,3,22,1
58,18,78,118,2,63,0,8,0,0,7,4,0,2,-7,25,87,4,12,100,3,2,20,1
95,23,74,278,6,33,0,6,0,0,4,0,5,1,1,40,-8,0,3,88,1,1,24,1
83,31,62,188,2,88,3,6,0,0,6,1,0,2,34,21,54,1,63,97,8,2,33,1
58,30,81,117,4,46,0,8,0,0,7,2,0,3,-7,33,31,2,6,100,3,2,30,0
71,16,68,114,4,100,1,8,0,0,7,2,0,1,-7,53,18,2,69,100,5,2,17,0
104,9,83,181,44,60,0,8,0,0,7,0,0,0,-7,33,-8,0,57,100,2,1,16,0
84,9,64,165,9,100,-8,6,0,0,4,2,0,1,8,78,31,2,-8,78,1,3,9,0
67,21,65,260,2,63,2,6,0,0,4,0,0,2,1,73,74,0,26,91,3,3,22,0
86,10,77,250,18,80,0,8,0,0,7,0,0,0,-7,60,20,0,54,100,1,3,10,0
63,17,61,144,2,50,1,6,0,0,4,1,0,2,5,28,39,1,31,94,3,2,18,0
63,20,61,210,6,88,1,6,0,0,4,3,0,1,6,20,58,3,59,85,6,2,21,0
68,31,74,179,2,40,0,6,0,0,6,1,-7,5,43,27,57,1,24,97,4,3,32,1
70,30,78,146,5,78,0,6,0,0,6,1,0,1,44,53,48,1,3,97,2,6,31,1
63,11,61,144,13,57,2,6,0,0,4,0,0,0,5,18,-8,0,59,82,4,1,11,0
67,15,76,138,5,90,0,6,0,0,6,0,0,2,-8,40,70,0,27,93,5,4,15,0
111,19,68,316,2,60,1,6,0,0,4,0,0,1,7,35,54,0,53,90,4,3,20,1
58,16,78,123,4,40,0,6,0,0,4,0,-7,4,3,25,-8,0,3,94,1,2,16,0
76,25,72,185,7,36,0,8,1,1,6,3,0,1,-7,31,64,3,3,100,2,2,26,0
63,21,63,117,7,75,2,8,1,1,6,6,0,3,-7,29,71,6,61,100,6,2,21,0
94,15,89,243,30,60,0,8,0,0,7,0,-8,0,-7,27,25,0,6,100,2,2,15,1
68,39,86,214,4,13,0,8,0,0,7,0,0,5,-7,18,90,0,1,100,2,2,40,1
84,15,66,175,14,75,1,6,0,0,4,0,0,0,4,38,68,0,41,93,3,3,16,0
76,32,81,158,4,46,0,8,0,0,7,0,0,2,-7,41,54,0,6,100,3,2,32,1
80,15,84,-8,5,75,0,8,0,0,7,1,-7,2,-7,44,87,1,7,100,2,2,16,1
109,18,89,199,20,50,0,8,0,0,7,0,-7,0,-7,17,-8,0,10,100,3,1,18,1
81,24,77,284,1,58,1,8,0,0,7,2,0,2,-7,16,-8,2,14,100,6,1,25,1
75,7,88,892,19,75,0,8,0,0,7,0,-8,0,-7,29,39,0,7,100,2,2,14,1
69,14,68,173,2,33,0,6,0,0,4,1,0,3,9,47,-8,1,26,94,1,1,17,0
80,32,62,188,5,71,1,6,0,0,4,2,0,1,4,29,32,1,41,82,9,2,33,0
87,26,71,155,12,86,3,8,0,0,7,0,0,0,-7,23,57,0,75,100,6,3,26,0
87,24,84,241,4,22,0,8,0,0,7,1,0,2,-7,4,-8,1,2,100,4,1,25,1
55,19,77,138,4,40,0,8,0,0,7,2,0,2,-7,32,32,2,26,100,2,2,19,1
83,31,64,188,2,90,3,8,0,0,7,1,2,2,-7,36,-8,1,66,100,7,1,33,1
82,26,65,197,1,78,1,6,0,0,4,1,0,1,2,57,0,1,44,96,3,4,27,0
84,26,84,182,11,38,0,8,0,0,7,1,0,1,-7,26,70,1,3,100,2,2,27,1
85,12,90,196,24,0,0,8,0,0,7,0,-8,0,-7,42,-8,0,0,100,0,-8,12,1
71,16,85,-8,4,40,0,8,0,0,7,1,-7,2,-7,24,-8,1,5,100,2,1,0,1
94,15,89,243,30,60,0,8,0,0,7,0,-8,0,-7,27,25,0,9,100,2,2,15,1
69,35,76,132,5,80,1,6,0,0,6,1,0,3,78,26,23,1,20,94,11,2,35,0
49,26,80,88,3,36,0,8,0,0,7,3,1,3,-7,12,-8,3,13,100,3,1,26,1
87,9,62,278,10,100,1,5,0,1,4,2,0,1,3,45,83,2,57,55,3,2,11,0
87,21,68,155,6,100,1,6,0,0,6,1,0,1,18,48,57,1,46,86,5,3,23,0
43,9,60,85,7,100,1,6,0,0,4,0,6,2,1,67,73,0,76,78,3,3,11,0
65,31,64,198,3,25,1,6,0,0,4,3,0,3,9,23,90,3,13,97,3,3,37,0
81,9,89,165,12,67,0,8,0,0,7,0,12,0,-7,22,74,0,12,100,2,1,9,1
81,9,89,165,8,80,0,8,0,0,7,0,9,1,-7,44,74,0,15,100,3,2,9,1
51,23,63,137,2,89,2,8,0,0,7,3,-7,3,-7,33,60,3,68,100,7,3,24,0
58,18,69,126,1,75,2,6,0,0,6,3,0,2,18,25,-8,3,89,95,4,1,20,0
59,32,68,150,2,43,2,6,0,0,6,1,0,4,15,18,91,1,38,97,4,2,34,0
58,18,82,176,2,73,0,8,0,0,7,0,10,2,-7,37,91,0,17,100,3,5,19,1
63,20,61,212,7,57,2,6,0,0,6,3,-7,2,19,40,58,3,57,95,4,4,20,0
76,32,83,184,5,30,0,8,0,0,7,0,15,1,-7,27,-8,0,14,100,1,1,32,1
84,27,74,152,11,50,0,5,0,2,6,0,-7,1,19,45,-8,0,38,94,2,1,31,1
85,26,74,169,3,70,0,6,0,0,6,2,0,3,25,41,66,2,15,86,2,4,27,1
76,38,74,210,3,83,1,8,0,0,7,2,2,2,-7,50,62,2,37,100,6,3,44,1
76,30,82,150,4,46,0,8,0,0,7,0,0,2,-7,22,-8,0,13,100,5,1,31,1
84,31,68,117,0,38,1,6,0,0,6,0,7,2,13,47,-8,0,30,94,3,1,42,0
84,31,68,117,7,42,1,6,0,0,6,0,7,1,38,32,-8,0,42,97,3,1,33,1
84,31,80,117,12,50,1,8,0,0,7,0,-8,0,64,19,19,0,75,97,1,2,33,1
52,15,63,122,5,86,3,6,0,0,6,3,0,1,48,50,80,3,95,94,4,2,16,0
71,36,80,241,3,38,0,8,0,0,7,0,0,2,-7,22,-8,0,10,100,4,2,36,1
71,16,74,178,7,83,0,3,1,1,6,2,-7,1,80,29,31,2,43,92,2,3,17,1
87,21,68,171,11,57,0,6,0,0,4,0,20,1,2,18,85,0,7,95,3,2,22,1
80,21,82,229,3,75,1,8,0,0,7,0,-8,2,-7,36,-8,0,20,100,5,2,22,1
68,41,62,193,2,88,2,6,0,0,4,3,1,2,11,47,79,3,74,98,5,4,43,1
79,28,81,160,2,71,0,8,0,0,7,2,1,2,-7,48,87,2,8,100,4,2,29,1
80,22,84,229,6,57,0,8,0,0,7,0,16,1,-7,36,78,0,5,100,2,2,22,1
64,18,75,121,4,100,1,8,0,0,7,0,0,2,-7,61,70,0,57,100,5,3,18,1
63,19,61,132,8,43,1,5,0,1,4,0,0,1,6,30,20,0,44,90,2,2,20,0
58,17,78,123,4,57,0,8,0,0,7,2,-7,3,-7,35,31,2,29,100,2,2,17,1
110,15,74,-8,4,90,1,8,0,0,7,1,-7,1,-7,27,70,1,53,100,7,3,0,1
69,16,76,230,7,23,0,6,0,0,6,0,23,1,42,19,-8,0,0,94,1,1,16,1
86,21,74,203,3,33,0,6,0,0,6,2,0,1,22,36,-8,2,0,91,0,3,23,1
87,34,78,194,7,38,1,6,0,0,6,3,0,2,36,14,-8,3,12,97,2,1,37,0
76,13,72,191,8,91,0,3,1,1,6,1,-7,2,62,57,99,1,58,93,5,4,15,0
87,16,62,161,2,100,4,5,0,1,6,1,0,2,73,50,83,1,80,95,6,2,21,0
84,21,60,201,4,71,2,6,0,0,4,1,-7,2,10,33,75,1,50,81,5,2,21,0
68,21,68,178,2,80,1,2,1,1,6,2,0,4,59,50,83,2,33,96,5,3,25,0
87,16,72,278,10,71,0,5,0,1,4,0,5,1,1,48,56,0,7,79,2,3,17,1
63,20,61,118,4,71,1,6,0,0,4,1,3,1,3,25,30,1,30,95,3,2,20,0
85,26,76,254,5,75,1,8,0,0,7,0,14,2,-7,50,48,0,46,100,3,2,27,1
