fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.4,95,22,5,75,367,89,31,0,1564,39031,0.4,31239
0.2,132,1,993843,183,1.5,286,0,87,2361,94948,0.2,154222
1.2,498,1,1014899,138,3,298,0,86,3861,31839,2.61,297235
0.2,1334,0,1761776,36,1.2,39,0,98,233,12532,0.2,796
0.6,182,9,1068709,150,1,127,7,91,2014,150917,2.2,192523
0.2,7728,1,1882194,22,1,16,1,98,196,14682,0.2,11917
0.2,7309,1,1869372,30,1.2,17,1,97,214,29992,0.2,7359
0.6,91,11,9,134,394,149,5,0,3900,30298,0.6,197230
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.2,8353,0,1864864,72,1,69,0,92,2287,12462,0.2,4922
0.2,7360,0,1861421,22,1,21,0,98,186,4390,0.2,481
0.2,722,0,1769267,104,2.6,150,0,86,2061,87253,0.2,48089
0.6,90,48,10,69,616,101,65,0,1199,24924,0.6,86306
0.2,132,1,993843,183,1.5,286,0,87,2361,94948,0.2,154222
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.2,8358,1,1864774,92,1.2,59,1,94,1630,383465,0.2,22811
0.2,5274,1,1858256,26,1,15,1,98,198,11084,0.2,6998
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
0.6,140,3,1057594,183,1.7,134,0,92,1192,22028,2.2,120758
0.4,1435,3,1542104,68,2.4,76,0,97,1372,119814,1.8,150618
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,133,2,1014048,50,1,54,1,96,818,13939,0.2,1114
0.2,7240,0,1863624,15,1,13,0,98,158,6400,0.2,448
0.2,132,1,993843,183,1.5,286,0,87,2361,94948,0.2,154222
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.4,150,15,1018368,121,3,132,2,91,2374,41061,0.8,30493
1.2,2054,8,1551126,383,2.8,391,3,84,4100,75883,1.6,259796
0.2,130,11,997800,99,3,363,11,90,3893,50786,0.2,111535
0.2,147,0,1739408,38,1,33,0,97,290,14889,0.2,4367
0.2,178,3,1052728,175,1.5,275,1,90,2573,121425,0.2,271616
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.2,7293,0,1875112,26,1.2,16,0,97,191,15140,0.2,5571
0.2,147,5,1064287,109,2.2,146,1,92,3343,30929,0.2,6854
0.2,132,1,1066410,88,2,82,0,97,993,23992,0.2,4533
0.4,183,4,1523678,62,2.2,52,2,97,817,46857,0.4,8453
0.2,131,0,1755281,177,2.4,218,0,83,3705,173263,0.2,205718
0.4,88,9,12,150,241,226,7,0,1635,39372,0.4,79725
0.4,183,4,1523678,62,2.2,52,2,97,817,46857,0.4,8453
1.2,402,1,1728380,109,3,253,0,88,3095,15387,0.4,1045007
0.2,6870,2,1854566,29,1,20,1,98,264,57715,0.2,14453
1.2,205,8,1011407,240,2.4,416,2,77,4784,110453,1.6,442876
0.2,7248,1,1875328,17,1,13,1,98,170,11635,0.2,31363
0.4,89,7,11,126,127,125,4,0,813,81946,0.4,87675
1.6,151,31,942600,150,2,247,21,87,1721,31129,1.8,48063
0.2,95,21,5,140,560,358,18,0,1395,524929,0.2,498541
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.4,159,3,1619979,182,3.4,172,0,87,4364,177014,0.4,116745
0.2,579,0,1734802,50,1,114,0,96,1506,18382,0.2,4736
0.6,1491,5,965857,142,2,253,1,91,1922,25394,0.8,13307
0.2,7226,0,1847216,8,1,10,0,97,134,3830,0.2,1856
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
1,1665,7,1072854,172,2.5,158,2,91,2320,104078,1.6,16005
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.4,150,59,1017930,174,1.8,262,82,83,1680,421929,0.4,985090
0.4,90,22,10,151,702,393,20,0,2017,551003,0.4,583985
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
0.2,1088,14,1080695,97,1,168,13,95,1510,26958,0.2,25438
0.4,138,1,1719968,59,3,108,0,88,660,166176,1,175527
0.6,1820,4,1539704,51,2,62,1,95,877,35342,2,17524
0.2,136,1,1539870,128,2.6,113,0,93,1930,244514,0.2,134171
1.4,193,6,1057043,97,3,154,4,87,1263,28906,2.99,449239
0.4,167,22,1044270,418,2.8,430,1,89,2421,29489,0.4,49677
0.2,11972,18,1884990,10,1,8,27,98,141,9290,0.2,1028
0.2,7263,1,1865264,35,1,23,1,98,205,8785,0.2,7434
0.2,6930,1,1879101,40,1.4,51,1,97,960,44913,0.2,108053
0.2,140,26,1057504,108,1,205,37,94,1000,42305,0.2,9145
0.2,133,1,1715848,65,2.6,104,1,84,630,176457,0.2,224349
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,95,3,5,116,165,122,2,0,1894,29548,0.2,5776
0.2,7738,1,1882360,22,1,15,1,98,195,9542,0.2,10279
1,153,14,1529242,231,4.4,339,2,85,3770,94864,1.2,410959
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.6,217,5,1099789,98,1.7,166,4,93,1506,16612,1.6,94896
1.2,498,6,1733140,38,1.2,196,1,92,988,17286,1,59739
0.2,131,596,1352968,61,5.8,95,0,76,2779,5895,0.2,593425
0.2,131,596,1352968,61,5.8,95,0,76,2779,5895,0.2,593425
1,240,4,1053811,98,1,118,0,89,2410,174195,3.4,115205
0.2,8351,2,1865738,16,1.4,43,1,97,284,11296,0.2,261161
0.2,1336,0,1705102,55,2.2,59,0,96,456,7266,0.2,2675
0.2,134,1,1073443,195,1.5,319,0,88,5414,69238,0.2,95095
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.6,1100,56,1525921,151,3.6,188,73,90,2713,30422,2.39,170618
0.6,302,8,1006745,143,3,661,8,85,5656,68405,0.8,1450782
1.8,149,3,1783752,37,2.6,45,1,87,447,25634,1.8,142564
1,2398,405,1702935,198,2.4,295,393,82,3168,37039,2.4,990950
0.2,158,2,1137550,221,2.6,361,2,84,7028,64418,0.2,38090
0.4,133,1,1716253,39,3.6,75,0,95,587,13848,0.6,21868
0.2,135,1,1057440,145,2,314,0,92,1411,26933,0.2,6590
0.2,130,6,1054803,134,1,103,2,87,2003,16856,0.2,53400
0.2,140,1,1034957,62,1.5,114,0,93,1333,21894,0.2,141952
0.2,1081,1,1708304,57,2.2,62,1,96,491,9102,0.2,35989
0.2,7293,1,1875112,33,1,12,1,98,192,12015,0.2,8571
1.2,2360,2,1013642,126,1,259,0,86,3292,92310,1.8,357484
1,447,5,978733,91,1,131,0,91,1321,26989,0.8,103867
0.4,178,3,1518803,111,3,147,1,93,2669,208804,0.4,416802
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
1.8,1697,2,1767690,163,2,259,0,82,1850,43126,0.6,89563
0.2,7197,1,1847022,39,1.2,46,1,97,283,9102,0.2,22876
0.6,140,3,1054172,99,2,139,2,90,1421,50858,0.6,108524
0.2,266,1,1715549,195,2.8,211,0,90,2596,67609,0.2,299110
0.2,7547,2,1870232,14,1,15,1,98,205,2220,0.2,7018
0.2,134,1,1089550,68,1.4,68,0,97,1086,21133,0.2,3146
0.2,1334,0,1761776,36,1.2,39,0,98,233,12532,0.2,796
0.2,835,5,1750304,81,2,80,1,90,2312,14521,0.2,5089
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
0.2,133,6,1060421,84,1,76,5,93,1765,29070,0.2,43538
0.4,1542,0,998768,55,1.4,93,0,94,935,21527,1.8,101335
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
0.6,1014,2,1743666,60,1.6,108,1,94,1922,12972,0.4,302647
0.2,7293,1,1875112,30,1,12,1,98,179,15541,0.2,7241
0.2,6935,1,1855302,22,1,14,0,97,225,67049,0.2,5448
0.4,183,8,1005125,196,6,435,1,83,5398,51884,0.4,206075
0.2,7202,2,1874062,14,1.2,32,1,98,206,13197,0.2,197577
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,7725,0,1882294,33,1.2,11,0,98,188,6947,0.2,2439
0.2,93,1,7,98,618,138,0,0,2542,17943,0.2,8835
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
0.2,132,74,1597397,127,4.4,113,39,94,946,145380,0.2,185780
0.4,336,42,1064146,125,3.8,145,58,90,2302,50059,0.6,10686
0.4,138,49,1128235,147,1.3,235,67,89,2959,130533,1.2,140615
0.2,7226,0,1847216,8,1,10,0,97,134,3830,0.2,1856
0.2,219,1,981977,83,1.5,117,0,94,1482,63869,0.2,57224
1,286,5,973730,81,3,122,0,91,1329,21232,1.6,121397
0.2,133,1,1715848,65,2.6,104,1,84,630,176457,0.2,224349
0.6,238,16,998360,318,1,407,1,82,3837,299801,0.6,284022
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
1.6,527,44,981970,196,1,306,59,89,3218,30845,2,234230
0.4,159,1,1023106,59,1,146,1,92,1075,64385,0.4,441386
0.2,7547,2,1870232,14,1,15,1,98,205,2220,0.2,7018
0.4,377,6,1059522,85,2,63,1,96,1052,29507,0.4,29462
0.2,129,23,1089048,71,2,76,34,95,839,54700,0.2,22834
0.4,158,3,1085613,124,2,148,2,93,1499,34108,0.4,11264
0.4,286,10,1096404,137,2.8,222,3,89,2239,44047,0.6,110938
0.4,158,2,1093189,289,2,269,1,91,2066,110966,0.4,111975
1.2,153,5,1066347,33,1,40,0,92,1492,19663,1.2,32114
0.2,219,1,1017912,107,2.6,167,1,95,2913,23225,0.2,9863
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
0.2,8353,0,1864864,72,1,69,0,92,2287,12462,0.2,4922
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,134,2,1012024,79,3,152,0,94,1685,24932,0.2,27226
0.2,130,11,997800,99,3,363,11,90,3893,50786,0.2,111535
0.6,132,2,1125998,226,2.2,527,2,82,3958,135926,1.8,290157
0.4,6854,0,1877461,61,1.4,65,0,96,1201,58703,0.4,109352
0.2,178,1,1066061,259,1.2,414,0,90,5520,46486,0.2,84595
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.4,130,1,1030576,214,2,433,1,83,3956,96722,0.4,218586
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
0.2,6930,1,1879101,40,1.4,51,1,97,960,44913,0.2,108053
0.6,272,32,1026328,132,1,153,46,93,2016,18460,1.6,23334
0.4,129,0,992258,56,2.8,132,0,90,1599,30538,1.8,61352
0.6,632,25,1520762,254,4.4,164,4,77,2308,180700,0.6,336637
0.6,1902,6,1547744,101,2.2,175,3,95,2148,63949,0.6,27775
0.6,90,53,10,152,590,216,49,0,2724,43152,1,31155
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.4,88,7,12,202,391,235,4,0,2241,35747,0.4,127621
0.2,7385,1,1874944,24,1,12,1,99,194,11991,0.2,10678
0.2,93,6,7,93,404,97,5,0,1642,24558,0.2,119009
0.2,5270,0,1856600,17,1,11,0,98,163,5873,0.2,3703
0.2,266,0,1709136,148,2.4,140,0,93,2879,34852,0.2,5634
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
0.6,90,53,10,152,590,216,49,0,2724,43152,1,31155
1.6,265,36,973400,76,1.4,124,47,91,1065,26129,1.8,45558
0.4,158,2,1093189,289,2,269,1,91,2066,110966,0.4,111975
0.4,95,2,5,86,232,139,0,0,1141,19909,0.6,14230
0.4,1246,56,1714448,70,3.4,119,86,87,1426,147764,0.4,444790
0.2,1581,36,1537800,93,2.4,82,52,95,881,107755,0.2,115750
0.2,1080,1,1728701,76,4.2,126,0,94,448,271500,0.2,456419
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.4,1436,13,970912,110,1.6,139,11,90,2080,25726,0.4,16990
0.2,1191,13,1458336,86,2,176,13,95,2065,46073,0.2,11158
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,7360,0,1865208,16,1,15,0,99,159,2755,0.2,452
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
0.2,8358,1,1864774,92,1.2,59,1,94,1630,383465,0.2,22811
0.6,1820,4,1539704,51,2,62,1,95,877,35342,2,17524
0.4,1350,1,1713304,25,2,41,0,96,506,4161,1.4,1401
1.2,143,235,975350,183,2,406,253,88,2173,39200,0.4,1050030
0.2,7730,1,1882360,9,1,8,1,98,161,6201,0.2,6994
0.2,178,2,1085574,77,2.5,104,1,96,1420,23573,0.2,8669
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
1.2,1714,8,1538925,91,2.2,81,2,93,1116,95337,1.4,59686
0.6,90,37,9,99,336,172,43,0,1221,33811,0.8,295353
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.2,7739,1,1880280,9,1,8,1,99,161,4352,0.2,6994
0.2,133,1,1715848,65,2.6,104,1,84,630,176457,0.2,224349
1.4,162,2,1102811,110,1.2,133,1,91,1536,22390,3.8,24308
0.4,7917,2,1880896,15,1,13,1,98,200,8207,1.2,7798
0.4,180,2,1129489,86,1,125,1,93,1806,53360,0.6,55432
0.2,266,0,1709136,148,2.4,140,0,93,2879,34852,0.2,5634
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.2,147,5,1064287,109,2.2,146,1,92,3343,30929,0.2,6854
0.2,7202,2,1874062,14,1.2,32,1,98,206,13197,0.2,197577
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,7226,0,1847216,8,1,10,0,97,134,3830,0.2,1856
0.4,88,10,12,203,226,339,5,0,2074,28309,1,107949
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
0.4,135,66,994904,216,1.5,353,86,82,6185,62770,0.4,232387
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.6,238,37,1064165,126,2,126,7,88,1889,96695,0.6,27811
0.4,212,5,1323400,132,3.8,165,3,92,2562,115023,0.4,372680
0.6,1090,6,1531406,135,2.8,184,0,90,2805,65116,0.6,33796
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
1.2,402,2,1005952,74,2.6,144,0,88,2422,16746,1.8,66781
1.4,647,6,1069704,56,2.5,108,0,87,1981,15708,2.4,48258
0.2,6136,1,1856768,30,1,14,1,97,197,11710,0.2,6990
0.2,7293,1,1875112,30,1,12,1,98,179,15541,0.2,7241
0.2,613,20,1742194,102,3.6,358,29,92,2296,234741,0.2,239803
0.2,7293,0,1875112,26,1.2,16,0,97,191,15140,0.2,5571
0.6,167,1,1021150,114,6,162,0,89,4022,15841,0.8,21270
1,150,10,1059384,74,1.8,81,9,94,1339,25936,0.6,13140
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.2,128,1,1020136,89,1.5,115,1,93,2044,20569,0.2,6558
0.2,266,0,1709136,148,2.4,140,0,93,2879,34852,0.2,5634
0.4,89,7,11,77,212,112,4,0,1614,59856,0.4,103997
0.6,178,1,973330,88,2,89,0,95,813,22412,0.6,5816
1.6,2091,1,1763118,39,1.6,81,0,95,763,9774,7,53705
0.2,6870,1,1853226,31,1,14,1,98,310,127742,0.2,6266
0.2,178,0,1760056,15,2,10,0,97,308,34486,0.2,13642
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
1.2,305,15,991550,116,1,132,13,92,1993,60597,1.6,34793
0.4,3771,2,1771147,62,2.6,97,1,87,1116,57307,0.6,298029
0.2,129,1,1703802,520,4.2,217,0,91,2486,56740,0.2,47594
0.2,130,6,1054803,134,1,103,2,87,2003,16856,0.2,53400
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,158,0,1013305,69,1,82,0,95,2079,35550,0.2,32768
0.2,129,23,1089048,71,2,76,34,95,839,54700,0.2,22834
1.2,1232,44,1636173,84,2.4,96,50,92,2470,50268,1.2,38426
0.2,178,0,1760056,15,2,10,0,97,308,34486,0.2,13642
0.2,219,1,1017912,107,2.6,167,1,95,2913,23225,0.2,9863
1.2,2011,6,1642163,79,2.6,101,1,94,2170,67852,1.2,118152
0.2,7293,0,1875112,26,1.2,16,0,97,191,15140,0.2,5571
1.4,162,2,1102811,110,1.2,133,1,91,1536,22390,3.8,24308
0.6,169,7,1047085,572,1,588,0,80,2635,572968,2.2,647485
1.8,131,2,1792312,28,2.6,71,0,81,517,28190,1.8,362691
0.2,7548,19,1870232,18,1.2,15,25,97,197,4595,0.2,7457
0.2,178,0,1760056,15,2,10,0,97,308,34486,0.2,13642
0.6,481,4,1065304,75,1,33,0,96,631,84581,0.8,36707
0.2,7306,0,1863872,20,1,17,0,98,173,4817,0.2,456
0.2,140,79,1005056,103,1.7,143,101,93,1076,52017,0.2,49908
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
0.2,7293,0,1875112,26,1.2,16,0,97,191,15140,0.2,5571
0.4,130,21,1006030,219,2.4,388,0,73,5553,261670,0.6,611792
1,247,2,1001614,142,1.7,147,0,87,2595,110466,5.61,36597
0.2,8358,2,1868393,18,1.4,12,1,98,166,16392,0.2,9368
0.2,93,6,7,93,404,97,5,0,1642,24558,0.2,119009
0.2,140,1,1034957,62,1.5,114,0,93,1333,21894,0.2,141952
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.6,82,28,18,194,550,250,11,0,2509,47012,0.4,289605
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
1.2,555,64,1041030,192,2,456,82,88,2442,567421,0.8,584516
0.4,139,5,972893,46,1,74,0,94,850,16669,1.8,141756
0.2,722,0,1769267,104,2.6,150,0,86,2061,87253,0.2,48089
0.2,6930,1,1879101,40,1.4,51,1,97,960,44913,0.2,108053
0.6,170,5,1065320,150,2.2,176,1,86,2410,96317,0.6,74357
0.2,158,2,1069447,120,1,154,0,92,3504,56584,0.2,6741
1.2,181,3,1751136,73,1,99,0,96,852,7375,1,9893
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.6,359,0,1029237,97,1,138,0,92,1345,31895,1.2,121947
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.4,88,9,12,150,241,226,7,0,1635,39372,0.4,79725
